,Miss Scallywag,Rather,Spring Phoebe,Queen Of Scotch,Two Hands George,Cosmic Kid,Lot Of Poise
663,"[datetime.datetime(2022, 11, 28, 20, 13, 45, 337089), 2.9, 3.2]","[datetime.datetime(2022, 11, 28, 20, 13, 45, 337089), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 13, 45, 337089), 2.25, 2.88]","[datetime.datetime(2022, 11, 28, 20, 13, 45, 337089), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 20, 13, 45, 337089), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 20, 13, 45, 337089), 91.0, 270.0]","[datetime.datetime(2022, 11, 28, 20, 13, 45, 337089), 31.0, 75.0]"
664,"[datetime.datetime(2022, 11, 28, 20, 13, 46, 460424), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 20, 13, 46, 460424), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 13, 46, 460424), 2.25, 2.88]","[datetime.datetime(2022, 11, 28, 20, 13, 46, 460424), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 20, 13, 46, 460424), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 20, 13, 46, 460424), 91.0, 270.0]","[datetime.datetime(2022, 11, 28, 20, 13, 46, 460424), 31.0, 75.0]"
665,"[datetime.datetime(2022, 11, 28, 20, 13, 47, 594890), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 20, 13, 47, 594890), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 13, 47, 594890), 2.25, 2.88]","[datetime.datetime(2022, 11, 28, 20, 13, 47, 594890), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 20, 13, 47, 594890), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 20, 13, 47, 594890), 91.0, 270.0]","[datetime.datetime(2022, 11, 28, 20, 13, 47, 594890), 31.0, 75.0]"
666,"[datetime.datetime(2022, 11, 28, 20, 13, 48, 715136), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 20, 13, 48, 715136), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 13, 48, 715136), 2.25, 2.9]","[datetime.datetime(2022, 11, 28, 20, 13, 48, 715136), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 20, 13, 48, 715136), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 20, 13, 48, 715136), 91.0, 260.0]","[datetime.datetime(2022, 11, 28, 20, 13, 48, 715136), 31.0, 75.0]"
667,"[datetime.datetime(2022, 11, 28, 20, 13, 49, 849706), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 20, 13, 49, 849706), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 13, 49, 849706), 2.25, 2.84]","[datetime.datetime(2022, 11, 28, 20, 13, 49, 849706), 3.4, 4.3]","[datetime.datetime(2022, 11, 28, 20, 13, 49, 849706), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 13, 49, 849706), 91.0, 260.0]","[datetime.datetime(2022, 11, 28, 20, 13, 49, 849706), 31.0, 75.0]"
668,"[datetime.datetime(2022, 11, 28, 20, 13, 50, 976332), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 20, 13, 50, 976332), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 13, 50, 976332), 2.25, 2.84]","[datetime.datetime(2022, 11, 28, 20, 13, 50, 976332), 3.4, 4.3]","[datetime.datetime(2022, 11, 28, 20, 13, 50, 976332), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 13, 50, 976332), 91.0, 250.0]","[datetime.datetime(2022, 11, 28, 20, 13, 50, 976332), 31.0, 75.0]"
669,"[datetime.datetime(2022, 11, 28, 20, 13, 52, 128773), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 20, 13, 52, 128773), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 13, 52, 128773), 2.25, 2.84]","[datetime.datetime(2022, 11, 28, 20, 13, 52, 128773), 3.4, 4.3]","[datetime.datetime(2022, 11, 28, 20, 13, 52, 128773), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 13, 52, 128773), 91.0, 250.0]","[datetime.datetime(2022, 11, 28, 20, 13, 52, 128773), 31.0, 75.0]"
670,"[datetime.datetime(2022, 11, 28, 20, 13, 53, 255502), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 20, 13, 53, 255502), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 13, 53, 255502), 2.25, 2.82]","[datetime.datetime(2022, 11, 28, 20, 13, 53, 255502), 3.4, 4.3]","[datetime.datetime(2022, 11, 28, 20, 13, 53, 255502), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 13, 53, 255502), 91.0, 330.0]","[datetime.datetime(2022, 11, 28, 20, 13, 53, 255502), 31.0, 75.0]"
671,"[datetime.datetime(2022, 11, 28, 20, 13, 54, 379641), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 20, 13, 54, 379641), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 13, 54, 379641), 2.25, 2.82]","[datetime.datetime(2022, 11, 28, 20, 13, 54, 379641), 3.4, 4.3]","[datetime.datetime(2022, 11, 28, 20, 13, 54, 379641), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 13, 54, 379641), 91.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 13, 54, 379641), 31.0, 75.0]"
672,"[datetime.datetime(2022, 11, 28, 20, 13, 55, 498812), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 20, 13, 55, 498812), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 13, 55, 498812), 2.25, 2.82]","[datetime.datetime(2022, 11, 28, 20, 13, 55, 498812), 3.4, 4.3]","[datetime.datetime(2022, 11, 28, 20, 13, 55, 498812), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 13, 55, 498812), 91.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 13, 55, 498812), 31.0, 75.0]"
673,"[datetime.datetime(2022, 11, 28, 20, 13, 56, 627599), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 20, 13, 56, 627599), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 13, 56, 627599), 2.3, 2.84]","[datetime.datetime(2022, 11, 28, 20, 13, 56, 627599), 3.4, 4.3]","[datetime.datetime(2022, 11, 28, 20, 13, 56, 627599), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 13, 56, 627599), 91.0, 310.0]","[datetime.datetime(2022, 11, 28, 20, 13, 56, 627599), 31.0, 75.0]"
674,"[datetime.datetime(2022, 11, 28, 20, 13, 57, 753072), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 20, 13, 57, 753072), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 13, 57, 753072), 2.3, 2.82]","[datetime.datetime(2022, 11, 28, 20, 13, 57, 753072), 3.4, 4.3]","[datetime.datetime(2022, 11, 28, 20, 13, 57, 753072), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 13, 57, 753072), 91.0, 300.0]","[datetime.datetime(2022, 11, 28, 20, 13, 57, 753072), 31.0, 75.0]"
675,"[datetime.datetime(2022, 11, 28, 20, 13, 58, 878195), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 20, 13, 58, 878195), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 13, 58, 878195), 2.3, 2.84]","[datetime.datetime(2022, 11, 28, 20, 13, 58, 878195), 3.4, 4.3]","[datetime.datetime(2022, 11, 28, 20, 13, 58, 878195), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 13, 58, 878195), 91.0, 300.0]","[datetime.datetime(2022, 11, 28, 20, 13, 58, 878195), 31.0, 75.0]"
676,"[datetime.datetime(2022, 11, 28, 20, 13, 59, 997510), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 20, 13, 59, 997510), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 13, 59, 997510), 2.3, 2.84]","[datetime.datetime(2022, 11, 28, 20, 13, 59, 997510), 3.4, 4.3]","[datetime.datetime(2022, 11, 28, 20, 13, 59, 997510), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 13, 59, 997510), 91.0, 280.0]","[datetime.datetime(2022, 11, 28, 20, 13, 59, 997510), 31.0, 75.0]"
677,"[datetime.datetime(2022, 11, 28, 20, 14, 1, 125354), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 20, 14, 1, 125354), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 14, 1, 125354), 2.3, 2.84]","[datetime.datetime(2022, 11, 28, 20, 14, 1, 125354), 3.4, 4.3]","[datetime.datetime(2022, 11, 28, 20, 14, 1, 125354), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 14, 1, 125354), 91.0, 280.0]","[datetime.datetime(2022, 11, 28, 20, 14, 1, 125354), 31.0, 95.0]"
678,"[datetime.datetime(2022, 11, 28, 20, 14, 2, 241059), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 20, 14, 2, 241059), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 14, 2, 241059), 2.3, 2.84]","[datetime.datetime(2022, 11, 28, 20, 14, 2, 241059), 3.4, 4.3]","[datetime.datetime(2022, 11, 28, 20, 14, 2, 241059), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 14, 2, 241059), 91.0, 280.0]","[datetime.datetime(2022, 11, 28, 20, 14, 2, 241059), 31.0, 90.0]"
679,"[datetime.datetime(2022, 11, 28, 20, 14, 3, 375413), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 20, 14, 3, 375413), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 14, 3, 375413), 2.3, 2.84]","[datetime.datetime(2022, 11, 28, 20, 14, 3, 375413), 3.5, 4.4]","[datetime.datetime(2022, 11, 28, 20, 14, 3, 375413), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 14, 3, 375413), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 20, 14, 3, 375413), 31.0, 90.0]"
680,"[datetime.datetime(2022, 11, 28, 20, 14, 4, 502819), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 20, 14, 4, 502819), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 14, 4, 502819), 2.3, 2.82]","[datetime.datetime(2022, 11, 28, 20, 14, 4, 502819), 3.5, 4.4]","[datetime.datetime(2022, 11, 28, 20, 14, 4, 502819), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 14, 4, 502819), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 20, 14, 4, 502819), 31.0, 85.0]"
681,"[datetime.datetime(2022, 11, 28, 20, 14, 5, 625893), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 20, 14, 5, 625893), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 14, 5, 625893), 2.3, 2.82]","[datetime.datetime(2022, 11, 28, 20, 14, 5, 625893), 3.5, 4.4]","[datetime.datetime(2022, 11, 28, 20, 14, 5, 625893), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 14, 5, 625893), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 20, 14, 5, 625893), 31.0, 85.0]"
682,"[datetime.datetime(2022, 11, 28, 20, 14, 6, 740043), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 20, 14, 6, 740043), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 14, 6, 740043), 2.3, 2.82]","[datetime.datetime(2022, 11, 28, 20, 14, 6, 740043), 3.5, 4.4]","[datetime.datetime(2022, 11, 28, 20, 14, 6, 740043), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 14, 6, 740043), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 20, 14, 6, 740043), 31.0, 75.0]"
683,"[datetime.datetime(2022, 11, 28, 20, 14, 7, 865539), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 20, 14, 7, 865539), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 14, 7, 865539), 2.3, 2.82]","[datetime.datetime(2022, 11, 28, 20, 14, 7, 865539), 3.5, 4.4]","[datetime.datetime(2022, 11, 28, 20, 14, 7, 865539), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 14, 7, 865539), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 20, 14, 7, 865539), 31.0, 75.0]"
684,"[datetime.datetime(2022, 11, 28, 20, 14, 8, 983155), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 20, 14, 8, 983155), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 14, 8, 983155), 2.3, 2.82]","[datetime.datetime(2022, 11, 28, 20, 14, 8, 983155), 3.5, 4.4]","[datetime.datetime(2022, 11, 28, 20, 14, 8, 983155), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 14, 8, 983155), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 20, 14, 8, 983155), 31.0, 80.0]"
685,"[datetime.datetime(2022, 11, 28, 20, 14, 10, 113648), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 20, 14, 10, 113648), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 14, 10, 113648), 2.3, 2.82]","[datetime.datetime(2022, 11, 28, 20, 14, 10, 113648), 3.5, 4.4]","[datetime.datetime(2022, 11, 28, 20, 14, 10, 113648), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 14, 10, 113648), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 20, 14, 10, 113648), 31.0, 75.0]"
686,"[datetime.datetime(2022, 11, 28, 20, 14, 11, 243163), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 20, 14, 11, 243163), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 14, 11, 243163), 2.3, 2.82]","[datetime.datetime(2022, 11, 28, 20, 14, 11, 243163), 3.5, 4.4]","[datetime.datetime(2022, 11, 28, 20, 14, 11, 243163), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 14, 11, 243163), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 14, 11, 243163), 31.0, 75.0]"
687,"[datetime.datetime(2022, 11, 28, 20, 14, 12, 366055), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 20, 14, 12, 366055), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 14, 12, 366055), 2.3, 2.82]","[datetime.datetime(2022, 11, 28, 20, 14, 12, 366055), 3.5, 4.4]","[datetime.datetime(2022, 11, 28, 20, 14, 12, 366055), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 14, 12, 366055), 101.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 14, 12, 366055), 31.0, 75.0]"
688,"[datetime.datetime(2022, 11, 28, 20, 14, 13, 486707), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 20, 14, 13, 486707), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 14, 13, 486707), 2.3, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 13, 486707), 3.5, 4.6]","[datetime.datetime(2022, 11, 28, 20, 14, 13, 486707), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 14, 13, 486707), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 20, 14, 13, 486707), 31.0, 75.0]"
689,"[datetime.datetime(2022, 11, 28, 20, 14, 14, 635960), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 20, 14, 14, 635960), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 14, 14, 635960), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 20, 14, 14, 635960), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 20, 14, 14, 635960), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 14, 14, 635960), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 20, 14, 14, 635960), 31.0, 75.0]"
690,"[datetime.datetime(2022, 11, 28, 20, 14, 15, 774938), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 20, 14, 15, 774938), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 14, 15, 774938), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 20, 14, 15, 774938), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 20, 14, 15, 774938), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 14, 15, 774938), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 20, 14, 15, 774938), 31.0, 75.0]"
691,"[datetime.datetime(2022, 11, 28, 20, 14, 16, 909753), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 20, 14, 16, 909753), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 14, 16, 909753), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 20, 14, 16, 909753), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 20, 14, 16, 909753), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 14, 16, 909753), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 20, 14, 16, 909753), 31.0, 75.0]"
692,"[datetime.datetime(2022, 11, 28, 20, 14, 18, 54050), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 20, 14, 18, 54050), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 14, 18, 54050), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 20, 14, 18, 54050), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 20, 14, 18, 54050), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 14, 18, 54050), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 20, 14, 18, 54050), 31.0, 75.0]"
693,"[datetime.datetime(2022, 11, 28, 20, 14, 19, 208030), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 20, 14, 19, 208030), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 14, 19, 208030), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 20, 14, 19, 208030), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 20, 14, 19, 208030), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 14, 19, 208030), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 20, 14, 19, 208030), 31.0, 75.0]"
694,"[datetime.datetime(2022, 11, 28, 20, 14, 20, 328192), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 20, 14, 20, 328192), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 14, 20, 328192), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 20, 14, 20, 328192), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 20, 14, 20, 328192), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 14, 20, 328192), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 20, 14, 20, 328192), 31.0, 75.0]"
695,"[datetime.datetime(2022, 11, 28, 20, 14, 21, 447913), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 20, 14, 21, 447913), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 14, 21, 447913), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 20, 14, 21, 447913), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 20, 14, 21, 447913), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 14, 21, 447913), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 20, 14, 21, 447913), 31.0, 75.0]"
696,"[datetime.datetime(2022, 11, 28, 20, 14, 22, 564706), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 20, 14, 22, 564706), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 14, 22, 564706), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 20, 14, 22, 564706), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 20, 14, 22, 564706), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 14, 22, 564706), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 20, 14, 22, 564706), 31.0, 75.0]"
697,"[datetime.datetime(2022, 11, 28, 20, 14, 23, 682517), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 20, 14, 23, 682517), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 14, 23, 682517), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 20, 14, 23, 682517), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 20, 14, 23, 682517), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 14, 23, 682517), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 20, 14, 23, 682517), 31.0, 75.0]"
698,"[datetime.datetime(2022, 11, 28, 20, 14, 24, 790223), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 20, 14, 24, 790223), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 14, 24, 790223), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 20, 14, 24, 790223), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 20, 14, 24, 790223), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 14, 24, 790223), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 20, 14, 24, 790223), 31.0, 75.0]"
699,"[datetime.datetime(2022, 11, 28, 20, 14, 25, 910867), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 20, 14, 25, 910867), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 14, 25, 910867), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 20, 14, 25, 910867), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 20, 14, 25, 910867), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 14, 25, 910867), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 20, 14, 25, 910867), 31.0, 75.0]"
700,"[datetime.datetime(2022, 11, 28, 20, 14, 27, 24723), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 20, 14, 27, 24723), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 14, 27, 24723), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 20, 14, 27, 24723), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 20, 14, 27, 24723), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 14, 27, 24723), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 20, 14, 27, 24723), 31.0, 75.0]"
701,"[datetime.datetime(2022, 11, 28, 20, 14, 28, 140631), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 20, 14, 28, 140631), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 14, 28, 140631), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 20, 14, 28, 140631), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 20, 14, 28, 140631), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 14, 28, 140631), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 20, 14, 28, 140631), 31.0, 75.0]"
702,"[datetime.datetime(2022, 11, 28, 20, 14, 29, 249756), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 20, 14, 29, 249756), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 14, 29, 249756), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 20, 14, 29, 249756), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 20, 14, 29, 249756), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 14, 29, 249756), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 20, 14, 29, 249756), 31.0, 75.0]"
703,"[datetime.datetime(2022, 11, 28, 20, 14, 30, 491196), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 20, 14, 30, 491196), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 14, 30, 491196), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 20, 14, 30, 491196), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 20, 14, 30, 491196), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 14, 30, 491196), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 20, 14, 30, 491196), 31.0, 75.0]"
704,"[datetime.datetime(2022, 11, 28, 20, 14, 31, 617974), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 20, 14, 31, 617974), 51.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 14, 31, 617974), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 20, 14, 31, 617974), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 20, 14, 31, 617974), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 14, 31, 617974), 101.0, 160.0]","[datetime.datetime(2022, 11, 28, 20, 14, 31, 617974), 31.0, 75.0]"
705,"[datetime.datetime(2022, 11, 28, 20, 14, 32, 762829), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 20, 14, 32, 762829), 51.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 14, 32, 762829), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 20, 14, 32, 762829), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 20, 14, 32, 762829), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 14, 32, 762829), 101.0, 160.0]","[datetime.datetime(2022, 11, 28, 20, 14, 32, 762829), 31.0, 75.0]"
706,"[datetime.datetime(2022, 11, 28, 20, 14, 33, 889579), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 20, 14, 33, 889579), 51.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 14, 33, 889579), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 20, 14, 33, 889579), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 20, 14, 33, 889579), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 14, 33, 889579), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 20, 14, 33, 889579), 31.0, 75.0]"
707,"[datetime.datetime(2022, 11, 28, 20, 14, 35, 20325), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 20, 14, 35, 20325), 51.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 14, 35, 20325), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 20, 14, 35, 20325), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 20, 14, 35, 20325), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 14, 35, 20325), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 20, 14, 35, 20325), 31.0, 75.0]"
708,"[datetime.datetime(2022, 11, 28, 20, 14, 36, 158668), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 20, 14, 36, 158668), 51.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 14, 36, 158668), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 20, 14, 36, 158668), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 20, 14, 36, 158668), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 14, 36, 158668), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 20, 14, 36, 158668), 31.0, 75.0]"
