,Aha Reaction Nz,Young Rooster,Aqua Sancta Nz,Mighty Flying Art Nz,Franco Hampton Nz,Hes Ideal,Cullenburn Nz,Diamonds N Cash Nz,Sunny Sanz,Like A Wildfire Nz,Ryley Major,The Shallows
08-01-2023 19:34:39.986830,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.77, 1.7736842105263158)","(81.0, 99999, 99990)","(61.0, 99999, 99990)","(31.0, 60.0, 57.2)","(3.0, 99999, 99990)","(9.0, 10.5, 10.359223300970873)","(20.0, 40.0, 30.18181818181818)"
08-01-2023 19:34:41.365346,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.78, 1.7756)","(81.0, 99999, 99990)","(61.0, 99999, 99990)","(31.0, 60.0, 57.2)","(3.0, 99999, 99990)","(9.0, 10.5, 10.359223300970873)","(20.0, 40.0, 32.0)"
08-01-2023 19:34:42.746539,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.78, 1.7637037037037038)","(81.0, 99999, 99990)","(61.0, 99999, 99990)","(31.0, 60.0, 57.2)","(3.0, 99999, 99990)","(9.0, 10.5, 10.313559322033898)","(20.0, 36.0, 30.333333333333332)"
08-01-2023 19:34:44.134391,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.78, 1.766530612244898)","(81.0, 99999, 99990)","(61.0, 99999, 99990)","(31.0, 60.0, 54.285714285714285)","(3.0, 99999, 99990)","(9.0, 10.5, 10.339449541284404)","(20.0, 32.0, 29.5)"
08-01-2023 19:34:45.545575,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.77, 1.7701587301587303)","(81.0, 99999, 99990)","(61.0, 99999, 99990)","(31.0, 70.0, 54.285714285714285)","(3.0, 99999, 99990)","(9.0, 10.5, 10.339449541284404)","(20.0, 32.0, 28.272727272727273)"
08-01-2023 19:34:47.088298,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.78, 1.7729032258064517)","(81.0, 99999, 99990)","(61.0, 99999, 99990)","(31.0, 70.0, 61.2)","(3.0, 99999, 99990)","(9.0, 10.5, 10.337962962962964)","(19.0, 32.0, 29.5)"
08-01-2023 19:34:48.438447,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.78, 1.779)","(81.0, 99999, 99990)","(61.0, 99999, 99990)","(31.0, 70.0, 65.11111111111111)","(3.0, 99999, 99990)","(9.0, 10.5, 10.262589928057555)","(19.0, 32.0, 28.11111111111111)"
08-01-2023 19:34:49.899608,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.78, 1.774891304347826)","(81.0, 99999, 99990)","(61.0, 99999, 99990)","(31.0, 70.0, 65.11111111111111)","(3.0, 99999, 99990)","(9.0, 10.5, 10.262589928057555)","(19.0, 32.0, 28.11111111111111)"
08-01-2023 19:34:51.300713,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.79, 1.7974166666666667)","(81.0, 99999, 99990)","(61.0, 99999, 99990)","(31.0, 70.0, 59.0)","(3.0, 99999, 99990)","(9.0, 10.5, 10.262589928057555)","(19.0, 32.0, 28.428571428571427)"
08-01-2023 19:34:52.682009,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.8, 1.7973160173160174)","(81.0, 99999, 99990)","(61.0, 99999, 99990)","(31.0, 70.0, 59.0)","(3.0, 99999, 99990)","(9.0, 10.5, 10.198275862068966)","(19.0, 32.0, 27.5)"
08-01-2023 19:34:54.084718,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.8, 1.7505620608899297)","(81.0, 99999, 99990)","(61.0, 99999, 99990)","(31.0, 70.0, 59.0)","(3.0, 99999, 99990)","(9.0, 10.5, 10.2)","(19.0, 30.0, 27.5)"
08-01-2023 19:34:55.587629,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.76, 1.7425877192982455)","(81.0, 99999, 99990)","(61.0, 99999, 99990)","(31.0, 70.0, 54.285714285714285)","(3.0, 99999, 99990)","(9.0, 10.5, 10.206586826347305)","(19.0, 30.0, 25.833333333333332)"
08-01-2023 19:34:56.996544,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.76, 1.7394545454545454)","(81.0, 99999, 99990)","(61.0, 99999, 99990)","(31.0, 70.0, 60.83333333333333)","(3.0, 99999, 99990)","(9.0, 10.5, 10.236)","(19.0, 30.0, 26.875)"
08-01-2023 19:34:58.384195,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.74, 1.7089595375722544)","(81.0, 99999, 99990)","(61.0, 99999, 99990)","(31.0, 70.0, 61.53846153846154)","(3.0, 99999, 99990)","(9.0, 10.5, 10.170454545454545)","(19.0, 30.0, 27.272727272727273)"
08-01-2023 19:34:59.669067,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.71, 1.7088068181818181)","(81.0, 99999, 99990)","(61.0, 99999, 99990)","(31.0, 70.0, 80.625)","(3.0, 99999, 99990)","(9.0, 10.5, 10.152694610778443)","(19.0, 30.0, 26.363636363636363)"
08-01-2023 19:35:00.946262,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.71, 1.7255)","(81.0, 99999, 99990)","(61.0, 99999, 99990)","(31.0, 85.0, 60.0)","(3.0, 99999, 99990)","(9.0, 10.5, 10.148484848484848)","(19.0, 30.0, 27.692307692307693)"
08-01-2023 19:35:02.264880,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.73, 1.7452173913043478)","(81.0, 99999, 99990)","(61.0, 99999, 99990)","(31.0, 85.0, 61.0)","(3.0, 99999, 99990)","(9.0, 10.5, 9.63529411764706)","(19.0, 30.0, 27.5)"
08-01-2023 19:35:03.558510,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.75, 1.7585106382978724)","(81.0, 99999, 99990)","(61.0, 99999, 99990)","(31.0, 85.0, 67.5)","(3.0, 99999, 99990)","(9.0, 9.8, 9.63529411764706)","(19.0, 30.0, 27.142857142857142)"
08-01-2023 19:35:04.855473,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.77, 1.7605263157894737)","(81.0, 99999, 99990)","(61.0, 99999, 99990)","(31.0, 85.0, 67.14285714285714)","(3.0, 99999, 99990)","(9.0, 9.8, 9.56326530612245)","(19.0, 30.0, 27.142857142857142)"
08-01-2023 19:35:06.123329,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.77, 1.7593023255813953)","(81.0, 99999, 99990)","(61.0, 99999, 99990)","(31.0, 80.0, 70.0)","(3.0, 99999, 99990)","(9.0, 9.8, 9.412244897959184)","(19.0, 30.0, 27.142857142857142)"
08-01-2023 19:35:07.382354,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.77, 1.7554901960784315)","(81.0, 99999, 99990)","(61.0, 99999, 99990)","(31.0, 90.0, 70.0)","(3.0, 99999, 99990)","(9.0, 9.6, 9.37560975609756)","(19.0, 30.0, 27.142857142857142)"
08-01-2023 19:35:08.737436,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.76, 1.7643137254901962)","(81.0, 99999, 99990)","(61.0, 99999, 99990)","(31.0, 80.0, 63.333333333333336)","(3.0, 99999, 99990)","(8.5, 9.6, 9.233333333333333)","(19.0, 30.0, 27.142857142857142)"
08-01-2023 19:35:10.028411,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.77, 1.758846153846154)","(81.0, 99999, 99990)","(61.0, 99999, 99990)","(31.0, 80.0, 60.0)","(3.0, 99999, 99990)","(8.5, 9.4, 9.764788732394367)","(19.0, 30.0, 27.142857142857142)"
08-01-2023 19:35:11.351242,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.77, 1.7565714285714287)","(81.0, 99999, 99990)","(61.0, 99999, 99990)","(31.0, 75.0, 64.28571428571429)","(3.0, 99999, 99990)","(8.5, 9.8, 9.764788732394367)","(19.0, 30.0, 29.0)"
08-01-2023 19:35:12.728034,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.77, 1.761607142857143)","(81.0, 99999, 99990)","(61.0, 99999, 99990)","(31.0, 75.0, 64.28571428571429)","(3.0, 99999, 99990)","(8.5, 9.8, 9.28888888888889)","(19.0, 30.0, 29.0)"
08-01-2023 19:35:14.059884,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.77, 1.7551724137931035)","(81.0, 99999, 99990)","(61.0, 99999, 99990)","(31.0, 75.0, 64.28571428571429)","(3.0, 99999, 99990)","(8.5, 9.4, 9.288198757763976)","(19.0, 30.0, 29.0)"
08-01-2023 19:35:15.460299,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.76, 1.7578947368421052)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 64.28571428571429)","(3.0, 99999, 99990)","(8.5, 9.4, 9.38)","(19.0, 30.0, 29.0)"
08-01-2023 19:35:16.792214,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.76, 1.7593103448275862)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 64.28571428571429)","(3.0, 99999, 99990)","(8.5, 9.4, 9.442857142857143)","(19.0, 30.0, 29.0)"
08-01-2023 19:35:18.248185,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.76, 1.7353134328358208)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 64.28571428571429)","(3.0, 99999, 99990)","(8.5, 9.6, 9.475)","(20.0, 30.0, 29.0)"
08-01-2023 19:35:19.811598,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.75, 1.7261904761904763)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 64.28571428571429)","(3.0, 99999, 99990)","(8.5, 9.6, 9.536000000000001)","(20.0, 32.0, 30.0)"
08-01-2023 19:35:21.366629,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.73, 1.7285981308411216)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 78.0)","(3.0, 99999, 99990)","(8.5, 9.8, 9.740909090909092)","(20.0, 32.0, 30.714285714285715)"
08-01-2023 19:35:22.856652,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.73, 1.7298989898989898)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 85.0, 74.0)","(3.0, 99999, 99990)","(8.5, 9.8, 9.740909090909092)","(20.0, 32.0, 30.714285714285715)"
08-01-2023 19:35:24.294476,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.73, 1.7300826446280992)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 80.0, 76.0)","(3.0, 99999, 99990)","(8.5, 9.8, 9.681578947368422)","(20.0, 32.0, 30.714285714285715)"
08-01-2023 19:35:25.686476,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.74, 1.729074074074074)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 80.0, 69.11764705882354)","(3.0, 99999, 99990)","(8.5, 9.8, 9.688888888888888)","(20.0, 32.0, 29.0)"
08-01-2023 19:35:27.068089,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.73, 1.7258682634730538)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 72.94117647058823)","(3.0, 99999, 99990)","(8.5, 9.8, 9.688888888888888)","(20.0, 32.0, 29.0)"
08-01-2023 19:35:28.385897,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.73, 1.7258682634730538)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 80.0, 72.14285714285714)","(3.0, 99999, 99990)","(8.5, 9.8, 9.657142857142857)","(20.0, 32.0, 29.0)"
08-01-2023 19:35:29.779678,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.73, 1.7156875)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 71.0)","(3.0, 99999, 99990)","(8.5, 9.8, 9.66)","(20.0, 32.0, 29.428571428571427)"
08-01-2023 19:35:31.102678,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.72, 1.7156875)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 71.0)","(3.0, 99999, 99990)","(8.5, 9.8, 9.66)","(20.0, 32.0, 29.0)"
08-01-2023 19:35:32.513342,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.72, 1.7160096153846154)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 71.0)","(3.0, 99999, 99990)","(8.5, 9.8, 9.66)","(20.0, 32.0, 29.0)"
08-01-2023 19:35:33.854459,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.72, 1.7224705882352942)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 71.0)","(3.1, 99999, 99990)","(8.5, 9.8, 9.638461538461538)","(20.0, 32.0, 29.0)"
08-01-2023 19:35:35.202811,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.73, 1.7232275132275132)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 71.0)","(3.1, 99999, 99990)","(8.5, 9.8, 9.65)","(20.0, 32.0, 29.0)"
08-01-2023 19:35:36.589677,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.73, 1.7221951219512195)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 71.0)","(3.1, 99999, 99990)","(8.5, 9.8, 9.610309278350515)","(20.0, 32.0, 29.0)"
08-01-2023 19:35:37.971202,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.73, 1.7148828125)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 71.0)","(3.1, 99999, 99990)","(8.5, 9.8, 9.610309278350515)","(20.0, 32.0, 29.0)"
08-01-2023 19:35:39.239657,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.72, 1.7139184952978057)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 71.0)","(3.1, 99999, 99990)","(8.5, 9.8, 9.610309278350515)","(20.0, 32.0, 28.25)"
08-01-2023 19:35:40.572743,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.72, 1.7252238805970148)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 67.5)","(3.1, 99999, 99990)","(8.5, 9.8, 9.539007092198583)","(20.0, 32.0, 30.0)"
08-01-2023 19:35:41.960104,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.73, 1.7252238805970148)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 71.0)","(3.1, 99999, 99990)","(8.5, 9.8, 9.544444444444444)","(20.0, 32.0, 29.0)"
08-01-2023 19:35:43.323201,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.73, 1.7252238805970148)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 71.0)","(3.1, 99999, 99990)","(8.5, 9.8, 9.544444444444444)","(20.0, 32.0, 30.2)"
08-01-2023 19:35:44.582674,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.73, 1.7176315789473684)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 71.0)","(3.1, 99999, 99990)","(8.5, 9.8, 9.614141414141415)","(20.0, 32.0, 30.2)"
08-01-2023 19:35:45.852460,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.72, 1.7137254901960783)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 71.66666666666667)","(3.1, 99999, 99990)","(8.5, 9.8, 9.554285714285715)","(20.0, 32.0, 30.2)"
08-01-2023 19:35:47.119045,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.72, 1.7137254901960783)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 71.66666666666667)","(3.1, 99999, 99990)","(8.5, 9.8, 9.545185185185186)","(20.0, 32.0, 29.6)"
08-01-2023 19:35:48.392227,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.72, 1.7131182795698925)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 87.33333333333333)","(3.1, 99999, 99990)","(8.5, 9.8, 9.545185185185186)","(20.0, 32.0, 29.6)"
08-01-2023 19:35:49.871366,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.72, 1.7229007633587785)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 90.0, 80.0)","(3.1, 99999, 99990)","(8.5, 9.8, 9.568115942028985)","(20.0, 32.0, 29.6)"
08-01-2023 19:35:51.241688,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.74, 1.7302608695652173)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 90.0, 72.5)","(3.1, 99999, 99990)","(8.5, 9.6, 9.568115942028985)","(20.0, 32.0, 29.6)"
08-01-2023 19:35:52.752228,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.74, 1.731377245508982)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 110.0, 72.5)","(3.1, 99999, 99990)","(8.5, 9.6, 9.652173913043478)","(20.0, 32.0, 30.0)"
08-01-2023 19:35:54.104168,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.74, 1.7421951219512195)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 110.0, 64.0909090909091)","(3.1, 99999, 99990)","(8.5, 9.8, 9.56338028169014)","(20.0, 32.0, 30.666666666666668)"
08-01-2023 19:35:55.440908,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.75, 1.7425471698113209)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 64.0909090909091)","(3.1, 99999, 99990)","(8.5, 9.6, 9.56338028169014)","(19.0, 32.0, 30.666666666666668)"
08-01-2023 19:35:56.910088,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.75, 1.7578260869565216)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 64.0909090909091)","(3.1, 99999, 99990)","(8.5, 9.6, 9.56338028169014)","(19.0, 32.0, 30.666666666666668)"
08-01-2023 19:35:58.268185,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.76, 1.7551428571428571)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 64.0909090909091)","(3.1, 99999, 99990)","(8.5, 9.6, 9.56338028169014)","(19.0, 32.0, 30.666666666666668)"
08-01-2023 19:35:59.615918,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.76, 1.759372549019608)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 64.0909090909091)","(3.1, 99999, 99990)","(8.5, 9.6, 9.562857142857142)","(19.0, 32.0, 30.4)"
08-01-2023 19:36:00.972179,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.76, 1.7776595744680852)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 64.0909090909091)","(3.1, 99999, 99990)","(8.5, 9.6, 9.548)","(19.0, 32.0, 30.666666666666668)"
08-01-2023 19:36:02.411504,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.79, 1.777816091954023)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 64.0909090909091)","(3.1, 99999, 99990)","(8.5, 9.6, 9.525)","(19.0, 32.0, 29.5)"
08-01-2023 19:36:03.808972,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.79, 1.7610000000000001)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 64.0909090909091)","(3.1, 99999, 99990)","(8.5, 9.6, 9.542222222222222)","(19.0, 32.0, 29.5)"
08-01-2023 19:36:05.214754,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.77, 1.7590754257907544)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 64.0909090909091)","(3.1, 99999, 99990)","(8.5, 9.6, 9.542222222222222)","(19.0, 32.0, 29.2)"
08-01-2023 19:36:06.810086,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.76, 1.7659002169197398)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 64.0909090909091)","(3.1, 99999, 99990)","(8.0, 9.6, 9.540909090909091)","(19.0, 28.0, 27.8)"
08-01-2023 19:36:08.374003,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.77, 1.7623711340206185)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 64.0909090909091)","(3.1, 99999, 99990)","(8.0, 9.6, 9.540909090909091)","(19.0, 32.0, 28.4)"
08-01-2023 19:36:09.687543,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.77, 1.7610714285714286)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 64.0909090909091)","(3.1, 99999, 99990)","(8.0, 9.6, 9.325)","(19.0, 32.0, 28.666666666666668)"
