,Luskin Hero,King Of The Desert,Buying Time,Lilli Lights Out,Single Memo
11-01-2023 14:38:04.813227,"(6.0, 8.4, 8.01)","(18.0, 28.0, 26.25)","(1.65, 1.75, 1.7465)","(31.0, 60.0, 51.666666666666664)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:05.736367,"(6.0, 8.4, 8.349367088607595)","(18.0, 28.0, 26.25)","(1.65, 1.75, 1.7465)","(31.0, 60.0, 51.666666666666664)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:06.780978,"(6.0, 8.4, 8.349367088607595)","(18.0, 28.0, 26.25)","(1.65, 1.75, 1.7465)","(31.0, 60.0, 51.666666666666664)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:07.878208,"(6.0, 8.4, 8.294736842105264)","(18.0, 28.0, 26.25)","(1.65, 1.75, 1.7465)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:08.930755,"(6.0, 8.4, 8.294736842105264)","(18.0, 28.0, 26.25)","(1.65, 1.75, 1.7465)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:09.975428,"(6.0, 8.4, 8.294736842105264)","(18.0, 28.0, 26.25)","(1.65, 1.75, 1.7465)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:11.041246,"(6.0, 8.4, 8.294736842105264)","(18.0, 28.0, 26.25)","(1.65, 1.75, 1.7465)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:12.104834,"(6.0, 8.4, 8.294736842105264)","(18.0, 28.0, 26.25)","(1.65, 1.75, 1.7465)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:13.236577,"(6.0, 8.4, 8.294736842105264)","(18.0, 28.0, 26.25)","(1.65, 1.75, 1.7465)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:14.276811,"(6.0, 8.4, 8.294736842105264)","(18.0, 28.0, 26.25)","(1.65, 1.75, 1.7465)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.011688311688312)"
11-01-2023 14:38:15.258130,"(6.0, 8.4, 8.302439024390244)","(18.0, 28.0, 26.25)","(1.65, 1.75, 1.7465)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.011688311688312)"
11-01-2023 14:38:16.258412,"(6.0, 8.4, 8.302439024390244)","(18.0, 28.0, 26.25)","(1.65, 1.75, 1.7465)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.011688311688312)"
11-01-2023 14:38:17.284524,"(6.0, 8.4, 8.302439024390244)","(18.0, 28.0, 26.25)","(1.65, 1.75, 1.7465)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.011688311688312)"
11-01-2023 14:38:18.310595,"(6.0, 8.4, 8.163636363636364)","(18.0, 28.0, 26.25)","(1.65, 1.75, 1.7465)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.011688311688312)"
11-01-2023 14:38:19.381163,"(6.0, 8.4, 8.163636363636364)","(18.0, 28.0, 26.25)","(1.65, 1.75, 1.7465)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.011688311688312)"
11-01-2023 14:38:20.424806,"(6.0, 8.4, 8.163636363636364)","(18.0, 28.0, 26.25)","(1.65, 1.75, 1.7465)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.011688311688312)"
11-01-2023 14:38:21.333373,"(6.0, 8.4, 8.163636363636364)","(18.0, 28.0, 26.25)","(1.65, 1.75, 1.7465)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.011688311688312)"
11-01-2023 14:38:22.355071,"(6.0, 8.4, 8.163636363636364)","(18.0, 28.0, 26.25)","(1.65, 1.75, 1.745068493150685)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.011688311688312)"
11-01-2023 14:38:23.452306,"(6.0, 8.4, 8.163636363636364)","(18.0, 28.0, 24.0)","(1.65, 1.75, 1.7433333333333334)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.011688311688312)"
11-01-2023 14:38:24.500997,"(6.0, 8.4, 8.163636363636364)","(18.0, 28.0, 24.0)","(1.65, 1.75, 1.7433333333333334)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.011688311688312)"
11-01-2023 14:38:25.423751,"(6.0, 8.4, 8.163636363636364)","(18.0, 28.0, 22.0)","(1.65, 1.75, 1.7433333333333334)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:26.520470,"(6.0, 8.4, 8.163636363636364)","(18.0, 28.0, 24.0)","(1.65, 1.75, 1.7433333333333334)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:27.666289,"(6.0, 8.4, 8.163636363636364)","(18.0, 28.0, 24.0)","(1.65, 1.75, 1.7433333333333334)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:28.717481,"(6.0, 8.4, 8.226666666666667)","(18.0, 28.0, 24.0)","(1.65, 1.75, 1.7433333333333334)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:29.664597,"(6.0, 8.4, 8.226666666666667)","(18.0, 28.0, 22.0)","(1.65, 1.75, 1.7433333333333334)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:30.643376,"(6.0, 8.4, 8.226666666666667)","(18.0, 28.0, 22.0)","(1.65, 1.75, 1.7433333333333334)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:31.626006,"(6.0, 8.4, 8.226666666666667)","(18.0, 28.0, 24.0)","(1.65, 1.75, 1.7433333333333334)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:32.662995,"(6.0, 8.4, 8.14)","(18.0, 28.0, 24.0)","(1.65, 1.75, 1.7433333333333334)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:33.711376,"(6.0, 8.4, 8.14)","(18.0, 28.0, 24.0)","(1.65, 1.75, 1.7433333333333334)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:34.732844,"(6.0, 8.4, 8.14)","(18.0, 28.0, 22.0)","(1.65, 1.75, 1.7433333333333334)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:35.783414,"(6.0, 8.4, 8.177142857142858)","(18.0, 28.0, 22.0)","(1.65, 1.75, 1.7433333333333334)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:36.789770,"(6.0, 8.4, 8.028571428571428)","(18.0, 28.0, 23.2)","(1.65, 1.75, 1.7439130434782608)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:37.846389,"(6.0, 8.4, 8.028571428571428)","(18.0, 28.0, 25.333333333333332)","(1.65, 1.75, 1.7439130434782608)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:38.928691,"(6.0, 8.4, 8.028571428571428)","(18.0, 28.0, 24.0)","(1.65, 1.75, 1.7439130434782608)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:39.917378,"(6.0, 8.4, 8.126315789473685)","(18.0, 28.0, 24.0)","(1.65, 1.75, 1.7439130434782608)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:40.857734,"(6.0, 8.4, 8.126315789473685)","(18.0, 28.0, 24.0)","(1.65, 1.75, 1.7439130434782608)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:41.882257,"(6.0, 8.4, 8.126315789473685)","(18.0, 28.0, 26.0)","(1.65, 1.75, 1.7439130434782608)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:42.972760,"(6.0, 8.4, 8.028571428571428)","(18.0, 28.0, 27.0)","(1.65, 1.75, 1.7439130434782608)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:44.030968,"(6.0, 8.4, 8.028571428571428)","(18.0, 28.0, 27.0)","(1.65, 1.75, 1.7439130434782608)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:44.945837,"(6.0, 8.4, 8.028571428571428)","(18.0, 28.0, 25.6)","(1.65, 1.75, 1.7439130434782608)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:45.920501,"(6.0, 8.4, 8.028571428571428)","(18.0, 28.0, 25.6)","(1.65, 1.75, 1.7439130434782608)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:46.993203,"(6.0, 8.4, 8.028571428571428)","(18.0, 28.0, 27.0)","(1.65, 1.75, 1.7439130434782608)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:48.072147,"(6.0, 8.4, 8.028571428571428)","(18.0, 28.0, 22.75)","(1.65, 1.75, 1.7439130434782608)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.014285714285714)"
11-01-2023 14:38:49.177629,"(6.0, 8.4, 8.028571428571428)","(18.0, 28.0, 22.75)","(1.65, 1.75, 1.7406666666666666)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.1, 4.047826086956522)"
11-01-2023 14:38:50.230331,"(6.0, 8.4, 8.028571428571428)","(18.0, 28.0, 22.75)","(1.65, 1.75, 1.7406666666666666)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.2, 4.047826086956522)"
11-01-2023 14:38:51.633234,"(6.0, 8.4, 8.028571428571428)","(18.0, 28.0, 24.5)","(1.65, 1.75, 1.7464705882352942)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.2, 4.047826086956522)"
11-01-2023 14:38:52.813612,"(6.0, 8.4, 8.028571428571428)","(18.0, 28.0, 21.875)","(1.65, 1.75, 1.7464705882352942)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.2, 4.0627450980392155)"
11-01-2023 14:38:54.145679,"(6.0, 8.4, 8.028571428571428)","(18.0, 28.0, 21.875)","(1.65, 1.75, 1.744)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.2, 4.0627450980392155)"
11-01-2023 14:38:55.260328,"(6.0, 8.4, 8.028571428571428)","(18.0, 27.0, 23.25)","(1.65, 1.75, 1.744)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.2, 4.0627450980392155)"
11-01-2023 14:38:56.574316,"(6.0, 8.4, 8.028571428571428)","(18.0, 28.0, 24.5)","(1.65, 1.75, 1.7442857142857142)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.2, 4.0627450980392155)"
11-01-2023 14:38:57.641879,"(6.0, 8.4, 8.028571428571428)","(18.0, 28.0, 24.5)","(1.65, 1.75, 1.7442857142857142)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.2, 4.0627450980392155)"
11-01-2023 14:38:58.852374,"(6.0, 8.4, 8.028571428571428)","(18.0, 28.0, 24.5)","(1.65, 1.75, 1.7442857142857142)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.2, 4.0627450980392155)"
11-01-2023 14:38:59.886621,"(6.0, 8.4, 8.028571428571428)","(18.0, 28.0, 24.5)","(1.65, 1.75, 1.745)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.2, 4.0627450980392155)"
11-01-2023 14:39:00.891472,"(6.0, 8.4, 8.15625)","(18.0, 28.0, 24.5)","(1.65, 1.75, 1.745)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.2, 4.0627450980392155)"
11-01-2023 14:39:01.878347,"(6.0, 8.4, 8.15625)","(18.0, 26.0, 25.210526315789473)","(1.65, 1.75, 1.745)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.2, 4.11025641025641)"
11-01-2023 14:39:02.940583,"(6.0, 8.4, 8.15625)","(18.0, 25.0, 22.0)","(1.65, 1.75, 1.7388372093023257)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.2, 4.154838709677419)"
11-01-2023 14:39:04.010431,"(6.0, 8.4, 8.15625)","(18.0, 25.0, 20.1875)","(1.65, 1.75, 1.7379166666666666)","(31.0, 60.0, 51.1764705882353)","(3.3, 4.2, 4.3297297297297295)"
11-01-2023 14:39:05.047669,"(6.0, 8.4, 8.15625)","(18.0, 25.0, 20.1875)","(1.65, 1.74, 1.7556993006993007)","(31.0, 60.0, 48.75)","(3.3, 4.4, 4.148192771084338)"
11-01-2023 14:39:06.084379,"(6.0, 8.4, 8.342857142857143)","(18.0, 25.0, 20.1875)","(1.65, 1.76, 1.7533333333333334)","(31.0, 60.0, 49.214285714285715)","(3.3, 4.2, 4.1414634146341465)"
11-01-2023 14:39:07.155249,"(6.0, 8.4, 8.342857142857143)","(18.0, 25.0, 20.1875)","(1.65, 1.76, 1.753030303030303)","(31.0, 55.0, 48.5)","(3.3, 4.2, 4.1414634146341465)"
11-01-2023 14:39:08.203656,"(6.0, 8.2, 8.18235294117647)","(18.0, 25.0, 20.1875)","(1.65, 1.77, 1.753030303030303)","(31.0, 55.0, 43.3)","(3.3, 4.2, 4.1414634146341465)"
11-01-2023 14:39:09.184192,"(6.0, 8.2, 8.18235294117647)","(18.0, 24.0, 22.333333333333332)","(1.65, 1.77, 1.753030303030303)","(31.0, 55.0, 46.9)","(3.3, 4.2, 4.1414634146341465)"
11-01-2023 14:39:10.217103,"(6.0, 8.2, 8.18235294117647)","(18.0, 24.0, 22.333333333333332)","(1.65, 1.77, 1.753030303030303)","(31.0, 55.0, 46.9)","(3.3, 4.2, 4.1414634146341465)"
11-01-2023 14:39:11.230137,"(6.0, 8.2, 8.18235294117647)","(18.0, 24.0, 22.333333333333332)","(1.65, 1.77, 1.7660330578512398)","(31.0, 55.0, 46.9)","(3.3, 4.2, 4.1414634146341465)"
11-01-2023 14:39:12.240986,"(6.0, 8.2, 8.18235294117647)","(18.0, 24.0, 22.333333333333332)","(1.7, 1.77, 1.7660330578512398)","(31.0, 55.0, 46.9)","(3.3, 4.2, 4.1414634146341465)"
11-01-2023 14:39:13.296116,"(6.0, 8.2, 8.18235294117647)","(18.0, 24.0, 22.333333333333332)","(1.7, 1.77, 1.7627272727272727)","(31.0, 55.0, 46.9)","(3.3, 4.2, 4.116666666666666)"
11-01-2023 14:39:14.323884,"(6.0, 8.2, 8.18235294117647)","(18.0, 24.0, 21.857142857142858)","(1.7, 1.77, 1.7633333333333334)","(31.0, 55.0, 46.9)","(3.3, 4.2, 4.06)"
11-01-2023 14:39:15.373027,"(6.0, 8.2, 8.18235294117647)","(18.0, 24.0, 21.0)","(1.7, 1.77, 1.7655072463768116)","(31.0, 55.0, 46.9)","(3.3, 4.1, 4.06)"
11-01-2023 14:39:16.453711,"(6.0, 8.2, 8.18235294117647)","(18.0, 24.0, 22.333333333333332)","(1.7, 1.78, 1.7638383838383838)","(31.0, 55.0, 46.9)","(3.3, 4.1, 4.086666666666666)"
11-01-2023 14:39:17.515310,"(6.0, 8.2, 8.19375)","(18.0, 24.0, 22.333333333333332)","(1.7, 1.78, 1.7638383838383838)","(31.0, 55.0, 46.9)","(3.3, 4.1, 4.086666666666666)"
11-01-2023 14:39:18.517737,"(6.0, 8.2, 8.19375)","(18.0, 24.0, 22.333333333333332)","(1.7, 1.78, 1.7638383838383838)","(31.0, 55.0, 46.9)","(3.3, 4.1, 4.086666666666666)"
11-01-2023 14:39:19.755578,"(6.0, 8.2, 8.19375)","(18.0, 24.0, 22.333333333333332)","(1.7, 1.78, 1.7635051546391753)","(31.0, 55.0, 46.9)","(3.3, 4.1, 4.086666666666666)"
11-01-2023 14:39:20.749422,"(6.0, 8.2, 8.19375)","(18.0, 24.0, 22.333333333333332)","(1.7, 1.78, 1.7635051546391753)","(31.0, 55.0, 46.9)","(3.3, 4.1, 4.086666666666666)"
11-01-2023 14:39:21.868735,"(6.0, 8.2, 8.19375)","(18.0, 24.0, 22.333333333333332)","(1.7, 1.78, 1.7635051546391753)","(31.0, 55.0, 47.92857142857143)","(3.3, 4.1, 4.086666666666666)"
11-01-2023 14:39:22.888480,"(6.0, 8.2, 8.19375)","(18.0, 24.0, 22.333333333333332)","(1.7, 1.78, 1.7635051546391753)","(31.0, 55.0, 49.214285714285715)","(3.3, 4.1, 4.072897196261683)"
11-01-2023 14:39:23.879864,"(6.0, 8.2, 8.19375)","(18.0, 21.0, 19.484848484848484)","(1.7, 1.78, 1.7635051546391753)","(31.0, 55.0, 49.214285714285715)","(3.3, 4.2, 4.072897196261683)"
11-01-2023 14:39:24.888098,"(6.0, 8.2, 8.19375)","(18.0, 21.0, 19.484848484848484)","(1.7, 1.78, 1.7635051546391753)","(31.0, 55.0, 49.214285714285715)","(3.3, 4.2, 4.078571428571428)"
11-01-2023 14:39:25.817527,"(6.0, 8.2, 8.19375)","(18.0, 21.0, 19.333333333333332)","(1.7, 1.78, 1.7635051546391753)","(31.0, 55.0, 49.214285714285715)","(3.3, 4.2, 4.090721649484536)"
11-01-2023 14:39:26.821965,"(6.0, 8.2, 8.19375)","(18.0, 21.0, 19.333333333333332)","(1.7, 1.78, 1.7635051546391753)","(31.0, 55.0, 49.214285714285715)","(3.3, 4.2, 4.090721649484536)"
11-01-2023 14:39:27.844198,"(6.0, 8.2, 8.133333333333333)","(18.0, 21.0, 19.333333333333332)","(1.7, 1.78, 1.7716666666666667)","(31.0, 55.0, 49.214285714285715)","(3.3, 4.2, 4.04179104477612)"
11-01-2023 14:39:28.823114,"(6.0, 8.2, 8.133333333333333)","(18.0, 21.0, 19.333333333333332)","(1.7, 1.78, 1.7716666666666667)","(31.0, 55.0, 49.214285714285715)","(3.3, 4.2, 4.04179104477612)"
11-01-2023 14:39:29.678132,"(6.0, 8.2, 8.133333333333333)","(18.0, 21.0, 19.333333333333332)","(1.7, 1.78, 1.7716666666666667)","(31.0, 55.0, 49.214285714285715)","(3.3, 4.2, 4.062337662337662)"
11-01-2023 14:39:30.656768,"(6.0, 8.2, 8.12)","(18.0, 21.0, 19.275862068965516)","(1.7, 1.78, 1.7717241379310344)","(31.0, 55.0, 49.214285714285715)","(3.3, 4.2, 4.090721649484536)"
11-01-2023 14:39:31.633042,"(6.0, 8.2, 8.12)","(18.0, 21.0, 19.31081081081081)","(1.7, 1.78, 1.7717241379310344)","(31.0, 55.0, 49.214285714285715)","(3.3, 4.2, 4.090721649484536)"
11-01-2023 14:39:32.575788,"(6.0, 8.2, 8.12)","(18.0, 21.0, 19.31081081081081)","(1.7, 1.78, 1.7717241379310344)","(31.0, 55.0, 49.214285714285715)","(3.3, 4.2, 4.098076923076923)"
11-01-2023 14:39:33.429716,"(6.0, 8.2, 8.12)","(18.0, 20.0, 19.7)","(1.7, 1.78, 1.7717241379310344)","(31.0, 55.0, 49.214285714285715)","(3.3, 4.2, 4.098076923076923)"
11-01-2023 14:39:34.296715,"(6.0, 8.2, 8.12)","(18.0, 20.0, 19.7)","(1.7, 1.79, 1.781607142857143)","(31.0, 55.0, 49.214285714285715)","(3.3, 4.2, 4.090721649484536)"
11-01-2023 14:39:35.313169,"(6.0, 8.2, 8.12)","(18.0, 20.0, 19.7)","(1.7, 1.79, 1.7818)","(31.0, 55.0, 49.214285714285715)","(3.3, 4.2, 4.090721649484536)"
11-01-2023 14:39:36.219857,"(6.0, 8.2, 8.12)","(18.0, 20.0, 19.7)","(1.7, 1.79, 1.7818)","(31.0, 55.0, 49.214285714285715)","(3.3, 4.2, 4.090721649484536)"
11-01-2023 14:39:37.111324,"(6.0, 8.2, 8.12)","(18.0, 20.0, 19.7)","(1.7, 1.79, 1.7818)","(31.0, 55.0, 49.214285714285715)","(3.3, 4.2, 4.090721649484536)"
11-01-2023 14:39:38.036989,"(6.0, 8.2, 8.12)","(18.0, 20.0, 19.625)","(1.7, 1.79, 1.7818)","(31.0, 55.0, 49.214285714285715)","(3.3, 4.2, 4.090721649484536)"
11-01-2023 14:39:38.948120,"(6.0, 8.2, 8.12)","(18.0, 20.0, 19.625)","(1.7, 1.79, 1.7818)","(31.0, 55.0, 49.214285714285715)","(3.3, 4.2, 4.090721649484536)"
11-01-2023 14:39:39.832716,"(6.0, 8.2, 8.12)","(18.0, 20.0, 19.625)","(1.7, 1.79, 1.7818)","(31.0, 55.0, 49.214285714285715)","(3.3, 4.2, 4.090721649484536)"
11-01-2023 14:39:40.744782,"(6.0, 8.2, 8.12)","(18.0, 20.0, 19.625)","(1.7, 1.79, 1.7818)","(31.0, 55.0, 49.214285714285715)","(3.3, 4.2, 4.090721649484536)"
11-01-2023 14:39:41.733517,"(6.0, 8.2, 8.12)","(18.0, 20.0, 19.625)","(1.7, 1.79, 1.7818)","(31.0, 55.0, 49.214285714285715)","(3.3, 4.2, 4.090721649484536)"
11-01-2023 14:39:42.682320,"(6.0, 8.2, 8.12)","(18.0, 20.0, 19.625)","(1.7, 1.79, 1.7818)","(31.0, 55.0, 49.214285714285715)","(3.3, 4.2, 4.090721649484536)"
11-01-2023 14:39:43.556873,"(6.0, 8.2, 8.12)","(18.0, 20.0, 19.625)","(1.7, 1.79, 1.7818)","(31.0, 55.0, 49.214285714285715)","(3.3, 4.2, 4.090721649484536)"
11-01-2023 14:39:44.428762,"(6.0, 8.2, 8.12)","(18.0, 20.0, 19.625)","(1.7, 1.79, 1.7818)","(31.0, 55.0, 49.214285714285715)","(3.3, 4.2, 4.090721649484536)"
11-01-2023 14:39:45.303893,"(6.0, 8.2, 8.12)","(18.0, 20.0, 19.625)","(1.7, 1.79, 1.7818)","(31.0, 55.0, 49.214285714285715)","(3.3, 4.2, 4.098076923076923)"
11-01-2023 14:39:46.225045,"(6.0, 8.2, 8.12)","(18.0, 20.0, 19.625)","(1.7, 1.78, 1.775)","(31.0, 55.0, 49.214285714285715)","(3.3, 4.2, 4.098076923076923)"
11-01-2023 14:39:47.117796,"(6.0, 8.2, 8.011111111111111)","(18.0, 20.0, 19.25)","(1.7, 1.78, 1.775)","(31.0, 55.0, 50.8)","(3.3, 4.2, 4.118461538461538)"
11-01-2023 14:39:47.914656,"(6.0, 8.2, 8.011111111111111)","(18.0, 20.0, 19.25)","(1.7, 1.78, 1.775)","(31.0, 55.0, 50.8)","(3.3, 4.2, 4.118461538461538)"
11-01-2023 14:39:48.750614,"(6.0, 8.2, 8.010526315789473)","(18.0, 22.0, 21.636363636363637)","(1.7, 1.78, 1.775)","(31.0, 55.0, 50.8)","(3.3, 4.2, 4.103875968992248)"
11-01-2023 14:39:49.682430,"(6.0, 8.2, 8.008695652173913)","(18.0, 23.0, 22.454545454545453)","(1.7, 1.78, 1.7725641025641026)","(31.0, 55.0, 50.8)","(3.3, 4.2, 4.108943089430895)"
11-01-2023 14:39:50.634440,"(6.0, 8.2, 8.008695652173913)","(18.0, 23.0, 22.454545454545453)","(1.7, 1.78, 1.7725641025641026)","(31.0, 55.0, 50.8)","(3.3, 4.2, 4.108943089430895)"
11-01-2023 14:39:51.501033,"(6.0, 8.2, 8.008695652173913)","(18.0, 24.0, 22.57142857142857)","(1.7, 1.78, 1.7725641025641026)","(31.0, 55.0, 50.8)","(3.3, 4.2, 4.108943089430895)"
11-01-2023 14:39:52.385343,"(6.0, 8.2, 8.00909090909091)","(18.0, 23.0, 22.454545454545453)","(1.7, 1.78, 1.7725641025641026)","(31.0, 55.0, 50.8)","(3.3, 4.2, 4.108943089430895)"
11-01-2023 14:39:53.283692,"(6.0, 8.2, 8.00909090909091)","(18.0, 23.0, 22.454545454545453)","(1.7, 1.78, 1.7725641025641026)","(31.0, 55.0, 50.8)","(3.3, 4.2, 4.105882352941177)"
11-01-2023 14:39:54.222961,"(6.0, 8.2, 8.00909090909091)","(18.0, 23.0, 22.454545454545453)","(1.7, 1.79, 1.7770833333333333)","(31.0, 55.0, 50.8)","(3.3, 4.2, 4.105882352941177)"
11-01-2023 14:39:55.185515,"(6.0, 8.2, 8.00909090909091)","(18.0, 23.0, 22.454545454545453)","(1.7, 1.79, 1.7770833333333333)","(31.0, 55.0, 50.8)","(3.3, 4.2, 4.105882352941177)"
11-01-2023 14:39:56.060800,"(6.0, 8.2, 8.00909090909091)","(18.0, 23.0, 22.454545454545453)","(1.7, 1.79, 1.7770833333333333)","(31.0, 55.0, 50.8)","(3.3, 4.2, 4.105882352941177)"
11-01-2023 14:39:56.946052,"(6.0, 8.2, 8.00909090909091)","(18.0, 23.0, 22.454545454545453)","(1.7, 1.79, 1.7770833333333333)","(31.0, 55.0, 50.8)","(3.3, 4.2, 4.105882352941177)"
11-01-2023 14:39:57.849507,"(6.0, 8.2, 8.00909090909091)","(18.0, 23.0, 22.454545454545453)","(1.7, 1.79, 1.7770833333333333)","(31.0, 55.0, 50.8)","(3.3, 4.2, 4.03030303030303)"
11-01-2023 14:39:58.766153,"(6.0, 8.2, 8.00909090909091)","(18.0, 26.0, 24.153846153846153)","(1.7, 1.79, 1.7757627118644068)","(31.0, 55.0, 50.8)","(3.3, 4.2, 4.018518518518518)"
11-01-2023 14:39:59.625189,"(6.0, 8.0, 7.935483870967742)","(18.0, 26.0, 25.4)","(1.7, 1.79, 1.7752631578947369)","(31.0, 55.0, 50.8)","(3.3, 4.1, 4.079545454545455)"
11-01-2023 14:40:00.527423,"(6.0, 8.0, 7.841860465116279)","(18.0, 26.0, 25.4)","(1.7, 1.78, 1.7765)","(31.0, 55.0, 51.68421052631579)","(3.3, 4.2, 4.079545454545455)"
11-01-2023 14:40:01.476226,"(6.0, 7.8, 7.714285714285714)","(18.0, 26.0, 25.4)","(1.7, 1.78, 1.771604938271605)","(31.0, 55.0, 51.68421052631579)","(3.3, 4.2, 4.088495575221239)"
11-01-2023 14:40:02.363403,"(6.0, 7.8, 7.7375)","(18.0, 26.0, 23.6)","(1.7, 1.79, 1.7732098765432098)","(31.0, 55.0, 51.68421052631579)","(3.3, 4.2, 4.142857142857143)"
11-01-2023 14:40:03.192745,"(6.0, 7.8, 7.7375)","(18.0, 26.0, 23.6)","(1.7, 1.79, 1.7732098765432098)","(31.0, 55.0, 51.68421052631579)","(3.3, 4.2, 4.169491525423729)"
11-01-2023 14:40:04.105778,"(6.0, 7.8, 7.734883720930233)","(18.0, 26.0, 23.6)","(1.7, 1.8, 1.7929152542372881)","(31.0, 55.0, 49.5)","(3.3, 4.1, 4.074285714285714)"
11-01-2023 14:40:05.105262,"(6.0, 7.8, 7.734883720930233)","(18.0, 26.0, 23.6)","(1.7, 1.81, 1.8088235294117647)","(31.0, 55.0, 49.5)","(3.3, 4.1, 3.941346153846154)"
11-01-2023 14:40:05.980518,"(6.0, 7.6, 7.566666666666666)","(18.0, 26.0, 23.6)","(1.7, 1.84, 1.8266666666666667)","(31.0, 55.0, 49.5)","(3.3, 3.95, 3.939814814814815)"
11-01-2023 14:40:06.876699,"(6.0, 7.8, 7.724489795918367)","(18.0, 25.0, 24.09090909090909)","(1.7, 1.84, 1.8266666666666667)","(31.0, 55.0, 49.5)","(3.3, 4.0, 3.916666666666667)"
