,Secretly Slick,Bugs,Real Talent,Zambora Jade,Joyous Moment,Royal Ability,Amlin Princess,Ozark Bale
937,"[datetime.datetime(2022, 11, 28, 16, 10, 42, 340927), 7.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 10, 42, 340927), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 10, 42, 340927), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 10, 42, 340927), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 10, 42, 340927), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 10, 42, 340927), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 10, 42, 340927), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 10, 42, 340927), 4.4, 6.2]"
938,"[datetime.datetime(2022, 11, 28, 16, 10, 43, 477713), 7.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 10, 43, 477713), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 10, 43, 477713), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 10, 43, 477713), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 10, 43, 477713), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 10, 43, 477713), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 10, 43, 477713), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 10, 43, 477713), 4.4, 6.2]"
939,"[datetime.datetime(2022, 11, 28, 16, 10, 44, 605393), 7.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 10, 44, 605393), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 10, 44, 605393), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 10, 44, 605393), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 10, 44, 605393), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 10, 44, 605393), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 10, 44, 605393), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 10, 44, 605393), 4.4, 6.2]"
940,"[datetime.datetime(2022, 11, 28, 16, 10, 45, 740560), 7.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 10, 45, 740560), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 10, 45, 740560), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 10, 45, 740560), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 10, 45, 740560), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 10, 45, 740560), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 10, 45, 740560), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 10, 45, 740560), 4.4, 6.2]"
941,"[datetime.datetime(2022, 11, 28, 16, 10, 46, 870592), 7.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 10, 46, 870592), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 10, 46, 870592), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 10, 46, 870592), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 10, 46, 870592), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 10, 46, 870592), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 10, 46, 870592), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 10, 46, 870592), 4.4, 6.2]"
942,"[datetime.datetime(2022, 11, 28, 16, 10, 48, 12349), 7.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 10, 48, 12349), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 10, 48, 12349), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 10, 48, 12349), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 10, 48, 12349), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 10, 48, 12349), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 10, 48, 12349), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 10, 48, 12349), 4.4, 6.2]"
943,"[datetime.datetime(2022, 11, 28, 16, 10, 49, 146425), 7.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 10, 49, 146425), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 10, 49, 146425), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 10, 49, 146425), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 10, 49, 146425), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 10, 49, 146425), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 10, 49, 146425), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 10, 49, 146425), 4.4, 6.2]"
944,"[datetime.datetime(2022, 11, 28, 16, 10, 50, 287883), 7.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 10, 50, 287883), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 10, 50, 287883), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 10, 50, 287883), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 10, 50, 287883), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 10, 50, 287883), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 10, 50, 287883), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 10, 50, 287883), 4.4, 6.2]"
945,"[datetime.datetime(2022, 11, 28, 16, 10, 51, 427469), 7.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 10, 51, 427469), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 10, 51, 427469), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 10, 51, 427469), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 10, 51, 427469), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 10, 51, 427469), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 10, 51, 427469), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 10, 51, 427469), 4.4, 6.2]"
946,"[datetime.datetime(2022, 11, 28, 16, 10, 52, 560742), 7.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 10, 52, 560742), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 10, 52, 560742), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 10, 52, 560742), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 10, 52, 560742), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 10, 52, 560742), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 10, 52, 560742), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 10, 52, 560742), 4.4, 6.2]"
947,"[datetime.datetime(2022, 11, 28, 16, 10, 53, 696533), 7.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 10, 53, 696533), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 10, 53, 696533), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 10, 53, 696533), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 10, 53, 696533), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 10, 53, 696533), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 10, 53, 696533), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 10, 53, 696533), 4.4, 6.2]"
948,"[datetime.datetime(2022, 11, 28, 16, 10, 54, 844376), 7.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 10, 54, 844376), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 10, 54, 844376), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 10, 54, 844376), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 10, 54, 844376), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 10, 54, 844376), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 10, 54, 844376), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 10, 54, 844376), 4.4, 6.2]"
949,"[datetime.datetime(2022, 11, 28, 16, 10, 55, 976041), 7.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 10, 55, 976041), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 10, 55, 976041), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 10, 55, 976041), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 10, 55, 976041), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 10, 55, 976041), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 10, 55, 976041), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 10, 55, 976041), 4.4, 6.2]"
950,"[datetime.datetime(2022, 11, 28, 16, 10, 57, 101497), 7.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 10, 57, 101497), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 10, 57, 101497), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 10, 57, 101497), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 10, 57, 101497), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 10, 57, 101497), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 10, 57, 101497), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 10, 57, 101497), 4.4, 6.2]"
951,"[datetime.datetime(2022, 11, 28, 16, 10, 58, 234213), 7.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 10, 58, 234213), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 10, 58, 234213), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 10, 58, 234213), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 10, 58, 234213), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 10, 58, 234213), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 10, 58, 234213), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 10, 58, 234213), 4.4, 6.2]"
952,"[datetime.datetime(2022, 11, 28, 16, 10, 59, 362335), 7.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 10, 59, 362335), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 10, 59, 362335), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 10, 59, 362335), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 10, 59, 362335), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 10, 59, 362335), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 10, 59, 362335), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 10, 59, 362335), 4.4, 6.2]"
953,"[datetime.datetime(2022, 11, 28, 16, 11, 0, 496625), 7.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 11, 0, 496625), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 11, 0, 496625), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 11, 0, 496625), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 11, 0, 496625), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 11, 0, 496625), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 11, 0, 496625), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 11, 0, 496625), 4.4, 6.2]"
954,"[datetime.datetime(2022, 11, 28, 16, 11, 1, 643432), 7.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 11, 1, 643432), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 11, 1, 643432), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 11, 1, 643432), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 11, 1, 643432), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 11, 1, 643432), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 11, 1, 643432), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 11, 1, 643432), 4.4, 6.2]"
955,"[datetime.datetime(2022, 11, 28, 16, 11, 2, 791105), 7.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 11, 2, 791105), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 11, 2, 791105), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 11, 2, 791105), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 11, 2, 791105), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 11, 2, 791105), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 11, 2, 791105), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 11, 2, 791105), 4.4, 6.2]"
956,"[datetime.datetime(2022, 11, 28, 16, 11, 3, 930352), 7.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 11, 3, 930352), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 11, 3, 930352), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 11, 3, 930352), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 11, 3, 930352), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 11, 3, 930352), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 11, 3, 930352), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 11, 3, 930352), 4.4, 6.2]"
957,"[datetime.datetime(2022, 11, 28, 16, 11, 5, 69370), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 11, 5, 69370), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 11, 5, 69370), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 11, 5, 69370), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 11, 5, 69370), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 11, 5, 69370), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 11, 5, 69370), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 11, 5, 69370), 4.4, 6.2]"
958,"[datetime.datetime(2022, 11, 28, 16, 11, 6, 215405), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 11, 6, 215405), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 11, 6, 215405), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 11, 6, 215405), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 11, 6, 215405), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 11, 6, 215405), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 11, 6, 215405), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 11, 6, 215405), 4.4, 6.2]"
959,"[datetime.datetime(2022, 11, 28, 16, 11, 7, 365347), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 11, 7, 365347), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 11, 7, 365347), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 11, 7, 365347), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 11, 7, 365347), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 11, 7, 365347), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 11, 7, 365347), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 11, 7, 365347), 4.4, 6.2]"
960,"[datetime.datetime(2022, 11, 28, 16, 11, 8, 503742), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 11, 8, 503742), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 11, 8, 503742), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 11, 8, 503742), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 11, 8, 503742), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 11, 8, 503742), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 11, 8, 503742), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 11, 8, 503742), 4.4, 6.2]"
961,"[datetime.datetime(2022, 11, 28, 16, 11, 9, 639179), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 11, 9, 639179), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 11, 9, 639179), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 11, 9, 639179), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 11, 9, 639179), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 11, 9, 639179), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 11, 9, 639179), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 11, 9, 639179), 4.4, 6.2]"
962,"[datetime.datetime(2022, 11, 28, 16, 11, 10, 781102), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 11, 10, 781102), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 11, 10, 781102), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 11, 10, 781102), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 11, 10, 781102), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 11, 10, 781102), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 11, 10, 781102), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 11, 10, 781102), 4.4, 6.2]"
963,"[datetime.datetime(2022, 11, 28, 16, 11, 11, 912426), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 11, 11, 912426), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 11, 11, 912426), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 11, 11, 912426), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 11, 11, 912426), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 11, 11, 912426), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 11, 11, 912426), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 11, 11, 912426), 4.4, 6.2]"
964,"[datetime.datetime(2022, 11, 28, 16, 11, 13, 54519), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 11, 13, 54519), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 11, 13, 54519), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 11, 13, 54519), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 11, 13, 54519), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 11, 13, 54519), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 11, 13, 54519), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 11, 13, 54519), 4.4, 6.2]"
965,"[datetime.datetime(2022, 11, 28, 16, 11, 14, 187508), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 11, 14, 187508), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 11, 14, 187508), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 11, 14, 187508), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 11, 14, 187508), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 11, 14, 187508), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 11, 14, 187508), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 11, 14, 187508), 4.4, 6.2]"
966,"[datetime.datetime(2022, 11, 28, 16, 11, 15, 334952), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 11, 15, 334952), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 11, 15, 334952), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 11, 15, 334952), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 11, 15, 334952), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 11, 15, 334952), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 11, 15, 334952), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 11, 15, 334952), 4.4, 6.2]"
967,"[datetime.datetime(2022, 11, 28, 16, 11, 16, 464365), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 11, 16, 464365), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 11, 16, 464365), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 11, 16, 464365), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 11, 16, 464365), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 11, 16, 464365), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 11, 16, 464365), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 11, 16, 464365), 4.4, 6.2]"
968,"[datetime.datetime(2022, 11, 28, 16, 11, 17, 601956), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 11, 17, 601956), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 11, 17, 601956), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 11, 17, 601956), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 11, 17, 601956), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 11, 17, 601956), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 11, 17, 601956), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 11, 17, 601956), 4.4, 6.2]"
969,"[datetime.datetime(2022, 11, 28, 16, 11, 18, 736310), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 11, 18, 736310), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 11, 18, 736310), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 11, 18, 736310), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 11, 18, 736310), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 11, 18, 736310), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 11, 18, 736310), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 11, 18, 736310), 4.4, 6.2]"
970,"[datetime.datetime(2022, 11, 28, 16, 11, 19, 873517), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 11, 19, 873517), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 11, 19, 873517), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 11, 19, 873517), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 11, 19, 873517), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 11, 19, 873517), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 11, 19, 873517), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 11, 19, 873517), 4.4, 6.2]"
971,"[datetime.datetime(2022, 11, 28, 16, 11, 21, 33634), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 11, 21, 33634), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 11, 21, 33634), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 11, 21, 33634), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 11, 21, 33634), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 11, 21, 33634), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 11, 21, 33634), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 11, 21, 33634), 4.4, 6.2]"
972,"[datetime.datetime(2022, 11, 28, 16, 11, 22, 167567), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 11, 22, 167567), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 11, 22, 167567), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 11, 22, 167567), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 11, 22, 167567), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 11, 22, 167567), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 11, 22, 167567), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 11, 22, 167567), 4.4, 6.2]"
973,"[datetime.datetime(2022, 11, 28, 16, 11, 23, 304054), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 11, 23, 304054), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 11, 23, 304054), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 11, 23, 304054), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 11, 23, 304054), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 11, 23, 304054), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 11, 23, 304054), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 11, 23, 304054), 4.4, 6.2]"
974,"[datetime.datetime(2022, 11, 28, 16, 11, 24, 438101), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 11, 24, 438101), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 11, 24, 438101), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 11, 24, 438101), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 11, 24, 438101), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 11, 24, 438101), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 11, 24, 438101), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 11, 24, 438101), 4.4, 6.2]"
975,"[datetime.datetime(2022, 11, 28, 16, 11, 25, 568858), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 11, 25, 568858), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 11, 25, 568858), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 11, 25, 568858), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 11, 25, 568858), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 11, 25, 568858), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 11, 25, 568858), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 11, 25, 568858), 4.4, 6.2]"
976,"[datetime.datetime(2022, 11, 28, 16, 11, 26, 701084), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 11, 26, 701084), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 11, 26, 701084), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 11, 26, 701084), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 11, 26, 701084), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 11, 26, 701084), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 11, 26, 701084), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 11, 26, 701084), 4.4, 6.0]"
977,"[datetime.datetime(2022, 11, 28, 16, 11, 27, 845268), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 11, 27, 845268), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 11, 27, 845268), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 11, 27, 845268), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 11, 27, 845268), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 11, 27, 845268), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 11, 27, 845268), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 16, 11, 27, 845268), 4.4, 5.9]"
