,Collays Spirit,My Snow Queen,Paperclip,Bandit,Chilliwack,Gulf Of Saros,He Knows,Tranquil Bay,Neds Gully,Sacca,Michigan,Cracking Thunder
08-01-2023 16:00:30.908188,"(12.0, 13.0, 12.596103896103896)","(14.0, 17.5, 17.2027027027027)","(10.0, 12.0, 11.85175879396985)","(101.0, 140.0, 137.22222222222223)","(13.0, 17.5, 17.43243243243243)","(17.0, 22.0, 21.5748502994012)","(71.0, 100.0, 99.44444444444444)","(4.8, 5.7, 5.677642276422764)","(4.8, 5.0, 5.024873096446701)","(5.0, 5.9, 5.833766233766234)","(9.0, 10.5, 10.231481481481481)","(51.0, 70.0, 65.88235294117646)"
08-01-2023 16:00:32.264459,"(12.0, 13.0, 12.649764150943396)","(14.0, 17.5, 17.19)","(10.0, 12.0, 11.852867830423941)","(101.0, 140.0, 137.22222222222223)","(13.0, 17.5, 17.42105263157895)","(17.0, 22.0, 21.558139534883722)","(71.0, 100.0, 99.44444444444444)","(4.8, 5.7, 5.676923076923077)","(4.8, 5.1, 4.994927536231884)","(5.0, 5.9, 5.826086956521739)","(9.0, 10.5, 10.231481481481481)","(51.0, 70.0, 65.88235294117646)"
08-01-2023 16:00:33.875584,"(12.0, 13.0, 12.649764150943396)","(14.0, 17.5, 17.19)","(10.0, 12.0, 11.814039408866995)","(101.0, 140.0, 136.08695652173913)","(13.0, 17.5, 17.460526315789473)","(17.0, 22.0, 21.565714285714286)","(71.0, 100.0, 99.64285714285714)","(4.8, 5.7, 5.863725490196079)","(4.8, 5.0, 4.916551724137931)","(5.0, 5.9, 5.783168316831683)","(9.0, 10.5, 10.237951807228916)","(51.0, 70.0, 65.88235294117646)"
08-01-2023 16:00:35.403716,"(11.0, 13.0, 12.708333333333334)","(14.0, 17.5, 17.19433962264151)","(10.0, 12.0, 11.814039408866995)","(101.0, 140.0, 136.08695652173913)","(13.0, 17.5, 17.492957746478872)","(17.0, 22.0, 21.565714285714286)","(61.0, 100.0, 99.64285714285714)","(5.0, 5.9, 5.804761904761905)","(4.8, 5.0, 4.86060606060606)","(5.0, 5.8, 5.783168316831683)","(8.5, 10.5, 10.309027777777779)","(51.0, 70.0, 66.3157894736842)"
08-01-2023 16:00:36.818109,"(11.0, 13.0, 12.70752427184466)","(14.0, 17.5, 17.193181818181817)","(10.0, 12.0, 11.990384615384615)","(101.0, 140.0, 137.1875)","(13.0, 17.5, 16.936842105263157)","(17.0, 22.0, 21.565714285714286)","(61.0, 100.0, 99.66666666666667)","(5.0, 5.9, 5.899447513812155)","(4.8, 4.9, 4.877118644067797)","(5.0, 5.8, 5.8056716417910454)","(8.5, 10.5, 10.30072463768116)","(51.0, 70.0, 66.3157894736842)"
08-01-2023 16:00:38.203210,"(11.0, 13.0, 12.551418439716311)","(15.0, 17.5, 17.195488721804512)","(10.0, 11.5, 11.493403693931398)","(101.0, 140.0, 137.57575757575756)","(13.0, 17.0, 16.942307692307693)","(17.0, 22.0, 21.55425219941349)","(71.0, 100.0, 99.70588235294117)","(5.0, 6.0, 5.922881355932204)","(4.6, 4.9, 4.870805369127517)","(5.0, 5.9, 5.836032388663968)","(8.5, 10.5, 10.332298136645962)","(51.0, 70.0, 66.66666666666667)"
08-01-2023 16:00:39.703452,"(11.0, 13.0, 12.556140350877193)","(15.0, 17.5, 17.204379562043794)","(10.0, 11.5, 11.486585365853658)","(101.0, 140.0, 137.57575757575756)","(13.0, 17.0, 17.367924528301888)","(17.0, 22.0, 21.558823529411764)","(71.0, 100.0, 99.70588235294117)","(5.0, 6.0, 5.912169312169312)","(4.6, 4.9, 4.872972972972973)","(5.0, 5.9, 5.833333333333333)","(8.5, 10.5, 10.275773195876289)","(51.0, 70.0, 66.66666666666667)"
08-01-2023 16:00:41.101457,"(11.0, 13.0, 12.559233449477352)","(15.0, 17.5, 17.236059479553905)","(10.0, 11.5, 11.433189655172415)","(101.0, 140.0, 137.6315789473684)","(13.0, 17.5, 17.314285714285713)","(17.0, 22.0, 21.562043795620436)","(71.0, 100.0, 99.70588235294117)","(5.0, 6.0, 5.914871794871795)","(4.6, 4.9, 4.8965517241379315)","(5.0, 5.9, 5.8347107438016526)","(8.5, 10.5, 10.271052631578947)","(51.0, 70.0, 66.21621621621621)"
08-01-2023 16:00:42.501718,"(11.0, 13.0, 12.559233449477352)","(15.0, 17.5, 17.236059479553905)","(10.0, 11.5, 11.483173076923077)","(101.0, 140.0, 137.6315789473684)","(13.0, 17.5, 17.367346938775512)","(17.0, 22.0, 21.60655737704918)","(71.0, 100.0, 99.70588235294117)","(5.0, 6.0, 5.863636363636364)","(4.6, 4.9, 4.919867549668875)","(5.0, 5.9, 5.832765957446808)","(8.5, 10.5, 10.271052631578947)","(51.0, 70.0, 64.61538461538461)"
08-01-2023 16:00:43.827713,"(11.0, 13.0, 12.581125827814569)","(15.0, 17.5, 17.236059479553905)","(10.0, 11.5, 11.483173076923077)","(101.0, 140.0, 137.6315789473684)","(13.0, 17.5, 17.352272727272727)","(17.0, 22.0, 21.615384615384617)","(71.0, 100.0, 108.75)","(5.0, 5.9, 5.862264150943396)","(4.6, 5.0, 4.927272727272728)","(5.0, 5.9, 5.803067484662576)","(8.5, 10.5, 10.39922480620155)","(51.0, 65.0, 64.64912280701755)"
08-01-2023 16:00:45.315294,"(11.0, 13.0, 12.567615658362989)","(15.0, 17.5, 17.24390243902439)","(10.0, 11.5, 11.427659574468086)","(101.0, 140.0, 137.6315789473684)","(13.0, 17.5, 17.352272727272727)","(17.0, 22.0, 21.615384615384617)","(71.0, 110.0, 108.75)","(5.0, 5.9, 5.862264150943396)","(4.6, 5.0, 5.015923566878981)","(5.0, 5.9, 5.782325581395349)","(8.5, 10.5, 10.39922480620155)","(51.0, 65.0, 64.56896551724138)"
08-01-2023 16:00:46.735458,"(11.0, 12.5, 12.324675324675324)","(15.0, 17.5, 17.252525252525253)","(10.0, 11.5, 11.404450261780104)","(101.0, 140.0, 137.83783783783784)","(13.0, 17.5, 17.163265306122447)","(17.0, 22.0, 20.908045977011493)","(71.0, 110.0, 108.75)","(5.0, 5.9, 5.86923076923077)","(4.6, 5.1, 5.015923566878981)","(5.0, 5.8, 5.779459459459459)","(8.5, 10.5, 10.402985074626866)","(51.0, 65.0, 66.66666666666667)"
08-01-2023 16:00:48.067954,"(11.0, 13.0, 12.651862464183381)","(15.0, 17.5, 17.252525252525253)","(10.0, 11.5, 11.405479452054795)","(101.0, 140.0, 137.89473684210526)","(13.0, 17.5, 17.182692307692307)","(17.0, 21.0, 21.286585365853657)","(71.0, 110.0, 108.88888888888889)","(5.0, 5.9, 5.866153846153846)","(4.6, 5.1, 5.02189349112426)","(5.0, 5.8, 5.7785)","(8.5, 10.5, 10.407142857142857)","(51.0, 70.0, 66.66666666666667)"
08-01-2023 16:00:49.429615,"(11.0, 13.0, 12.64985590778098)","(15.0, 17.5, 17.25168918918919)","(10.0, 11.5, 11.402816901408451)","(101.0, 140.0, 137.89473684210526)","(13.0, 17.5, 17.182692307692307)","(17.0, 22.0, 21.351063829787233)","(71.0, 110.0, 108.88888888888889)","(5.0, 5.9, 5.866153846153846)","(4.6, 5.1, 5.020224719101123)","(5.0, 5.8, 5.7785)","(8.5, 10.5, 10.433673469387756)","(51.0, 70.0, 65.64516129032258)"
08-01-2023 16:00:50.808714,"(11.0, 12.5, 12.498893805309734)","(15.0, 17.5, 17.252542372881354)","(10.0, 11.5, 11.393150684931507)","(101.0, 140.0, 137.69230769230768)","(13.0, 17.5, 17.182692307692307)","(17.0, 22.0, 21.351063829787233)","(71.0, 110.0, 108.88888888888889)","(5.0, 5.9, 5.866153846153846)","(4.6, 5.1, 5.006578947368421)","(5.0, 5.8, 5.776373626373626)","(8.5, 10.5, 10.456284153005464)","(51.0, 70.0, 65.64516129032258)"
08-01-2023 16:00:52.225645,"(11.0, 13.0, 12.662261380323054)","(15.0, 17.5, 17.252542372881354)","(10.0, 11.5, 11.393150684931507)","(101.0, 140.0, 137.69230769230768)","(13.0, 17.5, 17.15625)","(17.0, 22.0, 21.333333333333332)","(71.0, 110.0, 108.88888888888889)","(5.0, 5.9, 5.878181818181819)","(4.6, 5.1, 4.975585284280936)","(5.0, 5.8, 5.791390728476821)","(8.5, 10.5, 10.459183673469388)","(51.0, 70.0, 65.64516129032258)"
08-01-2023 16:00:53.589085,"(11.0, 13.0, 12.650986342943854)","(15.0, 17.5, 17.26048951048951)","(10.0, 11.5, 11.393150684931507)","(101.0, 140.0, 137.69230769230768)","(13.0, 17.5, 17.06578947368421)","(17.0, 22.0, 21.333333333333332)","(71.0, 110.0, 103.90243902439025)","(5.0, 5.9, 5.878181818181819)","(4.6, 5.0, 4.975170068027211)","(5.0, 5.8, 5.791390728476821)","(8.5, 10.5, 10.459183673469388)","(51.0, 70.0, 65.64516129032258)"
08-01-2023 16:00:54.891993,"(11.0, 12.0, 11.707606973058637)","(15.0, 17.5, 17.26048951048951)","(10.0, 11.5, 11.393150684931507)","(101.0, 140.0, 137.69230769230768)","(13.0, 17.5, 17.296296296296298)","(17.0, 22.0, 21.377551020408163)","(71.0, 120.0, 104.18604651162791)","(5.0, 5.9, 5.8922018348623855)","(4.6, 5.0, 4.988073394495413)","(5.0, 5.8, 5.824390243902439)","(8.5, 10.5, 10.435146443514645)","(51.0, 70.0, 66.35135135135135)"
08-01-2023 16:00:56.275444,"(11.0, 12.0, 11.677927927927929)","(15.0, 17.5, 17.276143790849673)","(10.0, 11.5, 11.429362880886426)","(101.0, 140.0, 137.8048780487805)","(13.0, 17.5, 17.296296296296298)","(17.0, 22.0, 21.348101265822784)","(71.0, 120.0, 104.88888888888889)","(5.0, 5.9, 5.9013333333333335)","(4.6, 5.0, 5.00754716981132)","(5.0, 5.9, 5.824844720496895)","(8.5, 11.0, 10.435146443514645)","(51.0, 70.0, 66.35135135135135)"
08-01-2023 16:00:57.604758,"(11.0, 12.0, 11.676377952755905)","(15.0, 17.5, 17.276143790849673)","(10.0, 11.5, 11.425675675675675)","(101.0, 140.0, 137.8048780487805)","(13.0, 17.5, 17.305882352941175)","(17.0, 22.0, 21.379518072289155)","(71.0, 120.0, 104.88888888888889)","(5.0, 6.0, 5.948623853211009)","(4.6, 5.1, 5.002857142857143)","(5.0, 5.9, 5.828402366863905)","(8.5, 11.0, 10.418103448275861)","(51.0, 70.0, 65.5)"
08-01-2023 16:00:58.967305,"(11.0, 12.0, 11.683121019108281)","(15.0, 17.5, 17.27831715210356)","(10.0, 11.5, 11.2796875)","(101.0, 140.0, 137.8048780487805)","(13.0, 17.5, 17.313333333333333)","(17.0, 22.0, 21.424581005586592)","(71.0, 120.0, 104.88888888888889)","(5.0, 6.0, 5.924663677130045)","(4.6, 5.1, 5.017874396135266)","(5.0, 5.9, 5.8316384180790966)","(8.5, 11.0, 10.418103448275861)","(51.0, 70.0, 65.5)"
08-01-2023 16:01:00.341433,"(11.0, 12.0, 11.679467084639498)","(15.0, 17.5, 17.27831715210356)","(10.0, 11.5, 10.984126984126984)","(101.0, 140.0, 138.0)","(13.0, 17.5, 17.313333333333333)","(17.0, 22.0, 21.404255319148938)","(71.0, 120.0, 104.88888888888889)","(5.0, 6.0, 5.925333333333334)","(4.6, 5.1, 4.989776357827476)","(5.0, 5.9, 5.83494623655914)","(8.5, 11.0, 10.430379746835444)","(51.0, 70.0, 65.5)"
08-01-2023 16:01:01.688988,"(11.0, 12.0, 11.697693574958814)","(15.0, 17.5, 17.27831715210356)","(10.0, 11.0, 10.984126984126984)","(101.0, 140.0, 138.0)","(13.0, 17.5, 17.313333333333333)","(17.0, 22.0, 21.404255319148938)","(71.0, 120.0, 105.83333333333333)","(5.0, 6.0, 5.935632183908046)","(4.6, 5.0, 4.9918367346938775)","(5.0, 5.9, 5.845739910313902)","(8.5, 11.0, 10.455645161290322)","(51.0, 70.0, 65.64516129032258)"
08-01-2023 16:01:03.069158,"(11.0, 12.0, 11.70259319286872)","(15.0, 17.5, 17.28726708074534)","(10.0, 11.0, 10.98469387755102)","(101.0, 140.0, 138.0952380952381)","(13.0, 17.5, 17.33529411764706)","(17.0, 22.0, 21.434343434343436)","(71.0, 120.0, 105.83333333333333)","(5.0, 6.0, 5.9314136125654455)","(4.6, 5.0, 4.934228187919463)","(5.0, 5.9, 5.847161572052402)","(8.5, 11.0, 10.455645161290322)","(51.0, 70.0, 65.64516129032258)"
08-01-2023 16:01:04.431238,"(11.0, 12.0, 11.743884892086331)","(15.0, 17.5, 17.28816199376947)","(10.0, 11.5, 11.186192468619247)","(101.0, 140.0, 137.83783783783784)","(13.0, 18.0, 17.598958333333332)","(17.0, 22.0, 21.45631067961165)","(71.0, 120.0, 105.95744680851064)","(5.0, 6.0, 5.966379310344828)","(4.6, 5.0, 4.934969325153374)","(5.0, 5.9, 5.853281853281853)","(8.5, 11.0, 10.598214285714286)","(51.0, 70.0, 63.80434782608695)"
08-01-2023 16:01:05.834204,"(11.0, 12.0, 11.749295774647887)","(15.0, 17.5, 17.2890625)","(10.0, 11.5, 11.186192468619247)","(101.0, 140.0, 137.71428571428572)","(13.0, 18.0, 17.576923076923077)","(17.0, 22.0, 21.45631067961165)","(71.0, 120.0, 105.33333333333333)","(5.0, 6.0, 5.966379310344828)","(4.6, 5.0, 4.873109243697479)","(5.0, 5.9, 5.848510638297872)","(8.5, 11.0, 10.600917431192661)","(51.0, 65.0, 63.5)"
08-01-2023 16:01:07.234619,"(11.0, 12.0, 11.735905044510385)","(15.0, 17.5, 17.2890625)","(10.0, 11.5, 11.279411764705882)","(101.0, 140.0, 137.71428571428572)","(13.0, 18.0, 17.602409638554217)","(17.0, 22.0, 21.46153846153846)","(71.0, 120.0, 105.33333333333333)","(5.0, 6.0, 5.9590405904059045)","(4.6, 4.9, 4.880701754385965)","(5.0, 5.9, 5.848068669527897)","(8.5, 11.0, 10.606927710843374)","(51.0, 65.0, 63.75)"
08-01-2023 16:01:08.611340,"(11.0, 12.0, 11.72824427480916)","(15.0, 17.5, 17.290123456790123)","(10.0, 11.5, 11.28386167146974)","(101.0, 140.0, 137.77777777777777)","(13.0, 18.0, 17.5875)","(17.0, 22.0, 21.47340425531915)","(71.0, 120.0, 105.65217391304348)","(5.0, 6.0, 5.961724137931035)","(4.6, 4.9, 4.853372434017595)","(5.0, 5.9, 5.8581896551724135)","(8.5, 11.0, 10.600917431192661)","(51.0, 65.0, 63.666666666666664)"
08-01-2023 16:01:10.010838,"(11.0, 12.0, 11.721508828250402)","(15.0, 17.5, 17.277049180327868)","(10.0, 11.5, 11.28386167146974)","(101.0, 140.0, 137.77777777777777)","(13.0, 18.0, 17.5875)","(17.0, 22.0, 21.47340425531915)","(71.0, 120.0, 105.65217391304348)","(5.0, 6.0, 5.976890756302521)","(4.6, 4.9, 4.853372434017595)","(5.0, 5.9, 5.88287037037037)","(8.5, 11.0, 10.600917431192661)","(51.0, 65.0, 63.36734693877551)"
08-01-2023 16:01:11.409836,"(11.0, 12.0, 11.718800648298217)","(15.0, 17.5, 17.277049180327868)","(10.0, 11.5, 11.28386167146974)","(101.0, 140.0, 137.77777777777777)","(13.0, 18.0, 17.5875)","(17.0, 22.0, 21.47340425531915)","(71.0, 120.0, 105.65217391304348)","(5.0, 6.0, 5.976890756302521)","(4.6, 4.9, 4.853372434017595)","(5.0, 5.9, 5.88287037037037)","(8.5, 11.0, 10.600917431192661)","(51.0, 65.0, 63.36734693877551)"
08-01-2023 16:01:12.807773,"(11.0, 12.0, 11.708576998050683)","(15.0, 17.5, 17.277049180327868)","(10.0, 11.5, 11.284682080924856)","(101.0, 140.0, 137.77777777777777)","(13.0, 18.0, 17.611764705882354)","(17.0, 22.0, 21.586854460093896)","(71.0, 120.0, 106.8)","(5.0, 6.0, 6.022222222222222)","(4.6, 4.9, 4.857680250783699)","(5.0, 5.9, 5.882629107981221)","(8.5, 11.0, 10.550173010380623)","(51.0, 65.0, 63.4375)"
08-01-2023 16:01:14.194536,"(11.0, 12.0, 11.709143968871595)","(15.0, 17.5, 17.27777777777778)","(10.0, 11.5, 11.27217125382263)","(101.0, 140.0, 137.77777777777777)","(13.0, 18.0, 17.611764705882354)","(17.0, 22.0, 21.586854460093896)","(71.0, 120.0, 106.8)","(5.0, 6.2, 6.028834355828221)","(4.6, 4.9, 4.825757575757576)","(5.0, 5.9, 5.882211538461538)","(8.5, 11.0, 10.550173010380623)","(51.0, 65.0, 63.369565217391305)"
08-01-2023 16:01:15.644951,"(11.0, 12.0, 11.709143968871595)","(15.0, 17.5, 17.27777777777778)","(10.0, 11.5, 11.27217125382263)","(101.0, 160.0, 153.5593220338983)","(13.0, 18.0, 17.56)","(17.0, 22.0, 21.586854460093896)","(71.0, 120.0, 106.8)","(5.0, 6.2, 6.028834355828221)","(4.6, 4.9, 4.8158878504672895)","(5.0, 5.9, 5.882211538461538)","(8.5, 11.0, 10.550173010380623)","(51.0, 65.0, 63.369565217391305)"
08-01-2023 16:01:16.994330,"(11.0, 12.0, 11.709143968871595)","(15.0, 17.5, 17.27777777777778)","(10.0, 11.5, 11.27217125382263)","(101.0, 160.0, 153.5593220338983)","(13.0, 18.0, 17.582278481012658)","(17.0, 22.0, 21.579185520361992)","(71.0, 120.0, 107.05882352941177)","(5.0, 6.2, 6.034421364985163)","(4.6, 4.9, 4.870779220779221)","(5.0, 5.9, 5.88921568627451)","(8.5, 11.0, 10.559322033898304)","(51.0, 65.0, 63.58490566037736)"
08-01-2023 16:01:18.418006,"(11.0, 12.0, 11.691752577319587)","(15.0, 17.5, 17.280645161290323)","(10.0, 11.5, 11.276276276276276)","(101.0, 160.0, 153.5593220338983)","(13.0, 18.0, 17.582278481012658)","(18.0, 22.0, 21.579185520361992)","(71.0, 120.0, 107.05882352941177)","(5.0, 6.2, 6.034421364985163)","(4.6, 4.9, 4.881040892193309)","(5.0, 5.9, 5.894300518134715)","(8.5, 11.0, 10.559322033898304)","(51.0, 65.0, 63.58490566037736)"
08-01-2023 16:01:19.820364,"(11.0, 12.0, 11.717339667458432)","(15.0, 17.5, 17.278501628664497)","(10.0, 11.5, 11.283950617283951)","(101.0, 150.0, 147.27272727272728)","(13.0, 18.0, 17.582278481012658)","(18.0, 22.0, 21.579185520361992)","(71.0, 120.0, 107.05882352941177)","(5.0, 6.2, 6.005574912891986)","(4.6, 4.9, 4.881040892193309)","(5.0, 5.9, 5.894300518134715)","(8.5, 11.0, 10.559322033898304)","(51.0, 65.0, 63.58490566037736)"
08-01-2023 16:01:21.227129,"(11.0, 12.0, 11.716666666666667)","(15.0, 17.5, 17.278501628664497)","(10.0, 11.5, 11.283950617283951)","(101.0, 150.0, 147.16981132075472)","(14.0, 18.0, 17.582278481012658)","(18.0, 22.0, 21.579185520361992)","(71.0, 120.0, 107.05882352941177)","(5.0, 6.2, 6.027777777777778)","(4.4, 4.9, 4.857741935483871)","(5.0, 5.9, 5.894300518134715)","(9.0, 11.0, 10.559322033898304)","(51.0, 65.0, 63.58490566037736)"
08-01-2023 16:01:22.602302,"(11.0, 12.0, 11.695652173913043)","(15.0, 17.5, 17.278501628664497)","(10.0, 11.5, 11.283950617283951)","(101.0, 150.0, 147.16981132075472)","(14.0, 18.0, 16.49655172413793)","(18.0, 22.0, 21.573394495412845)","(71.0, 120.0, 106.8)","(5.0, 6.2, 6.024734982332156)","(4.4, 4.9, 4.911627906976745)","(5.0, 5.9, 5.892413793103448)","(9.0, 11.0, 10.559322033898304)","(51.0, 65.0, 63.58490566037736)"
08-01-2023 16:01:23.939531,"(11.0, 12.0, 11.695652173913043)","(15.0, 17.5, 17.278501628664497)","(10.0, 11.5, 11.313993174061434)","(101.0, 150.0, 147.16981132075472)","(14.0, 16.5, 16.56832298136646)","(18.0, 22.0, 21.541871921182267)","(71.0, 120.0, 106.53061224489795)","(5.0, 6.2, 6.0215827338129495)","(4.4, 5.0, 4.911627906976745)","(5.0, 5.9, 5.877325581395349)","(9.0, 11.0, 10.550173010380623)","(51.0, 65.0, 63.58490566037736)"
08-01-2023 16:01:25.342326,"(11.0, 12.0, 11.695652173913043)","(15.0, 17.5, 17.278501628664497)","(10.0, 11.5, 11.313993174061434)","(101.0, 150.0, 147.30769230769232)","(14.0, 17.0, 16.60655737704918)","(18.0, 22.0, 21.54854368932039)","(71.0, 120.0, 106.25)","(5.0, 6.2, 6.003053435114504)","(4.4, 5.0, 4.917837837837838)","(5.0, 6.0, 5.88112676056338)","(9.0, 11.0, 10.486338797814208)","(51.0, 65.0, 63.8235294117647)"
08-01-2023 16:01:26.741674,"(11.0, 12.0, 11.806818181818182)","(15.0, 17.5, 17.280645161290323)","(10.0, 11.5, 11.382591093117409)","(101.0, 150.0, 147.2)","(14.0, 17.0, 16.558282208588956)","(18.0, 22.0, 21.54854368932039)","(71.0, 120.0, 106.25)","(5.0, 6.2, 6.000772200772201)","(4.4, 5.0, 4.957541899441341)","(5.0, 6.0, 5.884756097560976)","(9.0, 10.5, 10.429951690821255)","(51.0, 65.0, 63.90909090909091)"
08-01-2023 16:01:28.241559,"(11.0, 12.0, 11.9725)","(15.0, 17.5, 17.280645161290323)","(10.0, 11.5, 11.386274509803922)","(101.0, 150.0, 147.2)","(14.0, 17.0, 16.22222222222222)","(18.0, 22.0, 21.54854368932039)","(71.0, 120.0, 106.25)","(5.0, 6.2, 6.000772200772201)","(4.4, 5.0, 4.9754325259515575)","(5.0, 6.0, 5.875749318801089)","(9.0, 10.5, 10.430825242718447)","(51.0, 65.0, 63.90909090909091)"
08-01-2023 16:01:29.677263,"(11.0, 12.0, 11.9725)","(15.0, 17.5, 17.280645161290323)","(10.0, 11.5, 11.38671875)","(101.0, 150.0, 147.08333333333334)","(13.0, 16.5, 16.237623762376238)","(18.0, 22.0, 21.54854368932039)","(71.0, 120.0, 105.0)","(5.0, 6.2, 6.000673400673401)","(4.6, 5.0, 4.955018587360595)","(5.0, 6.0, 5.875749318801089)","(9.0, 10.5, 10.494565217391305)","(51.0, 65.0, 63.90909090909091)"
08-01-2023 16:01:31.073556,"(11.0, 12.0, 11.972361809045227)","(15.0, 17.5, 17.280645161290323)","(10.0, 11.5, 11.373584905660378)","(101.0, 150.0, 147.08333333333334)","(13.0, 16.5, 16.237623762376238)","(18.0, 22.0, 21.54854368932039)","(71.0, 120.0, 105.0)","(5.0, 6.2, 5.970689655172414)","(4.6, 5.0, 4.95381679389313)","(5.0, 6.0, 5.875749318801089)","(9.0, 11.0, 10.502673796791443)","(51.0, 65.0, 63.867924528301884)"
08-01-2023 16:01:32.427174,"(11.0, 12.0, 11.963291139240507)","(15.0, 17.5, 17.280645161290323)","(10.0, 11.5, 11.379061371841155)","(101.0, 150.0, 147.14285714285714)","(13.0, 16.5, 16.270967741935483)","(18.0, 22.0, 21.68041237113402)","(71.0, 120.0, 105.65217391304348)","(5.0, 6.0, 5.969461077844311)","(4.6, 5.0, 4.95168918918919)","(5.0, 6.0, 5.879217603911981)","(9.0, 11.0, 10.503472222222221)","(51.0, 65.0, 63.867924528301884)"
08-01-2023 16:01:33.801043,"(11.0, 12.5, 12.171370967741936)","(15.0, 17.5, 17.28616352201258)","(10.0, 11.5, 11.379061371841155)","(101.0, 150.0, 147.14285714285714)","(14.0, 16.5, 16.24561403508772)","(18.0, 22.0, 21.691029900332225)","(71.0, 120.0, 105.65217391304348)","(5.0, 6.0, 5.969461077844311)","(4.6, 5.0, 4.909638554216868)","(5.0, 6.0, 5.8715909090909095)","(9.0, 11.0, 10.511111111111111)","(51.0, 65.0, 63.90909090909091)"
08-01-2023 16:01:35.343263,"(11.0, 12.5, 12.174897119341564)","(15.0, 17.5, 17.28616352201258)","(10.0, 11.5, 11.378623188405797)","(101.0, 150.0, 147.14285714285714)","(14.0, 16.5, 16.258333333333333)","(18.0, 22.0, 21.71323529411765)","(71.0, 120.0, 105.65217391304348)","(5.0, 6.0, 5.978461538461539)","(4.6, 5.0, 4.908333333333333)","(5.0, 5.9, 5.872413793103449)","(9.0, 11.0, 10.52661596958175)","(51.0, 65.0, 63.90909090909091)"
08-01-2023 16:01:36.733133,"(11.0, 12.5, 12.174897119341564)","(15.0, 17.5, 17.287974683544302)","(10.0, 11.5, 11.38138686131387)","(101.0, 150.0, 147.14285714285714)","(14.0, 16.5, 16.24561403508772)","(18.0, 22.0, 21.610526315789475)","(71.0, 120.0, 105.65217391304348)","(5.0, 6.0, 5.978461538461539)","(4.6, 5.0, 4.908333333333333)","(5.0, 5.9, 5.872413793103449)","(9.0, 11.0, 10.52661596958175)","(51.0, 65.0, 63.90909090909091)"
08-01-2023 16:01:38.161761,"(11.0, 12.5, 12.178571428571429)","(15.0, 17.5, 17.287974683544302)","(10.0, 11.5, 11.38138686131387)","(101.0, 150.0, 147.14285714285714)","(14.0, 16.5, 16.24561403508772)","(18.0, 22.0, 21.610526315789475)","(71.0, 120.0, 107.3076923076923)","(5.0, 6.0, 5.978865979381443)","(4.6, 5.0, 4.926288659793815)","(5.0, 5.9, 5.872413793103449)","(9.0, 11.0, 10.52661596958175)","(51.0, 65.0, 63.90909090909091)"
08-01-2023 16:01:39.541577,"(11.0, 12.5, 12.178571428571429)","(15.0, 17.5, 17.287974683544302)","(10.0, 11.5, 11.38138686131387)","(101.0, 150.0, 147.14285714285714)","(14.0, 16.5, 16.25423728813559)","(18.0, 22.0, 21.610526315789475)","(71.0, 120.0, 107.3076923076923)","(5.0, 6.0, 6.002000000000001)","(4.6, 5.0, 4.926288659793815)","(5.0, 5.9, 5.872413793103449)","(8.5, 11.0, 10.545620437956204)","(51.0, 65.0, 63.90909090909091)"
08-01-2023 16:01:40.939955,"(11.0, 12.5, 12.178571428571429)","(15.0, 17.5, 17.287974683544302)","(10.0, 11.5, 11.385338345864662)","(101.0, 150.0, 147.14285714285714)","(14.0, 16.5, 16.25423728813559)","(18.0, 22.0, 21.610526315789475)","(71.0, 120.0, 107.3076923076923)","(5.0, 6.2, 6.002000000000001)","(4.6, 5.0, 4.958908045977012)","(5.0, 5.9, 5.871597633136095)","(8.5, 11.0, 10.545620437956204)","(51.0, 65.0, 63.983050847457626)"
08-01-2023 16:01:42.416643,"(11.0, 12.5, 12.06043956043956)","(15.0, 17.5, 17.287974683544302)","(10.0, 11.5, 11.385338345864662)","(101.0, 150.0, 147.14285714285714)","(13.0, 16.5, 16.25423728813559)","(18.0, 22.0, 21.395454545454545)","(71.0, 120.0, 105.58823529411765)","(5.0, 6.2, 6.002000000000001)","(4.6, 5.0, 4.965615141955836)","(5.0, 5.9, 5.866666666666667)","(8.5, 11.0, 10.545620437956204)","(51.0, 65.0, 63.983050847457626)"
08-01-2023 16:01:43.797753,"(11.0, 12.5, 12.06043956043956)","(15.0, 17.5, 17.287974683544302)","(10.0, 11.5, 11.385338345864662)","(101.0, 150.0, 147.14285714285714)","(13.0, 16.5, 16.20408163265306)","(18.0, 22.0, 21.394077448747154)","(71.0, 110.0, 105.13513513513513)","(5.0, 6.2, 6.002000000000001)","(4.6, 5.0, 4.9850678733031675)","(5.0, 5.9, 5.866666666666667)","(8.5, 11.0, 10.53544776119403)","(51.0, 65.0, 63.983050847457626)"
08-01-2023 16:01:45.270235,"(11.0, 12.5, 12.055555555555555)","(15.0, 17.5, 17.287974683544302)","(10.0, 11.5, 11.385338345864662)","(101.0, 150.0, 147.14285714285714)","(13.0, 16.5, 16.20408163265306)","(18.0, 22.0, 21.394077448747154)","(71.0, 110.0, 105.13513513513513)","(5.0, 6.2, 6.002000000000001)","(4.6, 5.0, 4.975601374570447)","(5.0, 5.9, 5.866666666666667)","(8.5, 11.0, 10.53544776119403)","(51.0, 65.0, 63.983050847457626)"
