,Marrying,Banjo Black,Pretty Reef,Our Ruby,Tingle,Disorder,Prince Of Melton,Ramstein Bale
04-01-2023 15:40:54.568504,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:40:55.755603,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:40:56.921685,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:40:58.184882,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:40:59.448689,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:00.720666,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:01.941730,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:03.208632,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:04.369774,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:05.485208,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:06.557116,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:07.675133,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:08.738174,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:09.821468,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:10.961094,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:12.090761,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:13.378450,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:14.801655,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:16.030115,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:17.338128,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:18.454412,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:19.548096,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:20.705530,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:21.865522,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:23.037990,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:24.171159,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:25.574592,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:26.944468,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:27.982540,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:29.008425,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:30.147024,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:31.374453,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:32.622940,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:33.840870,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:34.986168,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:36.052354,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:37.163762,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:38.342650,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:39.383502,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:40.570723,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:41.715807,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:43.038256,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:44.221777,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:45.352100,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:46.702690,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:48.100239,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:49.258824,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:41:50.276640,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.6, 3.3600000000000003)"
04-01-2023 15:41:51.246213,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 13.0, 12.408695652173915)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.8, 3.3600000000000003)"
04-01-2023 15:41:52.276651,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 13.0, 12.408695652173915)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.8, 3.3600000000000003)"
04-01-2023 15:41:53.454868,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 13.0, 12.408695652173915)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.8, 3.3600000000000003)"
04-01-2023 15:41:54.516317,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 13.0, 12.408695652173915)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.8, 3.3600000000000003)"
04-01-2023 15:41:55.641120,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 13.0, 12.408695652173915)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.8, 3.3600000000000003)"
04-01-2023 15:41:56.766632,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 13.0, 12.408695652173915)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.8, 3.3600000000000003)"
04-01-2023 15:41:57.845947,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 13.0, 12.408695652173915)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.8, 3.3600000000000003)"
04-01-2023 15:41:58.847890,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 13.0, 12.408695652173915)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.8, 3.3600000000000003)"
04-01-2023 15:41:59.969122,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 13.0, 12.408695652173915)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.8, 3.3600000000000003)"
04-01-2023 15:42:01.054985,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 13.0, 12.408695652173915)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.8, 3.3600000000000003)"
04-01-2023 15:42:02.125872,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 13.0, 12.408695652173915)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.8, 3.3600000000000003)"
04-01-2023 15:42:03.228343,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 13.0, 12.408695652173915)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.8, 3.3600000000000003)"
04-01-2023 15:42:04.256317,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 13.0, 12.408695652173915)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.8, 3.3400000000000003)"
04-01-2023 15:42:05.345804,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:42:06.380780,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:42:07.444734,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 10.67)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:42:08.568576,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 10.67)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:42:09.678316,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 10.67)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.6, 3.3400000000000003)"
04-01-2023 15:42:10.776542,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.533333333333333)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.6, 3.3600000000000003)"
04-01-2023 15:42:12.095999,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 13.0, 11.533333333333333)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.8, 3.3600000000000003)"
04-01-2023 15:42:13.223427,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 13.0, 11.533333333333333)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.8, 3.3600000000000003)"
04-01-2023 15:42:14.287590,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 13.0, 11.533333333333333)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.8, 3.3600000000000003)"
04-01-2023 15:42:15.418709,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 13.0, 11.533333333333333)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.8, 3.3600000000000003)"
04-01-2023 15:42:16.500381,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 13.0, 11.533333333333333)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.8, 3.3600000000000003)"
04-01-2023 15:42:17.641298,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 13.0, 11.533333333333333)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.8, 3.3600000000000003)"
04-01-2023 15:42:18.793393,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 13.0, 11.533333333333333)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.8, 3.3600000000000003)"
04-01-2023 15:42:19.958770,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 13.0, 11.533333333333333)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.8, 3.3600000000000003)"
04-01-2023 15:42:21.266199,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 13.0, 11.533333333333333)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.8, 3.3600000000000003)"
04-01-2023 15:42:22.388246,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 13.0, 11.533333333333333)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.8, 3.3600000000000003)"
04-01-2023 15:42:23.455896,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 13.0, 11.533333333333333)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.8, 3.3600000000000003)"
04-01-2023 15:42:24.629818,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 13.0, 11.533333333333333)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.8, 3.3600000000000003)"
04-01-2023 15:42:25.974468,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 13.0, 11.533333333333333)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.8, 3.3600000000000003)"
04-01-2023 15:42:27.223815,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 13.0, 11.533333333333333)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.8, 3.3600000000000003)"
04-01-2023 15:42:28.378259,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 13.0, 11.533333333333333)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.8, 3.3600000000000003)"
04-01-2023 15:42:29.666333,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 13.0, 11.533333333333333)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.8, 3.3600000000000003)"
04-01-2023 15:42:30.860197,"(21.0, 100.0, 44.72727272727273)","(21.0, 100.0, 43.27272727272727)","(2.9, 4.7, 3.10625)","(7.0, 13.0, 11.533333333333333)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 44.72727272727273)","(13.0, 32.0, 27.25)","(3.2, 4.8, 3.3600000000000003)"
