,Capital Reign,Miss Fox,Not Another Reiby,Goofy Mick,Zains Girl,Command Approved,Suprina,Esteemed Lady,Vegas Raider,Boomsong
11-01-2023 16:12:18.985006,"(8.0, 9.6, 9.579274611398963)","(10.0, 12.0, 11.495)","(12.0, 15.5, 14.6875)","(13.0, 17.0, 16.666666666666668)","(10.0, 14.5, 14.46875)","(3.3, 3.7, 3.6523880597014924)","(9.0, 11.0, 10.986033519553073)","(21.0, 27.0, 24.75)","(11.0, 14.5, 13.46875)","(7.5, 8.4, 8.309333333333333)"
11-01-2023 16:12:20.281965,"(8.0, 9.6, 9.579274611398963)","(10.0, 12.0, 11.495)","(12.0, 15.5, 14.673076923076923)","(13.0, 17.0, 16.666666666666668)","(10.0, 14.5, 14.46875)","(3.3, 3.7, 3.656891891891892)","(9.0, 11.0, 10.986033519553073)","(21.0, 27.0, 24.75)","(11.0, 14.5, 13.46875)","(7.5, 8.4, 8.309333333333333)"
11-01-2023 16:12:21.569837,"(8.0, 9.6, 9.579274611398963)","(10.0, 12.0, 11.495)","(12.0, 15.5, 14.673076923076923)","(13.0, 17.0, 16.666666666666668)","(10.0, 14.5, 14.46875)","(3.3, 3.7, 3.656891891891892)","(9.0, 11.0, 10.986033519553073)","(21.0, 27.0, 24.666666666666668)","(11.0, 14.5, 13.46875)","(7.5, 8.4, 8.309333333333333)"
11-01-2023 16:12:22.846255,"(8.0, 9.6, 9.579274611398963)","(10.0, 12.0, 11.495)","(12.0, 15.5, 14.673076923076923)","(13.0, 17.0, 16.666666666666668)","(10.0, 14.5, 14.46875)","(3.3, 3.7, 3.656763925729443)","(9.0, 11.0, 10.986033519553073)","(21.0, 27.0, 25.571428571428573)","(11.0, 14.5, 13.46875)","(7.5, 8.4, 8.309333333333333)"
11-01-2023 16:12:24.092846,"(8.0, 9.6, 9.589071038251365)","(10.0, 12.0, 11.495)","(12.0, 15.5, 14.673076923076923)","(13.0, 17.0, 16.666666666666668)","(10.0, 14.5, 14.46875)","(3.3, 3.7, 3.6569553805774277)","(9.0, 11.0, 10.986033519553073)","(21.0, 27.0, 25.571428571428573)","(11.0, 14.5, 13.46875)","(7.5, 8.4, 8.309333333333333)"
11-01-2023 16:12:25.321433,"(8.0, 9.6, 9.589071038251365)","(10.0, 12.0, 11.495)","(12.0, 15.5, 14.673076923076923)","(13.0, 17.0, 16.666666666666668)","(10.0, 14.5, 14.46875)","(3.3, 3.7, 3.6569553805774277)","(9.0, 11.0, 10.986033519553073)","(21.0, 27.0, 25.571428571428573)","(11.0, 14.5, 13.46875)","(7.5, 8.4, 8.309333333333333)"
11-01-2023 16:12:26.565176,"(8.0, 9.6, 9.589071038251365)","(10.0, 12.0, 11.495)","(12.0, 15.5, 14.673076923076923)","(13.0, 17.0, 16.666666666666668)","(11.0, 14.5, 14.46875)","(3.3, 3.7, 3.6572404371584697)","(9.0, 11.0, 10.986033519553073)","(21.0, 27.0, 24.77777777777778)","(11.0, 14.5, 13.46875)","(7.5, 8.4, 8.302857142857142)"
11-01-2023 16:12:27.794005,"(8.0, 9.6, 9.589071038251365)","(10.0, 12.0, 11.495)","(12.0, 15.5, 14.673076923076923)","(13.0, 17.0, 16.666666666666668)","(11.0, 14.5, 14.46875)","(3.3, 3.7, 3.6572404371584697)","(9.0, 11.0, 10.986033519553073)","(21.0, 27.0, 25.666666666666668)","(11.0, 14.5, 13.46875)","(7.5, 8.4, 8.286486486486487)"
11-01-2023 16:12:29.048612,"(8.0, 9.8, 9.690909090909091)","(10.0, 12.0, 11.495)","(12.0, 15.5, 14.673076923076923)","(13.0, 17.0, 16.666666666666668)","(11.0, 14.5, 14.46875)","(3.3, 3.7, 3.6665198237885464)","(9.0, 11.0, 10.986033519553073)","(21.0, 27.0, 25.666666666666668)","(11.0, 14.5, 13.46875)","(7.5, 8.4, 8.286486486486487)"
11-01-2023 16:12:30.285280,"(8.0, 9.8, 9.695435684647304)","(10.0, 12.0, 11.495)","(12.0, 15.5, 14.81578947368421)","(13.0, 17.0, 16.735294117647058)","(11.0, 14.5, 14.464788732394366)","(3.2, 3.7, 3.6674825174825174)","(9.0, 11.0, 10.986033519553073)","(21.0, 27.0, 25.666666666666668)","(11.0, 14.5, 13.46875)","(7.5, 8.4, 8.384126984126985)"
11-01-2023 16:12:31.554930,"(8.0, 9.8, 9.695435684647304)","(10.0, 12.0, 11.136752136752136)","(12.0, 15.5, 14.556451612903226)","(13.0, 17.0, 16.735294117647058)","(11.0, 14.5, 14.457627118644067)","(3.2, 3.7, 3.6674825174825174)","(9.0, 11.0, 10.984756097560975)","(21.0, 27.0, 25.666666666666668)","(11.0, 14.5, 13.46875)","(7.5, 8.6, 8.192)"
11-01-2023 16:12:32.810360,"(8.0, 9.8, 9.695435684647304)","(10.0, 12.0, 11.238095238095237)","(13.0, 15.5, 14.476190476190476)","(13.0, 17.0, 16.735294117647058)","(11.0, 14.5, 14.455357142857142)","(3.2, 3.7, 3.6674825174825174)","(9.0, 11.0, 10.984177215189874)","(21.0, 27.0, 25.666666666666668)","(11.0, 14.5, 13.529411764705882)","(7.5, 8.6, 8.432786885245902)"
11-01-2023 16:12:34.074200,"(8.0, 9.8, 9.632)","(10.0, 11.5, 11.070422535211268)","(13.0, 15.0, 14.426229508196721)","(13.0, 17.0, 16.735294117647058)","(11.0, 14.5, 14.455357142857142)","(3.2, 3.7, 3.6677725118483413)","(9.0, 11.0, 10.984177215189874)","(21.0, 27.0, 25.666666666666668)","(11.0, 14.5, 13.552631578947368)","(7.5, 8.6, 8.478571428571428)"
11-01-2023 16:12:35.322550,"(8.0, 9.8, 9.632)","(10.0, 11.5, 11.070422535211268)","(13.0, 15.0, 14.426229508196721)","(13.0, 17.0, 16.735294117647058)","(11.0, 14.5, 14.455357142857142)","(3.2, 3.7, 3.6711847389558234)","(9.0, 11.0, 10.984177215189874)","(21.0, 27.0, 25.666666666666668)","(11.0, 14.5, 13.552631578947368)","(7.5, 8.6, 8.478571428571428)"
11-01-2023 16:12:36.578246,"(8.0, 9.8, 9.632)","(10.0, 11.5, 11.070422535211268)","(13.0, 15.0, 14.426229508196721)","(13.0, 17.0, 16.526315789473685)","(11.0, 14.5, 14.142857142857142)","(3.2, 3.7, 3.6711847389558234)","(9.0, 11.0, 10.984177215189874)","(21.0, 27.0, 25.666666666666668)","(11.0, 14.5, 13.583333333333334)","(7.5, 8.6, 8.478571428571428)"
11-01-2023 16:12:37.799627,"(8.0, 9.8, 9.695435684647304)","(10.0, 11.5, 11.070422535211268)","(13.0, 15.0, 14.469696969696969)","(13.0, 17.0, 16.76923076923077)","(11.0, 14.5, 14.291666666666666)","(3.2, 3.7, 3.667607223476298)","(9.0, 11.0, 10.98546511627907)","(21.0, 27.0, 25.666666666666668)","(11.0, 14.5, 13.583333333333334)","(7.5, 8.6, 8.307246376811595)"
11-01-2023 16:12:39.057639,"(8.0, 9.8, 9.699200000000001)","(10.0, 11.5, 11.279141104294478)","(13.0, 15.0, 14.413333333333334)","(13.0, 17.0, 16.823529411764707)","(11.0, 14.5, 14.333333333333334)","(3.2, 3.7, 3.6664719626168223)","(9.0, 11.0, 10.986702127659575)","(21.0, 27.0, 25.666666666666668)","(11.0, 14.5, 13.910714285714286)","(7.5, 8.4, 8.327272727272728)"
11-01-2023 16:12:40.276533,"(8.0, 9.2, 9.197435897435897)","(10.0, 11.5, 11.058282208588958)","(13.0, 15.0, 14.428571428571429)","(13.0, 17.0, 16.833333333333332)","(11.0, 14.5, 14.084507042253522)","(3.2, 3.7, 3.6666666666666665)","(9.0, 11.0, 10.988479262672811)","(21.0, 27.0, 25.5)","(11.0, 14.5, 13.321428571428571)","(7.5, 8.4, 8.272)"
11-01-2023 16:12:41.476236,"(8.0, 9.2, 9.197435897435897)","(10.0, 11.5, 11.058282208588958)","(13.0, 15.0, 14.428571428571429)","(13.0, 17.0, 16.88)","(11.0, 15.5, 14.092465753424657)","(3.2, 3.7, 3.6654411764705883)","(9.0, 11.0, 10.98913043478261)","(21.0, 27.0, 24.5)","(11.0, 14.5, 13.782608695652174)","(7.5, 8.4, 8.30561797752809)"
11-01-2023 16:12:42.674252,"(8.0, 9.2, 9.197435897435897)","(10.0, 11.5, 11.175675675675675)","(12.0, 15.0, 14.428571428571429)","(13.0, 17.0, 16.88)","(11.0, 15.5, 14.092465753424657)","(3.2, 3.7, 3.6654411764705883)","(9.0, 11.0, 10.98913043478261)","(21.0, 27.0, 24.5)","(11.0, 14.5, 13.4)","(7.5, 8.4, 8.52087912087912)"
11-01-2023 16:12:43.991294,"(8.0, 9.2, 9.185542168674699)","(10.0, 11.5, 11.160377358490566)","(12.0, 15.0, 14.445945945945946)","(13.0, 17.0, 16.833333333333332)","(11.0, 15.5, 14.56)","(3.2, 3.7, 3.6662371134020617)","(9.0, 11.0, 10.98913043478261)","(21.0, 27.0, 25.5)","(11.0, 14.5, 13.529411764705882)","(7.5, 8.6, 8.52087912087912)"
11-01-2023 16:12:45.375276,"(8.0, 9.2, 9.185542168674699)","(10.0, 11.5, 11.160377358490566)","(12.0, 15.0, 14.445945945945946)","(13.0, 17.0, 16.833333333333332)","(11.0, 15.0, 14.5)","(3.2, 3.7, 3.6662371134020617)","(9.0, 11.0, 10.98913043478261)","(21.0, 27.0, 25.5)","(11.0, 14.5, 13.529411764705882)","(7.5, 8.6, 8.52087912087912)"
11-01-2023 16:12:46.563433,"(8.0, 9.2, 9.116666666666667)","(10.0, 11.5, 11.160377358490566)","(12.0, 15.0, 14.44)","(13.0, 17.0, 16.88235294117647)","(11.0, 15.0, 14.5)","(3.2, 3.7, 3.666240409207161)","(9.0, 11.0, 10.858803986710964)","(21.0, 27.0, 25.5)","(11.0, 14.5, 13.529411764705882)","(7.5, 8.6, 8.52087912087912)"
11-01-2023 16:12:47.697290,"(8.0, 9.4, 9.233333333333334)","(10.0, 11.5, 11.160377358490566)","(12.0, 15.0, 14.44)","(13.0, 17.0, 16.88235294117647)","(11.0, 15.0, 14.5)","(3.2, 3.7, 3.666240409207161)","(9.0, 11.0, 10.858803986710964)","(21.0, 27.0, 25.5)","(11.0, 14.5, 13.529411764705882)","(7.5, 8.6, 8.526530612244898)"
11-01-2023 16:12:48.970910,"(8.0, 9.4, 9.233333333333334)","(10.0, 11.5, 11.160377358490566)","(12.0, 15.0, 14.44)","(13.0, 17.0, 16.88235294117647)","(11.0, 15.0, 14.392857142857142)","(3.2, 3.7, 3.6697940503432496)","(9.0, 11.0, 10.858803986710964)","(21.0, 27.0, 25.5)","(11.0, 14.5, 13.782608695652174)","(7.5, 8.6, 8.511111111111111)"
11-01-2023 16:12:50.087644,"(8.0, 9.4, 9.233333333333334)","(10.0, 11.5, 11.18141592920354)","(12.0, 15.0, 14.44)","(13.0, 16.0, 16.714285714285715)","(11.0, 15.0, 14.392857142857142)","(3.2, 3.7, 3.6706443914081146)","(9.0, 11.0, 10.858803986710964)","(21.0, 27.0, 24.5)","(11.0, 14.5, 13.782608695652174)","(7.5, 8.6, 8.511111111111111)"
11-01-2023 16:12:51.227226,"(8.0, 9.4, 9.233333333333334)","(10.0, 11.5, 11.18141592920354)","(12.0, 15.0, 14.44)","(13.0, 17.0, 15.785087719298245)","(11.0, 15.0, 14.392857142857142)","(3.2, 3.7, 3.671149144254279)","(9.0, 11.0, 10.858803986710964)","(21.0, 27.0, 24.5)","(11.0, 14.5, 13.782608695652174)","(7.5, 8.6, 8.511111111111111)"
11-01-2023 16:12:52.403183,"(8.0, 9.4, 9.233333333333334)","(10.0, 11.5, 11.169724770642201)","(12.0, 14.5, 14.402439024390244)","(13.0, 16.0, 15.815533980582524)","(11.0, 15.0, 14.366666666666667)","(3.2, 3.7, 3.673507462686567)","(9.0, 11.0, 10.858803986710964)","(21.0, 27.0, 25.5)","(11.0, 14.5, 13.5)","(7.5, 8.6, 8.511111111111111)"
11-01-2023 16:12:53.691597,"(8.0, 9.4, 9.233333333333334)","(10.0, 11.5, 11.13265306122449)","(12.0, 14.5, 14.423076923076923)","(13.0, 16.0, 15.95625)","(11.0, 15.0, 14.61111111111111)","(3.2, 3.7, 3.673507462686567)","(9.0, 11.0, 10.858803986710964)","(21.0, 27.0, 25.5)","(11.0, 14.0, 13.25)","(7.5, 8.6, 8.511111111111111)"
11-01-2023 16:12:54.941916,"(8.0, 9.4, 9.233333333333334)","(10.0, 11.5, 11.13265306122449)","(12.0, 15.0, 14.423076923076923)","(13.0, 16.0, 15.95625)","(11.0, 15.0, 14.55)","(3.2, 3.7, 3.65727969348659)","(9.0, 11.0, 10.858803986710964)","(21.0, 27.0, 26.0625)","(11.0, 14.0, 13.25)","(7.5, 8.6, 8.511111111111111)"
11-01-2023 16:12:56.101333,"(8.0, 9.4, 9.233333333333334)","(10.0, 11.0, 10.933962264150944)","(12.0, 15.0, 14.423076923076923)","(13.0, 16.0, 15.95625)","(11.0, 15.0, 14.55)","(3.2, 3.7, 3.65727969348659)","(9.0, 11.0, 10.858803986710964)","(21.0, 27.0, 26.0625)","(11.0, 14.0, 13.25)","(7.5, 8.6, 8.541935483870967)"
11-01-2023 16:12:57.257605,"(8.0, 9.4, 9.233333333333334)","(10.0, 11.0, 10.933962264150944)","(12.0, 15.0, 14.41095890410959)","(13.0, 16.0, 15.957831325301205)","(11.0, 15.0, 14.096774193548388)","(3.2, 3.7, 3.61517094017094)","(9.0, 11.0, 10.862012987012987)","(21.0, 27.0, 26.0625)","(11.0, 14.0, 13.538461538461538)","(7.5, 8.6, 8.539495798319328)"
11-01-2023 16:12:58.418169,"(8.0, 9.4, 9.233333333333333)","(10.0, 11.0, 10.125)","(12.0, 15.0, 14.41095890410959)","(13.0, 16.0, 16.666666666666668)","(11.0, 15.0, 14.421052631578947)","(3.2, 3.65, 3.6289915966386554)","(9.0, 11.0, 10.877966101694915)","(21.0, 27.0, 26.23076923076923)","(11.0, 14.0, 13.538461538461538)","(7.5, 8.6, 8.454545454545453)"
11-01-2023 16:12:59.559465,"(8.0, 9.4, 9.258974358974358)","(10.0, 11.0, 10.26086956521739)","(12.0, 15.0, 14.57)","(13.0, 17.0, 16.96153846153846)","(11.0, 15.0, 14.421052631578947)","(3.2, 3.65, 3.599066666666667)","(9.0, 11.0, 10.88)","(21.0, 27.0, 26.23076923076923)","(11.0, 14.0, 13.538461538461538)","(7.5, 8.6, 8.575257731958763)"
11-01-2023 16:13:00.639212,"(8.0, 9.4, 9.258974358974358)","(10.0, 11.0, 10.291666666666666)","(12.0, 15.0, 14.616071428571429)","(13.0, 17.0, 16.96153846153846)","(11.0, 15.0, 14.421052631578947)","(3.2, 3.6, 3.594640605296343)","(9.0, 11.0, 10.907142857142857)","(21.0, 27.0, 26.23076923076923)","(11.0, 14.0, 13.538461538461538)","(7.5, 8.6, 8.530000000000001)"
11-01-2023 16:13:01.758112,"(8.5, 9.4, 9.258974358974358)","(10.0, 11.0, 10.726415094339622)","(12.0, 15.0, 14.608333333333333)","(13.0, 17.0, 16.95945945945946)","(11.0, 15.0, 14.421052631578947)","(3.2, 3.6, 3.576648351648352)","(9.0, 11.0, 11.071984435797665)","(21.0, 27.0, 26.23076923076923)","(11.0, 14.0, 13.538461538461538)","(7.5, 8.8, 8.491428571428571)"
11-01-2023 16:13:02.862784,"(8.5, 9.4, 9.258974358974358)","(10.0, 11.0, 10.83695652173913)","(12.0, 15.0, 14.564814814814815)","(13.0, 17.0, 16.23076923076923)","(11.0, 15.0, 14.64)","(3.2, 3.6, 3.570689655172414)","(9.0, 11.5, 11.071984435797665)","(21.0, 27.0, 26.23076923076923)","(11.0, 14.0, 13.612903225806452)","(7.5, 8.8, 8.427586206896551)"
11-01-2023 16:13:03.925426,"(8.5, 9.4, 9.269047619047619)","(10.0, 11.0, 10.819277108433734)","(12.0, 15.0, 14.564814814814815)","(13.0, 17.0, 16.23076923076923)","(11.0, 15.0, 14.64)","(3.2, 3.6, 3.570689655172414)","(9.0, 11.5, 11.071984435797665)","(21.0, 27.0, 26.23076923076923)","(11.0, 14.0, 13.612903225806452)","(7.5, 8.8, 8.427586206896551)"
11-01-2023 16:13:05.028011,"(8.0, 9.4, 9.269047619047619)","(10.0, 11.0, 10.48)","(13.0, 15.0, 14.564814814814815)","(13.0, 17.0, 16.41176470588235)","(11.0, 15.0, 14.615384615384615)","(3.2, 3.6, 3.533533834586466)","(9.0, 11.5, 11.071984435797665)","(21.0, 27.0, 26.142857142857142)","(11.0, 14.0, 13.454545454545455)","(7.5, 8.8, 8.427586206896551)"
11-01-2023 16:13:06.103592,"(8.0, 9.4, 9.269047619047619)","(10.0, 11.0, 10.48)","(13.0, 15.0, 14.53)","(13.0, 17.0, 16.41176470588235)","(11.0, 15.0, 14.375)","(3.2, 3.55, 3.533583208395802)","(9.0, 11.5, 11.070610687022901)","(21.0, 27.0, 26.142857142857142)","(11.0, 14.0, 12.774390243902438)","(7.5, 8.8, 8.472727272727273)"
11-01-2023 16:13:07.189715,"(8.0, 9.4, 9.269047619047619)","(10.0, 11.0, 10.56081081081081)","(13.0, 15.0, 14.580357142857142)","(13.0, 17.0, 16.96511627906977)","(11.0, 15.0, 14.6875)","(3.2, 3.55, 3.532863849765258)","(9.0, 11.5, 11.07312252964427)","(21.0, 27.0, 26.142857142857142)","(11.0, 13.0, 12.727941176470589)","(7.5, 8.8, 8.472727272727273)"
11-01-2023 16:13:08.302169,"(8.0, 9.4, 9.279120879120878)","(10.0, 11.0, 10.717391304347826)","(13.0, 15.0, 14.580357142857142)","(13.0, 17.0, 16.96511627906977)","(11.0, 15.0, 14.8)","(3.2, 3.55, 3.5366492146596857)","(9.0, 11.5, 11.07312252964427)","(21.0, 27.0, 26.2)","(11.0, 13.0, 12.7109375)","(7.5, 8.8, 8.472727272727273)"
11-01-2023 16:13:09.585914,"(8.0, 9.4, 9.302654867256637)","(10.0, 11.0, 10.733644859813085)","(13.0, 15.0, 14.632352941176471)","(13.0, 17.0, 16.666666666666668)","(11.0, 15.0, 14.8)","(3.2, 3.55, 3.5398865784499054)","(9.0, 11.5, 11.07312252964427)","(21.0, 27.0, 26.2)","(11.0, 13.0, 13.4)","(7.5, 8.8, 8.475)"
11-01-2023 16:13:10.780494,"(8.0, 9.4, 9.272093023255813)","(10.0, 10.5, 10.323741007194245)","(13.0, 15.0, 14.755813953488373)","(13.0, 17.0, 16.964285714285715)","(11.0, 15.0, 14.8)","(3.2, 3.55, 3.5419270833333334)","(9.0, 11.5, 11.081395348837209)","(21.0, 27.0, 27.25)","(11.0, 14.0, 13.307692307692308)","(7.5, 8.8, 8.44375)"
11-01-2023 16:13:11.967889,"(8.0, 9.4, 9.264197530864196)","(10.0, 11.5, 11.109243697478991)","(13.0, 15.0, 14.755813953488373)","(13.0, 17.0, 16.964285714285715)","(11.0, 15.0, 14.8)","(3.2, 3.55, 3.5351528384279476)","(9.0, 11.5, 11.081395348837209)","(21.0, 29.0, 26.5)","(11.0, 14.0, 13.25531914893617)","(7.5, 8.8, 8.392857142857142)"
11-01-2023 16:13:13.122756,"(8.0, 9.4, 9.251351351351351)","(10.0, 11.5, 10.630841121495328)","(13.0, 15.0, 14.761363636363637)","(13.0, 17.0, 16.789473684210527)","(11.0, 15.0, 14.851851851851851)","(3.2, 3.6, 3.5699115044247787)","(9.0, 11.5, 11.0)","(21.0, 29.0, 26.5)","(11.0, 14.0, 13.222222222222221)","(7.5, 8.8, 8.392857142857142)"
11-01-2023 16:13:14.183170,"(8.0, 9.4, 9.251351351351351)","(10.0, 11.5, 10.669642857142858)","(13.0, 15.0, 14.761363636363637)","(13.0, 17.0, 16.89189189189189)","(11.0, 15.0, 14.851851851851851)","(3.2, 3.6, 3.5371951219512194)","(9.0, 11.0, 10.99644128113879)","(21.0, 29.0, 26.5)","(11.0, 14.0, 13.222222222222221)","(7.5, 8.8, 8.467961165048544)"
11-01-2023 16:13:15.539364,"(8.0, 9.4, 9.251351351351351)","(10.0, 11.5, 11.084821428571429)","(13.0, 15.0, 14.73)","(13.0, 17.0, 16.870967741935484)","(11.0, 15.0, 14.851851851851851)","(3.2, 3.6, 3.544122965641953)","(9.0, 11.0, 10.99644128113879)","(21.0, 29.0, 26.5)","(11.0, 14.0, 13.285714285714286)","(7.5, 8.8, 8.467961165048544)"
11-01-2023 16:13:16.863121,"(8.0, 9.4, 9.251351351351351)","(10.0, 11.5, 11.084821428571429)","(13.0, 15.0, 14.73)","(13.0, 17.0, 16.870967741935484)","(11.0, 15.0, 14.870967741935484)","(3.2, 3.6, 3.544122965641953)","(9.0, 11.0, 10.996212121212121)","(21.0, 29.0, 29.508474576271187)","(11.0, 14.0, 13.411764705882353)","(7.5, 8.8, 8.411363636363635)"
11-01-2023 16:13:18.087663,"(8.0, 9.4, 9.251351351351351)","(10.0, 11.5, 11.117408906882591)","(13.0, 15.0, 14.686046511627907)","(13.0, 17.0, 16.862068965517242)","(11.0, 15.0, 14.870967741935484)","(3.2, 3.6, 3.5567441860465117)","(9.0, 11.0, 10.996212121212121)","(21.0, 32.0, 29.629032258064516)","(11.0, 14.0, 13.612903225806452)","(7.5, 8.8, 8.411363636363635)"
11-01-2023 16:13:19.355026,"(8.0, 9.4, 9.282978723404256)","(10.0, 11.5, 11.117408906882591)","(13.0, 15.0, 14.416666666666666)","(13.0, 17.0, 16.45945945945946)","(11.0, 15.0, 14.307017543859649)","(3.2, 3.6, 3.5592105263157894)","(9.0, 11.0, 10.996212121212121)","(21.0, 32.0, 29.80597014925373)","(11.0, 14.0, 13.612903225806452)","(7.5, 8.8, 8.411363636363635)"
11-01-2023 16:13:20.623112,"(8.0, 9.4, 9.282978723404256)","(10.0, 11.5, 11.117408906882591)","(13.0, 14.0, 13.56081081081081)","(13.0, 17.0, 16.45945945945946)","(11.0, 14.5, 14.29245283018868)","(3.2, 3.6, 3.5590308370044053)","(9.0, 11.0, 10.996212121212121)","(21.0, 32.0, 29.80597014925373)","(11.0, 14.0, 13.428571428571429)","(7.5, 8.8, 8.426666666666668)"
11-01-2023 16:13:21.767296,"(8.0, 9.6, 9.345985401459853)","(10.0, 11.5, 11.117408906882591)","(13.0, 14.0, 13.56081081081081)","(13.0, 17.0, 16.51219512195122)","(11.0, 14.5, 14.255555555555556)","(3.2, 3.6, 3.5601923076923074)","(9.0, 11.0, 10.99644128113879)","(21.0, 32.0, 29.80597014925373)","(11.0, 14.0, 13.52)","(7.5, 8.8, 8.600000000000001)"
11-01-2023 16:13:22.877620,"(8.0, 9.6, 9.345985401459853)","(10.0, 11.5, 11.094420600858369)","(13.0, 14.0, 13.56081081081081)","(13.0, 17.0, 16.462264150943398)","(11.0, 14.5, 14.418367346938776)","(3.2, 3.6, 3.5525703200775944)","(9.0, 11.0, 10.99644128113879)","(21.0, 32.0, 29.869565217391305)","(11.0, 14.0, 13.294117647058824)","(7.5, 8.8, 8.600000000000001)"
11-01-2023 16:13:24.097931,"(8.0, 9.6, 9.462992125984252)","(10.0, 11.5, 11.155109489051094)","(13.0, 14.0, 13.56081081081081)","(13.0, 17.5, 16.5)","(11.0, 14.5, 14.41304347826087)","(3.2, 3.6, 3.558559322033898)","(9.0, 11.0, 10.996466431095406)","(21.0, 32.0, 29.714285714285715)","(11.0, 14.0, 13.2)","(7.5, 8.8, 8.584615384615384)"
11-01-2023 16:13:25.330323,"(8.0, 9.6, 9.462992125984252)","(10.0, 11.5, 11.155109489051094)","(13.0, 14.0, 13.579646017699115)","(13.0, 17.5, 16.612903225806452)","(11.0, 14.5, 14.42)","(3.2, 3.6, 3.559553872053872)","(9.0, 11.0, 10.996466431095406)","(21.0, 32.0, 29.714285714285715)","(11.0, 14.0, 13.2)","(7.5, 8.8, 8.5375)"
11-01-2023 16:13:26.496989,"(8.0, 9.6, 9.481632653061224)","(10.0, 11.5, 11.155109489051094)","(12.0, 14.0, 13.579646017699115)","(13.0, 17.5, 16.463414634146343)","(11.0, 14.5, 14.42)","(3.2, 3.6, 3.5575317604355714)","(9.0, 11.0, 10.996466431095406)","(21.0, 32.0, 29.714285714285715)","(11.0, 14.0, 13.2)","(7.5, 8.8, 8.510344827586207)"
11-01-2023 16:13:27.790903,"(8.0, 9.6, 9.47175572519084)","(10.0, 11.5, 11.155109489051094)","(12.0, 14.0, 13.598425196850394)","(13.0, 16.5, 16.42)","(11.0, 14.5, 14.423076923076923)","(3.2, 3.6, 3.555470980019029)","(9.0, 11.0, 11.065392354124748)","(21.0, 32.0, 29.84269662921348)","(11.0, 14.0, 13.2)","(7.5, 8.8, 8.454794520547946)"
11-01-2023 16:13:28.875825,"(8.0, 9.6, 9.47175572519084)","(10.0, 11.5, 11.155109489051094)","(12.0, 14.0, 13.598425196850394)","(13.0, 16.5, 15.76923076923077)","(11.0, 14.5, 14.432203389830509)","(3.2, 3.6, 3.5577319587628864)","(9.0, 11.5, 11.067134268537075)","(21.0, 32.0, 29.741176470588236)","(11.0, 14.0, 13.2)","(7.5, 8.8, 8.481012658227849)"
11-01-2023 16:13:30.212810,"(8.0, 9.6, 9.464516129032258)","(10.0, 11.5, 11.148698884758364)","(12.0, 14.0, 13.233082706766917)","(13.0, 17.5, 15.298245614035087)","(11.0, 14.5, 14.46)","(3.2, 3.6, 3.507993586807146)","(9.0, 11.5, 11.067134268537075)","(21.0, 32.0, 29.488372093023255)","(11.0, 14.0, 14.464285714285714)","(7.5, 8.8, 8.523684210526316)"
11-01-2023 16:13:31.479547,"(8.0, 9.6, 9.464516129032258)","(10.0, 11.5, 11.090909090909092)","(12.0, 14.0, 13.11304347826087)","(13.0, 16.0, 15.222222222222221)","(11.0, 14.5, 14.46)","(3.2, 3.55, 3.5094364012409516)","(9.0, 11.5, 11.067134268537075)","(21.0, 30.0, 29.488372093023255)","(11.0, 14.5, 14.425)","(7.5, 8.8, 8.705405405405406)"
11-01-2023 16:13:32.598920,"(8.0, 9.6, 9.464516129032258)","(10.0, 11.5, 11.090909090909092)","(12.0, 14.0, 13.11304347826087)","(13.0, 16.0, 15.142857142857142)","(11.0, 14.5, 14.46)","(3.2, 3.55, 3.5022356495468276)","(9.0, 11.5, 11.067134268537075)","(21.0, 30.0, 29.488372093023255)","(11.0, 14.5, 14.425)","(7.5, 8.8, 8.705405405405406)"
11-01-2023 16:13:33.994682,"(8.0, 9.6, 9.464516129032258)","(10.0, 11.5, 11.090909090909092)","(12.0, 14.0, 13.144444444444444)","(13.0, 16.0, 15.788321167883211)","(11.0, 14.5, 14.443661971830986)","(3.2, 3.55, 3.5022356495468276)","(9.0, 11.5, 11.062753036437247)","(21.0, 30.0, 29.488372093023255)","(11.0, 14.5, 14.44)","(7.5, 8.8, 8.734883720930233)"
11-01-2023 16:13:35.353118,"(8.0, 9.6, 9.464516129032258)","(10.0, 11.5, 11.090909090909092)","(12.0, 14.0, 13.189473684210526)","(13.0, 16.0, 15.608108108108109)","(11.0, 14.5, 14.694444444444445)","(3.2, 3.55, 3.4457905544147844)","(9.0, 11.5, 11.136363636363637)","(21.0, 30.0, 29.568627450980394)","(11.0, 14.5, 14.458333333333334)","(7.5, 8.8, 8.67741935483871)"
11-01-2023 16:13:36.546400,"(8.0, 8.8, 8.622669104204753)","(10.0, 11.5, 11.016042780748663)","(12.0, 14.0, 13.72695035460993)","(13.0, 16.0, 15.831395348837209)","(11.0, 15.0, 14.925925925925926)","(3.2, 3.45, 3.474008810572687)","(9.0, 11.5, 11.217277486910994)","(21.0, 30.0, 29.681159420289855)","(11.0, 14.5, 14.803030303030303)","(7.5, 9.0, 8.872631578947368)"
