,Jemeldi,Billionair Baby,Hard To Say,Roll Up,Busting,Cripps Tonite,Corfe Castle,Junqueira,Shaquila,Wowits Willywonka,Alert State,Mishani Persuasion
07-01-2023 14:58:03.303434,"(31.0, 55.0, 52.9)","(19.0, 29.0, 28.833333333333332)","(9.0, 11.5, 11.076)","(26.0, 40.0, 37.4)","(3.8, 4.5, 4.421987951807229)","(14.0, 17.5, 16.98)","(8.0, 8.8, 8.771739130434783)","(2.35, 2.76, 2.7482051282051283)","(17.0, 22.0, 21.619402985074625)","(61.0, 80.0, 77.0)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 180.0)"
07-01-2023 14:58:04.711033,"(31.0, 55.0, 50.625)","(19.0, 29.0, 29.333333333333332)","(9.0, 11.5, 11.264150943396226)","(26.0, 40.0, 38.470588235294116)","(3.8, 4.5, 4.428650137741047)","(14.0, 17.5, 17.12857142857143)","(8.0, 8.8, 8.91388888888889)","(2.35, 2.76, 2.7513615023474176)","(17.0, 22.0, 21.638297872340427)","(61.0, 80.0, 75.38461538461539)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:06.094900,"(31.0, 55.0, 51.875)","(19.0, 30.0, 30.6)","(9.0, 12.0, 11.360655737704919)","(26.0, 40.0, 38.470588235294116)","(3.8, 4.5, 4.351012145748988)","(14.0, 17.5, 17.166666666666668)","(8.0, 9.0, 8.848648648648648)","(2.35, 2.76, 2.7568055555555553)","(17.0, 22.0, 21.622222222222224)","(61.0, 80.0, 75.38461538461539)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:07.465076,"(31.0, 55.0, 51.875)","(19.0, 32.0, 30.8)","(9.0, 12.0, 11.360655737704919)","(26.0, 40.0, 38.470588235294116)","(3.8, 4.4, 4.340825688073394)","(14.0, 17.5, 17.20967741935484)","(8.0, 9.0, 8.848648648648648)","(2.35, 2.76, 2.7581954887218045)","(17.0, 22.0, 21.638297872340427)","(61.0, 80.0, 75.38461538461539)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:08.831998,"(31.0, 55.0, 51.875)","(19.0, 32.0, 30.8)","(9.0, 12.0, 11.360655737704919)","(26.0, 40.0, 38.470588235294116)","(3.8, 4.4, 4.340825688073394)","(14.0, 17.5, 17.20967741935484)","(8.0, 9.0, 8.848648648648648)","(2.35, 2.76, 2.7581954887218045)","(17.0, 22.0, 21.638297872340427)","(61.0, 80.0, 75.38461538461539)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:10.189736,"(31.0, 55.0, 51.875)","(19.0, 32.0, 30.8)","(9.0, 12.0, 11.360655737704919)","(26.0, 40.0, 38.470588235294116)","(3.8, 4.4, 4.336764705882353)","(14.0, 17.5, 17.20967741935484)","(8.0, 9.0, 8.845)","(2.35, 2.76, 2.7581954887218045)","(17.0, 22.0, 21.638297872340427)","(61.0, 80.0, 75.38461538461539)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:11.538120,"(31.0, 55.0, 51.875)","(19.0, 32.0, 30.8)","(9.0, 12.0, 11.360655737704919)","(26.0, 40.0, 38.666666666666664)","(3.8, 4.4, 4.336764705882353)","(14.0, 17.5, 17.20967741935484)","(8.0, 9.0, 8.873469387755103)","(2.35, 2.76, 2.7581954887218045)","(17.0, 22.0, 21.638297872340427)","(61.0, 80.0, 75.38461538461539)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:12.922835,"(31.0, 55.0, 51.666666666666664)","(19.0, 32.0, 30.90909090909091)","(9.0, 12.0, 11.376)","(26.0, 40.0, 38.72727272727273)","(3.8, 4.4, 4.338571428571429)","(14.0, 17.5, 17.227272727272727)","(8.0, 9.0, 8.877227722772277)","(2.35, 2.76, 2.758321678321678)","(17.0, 22.0, 21.640845070422536)","(61.0, 80.0, 75.38461538461539)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:14.638379,"(31.0, 55.0, 51.666666666666664)","(19.0, 32.0, 30.90909090909091)","(9.0, 12.0, 11.376)","(26.0, 40.0, 38.72727272727273)","(3.8, 4.4, 4.338571428571429)","(14.0, 17.5, 17.227272727272727)","(8.0, 9.0, 8.695774647887324)","(2.35, 2.76, 2.758321678321678)","(17.0, 22.0, 21.640845070422536)","(61.0, 80.0, 75.38461538461539)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:16.220853,"(31.0, 55.0, 51.666666666666664)","(19.0, 32.0, 30.90909090909091)","(9.0, 12.0, 11.376)","(26.0, 40.0, 38.72727272727273)","(3.8, 4.4, 4.338571428571429)","(14.0, 17.5, 17.182926829268293)","(8.0, 8.8, 8.75446153846154)","(2.35, 2.76, 2.758321678321678)","(17.0, 22.0, 21.640845070422536)","(61.0, 80.0, 75.38461538461539)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:17.796109,"(31.0, 55.0, 51.666666666666664)","(19.0, 32.0, 30.90909090909091)","(9.0, 12.0, 11.376)","(26.0, 40.0, 38.72727272727273)","(3.8, 4.4, 4.337073170731707)","(14.0, 17.5, 17.182926829268293)","(8.0, 8.8, 8.75375)","(2.35, 2.76, 2.758321678321678)","(17.0, 22.0, 21.640845070422536)","(61.0, 80.0, 75.38461538461539)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:19.325481,"(31.0, 55.0, 51.666666666666664)","(19.0, 32.0, 30.90909090909091)","(9.0, 12.0, 11.376)","(26.0, 40.0, 38.72727272727273)","(3.8, 4.4, 4.337073170731707)","(14.0, 17.5, 17.182926829268293)","(8.0, 8.8, 8.75375)","(2.35, 2.76, 2.758321678321678)","(17.0, 22.0, 21.640845070422536)","(61.0, 80.0, 75.38461538461539)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:20.848007,"(31.0, 55.0, 51.666666666666664)","(19.0, 32.0, 30.90909090909091)","(9.0, 12.0, 11.376)","(26.0, 40.0, 38.72727272727273)","(3.8, 4.4, 4.337073170731707)","(14.0, 17.5, 17.182926829268293)","(8.0, 8.8, 8.75375)","(2.35, 2.76, 2.758321678321678)","(17.0, 22.0, 21.640845070422536)","(61.0, 80.0, 75.38461538461539)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:22.244898,"(31.0, 55.0, 51.666666666666664)","(19.0, 32.0, 30.90909090909091)","(9.0, 12.0, 11.376)","(26.0, 40.0, 38.72727272727273)","(3.8, 4.4, 4.333846153846154)","(14.0, 17.5, 17.182926829268293)","(8.0, 8.8, 8.75375)","(2.35, 2.76, 2.758321678321678)","(17.0, 22.0, 21.640845070422536)","(61.0, 80.0, 76.66666666666667)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:23.608260,"(31.0, 55.0, 51.666666666666664)","(19.0, 32.0, 30.90909090909091)","(9.0, 12.0, 11.376)","(26.0, 40.0, 38.72727272727273)","(3.8, 4.4, 4.333846153846154)","(14.0, 17.5, 17.182926829268293)","(8.0, 8.8, 8.794466403162057)","(2.35, 2.76, 2.7573006134969322)","(17.0, 22.0, 21.640845070422536)","(61.0, 80.0, 76.4)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:25.037384,"(31.0, 55.0, 51.666666666666664)","(19.0, 32.0, 30.90909090909091)","(9.0, 12.0, 11.376)","(26.0, 40.0, 38.72727272727273)","(3.8, 4.4, 4.333846153846154)","(14.0, 17.5, 17.182926829268293)","(8.0, 8.8, 8.904)","(2.35, 2.76, 2.754242424242424)","(17.0, 22.0, 21.640845070422536)","(61.0, 80.0, 76.4)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:26.515678,"(31.0, 55.0, 51.666666666666664)","(19.0, 32.0, 30.90909090909091)","(9.0, 12.0, 11.376)","(26.0, 40.0, 38.72727272727273)","(3.8, 4.4, 4.333846153846154)","(14.0, 17.5, 17.182926829268293)","(8.0, 9.0, 8.904)","(2.35, 2.76, 2.754242424242424)","(17.0, 22.0, 21.640845070422536)","(61.0, 80.0, 76.4)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:27.975170,"(31.0, 55.0, 51.666666666666664)","(19.0, 32.0, 30.90909090909091)","(9.0, 12.0, 11.376)","(26.0, 40.0, 38.72727272727273)","(3.8, 4.4, 4.340490797546012)","(14.0, 17.5, 17.182926829268293)","(8.0, 9.0, 8.904)","(2.35, 2.76, 2.754242424242424)","(17.0, 22.0, 21.625)","(61.0, 80.0, 76.4)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:29.467197,"(31.0, 55.0, 51.666666666666664)","(19.0, 32.0, 30.90909090909091)","(9.0, 12.0, 11.376)","(26.0, 40.0, 38.72727272727273)","(3.8, 4.4, 4.340490797546012)","(14.0, 17.5, 17.182926829268293)","(8.0, 9.0, 8.904)","(2.35, 2.76, 2.758926174496644)","(17.0, 22.0, 21.625)","(61.0, 80.0, 76.4)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:30.929847,"(31.0, 55.0, 51.666666666666664)","(19.0, 32.0, 30.90909090909091)","(9.0, 12.0, 11.376)","(26.0, 40.0, 38.72727272727273)","(3.8, 4.4, 4.340490797546012)","(14.0, 17.5, 17.182926829268293)","(8.0, 9.0, 8.904)","(2.35, 2.76, 2.7593150684931507)","(17.0, 22.0, 21.625)","(61.0, 80.0, 76.4)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:32.305463,"(31.0, 55.0, 51.666666666666664)","(19.0, 32.0, 30.90909090909091)","(9.0, 12.0, 11.376)","(26.0, 40.0, 38.72727272727273)","(3.8, 4.4, 4.340490797546012)","(14.0, 17.5, 17.182926829268293)","(8.0, 9.0, 8.904)","(2.35, 2.76, 2.766985645933014)","(17.0, 22.0, 21.625)","(61.0, 80.0, 76.4)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:33.700829,"(31.0, 55.0, 51.666666666666664)","(19.0, 32.0, 30.90909090909091)","(9.0, 12.0, 11.376)","(26.0, 40.0, 38.72727272727273)","(3.8, 4.4, 4.338607594936709)","(14.0, 17.5, 17.182926829268293)","(8.0, 9.0, 8.897142857142857)","(2.35, 2.78, 2.7672897196261683)","(17.0, 22.0, 21.625)","(61.0, 80.0, 76.4)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:35.097035,"(31.0, 55.0, 51.666666666666664)","(19.0, 32.0, 30.90909090909091)","(9.0, 12.0, 11.376)","(26.0, 40.0, 38.72727272727273)","(3.8, 4.4, 4.338607594936709)","(14.0, 17.5, 17.182926829268293)","(8.0, 9.0, 8.897142857142857)","(2.35, 2.78, 2.7672897196261683)","(17.0, 22.0, 21.625)","(61.0, 80.0, 76.4)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:36.524134,"(31.0, 55.0, 51.666666666666664)","(19.0, 32.0, 30.90909090909091)","(9.0, 12.0, 11.376)","(26.0, 40.0, 38.72727272727273)","(3.8, 4.4, 4.346408839779006)","(14.0, 17.5, 17.182926829268293)","(8.0, 9.0, 8.897142857142857)","(2.35, 2.78, 2.7672897196261683)","(17.0, 22.0, 21.625)","(61.0, 80.0, 76.4)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:38.012757,"(31.0, 55.0, 51.666666666666664)","(19.0, 32.0, 30.90909090909091)","(9.0, 12.0, 11.376)","(26.0, 40.0, 38.72727272727273)","(3.8, 4.4, 4.3531400966183575)","(14.0, 17.5, 17.182926829268293)","(8.0, 9.0, 8.897142857142857)","(2.35, 2.78, 2.7672897196261683)","(17.0, 22.0, 21.625)","(61.0, 80.0, 76.4)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:39.550170,"(31.0, 55.0, 51.666666666666664)","(19.0, 32.0, 30.90909090909091)","(9.0, 12.0, 11.376)","(26.0, 40.0, 38.72727272727273)","(3.8, 4.4, 4.3531400966183575)","(14.0, 17.5, 17.182926829268293)","(8.0, 9.0, 8.897142857142857)","(2.35, 2.78, 2.7672897196261683)","(17.0, 22.0, 21.607142857142858)","(61.0, 80.0, 76.4)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:41.040905,"(31.0, 55.0, 51.666666666666664)","(19.0, 32.0, 30.90909090909091)","(9.0, 12.0, 11.376)","(26.0, 40.0, 38.72727272727273)","(3.8, 4.4, 4.3531400966183575)","(14.0, 17.5, 17.182926829268293)","(8.0, 9.0, 8.935714285714287)","(2.35, 2.78, 2.7672897196261683)","(17.0, 22.0, 21.607142857142858)","(61.0, 80.0, 76.4)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:42.495997,"(31.0, 55.0, 51.666666666666664)","(19.0, 32.0, 30.90909090909091)","(9.0, 12.0, 11.376)","(26.0, 40.0, 38.72727272727273)","(3.8, 4.4, 4.3531400966183575)","(14.0, 17.5, 17.182926829268293)","(8.0, 9.2, 8.935714285714287)","(2.35, 2.78, 2.7672897196261683)","(17.0, 22.0, 21.607142857142858)","(61.0, 80.0, 76.4)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:43.847497,"(31.0, 55.0, 51.666666666666664)","(19.0, 32.0, 30.90909090909091)","(9.0, 12.0, 11.376)","(26.0, 40.0, 38.72727272727273)","(3.8, 4.4, 4.3531400966183575)","(14.0, 17.5, 17.182926829268293)","(8.0, 9.2, 8.730927835051547)","(2.35, 2.78, 2.7672897196261683)","(17.0, 22.0, 21.607142857142858)","(61.0, 80.0, 76.4)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:45.230709,"(31.0, 55.0, 51.666666666666664)","(19.0, 32.0, 30.90909090909091)","(9.0, 12.0, 11.376)","(26.0, 40.0, 38.72727272727273)","(3.8, 4.4, 4.3531400966183575)","(14.0, 17.5, 17.182926829268293)","(8.0, 8.8, 8.737962962962964)","(2.35, 2.78, 2.7672897196261683)","(17.0, 22.0, 21.607142857142858)","(61.0, 80.0, 76.4)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:46.668588,"(31.0, 55.0, 51.666666666666664)","(19.0, 32.0, 30.5)","(9.0, 12.0, 11.376)","(26.0, 40.0, 38.72727272727273)","(3.8, 4.4, 4.3531400966183575)","(14.0, 17.5, 17.182926829268293)","(8.0, 8.8, 8.737962962962964)","(2.35, 2.78, 2.7672897196261683)","(17.0, 22.0, 21.607142857142858)","(61.0, 80.0, 76.4)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:48.084905,"(31.0, 55.0, 51.666666666666664)","(19.0, 32.0, 30.5)","(9.0, 12.0, 11.376)","(26.0, 40.0, 38.72727272727273)","(3.8, 4.4, 4.3531400966183575)","(14.0, 17.5, 17.182926829268293)","(8.0, 8.8, 8.74320987654321)","(2.35, 2.78, 2.7672897196261683)","(17.0, 22.0, 21.607142857142858)","(61.0, 80.0, 76.4)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:49.496983,"(31.0, 55.0, 51.666666666666664)","(19.0, 32.0, 30.5)","(9.0, 12.0, 11.376)","(26.0, 40.0, 38.72727272727273)","(3.8, 4.4, 4.3517412935323385)","(14.0, 17.5, 17.182926829268293)","(8.0, 8.8, 8.74320987654321)","(2.35, 2.78, 2.7672897196261683)","(17.0, 22.0, 21.607142857142858)","(61.0, 80.0, 76.4)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:51.221324,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.390625)","(26.0, 40.0, 38.526315789473685)","(3.8, 4.4, 4.353365384615385)","(14.0, 17.5, 17.242857142857144)","(8.0, 8.8, 8.489878542510121)","(2.35, 2.78, 2.7637735849056604)","(17.0, 22.0, 21.609929078014183)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:52.810215,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.390625)","(26.0, 40.0, 38.526315789473685)","(3.8, 4.4, 4.353365384615385)","(14.0, 17.5, 17.242857142857144)","(8.0, 8.6, 8.489878542510121)","(2.35, 2.78, 2.772110091743119)","(17.0, 22.0, 21.609929078014183)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:54.759773,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.390625)","(26.0, 40.0, 38.526315789473685)","(3.8, 4.4, 4.351010101010101)","(14.0, 17.5, 17.242857142857144)","(8.0, 8.6, 8.483739837398375)","(2.35, 2.78, 2.772110091743119)","(17.0, 22.0, 21.609929078014183)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:56.543077,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.390625)","(26.0, 40.0, 38.526315789473685)","(3.8, 4.4, 4.351010101010101)","(14.0, 17.5, 17.242857142857144)","(8.0, 8.6, 8.47983193277311)","(2.35, 2.78, 2.772110091743119)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:58.125180,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.390625)","(26.0, 40.0, 38.526315789473685)","(3.8, 4.4, 4.351010101010101)","(14.0, 17.5, 17.242857142857144)","(8.0, 8.6, 8.47983193277311)","(2.35, 2.78, 2.772110091743119)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:58:59.632428,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.390625)","(26.0, 40.0, 38.526315789473685)","(3.8, 4.4, 4.351010101010101)","(14.0, 17.5, 17.242857142857144)","(8.0, 8.6, 8.47983193277311)","(2.35, 2.78, 2.772110091743119)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:01.137582,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.390625)","(26.0, 40.0, 38.526315789473685)","(3.8, 4.4, 4.351010101010101)","(14.0, 17.5, 17.197674418604652)","(8.0, 8.6, 8.524338624338624)","(2.35, 2.78, 2.772110091743119)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:02.665547,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.390625)","(26.0, 40.0, 38.526315789473685)","(3.8, 4.4, 4.351010101010101)","(14.0, 17.5, 17.197674418604652)","(8.0, 8.6, 8.524338624338624)","(2.35, 2.78, 2.772110091743119)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:04.104571,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.390625)","(26.0, 40.0, 38.526315789473685)","(3.8, 4.4, 4.351010101010101)","(14.0, 17.5, 17.242857142857144)","(8.0, 8.6, 8.524338624338624)","(2.35, 2.78, 2.764102564102564)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:05.640847,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.53191489361702)","(26.0, 40.0, 38.526315789473685)","(3.8, 4.4, 4.349740932642487)","(14.0, 17.5, 17.242857142857144)","(8.0, 8.6, 8.526666666666667)","(2.35, 2.78, 2.764102564102564)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:07.140914,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.53191489361702)","(26.0, 40.0, 38.526315789473685)","(3.8, 4.4, 4.349740932642487)","(14.0, 17.5, 17.242857142857144)","(8.0, 8.6, 8.52506329113924)","(2.35, 2.78, 2.76735632183908)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:08.613190,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.53191489361702)","(26.0, 40.0, 38.526315789473685)","(3.8, 4.4, 4.349740932642487)","(14.0, 17.5, 17.242857142857144)","(8.0, 8.6, 8.52506329113924)","(2.35, 2.8, 2.76735632183908)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:10.038079,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.53191489361702)","(26.0, 40.0, 38.526315789473685)","(3.8, 4.4, 4.3469945355191255)","(14.0, 17.5, 17.242857142857144)","(8.0, 8.6, 8.52506329113924)","(2.35, 2.8, 2.76735632183908)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:11.449865,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.53191489361702)","(26.0, 40.0, 38.526315789473685)","(3.8, 4.4, 4.3469945355191255)","(14.0, 17.5, 17.242857142857144)","(8.0, 8.6, 8.52506329113924)","(2.35, 2.8, 2.76735632183908)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:12.826682,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.48076923076923)","(26.0, 40.0, 38.526315789473685)","(3.8, 4.4, 4.3469945355191255)","(14.0, 17.5, 17.242857142857144)","(8.0, 8.6, 8.63820224719101)","(2.35, 2.8, 2.76735632183908)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:14.206175,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.48076923076923)","(26.0, 40.0, 38.526315789473685)","(3.8, 4.4, 4.3469945355191255)","(14.0, 17.5, 17.242857142857144)","(8.0, 8.8, 8.63820224719101)","(2.35, 2.8, 2.76735632183908)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:15.622105,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.48076923076923)","(26.0, 40.0, 38.526315789473685)","(3.8, 4.4, 4.3469945355191255)","(14.0, 17.5, 17.242857142857144)","(8.0, 8.8, 8.63820224719101)","(2.35, 2.8, 2.76735632183908)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:17.002470,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.5)","(26.0, 40.0, 38.526315789473685)","(3.8, 4.4, 4.3469945355191255)","(14.0, 17.5, 17.242857142857144)","(8.0, 8.8, 8.63820224719101)","(2.35, 2.8, 2.76735632183908)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:18.467390,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.5)","(26.0, 40.0, 38.526315789473685)","(3.8, 4.4, 4.3469945355191255)","(14.0, 17.5, 17.14)","(8.0, 8.8, 8.570517928286852)","(2.35, 2.8, 2.76735632183908)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:19.920311,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.5)","(26.0, 40.0, 38.526315789473685)","(3.8, 4.4, 4.3469945355191255)","(14.0, 17.5, 17.14)","(8.0, 8.8, 8.651546391752577)","(2.35, 2.8, 2.76735632183908)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:21.295098,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.5)","(26.0, 40.0, 38.526315789473685)","(3.8, 4.4, 4.3469945355191255)","(14.0, 17.5, 17.14)","(8.0, 8.8, 8.651546391752577)","(2.35, 2.8, 2.76735632183908)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:22.687256,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.5)","(26.0, 40.0, 38.526315789473685)","(3.8, 4.4, 4.345505617977528)","(14.0, 17.5, 17.106060606060606)","(8.0, 8.8, 8.647619047619047)","(2.35, 2.8, 2.76735632183908)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:24.124770,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.5)","(26.0, 40.0, 38.526315789473685)","(3.8, 4.4, 4.345505617977528)","(14.0, 17.5, 17.106060606060606)","(8.0, 8.8, 8.647619047619047)","(2.35, 2.8, 2.76735632183908)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
