,Influencer,Kanga Lights,Helmet Giblet,Spring Bonnie,Escape Inn,Crazy Dream,Entice,Pyrotechnic
07-12-2022 13:21:43.002015,"(3.8, 6.2, 5.151041666666667)","(16.0, 55.0, 38.75)","(9.0, 16.5, 14.128571428571428)","(3.0, 3.85, 3.616923076923077)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:21:44.076377,"(3.8, 6.2, 5.151041666666667)","(16.0, 55.0, 38.75)","(9.0, 16.5, 14.128571428571428)","(3.0, 3.85, 3.616923076923077)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:21:45.174340,"(3.8, 6.2, 5.151041666666667)","(16.0, 55.0, 38.75)","(9.0, 16.5, 14.128571428571428)","(3.0, 3.85, 3.616923076923077)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:21:46.413941,"(3.8, 6.2, 5.151041666666667)","(16.0, 55.0, 38.75)","(9.0, 16.5, 14.128571428571428)","(3.0, 3.85, 3.616923076923077)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:21:47.505320,"(3.8, 6.2, 5.151041666666667)","(16.0, 55.0, 38.75)","(9.0, 16.5, 14.128571428571428)","(3.0, 3.85, 3.616923076923077)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:21:48.624440,"(3.8, 6.2, 5.151041666666667)","(16.0, 55.0, 38.75)","(9.0, 16.5, 14.128571428571428)","(3.0, 3.85, 3.616923076923077)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:21:49.736981,"(3.8, 6.2, 5.151041666666667)","(16.0, 55.0, 38.75)","(9.0, 16.5, 14.128571428571428)","(3.0, 3.85, 3.616923076923077)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:21:51.053832,"(3.8, 6.2, 5.151041666666667)","(16.0, 55.0, 38.75)","(9.0, 16.5, 14.128571428571428)","(3.0, 3.85, 3.616923076923077)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:21:52.417849,"(3.8, 6.2, 5.151041666666667)","(16.0, 55.0, 38.75)","(9.0, 16.5, 14.128571428571428)","(3.0, 3.85, 3.616923076923077)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:21:53.613399,"(3.8, 6.2, 5.151041666666667)","(16.0, 55.0, 38.75)","(9.0, 16.5, 14.128571428571428)","(3.0, 3.85, 3.616923076923077)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:21:54.785597,"(3.8, 6.2, 5.151041666666667)","(16.0, 55.0, 38.75)","(9.0, 16.5, 14.128571428571428)","(3.0, 3.85, 3.616923076923077)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:21:55.853269,"(3.8, 6.2, 5.151041666666667)","(16.0, 55.0, 38.75)","(9.0, 16.5, 14.128571428571428)","(3.0, 3.85, 3.616923076923077)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:21:57.006540,"(3.8, 6.2, 5.151041666666667)","(16.0, 55.0, 38.75)","(9.0, 16.5, 14.128571428571428)","(3.0, 3.85, 3.616923076923077)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:21:58.158382,"(3.8, 6.2, 5.151041666666667)","(16.0, 55.0, 38.75)","(9.0, 16.5, 14.128571428571428)","(3.0, 3.85, 3.616923076923077)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:21:59.252616,"(3.8, 6.2, 5.151041666666667)","(16.0, 55.0, 38.75)","(9.0, 16.5, 14.128571428571428)","(3.0, 3.85, 3.616923076923077)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:00.411861,"(3.8, 6.2, 5.151041666666667)","(16.0, 55.0, 38.75)","(9.0, 16.5, 14.128571428571428)","(3.0, 3.85, 3.616923076923077)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:01.580311,"(3.8, 6.2, 5.151041666666667)","(16.0, 55.0, 38.75)","(9.0, 16.5, 14.128571428571428)","(3.0, 3.85, 3.224736842105263)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:02.696225,"(3.8, 6.2, 4.3)","(16.0, 55.0, 38.75)","(9.0, 16.5, 14.128571428571428)","(3.0, 3.85, 3.224736842105263)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:03.939776,"(3.8, 6.2, 4.3)","(16.0, 55.0, 38.75)","(9.0, 16.5, 14.128571428571428)","(3.0, 3.85, 3.224736842105263)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:05.034055,"(3.8, 6.2, 4.3)","(16.0, 55.0, 38.75)","(9.0, 16.5, 14.128571428571428)","(3.0, 3.85, 3.224736842105263)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:06.115735,"(3.8, 6.2, 4.3)","(16.0, 55.0, 38.75)","(9.0, 16.5, 14.128571428571428)","(3.0, 3.85, 3.224736842105263)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:07.213832,"(3.8, 6.2, 4.3)","(16.0, 55.0, 38.75)","(9.0, 16.5, 14.128571428571428)","(3.0, 3.85, 3.224736842105263)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:08.325628,"(3.8, 6.2, 4.3)","(16.0, 55.0, 38.75)","(9.0, 16.5, 14.128571428571428)","(3.0, 3.85, 3.224736842105263)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:09.454248,"(3.8, 6.2, 4.3)","(16.0, 55.0, 38.75)","(9.0, 16.5, 14.128571428571428)","(3.0, 3.85, 3.224736842105263)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:10.541544,"(3.8, 6.2, 4.3)","(16.0, 55.0, 38.75)","(9.0, 16.5, 14.128571428571428)","(3.0, 3.85, 3.224736842105263)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:11.594816,"(3.8, 6.2, 4.3)","(16.0, 55.0, 38.75)","(9.0, 16.5, 14.128571428571428)","(3.0, 3.85, 3.224736842105263)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:12.608516,"(3.8, 6.2, 4.3)","(16.0, 55.0, 38.75)","(9.0, 16.5, 14.128571428571428)","(3.0, 3.85, 3.224736842105263)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:13.582542,"(3.8, 6.2, 4.3)","(16.0, 55.0, 38.75)","(9.0, 16.0, 13.77142857142857)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:14.579655,"(3.8, 6.2, 4.3)","(16.0, 55.0, 38.75)","(9.0, 16.0, 13.77142857142857)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:15.618714,"(3.8, 6.2, 4.3)","(16.0, 55.0, 38.75)","(9.0, 16.0, 13.77142857142857)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:16.650318,"(3.8, 6.2, 4.3)","(16.0, 55.0, 38.75)","(9.0, 16.0, 13.77142857142857)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:17.781865,"(3.8, 6.2, 4.3)","(16.0, 55.0, 38.75)","(9.0, 16.0, 13.77142857142857)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:18.802366,"(3.8, 6.2, 4.3)","(16.0, 55.0, 38.75)","(9.0, 16.0, 13.77142857142857)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:20.133796,"(3.8, 6.2, 4.3)","(16.0, 55.0, 38.75)","(9.0, 16.0, 13.77142857142857)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:21.334236,"(3.8, 6.2, 4.3)","(16.0, 55.0, 38.75)","(9.0, 16.0, 13.77142857142857)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:22.352261,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 16.0, 12.657142857142857)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.985185185185186)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:23.399634,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 16.0, 12.657142857142857)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 8.666666666666666)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:24.627384,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 16.0, 13.872727272727271)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 9.2, 8.666666666666666)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:25.789687,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 16.0, 13.872727272727271)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 9.2, 8.666666666666666)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:26.943873,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 16.5, 13.307692307692307)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 9.2, 8.666666666666666)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:28.040785,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 16.5, 13.307692307692307)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 9.2, 8.666666666666666)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:29.064488,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 16.5, 13.307692307692307)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 9.2, 8.666666666666666)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:30.167226,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 16.5, 13.307692307692307)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 9.2, 8.666666666666666)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:31.297406,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 16.5, 13.307692307692307)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 9.2, 8.666666666666666)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:32.491353,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 16.5, 13.307692307692307)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 9.2, 8.666666666666666)","(6.5, 15.5, 7.7124999999999995)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:33.901315,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 12.6)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:35.291348,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 12.6)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:36.530009,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 12.6)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:37.722581,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 12.6)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:39.032043,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 12.6)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:40.219634,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 12.6)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:41.594691,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 12.6)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:43.030443,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 12.6)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:44.267674,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 13.48)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:45.467459,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 16.5, 13.18)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.644444444444444)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:46.579450,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 12.6)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 9.2, 7.644444444444444)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:47.710634,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 12.6)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 9.2, 7.644444444444444)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:48.835968,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 12.6)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 9.2, 7.644444444444444)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:50.119662,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 12.6)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 9.2, 7.644444444444444)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:51.349243,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 12.6)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 9.2, 7.644444444444444)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:52.560682,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 12.6)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 9.2, 7.644444444444444)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:53.695834,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 12.6)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 9.2, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:54.794704,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 12.6)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:56.049124,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 12.6)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:57.195147,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 12.6)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:58.313050,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 12.6)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:22:59.452876,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 10.55)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:23:00.604217,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 10.55)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:23:01.767385,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 10.55)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:23:03.122446,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 10.55)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:23:04.591316,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 10.55)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:23:05.981892,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 10.55)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:23:07.231249,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 10.55)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:23:08.461854,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 10.55)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:23:09.631694,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 10.55)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:23:10.765831,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 10.55)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:23:11.938819,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 10.55)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:23:12.997105,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 10.55)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:23:14.172020,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 10.55)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:23:15.438665,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 10.55)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:23:16.567187,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 10.55)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:23:17.711194,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 10.55)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:23:18.866883,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 10.55)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
07-12-2022 13:23:19.980873,"(3.8, 6.2, 4.3)","(16.0, 55.0, 27.0)","(9.0, 17.0, 10.55)","(3.0, 3.95, 3.4469230769230768)","(21.0, 100.0, 60.5)","(5.0, 8.4, 7.2)","(6.5, 15.5, 10.707692307692307)","(7.0, 15.0, 7.824999999999999)"
