,Knights Cross,Urana Fernando,Mcivor Jack,Cookie Delight,Lala Santa,Prussian Spirit,Birdbrook,Red Hot Lady
11-01-2023 14:28:39.827647,"(9.0, 26.0, 22.6)","(9.0, 18.0, 11.733333333333333)","(18.0, 230.0, 187.3)","(2.9, 7.2, 6.057142857142857)","(4.0, 9.2, 4.821052631578947)","(10.0, 27.0, 17.9)","(6.0, 10.0, 9.865625)","(5.5, 13.5, 9.45)"
11-01-2023 14:28:41.006441,"(9.0, 26.0, 22.6)","(9.0, 18.0, 11.733333333333333)","(18.0, 230.0, 187.3)","(2.9, 7.2, 6.057142857142857)","(4.0, 9.2, 4.821052631578947)","(10.0, 27.0, 17.9)","(6.0, 10.0, 9.865625)","(5.5, 13.5, 9.45)"
11-01-2023 14:28:42.234765,"(9.0, 26.0, 17.6)","(9.0, 18.0, 11.733333333333333)","(18.0, 230.0, 187.3)","(2.9, 7.2, 6.057142857142857)","(4.0, 9.2, 4.821052631578947)","(10.0, 27.0, 17.9)","(6.0, 10.0, 9.865625)","(5.5, 13.5, 9.45)"
11-01-2023 14:28:43.536567,"(9.0, 26.0, 17.6)","(9.0, 18.0, 11.733333333333333)","(18.0, 230.0, 187.3)","(2.9, 7.2, 6.057142857142857)","(4.0, 9.2, 4.821052631578947)","(10.0, 27.0, 17.9)","(6.0, 10.0, 9.865625)","(5.5, 13.5, 9.45)"
11-01-2023 14:28:45.048538,"(9.0, 26.0, 17.6)","(9.0, 18.0, 11.733333333333333)","(18.0, 230.0, 187.3)","(2.9, 7.2, 6.057142857142857)","(4.0, 9.2, 4.821052631578947)","(10.0, 27.0, 22.5)","(6.0, 10.0, 9.865625)","(5.5, 13.5, 9.45)"
11-01-2023 14:28:46.501254,"(9.0, 26.0, 11.333333333333332)","(9.0, 18.0, 16.773333333333333)","(18.0, 230.0, 43.40909090909091)","(2.9, 7.2, 4.1078947368421055)","(4.0, 9.2, 4.4)","(10.0, 27.0, 13.5)","(6.0, 10.0, 10.076470588235294)","(5.5, 13.5, 6.416666666666667)"
11-01-2023 14:28:47.955933,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 65.0, 48.86363636363637)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.4)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 10.076470588235294)","(5.5, 11.5, 6.961538461538462)"
11-01-2023 14:28:49.306154,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 48.86363636363637)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.4)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 10.076470588235294)","(5.5, 11.5, 6.961538461538462)"
11-01-2023 14:28:50.655367,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 48.86363636363637)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.4)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 10.076470588235294)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:28:51.772380,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 48.86363636363637)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.4)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 10.076470588235294)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:28:52.961494,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 48.86363636363637)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.4)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 10.076470588235294)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:28:54.151385,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 48.86363636363637)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.4)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 10.076470588235294)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:28:55.302897,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 48.86363636363637)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.4)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 10.076470588235294)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:28:56.485651,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 48.86363636363637)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.4)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 10.076470588235294)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:28:57.798252,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 46.5)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.4)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 10.076470588235294)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:28:59.040213,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 46.5)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.4)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 10.076470588235294)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:29:00.658494,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 46.5)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.4)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 10.076470588235294)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:29:01.923063,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 46.5)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.4)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 10.076470588235294)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:29:03.142377,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 46.5)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.4)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 10.076470588235294)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:29:04.538912,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 46.5)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.4)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 10.076470588235294)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:29:05.872639,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 46.5)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.4)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 10.076470588235294)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:29:07.100580,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 46.5)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.4)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 10.076470588235294)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:29:08.565718,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 46.5)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 10.076470588235294)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:29:10.031618,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 46.5)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 7.68)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:29:11.523931,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 46.5)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 7.68)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:29:12.974798,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 46.5)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 7.68)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:29:14.333697,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 46.5)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 7.68)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:29:15.891235,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 46.5)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 7.68)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:29:17.297340,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 51.45833333333333)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 7.68)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:29:18.681040,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 51.45833333333333)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 7.68)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:29:20.108001,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 51.45833333333333)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 7.68)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:29:21.520133,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 51.45833333333333)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 7.68)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:29:22.851685,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 51.45833333333333)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 7.68)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:29:24.121868,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 51.45833333333333)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 7.68)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:29:25.317371,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 51.45833333333333)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 7.68)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:29:26.536362,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 51.45833333333333)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 7.68)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:29:27.810110,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 51.45833333333333)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 7.68)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:29:29.052703,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 51.45833333333333)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 7.68)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:29:30.298463,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 51.45833333333333)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 7.68)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:29:31.656036,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 51.45833333333333)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 7.68)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:29:32.889290,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 51.45833333333333)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 7.68)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:29:34.105017,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 51.45833333333333)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 7.68)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:29:35.343506,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 51.45833333333333)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 7.68)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:29:36.564594,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 51.45833333333333)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 7.68)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:29:37.766418,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 51.45833333333333)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 7.68)","(5.5, 11.5, 6.666666666666667)"
11-01-2023 14:29:39.021930,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 51.45833333333333)","(2.9, 5.5, 3.439583333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 11.166666666666666)","(6.0, 10.5, 7.68)","(5.5, 11.5, 9.233333333333334)"
11-01-2023 14:29:40.303101,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 51.45833333333333)","(2.9, 5.5, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 10.885714285714284)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:29:41.626976,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 45.75)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 10.885714285714284)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:29:42.880329,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 45.75)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 10.885714285714284)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:29:44.160943,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 45.75)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 10.885714285714284)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:29:45.452198,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 48.63636363636363)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 10.885714285714284)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:29:46.617376,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 48.63636363636363)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 10.885714285714284)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:29:47.832259,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 48.63636363636363)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 10.885714285714284)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:29:49.050820,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 48.63636363636363)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 10.885714285714284)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:29:50.291413,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 48.63636363636363)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 10.885714285714284)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:29:51.510406,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 48.63636363636363)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 10.885714285714284)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:29:52.687400,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 48.63636363636363)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 10.885714285714284)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:29:53.790166,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 48.63636363636363)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 10.885714285714284)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:29:54.964321,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 15.75)","(18.0, 75.0, 48.63636363636363)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 21.0, 11.36)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:29:56.157853,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 14.48)","(18.0, 70.0, 47.5)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 20.0, 11.36)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:29:57.408718,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 12.266666666666667)","(18.0, 70.0, 47.5)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 20.0, 11.36)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:29:58.615867,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 12.266666666666667)","(18.0, 70.0, 47.5)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 20.0, 11.36)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:29:59.773818,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 12.266666666666667)","(18.0, 70.0, 47.5)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 20.0, 11.36)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:30:00.950931,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 12.266666666666667)","(18.0, 70.0, 47.285714285714285)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 20.0, 11.36)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:30:02.116550,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 12.266666666666667)","(18.0, 70.0, 47.285714285714285)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 20.0, 11.36)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:30:03.269261,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 12.266666666666667)","(18.0, 70.0, 47.285714285714285)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 20.0, 11.36)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:30:04.355061,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 12.266666666666667)","(18.0, 70.0, 47.285714285714285)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 20.0, 11.36)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:30:05.484172,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 12.266666666666667)","(18.0, 70.0, 47.285714285714285)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 20.0, 11.36)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:30:06.693902,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 12.266666666666667)","(18.0, 70.0, 47.285714285714285)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 20.0, 11.36)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:30:07.958824,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 12.266666666666667)","(18.0, 65.0, 38.888888888888886)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 20.0, 11.36)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:30:09.189561,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 12.266666666666667)","(18.0, 65.0, 38.888888888888886)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 20.0, 11.36)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:30:10.479876,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 12.266666666666667)","(18.0, 65.0, 38.888888888888886)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 20.0, 11.36)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:30:11.741868,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 12.266666666666667)","(18.0, 65.0, 38.888888888888886)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 20.0, 11.36)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:30:12.981620,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 12.266666666666667)","(18.0, 65.0, 38.888888888888886)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 20.0, 11.36)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:30:14.353765,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 12.266666666666667)","(18.0, 65.0, 38.888888888888886)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 20.0, 11.36)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:30:15.635372,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 12.266666666666667)","(18.0, 65.0, 38.888888888888886)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 20.0, 11.36)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:30:17.074716,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 12.266666666666667)","(18.0, 65.0, 38.888888888888886)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 20.0, 11.774999999999999)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:30:18.331917,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 12.266666666666667)","(18.0, 65.0, 38.888888888888886)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 19.5, 11.774999999999999)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:30:19.573383,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 12.266666666666667)","(18.0, 65.0, 38.888888888888886)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 19.5, 11.774999999999999)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:30:20.783254,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 12.266666666666667)","(18.0, 65.0, 38.888888888888886)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 19.5, 11.774999999999999)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:30:21.875477,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 12.266666666666667)","(18.0, 65.0, 38.888888888888886)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 19.5, 11.774999999999999)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
11-01-2023 14:30:23.053296,"(9.0, 22.0, 11.333333333333332)","(9.0, 18.0, 12.266666666666667)","(18.0, 65.0, 38.888888888888886)","(2.9, 5.4, 4.033333333333333)","(4.0, 6.8, 4.357142857142858)","(10.0, 19.5, 11.774999999999999)","(6.0, 10.5, 7.68)","(5.5, 11.0, 9.233333333333334)"
