,River Rouge,Goldstar Randal,Adobe Kid,Lets Party,Know Expense,Opawa Warrior,Opawa Hugo,Goldstar Kenzie
06-01-2023 10:20:27.409014,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.7625)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:28.359733,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.7625)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:29.351961,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.7625)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:30.358453,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.7625)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:31.329823,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.7625)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:32.329600,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.7625)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:33.343023,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.7625)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:34.304083,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.7625)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:35.320806,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.7625)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:36.326156,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.7625)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:37.303478,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.7625)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:38.292456,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.7625)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:39.348708,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.7625)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:40.319260,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.7625)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:41.373219,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.7625)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:42.432663,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.7625)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:43.468646,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.7625)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:44.495679,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.7625)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:45.589276,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.7625)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:46.628517,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.7625)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:47.762827,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.7625)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:48.794925,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.38)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:49.767396,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.38)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:50.749152,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.38)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:51.738540,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.38)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:52.688816,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.38)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:53.620529,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.38)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:54.578203,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.38)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:55.538571,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.38)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:56.531344,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.38)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:57.550371,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.38)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:58.542481,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.38)","(31.0, 330.0, 182.0)"
06-01-2023 10:20:59.599488,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.38)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:00.593365,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.38)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:01.661228,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.38)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:02.704621,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.38)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:03.718384,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.38)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:04.762091,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 4.14320987654321)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:05.734266,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 4.14320987654321)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:06.724044,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 4.14320987654321)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:07.724090,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 4.14320987654321)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:08.695266,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 4.14320987654321)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:09.665806,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 4.14320987654321)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:10.645446,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 4.14320987654321)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:11.605122,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 4.14320987654321)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:12.590965,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 4.14320987654321)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:13.585079,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 4.14320987654321)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:14.606158,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 4.14320987654321)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:15.609003,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 4.14320987654321)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:16.612843,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 4.14320987654321)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:17.618284,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 4.14320987654321)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:18.677684,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 4.14320987654321)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:19.650560,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 4.14320987654321)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:20.643868,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 4.14320987654321)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:21.619187,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 4.14320987654321)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:22.579748,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.4000000000000004)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:23.575949,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.4000000000000004)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:24.656939,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.4000000000000004)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:25.641584,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.4000000000000004)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:26.658901,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.4000000000000004)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:27.623293,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.4000000000000004)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:28.619429,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.4000000000000004)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:29.673630,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.4000000000000004)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:30.673663,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.4000000000000004)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:31.706428,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.4000000000000004)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:32.724634,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.4000000000000004)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:33.752801,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.4000000000000004)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:34.718300,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.4000000000000004)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:35.711452,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.4000000000000004)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:36.689512,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.4000000000000004)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:37.636897,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.4000000000000004)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:38.607719,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.4000000000000004)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:39.588521,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.4000000000000004)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:40.575054,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.4000000000000004)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:41.541127,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.4000000000000004)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:42.608939,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.4000000000000004)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:43.612807,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.4000000000000004)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:44.655096,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.4000000000000004)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:45.694611,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.4000000000000004)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:46.807013,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.4000000000000004)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:47.833095,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.4000000000000004)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:48.948279,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.4000000000000004)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:49.948739,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.4000000000000004)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:51.009959,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.4000000000000004)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:51.986016,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.4000000000000004)","(31.0, 330.0, 182.0)"
06-01-2023 10:21:53.085737,"(10.0, 20.0, 18.9)","(13.0, 30.0, 27.6875)","(8.5, 16.0, 14.676923076923078)","(10.0, 20.0, 18.9)","(7.5, 13.5, 12.553333333333335)","(3.0, 5.8, 4.909090909090909)","(2.35, 4.4, 3.4000000000000004)","(31.0, 330.0, 182.0)"
