,Ima Aussie Artist,Dream Control,Hooah,Mister Kopa,Our Sandy Shore,Wandering Girl,Torrevean Pinky,Bonnie Pauline,Telkem Jay
779,"[datetime.datetime(2022, 11, 28, 15, 29, 23, 606456), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 29, 23, 606456), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 29, 23, 606456), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 23, 606456), 4.4, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 23, 606456), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 15, 29, 23, 606456), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 29, 23, 606456), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 29, 23, 606456), 101.0, 220.0]","[datetime.datetime(2022, 11, 28, 15, 29, 23, 606456), 5.5, 10.0]"
780,"[datetime.datetime(2022, 11, 28, 15, 29, 24, 836486), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 29, 24, 836486), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 29, 24, 836486), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 24, 836486), 4.4, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 24, 836486), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 29, 24, 836486), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 29, 24, 836486), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 29, 24, 836486), 101.0, 220.0]","[datetime.datetime(2022, 11, 28, 15, 29, 24, 836486), 5.5, 10.0]"
781,"[datetime.datetime(2022, 11, 28, 15, 29, 26, 48228), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 29, 26, 48228), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 29, 26, 48228), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 26, 48228), 4.4, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 26, 48228), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 29, 26, 48228), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 29, 26, 48228), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 29, 26, 48228), 101.0, 220.0]","[datetime.datetime(2022, 11, 28, 15, 29, 26, 48228), 5.5, 10.0]"
782,"[datetime.datetime(2022, 11, 28, 15, 29, 27, 266448), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 29, 27, 266448), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 29, 27, 266448), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 27, 266448), 4.4, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 27, 266448), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 29, 27, 266448), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 29, 27, 266448), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 29, 27, 266448), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 27, 266448), 5.5, 10.0]"
783,"[datetime.datetime(2022, 11, 28, 15, 29, 28, 496534), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 29, 28, 496534), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 29, 28, 496534), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 28, 496534), 4.4, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 28, 496534), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 29, 28, 496534), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 29, 28, 496534), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 29, 28, 496534), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 15, 29, 28, 496534), 5.5, 10.0]"
784,"[datetime.datetime(2022, 11, 28, 15, 29, 29, 721588), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 29, 29, 721588), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 29, 29, 721588), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 29, 721588), 4.4, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 29, 721588), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 29, 29, 721588), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 29, 29, 721588), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 29, 29, 721588), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 15, 29, 29, 721588), 5.5, 10.0]"
785,"[datetime.datetime(2022, 11, 28, 15, 29, 30, 930661), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 29, 30, 930661), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 29, 30, 930661), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 30, 930661), 4.4, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 30, 930661), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 29, 30, 930661), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 29, 30, 930661), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 29, 30, 930661), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 15, 29, 30, 930661), 5.5, 10.0]"
786,"[datetime.datetime(2022, 11, 28, 15, 29, 32, 136123), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 29, 32, 136123), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 29, 32, 136123), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 32, 136123), 4.4, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 32, 136123), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 29, 32, 136123), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 29, 32, 136123), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 29, 32, 136123), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 15, 29, 32, 136123), 5.5, 10.0]"
787,"[datetime.datetime(2022, 11, 28, 15, 29, 33, 349472), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 29, 33, 349472), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 29, 33, 349472), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 33, 349472), 4.4, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 33, 349472), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 29, 33, 349472), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 29, 33, 349472), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 29, 33, 349472), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 15, 29, 33, 349472), 5.5, 10.0]"
788,"[datetime.datetime(2022, 11, 28, 15, 29, 34, 559526), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 29, 34, 559526), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 29, 34, 559526), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 34, 559526), 4.4, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 34, 559526), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 29, 34, 559526), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 29, 34, 559526), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 29, 34, 559526), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 15, 29, 34, 559526), 5.5, 10.0]"
789,"[datetime.datetime(2022, 11, 28, 15, 29, 35, 781949), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 29, 35, 781949), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 29, 35, 781949), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 35, 781949), 4.4, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 35, 781949), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 29, 35, 781949), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 29, 35, 781949), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 29, 35, 781949), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 15, 29, 35, 781949), 5.5, 10.0]"
790,"[datetime.datetime(2022, 11, 28, 15, 29, 36, 985851), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 29, 36, 985851), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 29, 36, 985851), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 36, 985851), 4.4, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 36, 985851), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 29, 36, 985851), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 29, 36, 985851), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 29, 36, 985851), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 15, 29, 36, 985851), 5.5, 10.0]"
791,"[datetime.datetime(2022, 11, 28, 15, 29, 38, 207705), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 29, 38, 208703), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 29, 38, 208703), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 38, 208703), 4.4, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 38, 208703), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 29, 38, 208703), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 29, 38, 208703), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 29, 38, 208703), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 15, 29, 38, 208703), 5.5, 10.0]"
792,"[datetime.datetime(2022, 11, 28, 15, 29, 39, 421120), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 29, 39, 421120), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 29, 39, 421120), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 39, 421120), 4.4, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 39, 421120), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 29, 39, 421120), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 29, 39, 421120), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 29, 39, 421120), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 29, 39, 421120), 5.5, 10.0]"
793,"[datetime.datetime(2022, 11, 28, 15, 29, 40, 634488), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 29, 40, 634488), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 29, 40, 634488), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 40, 634488), 4.4, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 40, 634488), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 29, 40, 634488), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 29, 40, 634488), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 29, 40, 634488), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 29, 40, 634488), 5.5, 10.0]"
794,"[datetime.datetime(2022, 11, 28, 15, 29, 41, 840251), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 29, 41, 840251), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 29, 41, 840251), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 41, 840251), 4.4, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 41, 840251), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 29, 41, 840251), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 29, 41, 840251), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 29, 41, 840251), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 29, 41, 840251), 5.5, 10.0]"
795,"[datetime.datetime(2022, 11, 28, 15, 29, 43, 65550), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 29, 43, 65550), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 29, 43, 65550), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 43, 65550), 4.4, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 43, 65550), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 29, 43, 65550), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 29, 43, 65550), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 29, 43, 65550), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 29, 43, 65550), 5.5, 10.0]"
796,"[datetime.datetime(2022, 11, 28, 15, 29, 44, 289883), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 29, 44, 289883), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 29, 44, 289883), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 44, 289883), 4.4, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 44, 289883), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 29, 44, 289883), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 29, 44, 289883), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 29, 44, 289883), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 29, 44, 289883), 5.5, 10.0]"
797,"[datetime.datetime(2022, 11, 28, 15, 29, 45, 518865), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 29, 45, 518865), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 29, 45, 518865), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 45, 518865), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 15, 29, 45, 518865), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 29, 45, 518865), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 29, 45, 518865), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 29, 45, 518865), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 45, 518865), 5.5, 10.0]"
798,"[datetime.datetime(2022, 11, 28, 15, 29, 46, 733150), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 29, 46, 733150), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 29, 46, 733150), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 46, 733150), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 15, 29, 46, 733150), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 29, 46, 733150), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 29, 46, 733150), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 29, 46, 733150), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 15, 29, 46, 733150), 5.5, 10.0]"
799,"[datetime.datetime(2022, 11, 28, 15, 29, 47, 949647), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 29, 47, 949647), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 29, 47, 949647), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 47, 949647), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 15, 29, 47, 949647), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 29, 47, 949647), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 29, 47, 949647), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 29, 47, 949647), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 15, 29, 47, 949647), 5.5, 10.0]"
800,"[datetime.datetime(2022, 11, 28, 15, 29, 49, 166767), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 29, 49, 166767), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 29, 49, 166767), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 49, 166767), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 15, 29, 49, 166767), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 29, 49, 166767), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 29, 49, 166767), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 29, 49, 166767), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 49, 166767), 5.5, 10.0]"
801,"[datetime.datetime(2022, 11, 28, 15, 29, 50, 375475), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 29, 50, 375475), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 29, 50, 375475), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 50, 375475), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 15, 29, 50, 375475), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 29, 50, 375475), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 29, 50, 375475), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 29, 50, 375475), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 50, 375475), 5.5, 10.0]"
802,"[datetime.datetime(2022, 11, 28, 15, 29, 51, 587443), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 29, 51, 587443), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 29, 51, 587443), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 51, 587443), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 15, 29, 51, 587443), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 29, 51, 587443), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 29, 51, 587443), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 29, 51, 587443), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 51, 587443), 5.5, 10.0]"
803,"[datetime.datetime(2022, 11, 28, 15, 29, 52, 806264), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 29, 52, 806264), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 29, 52, 806264), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 52, 806264), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 15, 29, 52, 806264), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 29, 52, 806264), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 29, 52, 806264), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 29, 52, 806264), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 52, 806264), 5.5, 10.0]"
804,"[datetime.datetime(2022, 11, 28, 15, 29, 54, 7622), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 29, 54, 7622), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 29, 54, 7622), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 54, 7622), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 15, 29, 54, 7622), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 29, 54, 7622), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 29, 54, 7622), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 29, 54, 7622), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 54, 7622), 5.5, 10.0]"
805,"[datetime.datetime(2022, 11, 28, 15, 29, 55, 215585), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 29, 55, 215585), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 29, 55, 215585), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 55, 215585), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 15, 29, 55, 215585), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 29, 55, 215585), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 29, 55, 215585), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 29, 55, 215585), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 55, 215585), 5.5, 10.0]"
806,"[datetime.datetime(2022, 11, 28, 15, 29, 56, 423121), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 29, 56, 423121), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 29, 56, 423121), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 56, 423121), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 15, 29, 56, 423121), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 29, 56, 423121), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 29, 56, 423121), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 29, 56, 423121), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 56, 423121), 5.5, 10.0]"
807,"[datetime.datetime(2022, 11, 28, 15, 29, 57, 636295), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 29, 57, 636295), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 29, 57, 636295), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 57, 636295), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 15, 29, 57, 636295), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 29, 57, 636295), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 29, 57, 636295), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 29, 57, 636295), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 57, 636295), 5.5, 10.0]"
808,"[datetime.datetime(2022, 11, 28, 15, 29, 58, 843657), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 29, 58, 843657), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 29, 58, 843657), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 58, 843657), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 15, 29, 58, 843657), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 29, 58, 843657), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 29, 58, 843657), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 29, 58, 843657), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 58, 843657), 5.5, 10.0]"
809,"[datetime.datetime(2022, 11, 28, 15, 30, 0, 65617), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 30, 0, 65617), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 30, 0, 65617), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 30, 0, 65617), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 15, 30, 0, 65617), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 30, 0, 65617), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 30, 0, 65617), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 30, 0, 65617), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 30, 0, 65617), 5.5, 10.0]"
810,"[datetime.datetime(2022, 11, 28, 15, 30, 1, 278876), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 30, 1, 278876), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 30, 1, 278876), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 30, 1, 278876), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 15, 30, 1, 278876), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 30, 1, 278876), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 30, 1, 278876), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 30, 1, 278876), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 30, 1, 278876), 5.5, 10.0]"
811,"[datetime.datetime(2022, 11, 28, 15, 30, 2, 520845), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 30, 2, 520845), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 30, 2, 520845), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 30, 2, 520845), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 15, 30, 2, 520845), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 30, 2, 520845), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 30, 2, 520845), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 30, 2, 520845), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 30, 2, 520845), 5.5, 10.0]"
812,"[datetime.datetime(2022, 11, 28, 15, 30, 3, 741695), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 30, 3, 741695), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 30, 3, 741695), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 30, 3, 741695), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 15, 30, 3, 741695), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 30, 3, 741695), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 30, 3, 741695), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 30, 3, 741695), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 30, 3, 741695), 5.5, 10.0]"
813,"[datetime.datetime(2022, 11, 28, 15, 30, 4, 961380), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 30, 4, 961380), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 30, 4, 961380), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 30, 4, 961380), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 15, 30, 4, 961380), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 30, 4, 961380), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 30, 4, 961380), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 30, 4, 961380), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 30, 4, 961380), 5.5, 10.0]"
814,"[datetime.datetime(2022, 11, 28, 15, 30, 6, 185792), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 30, 6, 185792), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 30, 6, 185792), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 30, 6, 185792), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 15, 30, 6, 185792), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 15, 30, 6, 185792), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 30, 6, 185792), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 30, 6, 185792), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 30, 6, 185792), 5.5, 10.0]"
