,Somebodys Girl,Wongalea Meg,Glenrock,Jilliby Jive,Sarah Jo,Ideal Heaven,Full Of Wisdom,Freskos Art,Miss Hermes,Zoshady
09-01-2023 12:46:43.888790,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3266666666666667)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:46:45.299343,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3266666666666667)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:46:46.688500,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3266666666666667)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:46:48.120302,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3266666666666667)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:46:49.518128,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3266666666666667)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:46:50.821550,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3266666666666667)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:46:52.167072,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3266666666666667)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:46:53.600893,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3266666666666667)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:46:55.020852,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3266666666666667)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:46:56.419419,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3266666666666667)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:46:57.813329,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3266666666666667)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:46:59.206752,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3266666666666667)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:00.586938,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3266666666666667)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:01.992444,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3266666666666667)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:03.368217,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3266666666666667)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:04.775068,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:06.173603,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:07.562220,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:08.954758,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:10.550676,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:12.321170,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:14.198450,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:15.977943,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:17.572682,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:19.174340,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:20.634575,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:22.044293,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:23.475196,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:24.929342,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:26.421043,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:27.865378,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:29.352217,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:30.808876,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:32.257227,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:33.691709,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:35.116795,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:36.534064,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:38.008691,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:39.462304,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:40.954781,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:42.443515,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:43.885202,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:45.295212,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:46.834797,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:48.266728,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:49.714074,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:51.120202,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:52.595871,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:53.995012,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:55.401652,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:57.127488,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:47:58.772143,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:48:00.407945,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:48:02.048858,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:48:03.588706,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:48:05.052149,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:48:06.558717,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:48:08.033256,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:48:09.480887,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:48:11.074453,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:48:12.615590,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:48:14.360985,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:48:16.122830,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:48:17.933427,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:48:19.865789,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.446)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
