,Hayley Shian,Waikarie Peg,Zihuatanejo,Henry Delatt,Lonely Tuna,Our Girl Siara,Long Way Out,Our Turn
08-01-2023 17:27:27.069503,"(4.0, 4.9, 4.805263157894737)","(6.0, 7.2, 6.872727272727273)","(10.0, 14.5, 13.428571428571429)","(31.0, 40.0, 34.54545454545455)","(31.0, 32.0, 28.363636363636363)","(5.0, 7.2, 7.022222222222222)","(14.0, 27.0, 26.68)","(2.4, 3.1, 3.056)"
08-01-2023 17:27:28.173864,"(4.0, 4.9, 4.805263157894737)","(6.0, 7.2, 6.872727272727273)","(10.0, 14.5, 13.428571428571429)","(31.0, 40.0, 30.666666666666668)","(31.0, 32.0, 28.363636363636363)","(5.0, 7.2, 7.022222222222222)","(14.0, 27.0, 26.68)","(2.4, 3.1, 3.056)"
08-01-2023 17:27:29.263257,"(4.0, 4.9, 4.805263157894737)","(6.0, 7.2, 6.872727272727273)","(10.0, 14.5, 13.428571428571429)","(31.0, 38.0, 30.666666666666668)","(31.0, 32.0, 28.363636363636363)","(5.0, 7.2, 7.022222222222222)","(14.0, 27.0, 26.68)","(2.4, 3.1, 3.056)"
08-01-2023 17:27:30.418348,"(4.0, 4.9, 4.805263157894737)","(6.0, 7.2, 6.872727272727273)","(10.0, 14.5, 13.428571428571429)","(31.0, 38.0, 30.666666666666668)","(31.0, 32.0, 28.363636363636363)","(5.0, 7.2, 7.022222222222222)","(14.0, 27.0, 26.0)","(2.4, 3.1, 3.056)"
08-01-2023 17:27:31.567906,"(4.0, 4.8, 4.766666666666667)","(6.0, 7.2, 6.872727272727273)","(10.0, 14.5, 13.428571428571429)","(31.0, 38.0, 33.0)","(31.0, 32.0, 28.363636363636363)","(5.0, 7.2, 7.022222222222222)","(14.0, 27.0, 26.0)","(2.4, 3.1, 3.056)"
08-01-2023 17:27:32.701912,"(4.0, 4.8, 4.742857142857143)","(6.0, 7.2, 6.872727272727273)","(10.0, 14.5, 13.428571428571429)","(31.0, 36.0, 33.0)","(31.0, 32.0, 28.363636363636363)","(5.0, 7.2, 7.022222222222222)","(14.0, 27.0, 26.0)","(2.4, 3.1, 3.056)"
08-01-2023 17:27:33.748342,"(4.0, 4.8, 4.733333333333333)","(6.0, 7.2, 6.914285714285715)","(10.0, 14.5, 13.428571428571429)","(31.0, 36.0, 33.0)","(31.0, 32.0, 28.181818181818183)","(5.0, 7.2, 7.022222222222222)","(14.0, 27.0, 26.428571428571427)","(2.4, 3.1, 3.0620689655172413)"
08-01-2023 17:27:34.838525,"(4.0, 4.8, 4.733333333333333)","(6.0, 7.2, 6.914285714285715)","(10.0, 14.5, 13.428571428571429)","(31.0, 36.0, 33.0)","(31.0, 30.0, 28.095238095238095)","(5.0, 7.2, 7.022222222222222)","(14.0, 27.0, 28.555555555555557)","(2.4, 3.1, 3.0620689655172413)"
08-01-2023 17:27:35.892198,"(4.0, 4.8, 4.733333333333333)","(6.0, 7.2, 6.914285714285715)","(10.0, 14.5, 13.428571428571429)","(31.0, 36.0, 33.0)","(31.0, 30.0, 28.095238095238095)","(5.0, 7.2, 7.022222222222222)","(14.0, 29.0, 27.5)","(2.4, 3.1, 3.0620689655172413)"
08-01-2023 17:27:36.978373,"(4.0, 4.8, 4.733333333333333)","(6.0, 7.2, 6.933333333333334)","(10.0, 14.5, 13.428571428571429)","(31.0, 36.0, 33.0)","(31.0, 30.0, 28.095238095238095)","(5.0, 7.2, 7.022222222222222)","(14.0, 32.0, 28.0)","(2.4, 3.1, 3.0620689655172413)"
08-01-2023 17:27:38.039027,"(4.0, 4.8, 4.733333333333333)","(6.0, 7.2, 6.933333333333334)","(10.0, 14.5, 13.428571428571429)","(31.0, 36.0, 33.0)","(31.0, 30.0, 28.095238095238095)","(5.0, 7.2, 7.022222222222222)","(14.0, 32.0, 27.636363636363637)","(2.4, 3.1, 3.0633333333333335)"
08-01-2023 17:27:39.075784,"(4.0, 4.7, 4.553333333333334)","(6.0, 7.2, 6.933333333333334)","(10.0, 14.5, 13.428571428571429)","(31.0, 36.0, 33.0)","(31.0, 30.0, 27.142857142857142)","(5.0, 7.2, 7.022222222222222)","(14.0, 34.0, 29.5)","(2.4, 3.1, 3.067857142857143)"
08-01-2023 17:27:40.120291,"(4.0, 4.7, 4.553333333333334)","(6.0, 7.2, 6.933333333333334)","(10.0, 14.5, 13.428571428571429)","(31.0, 36.0, 33.0)","(21.0, 30.0, 27.142857142857142)","(5.0, 7.2, 7.022222222222222)","(14.0, 32.0, 31.0)","(2.4, 3.1, 3.085714285714286)"
08-01-2023 17:27:41.116734,"(4.0, 4.7, 4.554545454545455)","(6.0, 7.2, 6.933333333333334)","(10.0, 14.0, 13.142857142857142)","(31.0, 36.0, 33.0)","(21.0, 30.0, 26.5)","(5.0, 7.2, 7.093333333333334)","(14.0, 34.0, 31.0)","(2.4, 3.1, 3.085714285714286)"
08-01-2023 17:27:42.120925,"(4.0, 4.7, 4.555555555555555)","(6.0, 7.2, 6.933333333333334)","(10.0, 14.0, 12.928571428571429)","(31.0, 36.0, 33.0)","(21.0, 29.0, 26.272727272727273)","(5.0, 7.2, 7.093333333333334)","(14.0, 34.0, 31.9375)","(2.4, 3.1, 3.085714285714286)"
08-01-2023 17:27:43.136245,"(4.0, 4.7, 4.566666666666666)","(6.0, 7.2, 6.933333333333334)","(10.0, 14.0, 13.0)","(31.0, 36.0, 35.0)","(21.0, 29.0, 27.0)","(5.0, 7.2, 7.075)","(14.0, 34.0, 32.2)","(2.4, 3.1, 3.1900000000000004)"
08-01-2023 17:27:44.197719,"(4.0, 4.7, 4.54)","(6.0, 7.2, 6.8)","(10.0, 14.0, 13.428571428571429)","(31.0, 36.0, 35.0)","(21.0, 29.0, 27.0)","(5.0, 7.2, 7.075)","(14.0, 34.0, 31.23076923076923)","(2.4, 3.2, 3.192857142857143)"
08-01-2023 17:27:45.266256,"(4.0, 4.7, 4.54)","(6.0, 7.2, 6.8)","(10.0, 14.0, 13.428571428571429)","(31.0, 36.0, 35.0)","(21.0, 29.0, 27.0)","(5.0, 7.2, 7.075)","(14.0, 32.0, 31.23076923076923)","(2.4, 3.2, 3.1886363636363635)"
08-01-2023 17:27:46.341726,"(4.0, 4.7, 4.54)","(6.0, 7.2, 6.8)","(10.0, 14.0, 13.076923076923077)","(31.0, 36.0, 35.0)","(21.0, 29.0, 27.0)","(5.0, 7.2, 7.075)","(14.0, 32.0, 31.23076923076923)","(2.4, 3.25, 3.1886363636363635)"
08-01-2023 17:27:47.363985,"(4.0, 4.7, 4.556)","(6.0, 7.2, 6.8)","(10.0, 14.0, 12.826086956521738)","(31.0, 36.0, 35.0)","(21.0, 29.0, 26.6)","(5.0, 7.2, 7.075)","(14.0, 32.0, 30.75)","(2.4, 3.25, 3.19375)"
08-01-2023 17:27:48.401748,"(4.0, 4.7, 4.556)","(6.0, 7.2, 6.7384615384615385)","(10.0, 14.0, 13.571428571428571)","(31.0, 36.0, 34.0)","(21.0, 29.0, 26.6)","(5.0, 7.2, 7.075)","(14.0, 32.0, 31.4)","(2.4, 3.25, 3.1886363636363635)"
08-01-2023 17:27:49.442887,"(4.0, 4.7, 4.543478260869565)","(6.0, 7.2, 6.7384615384615385)","(10.0, 13.5, 13.166666666666666)","(31.0, 36.0, 34.0)","(21.0, 29.0, 26.6)","(5.0, 7.2, 7.075)","(14.0, 32.0, 31.4)","(2.4, 3.25, 3.1886363636363635)"
08-01-2023 17:27:50.549029,"(4.0, 4.7, 4.543478260869565)","(6.0, 7.2, 6.7384615384615385)","(10.0, 13.5, 13.071428571428571)","(31.0, 36.0, 34.0)","(21.0, 29.0, 26.6)","(5.0, 7.2, 7.075)","(14.0, 32.0, 31.4)","(2.4, 3.25, 3.1886363636363635)"
08-01-2023 17:27:51.631066,"(4.0, 4.7, 4.543478260869565)","(6.0, 7.2, 6.7384615384615385)","(10.0, 13.5, 13.071428571428571)","(31.0, 36.0, 34.0)","(21.0, 29.0, 26.6)","(5.0, 7.2, 7.075)","(14.0, 32.0, 31.4)","(2.4, 3.25, 3.1886363636363635)"
08-01-2023 17:27:52.743828,"(4.0, 4.7, 4.58235294117647)","(6.0, 7.2, 6.7384615384615385)","(10.0, 13.5, 13.071428571428571)","(31.0, 36.0, 34.0)","(21.0, 29.0, 26.6)","(5.0, 7.2, 7.075)","(15.0, 32.0, 31.608695652173914)","(2.4, 3.25, 3.1886363636363635)"
08-01-2023 17:27:54.068630,"(4.0, 4.7, 4.58235294117647)","(6.0, 7.2, 6.7384615384615385)","(10.0, 13.5, 13.071428571428571)","(31.0, 36.0, 34.0)","(21.0, 29.0, 26.6)","(5.0, 7.2, 7.075)","(15.0, 32.0, 31.608695652173914)","(2.4, 3.25, 3.1886363636363635)"
08-01-2023 17:27:55.523426,"(4.0, 4.7, 4.58235294117647)","(6.0, 7.2, 6.8)","(10.0, 13.5, 12.735294117647058)","(31.0, 36.0, 34.0)","(21.0, 29.0, 26.6)","(5.0, 7.2, 7.031578947368421)","(15.0, 32.0, 31.608695652173914)","(2.4, 3.25, 3.217857142857143)"
08-01-2023 17:27:56.745928,"(4.0, 4.7, 4.58235294117647)","(6.0, 7.0, 6.8)","(10.0, 13.5, 12.735294117647058)","(31.0, 36.0, 34.0)","(21.0, 29.0, 26.6)","(5.0, 7.2, 7.031578947368421)","(15.0, 32.0, 31.608695652173914)","(2.4, 3.25, 3.217857142857143)"
08-01-2023 17:27:57.915346,"(4.0, 4.7, 4.571428571428572)","(6.0, 7.0, 6.8)","(10.0, 12.5, 12.4)","(31.0, 36.0, 35.333333333333336)","(21.0, 29.0, 26.142857142857142)","(5.0, 7.2, 7.022222222222222)","(15.0, 32.0, 31.571428571428573)","(2.4, 3.25, 3.2462962962962965)"
08-01-2023 17:27:59.040537,"(4.0, 4.7, 4.571428571428572)","(6.0, 7.0, 6.8)","(10.0, 12.5, 12.4)","(31.0, 36.0, 35.333333333333336)","(21.0, 29.0, 26.142857142857142)","(5.0, 7.2, 7.022222222222222)","(15.0, 32.0, 31.571428571428573)","(2.4, 3.25, 3.2462962962962965)"
08-01-2023 17:28:00.194228,"(4.0, 4.7, 4.566666666666666)","(6.0, 7.0, 6.8)","(10.0, 12.5, 12.461538461538462)","(31.0, 36.0, 35.333333333333336)","(21.0, 29.0, 26.6)","(5.0, 7.2, 7.022222222222222)","(15.0, 38.0, 34.48780487804878)","(2.4, 3.3, 3.226086956521739)"
08-01-2023 17:28:01.366046,"(4.0, 4.6, 4.533333333333333)","(6.0, 7.0, 6.8)","(10.0, 12.5, 12.461538461538462)","(31.0, 36.0, 35.333333333333336)","(21.0, 29.0, 34.274193548387096)","(5.0, 7.2, 7.022222222222222)","(15.0, 38.0, 34.48780487804878)","(2.4, 3.3, 3.225)"
08-01-2023 17:28:02.514704,"(4.0, 4.6, 4.477551020408163)","(6.0, 7.0, 6.8)","(10.0, 12.5, 12.441176470588236)","(31.0, 36.0, 35.333333333333336)","(21.0, 36.0, 29.38888888888889)","(5.0, 7.2, 7.066666666666666)","(15.0, 38.0, 35.23076923076923)","(2.4, 3.3, 3.066666666666667)"
08-01-2023 17:28:03.634502,"(4.0, 4.6, 4.523076923076923)","(6.0, 7.2, 7.0095238095238095)","(10.0, 13.0, 13.1)","(31.0, 36.0, 35.333333333333336)","(21.0, 34.0, 29.58823529411765)","(5.0, 7.2, 6.7749999999999995)","(15.0, 38.0, 36.75)","(2.4, 3.1, 3.140909090909091)"
08-01-2023 17:28:04.707469,"(4.0, 4.6, 4.5019607843137255)","(6.0, 7.2, 6.953846153846154)","(10.0, 13.5, 13.1)","(31.0, 36.0, 35.333333333333336)","(21.0, 34.0, 29.58823529411765)","(5.0, 6.8, 6.7749999999999995)","(15.0, 38.0, 36.0)","(2.4, 3.2, 3.144)"
08-01-2023 17:28:05.873782,"(4.0, 4.6, 4.507407407407407)","(6.0, 7.2, 6.892307692307692)","(10.0, 13.5, 13.107142857142858)","(31.0, 36.0, 35.333333333333336)","(21.0, 34.0, 31.083333333333332)","(5.0, 7.0, 6.923809523809524)","(15.0, 38.0, 33.89473684210526)","(2.4, 3.2, 3.1195121951219513)"
08-01-2023 17:28:07.038566,"(4.0, 4.6, 4.507407407407407)","(6.0, 7.2, 6.892307692307692)","(10.0, 13.5, 13.107142857142858)","(31.0, 36.0, 35.333333333333336)","(21.0, 34.0, 31.083333333333332)","(5.0, 7.0, 6.923809523809524)","(15.0, 34.0, 33.89473684210526)","(2.4, 3.2, 3.11)"
08-01-2023 17:28:08.223535,"(4.0, 4.7, 4.666666666666667)","(6.0, 7.2, 6.892307692307692)","(10.0, 13.5, 12.88888888888889)","(31.0, 36.0, 35.333333333333336)","(21.0, 34.0, 28.857142857142858)","(5.0, 7.0, 6.923809523809524)","(15.0, 34.0, 33.89473684210526)","(2.4, 3.15, 3.073404255319149)"
08-01-2023 17:28:09.354477,"(4.0, 4.7, 4.676923076923077)","(6.0, 7.2, 6.892307692307692)","(10.0, 13.5, 12.81578947368421)","(31.0, 36.0, 35.333333333333336)","(21.0, 28.0, 26.666666666666668)","(5.0, 7.0, 6.923809523809524)","(15.0, 34.0, 35.42857142857143)","(2.4, 3.15, 3.068181818181818)"
08-01-2023 17:28:10.406178,"(4.0, 4.7, 4.676923076923077)","(6.0, 7.2, 6.933333333333334)","(10.0, 13.5, 12.81578947368421)","(31.0, 36.0, 35.333333333333336)","(21.0, 28.0, 26.666666666666668)","(5.0, 7.0, 6.923809523809524)","(15.0, 36.0, 35.42857142857143)","(2.4, 3.15, 3.068181818181818)"
08-01-2023 17:28:11.433906,"(4.0, 4.7, 4.632)","(6.0, 7.2, 6.914285714285715)","(10.0, 13.5, 12.81578947368421)","(31.0, 36.0, 35.333333333333336)","(21.0, 28.0, 26.666666666666668)","(5.0, 7.0, 6.968)","(15.0, 36.0, 35.42857142857143)","(2.4, 3.15, 3.095833333333333)"
08-01-2023 17:28:12.463319,"(4.0, 4.8, 4.74)","(6.0, 7.2, 6.993939393939394)","(10.0, 13.5, 12.892857142857142)","(31.0, 36.0, 35.333333333333336)","(21.0, 28.0, 26.666666666666668)","(5.0, 7.0, 6.968)","(15.0, 36.0, 35.42857142857143)","(2.4, 3.1, 3.0729166666666665)"
08-01-2023 17:28:13.496021,"(4.0, 4.8, 4.722222222222222)","(6.0, 7.2, 6.993939393939394)","(10.0, 13.5, 12.892857142857142)","(31.0, 36.0, 35.333333333333336)","(21.0, 28.0, 26.666666666666668)","(5.0, 7.0, 6.968)","(15.0, 38.0, 36.92857142857143)","(2.4, 3.15, 3.063934426229508)"
08-01-2023 17:28:14.526366,"(3.9, 4.8, 4.722222222222222)","(6.0, 7.2, 7.005714285714285)","(10.0, 13.5, 12.846153846153847)","(31.0, 36.0, 35.333333333333336)","(21.0, 28.0, 26.666666666666668)","(5.0, 7.0, 6.948387096774193)","(15.0, 38.0, 36.92857142857143)","(2.4, 3.15, 3.063934426229508)"
08-01-2023 17:28:15.602919,"(3.9, 4.8, 4.722222222222222)","(6.0, 7.0, 6.95)","(10.0, 13.5, 12.8)","(31.0, 38.0, 36.24)","(21.0, 28.0, 26.666666666666668)","(5.0, 7.0, 6.948387096774193)","(15.0, 38.0, 36.92857142857143)","(2.4, 3.15, 3.063934426229508)"
08-01-2023 17:28:16.608030,"(3.9, 4.8, 4.728571428571429)","(6.0, 7.0, 6.844444444444444)","(10.0, 13.5, 12.8)","(31.0, 38.0, 36.30769230769231)","(21.0, 28.0, 26.666666666666668)","(5.0, 7.0, 6.948387096774193)","(15.0, 38.0, 37.0625)","(2.4, 3.15, 3.063934426229508)"
08-01-2023 17:28:17.654020,"(3.9, 4.9, 4.838461538461538)","(6.0, 6.8, 6.7375)","(10.0, 13.5, 12.8)","(31.0, 38.0, 36.30769230769231)","(21.0, 28.0, 26.727272727272727)","(5.0, 7.0, 6.923076923076923)","(15.0, 38.0, 37.111111111111114)","(2.4, 3.15, 3.01)"
08-01-2023 17:28:18.665305,"(3.9, 5.0, 4.9)","(6.0, 6.8, 6.742857142857143)","(10.0, 13.5, 12.821428571428571)","(31.0, 38.0, 35.714285714285715)","(21.0, 28.0, 26.727272727272727)","(5.0, 7.2, 6.923076923076923)","(15.0, 38.0, 37.111111111111114)","(2.4, 3.1, 3.0342857142857143)"
08-01-2023 17:28:19.931351,"(3.9, 5.0, 4.890909090909091)","(6.0, 6.8, 6.772413793103448)","(10.0, 13.5, 12.866666666666667)","(31.0, 38.0, 35.714285714285715)","(21.0, 28.0, 26.727272727272727)","(5.0, 7.2, 7.0285714285714285)","(15.0, 38.0, 37.111111111111114)","(2.4, 3.1, 3.0479166666666666)"
08-01-2023 17:28:21.063669,"(3.9, 4.9, 4.8909090909090915)","(6.0, 6.8, 6.772413793103448)","(10.0, 13.5, 12.866666666666667)","(31.0, 38.0, 35.76470588235294)","(21.0, 28.0, 26.666666666666668)","(5.0, 7.2, 7.1)","(15.0, 38.0, 37.111111111111114)","(2.4, 3.05, 3.0479166666666666)"
08-01-2023 17:28:22.217368,"(3.9, 4.9, 4.893750000000001)","(6.0, 6.8, 6.752941176470588)","(10.0, 13.5, 12.866666666666667)","(31.0, 38.0, 35.875)","(21.0, 28.0, 26.5)","(5.0, 7.2, 7.04)","(15.0, 38.0, 37.111111111111114)","(2.4, 3.05, 3.0479166666666666)"
08-01-2023 17:28:23.424334,"(3.9, 4.9, 4.8808823529411764)","(6.0, 6.8, 6.763636363636364)","(10.0, 13.5, 12.833333333333334)","(31.0, 36.0, 35.875)","(21.0, 28.0, 25.46153846153846)","(5.0, 7.2, 7.1454545454545455)","(15.0, 38.0, 37.111111111111114)","(2.4, 3.05, 3.0479166666666666)"
08-01-2023 17:28:24.578467,"(3.9, 4.9, 4.8808823529411764)","(6.0, 6.8, 6.763636363636364)","(10.0, 13.5, 12.833333333333334)","(31.0, 36.0, 35.875)","(21.0, 28.0, 25.46153846153846)","(5.0, 7.2, 7.214634146341464)","(15.0, 38.0, 37.111111111111114)","(2.4, 3.05, 3.0479166666666666)"
08-01-2023 17:28:25.707135,"(3.9, 4.9, 4.886842105263158)","(6.0, 6.8, 6.763636363636364)","(10.0, 13.5, 12.833333333333334)","(31.0, 36.0, 35.0)","(21.0, 28.0, 25.46153846153846)","(5.0, 7.4, 7.2272727272727275)","(15.0, 38.0, 37.111111111111114)","(2.4, 3.05, 3.0479166666666666)"
08-01-2023 17:28:26.962392,"(4.0, 4.9, 4.886842105263158)","(6.0, 6.8, 6.707692307692308)","(10.0, 13.5, 12.742424242424242)","(31.0, 36.0, 35.0)","(21.0, 28.0, 25.46153846153846)","(5.0, 7.4, 7.277777777777778)","(15.0, 38.0, 36.92857142857143)","(2.4, 3.05, 3.0479166666666666)"
08-01-2023 17:28:28.101683,"(4.0, 5.1, 5.052)","(6.0, 6.8, 6.48)","(10.0, 13.5, 12.742424242424242)","(31.0, 36.0, 35.0)","(21.0, 28.0, 25.46153846153846)","(5.0, 7.4, 7.3125)","(15.0, 38.0, 36.92857142857143)","(2.4, 3.05, 3.0479166666666666)"
08-01-2023 17:28:29.185613,"(4.0, 5.1, 5.033333333333333)","(6.0, 6.6, 6.5)","(10.0, 13.5, 12.742424242424242)","(31.0, 36.0, 35.0)","(21.0, 28.0, 25.46153846153846)","(5.0, 7.4, 7.344827586206897)","(15.0, 38.0, 35.724137931034484)","(2.4, 3.05, 3.0479166666666666)"
08-01-2023 17:28:30.250528,"(4.0, 5.0, 4.96875)","(6.0, 6.6, 6.46)","(10.0, 13.5, 12.742424242424242)","(31.0, 36.0, 35.0)","(21.0, 28.0, 25.46153846153846)","(5.0, 7.4, 7.345454545454546)","(15.0, 36.0, 35.68)","(2.4, 3.05, 3.0479166666666666)"
08-01-2023 17:28:31.317864,"(4.0, 4.9, 4.891228070175439)","(6.0, 6.6, 6.385714285714285)","(10.0, 13.5, 12.742424242424242)","(31.0, 36.0, 35.0)","(21.0, 28.0, 25.46153846153846)","(5.0, 7.6, 7.45)","(15.0, 36.0, 35.68)","(2.4, 3.05, 3.0589285714285714)"
08-01-2023 17:28:32.369900,"(4.0, 5.0, 4.972307692307692)","(6.0, 6.6, 6.3076923076923075)","(10.0, 13.5, 12.785714285714286)","(31.0, 36.0, 35.0)","(21.0, 28.0, 25.555555555555557)","(5.0, 7.6, 7.410526315789474)","(15.0, 36.0, 35.69230769230769)","(2.4, 3.1, 3.0478260869565217)"
08-01-2023 17:28:33.460764,"(4.0, 5.0, 4.9623188405797105)","(5.5, 6.4, 6.272)","(10.0, 13.5, 12.824324324324325)","(31.0, 36.0, 35.0)","(21.0, 28.0, 25.555555555555557)","(5.5, 7.6, 7.410526315789474)","(17.0, 36.0, 36.96551724137931)","(2.45, 3.1, 3.025)"
08-01-2023 17:28:34.555024,"(4.0, 5.0, 4.9623188405797105)","(5.5, 6.4, 6.272)","(10.0, 13.5, 12.824324324324325)","(31.0, 36.0, 35.0)","(21.0, 28.0, 25.555555555555557)","(5.5, 7.6, 7.466666666666667)","(17.0, 38.0, 36.96551724137931)","(2.45, 3.1, 3.025)"
08-01-2023 17:28:35.673206,"(4.0, 4.9, 4.863157894736842)","(5.5, 6.4, 6.272)","(10.0, 13.5, 12.824324324324325)","(31.0, 36.0, 35.0)","(21.0, 28.0, 34.8)","(5.5, 7.6, 7.457142857142857)","(17.0, 38.0, 36.96551724137931)","(2.45, 3.1, 3.025)"
08-01-2023 17:28:36.806951,"(4.0, 4.9, 4.822222222222222)","(5.5, 6.4, 6.23448275862069)","(10.0, 13.5, 12.824324324324325)","(31.0, 36.0, 35.0)","(21.0, 36.0, 38.625)","(5.5, 7.6, 7.478260869565217)","(17.0, 38.0, 36.96551724137931)","(2.45, 3.1, 3.033333333333333)"
08-01-2023 17:28:38.151902,"(4.0, 4.9, 4.8277777777777775)","(5.5, 6.2, 6.026666666666666)","(10.0, 14.5, 15.205882352941176)","(31.0, 36.0, 35.0)","(21.0, 40.0, 35.125)","(5.5, 7.6, 7.492307692307692)","(17.0, 38.0, 36.96551724137931)","(2.45, 3.05, 3.033333333333333)"
08-01-2023 17:28:39.356962,"(4.2, 4.9, 4.856666666666667)","(5.5, 6.2, 6.026666666666666)","(10.0, 15.5, 15.205882352941176)","(31.0, 36.0, 35.0)","(21.0, 36.0, 35.6)","(5.5, 7.6, 7.492307692307692)","(17.0, 38.0, 36.96551724137931)","(2.45, 3.05, 3.04)"
08-01-2023 17:28:40.660141,"(4.2, 4.9, 4.84468085106383)","(5.5, 6.2, 6.026666666666666)","(10.0, 15.5, 15.1875)","(31.0, 36.0, 35.0)","(21.0, 38.0, 35.6)","(5.5, 7.6, 7.496296296296296)","(17.0, 38.0, 36.96551724137931)","(2.45, 3.05, 3.029259259259259)"
08-01-2023 17:28:42.053021,"(4.2, 4.9, 4.851111111111112)","(5.5, 6.2, 6.026666666666666)","(10.0, 15.5, 15.25)","(31.0, 36.0, 35.0)","(21.0, 38.0, 35.6)","(5.5, 7.6, 7.496296296296296)","(17.0, 38.0, 36.96551724137931)","(2.45, 3.05, 2.996)"
08-01-2023 17:28:43.348876,"(4.2, 4.9, 4.851111111111112)","(5.5, 6.2, 6.026666666666666)","(10.0, 15.5, 14.375)","(31.0, 36.0, 35.0)","(21.0, 38.0, 35.6)","(5.5, 7.6, 7.496296296296296)","(17.0, 38.0, 36.96551724137931)","(2.45, 3.0, 3.0023999999999997)"
08-01-2023 17:28:44.774584,"(4.2, 5.0, 4.888)","(5.5, 6.2, 6.026666666666666)","(10.0, 14.5, 14.375)","(31.0, 36.0, 35.0)","(21.0, 38.0, 38.75)","(5.5, 7.6, 7.496296296296296)","(17.0, 38.0, 36.96551724137931)","(2.45, 3.05, 2.9557894736842103)"
08-01-2023 17:28:45.993332,"(4.2, 5.0, 4.903448275862069)","(5.5, 6.2, 6.026666666666666)","(10.0, 14.5, 14.375)","(31.0, 36.0, 35.0)","(21.0, 40.0, 35.09090909090909)","(5.5, 7.6, 7.496296296296296)","(17.0, 38.0, 36.96551724137931)","(2.45, 3.0, 2.96)"
08-01-2023 17:28:47.189743,"(4.2, 5.0, 4.8769230769230765)","(5.5, 6.2, 6.026666666666666)","(10.0, 14.5, 14.375)","(31.0, 36.0, 35.0)","(21.0, 38.0, 35.09090909090909)","(5.5, 7.6, 7.496296296296296)","(17.0, 38.0, 36.96551724137931)","(2.45, 3.0, 2.96)"
08-01-2023 17:28:48.396774,"(4.2, 5.0, 4.881081081081081)","(5.5, 6.2, 6.026666666666666)","(10.0, 14.5, 14.375)","(31.0, 36.0, 35.0)","(21.0, 38.0, 35.09090909090909)","(5.5, 7.6, 7.538461538461538)","(17.0, 38.0, 36.96551724137931)","(2.45, 3.0, 2.9557894736842103)"
08-01-2023 17:28:49.651294,"(4.2, 5.0, 4.871428571428571)","(5.5, 6.2, 6.026666666666666)","(10.0, 14.5, 14.375)","(31.0, 36.0, 33.6)","(21.0, 38.0, 35.09090909090909)","(5.5, 7.8, 7.571428571428571)","(17.0, 38.0, 36.96551724137931)","(2.45, 3.0, 3.0157894736842104)"
08-01-2023 17:28:50.787924,"(4.2, 4.8, 4.766666666666667)","(5.5, 6.2, 6.026666666666666)","(10.0, 14.5, 14.176470588235293)","(31.0, 36.0, 33.5)","(21.0, 38.0, 35.09090909090909)","(5.5, 7.6, 7.581818181818181)","(17.0, 38.0, 36.96551724137931)","(2.45, 3.05, 3.0041666666666664)"
08-01-2023 17:28:51.890841,"(4.2, 4.8, 4.757894736842105)","(5.5, 6.2, 6.026666666666666)","(10.0, 15.5, 15.285714285714286)","(31.0, 36.0, 33.5)","(21.0, 38.0, 35.09090909090909)","(5.5, 7.6, 7.581818181818181)","(17.0, 38.0, 36.96551724137931)","(2.45, 3.05, 2.9714285714285715)"
08-01-2023 17:28:53.078320,"(4.2, 4.8, 4.744)","(5.5, 6.2, 6.026666666666666)","(10.0, 15.5, 15.147058823529411)","(31.0, 36.0, 33.5)","(21.0, 38.0, 34.44444444444444)","(5.5, 7.6, 7.926315789473684)","(17.0, 38.0, 33.84615384615385)","(2.45, 3.0, 2.98)"
08-01-2023 17:28:54.286940,"(4.2, 4.8, 4.744)","(5.5, 6.2, 6.12)","(10.0, 15.5, 15.045454545454545)","(31.0, 36.0, 35.25)","(21.0, 38.0, 34.44444444444444)","(5.5, 8.0, 7.895238095238095)","(17.0, 34.0, 35.84)","(2.45, 3.0, 2.9856)"
08-01-2023 17:28:55.474339,"(4.2, 4.8, 4.653061224489796)","(5.5, 6.4, 6.12)","(10.0, 15.5, 15.045454545454545)","(31.0, 36.0, 35.25)","(21.0, 38.0, 34.44444444444444)","(5.5, 8.0, 7.895238095238095)","(17.0, 36.0, 35.84)","(2.45, 3.0, 2.986666666666667)"
08-01-2023 17:28:56.647062,"(4.2, 4.7, 4.666666666666667)","(5.5, 6.4, 6.12)","(10.0, 15.5, 15.045454545454545)","(31.0, 36.0, 35.25)","(21.0, 38.0, 34.44444444444444)","(5.5, 8.0, 7.895238095238095)","(17.0, 36.0, 35.84)","(2.45, 3.0, 3.0012820512820513)"
08-01-2023 17:28:57.841597,"(4.2, 4.7, 4.616666666666666)","(5.5, 6.4, 6.156521739130435)","(10.0, 15.5, 15.045454545454545)","(31.0, 36.0, 35.25)","(21.0, 38.0, 34.44444444444444)","(5.5, 8.0, 7.908333333333333)","(17.0, 36.0, 35.84)","(2.45, 3.05, 3.0012820512820513)"
08-01-2023 17:28:58.964497,"(4.2, 4.7, 4.613333333333333)","(5.5, 6.4, 6.097297297297297)","(10.0, 15.5, 15.045454545454545)","(31.0, 36.0, 32.76923076923077)","(21.0, 38.0, 34.44444444444444)","(5.5, 8.0, 7.733333333333333)","(17.0, 36.0, 35.84)","(2.45, 3.05, 3.0012820512820513)"
