,Rothwell Boy,My Bro Jill,Wild Jewel,Pyrenees Chateau,Wild Storms,Cruisy Magic,Bourne Supremacy,Skipper Jack
16-12-2022 14:05:03.540334,"(2.5, 4.1, 3.169090909090909)","(2.7, 3.75, 2.722826086956522)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 85.81818181818181)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.571428571428571)"
16-12-2022 14:05:04.694558,"(2.5, 4.1, 3.169090909090909)","(2.7, 3.75, 2.722826086956522)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 85.81818181818181)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.571428571428571)"
16-12-2022 14:05:05.992436,"(2.5, 4.1, 3.169090909090909)","(2.7, 3.75, 2.722826086956522)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 85.81818181818181)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.571428571428571)"
16-12-2022 14:05:07.289150,"(2.5, 4.1, 3.169090909090909)","(2.7, 3.75, 2.722826086956522)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 85.81818181818181)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.571428571428571)"
16-12-2022 14:05:08.445786,"(2.5, 4.1, 3.169090909090909)","(2.7, 3.75, 2.722826086956522)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 85.81818181818181)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.571428571428571)"
16-12-2022 14:05:09.628184,"(2.5, 4.1, 3.169090909090909)","(2.7, 3.75, 2.722826086956522)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 85.81818181818181)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.571428571428571)"
16-12-2022 14:05:10.812795,"(2.5, 4.1, 3.169090909090909)","(2.7, 3.75, 2.722826086956522)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 85.81818181818181)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.571428571428571)"
16-12-2022 14:05:11.909460,"(2.5, 4.1, 3.169090909090909)","(2.7, 3.75, 2.722826086956522)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 85.81818181818181)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.571428571428571)"
16-12-2022 14:05:13.056051,"(2.5, 4.1, 3.169090909090909)","(2.7, 3.75, 2.722826086956522)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 85.81818181818181)","(3.6, 6.6, 4.282)","(6.5, 19.0, 8.954545454545455)"
16-12-2022 14:05:14.607666,"(2.5, 4.1, 3.169090909090909)","(2.7, 3.75, 2.7843750000000003)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 85.81818181818181)","(3.6, 6.6, 4.282)","(6.5, 18.5, 8.954545454545455)"
16-12-2022 14:05:15.785339,"(2.5, 4.1, 3.169090909090909)","(2.7, 3.75, 2.999)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 85.81818181818181)","(3.6, 6.6, 4.282)","(6.5, 18.5, 8.954545454545455)"
16-12-2022 14:05:17.103528,"(2.5, 4.1, 3.169090909090909)","(2.7, 3.65, 2.999)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 85.81818181818181)","(3.6, 6.6, 4.282)","(6.5, 18.5, 8.954545454545455)"
16-12-2022 14:05:18.310600,"(2.5, 4.1, 3.169090909090909)","(2.7, 3.65, 2.999)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 106.0)","(3.6, 6.6, 4.145833333333333)","(6.5, 18.5, 9.571428571428571)"
16-12-2022 14:05:19.808047,"(2.5, 4.1, 3.169090909090909)","(2.7, 3.65, 2.81875)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 106.0)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.571428571428571)"
16-12-2022 14:05:21.062613,"(2.5, 4.0, 3.2624999999999997)","(2.7, 3.65, 2.81875)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 106.0)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.571428571428571)"
16-12-2022 14:05:22.328773,"(2.5, 4.0, 3.2624999999999997)","(2.7, 3.65, 2.81875)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 106.0)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 10.6)"
16-12-2022 14:05:23.651616,"(2.5, 4.0, 3.2624999999999997)","(2.7, 3.65, 2.81875)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 106.0)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.742857142857142)"
16-12-2022 14:05:24.896120,"(2.5, 4.0, 3.2624999999999997)","(2.7, 3.65, 2.81875)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 106.0)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.742857142857142)"
16-12-2022 14:05:26.227766,"(2.5, 4.0, 3.2624999999999997)","(2.7, 3.65, 2.81875)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 106.0)","(3.6, 6.6, 4.282)","(6.5, 19.0, 9.136363636363635)"
16-12-2022 14:05:27.545189,"(2.5, 4.0, 3.2624999999999997)","(2.7, 3.65, 2.81875)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 106.0)","(3.6, 6.6, 4.282)","(6.5, 18.5, 9.136363636363635)"
16-12-2022 14:05:28.951689,"(2.5, 4.0, 3.2624999999999997)","(2.7, 3.65, 3.0454545454545454)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 106.0)","(3.6, 6.6, 4.282)","(6.5, 18.5, 9.136363636363635)"
16-12-2022 14:05:30.156030,"(2.5, 4.0, 3.24375)","(2.7, 3.65, 3.0454545454545454)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 106.0)","(3.6, 6.6, 4.282)","(6.5, 18.5, 9.09090909090909)"
16-12-2022 14:05:31.523488,"(2.5, 3.95, 3.24375)","(2.7, 3.65, 3.0454545454545454)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 106.0)","(3.6, 6.6, 4.282)","(6.5, 18.0, 9.09090909090909)"
16-12-2022 14:05:32.668587,"(2.5, 3.95, 3.24375)","(2.7, 3.65, 3.0454545454545454)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 106.0)","(3.6, 6.6, 4.145833333333333)","(6.5, 18.0, 8.727272727272727)"
16-12-2022 14:05:33.801103,"(2.5, 3.95, 3.24375)","(2.7, 3.75, 2.8400000000000003)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 106.0)","(3.6, 6.6, 4.145833333333333)","(6.5, 18.0, 9.09090909090909)"
16-12-2022 14:05:34.925546,"(2.5, 3.95, 3.24375)","(2.7, 3.7, 3.1)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 106.0)","(3.6, 6.6, 4.145833333333333)","(6.5, 18.0, 9.09090909090909)"
16-12-2022 14:05:36.102238,"(2.5, 3.95, 3.24375)","(2.7, 3.7, 3.1)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 106.0)","(3.6, 6.6, 4.145833333333333)","(6.5, 18.0, 9.09090909090909)"
16-12-2022 14:05:37.257601,"(2.5, 3.95, 3.24375)","(2.7, 3.7, 3.1)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 106.0)","(3.6, 6.6, 4.145833333333333)","(6.5, 18.0, 9.09090909090909)"
16-12-2022 14:05:38.439499,"(2.5, 3.95, 3.24375)","(2.7, 3.7, 3.1)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 106.0)","(3.6, 6.6, 4.145833333333333)","(6.5, 18.0, 9.09090909090909)"
16-12-2022 14:05:39.603667,"(2.5, 3.95, 3.24375)","(2.7, 3.7, 3.1)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 106.0)","(3.6, 6.6, 4.145833333333333)","(6.5, 18.0, 9.09090909090909)"
16-12-2022 14:05:40.749371,"(2.5, 3.95, 3.24375)","(2.7, 3.65, 2.9375)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 106.0)","(3.6, 6.6, 4.145833333333333)","(6.5, 18.0, 9.09090909090909)"
16-12-2022 14:05:41.924115,"(2.5, 3.95, 3.24375)","(2.7, 3.65, 2.9375)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 106.0)","(3.6, 6.6, 4.145833333333333)","(6.5, 18.0, 8.727272727272727)"
16-12-2022 14:05:43.036893,"(2.5, 3.95, 3.24375)","(2.7, 3.75, 2.8400000000000003)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 106.0)","(3.6, 6.6, 4.145833333333333)","(6.5, 18.0, 9.09090909090909)"
16-12-2022 14:05:44.154529,"(2.5, 3.95, 3.24375)","(2.7, 3.75, 2.8400000000000003)","(21.0, 85.0, 44.375)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 18.0, 9.09090909090909)"
16-12-2022 14:05:45.449082,"(2.5, 3.95, 3.24375)","(2.7, 3.7, 3.1)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 18.0, 9.09090909090909)"
16-12-2022 14:05:46.627334,"(2.5, 3.95, 3.24375)","(2.7, 3.7, 3.1)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 18.0, 9.09090909090909)"
16-12-2022 14:05:47.838480,"(2.5, 3.95, 3.24375)","(2.7, 3.7, 3.1)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 18.0, 9.742857142857142)"
16-12-2022 14:05:48.967235,"(2.5, 4.2, 2.935)","(2.7, 3.7, 3.1)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.742857142857142)"
16-12-2022 14:05:50.211180,"(2.5, 4.2, 2.935)","(2.7, 3.7, 3.1)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.742857142857142)"
16-12-2022 14:05:51.278407,"(2.5, 4.2, 2.935)","(2.7, 3.7, 3.1)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.742857142857142)"
16-12-2022 14:05:52.388080,"(2.5, 4.1, 3.169090909090909)","(2.7, 3.7, 3.1)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.742857142857142)"
16-12-2022 14:05:53.474935,"(2.5, 3.9, 3.2249999999999996)","(2.7, 3.65, 2.923529411764706)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.282)","(6.5, 19.0, 9.4)"
16-12-2022 14:05:54.679931,"(2.5, 3.9, 3.2249999999999996)","(2.7, 3.65, 2.923529411764706)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.282)","(6.5, 19.0, 9.914285714285715)"
16-12-2022 14:05:55.856151,"(2.5, 3.9, 3.2249999999999996)","(2.7, 3.65, 2.923529411764706)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.282)","(6.5, 19.0, 9.914285714285715)"
16-12-2022 14:05:57.017093,"(2.5, 3.9, 3.2249999999999996)","(2.7, 3.65, 2.923529411764706)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.282)","(6.5, 19.0, 9.914285714285715)"
16-12-2022 14:05:58.215372,"(2.5, 3.9, 3.2249999999999996)","(2.7, 3.75, 3.06)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.282)","(6.5, 19.0, 9.914285714285715)"
16-12-2022 14:05:59.256309,"(2.5, 3.9, 3.2249999999999996)","(2.7, 3.7, 3.06)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.282)","(6.5, 19.0, 9.914285714285715)"
16-12-2022 14:06:00.260846,"(2.5, 3.9, 3.2249999999999996)","(2.7, 3.7, 3.06)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.282)","(6.5, 19.0, 9.914285714285715)"
16-12-2022 14:06:01.308403,"(2.5, 3.9, 3.2249999999999996)","(2.7, 3.65, 2.910625)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.282)","(6.5, 19.0, 9.914285714285715)"
16-12-2022 14:06:02.312342,"(2.5, 3.9, 3.2249999999999996)","(2.7, 3.65, 2.910625)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.282)","(6.5, 19.0, 9.318181818181818)"
16-12-2022 14:06:03.630758,"(2.5, 3.85, 3.20625)","(2.7, 3.65, 2.910625)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.282)","(6.5, 18.5, 9.318181818181818)"
16-12-2022 14:06:04.809742,"(2.5, 3.85, 3.20625)","(2.7, 3.65, 2.9293750000000003)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.282)","(6.5, 18.5, 9.318181818181818)"
16-12-2022 14:06:05.928940,"(2.5, 3.85, 3.20625)","(2.7, 3.75, 2.9293750000000003)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.282)","(6.5, 18.5, 9.318181818181818)"
16-12-2022 14:06:07.177867,"(2.5, 3.85, 3.20625)","(2.7, 3.75, 2.9293750000000003)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.282)","(6.5, 18.5, 9.318181818181818)"
16-12-2022 14:06:08.298011,"(2.5, 3.85, 3.20625)","(2.7, 3.75, 2.9293750000000003)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.282)","(6.5, 18.5, 9.318181818181818)"
16-12-2022 14:06:09.399452,"(2.5, 3.85, 3.20625)","(2.7, 3.65, 2.910625)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.282)","(6.5, 18.5, 9.318181818181818)"
16-12-2022 14:06:10.575358,"(2.5, 3.85, 3.20625)","(2.7, 3.65, 2.910625)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.282)","(6.5, 18.5, 8.880952380952381)"
16-12-2022 14:06:11.664894,"(2.5, 3.85, 3.20625)","(2.7, 3.65, 2.9431249999999998)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.282)","(6.5, 18.5, 8.880952380952381)"
16-12-2022 14:06:12.719476,"(2.5, 3.85, 3.20625)","(2.7, 3.65, 2.9431249999999998)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.282)","(6.5, 18.5, 8.880952380952381)"
16-12-2022 14:06:13.752059,"(2.5, 3.85, 3.20625)","(2.7, 3.65, 2.9431249999999998)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.282)","(6.5, 18.5, 8.880952380952381)"
16-12-2022 14:06:14.845971,"(2.5, 3.85, 3.20625)","(2.7, 3.65, 2.9431249999999998)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.282)","(6.5, 18.5, 8.880952380952381)"
16-12-2022 14:06:15.920451,"(2.5, 3.85, 3.20625)","(2.7, 3.6, 3.0533333333333332)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.282)","(6.5, 18.5, 11.433333333333334)"
16-12-2022 14:06:17.016298,"(2.5, 3.85, 3.20625)","(2.7, 3.6, 2.9557142857142855)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.282)","(6.5, 17.5, 11.266666666666667)"
16-12-2022 14:06:18.160414,"(2.5, 3.85, 3.20625)","(2.7, 3.6, 2.9557142857142855)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.282)","(6.5, 17.0, 11.266666666666667)"
16-12-2022 14:06:19.234143,"(2.5, 3.85, 3.20625)","(2.7, 3.6, 2.9557142857142855)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 17.0, 11.266666666666667)"
16-12-2022 14:06:20.286553,"(2.5, 4.2, 2.935)","(2.7, 3.6, 2.7750000000000004)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 17.0, 11.266666666666667)"
16-12-2022 14:06:21.384743,"(2.5, 4.2, 2.935)","(2.7, 3.6, 2.7750000000000004)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 17.0, 10.866666666666667)"
16-12-2022 14:06:22.360849,"(2.5, 4.1, 3.169090909090909)","(2.7, 3.6, 2.7750000000000004)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 17.0, 11.4)"
16-12-2022 14:06:23.512089,"(2.5, 4.1, 3.169090909090909)","(2.7, 3.55, 2.7653846153846153)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 17.0, 11.4)"
16-12-2022 14:06:24.683587,"(2.5, 4.1, 3.169090909090909)","(2.7, 3.55, 2.7653846153846153)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 17.0, 11.4)"
16-12-2022 14:06:25.772231,"(2.5, 4.1, 3.169090909090909)","(2.7, 3.55, 2.7653846153846153)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 17.0, 10.085714285714285)"
16-12-2022 14:06:26.993533,"(2.5, 4.1, 3.169090909090909)","(2.7, 3.55, 2.7653846153846153)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 10.085714285714285)"
16-12-2022 14:06:28.194402,"(2.5, 4.1, 3.169090909090909)","(2.7, 3.6, 2.85)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 10.085714285714285)"
16-12-2022 14:06:29.347124,"(2.5, 4.1, 3.169090909090909)","(2.7, 3.6, 2.85)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.282)","(6.5, 19.0, 10.085714285714285)"
16-12-2022 14:06:30.473935,"(2.5, 4.0, 3.2624999999999997)","(2.7, 3.6, 2.75)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.282)","(6.5, 19.0, 10.085714285714285)"
16-12-2022 14:06:31.639829,"(2.5, 4.0, 3.2624999999999997)","(2.7, 3.6, 2.9250000000000003)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.282)","(6.5, 19.0, 9.5)"
16-12-2022 14:06:32.662649,"(2.5, 4.0, 3.2624999999999997)","(2.7, 3.6, 2.9250000000000003)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.282)","(6.5, 18.5, 9.5)"
16-12-2022 14:06:33.664512,"(2.5, 4.0, 3.2624999999999997)","(2.7, 3.6, 2.9250000000000003)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.282)","(6.5, 18.5, 9.5)"
16-12-2022 14:06:34.760226,"(2.5, 4.0, 3.2624999999999997)","(2.7, 3.6, 2.9293750000000003)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 18.5, 10.085714285714285)"
16-12-2022 14:06:35.899883,"(2.5, 4.0, 3.2624999999999997)","(2.7, 3.75, 2.9293750000000003)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 10.085714285714285)"
16-12-2022 14:06:37.029369,"(2.5, 4.0, 3.2624999999999997)","(2.7, 3.75, 2.9293750000000003)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 10.085714285714285)"
16-12-2022 14:06:38.252912,"(2.5, 4.0, 3.2624999999999997)","(2.7, 3.75, 2.9293750000000003)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 10.085714285714285)"
16-12-2022 14:06:39.443524,"(2.5, 4.0, 3.2624999999999997)","(2.7, 3.75, 2.9293750000000003)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.282)","(6.5, 19.0, 9.5)"
16-12-2022 14:06:40.541627,"(2.5, 3.95, 3.24375)","(2.7, 3.75, 2.7750000000000004)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.668333333333333)","(6.5, 18.5, 9.5)"
16-12-2022 14:06:41.731226,"(2.5, 3.95, 3.4791666666666665)","(2.7, 3.7, 2.75)","(21.0, 85.0, 64.53125)","(31.0, 240.0, 165.0)","(31.0, 320.0, 217.85714285714283)","(41.0, 310.0, 233.88888888888889)","(3.6, 6.6, 4.668333333333333)","(6.5, 18.5, 9.454545454545455)"
