,Vidris Bale,Scarlett Express,Malibu Bale,She Devil,Riverdale Bud,Judys Redeemer,Tiggerlong Egg
10-01-2023 14:31:18.015478,"(3.8, 5.1, 5.047826086956522)","(10.0, 18.0, 17.771428571428572)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.4, 5.083333333333333)","(21.0, 36.0, 27.658536585365855)","(2.6, 3.15, 3.008783783783784)","(6.0, 8.6, 7.640000000000001)"
10-01-2023 14:31:19.005265,"(3.8, 5.1, 5.047826086956522)","(10.0, 19.0, 18.162790697674417)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.4, 5.083333333333333)","(21.0, 36.0, 27.658536585365855)","(2.6, 3.15, 3.008783783783784)","(6.0, 8.6, 7.640000000000001)"
10-01-2023 14:31:20.061970,"(3.8, 5.1, 5.057142857142857)","(10.0, 19.0, 18.214285714285715)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.4, 5.083333333333333)","(21.0, 36.0, 27.642857142857142)","(2.6, 3.15, 3.008783783783784)","(6.0, 8.6, 7.640000000000001)"
10-01-2023 14:31:21.163507,"(3.8, 5.1, 5.057142857142857)","(10.0, 19.0, 18.113636363636363)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.4, 5.083333333333333)","(21.0, 36.0, 27.642857142857142)","(2.6, 3.15, 3.008783783783784)","(6.0, 8.6, 8.28)"
10-01-2023 14:31:22.105417,"(3.8, 5.1, 5.057142857142857)","(10.0, 19.0, 18.113636363636363)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.4, 5.083333333333333)","(21.0, 36.0, 30.375)","(2.6, 3.15, 3.008783783783784)","(6.0, 8.6, 8.066666666666666)"
10-01-2023 14:31:23.206902,"(3.8, 5.1, 5.057142857142857)","(10.0, 19.0, 17.75)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.4, 5.081632653061225)","(21.0, 32.0, 27.642857142857142)","(2.6, 3.15, 3.008783783783784)","(6.0, 8.6, 8.333333333333332)"
10-01-2023 14:31:24.353359,"(3.8, 5.1, 5.068421052631579)","(10.0, 19.0, 17.796296296296298)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.4, 5.081632653061225)","(21.0, 36.0, 27.642857142857142)","(2.6, 3.15, 3.008783783783784)","(6.0, 8.6, 8.333333333333332)"
10-01-2023 14:31:25.359215,"(3.8, 5.1, 5.068421052631579)","(10.0, 19.0, 17.973684210526315)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.4, 5.081632653061225)","(21.0, 36.0, 27.642857142857142)","(2.6, 3.15, 3.008783783783784)","(6.0, 8.6, 8.36)"
10-01-2023 14:31:26.338003,"(3.8, 5.1, 5.068421052631579)","(10.0, 19.0, 18.48076923076923)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.4, 5.081632653061225)","(21.0, 36.0, 27.642857142857142)","(2.6, 3.15, 3.008783783783784)","(6.0, 8.6, 8.36)"
10-01-2023 14:31:27.329396,"(3.8, 5.1, 5.068421052631579)","(10.0, 19.0, 18.48076923076923)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.4, 5.081632653061225)","(21.0, 36.0, 27.642857142857142)","(2.6, 3.15, 3.008783783783784)","(6.0, 8.6, 8.36)"
10-01-2023 14:31:28.313825,"(3.8, 5.1, 5.068421052631579)","(10.0, 19.0, 18.5)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.4, 5.081632653061225)","(21.0, 36.0, 27.642857142857142)","(2.6, 3.15, 3.008783783783784)","(6.0, 8.6, 8.36)"
10-01-2023 14:31:29.359213,"(3.8, 5.1, 5.052941176470588)","(10.0, 19.0, 18.18)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.4, 5.081632653061225)","(21.0, 36.0, 27.642857142857142)","(2.6, 3.1, 3.0664000000000002)","(6.0, 8.6, 8.36)"
10-01-2023 14:31:30.324716,"(3.8, 5.2, 5.124137931034483)","(10.0, 18.5, 18.18)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.4, 5.081632653061225)","(21.0, 36.0, 27.627906976744185)","(2.6, 3.1, 2.977948717948718)","(6.0, 8.6, 8.36)"
10-01-2023 14:31:31.271498,"(3.8, 5.2, 5.164285714285715)","(10.0, 18.5, 18.071428571428573)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.4, 5.081632653061225)","(21.0, 36.0, 26.24390243902439)","(2.6, 3.1, 3.0386206896551724)","(6.0, 8.6, 8.371428571428572)"
10-01-2023 14:31:32.218037,"(3.8, 5.3, 5.266666666666667)","(10.0, 18.5, 18.25)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.4, 5.081632653061225)","(21.0, 36.0, 27.836734693877553)","(2.6, 3.05, 3.0386206896551724)","(6.0, 8.6, 8.371428571428572)"
10-01-2023 14:31:33.319743,"(3.8, 5.3, 5.133333333333333)","(10.0, 18.5, 18.25)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.4, 5.214285714285714)","(21.0, 36.0, 28.15686274509804)","(2.6, 3.05, 3.0386206896551724)","(6.0, 8.6, 8.344444444444445)"
10-01-2023 14:31:34.450892,"(3.8, 5.3, 5.133333333333333)","(10.0, 18.5, 18.25)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.3, 5.214285714285714)","(21.0, 36.0, 28.15686274509804)","(2.6, 3.05, 3.0386206896551724)","(6.0, 8.4, 8.327272727272728)"
10-01-2023 14:31:35.477600,"(3.8, 5.3, 5.253846153846154)","(10.0, 18.5, 18.25)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.3, 5.12)","(21.0, 36.0, 29.548387096774192)","(2.6, 3.05, 3.0228985507246375)","(6.0, 8.4, 8.280000000000001)"
10-01-2023 14:31:36.428693,"(3.8, 5.3, 5.242857142857143)","(10.0, 18.5, 18.25)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.3, 5.12)","(21.0, 36.0, 29.606557377049178)","(2.6, 3.05, 2.998867924528302)","(6.0, 8.4, 8.314285714285715)"
10-01-2023 14:31:37.613009,"(3.8, 5.3, 5.242857142857143)","(10.0, 18.5, 18.20967741935484)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.3, 5.12)","(21.0, 36.0, 29.606557377049178)","(2.6, 3.0, 2.998867924528302)","(6.0, 8.4, 8.325000000000001)"
10-01-2023 14:31:38.704943,"(3.8, 5.3, 5.266666666666667)","(10.0, 18.5, 18.20967741935484)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.3, 5.12)","(21.0, 36.0, 29.606557377049178)","(2.6, 3.0, 2.998867924528302)","(6.0, 8.4, 8.338461538461539)"
10-01-2023 14:31:39.821643,"(3.8, 5.4, 5.25)","(10.0, 18.5, 18.456521739130434)","(14.0, 20.0, 17.666666666666668)","(4.2, 5.3, 5.12)","(21.0, 36.0, 29.606557377049178)","(2.6, 3.0, 2.998867924528302)","(6.0, 8.4, 7.714285714285714)"
10-01-2023 14:31:40.985525,"(3.8, 5.4, 5.25)","(10.0, 18.5, 18.456521739130434)","(14.0, 20.0, 17.666666666666668)","(4.2, 5.3, 5.181818181818182)","(21.0, 36.0, 30.423076923076923)","(2.6, 3.0, 2.998867924528302)","(6.0, 8.4, 7.672727272727273)"
10-01-2023 14:31:42.004955,"(3.9, 5.4, 5.3343750000000005)","(10.0, 18.5, 18.456521739130434)","(14.0, 20.0, 17.666666666666668)","(4.2, 5.2, 5.125)","(21.0, 36.0, 30.38095238095238)","(2.6, 3.0, 2.987076923076923)","(6.0, 8.4, 7.672727272727273)"
10-01-2023 14:31:43.146330,"(3.9, 5.4, 5.3500000000000005)","(10.0, 18.5, 18.456521739130434)","(14.0, 20.0, 17.666666666666668)","(4.2, 5.2, 4.94)","(21.0, 34.0, 30.842105263157894)","(2.6, 3.0, 2.9901639344262296)","(6.0, 8.4, 7.714285714285714)"
10-01-2023 14:31:44.222452,"(3.9, 5.5, 5.26)","(10.0, 18.5, 18.456521739130434)","(14.0, 20.0, 17.666666666666668)","(4.2, 5.0, 4.862500000000001)","(21.0, 34.0, 29.833333333333332)","(2.6, 3.0, 2.9901639344262296)","(6.0, 8.4, 7.714285714285714)"
10-01-2023 14:31:45.298961,"(3.9, 5.5, 5.34)","(10.0, 18.5, 18.456521739130434)","(14.0, 20.0, 17.666666666666668)","(4.2, 4.9, 4.8500000000000005)","(21.0, 34.0, 29.53846153846154)","(2.6, 3.0, 2.983098591549296)","(6.0, 8.4, 7.714285714285714)"
10-01-2023 14:31:46.358905,"(3.9, 5.5, 5.35)","(10.0, 18.5, 18.456521739130434)","(14.0, 20.0, 17.666666666666668)","(4.2, 4.9, 4.8500000000000005)","(21.0, 34.0, 29.53846153846154)","(2.6, 3.0, 2.9863636363636363)","(6.0, 8.4, 7.714285714285714)"
10-01-2023 14:31:47.345450,"(3.9, 5.5, 5.35)","(10.0, 18.5, 18.456521739130434)","(14.0, 20.0, 17.666666666666668)","(4.2, 4.9, 4.8500000000000005)","(21.0, 34.0, 29.53846153846154)","(2.6, 3.0, 2.9863636363636363)","(6.0, 8.4, 7.714285714285714)"
10-01-2023 14:31:48.256728,"(3.9, 5.5, 5.35)","(10.0, 18.5, 18.456521739130434)","(14.0, 20.0, 17.666666666666668)","(4.2, 4.9, 4.8500000000000005)","(21.0, 34.0, 29.53846153846154)","(2.6, 3.0, 2.9863636363636363)","(6.0, 8.4, 8.133333333333333)"
10-01-2023 14:31:49.273442,"(3.9, 5.5, 5.46)","(10.0, 18.5, 18.456521739130434)","(14.0, 20.0, 17.666666666666668)","(4.2, 4.9, 4.69375)","(21.0, 34.0, 28.555555555555557)","(2.6, 3.0, 2.9833333333333334)","(6.0, 8.4, 8.191304347826087)"
10-01-2023 14:31:50.323526,"(3.9, 5.6, 5.428571428571429)","(10.0, 18.5, 18.285714285714285)","(14.0, 20.0, 18.25)","(4.2, 4.9, 4.64)","(21.0, 34.0, 27.897435897435898)","(2.6, 3.0, 2.9833333333333334)","(6.0, 8.4, 8.133333333333333)"
10-01-2023 14:31:51.325146,"(3.9, 5.7, 5.611764705882353)","(10.0, 18.5, 18.456521739130434)","(14.0, 20.0, 17.666666666666668)","(4.2, 4.9, 4.64)","(21.0, 34.0, 28.59090909090909)","(2.6, 3.0, 2.9833333333333334)","(6.0, 8.4, 8.133333333333333)"
10-01-2023 14:31:52.333490,"(3.9, 5.8, 5.633333333333333)","(10.0, 18.5, 18.456521739130434)","(14.0, 20.0, 17.666666666666668)","(4.2, 4.8, 4.52)","(21.0, 34.0, 27.897435897435898)","(2.6, 3.0, 2.9833333333333334)","(6.0, 8.4, 8.057142857142857)"
10-01-2023 14:31:53.334366,"(3.9, 5.8, 5.685714285714286)","(10.0, 18.5, 18.456521739130434)","(14.0, 20.0, 17.666666666666668)","(4.2, 4.7, 4.544444444444444)","(21.0, 34.0, 28.11111111111111)","(2.6, 3.0, 2.9833333333333334)","(6.0, 8.4, 8.057142857142857)"
10-01-2023 14:31:54.412552,"(3.9, 5.8, 5.677272727272727)","(10.0, 18.5, 18.456521739130434)","(14.0, 20.0, 17.666666666666668)","(4.2, 4.7, 4.544444444444444)","(21.0, 32.0, 28.956521739130434)","(2.6, 3.0, 2.9833333333333334)","(6.0, 8.4, 8.057142857142857)"
10-01-2023 14:31:55.537702,"(3.9, 5.8, 5.677272727272727)","(10.0, 18.5, 18.452380952380953)","(14.0, 20.0, 17.666666666666668)","(4.2, 4.7, 4.544444444444444)","(21.0, 32.0, 27.952380952380953)","(2.6, 3.0, 2.983783783783784)","(6.0, 8.4, 8.057142857142857)"
10-01-2023 14:31:56.646002,"(3.9, 5.8, 5.677272727272727)","(10.0, 18.5, 18.452380952380953)","(14.0, 20.0, 17.666666666666668)","(4.2, 4.7, 4.544444444444444)","(21.0, 32.0, 27.952380952380953)","(2.6, 3.0, 2.983783783783784)","(6.0, 8.4, 8.057142857142857)"
10-01-2023 14:31:57.647225,"(3.9, 5.8, 5.677272727272727)","(10.0, 18.5, 18.369565217391305)","(14.0, 20.0, 17.666666666666668)","(4.2, 4.7, 4.544444444444444)","(21.0, 32.0, 27.952380952380953)","(2.6, 3.0, 2.983783783783784)","(6.0, 8.4, 8.057142857142857)"
10-01-2023 14:31:58.566811,"(3.9, 5.8, 5.746666666666666)","(10.0, 18.5, 18.369565217391305)","(14.0, 20.0, 17.666666666666668)","(4.2, 4.7, 4.544444444444444)","(21.0, 32.0, 28.73076923076923)","(2.6, 3.0, 2.983783783783784)","(6.0, 8.4, 8.057142857142857)"
10-01-2023 14:31:59.575851,"(3.9, 5.8, 5.711111111111111)","(10.0, 18.5, 18.189655172413794)","(14.0, 20.0, 17.65625)","(4.2, 4.7, 4.5285714285714285)","(21.0, 32.0, 27.952380952380953)","(2.6, 3.0, 2.983783783783784)","(6.0, 8.4, 8.057142857142857)"
10-01-2023 14:32:00.656437,"(4.0, 5.8, 5.775)","(10.0, 18.5, 18.333333333333332)","(14.0, 20.0, 17.65625)","(4.2, 4.7, 4.5285714285714285)","(21.0, 32.0, 28.73076923076923)","(2.6, 3.0, 2.983783783783784)","(6.0, 8.4, 8.057142857142857)"
10-01-2023 14:32:01.720540,"(4.0, 5.8, 5.775)","(10.0, 18.5, 18.333333333333332)","(14.0, 20.0, 17.65625)","(4.2, 4.7, 4.521052631578947)","(21.0, 32.0, 28.73076923076923)","(2.6, 3.0, 2.989846153846154)","(6.0, 8.4, 8.057142857142857)"
10-01-2023 14:32:02.745612,"(4.0, 5.8, 5.775)","(10.0, 18.5, 18.14)","(14.0, 20.0, 17.65625)","(4.2, 4.7, 4.521052631578947)","(21.0, 32.0, 28.73076923076923)","(2.6, 3.0, 2.989846153846154)","(6.0, 8.4, 8.153846153846153)"
10-01-2023 14:32:03.698456,"(4.0, 5.8, 5.775)","(10.0, 18.5, 16.833333333333332)","(14.0, 20.0, 17.65625)","(4.2, 4.7, 4.521052631578947)","(21.0, 32.0, 28.73076923076923)","(2.6, 3.0, 2.8899999999999997)","(6.0, 8.2, 8.153846153846153)"
10-01-2023 14:32:04.732497,"(4.0, 6.2, 5.993103448275862)","(10.0, 17.5, 17.166666666666668)","(14.0, 20.0, 17.65625)","(4.2, 4.7, 4.521052631578947)","(21.0, 32.0, 27.952380952380953)","(2.6, 3.0, 2.916)","(6.0, 8.2, 8.153846153846153)"
10-01-2023 14:32:05.844341,"(4.0, 6.2, 5.861538461538461)","(10.0, 17.5, 16.375)","(14.0, 20.0, 17.666666666666668)","(4.2, 4.7, 4.521052631578947)","(21.0, 32.0, 29.045454545454547)","(2.6, 2.94, 2.9316666666666666)","(6.0, 8.2, 8.153846153846153)"
10-01-2023 14:32:07.077381,"(4.0, 6.2, 6.010526315789473)","(10.0, 18.0, 16.676470588235293)","(14.0, 20.0, 17.65625)","(4.2, 4.7, 4.521052631578947)","(21.0, 32.0, 29.045454545454547)","(2.6, 2.94, 2.88)","(6.0, 8.2, 8.153846153846153)"
10-01-2023 14:32:08.113074,"(4.0, 6.2, 6.114285714285715)","(10.0, 18.0, 16.676470588235293)","(14.0, 20.0, 17.65625)","(4.2, 4.7, 4.521052631578947)","(21.0, 32.0, 29.17391304347826)","(2.6, 2.92, 2.88)","(6.0, 8.2, 8.153846153846153)"
10-01-2023 14:32:09.052950,"(4.0, 6.2, 6.188888888888889)","(10.0, 18.0, 17.03846153846154)","(14.0, 20.0, 17.65625)","(4.2, 4.7, 4.521052631578947)","(21.0, 32.0, 29.17391304347826)","(2.6, 2.92, 2.88)","(6.0, 8.2, 8.153846153846153)"
10-01-2023 14:32:09.995086,"(4.0, 6.2, 6.0875)","(10.0, 18.0, 16.61111111111111)","(14.0, 20.0, 17.65625)","(4.2, 4.7, 4.521052631578947)","(21.0, 32.0, 29.17391304347826)","(2.6, 2.92, 2.88)","(6.0, 8.2, 8.153846153846153)"
10-01-2023 14:32:11.111694,"(4.0, 6.2, 6.0875)","(10.0, 18.0, 16.40909090909091)","(14.0, 20.0, 17.65625)","(4.2, 4.7, 4.521052631578947)","(21.0, 32.0, 29.17391304347826)","(2.6, 2.92, 2.8899999999999997)","(6.0, 8.2, 8.16)"
10-01-2023 14:32:12.267090,"(4.0, 6.2, 6.104255319148937)","(10.0, 18.0, 16.5)","(14.0, 20.0, 17.65625)","(4.2, 4.7, 4.521052631578947)","(21.0, 32.0, 29.17391304347826)","(2.6, 2.9, 2.8785714285714286)","(6.0, 8.4, 8.16)"
10-01-2023 14:32:13.377610,"(4.0, 6.2, 6.104255319148937)","(10.0, 18.0, 16.5)","(14.0, 20.0, 17.666666666666668)","(4.2, 4.7, 4.522222222222222)","(21.0, 32.0, 29.17391304347826)","(2.6, 2.9, 2.8916666666666666)","(6.0, 8.4, 8.133333333333333)"
10-01-2023 14:32:14.481261,"(4.0, 6.0, 5.96)","(10.0, 18.0, 16.75)","(14.0, 20.0, 17.666666666666668)","(4.2, 4.7, 4.522222222222222)","(21.0, 32.0, 30.5)","(2.6, 2.9, 2.84125)","(6.0, 8.4, 8.52)"
10-01-2023 14:32:15.507344,"(4.0, 5.9, 5.82)","(10.0, 18.0, 16.285714285714285)","(14.0, 20.0, 17.666666666666668)","(4.2, 4.7, 4.522222222222222)","(21.0, 32.0, 30.5)","(2.6, 2.86, 2.8449999999999998)","(6.0, 8.6, 8.52)"
10-01-2023 14:32:16.628276,"(4.0, 6.0, 5.733333333333333)","(10.0, 18.0, 16.6)","(14.0, 20.0, 17.666666666666668)","(4.2, 4.7, 4.466666666666667)","(21.0, 32.0, 30.5)","(2.6, 2.86, 2.8499999999999996)","(6.0, 8.6, 8.466666666666667)"
10-01-2023 14:32:17.714768,"(4.0, 6.2, 5.726315789473684)","(10.0, 18.0, 16.6)","(14.0, 20.0, 19.804347826086957)","(4.2, 4.5, 4.457142857142857)","(21.0, 32.0, 31.4)","(2.6, 2.88, 2.84)","(6.0, 8.6, 8.766666666666667)"
10-01-2023 14:32:18.715124,"(4.0, 6.0, 5.7375)","(10.0, 18.0, 16.75)","(14.0, 20.0, 19.804347826086957)","(4.2, 4.6, 4.457142857142857)","(21.0, 32.0, 30.894736842105264)","(2.6, 2.86, 2.8527272727272726)","(6.0, 8.8, 8.766666666666667)"
10-01-2023 14:32:19.760965,"(4.0, 6.0, 5.7375)","(10.0, 18.0, 16.636363636363637)","(14.0, 21.0, 20.4)","(4.2, 4.6, 4.423529411764706)","(21.0, 32.0, 30.2)","(2.6, 2.86, 2.8527272727272726)","(6.0, 8.8, 8.766666666666667)"
10-01-2023 14:32:20.707355,"(4.0, 6.2, 5.720833333333333)","(10.0, 18.0, 16.75)","(14.0, 21.0, 20.365384615384617)","(4.2, 4.6, 4.4125000000000005)","(21.0, 32.0, 30.2)","(2.6, 2.86, 2.854285714285714)","(6.0, 8.8, 8.766666666666667)"
10-01-2023 14:32:21.645104,"(4.0, 6.2, 5.718518518518518)","(10.0, 18.0, 16.75)","(14.0, 21.0, 20.303571428571427)","(4.2, 4.5, 4.4222222222222225)","(21.0, 32.0, 30.5)","(2.6, 2.86, 2.854285714285714)","(6.0, 8.8, 8.766666666666667)"
10-01-2023 14:32:22.660868,"(4.0, 6.2, 5.718518518518518)","(10.0, 18.0, 16.636363636363637)","(14.0, 21.0, 20.303571428571427)","(4.2, 4.5, 4.414285714285715)","(21.0, 32.0, 31.666666666666668)","(2.6, 2.86, 2.817142857142857)","(6.0, 8.8, 8.766666666666667)"
10-01-2023 14:32:23.715790,"(4.0, 6.2, 5.955555555555556)","(10.0, 18.0, 17.285714285714285)","(14.0, 21.0, 20.303571428571427)","(4.2, 4.5, 4.4125000000000005)","(21.0, 32.0, 31.714285714285715)","(2.6, 2.82, 2.854285714285714)","(6.0, 8.8, 8.753846153846155)"
10-01-2023 14:32:24.932954,"(4.0, 6.2, 6.02972972972973)","(10.0, 18.0, 16.727272727272727)","(14.0, 21.0, 20.017241379310345)","(4.2, 4.5, 4.307407407407407)","(21.0, 32.0, 31.833333333333332)","(2.6, 2.86, 2.8088888888888888)","(6.0, 8.8, 8.766666666666667)"
10-01-2023 14:32:25.885458,"(4.0, 6.2, 6.0125)","(10.0, 18.0, 16.166666666666668)","(14.0, 21.0, 19.020833333333332)","(4.2, 4.5, 4.307407407407407)","(21.0, 32.0, 31.833333333333332)","(2.6, 2.82, 2.8088888888888888)","(6.0, 8.8, 8.766666666666667)"
10-01-2023 14:32:27.063318,"(4.0, 6.2, 6.0125)","(10.0, 18.0, 17.23076923076923)","(14.0, 21.0, 19.642857142857142)","(4.2, 4.3, 4.372151898734177)","(21.0, 32.0, 31.833333333333332)","(2.6, 2.88, 2.8527272727272726)","(6.0, 8.8, 8.766666666666667)"
10-01-2023 14:32:28.346787,"(4.0, 6.2, 6.0125)","(10.0, 18.0, 17.428571428571427)","(14.0, 21.0, 19.416666666666668)","(4.2, 4.4, 4.333333333333333)","(21.0, 32.0, 31.75)","(2.6, 2.86, 2.854285714285714)","(6.0, 8.8, 8.766666666666667)"
10-01-2023 14:32:29.596549,"(4.0, 6.2, 6.0125)","(10.0, 18.5, 17.0)","(14.0, 21.0, 19.76086956521739)","(4.2, 4.4, 4.397222222222222)","(21.0, 32.0, 31.666666666666668)","(2.6, 2.86, 2.8266666666666667)","(6.0, 8.8, 8.847619047619048)"
10-01-2023 14:32:30.655056,"(4.2, 6.2, 6.0125)","(11.0, 18.5, 17.0)","(14.0, 21.0, 19.76086956521739)","(4.2, 4.4, 4.34945054945055)","(21.0, 32.0, 31.666666666666668)","(2.6, 2.88, 2.8527272727272726)","(6.0, 9.0, 8.968421052631578)"
10-01-2023 14:32:31.793502,"(4.2, 6.2, 6.088888888888889)","(11.0, 18.0, 17.6)","(14.0, 21.0, 19.852941176470587)","(4.2, 4.4, 4.351063829787234)","(21.0, 32.0, 32.214285714285715)","(2.6, 2.86, 2.811578947368421)","(6.0, 9.0, 8.866666666666667)"
10-01-2023 14:32:33.040028,"(4.2, 6.2, 6.088888888888889)","(11.0, 18.0, 17.6)","(14.0, 20.0, 19.9)","(4.2, 4.4, 4.352083333333334)","(21.0, 34.0, 32.214285714285715)","(2.6, 2.82, 2.8175)","(6.0, 9.0, 8.91304347826087)"
10-01-2023 14:32:34.178614,"(4.2, 6.2, 6.088888888888889)","(11.0, 18.0, 17.6)","(14.0, 20.0, 18.926829268292682)","(4.2, 4.4, 4.34949494949495)","(21.0, 34.0, 32.206896551724135)","(2.6, 2.82, 2.8552941176470585)","(6.0, 9.2, 8.978947368421052)"
10-01-2023 14:32:35.224179,"(4.2, 6.0, 5.933333333333334)","(11.0, 18.0, 17.066666666666666)","(14.0, 21.0, 18.608695652173914)","(4.2, 4.4, 4.34949494949495)","(21.0, 34.0, 32.206896551724135)","(2.6, 2.86, 2.792)","(6.0, 9.2, 8.915151515151514)"
10-01-2023 14:32:36.204022,"(4.2, 6.2, 5.91875)","(11.0, 18.5, 16.90909090909091)","(14.0, 21.0, 19.642857142857142)","(4.2, 4.4, 4.348979591836735)","(21.0, 34.0, 32.206896551724135)","(2.6, 2.8, 2.765)","(6.0, 9.4, 9.095238095238095)"
10-01-2023 14:32:37.227330,"(4.6, 6.2, 5.91875)","(11.0, 18.5, 16.90909090909091)","(14.0, 21.0, 19.841463414634145)","(4.0, 4.4, 4.348979591836735)","(21.0, 34.0, 30.848484848484848)","(2.6, 2.82, 2.7966666666666664)","(6.0, 9.4, 9.052173913043479)"
10-01-2023 14:32:38.295884,"(4.6, 6.2, 6.0125)","(11.0, 18.0, 17.142857142857142)","(14.0, 21.0, 19.75)","(4.0, 4.4, 4.348979591836735)","(21.0, 34.0, 31.263157894736842)","(2.6, 2.82, 2.7699999999999996)","(6.0, 9.4, 8.873684210526315)"
10-01-2023 14:32:39.352692,"(4.6, 6.2, 6.0125)","(11.0, 18.0, 16.842105263157894)","(14.0, 21.0, 19.75)","(4.0, 4.4, 4.348979591836735)","(21.0, 34.0, 31.263157894736842)","(2.6, 2.82, 2.7699999999999996)","(6.0, 9.4, 8.866666666666667)"
10-01-2023 14:32:40.476076,"(4.6, 6.2, 6.0125)","(11.0, 18.0, 16.842105263157894)","(14.0, 21.0, 19.75)","(4.0, 4.4, 4.348979591836735)","(21.0, 34.0, 31.263157894736842)","(2.6, 2.82, 2.7699999999999996)","(6.0, 9.4, 8.866666666666667)"
10-01-2023 14:32:41.381002,"(4.6, 6.2, 6.0125)","(11.0, 18.0, 16.842105263157894)","(14.0, 21.0, 19.75)","(4.0, 4.4, 4.348979591836735)","(21.0, 34.0, 31.23076923076923)","(2.6, 2.82, 2.823050847457627)","(6.0, 9.4, 9.114285714285714)"
10-01-2023 14:32:42.420752,"(4.6, 6.2, 6.045454545454546)","(11.0, 18.0, 16.73076923076923)","(14.0, 21.0, 20.181818181818183)","(4.0, 4.4, 4.3545454545454545)","(21.0, 34.0, 32.2)","(2.6, 2.84, 2.823050847457627)","(6.0, 9.2, 9.114285714285714)"
10-01-2023 14:32:43.485991,"(4.6, 6.2, 6.064)","(11.0, 18.0, 17.333333333333332)","(14.0, 21.0, 20.4375)","(4.0, 4.4, 4.34945054945055)","(21.0, 34.0, 32.2)","(2.6, 2.84, 2.823050847457627)","(6.0, 9.2, 9.114285714285714)"
10-01-2023 14:32:44.645442,"(4.6, 6.2, 6.064)","(11.0, 18.0, 17.333333333333332)","(14.0, 21.0, 20.4375)","(4.0, 4.4, 4.350537634408602)","(21.0, 34.0, 32.2)","(2.6, 2.84, 2.823050847457627)","(6.0, 9.2, 9.114285714285714)"
10-01-2023 14:32:45.894094,"(4.6, 6.2, 6.064)","(11.0, 18.0, 17.25)","(14.0, 21.0, 20.4375)","(4.0, 4.4, 4.350537634408602)","(21.0, 34.0, 32.2)","(2.6, 2.84, 2.8168627450980392)","(6.0, 9.2, 8.978947368421052)"
10-01-2023 14:32:46.852153,"(4.6, 6.2, 6.064)","(11.0, 18.5, 17.25)","(14.0, 21.0, 20.4375)","(4.0, 4.4, 4.350537634408602)","(21.0, 34.0, 32.2)","(2.6, 2.82, 2.8125925925925923)","(6.0, 9.2, 8.959999999999999)"
10-01-2023 14:32:47.910035,"(4.6, 6.2, 6.015384615384615)","(11.0, 18.5, 17.44736842105263)","(14.0, 21.0, 20.357142857142858)","(4.0, 4.4, 4.34390243902439)","(21.0, 34.0, 31.23076923076923)","(2.6, 2.82, 2.8125925925925923)","(6.0, 9.2, 8.857142857142856)"
10-01-2023 14:32:49.051474,"(4.6, 6.2, 6.015384615384615)","(11.0, 18.5, 17.576923076923077)","(14.0, 21.0, 19.57894736842105)","(4.0, 4.4, 4.347727272727273)","(21.0, 34.0, 31.23076923076923)","(2.6, 2.82, 2.8172602739726025)","(6.0, 9.2, 8.96)"
10-01-2023 14:32:50.332243,"(4.6, 6.2, 6.015384615384615)","(11.0, 18.5, 17.357142857142858)","(14.0, 21.0, 19.57894736842105)","(4.0, 4.4, 4.348888888888889)","(21.0, 34.0, 32.2)","(2.6, 2.82, 2.873684210526316)","(6.0, 9.0, 8.766666666666667)"
10-01-2023 14:32:51.465879,"(4.6, 6.2, 6.092307692307692)","(11.0, 18.5, 17.456521739130434)","(14.0, 21.0, 20.22972972972973)","(4.0, 4.4, 4.348888888888889)","(21.0, 34.0, 32.2)","(2.6, 2.88, 2.876444444444444)","(6.0, 8.8, 8.63076923076923)"
10-01-2023 14:32:52.587510,"(4.6, 6.2, 6.092307692307692)","(11.0, 18.5, 17.456521739130434)","(14.0, 21.0, 20.10810810810811)","(4.0, 4.4, 4.246666666666667)","(21.0, 34.0, 32.2)","(2.6, 2.88, 2.876)","(6.0, 9.0, 8.333333333333332)"
10-01-2023 14:32:53.599274,"(4.6, 6.2, 6.092307692307692)","(11.0, 18.5, 17.7)","(14.0, 21.0, 20.10810810810811)","(4.0, 4.4, 4.264516129032258)","(21.0, 34.0, 32.2)","(2.6, 2.88, 2.8768)","(6.0, 9.0, 8.234782608695651)"
