,On The Fence,Just Too Fancy,Kiah Beach,Iron Lad,More Sensation,Malis Gonzales,Saint Bluey
16-12-2022 13:19:23.930772,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.32, 2.25125)","(13.0, 29.0, 23.105263157894736)","(8.0, 11.0, 9.632)","(6.0, 10.0, 9.16)","(19.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:24.983368,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.32, 2.25125)","(13.0, 29.0, 24.130434782608695)","(8.0, 11.0, 9.632)","(6.0, 10.0, 9.16)","(19.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:26.030966,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.32, 2.21)","(13.0, 29.0, 24.130434782608695)","(8.0, 11.0, 9.632)","(6.0, 10.0, 9.16)","(19.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:27.152831,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.32, 2.2563636363636363)","(13.0, 29.0, 24.130434782608695)","(8.0, 11.0, 9.632)","(6.0, 10.0, 9.16)","(19.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:28.225657,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.2563636363636363)","(13.0, 29.0, 24.130434782608695)","(8.0, 11.0, 9.632)","(6.0, 10.0, 9.16)","(19.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:29.190553,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.2563636363636363)","(13.0, 29.0, 24.130434782608695)","(8.0, 11.0, 9.76842105263158)","(6.0, 10.0, 9.16)","(19.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:30.190269,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.2563636363636363)","(13.0, 29.0, 24.130434782608695)","(8.0, 11.0, 9.76842105263158)","(6.0, 10.0, 9.16)","(19.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:31.228450,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.225)","(13.0, 29.0, 24.130434782608695)","(8.0, 11.0, 9.76842105263158)","(6.0, 10.0, 9.16)","(20.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:32.195527,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.225)","(13.0, 29.0, 24.130434782608695)","(8.0, 11.0, 9.76842105263158)","(6.0, 10.0, 9.16)","(20.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:33.195152,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.2563636363636363)","(13.0, 29.0, 24.130434782608695)","(8.0, 11.0, 10.054545454545455)","(6.0, 10.0, 9.16)","(20.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:34.188963,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.2563636363636363)","(13.0, 29.0, 24.130434782608695)","(8.0, 11.0, 10.054545454545455)","(6.0, 10.0, 9.16)","(20.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:35.156659,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.2563636363636363)","(13.0, 29.0, 23.4)","(8.0, 11.0, 10.054545454545455)","(6.0, 10.0, 9.16)","(20.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:36.150241,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.2563636363636363)","(13.0, 29.0, 23.4)","(8.0, 11.0, 10.054545454545455)","(6.0, 10.0, 9.16)","(20.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:37.185462,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.225)","(13.0, 29.0, 23.4)","(8.0, 11.0, 10.054545454545455)","(6.0, 10.0, 9.16)","(20.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:38.181609,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.2142857142857144)","(13.0, 29.0, 23.4)","(8.0, 11.0, 10.054545454545455)","(6.0, 10.0, 9.16)","(20.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:39.163541,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.2563636363636363)","(13.0, 29.0, 23.4)","(8.0, 11.0, 10.325925925925926)","(6.0, 10.0, 9.16)","(20.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:40.217872,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.2563636363636363)","(13.0, 29.0, 23.4)","(8.0, 11.0, 10.325925925925926)","(6.0, 10.0, 9.16)","(20.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:41.186023,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.2563636363636363)","(13.0, 29.0, 23.4)","(8.0, 11.0, 10.325925925925926)","(6.0, 10.0, 9.16)","(20.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:42.194471,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.225)","(13.0, 29.0, 23.4)","(8.0, 11.0, 10.325925925925926)","(6.0, 10.0, 9.16)","(20.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:43.228814,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.2142857142857144)","(13.0, 29.0, 23.4)","(8.0, 11.0, 10.325925925925926)","(6.0, 10.0, 9.16)","(20.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:44.202470,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.2563636363636363)","(13.0, 29.0, 23.4)","(8.0, 11.0, 10.325925925925926)","(6.0, 10.0, 9.16)","(20.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:45.149582,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.2563636363636363)","(13.0, 29.0, 23.4)","(8.0, 11.0, 10.325925925925926)","(6.0, 10.0, 9.16)","(20.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:46.142425,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.2563636363636363)","(13.0, 29.0, 23.4)","(8.0, 11.0, 10.325925925925926)","(6.0, 10.0, 9.16)","(20.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:47.125282,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.2563636363636363)","(13.0, 29.0, 23.4)","(8.0, 11.0, 10.325925925925926)","(6.0, 10.0, 9.16)","(20.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:48.076193,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.2142857142857144)","(13.0, 29.0, 23.4)","(8.0, 11.0, 10.325925925925926)","(6.0, 10.0, 9.16)","(20.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:49.143840,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.2563636363636363)","(13.0, 29.0, 23.4)","(8.0, 11.0, 10.325925925925926)","(6.0, 10.0, 9.16)","(20.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:50.333106,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.2563636363636363)","(13.0, 29.0, 23.4)","(8.0, 11.0, 10.325925925925926)","(6.0, 10.0, 9.16)","(20.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:51.442799,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.2563636363636363)","(13.0, 29.0, 23.4)","(8.0, 11.0, 10.325925925925926)","(6.0, 10.0, 9.16)","(20.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:52.579001,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.2563636363636363)","(13.0, 29.0, 23.4)","(8.0, 11.0, 10.325925925925926)","(6.0, 10.0, 9.16)","(20.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:53.722970,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.225)","(13.0, 29.0, 23.4)","(8.0, 11.0, 10.325925925925926)","(6.0, 10.0, 9.16)","(20.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:54.861055,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.2563636363636363)","(13.0, 29.0, 23.4)","(8.0, 11.0, 10.325925925925926)","(6.0, 10.0, 9.16)","(20.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:55.924753,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.2563636363636363)","(13.0, 29.0, 23.823529411764707)","(8.0, 11.0, 10.422222222222222)","(6.0, 10.0, 9.16)","(20.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:57.016536,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.225)","(13.0, 29.0, 24.428571428571427)","(8.0, 11.0, 10.422222222222222)","(6.0, 10.0, 9.16)","(20.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:58.100310,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.2142857142857144)","(13.0, 29.0, 24.428571428571427)","(8.0, 11.0, 10.422222222222222)","(6.0, 10.0, 9.16)","(20.0, 46.0, 36.37037037037037)"
16-12-2022 13:19:59.191638,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.2142857142857144)","(13.0, 29.0, 24.428571428571427)","(8.0, 11.0, 10.422222222222222)","(6.0, 10.0, 9.16)","(20.0, 46.0, 36.37037037037037)"
16-12-2022 13:20:00.417104,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.2563636363636363)","(13.0, 29.0, 24.428571428571427)","(8.0, 11.0, 10.422222222222222)","(6.0, 10.0, 9.16)","(20.0, 46.0, 36.37037037037037)"
16-12-2022 13:20:01.555365,"(6.0, 8.8, 7.022222222222222)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.27)","(13.0, 29.0, 24.153846153846153)","(8.0, 11.0, 10.420689655172414)","(6.0, 10.0, 9.16)","(20.0, 46.0, 36.120000000000005)"
16-12-2022 13:20:02.665108,"(6.0, 8.8, 7.4)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.27)","(13.0, 29.0, 23.272727272727273)","(8.0, 11.0, 10.420689655172414)","(6.0, 10.0, 9.16)","(20.0, 46.0, 37.17857142857143)"
16-12-2022 13:20:03.823803,"(6.0, 8.8, 7.4)","(5.0, 7.8, 7.427586206896551)","(1.95, 2.3, 2.27)","(13.0, 29.0, 23.272727272727273)","(8.0, 11.0, 10.200000000000001)","(6.0, 10.0, 9.44)","(20.0, 46.0, 37.17857142857143)"
16-12-2022 13:20:04.952663,"(6.0, 8.8, 7.4)","(5.0, 7.8, 7.427586206896551)","(1.95, 2.3, 2.27)","(13.0, 29.0, 23.272727272727273)","(8.0, 11.0, 10.200000000000001)","(6.0, 10.0, 9.16)","(20.0, 46.0, 37.17857142857143)"
16-12-2022 13:20:05.955438,"(6.0, 8.8, 7.4)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.25)","(13.0, 29.0, 24.153846153846153)","(8.0, 11.0, 10.200000000000001)","(6.0, 10.0, 9.16)","(20.0, 46.0, 37.17857142857143)"
16-12-2022 13:20:06.996109,"(6.0, 8.8, 7.4)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.2563636363636363)","(13.0, 29.0, 24.8)","(8.0, 11.0, 10.200000000000001)","(6.0, 10.0, 9.16)","(20.0, 46.0, 37.17857142857143)"
16-12-2022 13:20:08.031610,"(6.0, 8.8, 7.4)","(5.0, 7.8, 7.427586206896551)","(1.95, 2.3, 2.2563636363636363)","(13.0, 29.0, 24.8)","(8.0, 11.0, 10.200000000000001)","(6.0, 10.0, 9.16)","(20.0, 46.0, 37.17857142857143)"
16-12-2022 13:20:09.033401,"(6.0, 8.8, 7.4)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.2563636363636363)","(13.0, 29.0, 24.8)","(8.0, 11.0, 10.200000000000001)","(6.0, 10.0, 9.44)","(20.0, 46.0, 37.17857142857143)"
16-12-2022 13:20:10.161097,"(6.0, 8.8, 7.4)","(5.0, 7.8, 7.427586206896551)","(1.95, 2.3, 2.2563636363636363)","(13.0, 29.0, 24.8)","(8.0, 11.0, 10.200000000000001)","(6.0, 10.0, 9.16)","(20.0, 46.0, 37.17857142857143)"
16-12-2022 13:20:11.270695,"(6.0, 8.8, 7.4)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.25)","(13.0, 29.0, 24.8)","(8.0, 11.0, 10.200000000000001)","(6.0, 10.0, 9.16)","(20.0, 46.0, 37.17857142857143)"
16-12-2022 13:20:12.361613,"(6.0, 8.8, 7.4)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.27)","(13.0, 29.0, 24.8)","(8.0, 11.0, 10.200000000000001)","(6.0, 10.0, 9.44)","(20.0, 46.0, 37.17857142857143)"
16-12-2022 13:20:13.505012,"(6.0, 8.8, 7.4)","(5.0, 7.8, 7.427586206896551)","(1.95, 2.3, 2.2563636363636363)","(13.0, 29.0, 24.8)","(8.0, 11.0, 10.200000000000001)","(6.0, 10.0, 9.4)","(20.0, 46.0, 37.17857142857143)"
16-12-2022 13:20:14.601288,"(6.0, 8.8, 7.156521739130435)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.2563636363636363)","(13.0, 29.0, 24.8)","(8.0, 11.0, 10.200000000000001)","(6.0, 10.0, 9.576470588235294)","(20.0, 46.0, 37.17857142857143)"
16-12-2022 13:20:15.618250,"(6.0, 8.8, 7.6000000000000005)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.25)","(13.0, 29.0, 24.8)","(8.0, 11.0, 10.200000000000001)","(6.0, 10.0, 9.576470588235294)","(20.0, 46.0, 37.17857142857143)"
16-12-2022 13:20:16.779155,"(6.0, 8.8, 7.6000000000000005)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.18)","(13.0, 29.0, 24.8)","(8.0, 11.0, 10.200000000000001)","(6.0, 10.0, 9.576470588235294)","(20.0, 46.0, 37.17857142857143)"
16-12-2022 13:20:17.915879,"(6.0, 8.8, 7.6000000000000005)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.18)","(13.0, 29.0, 24.8)","(8.0, 11.0, 10.200000000000001)","(6.0, 10.0, 9.576470588235294)","(20.0, 46.0, 37.17857142857143)"
16-12-2022 13:20:19.045601,"(6.0, 8.8, 7.6000000000000005)","(5.0, 7.8, 7.427586206896551)","(1.95, 2.3, 2.2175)","(13.0, 29.0, 24.8)","(8.0, 11.0, 10.200000000000001)","(6.0, 10.0, 10.223529411764707)","(20.0, 46.0, 37.17857142857143)"
16-12-2022 13:20:20.155800,"(6.0, 8.8, 7.6000000000000005)","(5.0, 7.8, 7.6)","(1.95, 2.3, 2.2199999999999998)","(13.0, 29.0, 24.8)","(8.0, 11.0, 10.200000000000001)","(6.0, 11.0, 9.808333333333334)","(20.0, 46.0, 37.17857142857143)"
16-12-2022 13:20:21.263890,"(6.0, 8.8, 7.6000000000000005)","(5.0, 7.8, 7.427586206896551)","(1.95, 2.3, 2.190909090909091)","(13.0, 29.0, 24.8)","(8.0, 11.0, 10.200000000000001)","(6.0, 11.0, 9.808333333333334)","(20.0, 46.0, 37.17857142857143)"
16-12-2022 13:20:22.338978,"(6.0, 8.8, 7.5)","(5.0, 7.8, 7.427586206896551)","(1.95, 2.3, 2.190909090909091)","(13.0, 29.0, 24.1)","(8.0, 11.0, 10.200000000000001)","(6.0, 11.0, 9.808333333333334)","(20.0, 46.0, 37.17857142857143)"
16-12-2022 13:20:23.451544,"(6.0, 8.8, 7.5)","(5.0, 7.8, 7.634482758620689)","(1.95, 2.3, 2.225)","(13.0, 29.0, 24.1)","(8.0, 11.0, 10.123076923076924)","(6.0, 11.0, 10.071428571428571)","(20.0, 46.0, 37.17857142857143)"
16-12-2022 13:20:24.606306,"(6.0, 8.8, 7.5)","(5.0, 7.8, 7.482352941176471)","(1.95, 2.3, 2.190909090909091)","(13.0, 29.0, 24.1)","(8.0, 11.0, 10.123076923076924)","(6.0, 11.0, 10.071428571428571)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:20:25.682953,"(6.0, 8.8, 7.5)","(5.0, 7.8, 7.482352941176471)","(1.95, 2.3, 2.190909090909091)","(13.0, 29.0, 24.1)","(8.0, 11.0, 10.123076923076924)","(6.0, 11.0, 10.071428571428571)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:20:26.759142,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.482352941176471)","(1.95, 2.3, 2.2242105263157894)","(13.0, 29.0, 24.1)","(8.0, 11.0, 10.123076923076924)","(6.0, 11.0, 10.071428571428571)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:20:27.892864,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.634482758620689)","(1.95, 2.3, 2.2018181818181817)","(13.0, 29.0, 24.1)","(8.0, 11.0, 10.123076923076924)","(6.0, 11.0, 10.071428571428571)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:20:28.946245,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.634482758620689)","(1.95, 2.3, 2.2018181818181817)","(13.0, 29.0, 24.1)","(8.0, 11.0, 10.123076923076924)","(6.0, 11.0, 10.071428571428571)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:20:29.898291,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.482352941176471)","(1.95, 2.3, 2.2325)","(13.0, 29.0, 24.1)","(8.0, 11.0, 10.123076923076924)","(6.0, 11.0, 10.071428571428571)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:20:30.949942,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.634482758620689)","(1.95, 2.3, 2.2018181818181817)","(13.0, 29.0, 24.1)","(8.0, 11.0, 10.123076923076924)","(6.0, 11.0, 10.1875)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:20:31.978277,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.482352941176471)","(1.95, 2.3, 2.2018181818181817)","(13.0, 29.0, 24.1)","(8.0, 11.0, 10.123076923076924)","(6.0, 11.0, 10.1875)","(20.0, 46.0, 34.6)"
16-12-2022 13:20:33.268837,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.634482758620689)","(1.95, 2.3, 2.212727272727273)","(13.0, 29.0, 24.210526315789473)","(8.0, 11.0, 10.123076923076924)","(6.0, 11.0, 10.0)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:20:34.713180,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.634482758620689)","(1.95, 2.3, 2.212727272727273)","(13.0, 29.0, 24.210526315789473)","(8.0, 11.0, 10.123076923076924)","(6.0, 11.0, 10.0)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:20:35.839286,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.634482758620689)","(1.95, 2.3, 2.212727272727273)","(13.0, 29.0, 24.210526315789473)","(8.0, 11.0, 10.123076923076924)","(6.0, 11.0, 10.0)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:20:37.003431,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.482352941176471)","(1.9, 2.3, 2.212727272727273)","(14.0, 29.0, 23.842105263157894)","(8.5, 11.0, 10.123076923076924)","(6.0, 11.0, 10.0)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:20:38.361855,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.634482758620689)","(1.9, 2.3, 2.225)","(14.0, 29.0, 23.842105263157894)","(8.5, 11.0, 10.123076923076924)","(6.0, 11.0, 10.0)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:20:39.860566,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.634482758620689)","(1.9, 2.3, 2.225)","(14.0, 29.0, 23.842105263157894)","(8.5, 11.0, 10.123076923076924)","(6.0, 11.0, 10.0)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:20:40.956088,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.482352941176471)","(1.9, 2.3, 2.197142857142857)","(14.0, 29.0, 23.842105263157894)","(8.5, 11.0, 10.123076923076924)","(6.0, 11.0, 10.0)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:20:42.106243,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.634482758620689)","(1.9, 2.3, 2.14)","(14.0, 29.0, 23.842105263157894)","(8.5, 11.0, 10.123076923076924)","(6.0, 11.0, 10.0)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:20:43.236505,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.634482758620689)","(1.9, 2.3, 2.2325)","(14.0, 29.0, 23.842105263157894)","(8.5, 11.0, 10.123076923076924)","(6.0, 11.0, 10.0)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:20:44.349724,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.482352941176471)","(1.9, 2.3, 2.2018181818181817)","(14.0, 29.0, 23.842105263157894)","(8.5, 11.0, 10.123076923076924)","(6.0, 11.0, 10.0)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:20:45.577397,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.634482758620689)","(1.9, 2.3, 2.2325)","(14.0, 29.0, 23.842105263157894)","(8.5, 11.0, 10.123076923076924)","(6.0, 11.0, 10.0)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:20:46.734499,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.634482758620689)","(1.9, 2.3, 2.2325)","(14.0, 29.0, 23.842105263157894)","(8.5, 11.0, 10.123076923076924)","(6.0, 11.0, 10.0)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:20:47.885065,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.482352941176471)","(1.9, 2.3, 2.197142857142857)","(14.0, 29.0, 23.842105263157894)","(8.5, 11.0, 10.123076923076924)","(6.0, 11.0, 10.0)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:20:49.316345,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.634482758620689)","(1.9, 2.3, 2.2399999999999998)","(14.0, 29.0, 23.842105263157894)","(8.5, 11.0, 10.123076923076924)","(6.0, 11.0, 10.0)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:20:50.694313,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.634482758620689)","(1.9, 2.3, 2.2399999999999998)","(14.0, 29.0, 23.842105263157894)","(8.5, 11.0, 10.123076923076924)","(6.0, 11.0, 10.0)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:20:51.893300,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.634482758620689)","(1.9, 2.3, 2.18)","(14.0, 29.0, 23.842105263157894)","(8.5, 11.0, 10.123076923076924)","(6.0, 11.0, 10.0)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:20:53.135197,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.482352941176471)","(1.9, 2.3, 2.189230769230769)","(14.0, 29.0, 23.842105263157894)","(8.5, 11.0, 10.123076923076924)","(6.0, 11.0, 10.0)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:20:54.505658,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.634482758620689)","(1.9, 2.3, 2.225)","(14.0, 29.0, 23.842105263157894)","(8.5, 11.0, 10.123076923076924)","(6.0, 11.0, 10.0)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:20:55.790297,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.634482758620689)","(1.9, 2.3, 2.225)","(14.0, 29.0, 23.842105263157894)","(8.5, 11.0, 10.123076923076924)","(6.0, 11.0, 10.0)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:20:56.967624,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.634482758620689)","(1.9, 2.3, 2.190909090909091)","(14.0, 29.0, 23.842105263157894)","(8.5, 11.0, 10.123076923076924)","(6.0, 11.0, 10.0)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:20:58.049059,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.634482758620689)","(1.9, 2.3, 2.190909090909091)","(14.0, 29.0, 23.842105263157894)","(8.5, 11.0, 10.123076923076924)","(6.0, 11.0, 10.0)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:20:59.214480,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.634482758620689)","(1.9, 2.3, 2.2018181818181817)","(14.0, 29.0, 23.842105263157894)","(8.5, 11.0, 10.123076923076924)","(6.0, 11.0, 10.0)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:21:00.398043,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.634482758620689)","(1.9, 2.3, 2.2018181818181817)","(14.0, 29.0, 23.842105263157894)","(8.5, 11.0, 10.123076923076924)","(6.0, 11.0, 10.0)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:21:01.583489,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.482352941176471)","(1.9, 2.3, 2.2325)","(14.0, 29.0, 23.842105263157894)","(8.5, 11.0, 10.123076923076924)","(6.0, 11.0, 10.0)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:21:02.702757,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.634482758620689)","(1.9, 2.3, 2.14)","(14.0, 29.0, 23.842105263157894)","(8.5, 11.0, 10.123076923076924)","(6.0, 11.0, 10.0)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:21:03.870755,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.634482758620689)","(1.9, 2.3, 2.197142857142857)","(14.0, 29.0, 23.842105263157894)","(8.5, 11.0, 10.123076923076924)","(6.0, 11.0, 10.0)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:21:05.076850,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.482352941176471)","(1.9, 2.3, 2.2399999999999998)","(14.0, 29.0, 23.842105263157894)","(8.5, 11.0, 10.123076923076924)","(6.0, 11.0, 10.0)","(20.0, 46.0, 35.63636363636364)"
16-12-2022 13:21:06.186996,"(6.0, 8.8, 7.270588235294118)","(5.0, 7.8, 7.482352941176471)","(1.9, 2.3, 2.212727272727273)","(14.0, 29.0, 23.842105263157894)","(8.5, 11.0, 10.123076923076924)","(6.0, 11.0, 10.0)","(20.0, 46.0, 35.63636363636364)"
