,Shonas Fury,Blue Bathers,Prince Danube,Last Date,Double Tara,Step Up
06-01-2023 11:12:58.349689,"(4.4, 5.0, 4.84)","(1.7, 1.91, 1.9046808510638298)","(12.0, 18.5, 15.558823529411764)","(7.0, 18.0, 17.763157894736842)","(18.0, 21.0, 20.545454545454547)","(7.0, 9.4, 9.166666666666666)"
06-01-2023 11:12:59.240174,"(4.4, 5.0, 4.836363636363636)","(1.7, 1.91, 1.9046808510638298)","(12.0, 18.5, 16.0)","(7.0, 18.0, 17.642857142857142)","(18.0, 21.0, 20.583333333333332)","(7.0, 9.4, 9.166666666666666)"
06-01-2023 11:13:00.142794,"(4.4, 5.0, 4.82)","(1.7, 1.91, 1.8995833333333332)","(12.0, 18.5, 15.957627118644067)","(7.0, 19.0, 18.605263157894736)","(18.0, 21.0, 20.166666666666668)","(7.0, 9.4, 9.166666666666666)"
06-01-2023 11:13:01.066370,"(4.4, 5.0, 4.82)","(1.7, 1.91, 1.8946153846153846)","(12.0, 18.5, 15.957627118644067)","(7.0, 18.5, 18.184210526315788)","(18.0, 21.0, 20.25)","(7.0, 9.4, 9.166666666666666)"
06-01-2023 11:13:02.046487,"(4.4, 5.0, 4.82)","(1.7, 1.91, 1.9023076923076923)","(12.0, 18.5, 15.772727272727273)","(7.0, 18.5, 18.38235294117647)","(18.0, 21.0, 24.3125)","(7.0, 9.4, 9.166666666666666)"
06-01-2023 11:13:02.959231,"(4.4, 5.0, 4.809090909090909)","(1.7, 1.91, 1.9023076923076923)","(12.0, 18.5, 15.772727272727273)","(7.0, 19.0, 18.605263157894736)","(18.0, 25.0, 24.633333333333333)","(7.0, 9.4, 9.166666666666666)"
06-01-2023 11:13:03.872614,"(4.4, 5.0, 4.685714285714286)","(1.7, 1.91, 1.9023076923076923)","(12.0, 18.5, 15.722222222222221)","(7.0, 19.0, 18.166666666666668)","(18.0, 25.0, 24.633333333333333)","(7.0, 9.4, 9.166666666666666)"
06-01-2023 11:13:04.759911,"(4.4, 4.9, 4.876470588235295)","(1.7, 1.91, 1.9023076923076923)","(12.0, 18.5, 15.722222222222221)","(7.0, 19.0, 18.852941176470587)","(18.0, 25.0, 23.0)","(7.0, 9.4, 9.166666666666666)"
06-01-2023 11:13:05.761625,"(4.4, 4.9, 4.876470588235295)","(1.7, 1.91, 1.9023076923076923)","(12.0, 18.5, 15.722222222222221)","(7.0, 19.0, 18.155172413793103)","(18.0, 25.0, 23.0)","(7.0, 9.4, 9.181818181818182)"
06-01-2023 11:13:06.766504,"(4.4, 5.0, 4.688888888888888)","(1.7, 1.92, 1.9156521739130434)","(12.0, 15.5, 12.720588235294118)","(7.0, 19.5, 18.31818181818182)","(18.0, 24.0, 22.363636363636363)","(7.0, 9.4, 9.181818181818182)"
06-01-2023 11:13:07.722112,"(4.4, 5.0, 4.766666666666667)","(1.7, 1.92, 1.9181481481481482)","(12.0, 15.5, 12.720588235294118)","(7.0, 19.5, 18.31818181818182)","(18.0, 24.0, 22.23913043478261)","(7.0, 9.4, 9.181818181818182)"
06-01-2023 11:13:08.658341,"(4.4, 5.0, 4.814285714285714)","(1.7, 1.92, 1.9181481481481482)","(12.0, 15.5, 12.565217391304348)","(7.0, 19.5, 18.31818181818182)","(18.0, 24.0, 22.23913043478261)","(7.0, 9.4, 9.181818181818182)"
06-01-2023 11:13:09.640315,"(4.4, 5.0, 4.814285714285714)","(1.7, 1.92, 1.91921875)","(12.0, 15.0, 12.8)","(7.0, 19.5, 18.31818181818182)","(18.0, 24.0, 22.23913043478261)","(7.0, 9.4, 9.181818181818182)"
06-01-2023 11:13:10.554645,"(4.4, 5.0, 4.814285714285714)","(1.7, 1.92, 1.9166666666666665)","(12.0, 15.0, 12.8)","(7.0, 19.5, 18.31818181818182)","(18.0, 24.0, 20.4)","(7.0, 9.4, 9.6)"
06-01-2023 11:13:11.406556,"(4.4, 5.3, 4.878947368421052)","(1.7, 1.9, 1.895)","(12.0, 15.0, 13.125)","(7.0, 16.5, 14.530303030303031)","(18.0, 24.0, 20.8)","(7.0, 10.0, 9.6)"
06-01-2023 11:13:12.271649,"(4.4, 5.3, 4.984210526315789)","(1.7, 1.93, 1.9128571428571428)","(12.0, 15.0, 13.095238095238095)","(7.0, 16.5, 14.653846153846153)","(18.0, 23.0, 20.5)","(7.0, 10.0, 9.8)"
06-01-2023 11:13:13.186188,"(4.4, 5.3, 4.95)","(1.7, 1.93, 1.9164516129032259)","(12.0, 14.5, 13.25)","(7.0, 16.5, 15.066176470588236)","(18.0, 23.0, 20.5)","(7.0, 10.0, 9.345454545454546)"
06-01-2023 11:13:14.134048,"(4.4, 5.3, 4.961538461538462)","(1.7, 1.93, 1.9183333333333332)","(12.0, 14.5, 12.81578947368421)","(7.0, 16.5, 15.066176470588236)","(18.0, 23.0, 20.5)","(7.0, 10.0, 9.52)"
06-01-2023 11:13:15.149873,"(4.4, 5.3, 5.105882352941176)","(1.7, 1.91, 1.9033333333333333)","(12.0, 14.0, 13.625)","(7.0, 16.5, 14.694444444444445)","(18.0, 23.0, 17.072115384615383)","(7.0, 10.0, 9.36)"
06-01-2023 11:13:16.099175,"(4.4, 5.4, 5.20952380952381)","(1.7, 1.94, 1.9311764705882353)","(12.0, 13.5, 12.714285714285714)","(7.0, 16.5, 14.694444444444445)","(18.0, 19.5, 17.072115384615383)","(7.0, 10.0, 9.36)"
06-01-2023 11:13:17.141284,"(4.2, 5.4, 5.25)","(1.6, 1.94, 1.9366666666666665)","(11.0, 13.5, 12.60344827586207)","(10.0, 16.5, 14.789473684210526)","(17.0, 19.5, 17.287610619469028)","(7.0, 10.0, 9.377777777777776)"
06-01-2023 11:13:18.145104,"(4.2, 5.4, 5.243478260869566)","(1.6, 1.94, 1.9366666666666665)","(11.0, 13.5, 12.60344827586207)","(10.0, 16.5, 14.694444444444445)","(17.0, 19.5, 17.287610619469028)","(7.0, 10.0, 9.569230769230769)"
06-01-2023 11:13:19.141659,"(4.2, 5.4, 5.236363636363636)","(1.6, 1.94, 1.9388636363636362)","(11.0, 13.5, 12.60344827586207)","(10.0, 16.5, 14.694444444444445)","(17.0, 19.5, 17.287610619469028)","(7.0, 10.0, 9.569230769230769)"
06-01-2023 11:13:20.192520,"(4.2, 5.4, 5.236363636363636)","(1.6, 1.94, 1.92)","(11.0, 13.5, 12.60344827586207)","(10.0, 16.5, 14.694444444444445)","(16.0, 19.5, 17.287610619469028)","(7.0, 10.0, 9.569230769230769)"
06-01-2023 11:13:21.095161,"(4.2, 5.4, 5.236363636363636)","(1.6, 1.94, 1.9363636363636363)","(11.0, 13.5, 12.60344827586207)","(10.0, 16.5, 14.694444444444445)","(16.0, 19.5, 17.287610619469028)","(7.0, 10.0, 9.569230769230769)"
06-01-2023 11:13:22.158699,"(4.2, 5.4, 5.311111111111112)","(1.6, 1.92, 1.9123076923076923)","(11.0, 13.5, 13.195652173913043)","(10.0, 16.5, 14.712121212121213)","(16.0, 19.5, 17.298165137614678)","(7.0, 10.5, 8.13448275862069)"
06-01-2023 11:13:23.132868,"(4.2, 5.6, 5.28695652173913)","(1.6, 1.97, 1.9621951219512195)","(11.0, 13.5, 13.195652173913043)","(10.0, 16.5, 14.712121212121213)","(16.0, 19.5, 17.540816326530614)","(7.0, 9.2, 8.148760330578511)"
06-01-2023 11:13:24.107807,"(4.2, 5.6, 5.230769230769231)","(1.6, 1.97, 1.9683673469387755)","(11.0, 13.5, 13.033333333333333)","(10.0, 16.5, 15.025)","(16.0, 19.5, 17.653846153846153)","(7.0, 9.2, 8.20625)"
06-01-2023 11:13:25.030773,"(4.2, 5.6, 5.230769230769231)","(1.6, 1.97, 1.9683673469387755)","(11.0, 13.5, 13.03125)","(10.0, 16.5, 15.025)","(16.0, 19.5, 17.653846153846153)","(7.0, 9.2, 8.20625)"
06-01-2023 11:13:25.949079,"(4.2, 5.6, 5.230769230769231)","(1.6, 1.98, 1.971509433962264)","(11.0, 13.5, 13.03125)","(10.0, 16.5, 15.025)","(16.0, 19.5, 17.653846153846153)","(7.0, 9.2, 8.20625)"
06-01-2023 11:13:26.969803,"(4.2, 5.6, 5.230769230769231)","(1.6, 1.98, 1.9786567164179105)","(11.0, 13.5, 13.03125)","(10.0, 16.5, 15.027272727272727)","(16.0, 19.5, 17.738532110091743)","(7.0, 9.2, 8.20625)"
06-01-2023 11:13:27.914991,"(4.2, 5.6, 5.257142857142857)","(1.6, 1.97, 1.9525)","(11.0, 13.5, 13.1875)","(10.0, 16.5, 15.027272727272727)","(16.0, 19.5, 17.738532110091743)","(7.0, 9.2, 8.20625)"
06-01-2023 11:13:28.903478,"(4.2, 5.6, 5.230769230769231)","(1.6, 1.97, 1.95)","(11.0, 13.5, 13.2)","(10.0, 16.5, 14.637931034482758)","(16.0, 19.5, 17.738532110091743)","(7.0, 9.2, 8.20625)"
06-01-2023 11:13:29.838214,"(4.2, 5.6, 5.230769230769231)","(1.6, 1.98, 1.95)","(11.0, 13.5, 13.2)","(10.0, 16.5, 14.758064516129032)","(16.0, 19.5, 17.738532110091743)","(7.0, 9.2, 8.20625)"
06-01-2023 11:13:30.916551,"(4.2, 5.6, 5.230769230769231)","(1.6, 1.98, 1.9725)","(11.0, 13.5, 12.785714285714286)","(10.0, 16.5, 14.758064516129032)","(16.0, 19.5, 17.738532110091743)","(7.0, 9.2, 8.20625)"
06-01-2023 11:13:31.948500,"(4.2, 5.6, 5.257142857142857)","(1.6, 1.98, 1.9742857142857142)","(11.0, 13.5, 12.785714285714286)","(10.0, 16.5, 14.785714285714286)","(16.0, 19.5, 17.754545454545454)","(7.0, 9.2, 8.213953488372093)"
06-01-2023 11:13:32.935183,"(4.2, 5.6, 5.2)","(1.6, 1.97, 1.9595833333333332)","(11.0, 13.5, 12.785714285714286)","(10.0, 16.5, 14.785714285714286)","(16.0, 19.5, 17.754545454545454)","(7.0, 9.2, 8.213953488372093)"
06-01-2023 11:13:33.853332,"(4.2, 5.6, 5.216)","(1.6, 1.97, 1.9595833333333332)","(11.0, 13.5, 12.785714285714286)","(10.0, 16.5, 14.785714285714286)","(16.0, 19.5, 17.754545454545454)","(7.0, 9.2, 8.213953488372093)"
06-01-2023 11:13:34.743395,"(4.2, 5.6, 5.324137931034483)","(1.6, 1.97, 1.9672222222222222)","(11.0, 13.5, 12.74)","(10.0, 16.5, 14.738805970149254)","(16.0, 19.5, 17.754545454545454)","(7.0, 9.2, 8.213953488372093)"
06-01-2023 11:13:35.642870,"(4.2, 5.6, 5.361363636363636)","(1.6, 1.97, 1.968888888888889)","(11.0, 13.5, 12.7)","(10.0, 16.5, 14.619402985074627)","(16.0, 19.5, 17.830434782608695)","(7.0, 9.2, 8.284892086330935)"
06-01-2023 11:13:36.516965,"(4.2, 5.6, 5.338461538461538)","(1.6, 1.97, 1.9625)","(11.0, 13.5, 13.136363636363637)","(10.0, 16.5, 14.838028169014084)","(16.0, 19.5, 17.830434782608695)","(7.0, 9.2, 8.31048951048951)"
06-01-2023 11:13:37.398837,"(4.2, 5.6, 5.276190476190476)","(1.6, 1.96, 1.9421428571428572)","(11.0, 13.5, 13.136363636363637)","(10.0, 16.5, 14.838028169014084)","(16.0, 19.5, 17.830434782608695)","(7.0, 9.2, 8.33934426229508)"
06-01-2023 11:13:38.355155,"(4.4, 5.6, 5.333333333333333)","(1.65, 1.96, 1.9314285714285713)","(11.0, 13.5, 12.537037037037036)","(10.0, 16.0, 15.192307692307692)","(16.0, 19.5, 18.180555555555557)","(7.0, 9.2, 8.398473282442747)"
06-01-2023 11:13:39.327257,"(4.4, 5.6, 5.333333333333333)","(1.65, 1.98, 1.9625)","(11.0, 13.5, 12.53225806451613)","(10.0, 16.0, 15.192307692307692)","(16.0, 19.5, 18.180555555555557)","(7.0, 9.2, 8.482051282051282)"
06-01-2023 11:13:40.295757,"(4.4, 5.6, 5.28421052631579)","(1.65, 1.98, 1.970909090909091)","(11.0, 13.5, 12.53225806451613)","(10.0, 16.0, 15.558823529411764)","(16.0, 19.5, 18.764705882352942)","(7.0, 9.2, 8.854054054054053)"
06-01-2023 11:13:41.296145,"(4.4, 5.6, 5.339130434782609)","(1.65, 2.0, 1.9538461538461538)","(11.0, 13.0, 12.555555555555555)","(10.0, 15.5, 13.866666666666667)","(16.0, 19.0, 18.88)","(7.0, 9.0, 8.830769230769231)"
06-01-2023 11:13:42.332537,"(4.4, 5.6, 5.546666666666666)","(1.65, 2.04, 1.9758333333333333)","(11.0, 13.0, 12.272727272727273)","(10.0, 14.0, 13.894736842105264)","(16.0, 19.0, 18.35)","(7.0, 9.0, 8.777777777777779)"
06-01-2023 11:13:43.408595,"(4.4, 5.6, 5.5249999999999995)","(1.65, 2.02, 1.990909090909091)","(11.0, 12.5, 12.1)","(10.0, 14.0, 13.090909090909092)","(16.0, 18.5, 18.428571428571427)","(7.0, 9.0, 8.786666666666667)"
06-01-2023 11:13:44.329948,"(4.4, 5.7, 5.5)","(1.65, 2.02, 1.9922222222222221)","(11.0, 13.0, 12.55)","(10.0, 13.5, 13.090909090909092)","(16.0, 18.5, 18.428571428571427)","(7.0, 9.0, 8.84)"
06-01-2023 11:13:45.191697,"(4.4, 5.7, 5.5181818181818185)","(1.65, 2.02, 1.98)","(11.0, 13.0, 12.2)","(10.0, 14.0, 13.375)","(16.0, 18.5, 18.428571428571427)","(7.0, 9.0, 8.023529411764706)"
06-01-2023 11:13:46.072378,"(4.4, 5.7, 5.621052631578948)","(1.65, 2.06, 2.01)","(11.0, 12.5, 12.25)","(10.0, 14.0, 13.222222222222221)","(16.0, 19.0, 18.75)","(7.0, 8.8, 8.618181818181819)"
06-01-2023 11:13:47.020995,"(4.4, 5.7, 5.585714285714285)","(1.65, 2.02, 2.0142857142857142)","(11.0, 13.0, 12.212121212121213)","(10.0, 14.0, 13.409090909090908)","(16.0, 19.0, 18.818181818181817)","(7.0, 8.8, 8.79047619047619)"
06-01-2023 11:13:48.001678,"(4.4, 5.7, 5.62)","(1.65, 2.02, 1.988)","(11.0, 13.0, 12.194444444444445)","(10.0, 14.0, 13.4)","(16.0, 19.0, 17.77777777777778)","(7.0, 9.0, 8.63076923076923)"
06-01-2023 11:13:48.869775,"(4.4, 5.7, 5.5285714285714285)","(1.65, 2.02, 1.9947368421052631)","(11.0, 13.0, 12.194444444444445)","(10.0, 14.0, 13.6)","(16.0, 18.0, 17.77777777777778)","(7.0, 9.0, 8.74736842105263)"
06-01-2023 11:13:49.740116,"(4.4, 5.7, 5.488235294117647)","(1.65, 2.02, 1.9907692307692308)","(11.0, 13.0, 12.194444444444445)","(10.0, 14.0, 13.266666666666667)","(16.0, 18.0, 17.75)","(7.0, 9.0, 8.621052631578948)"
06-01-2023 11:13:50.663651,"(4.4, 5.7, 5.483333333333333)","(1.65, 2.02, 1.9907692307692308)","(11.0, 13.0, 12.194444444444445)","(10.0, 14.0, 13.90625)","(16.0, 18.0, 17.807692307692307)","(7.0, 8.8, 8.63448275862069)"
06-01-2023 11:13:51.593393,"(4.4, 5.7, 5.483333333333333)","(1.65, 2.02, 1.9907692307692308)","(11.0, 13.0, 12.194444444444445)","(10.0, 14.0, 13.970588235294118)","(16.0, 18.0, 17.807692307692307)","(7.0, 8.8, 8.64)"
06-01-2023 11:13:52.558963,"(4.4, 5.7, 5.514285714285714)","(1.65, 1.99, 1.9858333333333333)","(11.0, 13.0, 12.216216216216216)","(10.0, 14.0, 13.75)","(16.0, 18.0, 17.91176470588235)","(7.0, 8.8, 8.672)"
06-01-2023 11:13:53.531064,"(4.4, 5.7, 5.483333333333333)","(1.65, 2.02, 2.0015384615384617)","(11.0, 13.0, 12.233333333333333)","(10.0, 14.5, 14.454545454545455)","(16.0, 18.5, 17.59090909090909)","(7.0, 8.8, 8.64)"
06-01-2023 11:13:54.513174,"(4.4, 5.7, 5.478947368421053)","(1.65, 2.02, 1.999375)","(11.0, 12.5, 11.919354838709678)","(10.0, 15.0, 14.714285714285714)","(16.0, 18.0, 17.72222222222222)","(7.0, 8.8, 8.492307692307692)"
06-01-2023 11:13:55.511634,"(4.4, 5.7, 5.50909090909091)","(1.65, 2.02, 1.9947368421052631)","(11.0, 12.5, 11.857142857142858)","(10.0, 15.0, 14.833333333333334)","(16.0, 18.0, 17.65)","(7.0, 8.6, 8.411764705882353)"
06-01-2023 11:13:56.474657,"(4.4, 5.7, 5.50909090909091)","(1.65, 2.02, 1.995625)","(11.0, 12.5, 11.857142857142858)","(10.0, 15.0, 14.68421052631579)","(16.0, 18.0, 17.65)","(7.0, 8.6, 8.288888888888888)"
06-01-2023 11:13:57.309167,"(4.4, 5.7, 5.478947368421053)","(1.65, 2.04, 2.007857142857143)","(11.0, 12.0, 11.777777777777779)","(10.0, 15.0, 14.68421052631579)","(16.0, 18.0, 17.65)","(7.0, 8.6, 8.288888888888888)"
06-01-2023 11:13:58.204420,"(4.4, 5.7, 5.478947368421053)","(1.65, 2.04, 2.019268292682927)","(11.0, 12.0, 11.884615384615385)","(10.0, 15.0, 14.3125)","(16.0, 17.5, 17.333333333333332)","(7.0, 8.6, 8.333333333333334)"
06-01-2023 11:13:59.128956,"(4.4, 5.7, 5.478947368421053)","(1.65, 2.04, 2.0060000000000002)","(11.0, 12.0, 11.777777777777779)","(10.0, 14.5, 14.472222222222221)","(16.0, 18.0, 17.333333333333332)","(7.0, 8.6, 8.344)"
06-01-2023 11:14:00.080334,"(4.4, 5.7, 5.517391304347826)","(1.65, 2.04, 2.02)","(11.0, 12.0, 11.884615384615385)","(10.0, 14.5, 14.472222222222221)","(16.0, 17.5, 17.416666666666668)","(7.0, 8.6, 8.244444444444444)"
06-01-2023 11:14:01.039586,"(4.4, 5.7, 5.517391304347826)","(1.65, 2.04, 2.02)","(11.0, 12.0, 11.777777777777779)","(10.0, 14.5, 14.472222222222221)","(16.0, 17.5, 17.416666666666668)","(7.0, 8.6, 8.244444444444444)"
06-01-2023 11:14:01.951726,"(4.4, 5.7, 5.532)","(1.65, 2.04, 2.0245454545454544)","(11.0, 12.0, 11.592592592592593)","(10.0, 14.5, 14.472222222222221)","(16.0, 17.0, 16.916666666666668)","(7.0, 8.6, 8.28)"
06-01-2023 11:14:02.942471,"(4.4, 5.7, 5.517391304347826)","(1.65, 2.04, 2.0252631578947367)","(11.0, 12.0, 11.604166666666666)","(10.0, 14.5, 14.653846153846153)","(16.0, 17.5, 17.26923076923077)","(7.0, 8.6, 8.295238095238094)"
06-01-2023 11:14:03.936015,"(4.4, 5.7, 5.478947368421053)","(1.65, 2.04, 2.0325)","(11.0, 12.0, 11.604166666666666)","(10.0, 15.0, 14.653846153846153)","(16.0, 17.5, 17.26923076923077)","(7.0, 8.6, 8.295238095238094)"
06-01-2023 11:14:04.838859,"(4.4, 5.7, 5.478947368421053)","(1.65, 2.04, 2.0290909090909093)","(11.0, 12.0, 11.604166666666666)","(10.0, 15.0, 14.7)","(16.0, 17.5, 17.416666666666668)","(7.0, 8.6, 8.284210526315789)"
06-01-2023 11:14:05.745275,"(4.2, 5.7, 5.478947368421053)","(1.65, 2.06, 2.0304347826086957)","(10.0, 12.0, 11.604166666666666)","(10.0, 14.5, 14.403846153846153)","(15.0, 17.5, 17.416666666666668)","(7.0, 8.6, 8.284210526315789)"
06-01-2023 11:14:06.690068,"(4.2, 5.7, 5.478947368421053)","(1.65, 2.06, 2.0304347826086957)","(10.0, 12.0, 11.578125)","(10.0, 14.5, 14.34)","(15.0, 17.5, 17.423076923076923)","(7.0, 8.6, 8.3)"
06-01-2023 11:14:07.631181,"(4.2, 5.7, 5.517391304347826)","(1.65, 2.06, 2.0304347826086957)","(10.0, 12.0, 11.194444444444445)","(10.0, 14.5, 14.34)","(15.0, 17.5, 16.833333333333332)","(7.0, 8.6, 8.356756756756756)"
06-01-2023 11:14:08.581970,"(4.2, 5.6, 5.558620689655172)","(1.65, 2.08, 2.075833333333333)","(10.0, 12.0, 11.333333333333334)","(10.0, 14.5, 14.34)","(15.0, 17.0, 16.75)","(7.0, 8.6, 8.36)"
06-01-2023 11:14:09.503338,"(4.2, 5.6, 5.543243243243243)","(1.65, 2.08, 2.0750877192982458)","(10.0, 12.0, 11.324324324324325)","(10.0, 14.5, 14.34)","(15.0, 17.0, 16.9375)","(7.0, 8.6, 8.348148148148148)"
06-01-2023 11:14:10.440270,"(4.2, 5.6, 5.548780487804878)","(1.65, 2.08, 2.071578947368421)","(10.0, 11.5, 11.303571428571429)","(10.0, 14.5, 14.34)","(15.0, 17.0, 16.9375)","(7.0, 8.6, 8.348148148148148)"
06-01-2023 11:14:11.458732,"(4.2, 5.6, 5.541666666666666)","(1.65, 2.1, 2.0890909090909093)","(10.0, 11.5, 11.303571428571429)","(10.0, 14.5, 14.34)","(15.0, 17.0, 16.75)","(7.0, 8.6, 8.348148148148148)"
06-01-2023 11:14:12.421006,"(4.2, 5.6, 5.4799999999999995)","(1.65, 2.1, 2.0846153846153848)","(10.0, 11.5, 11.274193548387096)","(10.0, 14.5, 14.34)","(15.0, 17.0, 16.615384615384617)","(7.0, 8.6, 8.348148148148148)"
06-01-2023 11:14:13.371027,"(4.2, 5.6, 5.3999999999999995)","(1.65, 2.1, 2.0700000000000003)","(10.0, 11.5, 11.303571428571429)","(10.0, 14.5, 14.34)","(15.0, 17.0, 16.615384615384617)","(7.0, 8.6, 8.415384615384616)"
06-01-2023 11:14:14.266609,"(4.2, 5.6, 5.433333333333333)","(1.65, 2.06, 2.0458823529411765)","(10.0, 12.0, 11.575757575757576)","(10.0, 15.0, 14.76)","(15.0, 17.0, 16.428571428571427)","(7.0, 8.6, 8.415384615384616)"
06-01-2023 11:14:15.199543,"(4.2, 5.6, 5.369230769230769)","(1.65, 2.06, 2.045714285714286)","(10.0, 12.0, 11.575757575757576)","(10.0, 15.0, 14.956521739130435)","(15.0, 17.0, 16.916666666666668)","(7.0, 8.6, 8.415384615384616)"
06-01-2023 11:14:16.211844,"(4.2, 5.6, 5.433333333333333)","(1.65, 2.08, 2.0447058823529414)","(10.0, 12.0, 11.575757575757576)","(10.0, 15.0, 14.75)","(15.0, 17.0, 16.833333333333332)","(7.0, 8.6, 8.422222222222222)"
06-01-2023 11:14:17.211654,"(4.2, 5.6, 5.533333333333333)","(1.65, 2.02, 2.0023776223776224)","(10.0, 12.0, 11.666666666666666)","(10.0, 15.0, 14.842857142857143)","(15.0, 17.0, 16.928571428571427)","(7.0, 8.6, 8.451612903225806)"
06-01-2023 11:14:18.148316,"(4.2, 5.7, 5.480645161290322)","(1.65, 2.02, 1.9992307692307691)","(10.0, 12.5, 12.142857142857142)","(10.0, 15.5, 14.842857142857143)","(15.0, 17.5, 16.928571428571427)","(7.0, 8.8, 8.451612903225806)"
06-01-2023 11:14:19.159807,"(4.2, 5.6, 5.352941176470588)","(1.65, 2.02, 2.0038297872340425)","(10.0, 13.0, 12.555555555555555)","(10.0, 15.5, 14.825)","(15.0, 17.5, 16.7)","(7.0, 8.8, 8.451612903225806)"
06-01-2023 11:14:20.172915,"(4.2, 5.6, 5.425)","(1.65, 2.02, 1.9915361445783133)","(10.0, 13.0, 12.619047619047619)","(10.0, 15.5, 14.91025641025641)","(15.0, 17.5, 17.136363636363637)","(7.0, 8.8, 8.510344827586207)"
06-01-2023 11:14:21.210326,"(4.2, 5.6, 5.4645161290322575)","(1.65, 1.99, 1.981578947368421)","(10.0, 13.0, 12.75)","(10.0, 15.5, 14.925)","(15.0, 17.5, 17.166666666666668)","(7.0, 8.8, 8.440000000000001)"
06-01-2023 11:14:22.160747,"(4.2, 5.6, 5.413333333333334)","(1.65, 1.98, 1.974)","(10.0, 13.5, 12.777777777777779)","(10.0, 15.5, 14.925)","(15.0, 17.5, 17.166666666666668)","(7.0, 8.8, 8.440000000000001)"
06-01-2023 11:14:23.094716,"(4.2, 5.6, 5.414285714285715)","(1.65, 1.98, 1.976)","(10.0, 13.5, 12.75)","(10.0, 15.5, 14.935897435897436)","(15.0, 17.5, 17.357142857142858)","(7.0, 8.8, 8.440000000000001)"
06-01-2023 11:14:24.069944,"(4.2, 5.6, 5.4125000000000005)","(1.65, 1.98, 1.9733333333333334)","(10.0, 13.5, 12.75)","(10.0, 15.5, 14.95)","(15.0, 17.5, 17.166666666666668)","(7.0, 8.8, 8.565217391304348)"
06-01-2023 11:14:25.094539,"(4.2, 5.6, 5.433333333333333)","(1.65, 1.99, 1.9825)","(10.0, 13.5, 13.142857142857142)","(10.0, 15.5, 15.104166666666666)","(15.0, 17.5, 17.333333333333332)","(7.0, 8.8, 8.663157894736841)"
06-01-2023 11:14:26.074910,"(4.2, 5.8, 5.578260869565217)","(1.65, 1.96, 1.9342857142857142)","(10.0, 13.5, 13.333333333333334)","(10.0, 15.5, 15.148148148148149)","(15.0, 18.0, 18.96)","(7.0, 9.0, 8.71111111111111)"
06-01-2023 11:14:27.095841,"(4.2, 5.8, 5.5807692307692305)","(1.65, 1.96, 1.94875)","(10.0, 13.5, 13.166666666666666)","(10.0, 15.5, 14.964285714285714)","(15.0, 19.0, 18.338709677419356)","(7.0, 9.0, 8.653333333333332)"
06-01-2023 11:14:28.097573,"(4.2, 5.8, 5.621052631578947)","(1.65, 1.95, 1.943478260869565)","(10.0, 13.5, 13.166666666666666)","(10.0, 15.0, 14.924242424242424)","(15.0, 19.5, 18.866666666666667)","(7.0, 9.0, 8.702857142857143)"
06-01-2023 11:14:29.168486,"(4.2, 5.7, 5.525)","(1.65, 1.96, 1.9539130434782608)","(10.0, 13.5, 12.7)","(10.0, 15.5, 14.941176470588236)","(15.0, 19.0, 18.870967741935484)","(7.0, 9.0, 8.785714285714285)"
06-01-2023 11:14:30.239192,"(4.2, 5.6, 5.514285714285714)","(1.65, 1.94, 1.9383606557377049)","(10.0, 13.5, 12.666666666666666)","(10.0, 15.5, 14.924242424242424)","(15.0, 19.0, 18.666666666666668)","(7.0, 9.0, 8.671999999999999)"
06-01-2023 11:14:31.274042,"(4.4, 5.7, 5.513333333333334)","(1.65, 1.95, 1.946)","(10.0, 13.5, 12.666666666666666)","(10.0, 15.5, 14.941176470588236)","(15.0, 19.0, 18.77777777777778)","(7.0, 9.2, 8.676190476190476)"
06-01-2023 11:14:32.265217,"(4.4, 5.7, 5.516)","(1.65, 1.93, 1.9290697674418604)","(10.0, 13.5, 13.3125)","(10.0, 15.5, 14.924242424242424)","(15.0, 19.0, 18.77777777777778)","(7.0, 9.2, 8.671999999999999)"
06-01-2023 11:14:33.192021,"(4.4, 5.7, 5.508333333333334)","(1.65, 1.95, 1.9416666666666667)","(10.0, 13.5, 12.75)","(10.0, 15.5, 14.924242424242424)","(15.0, 19.0, 18.77777777777778)","(7.0, 9.2, 8.671999999999999)"
06-01-2023 11:14:34.133956,"(4.4, 5.7, 5.508333333333334)","(1.65, 1.94, 1.9366037735849055)","(10.0, 13.5, 12.7)","(10.0, 15.5, 14.924242424242424)","(15.0, 19.0, 18.833333333333332)","(7.0, 9.2, 8.671999999999999)"
06-01-2023 11:14:35.094519,"(4.4, 5.7, 5.508333333333334)","(1.65, 1.94, 1.9377777777777778)","(10.0, 13.5, 12.75)","(10.0, 15.5, 14.924242424242424)","(15.0, 19.0, 18.82608695652174)","(7.0, 9.2, 8.671999999999999)"
06-01-2023 11:14:36.040752,"(4.4, 5.7, 5.608)","(1.65, 1.94, 1.9377777777777778)","(10.0, 13.5, 12.7)","(10.0, 15.5, 14.941176470588236)","(15.0, 19.0, 18.82608695652174)","(7.0, 9.2, 8.676190476190476)"
06-01-2023 11:14:36.944716,"(4.4, 5.7, 5.614814814814815)","(1.65, 1.93, 1.9291489361702128)","(10.0, 13.5, 13.333333333333334)","(10.0, 15.5, 14.941176470588236)","(15.0, 19.0, 18.82608695652174)","(7.0, 9.2, 8.676190476190476)"
