,Conumdrum,Creek Lodge,Gee Gees Fifthtest,High Plain Drifta,Rohzhae,Swingapinga,Im Keefe,Muscle Up,Zulu Angel,Weallstuckathome,Barmaid Girl,Ding Ding,Kings On Queens,Millas Ready,Soulita
06-01-2023 13:50:34.861446,"(10.0, 12.5, 11.75)","(101.0, 230.0, 212.85714285714286)","(101.0, 230.0, 200.0)","(101.0, 200.0, 181.0)","(10.0, 14.5, 14.333333333333334)","(26.0, 42.0, 40.476190476190474)","(20.0, 34.0, 31.176470588235293)","(1.85, 1.99, 1.9803703703703703)","(8.5, 10.5, 10.068085106382979)","(26.0, 50.0, 47.111111111111114)","(31.0, 48.0, 46.63636363636363)","(7.5, 10.0, 9.614285714285714)","(31.0, 65.0, 60.84507042253521)","(31.0, 55.0, 52.72727272727273)","(101.0, 260.0, 240.0)"
06-01-2023 13:50:36.858259,"(10.0, 12.5, 11.954545454545455)","(101.0, 230.0, 212.85714285714286)","(101.0, 230.0, 210.0)","(101.0, 200.0, 181.0)","(10.0, 14.5, 14.333333333333334)","(26.0, 42.0, 40.416666666666664)","(20.0, 34.0, 31.176470588235293)","(1.85, 1.99, 1.9803703703703703)","(8.5, 10.5, 10.06060606060606)","(26.0, 50.0, 47.111111111111114)","(31.0, 48.0, 46.63636363636363)","(7.5, 10.0, 9.614285714285714)","(31.0, 65.0, 60.84507042253521)","(31.0, 55.0, 52.72727272727273)","(101.0, 260.0, 240.0)"
06-01-2023 13:50:38.774543,"(10.0, 12.5, 12.807692307692308)","(101.0, 230.0, 205.0)","(101.0, 230.0, 213.33333333333334)","(101.0, 200.0, 181.05263157894737)","(10.0, 14.5, 14.153846153846153)","(26.0, 42.0, 40.583333333333336)","(20.0, 34.0, 31.674418604651162)","(1.85, 1.99, 1.9621518987341773)","(8.5, 10.5, 10.30952380952381)","(26.0, 50.0, 47.4468085106383)","(31.0, 48.0, 46.75)","(7.5, 10.0, 9.821739130434784)","(31.0, 65.0, 60.857142857142854)","(31.0, 55.0, 52.857142857142854)","(101.0, 260.0, 240.0)"
06-01-2023 13:50:40.745900,"(10.0, 13.5, 12.461538461538462)","(101.0, 230.0, 205.0)","(101.0, 230.0, 205.0)","(101.0, 200.0, 181.05263157894737)","(10.0, 15.0, 14.153846153846153)","(26.0, 42.0, 40.583333333333336)","(20.0, 34.0, 31.674418604651162)","(1.85, 1.97, 1.9621518987341773)","(8.5, 10.5, 10.30952380952381)","(26.0, 50.0, 47.4468085106383)","(31.0, 48.0, 46.75)","(7.5, 10.0, 9.821739130434784)","(31.0, 65.0, 60.857142857142854)","(31.0, 55.0, 52.857142857142854)","(101.0, 260.0, 240.0)"
06-01-2023 13:50:42.808606,"(10.0, 13.5, 12.095238095238095)","(101.0, 230.0, 205.0)","(101.0, 230.0, 205.0)","(101.0, 200.0, 181.05263157894737)","(10.0, 15.0, 14.153846153846153)","(26.0, 42.0, 40.25)","(21.0, 34.0, 31.872340425531917)","(1.85, 1.97, 1.9697674418604652)","(8.5, 10.5, 10.25)","(26.0, 50.0, 47.4468085106383)","(31.0, 48.0, 46.75)","(7.5, 10.0, 9.654736842105264)","(31.0, 65.0, 60.857142857142854)","(31.0, 55.0, 52.857142857142854)","(101.0, 260.0, 240.0)"
06-01-2023 13:50:44.795586,"(10.0, 12.5, 11.911764705882353)","(101.0, 230.0, 213.33333333333334)","(101.0, 230.0, 205.0)","(101.0, 200.0, 181.05263157894737)","(10.0, 15.0, 14.153846153846153)","(26.0, 42.0, 40.25)","(21.0, 34.0, 31.872340425531917)","(1.85, 1.99, 1.970846153846154)","(8.5, 10.5, 10.282608695652174)","(26.0, 50.0, 47.391304347826086)","(31.0, 48.0, 46.75)","(7.5, 10.0, 9.654736842105264)","(31.0, 65.0, 60.857142857142854)","(31.0, 55.0, 52.857142857142854)","(101.0, 260.0, 240.0)"
06-01-2023 13:50:46.711476,"(10.0, 12.0, 12.574074074074074)","(101.0, 230.0, 205.0)","(101.0, 230.0, 205.0)","(101.0, 200.0, 181.05263157894737)","(10.0, 15.0, 15.636363636363637)","(26.0, 42.0, 40.35294117647059)","(21.0, 34.0, 31.916666666666668)","(1.85, 1.99, 1.9773873873873873)","(8.5, 10.5, 10.32)","(26.0, 50.0, 47.48837209302326)","(31.0, 48.0, 46.75)","(7.5, 9.4, 9.331034482758621)","(31.0, 65.0, 60.857142857142854)","(31.0, 55.0, 54.0625)","(101.0, 260.0, 240.0)"
06-01-2023 13:50:48.655289,"(10.0, 13.5, 12.568965517241379)","(101.0, 230.0, 205.0)","(101.0, 230.0, 205.0)","(101.0, 200.0, 181.05263157894737)","(10.0, 16.0, 15.966666666666667)","(26.0, 42.0, 40.35294117647059)","(21.0, 34.0, 31.916666666666668)","(1.85, 1.99, 1.9740677966101694)","(8.5, 10.5, 10.32)","(26.0, 50.0, 47.48837209302326)","(31.0, 48.0, 46.75)","(7.5, 9.4, 9.335483870967742)","(31.0, 65.0, 60.857142857142854)","(31.0, 55.0, 54.0625)","(101.0, 260.0, 240.0)"
06-01-2023 13:50:50.522136,"(10.0, 13.5, 12.568965517241379)","(101.0, 230.0, 205.0)","(101.0, 230.0, 205.0)","(101.0, 200.0, 181.05263157894737)","(10.0, 16.0, 15.966666666666667)","(26.0, 42.0, 39.6)","(21.0, 34.0, 31.727272727272727)","(1.85, 1.98, 1.9714634146341463)","(8.5, 10.5, 10.4)","(26.0, 50.0, 47.48837209302326)","(31.0, 48.0, 46.75)","(7.5, 9.4, 9.335483870967742)","(31.0, 65.0, 60.857142857142854)","(31.0, 55.0, 54.0625)","(101.0, 260.0, 240.0)"
06-01-2023 13:50:52.458055,"(10.0, 13.5, 12.568965517241379)","(101.0, 230.0, 205.0)","(101.0, 230.0, 205.0)","(101.0, 200.0, 181.05263157894737)","(10.0, 16.0, 16.5)","(26.0, 40.0, 39.6)","(21.0, 34.0, 31.727272727272727)","(1.85, 1.98, 1.9752702702702702)","(8.5, 10.5, 10.4)","(26.0, 50.0, 47.48837209302326)","(31.0, 48.0, 46.666666666666664)","(7.5, 9.4, 9.258823529411766)","(31.0, 65.0, 60.857142857142854)","(31.0, 55.0, 53.75)","(101.0, 260.0, 240.0)"
06-01-2023 13:50:54.353887,"(10.0, 13.5, 12.568965517241379)","(101.0, 230.0, 205.0)","(101.0, 230.0, 205.0)","(101.0, 200.0, 181.05263157894737)","(10.0, 17.0, 17.033333333333335)","(26.0, 40.0, 39.5)","(21.0, 34.0, 31.727272727272727)","(1.85, 1.98, 1.963125)","(8.5, 10.5, 10.4)","(26.0, 50.0, 47.48837209302326)","(31.0, 48.0, 56.15384615384615)","(7.5, 9.4, 9.24)","(31.0, 65.0, 60.857142857142854)","(31.0, 55.0, 57.5)","(101.0, 260.0, 220.0)"
06-01-2023 13:50:56.316865,"(10.0, 13.5, 12.7)","(101.0, 230.0, 205.0)","(101.0, 230.0, 205.0)","(101.0, 200.0, 190.0)","(10.0, 17.5, 17.0)","(26.0, 40.0, 39.5)","(21.0, 34.0, 31.727272727272727)","(1.85, 1.97, 1.970877192982456)","(8.5, 10.5, 10.434782608695652)","(26.0, 50.0, 47.48837209302326)","(31.0, 60.0, 58.125)","(7.5, 9.4, 9.146153846153846)","(31.0, 65.0, 60.67164179104478)","(31.0, 60.0, 57.5)","(101.0, 250.0, 215.0)"
06-01-2023 13:50:58.369449,"(10.0, 13.0, 12.6)","(101.0, 230.0, 205.0)","(101.0, 230.0, 205.0)","(101.0, 220.0, 180.0)","(10.0, 17.5, 17.0)","(26.0, 40.0, 39.5)","(21.0, 34.0, 31.727272727272727)","(1.85, 1.98, 1.9626923076923077)","(8.5, 10.5, 10.434782608695652)","(26.0, 50.0, 47.48837209302326)","(31.0, 60.0, 58.125)","(7.5, 9.2, 9.136363636363637)","(31.0, 65.0, 60.67164179104478)","(31.0, 60.0, 57.5)","(101.0, 250.0, 215.0)"
06-01-2023 13:51:00.627611,"(10.0, 13.0, 12.590909090909092)","(101.0, 230.0, 180.0)","(101.0, 230.0, 205.0)","(101.0, 220.0, 180.0)","(10.0, 17.5, 17.333333333333332)","(26.0, 40.0, 38.666666666666664)","(21.0, 34.0, 31.727272727272727)","(1.85, 1.97, 1.9623076923076923)","(8.5, 11.0, 10.5)","(26.0, 50.0, 47.48837209302326)","(31.0, 60.0, 58.125)","(7.5, 9.0, 8.891428571428571)","(31.0, 65.0, 60.67164179104478)","(31.0, 60.0, 57.5)","(101.0, 250.0, 215.0)"
06-01-2023 13:51:03.363353,"(10.0, 13.0, 12.590909090909092)","(101.0, 200.0, 173.33333333333334)","(101.0, 230.0, 210.0)","(101.0, 220.0, 180.0)","(10.0, 17.5, 17.4)","(26.0, 40.0, 37.42857142857143)","(21.0, 34.0, 31.727272727272727)","(1.85, 1.97, 1.958888888888889)","(8.5, 11.0, 10.333333333333334)","(26.0, 50.0, 47.3)","(31.0, 60.0, 58.57142857142857)","(7.5, 9.0, 8.891428571428571)","(31.0, 65.0, 60.67164179104478)","(31.0, 60.0, 57.5)","(101.0, 250.0, 215.0)"
06-01-2023 13:51:06.112152,"(10.0, 13.0, 12.590909090909092)","(101.0, 200.0, 173.33333333333334)","(101.0, 230.0, 210.0)","(101.0, 220.0, 180.0)","(10.0, 17.5, 17.428571428571427)","(26.0, 38.0, 39.81818181818182)","(21.0, 34.0, 31.727272727272727)","(1.85, 1.97, 1.958888888888889)","(8.5, 11.0, 10.333333333333334)","(26.0, 48.0, 47.42857142857143)","(31.0, 60.0, 58.57142857142857)","(7.5, 9.0, 8.873333333333333)","(31.0, 65.0, 60.67164179104478)","(31.0, 60.0, 57.5)","(101.0, 250.0, 215.0)"
06-01-2023 13:51:08.057742,"(10.0, 13.0, 12.235294117647058)","(101.0, 200.0, 173.33333333333334)","(101.0, 230.0, 210.0)","(101.0, 220.0, 180.0)","(10.0, 18.0, 18.357142857142858)","(26.0, 40.0, 40.256410256410255)","(21.0, 34.0, 31.727272727272727)","(1.85, 1.97, 1.9519047619047618)","(8.5, 11.0, 10.744186046511627)","(26.0, 48.0, 48.54054054054054)","(31.0, 60.0, 59.0)","(7.5, 8.8, 8.725)","(31.0, 65.0, 60.67164179104478)","(31.0, 60.0, 57.5)","(101.0, 250.0, 215.0)"
06-01-2023 13:51:10.036676,"(10.0, 13.0, 12.235294117647058)","(101.0, 200.0, 167.5)","(101.0, 230.0, 210.0)","(101.0, 220.0, 180.0)","(10.0, 18.5, 18.357142857142858)","(26.0, 42.0, 40.256410256410255)","(21.0, 34.0, 31.727272727272727)","(1.85, 1.96, 1.9519047619047618)","(8.5, 11.0, 10.744186046511627)","(26.0, 50.0, 48.54054054054054)","(31.0, 60.0, 59.0)","(7.5, 8.8, 8.725)","(31.0, 65.0, 60.67164179104478)","(31.0, 60.0, 57.5)","(101.0, 250.0, 215.0)"
06-01-2023 13:51:11.991060,"(10.0, 13.0, 12.235294117647058)","(101.0, 190.0, 167.5)","(101.0, 230.0, 196.66666666666666)","(101.0, 220.0, 180.0)","(10.0, 18.5, 18.357142857142858)","(26.0, 42.0, 39.38461538461539)","(21.0, 34.0, 31.727272727272727)","(1.85, 1.96, 1.9566666666666666)","(8.5, 11.0, 10.698630136986301)","(26.0, 50.0, 48.54054054054054)","(31.0, 60.0, 59.0)","(7.5, 8.8, 8.725)","(31.0, 65.0, 60.67164179104478)","(31.0, 60.0, 57.5)","(101.0, 250.0, 215.0)"
06-01-2023 13:51:13.945856,"(10.0, 13.0, 12.181818181818182)","(101.0, 190.0, 167.5)","(101.0, 230.0, 205.0)","(101.0, 220.0, 180.0)","(10.0, 18.5, 18.375)","(26.0, 42.0, 39.38461538461539)","(21.0, 34.0, 31.727272727272727)","(1.85, 1.97, 1.966923076923077)","(8.5, 11.0, 10.698630136986301)","(26.0, 50.0, 48.54054054054054)","(31.0, 60.0, 59.0)","(7.5, 8.8, 8.725)","(31.0, 65.0, 60.68181818181818)","(31.0, 60.0, 57.5)","(101.0, 250.0, 215.0)"
06-01-2023 13:51:15.885364,"(10.0, 13.0, 12.181818181818182)","(101.0, 190.0, 167.5)","(101.0, 220.0, 205.0)","(101.0, 220.0, 180.0)","(10.0, 18.5, 17.982758620689655)","(26.0, 42.0, 39.38461538461539)","(21.0, 34.0, 31.727272727272727)","(1.85, 1.97, 1.975151515151515)","(8.5, 11.0, 10.698630136986301)","(26.0, 50.0, 48.54054054054054)","(31.0, 60.0, 59.0)","(7.5, 8.8, 8.62857142857143)","(31.0, 65.0, 60.68181818181818)","(31.0, 60.0, 57.5)","(101.0, 250.0, 215.0)"
06-01-2023 13:51:17.870068,"(10.0, 13.0, 12.181818181818182)","(101.0, 190.0, 167.5)","(101.0, 220.0, 205.0)","(101.0, 220.0, 180.0)","(10.0, 18.0, 17.982758620689655)","(26.0, 42.0, 36.96296296296296)","(21.0, 34.0, 31.727272727272727)","(1.85, 1.98, 1.9756666666666667)","(8.5, 11.0, 10.447368421052632)","(26.0, 50.0, 48.54054054054054)","(31.0, 60.0, 59.0)","(7.5, 8.8, 8.62857142857143)","(31.0, 65.0, 60.68181818181818)","(31.0, 60.0, 57.5)","(101.0, 250.0, 215.0)"
06-01-2023 13:51:19.808699,"(10.0, 13.0, 12.181818181818182)","(101.0, 190.0, 167.5)","(101.0, 220.0, 205.0)","(101.0, 220.0, 180.0)","(10.0, 18.0, 17.985294117647058)","(26.0, 42.0, 37.142857142857146)","(21.0, 34.0, 31.727272727272727)","(1.85, 1.98, 1.966923076923077)","(8.5, 10.5, 10.447368421052632)","(26.0, 50.0, 48.714285714285715)","(31.0, 60.0, 59.0)","(7.5, 8.8, 8.615384615384617)","(31.0, 65.0, 60.68181818181818)","(31.0, 60.0, 57.5)","(101.0, 250.0, 215.0)"
06-01-2023 13:51:21.750798,"(10.0, 13.0, 12.181818181818182)","(101.0, 190.0, 167.5)","(101.0, 220.0, 205.0)","(101.0, 220.0, 180.0)","(10.0, 18.0, 17.985294117647058)","(26.0, 42.0, 37.142857142857146)","(21.0, 34.0, 31.727272727272727)","(1.85, 1.97, 1.966923076923077)","(8.5, 10.5, 10.447368421052632)","(26.0, 50.0, 48.714285714285715)","(31.0, 60.0, 59.21052631578947)","(7.5, 8.8, 8.707692307692309)","(31.0, 65.0, 60.68181818181818)","(31.0, 60.0, 57.69230769230769)","(101.0, 250.0, 190.0)"
06-01-2023 13:51:23.659997,"(10.0, 13.0, 12.071428571428571)","(101.0, 160.0, 157.5)","(101.0, 220.0, 205.0)","(101.0, 220.0, 186.66666666666666)","(10.0, 18.5, 18.6875)","(26.0, 40.0, 36.8)","(21.0, 34.0, 31.77777777777778)","(1.85, 1.98, 1.977450980392157)","(8.5, 10.5, 10.364285714285714)","(26.0, 50.0, 48.74418604651163)","(31.0, 60.0, 62.22222222222222)","(7.5, 8.8, 8.707692307692309)","(31.0, 65.0, 60.68181818181818)","(31.0, 60.0, 58.125)","(101.0, 250.0, 205.0)"
06-01-2023 13:51:25.471423,"(10.0, 12.5, 12.0)","(101.0, 160.0, 155.0)","(101.0, 220.0, 200.0)","(101.0, 220.0, 173.33333333333334)","(10.0, 20.0, 18.871794871794872)","(26.0, 40.0, 36.8)","(21.0, 34.0, 31.5)","(1.85, 1.98, 1.9851851851851852)","(8.5, 10.5, 10.375)","(26.0, 50.0, 48.578947368421055)","(31.0, 65.0, 62.27272727272727)","(7.5, 8.8, 8.666666666666668)","(31.0, 65.0, 60.32786885245902)","(31.0, 60.0, 58.125)","(101.0, 250.0, 242.30769230769232)"
06-01-2023 13:51:27.313476,"(10.0, 12.5, 12.0)","(101.0, 160.0, 156.66666666666666)","(101.0, 220.0, 200.0)","(101.0, 220.0, 173.33333333333334)","(10.0, 20.0, 19.071428571428573)","(26.0, 40.0, 36.8)","(21.0, 34.0, 31.5)","(1.85, 1.99, 1.9834146341463414)","(8.5, 10.5, 10.375)","(26.0, 50.0, 48.578947368421055)","(31.0, 65.0, 62.27272727272727)","(7.5, 8.8, 8.666666666666668)","(31.0, 65.0, 60.32786885245902)","(31.0, 60.0, 58.125)","(101.0, 250.0, 242.30769230769232)"
06-01-2023 13:51:29.164811,"(10.0, 12.5, 12.0)","(101.0, 160.0, 166.0)","(101.0, 220.0, 200.0)","(101.0, 220.0, 180.0)","(10.0, 19.5, 19.3)","(26.0, 40.0, 36.8)","(21.0, 34.0, 31.5)","(1.85, 1.99, 1.9821052631578948)","(8.5, 10.5, 10.368055555555555)","(26.0, 50.0, 48.578947368421055)","(31.0, 65.0, 62.27272727272727)","(7.5, 8.8, 8.666666666666668)","(31.0, 65.0, 60.32786885245902)","(31.0, 60.0, 58.125)","(101.0, 250.0, 203.33333333333334)"
06-01-2023 13:51:31.037689,"(10.0, 12.5, 12.0)","(101.0, 190.0, 166.0)","(101.0, 220.0, 200.0)","(101.0, 220.0, 180.0)","(10.0, 19.5, 19.3)","(26.0, 40.0, 39.4)","(21.0, 34.0, 31.5)","(1.85, 1.99, 1.983010752688172)","(8.5, 10.5, 10.368055555555555)","(26.0, 50.0, 48.578947368421055)","(31.0, 65.0, 63.333333333333336)","(7.5, 8.6, 8.504347826086956)","(31.0, 65.0, 60.32786885245902)","(31.0, 60.0, 58.84615384615385)","(101.0, 250.0, 203.33333333333334)"
06-01-2023 13:51:32.939899,"(10.0, 12.5, 12.0)","(101.0, 190.0, 166.0)","(101.0, 220.0, 205.0)","(101.0, 220.0, 186.66666666666666)","(10.0, 19.5, 18.823529411764707)","(26.0, 40.0, 39.166666666666664)","(21.0, 34.0, 31.77777777777778)","(1.85, 2.0, 1.9942753623188405)","(8.5, 10.5, 10.356060606060606)","(26.0, 50.0, 48.56410256410256)","(31.0, 65.0, 63.333333333333336)","(7.5, 8.6, 8.504347826086956)","(31.0, 65.0, 60.68181818181818)","(31.0, 60.0, 58.84615384615385)","(101.0, 250.0, 215.0)"
06-01-2023 13:51:34.731990,"(10.0, 12.5, 12.0)","(101.0, 190.0, 166.0)","(101.0, 220.0, 205.0)","(101.0, 220.0, 186.66666666666666)","(10.0, 19.0, 18.77777777777778)","(26.0, 40.0, 39.166666666666664)","(21.0, 34.0, 31.77777777777778)","(1.85, 2.0, 1.9942753623188405)","(8.5, 10.5, 10.356060606060606)","(26.0, 50.0, 48.56410256410256)","(31.0, 65.0, 63.333333333333336)","(7.5, 8.6, 8.504347826086956)","(31.0, 65.0, 60.68181818181818)","(31.0, 60.0, 58.84615384615385)","(101.0, 250.0, 215.0)"
06-01-2023 13:51:36.340305,"(10.0, 12.5, 12.0)","(101.0, 190.0, 166.0)","(101.0, 220.0, 205.0)","(101.0, 220.0, 186.66666666666666)","(10.0, 19.0, 18.77777777777778)","(26.0, 40.0, 39.166666666666664)","(21.0, 34.0, 31.77777777777778)","(1.85, 2.0, 1.981372549019608)","(8.5, 10.5, 10.356060606060606)","(26.0, 50.0, 48.56410256410256)","(31.0, 65.0, 63.333333333333336)","(7.5, 8.6, 8.504347826086956)","(31.0, 65.0, 60.68181818181818)","(31.0, 60.0, 58.84615384615385)","(101.0, 250.0, 215.0)"
06-01-2023 13:51:37.928287,"(10.0, 12.5, 11.85)","(101.0, 190.0, 166.0)","(101.0, 220.0, 205.0)","(101.0, 220.0, 186.66666666666666)","(10.0, 19.0, 18.875)","(26.0, 40.0, 39.166666666666664)","(21.0, 34.0, 31.77777777777778)","(1.85, 1.99, 1.9806896551724138)","(8.5, 10.5, 10.356060606060606)","(26.0, 50.0, 48.578947368421055)","(31.0, 65.0, 63.333333333333336)","(7.5, 8.6, 8.504347826086956)","(31.0, 65.0, 60.68181818181818)","(31.0, 60.0, 58.84615384615385)","(101.0, 250.0, 215.0)"
06-01-2023 13:51:39.545233,"(10.0, 12.5, 11.85)","(101.0, 190.0, 166.0)","(101.0, 220.0, 205.0)","(101.0, 220.0, 186.66666666666666)","(10.0, 19.0, 18.875)","(26.0, 40.0, 38.875)","(21.0, 34.0, 31.77777777777778)","(1.85, 1.99, 1.9806896551724138)","(8.5, 10.5, 10.356060606060606)","(26.0, 50.0, 48.578947368421055)","(31.0, 65.0, 63.333333333333336)","(7.5, 8.6, 8.504347826086956)","(31.0, 65.0, 60.68181818181818)","(31.0, 60.0, 58.84615384615385)","(101.0, 250.0, 215.0)"
06-01-2023 13:51:41.216889,"(10.0, 12.5, 11.85)","(101.0, 190.0, 166.0)","(101.0, 220.0, 205.0)","(101.0, 220.0, 186.66666666666666)","(10.0, 19.0, 18.875)","(26.0, 40.0, 38.875)","(21.0, 34.0, 31.77777777777778)","(1.85, 1.99, 1.9882142857142857)","(8.5, 10.5, 10.356060606060606)","(26.0, 50.0, 48.578947368421055)","(31.0, 65.0, 63.333333333333336)","(7.5, 8.6, 8.504347826086956)","(31.0, 65.0, 60.68181818181818)","(31.0, 60.0, 58.84615384615385)","(101.0, 250.0, 215.0)"
06-01-2023 13:51:42.894651,"(10.0, 12.5, 11.85)","(101.0, 190.0, 166.0)","(101.0, 220.0, 205.0)","(101.0, 220.0, 186.66666666666666)","(10.0, 19.0, 18.875)","(26.0, 40.0, 38.875)","(21.0, 34.0, 31.77777777777778)","(1.85, 2.0, 1.9882142857142857)","(8.5, 10.5, 10.385245901639344)","(26.0, 50.0, 48.578947368421055)","(31.0, 65.0, 63.333333333333336)","(7.5, 8.6, 8.526315789473685)","(31.0, 65.0, 60.92857142857143)","(31.0, 60.0, 58.84615384615385)","(101.0, 250.0, 215.0)"
06-01-2023 13:51:44.492443,"(10.0, 12.5, 11.85)","(101.0, 190.0, 166.0)","(101.0, 220.0, 205.0)","(101.0, 220.0, 186.66666666666666)","(10.0, 19.0, 18.875)","(26.0, 40.0, 39.333333333333336)","(21.0, 34.0, 31.77777777777778)","(1.85, 1.97, 1.9604379562043794)","(8.5, 10.5, 10.385245901639344)","(26.0, 50.0, 48.578947368421055)","(31.0, 65.0, 63.333333333333336)","(7.5, 8.6, 8.526315789473685)","(31.0, 65.0, 60.92857142857143)","(31.0, 60.0, 58.84615384615385)","(101.0, 250.0, 215.0)"
06-01-2023 13:51:46.124669,"(10.0, 12.5, 11.85)","(101.0, 190.0, 172.0)","(101.0, 220.0, 205.0)","(101.0, 230.0, 200.0)","(10.0, 19.0, 18.875)","(26.0, 40.0, 38.72727272727273)","(21.0, 34.0, 32.592592592592595)","(1.85, 1.97, 1.9604379562043794)","(8.5, 10.5, 10.385245901639344)","(26.0, 50.0, 48.36363636363637)","(31.0, 65.0, 68.57142857142857)","(7.5, 8.6, 8.526315789473685)","(31.0, 65.0, 60.92857142857143)","(31.0, 60.0, 58.84615384615385)","(101.0, 250.0, 215.0)"
06-01-2023 13:51:47.764005,"(10.0, 12.5, 11.710526315789474)","(101.0, 190.0, 166.0)","(101.0, 220.0, 205.0)","(101.0, 230.0, 190.0)","(10.0, 19.0, 18.88888888888889)","(26.0, 40.0, 38.72727272727273)","(21.0, 34.0, 32.592592592592595)","(1.85, 1.97, 1.960175)","(8.5, 10.5, 10.385245901639344)","(26.0, 50.0, 48.36363636363637)","(31.0, 75.0, 65.71428571428571)","(7.5, 8.6, 8.526315789473685)","(31.0, 65.0, 60.92857142857143)","(31.0, 60.0, 58.84615384615385)","(101.0, 250.0, 215.0)"
06-01-2023 13:51:49.379168,"(10.0, 12.5, 11.710526315789474)","(101.0, 190.0, 166.0)","(101.0, 220.0, 205.0)","(101.0, 230.0, 190.0)","(10.0, 19.0, 18.76923076923077)","(26.0, 40.0, 38.72727272727273)","(21.0, 34.0, 32.592592592592595)","(1.85, 1.97, 1.960175)","(8.5, 10.5, 10.385245901639344)","(26.0, 50.0, 48.3125)","(31.0, 70.0, 65.71428571428571)","(7.5, 8.6, 8.526315789473685)","(31.0, 65.0, 60.92857142857143)","(31.0, 60.0, 58.84615384615385)","(101.0, 250.0, 215.0)"
06-01-2023 13:51:51.047916,"(10.0, 12.5, 11.710526315789474)","(101.0, 190.0, 166.0)","(101.0, 220.0, 205.0)","(101.0, 230.0, 190.0)","(10.0, 19.0, 18.76923076923077)","(26.0, 40.0, 38.72727272727273)","(21.0, 34.0, 32.592592592592595)","(1.85, 1.97, 1.9527234042553192)","(8.5, 10.5, 10.385245901639344)","(26.0, 50.0, 48.3125)","(31.0, 70.0, 65.71428571428571)","(7.5, 8.6, 8.56)","(31.0, 65.0, 60.92857142857143)","(31.0, 60.0, 58.84615384615385)","(101.0, 250.0, 215.0)"
06-01-2023 13:51:52.691883,"(10.0, 12.5, 11.710526315789474)","(101.0, 190.0, 172.0)","(101.0, 220.0, 205.0)","(101.0, 230.0, 200.0)","(10.0, 19.0, 18.76923076923077)","(26.0, 40.0, 38.72727272727273)","(21.0, 34.0, 32.774193548387096)","(1.85, 1.97, 1.9534623217922606)","(8.5, 10.5, 10.395522388059701)","(26.0, 50.0, 48.457142857142856)","(31.0, 70.0, 65.71428571428571)","(7.5, 8.6, 8.56)","(31.0, 65.0, 60.92857142857143)","(31.0, 60.0, 58.84615384615385)","(101.0, 250.0, 215.0)"
06-01-2023 13:51:54.364818,"(10.0, 12.5, 11.710526315789474)","(101.0, 190.0, 172.0)","(101.0, 220.0, 205.0)","(101.0, 230.0, 200.0)","(10.0, 19.0, 17.88095238095238)","(26.0, 40.0, 38.53333333333333)","(21.0, 34.0, 32.774193548387096)","(1.85, 1.97, 1.9538568588469185)","(8.5, 10.5, 10.395522388059701)","(26.0, 50.0, 48.457142857142856)","(31.0, 70.0, 65.71428571428571)","(7.5, 8.6, 8.56)","(31.0, 65.0, 60.92857142857143)","(31.0, 60.0, 58.84615384615385)","(101.0, 250.0, 215.0)"
06-01-2023 13:51:56.015809,"(10.0, 12.5, 11.710526315789474)","(101.0, 190.0, 172.0)","(101.0, 220.0, 205.0)","(101.0, 230.0, 200.0)","(10.0, 18.5, 17.25)","(26.0, 40.0, 38.53333333333333)","(21.0, 34.0, 32.774193548387096)","(1.85, 1.97, 1.9538568588469185)","(8.5, 10.5, 10.395522388059701)","(26.0, 50.0, 48.457142857142856)","(31.0, 70.0, 65.71428571428571)","(7.5, 8.6, 8.56)","(31.0, 65.0, 60.92857142857143)","(31.0, 60.0, 58.84615384615385)","(101.0, 250.0, 215.0)"
06-01-2023 13:51:57.670231,"(10.0, 12.5, 11.818181818181818)","(101.0, 190.0, 172.0)","(101.0, 220.0, 205.0)","(101.0, 230.0, 190.0)","(10.0, 18.5, 17.666666666666668)","(26.0, 40.0, 38.53333333333333)","(21.0, 34.0, 32.92857142857143)","(1.85, 1.97, 1.9538568588469185)","(8.5, 10.5, 10.395522388059701)","(26.0, 50.0, 48.457142857142856)","(31.0, 70.0, 64.375)","(7.5, 8.6, 8.56)","(31.0, 65.0, 60.92857142857143)","(31.0, 60.0, 58.84615384615385)","(101.0, 250.0, 215.0)"
06-01-2023 13:51:59.245636,"(10.0, 12.5, 12.029411764705882)","(101.0, 190.0, 172.0)","(101.0, 220.0, 205.0)","(101.0, 230.0, 200.0)","(10.0, 18.5, 18.333333333333332)","(26.0, 40.0, 38.57142857142857)","(21.0, 34.0, 33.06666666666667)","(1.85, 1.97, 1.9488760806916425)","(8.5, 10.5, 10.365079365079366)","(26.0, 50.0, 48.457142857142856)","(31.0, 65.0, 64.375)","(7.5, 8.6, 8.666666666666668)","(31.0, 65.0, 60.92857142857143)","(31.0, 60.0, 59.166666666666664)","(101.0, 250.0, 215.0)"
