,Goodtime Libby,Shoobees Spirit,Rocknroll Gronk,Cincinnati,Layden,Starzzz Destiny
14-12-2022 14:13:08.821150,"(7.5, 12.5, 10.95)","(2.0, 2.38, 2.3499999999999996)","(2.5, 3.4, 3.3428571428571425)","(21.0, 32.0, 28.0)","(17.0, 29.0, 21.666666666666668)","(7.5, 11.0, 10.8875)"
14-12-2022 14:13:09.913872,"(7.5, 9.8, 9.05)","(2.0, 2.38, 2.313333333333333)","(2.5, 3.4, 3.2285714285714286)","(21.0, 32.0, 28.0)","(17.0, 29.0, 21.333333333333332)","(7.5, 11.0, 10.84)"
14-12-2022 14:13:11.045320,"(7.5, 9.8, 9.2)","(2.0, 2.4, 2.3866666666666667)","(2.5, 3.4, 3.1857142857142855)","(21.0, 32.0, 30.285714285714285)","(17.0, 29.0, 26.0)","(7.5, 11.0, 10.885714285714286)"
14-12-2022 14:13:12.080206,"(7.5, 9.4, 9.212499999999999)","(2.0, 2.4, 2.3454545454545452)","(2.5, 3.4, 3.373529411764706)","(21.0, 32.0, 28.0)","(17.0, 29.0, 26.0)","(7.5, 11.0, 9.8)"
14-12-2022 14:13:13.031338,"(7.5, 9.4, 9.25)","(2.0, 2.4, 2.3454545454545452)","(2.5, 3.4, 3.275)","(21.0, 32.0, 28.0)","(17.0, 29.0, 22.0)","(7.5, 11.0, 10.633333333333333)"
14-12-2022 14:13:14.090178,"(7.5, 9.6, 9.225)","(2.0, 2.4, 2.3466666666666667)","(2.5, 3.35, 3.30625)","(21.0, 32.0, 28.0)","(17.0, 29.0, 21.333333333333332)","(7.5, 11.0, 10.305263157894737)"
14-12-2022 14:13:15.198589,"(7.5, 11.5, 10.45)","(2.0, 2.4, 2.3466666666666667)","(2.5, 3.35, 3.3200000000000003)","(21.0, 32.0, 29.8)","(17.0, 29.0, 21.333333333333332)","(7.5, 11.0, 10.305263157894737)"
14-12-2022 14:13:16.347087,"(7.5, 11.0, 10.2)","(2.0, 2.4, 2.295)","(2.5, 3.35, 3.2750000000000004)","(21.0, 32.0, 30.166666666666664)","(17.0, 29.0, 21.666666666666668)","(7.5, 11.0, 10.34)"
14-12-2022 14:13:17.441579,"(7.5, 9.6, 9.04)","(2.0, 2.38, 2.3266666666666667)","(2.5, 3.35, 3.2750000000000004)","(21.0, 32.0, 26.0)","(17.0, 29.0, 21.0)","(7.5, 11.0, 10.364705882352942)"
14-12-2022 14:13:18.432023,"(7.5, 9.6, 9.15)","(2.0, 2.5, 2.495609756097561)","(2.5, 3.35, 3.316666666666667)","(21.0, 32.0, 26.0)","(17.0, 28.0, 21.0)","(7.5, 11.0, 9.933333333333334)"
14-12-2022 14:13:19.401804,"(7.5, 9.6, 9.15)","(2.0, 2.5, 2.42)","(2.5, 3.4, 3.3558823529411765)","(21.0, 32.0, 28.333333333333332)","(17.0, 28.0, 27.166666666666664)","(7.5, 11.0, 10.507692307692308)"
14-12-2022 14:13:20.491654,"(7.5, 9.6, 9.45)","(2.0, 2.5, 2.4964102564102566)","(2.5, 3.4, 3.2125)","(21.0, 32.0, 29.0)","(17.0, 29.0, 27.166666666666664)","(7.5, 11.0, 10.35)"
14-12-2022 14:13:21.606790,"(7.5, 9.2, 9.016666666666666)","(2.0, 2.5, 2.455)","(2.5, 3.4, 3.2125)","(21.0, 32.0, 29.0)","(17.0, 29.0, 23.25)","(7.5, 10.5, 10.872727272727273)"
14-12-2022 14:13:22.746705,"(7.5, 9.2, 9.0)","(2.0, 2.5, 2.455)","(2.5, 3.4, 3.2125)","(21.0, 32.0, 29.0)","(17.0, 29.0, 23.25)","(7.5, 11.0, 10.872727272727273)"
14-12-2022 14:13:23.842970,"(7.5, 9.2, 9.01)","(2.0, 2.5, 2.48)","(2.5, 3.4, 3.2125)","(21.0, 32.0, 26.5)","(17.0, 29.0, 23.25)","(7.5, 10.5, 10.35)"
14-12-2022 14:13:25.002857,"(7.5, 9.2, 9.0)","(2.0, 2.5, 2.48)","(2.5, 3.4, 3.22)","(21.0, 32.0, 28.666666666666668)","(17.0, 29.0, 23.25)","(7.5, 10.5, 9.775)"
14-12-2022 14:13:26.140158,"(7.5, 9.2, 9.0)","(2.0, 2.5, 2.48)","(2.5, 3.5, 3.3625000000000003)","(21.0, 32.0, 28.666666666666668)","(17.0, 29.0, 23.25)","(7.5, 10.5, 8.9)"
14-12-2022 14:13:27.275571,"(7.5, 9.2, 9.174999999999999)","(2.0, 2.5, 2.48)","(2.5, 3.45, 3.3625000000000003)","(21.0, 32.0, 28.666666666666668)","(17.0, 29.0, 23.25)","(7.5, 10.0, 9.466666666666667)"
14-12-2022 14:13:28.428007,"(7.5, 9.2, 9.133333333333333)","(2.0, 2.5, 2.48)","(2.5, 3.45, 3.3800000000000003)","(21.0, 32.0, 27.333333333333332)","(17.0, 29.0, 23.25)","(7.5, 10.0, 9.25)"
14-12-2022 14:13:29.525193,"(7.5, 9.2, 9.133333333333333)","(2.0, 2.5, 2.48)","(2.5, 3.45, 3.3800000000000003)","(21.0, 30.0, 27.333333333333332)","(17.0, 29.0, 27.166666666666664)","(7.5, 10.5, 10.205882352941178)"
14-12-2022 14:13:30.563724,"(7.5, 9.2, 9.048)","(2.0, 2.5, 2.48)","(2.5, 3.45, 3.3800000000000003)","(21.0, 30.0, 27.333333333333332)","(17.0, 29.0, 27.166666666666664)","(7.5, 10.5, 9.35)"
14-12-2022 14:13:31.615396,"(7.5, 12.5, 10.299999999999999)","(2.0, 2.5, 2.48)","(2.5, 3.45, 3.180769230769231)","(21.0, 30.0, 27.333333333333332)","(17.0, 29.0, 21.666666666666668)","(7.5, 10.5, 9.76)"
14-12-2022 14:13:32.624650,"(7.5, 9.4, 9.284615384615384)","(2.0, 2.5, 2.48)","(2.5, 3.45, 3.0863636363636364)","(21.0, 30.0, 27.333333333333332)","(17.0, 30.0, 21.666666666666668)","(7.5, 10.0, 10.193333333333333)"
14-12-2022 14:13:33.771992,"(7.5, 10.5, 10.355555555555556)","(2.0, 2.54, 2.4527272727272726)","(2.5, 3.45, 3.16875)","(21.0, 30.0, 27.333333333333332)","(17.0, 30.0, 26.714285714285715)","(7.5, 10.5, 10.193333333333333)"
14-12-2022 14:13:34.946099,"(7.5, 10.5, 10.145454545454545)","(2.0, 2.54, 2.4527272727272726)","(2.5, 3.45, 3.16875)","(21.0, 30.0, 27.333333333333332)","(17.0, 30.0, 26.57142857142857)","(7.5, 10.5, 10.193333333333333)"
14-12-2022 14:13:36.091998,"(7.5, 10.5, 10.133333333333333)","(2.0, 2.54, 2.4527272727272726)","(2.5, 3.45, 3.16875)","(21.0, 30.0, 27.333333333333332)","(17.0, 30.0, 21.666666666666668)","(7.5, 10.5, 10.193333333333333)"
14-12-2022 14:13:37.123004,"(7.5, 9.6, 9.55)","(2.0, 2.54, 2.3685714285714283)","(2.5, 3.45, 3.185294117647059)","(21.0, 30.0, 27.333333333333332)","(17.0, 30.0, 26.57142857142857)","(7.5, 10.5, 10.193333333333333)"
14-12-2022 14:13:38.137661,"(7.5, 9.4, 9.333333333333334)","(2.0, 2.54, 2.3685714285714283)","(2.5, 3.45, 3.185294117647059)","(21.0, 30.0, 27.333333333333332)","(17.0, 30.0, 26.57142857142857)","(7.5, 10.5, 10.193333333333333)"
14-12-2022 14:13:39.231313,"(7.5, 11.5, 10.925)","(2.0, 2.54, 2.3685714285714283)","(2.5, 3.45, 3.143181818181818)","(21.0, 30.0, 27.333333333333332)","(17.0, 30.0, 26.57142857142857)","(7.5, 10.5, 10.15)"
14-12-2022 14:13:40.332925,"(7.5, 9.4, 9.242857142857142)","(2.0, 2.54, 2.4309090909090907)","(2.5, 3.45, 3.175)","(21.0, 30.0, 27.333333333333332)","(17.0, 30.0, 26.57142857142857)","(7.5, 10.5, 10.276470588235295)"
14-12-2022 14:13:41.489639,"(7.5, 11.0, 10.266666666666667)","(2.0, 2.54, 2.4309090909090907)","(2.5, 3.4, 3.30625)","(21.0, 30.0, 27.333333333333332)","(17.0, 30.0, 26.57142857142857)","(7.5, 10.5, 10.276470588235295)"
14-12-2022 14:13:42.615790,"(7.5, 9.4, 8.963636363636365)","(2.0, 2.54, 2.4066666666666667)","(2.5, 3.35, 3.30625)","(21.0, 30.0, 27.333333333333332)","(17.0, 30.0, 21.666666666666668)","(7.5, 10.5, 10.276470588235295)"
14-12-2022 14:13:43.706274,"(7.5, 9.4, 9.211764705882352)","(2.0, 2.54, 2.4066666666666667)","(2.5, 3.35, 3.30625)","(21.0, 30.0, 27.333333333333332)","(17.0, 30.0, 21.666666666666668)","(7.5, 10.5, 10.276470588235295)"
14-12-2022 14:13:44.735688,"(7.5, 9.0, 8.866666666666667)","(2.0, 2.54, 2.3857142857142857)","(2.5, 3.35, 3.2)","(21.0, 30.0, 27.333333333333332)","(17.0, 30.0, 21.666666666666668)","(7.5, 10.5, 10.257142857142856)"
14-12-2022 14:13:45.751283,"(7.5, 10.5, 8.98)","(2.0, 2.54, 2.4066666666666667)","(2.5, 3.35, 3.30625)","(21.0, 30.0, 27.333333333333332)","(17.0, 30.0, 19.0625)","(7.5, 10.5, 10.257142857142856)"
14-12-2022 14:13:46.824331,"(7.5, 10.0, 8.799999999999999)","(2.0, 2.54, 2.4066666666666667)","(2.5, 3.35, 3.2)","(21.0, 30.0, 27.333333333333332)","(17.0, 30.0, 21.333333333333332)","(7.5, 10.5, 10.333333333333334)"
14-12-2022 14:13:47.891440,"(7.5, 9.0, 8.657142857142857)","(2.0, 2.52, 2.44)","(2.5, 3.35, 3.2)","(21.0, 30.0, 27.333333333333332)","(17.0, 29.0, 21.333333333333332)","(7.5, 11.0, 10.0)"
14-12-2022 14:13:48.982707,"(7.5, 9.0, 8.82857142857143)","(2.0, 2.52, 2.44)","(2.5, 3.35, 3.2)","(21.0, 30.0, 27.333333333333332)","(17.0, 29.0, 21.333333333333332)","(7.5, 11.0, 10.672727272727272)"
14-12-2022 14:13:50.058213,"(7.5, 9.0, 8.781818181818181)","(2.0, 2.52, 2.44)","(2.5, 3.35, 3.2)","(21.0, 30.0, 27.333333333333332)","(17.0, 29.0, 21.333333333333332)","(7.5, 11.0, 9.666666666666666)"
14-12-2022 14:13:51.151039,"(7.5, 10.5, 9.414285714285715)","(2.0, 2.52, 2.5)","(2.5, 3.35, 3.2)","(21.0, 30.0, 27.333333333333332)","(17.0, 29.0, 26.125)","(7.5, 11.0, 9.666666666666666)"
14-12-2022 14:13:52.245568,"(7.5, 9.2, 9.049999999999999)","(2.0, 2.52, 2.49)","(2.5, 3.35, 3.2)","(21.0, 30.0, 27.333333333333332)","(17.0, 29.0, 21.666666666666668)","(7.5, 11.0, 9.666666666666666)"
14-12-2022 14:13:53.558863,"(7.5, 10.0, 9.125)","(2.0, 2.52, 2.4299999999999997)","(2.5, 3.35, 3.2214285714285715)","(21.0, 30.0, 27.333333333333332)","(17.0, 29.0, 21.666666666666668)","(7.5, 11.0, 10.84)"
14-12-2022 14:13:54.713281,"(7.5, 9.0, 8.733333333333333)","(2.0, 2.52, 2.46)","(2.5, 3.4, 3.25)","(21.0, 30.0, 27.333333333333332)","(17.0, 29.0, 21.666666666666668)","(7.5, 11.0, 10.672727272727272)"
14-12-2022 14:13:55.755482,"(7.5, 10.5, 9.55)","(2.0, 2.52, 2.46)","(2.5, 3.35, 3.25)","(21.0, 30.0, 27.333333333333332)","(17.0, 29.0, 21.666666666666668)","(7.5, 11.0, 10.672727272727272)"
14-12-2022 14:13:56.828694,"(7.5, 8.8, 8.633333333333333)","(2.0, 2.52, 2.46)","(2.5, 3.5, 3.325)","(21.0, 30.0, 27.333333333333332)","(17.0, 29.0, 26.0)","(7.5, 11.0, 10.672727272727272)"
14-12-2022 14:13:57.957656,"(7.5, 9.0, 8.7)","(2.0, 2.52, 2.46)","(2.5, 3.45, 3.25)","(21.0, 30.0, 27.333333333333332)","(17.0, 29.0, 26.125)","(7.5, 11.0, 9.153846153846153)"
14-12-2022 14:13:59.060485,"(7.5, 9.0, 8.82857142857143)","(2.0, 2.52, 2.46)","(2.5, 3.45, 3.1928571428571426)","(21.0, 30.0, 27.333333333333332)","(17.0, 29.0, 26.125)","(7.5, 11.0, 9.333333333333334)"
14-12-2022 14:14:00.186928,"(7.5, 10.5, 10.118181818181819)","(2.0, 2.52, 2.46)","(2.5, 3.45, 3.1928571428571426)","(21.0, 30.0, 27.333333333333332)","(17.0, 29.0, 25.857142857142858)","(7.5, 11.0, 9.375)"
14-12-2022 14:14:01.274591,"(7.5, 8.8, 8.760000000000002)","(2.0, 2.52, 2.46)","(2.5, 3.45, 3.1928571428571426)","(21.0, 30.0, 27.333333333333332)","(17.0, 29.0, 23.25)","(7.5, 10.5, 9.666666666666666)"
14-12-2022 14:14:02.317758,"(7.5, 9.2, 9.12)","(2.0, 2.54, 2.42)","(2.5, 3.45, 3.1928571428571426)","(21.0, 30.0, 27.333333333333332)","(17.0, 29.0, 25.857142857142858)","(7.5, 11.0, 9.285714285714286)"
14-12-2022 14:14:03.367986,"(7.5, 10.5, 10.118181818181819)","(2.0, 2.54, 2.42)","(2.5, 3.45, 3.1928571428571426)","(21.0, 30.0, 26.142857142857142)","(17.0, 29.0, 23.25)","(7.5, 11.0, 9.285714285714286)"
14-12-2022 14:14:04.422257,"(7.5, 10.5, 9.25)","(2.0, 2.56, 2.48)","(2.5, 3.45, 3.3)","(21.0, 30.0, 26.666666666666668)","(17.0, 29.0, 26.25)","(7.5, 11.0, 9.285714285714286)"
14-12-2022 14:14:05.513691,"(7.5, 9.4, 9.05)","(2.0, 2.56, 2.48)","(2.5, 3.45, 3.3)","(21.0, 29.0, 28.666666666666668)","(17.0, 29.0, 26.0)","(7.5, 11.0, 9.285714285714286)"
14-12-2022 14:14:06.562072,"(7.5, 9.4, 9.05)","(2.0, 2.56, 2.48)","(2.5, 3.45, 3.3)","(21.0, 32.0, 28.4)","(17.0, 29.0, 26.0)","(7.5, 11.0, 9.285714285714286)"
14-12-2022 14:14:07.583510,"(7.5, 9.4, 9.05)","(2.0, 2.56, 2.48)","(2.5, 3.45, 3.3)","(21.0, 30.0, 26.57142857142857)","(17.0, 29.0, 26.0)","(7.5, 11.0, 9.285714285714286)"
14-12-2022 14:14:08.598040,"(7.5, 9.4, 9.05)","(2.0, 2.56, 2.48)","(2.5, 3.45, 3.3)","(21.0, 30.0, 30.0)","(17.0, 29.0, 25.666666666666668)","(7.5, 11.0, 9.285714285714286)"
14-12-2022 14:14:09.613892,"(7.5, 9.4, 9.225)","(2.0, 2.56, 2.42)","(2.5, 3.45, 3.3)","(21.0, 32.0, 28.5)","(17.0, 29.0, 21.666666666666668)","(7.5, 11.0, 9.333333333333334)"
14-12-2022 14:14:10.644218,"(7.5, 9.4, 9.225)","(2.0, 2.56, 2.413333333333333)","(2.5, 3.45, 3.3)","(21.0, 32.0, 28.5)","(17.0, 29.0, 26.0)","(7.5, 10.0, 9.25)"
14-12-2022 14:14:11.682162,"(7.5, 9.4, 9.225)","(2.0, 2.56, 2.42)","(2.5, 3.45, 3.3)","(21.0, 32.0, 27.5)","(17.0, 29.0, 21.666666666666668)","(7.5, 10.0, 9.333333333333334)"
14-12-2022 14:14:12.711305,"(7.5, 9.4, 9.225)","(2.0, 2.56, 2.42)","(2.5, 3.45, 3.3214285714285716)","(21.0, 30.0, 27.5)","(17.0, 29.0, 21.666666666666668)","(7.5, 10.0, 9.333333333333334)"
14-12-2022 14:14:13.733154,"(7.5, 9.4, 9.225)","(2.0, 2.56, 2.42)","(2.5, 3.45, 3.39)","(21.0, 30.0, 28.5)","(17.0, 29.0, 21.666666666666668)","(7.5, 10.0, 9.333333333333334)"
14-12-2022 14:14:14.745749,"(7.5, 9.4, 9.339130434782609)","(2.0, 2.56, 2.42)","(2.5, 3.45, 3.39)","(21.0, 32.0, 28.5)","(17.0, 29.0, 21.666666666666668)","(7.5, 10.0, 9.333333333333334)"
14-12-2022 14:14:15.764834,"(7.5, 9.4, 9.339130434782609)","(2.0, 2.56, 2.42)","(2.5, 3.45, 3.39)","(21.0, 32.0, 28.5)","(17.0, 29.0, 21.666666666666668)","(7.5, 10.0, 10.0)"
14-12-2022 14:14:16.798147,"(7.5, 9.4, 9.2)","(2.0, 2.56, 2.42)","(2.5, 3.5, 3.2323529411764707)","(21.0, 32.0, 28.75)","(17.0, 29.0, 20.75)","(7.5, 11.0, 10.0)"
14-12-2022 14:14:17.823328,"(7.5, 9.4, 9.066666666666666)","(2.0, 2.54, 2.4699999999999998)","(2.5, 3.45, 3.3214285714285716)","(21.0, 30.0, 31.0)","(17.0, 29.0, 25.333333333333336)","(7.5, 11.0, 9.636363636363637)"
14-12-2022 14:14:18.873774,"(7.5, 9.4, 9.066666666666666)","(2.0, 2.54, 2.4699999999999998)","(2.5, 3.45, 3.3000000000000003)","(21.0, 32.0, 31.0)","(17.0, 29.0, 27.25)","(7.5, 11.0, 9.53157894736842)"
14-12-2022 14:14:19.895355,"(7.5, 9.4, 9.066666666666666)","(2.0, 2.54, 2.4699999999999998)","(2.5, 3.45, 3.3000000000000003)","(21.0, 32.0, 31.0)","(17.0, 29.0, 27.42857142857143)","(7.5, 10.5, 9.53157894736842)"
14-12-2022 14:14:20.970426,"(7.5, 9.4, 9.066666666666666)","(2.0, 2.54, 2.4699999999999998)","(2.5, 3.45, 3.396428571428572)","(21.0, 32.0, 31.0)","(17.0, 29.0, 27.25)","(7.5, 10.5, 8.416666666666666)"
14-12-2022 14:14:22.064948,"(7.5, 9.4, 9.1)","(2.0, 2.54, 2.4699999999999998)","(2.5, 3.45, 3.396428571428572)","(21.0, 32.0, 28.81818181818182)","(17.0, 29.0, 27.42857142857143)","(7.5, 10.5, 9.85)"
14-12-2022 14:14:23.149301,"(7.5, 9.4, 9.25)","(2.0, 2.54, 2.4699999999999998)","(2.5, 3.45, 3.396428571428572)","(21.0, 32.0, 28.81818181818182)","(17.0, 29.0, 27.42857142857143)","(7.5, 10.0, 8.416666666666666)"
14-12-2022 14:14:24.177418,"(7.5, 9.4, 9.25)","(2.0, 2.54, 2.4699999999999998)","(2.5, 3.45, 3.396428571428572)","(21.0, 32.0, 28.81818181818182)","(17.0, 29.0, 27.42857142857143)","(7.5, 10.5, 8.416666666666666)"
14-12-2022 14:14:25.302794,"(7.5, 9.4, 9.133333333333333)","(2.0, 2.54, 2.4699999999999998)","(2.5, 3.45, 3.396428571428572)","(21.0, 32.0, 28.81818181818182)","(17.0, 29.0, 27.42857142857143)","(7.5, 10.5, 8.416666666666666)"
14-12-2022 14:14:26.404702,"(7.5, 9.4, 9.133333333333333)","(2.0, 2.54, 2.4699999999999998)","(2.5, 3.45, 3.403125)","(21.0, 32.0, 29.083333333333336)","(17.0, 29.0, 27.42857142857143)","(7.5, 10.5, 9.78125)"
14-12-2022 14:14:27.513364,"(7.5, 9.4, 8.777777777777777)","(2.0, 2.54, 2.4699999999999998)","(2.5, 3.45, 3.403125)","(21.0, 32.0, 29.083333333333336)","(17.0, 29.0, 27.42857142857143)","(7.5, 10.5, 8.416666666666666)"
14-12-2022 14:14:28.609518,"(7.5, 9.4, 8.777777777777777)","(2.0, 2.54, 2.4699999999999998)","(2.5, 3.45, 3.341304347826087)","(21.0, 32.0, 29.083333333333336)","(17.0, 29.0, 27.42857142857143)","(7.5, 10.5, 9.866666666666667)"
14-12-2022 14:14:29.962384,"(7.5, 9.4, 8.777777777777777)","(2.0, 2.54, 2.4699999999999998)","(2.5, 3.45, 3.341304347826087)","(21.0, 32.0, 29.083333333333336)","(17.0, 29.0, 23.5)","(7.5, 10.5, 9.78125)"
14-12-2022 14:14:31.136465,"(7.5, 9.4, 8.777777777777777)","(2.0, 2.54, 2.4699999999999998)","(2.5, 3.45, 3.341304347826087)","(21.0, 32.0, 29.083333333333336)","(17.0, 29.0, 27.25)","(7.5, 10.5, 9.823529411764707)"
14-12-2022 14:14:32.416543,"(7.5, 9.4, 8.777777777777777)","(2.0, 2.54, 2.4699999999999998)","(2.5, 3.45, 3.341304347826087)","(21.0, 32.0, 28.5)","(17.0, 29.0, 22.0)","(7.5, 10.5, 8.583333333333332)"
14-12-2022 14:14:33.526150,"(7.5, 9.4, 8.777777777777777)","(2.0, 2.56, 2.48)","(2.5, 3.45, 3.3710526315789475)","(21.0, 32.0, 29.375)","(17.0, 30.0, 26.714285714285715)","(7.5, 10.5, 8.583333333333332)"
14-12-2022 14:14:34.563052,"(7.5, 9.4, 8.777777777777777)","(2.0, 2.56, 2.4228571428571426)","(2.5, 3.45, 3.3710526315789475)","(21.0, 32.0, 29.375)","(17.0, 30.0, 26.714285714285715)","(7.5, 10.5, 8.583333333333332)"
14-12-2022 14:14:35.633811,"(7.5, 9.4, 8.777777777777777)","(2.0, 2.56, 2.48)","(2.5, 3.45, 3.341304347826087)","(21.0, 32.0, 29.375)","(17.0, 30.0, 26.714285714285715)","(7.5, 10.5, 8.583333333333332)"
14-12-2022 14:14:36.672254,"(7.5, 9.4, 8.777777777777777)","(2.0, 2.56, 2.48)","(2.5, 3.45, 3.341304347826087)","(21.0, 32.0, 29.375)","(17.0, 30.0, 26.714285714285715)","(7.5, 10.5, 8.583333333333332)"
14-12-2022 14:14:37.792591,"(7.5, 9.4, 8.777777777777777)","(2.0, 2.56, 2.48)","(2.5, 3.45, 3.341304347826087)","(21.0, 32.0, 29.375)","(17.0, 30.0, 22.0)","(7.5, 10.5, 8.583333333333332)"
14-12-2022 14:14:38.884543,"(7.5, 9.4, 8.777777777777777)","(2.0, 2.54, 2.4466666666666668)","(2.5, 3.45, 3.341304347826087)","(21.0, 32.0, 29.375)","(17.0, 30.0, 22.0)","(7.5, 10.5, 9.222222222222221)"
14-12-2022 14:14:40.004546,"(7.5, 9.4, 8.777777777777777)","(2.0, 2.54, 2.4466666666666668)","(2.5, 3.45, 3.3710526315789475)","(21.0, 32.0, 29.375)","(17.0, 30.0, 26.714285714285715)","(7.5, 10.5, 9.866666666666667)"
14-12-2022 14:14:41.333093,"(7.5, 9.4, 8.777777777777777)","(2.0, 2.54, 2.4466666666666668)","(2.5, 3.45, 3.341304347826087)","(21.0, 32.0, 29.375)","(17.0, 30.0, 26.714285714285715)","(7.5, 10.5, 10.6)"
14-12-2022 14:14:42.590281,"(7.5, 9.4, 8.777777777777777)","(2.0, 2.54, 2.4466666666666668)","(2.5, 3.45, 3.341304347826087)","(21.0, 32.0, 29.375)","(17.0, 30.0, 22.0)","(7.5, 11.0, 9.45)"
14-12-2022 14:14:43.780435,"(7.5, 9.4, 8.777777777777777)","(2.0, 2.54, 2.4466666666666668)","(2.5, 3.45, 3.3710526315789475)","(21.0, 32.0, 29.375)","(17.0, 30.0, 26.714285714285715)","(7.5, 10.5, 8.559999999999999)"
14-12-2022 14:14:45.020012,"(7.5, 9.4, 8.777777777777777)","(2.0, 2.54, 2.4466666666666668)","(2.5, 3.45, 3.341304347826087)","(21.0, 32.0, 29.375)","(17.0, 30.0, 26.714285714285715)","(7.5, 10.0, 8.799999999999999)"
14-12-2022 14:14:46.195380,"(7.5, 9.2, 8.75)","(2.0, 2.54, 2.4466666666666668)","(2.5, 3.45, 3.341304347826087)","(21.0, 32.0, 29.375)","(17.0, 30.0, 22.0)","(7.5, 10.0, 9.733333333333334)"
14-12-2022 14:14:47.329517,"(7.5, 9.2, 8.75)","(2.0, 2.54, 2.4466666666666668)","(2.5, 3.45, 3.3710526315789475)","(21.0, 32.0, 29.375)","(17.0, 30.0, 22.0)","(7.5, 10.0, 9.733333333333334)"
14-12-2022 14:14:48.455572,"(7.5, 9.2, 8.4)","(2.0, 2.54, 2.435)","(2.5, 3.45, 3.3710526315789475)","(21.0, 32.0, 29.375)","(17.0, 30.0, 26.714285714285715)","(7.5, 10.0, 9.0)"
14-12-2022 14:14:49.561755,"(7.5, 9.2, 8.646153846153846)","(2.0, 2.54, 2.435)","(2.5, 3.45, 3.3710526315789475)","(21.0, 32.0, 29.375)","(17.0, 30.0, 22.0)","(7.5, 9.8, 9.0)"
14-12-2022 14:14:50.744589,"(7.5, 9.2, 8.646153846153846)","(2.0, 2.54, 2.435)","(2.5, 3.45, 3.3710526315789475)","(21.0, 32.0, 29.375)","(17.0, 30.0, 22.0)","(7.5, 9.8, 9.0)"
14-12-2022 14:14:51.875074,"(7.5, 9.2, 8.646153846153846)","(2.0, 2.54, 2.435)","(2.5, 3.45, 3.3181818181818183)","(21.0, 32.0, 29.375)","(17.0, 30.0, 22.0)","(7.5, 9.8, 8.899999999999999)"
14-12-2022 14:14:53.059946,"(7.5, 9.2, 8.646153846153846)","(2.0, 2.54, 2.435)","(2.5, 3.4, 3.3181818181818183)","(21.0, 32.0, 29.375)","(17.0, 30.0, 22.0)","(7.5, 11.0, 8.549999999999999)"
14-12-2022 14:14:54.223785,"(7.5, 9.2, 8.646153846153846)","(2.0, 2.54, 2.435)","(2.5, 3.4, 3.3181818181818183)","(21.0, 32.0, 29.375)","(17.0, 30.0, 22.0)","(7.5, 11.0, 8.549999999999999)"
14-12-2022 14:14:55.318729,"(7.5, 9.2, 8.646153846153846)","(2.0, 2.54, 2.435)","(2.5, 3.4, 3.3181818181818183)","(21.0, 32.0, 29.375)","(17.0, 30.0, 22.0)","(7.5, 10.5, 9.733333333333334)"
14-12-2022 14:14:56.319899,"(7.5, 9.2, 8.646153846153846)","(2.0, 2.54, 2.435)","(2.5, 3.4, 3.3181818181818183)","(21.0, 32.0, 29.375)","(17.0, 30.0, 22.0)","(7.5, 10.0, 9.733333333333334)"
14-12-2022 14:14:57.378850,"(7.5, 9.2, 8.646153846153846)","(2.0, 2.54, 2.435)","(2.5, 3.4, 3.3181818181818183)","(21.0, 32.0, 29.375)","(17.0, 30.0, 22.0)","(7.5, 9.8, 9.0)"
14-12-2022 14:14:58.441009,"(7.5, 9.2, 8.646153846153846)","(2.0, 2.54, 2.435)","(2.5, 3.4, 3.3181818181818183)","(21.0, 32.0, 29.375)","(17.0, 30.0, 22.0)","(7.5, 9.8, 9.0)"
14-12-2022 14:14:59.557737,"(7.5, 9.2, 8.646153846153846)","(2.0, 2.54, 2.435)","(2.5, 3.4, 3.3181818181818183)","(21.0, 32.0, 29.375)","(17.0, 30.0, 22.0)","(7.5, 9.8, 9.0)"
14-12-2022 14:15:00.756215,"(7.5, 9.2, 8.646153846153846)","(2.0, 2.54, 2.4699999999999998)","(2.5, 3.4, 3.3181818181818183)","(21.0, 32.0, 29.0)","(17.0, 30.0, 22.0)","(7.5, 9.8, 10.015384615384615)"
14-12-2022 14:15:01.921378,"(7.5, 9.2, 8.646153846153846)","(2.0, 2.54, 2.48)","(2.5, 3.4, 3.3181818181818183)","(21.0, 32.0, 29.0)","(17.0, 30.0, 22.0)","(7.5, 10.5, 8.357142857142858)"
14-12-2022 14:15:03.060124,"(7.5, 9.2, 8.646153846153846)","(2.0, 2.56, 2.48)","(2.5, 3.4, 3.3181818181818183)","(21.0, 32.0, 29.5)","(17.0, 30.0, 26.714285714285715)","(7.5, 10.5, 8.285714285714286)"
14-12-2022 14:15:04.179909,"(7.5, 9.2, 8.646153846153846)","(2.0, 2.56, 2.48)","(2.5, 3.4, 3.2772727272727273)","(21.0, 32.0, 29.5)","(17.0, 30.0, 26.714285714285715)","(7.5, 10.5, 8.533333333333333)"
14-12-2022 14:15:05.229689,"(7.5, 9.2, 8.646153846153846)","(2.0, 2.56, 2.48)","(2.5, 3.4, 3.2772727272727273)","(21.0, 32.0, 29.5)","(17.0, 30.0, 22.333333333333332)","(7.5, 10.0, 9.294117647058824)"
14-12-2022 14:15:06.250246,"(7.5, 9.2, 8.719999999999999)","(2.0, 2.56, 2.48)","(2.5, 3.4, 3.2772727272727273)","(21.0, 32.0, 29.5)","(17.0, 30.0, 22.333333333333332)","(7.5, 10.0, 9.213333333333335)"
