,My Legacy,Hurricane Demi,Know Valour,Texas Jewel,Opawa Eric,Tin Lizzy,Idol Tayla,Know Dispute
09-01-2023 11:03:25.275775,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:03:26.559647,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:03:27.804039,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:03:29.076709,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:03:30.328515,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:03:31.589942,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:03:32.831763,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:03:34.027852,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:03:35.120538,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:03:36.172056,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:03:37.213803,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:03:38.403952,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:03:39.550456,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:03:40.743406,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:03:42.012780,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:03:43.245513,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:03:44.491170,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:03:45.729642,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:03:46.987107,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.8432432432432435)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:03:48.250819,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.2, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:03:49.516258,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:03:50.751337,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:03:52.012310,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:03:53.289393,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:03:54.777642,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:03:56.234605,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:03:57.646405,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:03:59.054674,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.2153846153846155)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:00.432768,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.2, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:01.789323,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:03.138439,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:04.447943,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:05.717090,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:06.963945,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:08.400781,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:09.738201,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:11.036584,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:12.457024,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:13.784540,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:14.998716,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:16.096048,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:17.308740,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:18.570417,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:19.861378,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:21.099639,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:22.341133,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:23.647745,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:24.929684,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:26.255147,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:27.505489,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:28.772547,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:30.027279,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:31.244046,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:32.518623,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:33.732140,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:34.950671,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.253846153846154)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:36.227035,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.2153846153846155)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:37.478063,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.2, 4.2153846153846155)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:38.705649,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.2, 4.2153846153846155)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:39.941569,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.2, 4.2153846153846155)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:41.216583,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.2, 4.2153846153846155)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:42.452232,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.2, 4.2153846153846155)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:43.579973,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.2, 4.2153846153846155)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:44.693270,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.2, 4.2153846153846155)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:45.794966,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.2, 4.2153846153846155)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:46.771437,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.2, 4.2153846153846155)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:47.972738,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:49.114898,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:50.353603,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:51.731936,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:52.952326,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:54.338659,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:55.487614,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:56.669674,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:57.869542,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.8432432432432435)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:04:59.123241,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.2, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:05:00.319928,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:05:01.469651,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
09-01-2023 11:05:02.647656,"(3.6, 5.5, 4.36923076923077)","(10.0, 19.0, 17.933333333333334)","(12.0, 24.0, 22.3125)","(16.0, 44.0, 39.64285714285714)","(5.5, 8.6, 7.9523809523809526)","(3.7, 5.3, 4.921621621621622)","(10.0, 46.0, 41.93333333333333)","(4.2, 9.8, 7.357142857142858)"
