,Gold Mate,Milkman Neil,Miss Cosmic Lee,Jebrynah Sol,Ocean Explorer,Let Fly,Cypress Bale
07-12-2022 21:14:34.242650,"(13.0, 55.0, 40.125)","(1.9, 2.24, 2.112258064516129)","(3.7, 4.8, 4.70625)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.16)"
07-12-2022 21:14:35.172350,"(13.0, 55.0, 40.125)","(1.9, 2.24, 2.165)","(3.7, 4.8, 4.70625)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.16)"
07-12-2022 21:14:36.096111,"(13.0, 55.0, 40.125)","(1.9, 2.24, 2.165)","(3.7, 4.8, 4.70625)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.171428571428571)"
07-12-2022 21:14:37.114062,"(13.0, 55.0, 40.125)","(1.9, 2.24, 2.165)","(3.7, 4.8, 4.70625)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.16)"
07-12-2022 21:14:38.041846,"(13.0, 55.0, 40.125)","(1.9, 2.24, 2.165)","(3.7, 4.8, 4.70625)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.16)"
07-12-2022 21:14:39.049590,"(13.0, 55.0, 40.125)","(1.9, 2.24, 2.165)","(3.7, 4.8, 4.70625)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.16)"
07-12-2022 21:14:40.058269,"(13.0, 55.0, 40.125)","(1.9, 2.24, 2.0991304347826087)","(3.7, 4.8, 4.70625)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.16)"
07-12-2022 21:14:41.065062,"(13.0, 55.0, 40.125)","(1.9, 2.24, 2.0991304347826087)","(3.7, 4.8, 4.70625)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.171428571428571)"
07-12-2022 21:14:42.012646,"(13.0, 55.0, 40.125)","(1.9, 2.24, 2.0991304347826087)","(3.7, 4.8, 4.70625)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.171428571428571)"
07-12-2022 21:14:43.012893,"(13.0, 55.0, 40.125)","(1.9, 2.24, 2.0991304347826087)","(3.7, 4.8, 4.70625)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.16)"
07-12-2022 21:14:43.980547,"(13.0, 55.0, 40.125)","(1.9, 2.24, 2.096)","(3.7, 4.8, 4.70625)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.16)"
07-12-2022 21:14:44.989751,"(13.0, 55.0, 40.125)","(1.9, 2.24, 2.096)","(3.7, 4.8, 4.70625)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.16)"
07-12-2022 21:14:45.986559,"(13.0, 55.0, 40.125)","(1.9, 2.24, 2.1147826086956525)","(3.7, 4.8, 4.70625)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.16)"
07-12-2022 21:14:47.049308,"(13.0, 55.0, 40.125)","(1.9, 2.24, 2.1147826086956525)","(3.7, 4.8, 4.70625)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.171428571428571)"
07-12-2022 21:14:48.022210,"(13.0, 55.0, 40.125)","(1.9, 2.24, 2.1147826086956525)","(3.7, 4.8, 4.70625)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.171428571428571)"
07-12-2022 21:14:49.101691,"(13.0, 55.0, 40.125)","(1.9, 2.24, 2.096)","(3.7, 4.8, 4.70625)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.171428571428571)"
07-12-2022 21:14:50.134482,"(13.0, 55.0, 40.125)","(1.9, 2.24, 2.096)","(3.7, 4.8, 4.70625)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.16)"
07-12-2022 21:14:51.114053,"(13.0, 55.0, 40.125)","(1.9, 2.24, 2.1147826086956525)","(3.7, 4.8, 4.68235294117647)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.16)"
07-12-2022 21:14:52.116756,"(13.0, 55.0, 40.125)","(1.9, 2.24, 2.1147826086956525)","(3.7, 4.8, 4.68235294117647)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.314285714285714)"
07-12-2022 21:14:53.206295,"(13.0, 55.0, 40.125)","(1.9, 2.24, 2.1147826086956525)","(3.7, 4.8, 4.68235294117647)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.171428571428571)"
07-12-2022 21:14:54.335613,"(13.0, 55.0, 40.125)","(1.9, 2.24, 2.096)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.16)"
07-12-2022 21:14:55.381101,"(13.0, 55.0, 40.125)","(1.9, 2.24, 2.096)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.16)"
07-12-2022 21:14:56.441767,"(13.0, 55.0, 40.125)","(1.9, 2.24, 2.1147826086956525)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.16)"
07-12-2022 21:14:57.593609,"(13.0, 55.0, 40.125)","(1.9, 2.24, 2.1147826086956525)","(3.7, 4.8, 4.68235294117647)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.171428571428571)"
07-12-2022 21:14:58.701136,"(13.0, 55.0, 40.125)","(1.9, 2.24, 2.1147826086956525)","(3.7, 4.8, 4.68235294117647)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.171428571428571)"
07-12-2022 21:14:59.759542,"(13.0, 55.0, 40.125)","(1.9, 2.24, 2.1147826086956525)","(3.7, 4.8, 4.68235294117647)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.16)"
07-12-2022 21:15:00.922238,"(13.0, 55.0, 40.125)","(1.9, 2.24, 2.1223529411764708)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.16)"
07-12-2022 21:15:01.977429,"(13.0, 55.0, 40.125)","(1.9, 2.24, 2.1223529411764708)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.16)"
07-12-2022 21:15:03.021530,"(13.0, 55.0, 40.125)","(1.9, 2.24, 2.084)","(3.7, 4.8, 4.68235294117647)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.171428571428571)"
07-12-2022 21:15:04.085164,"(13.0, 55.0, 40.125)","(1.9, 2.22, 2.14421052631579)","(3.7, 4.8, 4.68235294117647)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.171428571428571)"
07-12-2022 21:15:05.193745,"(13.0, 55.0, 40.125)","(1.9, 2.22, 2.14421052631579)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.16)"
07-12-2022 21:15:06.242878,"(13.0, 55.0, 40.125)","(1.9, 2.22, 2.0914285714285716)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.6, 7.16)"
07-12-2022 21:15:07.300275,"(13.0, 55.0, 40.125)","(1.9, 2.22, 2.0475)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.2, 7.436363636363636)"
07-12-2022 21:15:08.375625,"(13.0, 55.0, 40.125)","(1.9, 2.22, 2.07625)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.2, 7.514285714285713)"
07-12-2022 21:15:09.401183,"(13.0, 55.0, 40.125)","(1.9, 2.22, 2.07625)","(3.7, 4.8, 4.68235294117647)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.2, 7.514285714285713)"
07-12-2022 21:15:10.428817,"(13.0, 50.0, 44.0)","(1.9, 2.22, 2.07625)","(3.7, 4.8, 4.68235294117647)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:15:11.470795,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.22, 2.038421052631579)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:15:12.509872,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.18, 2.1420000000000003)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:15:13.537414,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.18, 2.108)","(3.7, 4.8, 4.68235294117647)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.2, 7.111999999999999)"
07-12-2022 21:15:14.681270,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.18, 2.098181818181818)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:15:15.699435,"(13.0, 48.0, 43.0)","(1.9, 2.18, 2.098181818181818)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:15:16.814637,"(13.0, 48.0, 43.0)","(1.9, 2.18, 2.072)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:15:17.843406,"(13.0, 48.0, 43.0)","(1.9, 2.18, 2.072)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:15:18.995862,"(13.0, 48.0, 42.666666666666664)","(1.9, 2.18, 2.06)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.2, 7.111999999999999)"
07-12-2022 21:15:20.016708,"(13.0, 48.0, 42.666666666666664)","(1.9, 2.18, 2.06)","(3.7, 4.8, 4.68235294117647)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.2, 7.111999999999999)"
07-12-2022 21:15:21.068884,"(13.0, 48.0, 42.666666666666664)","(1.9, 2.18, 2.06)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:15:22.120396,"(13.0, 48.0, 42.666666666666664)","(1.9, 2.18, 2.072)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:15:23.149590,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.18, 2.06)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.2, 7.111999999999999)"
07-12-2022 21:15:24.160706,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.18, 2.06)","(3.7, 4.8, 4.68235294117647)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.2, 7.111999999999999)"
07-12-2022 21:15:25.186702,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.18, 2.06)","(3.7, 4.8, 4.68235294117647)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.2, 7.111999999999999)"
07-12-2022 21:15:26.201860,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.18, 2.06)","(3.7, 4.8, 4.68235294117647)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:15:27.259461,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.18, 2.072)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:15:28.299641,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.18, 2.06)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:15:29.421833,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.18, 2.06)","(3.7, 4.8, 4.68235294117647)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.2, 7.111999999999999)"
07-12-2022 21:15:30.504746,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.18, 2.06)","(3.7, 4.8, 4.68235294117647)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.2, 7.111999999999999)"
07-12-2022 21:15:31.548546,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.18, 2.06)","(3.7, 4.8, 4.68235294117647)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:15:32.628914,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.18, 2.072)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:15:33.741257,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.18, 2.072)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:15:34.882592,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.18, 2.072)","(3.7, 4.8, 4.68235294117647)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.2, 7.111999999999999)"
07-12-2022 21:15:35.911172,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.18, 2.06)","(3.7, 4.8, 4.68235294117647)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 20.5)","(6.0, 8.2, 7.111999999999999)"
07-12-2022 21:15:36.994405,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.18, 2.06)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 23.8)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:15:38.041717,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.18, 2.06)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 24.68421052631579)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:15:39.109038,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.18, 2.072)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 23.92857142857143)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:15:40.226294,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.18, 2.06)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 24.833333333333336)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:15:41.341253,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.18, 2.06)","(3.7, 4.8, 4.68235294117647)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 24.833333333333336)","(6.0, 8.2, 7.111999999999999)"
07-12-2022 21:15:42.507792,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.18, 2.06)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 26.0)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:15:43.526328,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.18, 2.06)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 24.0)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:15:44.535544,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.18, 2.072)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 25.714285714285715)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:15:45.525058,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.18, 2.06)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 25.666666666666668)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:15:46.504396,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.18, 2.046666666666667)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 24.5)","(6.0, 8.2, 7.111999999999999)"
07-12-2022 21:15:47.558940,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.18, 2.046666666666667)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 24.5)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:15:48.720377,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.18, 2.072)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 24.5)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:15:49.864926,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.14, 2.0445454545454544)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 24.5)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:15:50.911592,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.14, 2.033333333333333)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 24.5)","(6.0, 8.2, 7.111999999999999)"
07-12-2022 21:15:52.044011,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.14, 2.033333333333333)","(3.7, 4.8, 4.68235294117647)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 24.5)","(6.0, 8.2, 7.111999999999999)"
07-12-2022 21:15:53.077155,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.14, 2.033333333333333)","(3.7, 4.8, 4.68235294117647)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 24.5)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:15:54.107541,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.14, 2.0517241379310347)","(3.7, 4.8, 4.56)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 26.25)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:15:55.339462,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.14, 2.0517241379310347)","(3.7, 4.8, 4.56)","(10.0, 15.0, 13.25)","(12.0, 36.0, 32.0)","(14.0, 28.0, 27.0)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:15:56.467875,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.14, 2.025714285714286)","(3.7, 4.8, 4.625)","(10.0, 15.0, 13.928571428571429)","(12.0, 36.0, 32.0)","(14.0, 28.0, 27.0)","(6.0, 8.2, 7.111999999999999)"
07-12-2022 21:15:57.597784,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.14, 2.025714285714286)","(3.7, 4.8, 4.625)","(10.0, 15.0, 13.928571428571429)","(12.0, 36.0, 32.0)","(14.0, 28.0, 27.0)","(6.0, 8.2, 7.111999999999999)"
07-12-2022 21:15:58.753069,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.14, 2.044)","(3.7, 4.8, 4.56)","(10.0, 15.0, 13.928571428571429)","(12.0, 36.0, 32.0)","(14.0, 28.0, 27.0)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:15:59.919426,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.14, 2.0517241379310347)","(3.7, 4.8, 4.56)","(10.0, 15.0, 13.928571428571429)","(12.0, 36.0, 32.0)","(14.0, 28.0, 27.0)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:16:01.038346,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.12, 2.0490909090909093)","(3.7, 4.8, 4.56)","(10.0, 15.0, 13.928571428571429)","(12.0, 36.0, 32.0)","(14.0, 28.0, 27.0)","(6.0, 8.2, 7.118181818181818)"
07-12-2022 21:16:02.138568,"(13.0, 48.0, 41.333333333333336)","(1.9, 2.1, 2.051111111111111)","(3.7, 4.8, 4.595454545454546)","(10.0, 15.0, 13.928571428571429)","(12.0, 36.0, 29.77777777777778)","(14.0, 28.0, 27.25)","(6.0, 8.2, 7.293333333333333)"
07-12-2022 21:16:03.088283,"(13.0, 46.0, 40.285714285714285)","(1.9, 2.1, 2.051111111111111)","(3.7, 4.7, 4.640000000000001)","(10.0, 15.0, 13.928571428571429)","(12.0, 36.0, 31.0)","(14.0, 28.0, 27.25)","(6.0, 8.2, 7.3999999999999995)"
07-12-2022 21:16:04.132028,"(13.0, 46.0, 40.285714285714285)","(1.9, 2.1, 2.035833333333333)","(3.7, 4.7, 4.640000000000001)","(10.0, 15.0, 13.421052631578947)","(12.0, 34.0, 29.714285714285715)","(14.0, 28.0, 27.25)","(6.0, 8.2, 6.986666666666666)"
07-12-2022 21:16:05.431978,"(13.0, 46.0, 42.0)","(1.9, 2.12, 2.068888888888889)","(3.7, 4.7, 4.583333333333333)","(10.0, 15.0, 13.928571428571429)","(12.0, 34.0, 30.0)","(14.0, 28.0, 27.25)","(6.0, 8.2, 7.5)"
07-12-2022 21:16:06.527113,"(13.0, 46.0, 42.0)","(1.9, 2.08, 2.068888888888889)","(3.7, 4.7, 4.583333333333333)","(10.0, 15.0, 13.421052631578947)","(12.0, 32.0, 29.77777777777778)","(14.0, 28.0, 27.25)","(6.0, 8.2, 7.5)"
07-12-2022 21:16:07.676310,"(13.0, 46.0, 40.285714285714285)","(1.9, 2.1, 2.0290909090909093)","(3.7, 4.7, 4.640000000000001)","(10.0, 15.0, 13.928571428571429)","(12.0, 36.0, 31.0)","(14.0, 28.0, 27.25)","(6.0, 8.2, 7.5)"
07-12-2022 21:16:08.775086,"(13.0, 46.0, 42.0)","(1.9, 2.1, 2.03125)","(3.7, 4.7, 4.640000000000001)","(10.0, 15.0, 13.421052631578947)","(12.0, 34.0, 30.0)","(14.0, 28.0, 27.25)","(6.0, 8.2, 7.5)"
07-12-2022 21:16:09.854191,"(13.0, 46.0, 40.285714285714285)","(1.9, 2.1, 2.0526315789473686)","(3.7, 4.7, 4.640000000000001)","(10.0, 15.0, 13.421052631578947)","(12.0, 32.0, 29.142857142857142)","(14.0, 28.0, 27.25)","(6.0, 8.2, 7.5)"
07-12-2022 21:16:10.920480,"(13.0, 46.0, 40.285714285714285)","(1.9, 2.1, 2.0357142857142856)","(3.7, 4.7, 4.583333333333333)","(10.0, 15.0, 13.421052631578947)","(12.0, 32.0, 29.333333333333332)","(14.0, 28.0, 27.25)","(6.0, 8.2, 7.5)"
07-12-2022 21:16:11.979153,"(13.0, 46.0, 40.285714285714285)","(1.9, 2.1, 2.0357142857142856)","(3.7, 4.7, 4.640000000000001)","(10.0, 15.0, 13.421052631578947)","(12.0, 34.0, 29.333333333333332)","(14.0, 28.0, 27.25)","(6.0, 8.2, 7.5)"
07-12-2022 21:16:13.010707,"(13.0, 46.0, 40.285714285714285)","(1.9, 2.1, 2.0228571428571427)","(3.7, 4.7, 4.583333333333333)","(10.0, 15.0, 13.928571428571429)","(12.0, 34.0, 33.14285714285714)","(14.0, 28.0, 27.25)","(6.0, 8.2, 7.5)"
07-12-2022 21:16:14.086580,"(13.0, 46.0, 42.0)","(1.9, 2.08, 2.0514285714285716)","(3.7, 4.7, 4.640000000000001)","(10.0, 15.0, 13.421052631578947)","(12.0, 34.0, 31.5)","(14.0, 28.0, 27.25)","(6.0, 8.2, 7.5)"
07-12-2022 21:16:15.186114,"(13.0, 46.0, 40.285714285714285)","(1.9, 2.08, 2.035555555555556)","(3.7, 4.7, 4.640000000000001)","(10.0, 15.0, 13.421052631578947)","(12.0, 34.0, 33.166666666666664)","(14.0, 28.0, 27.6)","(6.0, 8.2, 7.5)"
07-12-2022 21:16:16.294056,"(13.0, 46.0, 40.285714285714285)","(1.9, 2.08, 2.0514285714285716)","(3.7, 4.7, 4.583333333333333)","(10.0, 15.0, 13.421052631578947)","(12.0, 34.0, 33.166666666666664)","(14.0, 28.0, 27.6)","(6.0, 8.2, 7.5)"
07-12-2022 21:16:17.573750,"(13.0, 46.0, 42.0)","(1.9, 2.08, 2.0300000000000002)","(3.7, 4.7, 4.640000000000001)","(10.0, 15.0, 13.928571428571429)","(12.0, 34.0, 33.166666666666664)","(14.0, 28.0, 27.6)","(6.0, 8.2, 7.5)"
