,Heza Western,Always A Celebrity,Pinkie Promise,Fortitudo,Bezzaboma,Classic Reactor,Robert Crocka,Gotonebettor,Jay Miller
10-01-2023 21:19:02.293887,"(4.2, 5.2, 4.6000000000000005)","(11.0, 15.0, 13.8)","(51.0, 160.0, 136.66666666666666)","(8.0, 10.0, 9.618181818181819)","(10.0, 17.5, 16.166666666666668)","(6.5, 9.4, 9.200000000000001)","(6.5, 11.0, 9.870588235294118)","(3.6, 5.1, 4.753846153846154)","(6.5, 9.4, 8.885714285714286)"
10-01-2023 21:19:03.542224,"(4.2, 5.2, 4.6000000000000005)","(11.0, 15.0, 13.8)","(51.0, 160.0, 136.66666666666666)","(8.0, 10.0, 9.62857142857143)","(10.0, 17.5, 16.166666666666668)","(6.5, 9.4, 9.200000000000001)","(6.5, 11.0, 9.870588235294118)","(3.6, 5.1, 4.753846153846154)","(6.5, 9.4, 8.885714285714286)"
10-01-2023 21:19:04.875284,"(4.2, 5.2, 4.6000000000000005)","(11.0, 15.0, 13.8)","(51.0, 160.0, 136.66666666666666)","(8.0, 9.8, 9.62857142857143)","(10.0, 17.5, 16.166666666666668)","(6.5, 9.4, 9.200000000000001)","(6.5, 11.0, 9.870588235294118)","(3.6, 5.1, 4.753846153846154)","(6.5, 9.4, 8.885714285714286)"
10-01-2023 21:19:06.058695,"(4.2, 5.2, 4.6000000000000005)","(11.0, 15.0, 13.8)","(51.0, 160.0, 136.66666666666666)","(8.0, 9.8, 9.62857142857143)","(10.0, 17.5, 16.166666666666668)","(6.5, 9.4, 9.200000000000001)","(6.5, 11.0, 9.870588235294118)","(3.6, 5.1, 4.753846153846154)","(6.5, 9.4, 8.885714285714286)"
10-01-2023 21:19:07.220940,"(4.2, 5.2, 4.6000000000000005)","(11.0, 15.0, 13.8)","(51.0, 160.0, 136.66666666666666)","(8.0, 9.8, 9.618181818181819)","(10.0, 17.5, 15.166666666666666)","(6.5, 9.4, 9.200000000000001)","(6.5, 11.0, 9.870588235294118)","(3.6, 5.1, 4.870588235294118)","(6.5, 9.4, 8.8)"
10-01-2023 21:19:08.465309,"(4.2, 5.2, 4.6000000000000005)","(11.0, 15.0, 13.8)","(51.0, 160.0, 136.66666666666666)","(8.0, 10.0, 9.940000000000001)","(10.0, 17.5, 14.5)","(6.5, 9.4, 9.0)","(6.5, 11.0, 9.870588235294118)","(3.6, 5.2, 4.655555555555556)","(6.5, 9.4, 8.622222222222222)"
10-01-2023 21:19:09.582222,"(4.2, 5.2, 4.6000000000000005)","(11.0, 15.0, 13.8)","(51.0, 160.0, 136.66666666666666)","(8.0, 10.5, 9.826923076923078)","(10.0, 17.5, 14.5)","(6.5, 9.4, 8.9)","(6.5, 11.0, 9.870588235294118)","(3.6, 5.2, 4.823076923076923)","(6.5, 9.4, 8.933333333333334)"
10-01-2023 21:19:10.698625,"(4.2, 5.2, 4.6000000000000005)","(11.0, 15.0, 13.8)","(51.0, 160.0, 136.66666666666666)","(8.0, 10.5, 9.442307692307693)","(10.0, 17.0, 14.5)","(6.5, 9.4, 8.9)","(6.5, 11.0, 9.870588235294118)","(3.6, 5.2, 4.85)","(6.5, 9.2, 8.9)"
10-01-2023 21:19:11.862451,"(4.2, 5.2, 4.6000000000000005)","(11.0, 15.0, 13.8)","(51.0, 160.0, 136.66666666666666)","(8.0, 10.5, 9.461971830985917)","(10.0, 17.0, 14.5)","(6.5, 9.4, 8.9)","(6.5, 11.0, 9.870588235294118)","(3.6, 5.2, 4.85)","(6.5, 9.4, 9.066666666666666)"
10-01-2023 21:19:12.997242,"(4.2, 5.2, 4.6000000000000005)","(11.0, 15.0, 13.8)","(51.0, 160.0, 136.66666666666666)","(8.0, 10.5, 9.504054054054054)","(10.0, 17.0, 14.5)","(6.5, 9.2, 8.899999999999999)","(6.5, 11.0, 9.870588235294118)","(3.6, 5.2, 4.85)","(6.5, 9.4, 9.066666666666666)"
10-01-2023 21:19:14.257949,"(4.2, 5.2, 4.876923076923077)","(11.0, 15.0, 13.5)","(51.0, 160.0, 136.66666666666666)","(8.0, 10.5, 9.461971830985917)","(10.0, 17.0, 14.5)","(6.5, 9.2, 8.75)","(6.5, 11.0, 9.780952380952382)","(3.6, 5.2, 4.85)","(6.5, 9.4, 9.066666666666666)"
10-01-2023 21:19:15.497791,"(4.2, 5.2, 4.876923076923077)","(11.0, 15.0, 13.5)","(51.0, 160.0, 136.66666666666666)","(8.0, 10.5, 9.461971830985917)","(10.0, 17.0, 14.5)","(6.5, 9.2, 8.75)","(6.5, 11.0, 9.870588235294118)","(3.6, 5.2, 4.85)","(6.5, 9.4, 9.066666666666666)"
10-01-2023 21:19:16.758955,"(4.2, 5.2, 4.876923076923077)","(11.0, 15.0, 13.5)","(51.0, 160.0, 136.66666666666666)","(8.0, 10.5, 9.461971830985917)","(10.0, 17.0, 14.75)","(6.5, 9.2, 8.75)","(6.5, 11.0, 9.870588235294118)","(3.6, 5.2, 4.85)","(6.5, 9.4, 8.700000000000001)"
10-01-2023 21:19:18.034306,"(4.2, 5.2, 4.584615384615385)","(11.0, 15.0, 13.5)","(51.0, 160.0, 170.0)","(8.0, 10.5, 10.17)","(10.0, 17.0, 17.0)","(6.5, 9.2, 9.0)","(6.5, 11.0, 9.870588235294118)","(3.6, 5.2, 4.85)","(6.5, 9.4, 8.7)"
10-01-2023 21:19:19.327239,"(4.2, 5.1, 4.7)","(11.0, 15.0, 13.5)","(51.0, 210.0, 170.0)","(8.0, 10.5, 10.17)","(10.0, 17.5, 15.0)","(6.5, 9.4, 8.733333333333333)","(6.5, 11.0, 9.971428571428572)","(3.6, 5.2, 4.85)","(6.5, 9.2, 8.7)"
10-01-2023 21:19:20.548502,"(4.2, 5.1, 4.555555555555555)","(11.0, 15.0, 13.5)","(51.0, 200.0, 134.0)","(8.0, 10.5, 10.17)","(10.0, 17.5, 16.0)","(6.5, 9.4, 8.733333333333333)","(6.5, 11.0, 9.971428571428572)","(3.6, 5.2, 4.85)","(6.5, 9.2, 8.7)"
10-01-2023 21:19:21.789955,"(4.2, 5.0, 4.7)","(11.0, 15.0, 13.5)","(51.0, 200.0, 134.0)","(8.0, 10.5, 10.3625)","(10.0, 17.5, 15.416666666666666)","(6.5, 9.4, 8.733333333333333)","(6.5, 11.0, 9.971428571428572)","(3.6, 5.2, 4.85)","(6.5, 9.2, 8.8)"
10-01-2023 21:19:23.060634,"(4.2, 5.0, 4.571428571428572)","(11.0, 15.0, 13.5)","(51.0, 200.0, 134.0)","(8.0, 10.5, 10.3625)","(10.0, 17.5, 15.416666666666666)","(6.5, 9.4, 8.733333333333333)","(6.5, 11.0, 9.971428571428572)","(3.6, 5.2, 4.85)","(6.5, 9.2, 8.8)"
10-01-2023 21:19:24.292121,"(4.2, 5.0, 4.571428571428572)","(11.0, 15.0, 13.5)","(51.0, 200.0, 134.0)","(8.0, 11.0, 9.918181818181818)","(10.0, 17.5, 16.0)","(6.5, 9.4, 8.733333333333333)","(6.5, 11.0, 9.971428571428572)","(3.6, 5.2, 4.85)","(6.5, 9.2, 8.8)"
10-01-2023 21:19:25.402277,"(4.2, 5.0, 4.571428571428572)","(11.0, 15.0, 13.444444444444445)","(51.0, 200.0, 134.0)","(8.0, 11.0, 9.918181818181818)","(10.0, 17.5, 16.0)","(6.5, 9.4, 8.733333333333333)","(6.5, 11.0, 9.971428571428572)","(3.6, 5.2, 4.85)","(6.5, 9.2, 8.8)"
10-01-2023 21:19:26.562147,"(4.2, 5.0, 4.571428571428572)","(11.0, 14.5, 13.428571428571429)","(51.0, 200.0, 134.0)","(8.0, 11.0, 9.918181818181818)","(10.0, 17.5, 16.0)","(6.5, 9.4, 8.733333333333333)","(6.5, 11.0, 9.971428571428572)","(3.6, 5.2, 4.85)","(6.5, 9.2, 8.8)"
10-01-2023 21:19:27.762128,"(4.2, 5.0, 4.571428571428572)","(11.0, 14.5, 13.428571428571429)","(51.0, 200.0, 134.0)","(8.0, 11.5, 10.03109243697479)","(10.0, 17.5, 15.75)","(6.5, 9.4, 8.733333333333333)","(6.5, 11.0, 9.971428571428572)","(3.6, 5.2, 4.85)","(6.5, 9.2, 8.8)"
10-01-2023 21:19:28.913437,"(4.2, 5.0, 4.571428571428572)","(11.0, 14.5, 13.428571428571429)","(51.0, 200.0, 134.0)","(8.0, 11.5, 10.005982905982906)","(10.0, 17.5, 14.583333333333334)","(6.5, 9.4, 8.733333333333333)","(6.5, 11.0, 9.971428571428572)","(3.6, 5.2, 4.85)","(6.5, 9.2, 8.8)"
10-01-2023 21:19:30.173261,"(4.2, 5.0, 4.571428571428572)","(11.0, 14.5, 13.428571428571429)","(51.0, 200.0, 134.0)","(8.0, 11.5, 10.218446601941748)","(10.0, 17.5, 16.0)","(6.5, 9.4, 8.733333333333333)","(6.5, 11.0, 9.971428571428572)","(3.6, 5.2, 4.85)","(6.5, 9.2, 8.8)"
10-01-2023 21:19:31.521025,"(4.2, 5.0, 4.571428571428572)","(11.0, 14.0, 13.714285714285714)","(51.0, 200.0, 134.0)","(8.0, 11.5, 10.212264150943396)","(10.0, 17.5, 15.416666666666666)","(6.5, 9.4, 8.733333333333333)","(6.5, 11.0, 9.971428571428572)","(3.6, 5.2, 4.85)","(6.5, 9.2, 8.8)"
10-01-2023 21:19:32.817178,"(4.2, 5.0, 4.571428571428572)","(11.0, 14.5, 13.357142857142858)","(51.0, 200.0, 117.5)","(8.0, 11.5, 10.212264150943396)","(10.0, 17.5, 15.416666666666666)","(6.5, 9.4, 8.733333333333333)","(6.5, 11.0, 9.971428571428572)","(3.6, 5.2, 4.85)","(6.5, 9.2, 8.8)"
10-01-2023 21:19:34.067414,"(4.2, 5.0, 4.571428571428572)","(11.0, 14.5, 13.357142857142858)","(51.0, 200.0, 117.5)","(8.0, 11.5, 10.212264150943396)","(10.0, 17.5, 15.416666666666666)","(6.5, 9.4, 8.733333333333333)","(6.5, 11.0, 9.971428571428572)","(3.6, 5.2, 4.85)","(6.5, 9.2, 8.8)"
10-01-2023 21:19:35.340538,"(4.2, 5.0, 4.8)","(11.0, 14.5, 13.357142857142858)","(51.0, 200.0, 117.5)","(8.0, 11.5, 10.212264150943396)","(10.0, 17.5, 15.416666666666666)","(6.5, 9.4, 8.733333333333333)","(6.5, 11.0, 9.971428571428572)","(3.6, 5.2, 4.85)","(6.5, 9.2, 8.8)"
10-01-2023 21:19:36.605592,"(4.2, 5.0, 4.8)","(11.0, 14.5, 13.357142857142858)","(51.0, 200.0, 117.5)","(8.0, 11.5, 10.9375)","(10.0, 17.5, 15.714285714285714)","(6.5, 9.4, 9.0)","(6.5, 11.0, 9.971428571428572)","(3.6, 5.2, 4.85)","(6.5, 9.2, 8.8)"
10-01-2023 21:19:37.768974,"(4.2, 5.0, 4.8)","(11.0, 14.5, 13.5)","(51.0, 200.0, 117.5)","(8.0, 11.5, 11.25)","(10.0, 17.5, 15.714285714285714)","(6.5, 9.4, 9.0)","(6.5, 11.0, 9.971428571428572)","(3.6, 5.2, 4.911764705882353)","(6.5, 9.2, 8.8)"
10-01-2023 21:19:39.021438,"(4.2, 5.0, 4.8)","(11.0, 14.5, 13.5)","(51.0, 200.0, 117.5)","(8.0, 11.5, 11.520547945205479)","(10.0, 17.5, 15.714285714285714)","(6.5, 9.4, 8.9)","(6.5, 11.0, 9.870588235294118)","(3.6, 5.2, 4.911764705882353)","(6.5, 9.2, 8.8)"
10-01-2023 21:19:40.191890,"(4.2, 5.0, 4.8)","(11.0, 14.0, 13.0)","(51.0, 200.0, 117.5)","(8.0, 12.0, 11.520547945205479)","(10.0, 17.5, 15.714285714285714)","(6.5, 9.4, 8.9)","(6.5, 11.0, 9.780952380952382)","(3.6, 5.2, 4.911764705882353)","(6.5, 9.2, 8.8)"
10-01-2023 21:19:41.369349,"(4.2, 5.0, 4.8)","(11.0, 14.0, 12.8)","(51.0, 200.0, 117.5)","(8.0, 12.0, 11.520547945205479)","(10.0, 17.5, 15.714285714285714)","(6.5, 9.4, 8.9)","(6.5, 11.0, 9.780952380952382)","(3.6, 5.2, 4.911764705882353)","(6.5, 9.2, 8.8)"
10-01-2023 21:19:42.525417,"(4.2, 5.0, 4.8)","(11.0, 14.0, 12.8)","(51.0, 200.0, 117.5)","(8.0, 12.0, 11.0625)","(10.0, 17.5, 15.714285714285714)","(6.5, 9.4, 8.9)","(6.5, 11.0, 9.870588235294118)","(3.6, 5.2, 4.911764705882353)","(6.5, 9.2, 8.8)"
10-01-2023 21:19:43.687663,"(4.2, 5.0, 4.8)","(11.0, 14.0, 12.125)","(51.0, 200.0, 117.5)","(8.0, 12.0, 10.65)","(10.0, 17.5, 15.714285714285714)","(6.5, 9.4, 9.0)","(6.5, 11.0, 9.971428571428572)","(3.6, 5.2, 4.911764705882353)","(6.5, 9.2, 8.584615384615384)"
10-01-2023 21:19:44.893348,"(4.2, 5.0, 4.8)","(11.0, 14.0, 12.125)","(51.0, 200.0, 117.5)","(8.0, 12.0, 12.75)","(10.0, 17.5, 15.714285714285714)","(6.5, 9.4, 9.0)","(6.5, 11.0, 9.971428571428572)","(3.6, 5.2, 4.911764705882353)","(6.5, 9.2, 8.584615384615384)"
10-01-2023 21:19:46.213110,"(4.2, 5.0, 4.8)","(11.0, 14.0, 12.125)","(51.0, 200.0, 117.5)","(8.0, 13.0, 12.75)","(10.0, 17.5, 15.714285714285714)","(6.5, 9.4, 8.9)","(6.5, 11.0, 9.870588235294118)","(3.6, 5.2, 4.911764705882353)","(6.5, 9.2, 8.584615384615384)"
10-01-2023 21:19:47.425597,"(4.2, 5.0, 4.8)","(11.0, 14.0, 12.8)","(51.0, 200.0, 140.0)","(8.0, 13.0, 12.681818181818182)","(10.0, 17.5, 15.714285714285714)","(6.5, 9.4, 8.9)","(6.5, 11.0, 9.870588235294118)","(3.6, 5.2, 4.911764705882353)","(6.5, 9.2, 8.584615384615384)"
10-01-2023 21:19:48.935165,"(4.2, 5.0, 4.8)","(11.0, 14.0, 12.8)","(51.0, 190.0, 163.33333333333331)","(8.0, 13.5, 12.535714285714286)","(10.0, 17.5, 15.714285714285714)","(6.5, 9.4, 8.9)","(6.5, 11.0, 9.870588235294118)","(3.6, 5.2, 4.911764705882353)","(6.5, 9.2, 8.584615384615384)"
10-01-2023 21:19:50.256929,"(4.2, 5.0, 4.8)","(11.0, 14.0, 12.8)","(51.0, 200.0, 163.33333333333331)","(8.0, 13.5, 12.535714285714286)","(10.0, 17.5, 15.714285714285714)","(6.5, 9.4, 8.9)","(6.5, 11.0, 9.870588235294118)","(3.6, 5.2, 4.911764705882353)","(6.5, 9.2, 8.584615384615384)"
10-01-2023 21:19:51.577876,"(4.2, 5.0, 4.8)","(11.0, 14.0, 12.8)","(51.0, 200.0, 163.33333333333331)","(8.0, 13.5, 12.535714285714286)","(10.0, 17.5, 15.714285714285714)","(6.5, 9.4, 8.9)","(6.5, 11.0, 9.870588235294118)","(3.6, 5.2, 4.911764705882353)","(6.5, 9.2, 8.584615384615384)"
10-01-2023 21:19:52.767679,"(4.2, 5.0, 4.8)","(11.0, 14.0, 12.8)","(51.0, 200.0, 163.33333333333331)","(8.0, 13.5, 12.535714285714286)","(10.0, 17.5, 15.714285714285714)","(6.5, 9.4, 8.9)","(6.5, 11.0, 9.870588235294118)","(3.6, 5.2, 4.911764705882353)","(6.5, 9.2, 8.584615384615384)"
10-01-2023 21:19:54.233441,"(4.2, 5.0, 4.8)","(11.0, 14.0, 12.125)","(51.0, 200.0, 163.33333333333331)","(8.0, 13.5, 12.535714285714286)","(10.0, 17.5, 15.714285714285714)","(6.5, 9.4, 8.9)","(6.5, 11.0, 9.870588235294118)","(3.6, 5.2, 4.911764705882353)","(6.5, 9.2, 8.584615384615384)"
10-01-2023 21:19:55.594327,"(4.2, 5.0, 4.8)","(11.0, 14.0, 12.125)","(51.0, 200.0, 163.33333333333331)","(8.0, 13.5, 13.09090909090909)","(10.0, 17.5, 15.714285714285714)","(6.5, 9.4, 8.9)","(6.5, 11.0, 9.870588235294118)","(3.6, 5.2, 4.911764705882353)","(6.5, 9.2, 8.584615384615384)"
10-01-2023 21:19:56.888864,"(4.2, 5.0, 4.8)","(11.0, 14.0, 12.8)","(51.0, 200.0, 163.33333333333331)","(8.0, 13.5, 13.09090909090909)","(10.0, 17.5, 16.979166666666668)","(6.5, 9.4, 8.9)","(6.5, 11.0, 9.870588235294118)","(3.6, 5.2, 4.911764705882353)","(6.5, 9.2, 8.584615384615384)"
10-01-2023 21:19:58.028634,"(4.2, 5.0, 4.8)","(11.0, 14.0, 12.8)","(51.0, 200.0, 163.33333333333331)","(8.0, 13.5, 13.09090909090909)","(10.0, 17.5, 16.979166666666668)","(6.5, 9.4, 8.9)","(6.5, 11.0, 9.870588235294118)","(3.6, 5.2, 4.911764705882353)","(6.5, 9.2, 8.584615384615384)"
10-01-2023 21:19:59.206067,"(4.2, 5.0, 4.8)","(11.0, 14.0, 12.8)","(51.0, 200.0, 163.33333333333331)","(8.0, 13.5, 13.09090909090909)","(10.0, 17.5, 15.522222222222222)","(6.5, 9.4, 8.9)","(6.5, 11.0, 9.870588235294118)","(3.6, 5.2, 4.911764705882353)","(6.5, 9.2, 8.584615384615384)"
10-01-2023 21:20:00.393835,"(4.2, 5.0, 4.8)","(11.0, 14.0, 12.5)","(51.0, 200.0, 163.33333333333331)","(8.0, 13.5, 13.09090909090909)","(10.0, 15.5, 14.016666666666667)","(6.5, 9.4, 8.9)","(6.5, 11.0, 9.870588235294118)","(3.6, 5.2, 4.89375)","(6.5, 9.2, 8.8)"
10-01-2023 21:20:01.664688,"(4.2, 5.0, 4.8)","(11.0, 14.0, 12.5)","(51.0, 200.0, 163.33333333333331)","(8.0, 13.5, 13.09090909090909)","(10.0, 15.5, 14.016666666666667)","(6.5, 9.4, 8.854545454545454)","(6.5, 11.0, 9.8)","(3.6, 5.2, 4.89375)","(6.5, 9.0, 8.571428571428571)"
10-01-2023 21:20:02.935711,"(4.2, 5.0, 4.8)","(11.0, 14.0, 12.5)","(51.0, 200.0, 163.33333333333331)","(8.0, 13.5, 13.09090909090909)","(10.0, 15.5, 14.016666666666667)","(6.5, 9.4, 8.854545454545454)","(6.5, 11.0, 9.8)","(3.6, 5.2, 4.89375)","(6.5, 9.0, 8.571428571428571)"
10-01-2023 21:20:04.201355,"(4.2, 5.0, 4.5200000000000005)","(11.0, 14.0, 12.5)","(51.0, 210.0, 196.11111111111111)","(8.0, 13.5, 13.09090909090909)","(10.0, 15.5, 14.016666666666667)","(6.5, 9.4, 8.854545454545454)","(6.5, 11.0, 9.8)","(3.6, 5.2, 4.89375)","(6.5, 9.0, 8.571428571428571)"
10-01-2023 21:20:05.406608,"(4.2, 4.9, 4.5)","(11.0, 14.0, 12.8)","(51.0, 210.0, 185.0)","(8.0, 13.5, 13.09090909090909)","(10.0, 15.5, 14.016666666666667)","(6.5, 9.4, 8.854545454545454)","(6.5, 11.0, 9.8)","(3.6, 5.2, 4.89375)","(6.5, 9.0, 8.571428571428571)"
10-01-2023 21:20:06.722274,"(4.2, 4.9, 4.630769230769231)","(11.0, 14.0, 12.8)","(51.0, 210.0, 185.0)","(8.0, 13.5, 13.09090909090909)","(10.0, 13.5, 13.11111111111111)","(6.5, 9.4, 8.854545454545454)","(6.5, 11.0, 9.892307692307693)","(3.6, 5.2, 5.02)","(6.5, 9.0, 8.571428571428571)"
10-01-2023 21:20:08.056033,"(4.2, 4.9, 4.630769230769231)","(11.0, 14.0, 12.8)","(51.0, 200.0, 177.0)","(8.0, 13.5, 13.2)","(10.0, 13.0, 12.166666666666666)","(6.5, 9.4, 8.971428571428572)","(6.5, 11.0, 9.892307692307693)","(3.6, 5.2, 4.9)","(6.5, 9.0, 8.64)"
10-01-2023 21:20:09.246863,"(4.2, 4.9, 4.630769230769231)","(11.0, 14.0, 12.8)","(51.0, 200.0, 177.0)","(8.0, 13.5, 13.2)","(10.0, 12.5, 12.166666666666666)","(6.5, 9.4, 8.971428571428572)","(6.5, 11.0, 9.892307692307693)","(3.6, 5.2, 4.9)","(6.5, 9.0, 8.6)"
10-01-2023 21:20:10.384953,"(4.2, 4.9, 4.630769230769231)","(11.0, 14.0, 12.8)","(51.0, 200.0, 177.0)","(8.0, 13.5, 13.2)","(10.0, 12.5, 11.166666666666666)","(6.5, 9.4, 8.971428571428572)","(6.5, 11.0, 9.892307692307693)","(3.6, 5.2, 4.9)","(6.5, 9.2, 8.533333333333333)"
10-01-2023 21:20:11.579477,"(4.2, 4.9, 4.630769230769231)","(11.0, 14.0, 12.8)","(51.0, 200.0, 177.0)","(8.0, 13.5, 13.2)","(10.0, 12.5, 11.166666666666666)","(6.5, 9.4, 8.971428571428572)","(6.5, 11.0, 9.892307692307693)","(3.6, 5.4, 4.9)","(6.5, 9.2, 8.533333333333333)"
10-01-2023 21:20:12.686127,"(4.2, 4.8, 4.52)","(11.0, 14.0, 12.8)","(51.0, 200.0, 177.0)","(8.0, 13.5, 13.2)","(10.0, 12.0, 11.692307692307693)","(6.5, 9.4, 8.971428571428572)","(6.5, 10.5, 10.028571428571428)","(3.6, 5.3, 4.94)","(6.5, 9.2, 8.6)"
10-01-2023 21:20:13.862117,"(4.2, 4.8, 4.52)","(11.0, 14.0, 12.8)","(51.0, 200.0, 177.0)","(8.0, 13.5, 13.2)","(10.0, 12.0, 11.142857142857142)","(6.5, 9.4, 8.971428571428572)","(6.5, 10.5, 10.028571428571428)","(3.6, 5.3, 4.94)","(6.5, 9.0, 8.6)"
10-01-2023 21:20:14.958883,"(4.2, 4.8, 4.52)","(11.0, 14.0, 12.8)","(51.0, 200.0, 177.0)","(8.0, 13.5, 13.2)","(10.0, 12.0, 10.8)","(6.5, 9.4, 8.971428571428572)","(6.5, 10.5, 10.028571428571428)","(3.6, 5.3, 4.94)","(6.5, 9.0, 8.6)"
10-01-2023 21:20:15.997414,"(4.2, 4.8, 4.52)","(11.0, 14.0, 12.8)","(51.0, 200.0, 177.0)","(8.0, 13.5, 13.2)","(10.0, 12.0, 11.1)","(6.5, 9.4, 8.971428571428572)","(6.5, 10.5, 10.028571428571428)","(3.6, 5.3, 4.94)","(6.5, 9.0, 8.6)"
10-01-2023 21:20:17.107407,"(4.2, 4.8, 4.52)","(11.0, 14.0, 12.8)","(51.0, 200.0, 177.0)","(8.0, 13.5, 13.2)","(10.0, 12.0, 11.1)","(6.5, 9.4, 8.971428571428572)","(6.5, 10.5, 9.959999999999999)","(3.6, 5.3, 4.94)","(6.5, 9.0, 8.6)"
10-01-2023 21:20:18.262809,"(4.2, 4.8, 4.52)","(11.0, 14.0, 12.8)","(51.0, 200.0, 145.0)","(8.0, 13.5, 13.2)","(10.0, 12.0, 11.25)","(6.5, 9.4, 8.971428571428572)","(6.5, 10.5, 9.959999999999999)","(3.6, 5.3, 4.94)","(6.5, 9.0, 8.6)"
10-01-2023 21:20:19.397064,"(4.2, 4.8, 4.52)","(11.0, 14.0, 12.8)","(51.0, 200.0, 145.0)","(8.0, 13.5, 13.2)","(10.0, 12.0, 10.857142857142858)","(6.5, 9.4, 8.971428571428572)","(6.5, 10.5, 9.959999999999999)","(3.6, 5.3, 4.94)","(6.5, 9.0, 8.6)"
10-01-2023 21:20:20.524030,"(4.2, 4.8, 4.52)","(11.0, 14.0, 12.8)","(51.0, 200.0, 145.0)","(8.0, 13.5, 13.2)","(10.0, 12.0, 10.666666666666666)","(6.5, 9.4, 8.971428571428572)","(6.5, 10.5, 9.959999999999999)","(3.6, 5.3, 4.94)","(6.5, 9.0, 8.6)"
10-01-2023 21:20:21.670246,"(4.2, 4.8, 4.52)","(11.0, 13.0, 12.2)","(51.0, 200.0, 145.0)","(8.0, 13.5, 13.2)","(10.0, 12.0, 10.666666666666666)","(6.5, 9.4, 8.971428571428572)","(6.5, 10.5, 10.246153846153847)","(3.6, 5.3, 4.94)","(6.5, 9.0, 8.6)"
10-01-2023 21:20:22.761446,"(4.2, 4.8, 4.52)","(11.0, 13.0, 12.2)","(51.0, 200.0, 145.0)","(8.0, 13.5, 13.2)","(10.0, 12.0, 10.666666666666666)","(6.5, 9.4, 8.971428571428572)","(6.5, 10.5, 10.246153846153847)","(3.6, 5.3, 4.94)","(6.5, 9.0, 8.6)"
10-01-2023 21:20:23.959030,"(4.2, 4.8, 4.52)","(11.0, 13.0, 12.2)","(51.0, 200.0, 145.0)","(8.0, 13.5, 13.263157894736842)","(10.0, 12.0, 10.75)","(6.5, 9.4, 8.971428571428572)","(6.5, 10.5, 9.959999999999999)","(3.6, 5.3, 4.94)","(6.5, 9.0, 8.6)"
10-01-2023 21:20:25.074523,"(4.2, 4.8, 4.488888888888889)","(11.0, 13.0, 11.8)","(51.0, 200.0, 145.0)","(8.0, 13.5, 12.0)","(10.0, 11.5, 10.375)","(6.5, 9.4, 8.971428571428572)","(6.5, 10.5, 9.959999999999999)","(3.6, 5.3, 4.94)","(6.5, 9.0, 8.6)"
10-01-2023 21:20:26.318167,"(4.2, 4.8, 4.533333333333333)","(11.0, 13.0, 12.142857142857142)","(51.0, 200.0, 145.0)","(8.0, 12.0, 13.03125)","(10.0, 11.5, 10.375)","(6.5, 9.4, 9.290909090909091)","(6.5, 10.5, 10.05)","(3.6, 5.3, 5.042857142857143)","(6.5, 9.0, 8.657142857142857)"
10-01-2023 21:20:27.429066,"(4.2, 4.8, 4.6)","(11.0, 13.0, 12.142857142857142)","(51.0, 200.0, 145.0)","(8.0, 13.5, 13.03125)","(10.0, 11.5, 10.375)","(6.5, 9.4, 9.233333333333334)","(6.5, 10.5, 10.05)","(3.6, 5.3, 5.042857142857143)","(6.5, 9.0, 8.657142857142857)"
10-01-2023 21:20:28.673618,"(4.2, 4.8, 4.6)","(11.0, 13.0, 12.142857142857142)","(51.0, 200.0, 145.0)","(8.0, 13.5, 13.03125)","(10.0, 11.5, 10.375)","(6.5, 9.4, 9.133333333333333)","(6.5, 10.5, 10.05)","(3.6, 5.3, 5.042857142857143)","(6.5, 9.0, 8.657142857142857)"
10-01-2023 21:20:30.123122,"(4.2, 4.8, 4.6)","(11.0, 13.0, 12.142857142857142)","(51.0, 200.0, 145.0)","(8.0, 13.5, 13.03125)","(10.0, 11.5, 10.375)","(6.5, 9.4, 9.3)","(6.5, 10.5, 10.05)","(3.6, 5.3, 5.042857142857143)","(6.5, 9.0, 8.657142857142857)"
10-01-2023 21:20:31.398738,"(4.2, 4.8, 4.6)","(11.0, 13.0, 12.142857142857142)","(51.0, 200.0, 145.0)","(8.0, 13.5, 13.03125)","(10.0, 11.5, 12.3125)","(6.5, 9.4, 9.327272727272728)","(6.5, 10.5, 10.05)","(3.6, 5.3, 5.042857142857143)","(6.5, 9.0, 8.657142857142857)"
10-01-2023 21:20:32.716758,"(4.2, 4.8, 4.622222222222223)","(11.0, 13.0, 12.142857142857142)","(51.0, 200.0, 126.66666666666666)","(8.0, 13.5, 13.03125)","(10.0, 12.5, 12.15)","(6.5, 9.4, 8.82857142857143)","(6.5, 10.5, 10.05)","(3.6, 5.3, 5.042857142857143)","(6.5, 9.0, 8.657142857142857)"
10-01-2023 21:20:34.112419,"(4.2, 4.8, 4.488888888888889)","(11.0, 13.0, 12.076923076923077)","(51.0, 200.0, 126.66666666666666)","(8.0, 13.5, 10.529411764705882)","(10.0, 12.5, 12.15)","(6.5, 9.4, 8.82857142857143)","(6.5, 10.5, 10.05)","(3.6, 5.3, 5.042857142857143)","(6.5, 9.0, 8.657142857142857)"
