,Idol First,Goldstar Noodle,Know Ego,Broken Bonds,Irish Coffee,Know Will,Infinity One,Got Faith
09-01-2023 11:03:57.712405,"(7.5, 28.0, 22.85)","(26.0, 210.0, 139.5)","(13.0, 50.0, 25.0)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.1, 3.669230769230769)","(2.3, 3.65, 3.555833333333333)","(31.0, 340.0, 170.0)","(31.0, 280.0, 154.5)"
09-01-2023 11:03:59.114974,"(7.5, 28.0, 22.9)","(26.0, 210.0, 139.5)","(13.0, 50.0, 25.0)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.1, 3.669230769230769)","(2.3, 3.65, 3.555833333333333)","(31.0, 340.0, 170.0)","(31.0, 280.0, 154.5)"
09-01-2023 11:04:00.516768,"(7.5, 28.0, 14.8)","(26.0, 210.0, 139.5)","(13.0, 50.0, 25.0)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.1, 3.669230769230769)","(2.3, 3.65, 3.555833333333333)","(31.0, 340.0, 85.0)","(31.0, 280.0, 154.5)"
09-01-2023 11:04:01.890323,"(7.5, 28.0, 14.8)","(26.0, 210.0, 139.5)","(13.0, 50.0, 25.0)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.1, 3.669230769230769)","(2.3, 3.65, 3.555833333333333)","(31.0, 340.0, 120.0)","(31.0, 280.0, 154.5)"
09-01-2023 11:04:03.235437,"(7.5, 28.0, 14.8)","(26.0, 210.0, 139.5)","(13.0, 50.0, 44.64285714285714)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.1, 3.669230769230769)","(2.3, 3.65, 3.555833333333333)","(31.0, 340.0, 120.0)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:04.531499,"(7.5, 28.0, 14.8)","(26.0, 210.0, 139.5)","(13.0, 50.0, 44.64285714285714)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.1, 3.84)","(2.3, 3.65, 3.555833333333333)","(31.0, 340.0, 120.0)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:05.822092,"(7.5, 28.0, 14.8)","(26.0, 210.0, 139.5)","(13.0, 50.0, 44.64285714285714)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.0, 3.84)","(2.3, 3.65, 3.555833333333333)","(31.0, 340.0, 120.0)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:07.097985,"(7.5, 28.0, 14.8)","(26.0, 210.0, 139.5)","(13.0, 50.0, 44.64285714285714)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.0, 3.757142857142857)","(2.3, 3.65, 3.555833333333333)","(31.0, 340.0, 120.0)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:08.528781,"(7.5, 28.0, 14.8)","(26.0, 210.0, 139.5)","(13.0, 50.0, 44.64285714285714)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.0, 3.757142857142857)","(2.3, 3.65, 3.555833333333333)","(31.0, 340.0, 120.0)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:09.910319,"(7.5, 28.0, 14.8)","(26.0, 210.0, 139.5)","(13.0, 50.0, 44.64285714285714)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.0, 3.757142857142857)","(2.3, 3.65, 3.555833333333333)","(31.0, 340.0, 120.0)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:11.317106,"(7.5, 28.0, 14.8)","(26.0, 210.0, 139.5)","(13.0, 50.0, 41.66666666666667)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.0, 3.757142857142857)","(2.3, 3.65, 3.5615384615384613)","(31.0, 340.0, 120.0)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:12.859548,"(7.5, 28.0, 14.8)","(26.0, 210.0, 139.5)","(13.0, 50.0, 41.66666666666667)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.0, 3.757142857142857)","(2.3, 3.65, 3.5615384615384613)","(31.0, 340.0, 147.5)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:14.394100,"(7.5, 28.0, 14.8)","(26.0, 210.0, 139.5)","(13.0, 50.0, 41.66666666666667)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.0, 3.757142857142857)","(2.3, 3.65, 3.5615384615384613)","(31.0, 340.0, 147.5)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:15.719336,"(7.5, 28.0, 14.8)","(26.0, 210.0, 139.5)","(13.0, 50.0, 41.66666666666667)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.0, 3.757142857142857)","(2.3, 3.65, 3.028)","(31.0, 340.0, 147.5)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:17.053741,"(7.5, 28.0, 14.8)","(26.0, 210.0, 139.5)","(13.0, 50.0, 41.66666666666667)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.0, 4.324999999999999)","(2.3, 3.6, 2.70375)","(31.0, 340.0, 147.5)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:18.380418,"(7.5, 28.0, 23.46666666666667)","(26.0, 210.0, 139.5)","(13.0, 50.0, 41.66666666666667)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.1, 3.88)","(2.3, 3.5, 3.1799999999999997)","(31.0, 340.0, 147.5)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:19.740371,"(7.5, 28.0, 14.933333333333334)","(26.0, 210.0, 139.5)","(13.0, 50.0, 41.66666666666667)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.3, 3.4, 2.6841176470588235)","(31.0, 340.0, 147.5)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:21.033640,"(7.5, 28.0, 14.933333333333334)","(26.0, 210.0, 139.5)","(13.0, 50.0, 41.66666666666667)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.3, 3.45, 3.048)","(31.0, 340.0, 147.5)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:22.261316,"(7.5, 28.0, 14.933333333333334)","(26.0, 210.0, 139.5)","(13.0, 50.0, 41.66666666666667)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.3, 3.4, 3.048)","(31.0, 340.0, 147.5)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:23.571745,"(7.5, 28.0, 14.933333333333334)","(26.0, 210.0, 139.5)","(13.0, 50.0, 41.66666666666667)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.3, 3.4, 3.048)","(31.0, 340.0, 147.5)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:24.836683,"(7.5, 28.0, 14.933333333333334)","(26.0, 210.0, 139.5)","(13.0, 50.0, 41.66666666666667)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.3, 3.4, 3.048)","(31.0, 340.0, 221.53846153846155)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:26.146081,"(7.5, 28.0, 14.933333333333334)","(26.0, 210.0, 116.0)","(13.0, 50.0, 41.66666666666667)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.3, 3.4, 3.048)","(31.0, 340.0, 170.0)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:27.408489,"(7.5, 28.0, 14.933333333333334)","(26.0, 200.0, 111.0)","(13.0, 50.0, 41.66666666666667)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.3, 3.4, 2.666842105263158)","(31.0, 340.0, 170.0)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:28.629546,"(7.5, 28.0, 14.933333333333334)","(26.0, 200.0, 111.0)","(13.0, 50.0, 41.66666666666667)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.3, 3.45, 2.666842105263158)","(31.0, 340.0, 170.0)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:29.905159,"(7.5, 28.0, 14.933333333333334)","(26.0, 200.0, 111.0)","(13.0, 50.0, 41.66666666666667)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.3, 3.45, 2.666842105263158)","(31.0, 340.0, 170.0)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:31.101045,"(7.5, 28.0, 14.933333333333334)","(26.0, 200.0, 111.0)","(13.0, 50.0, 41.66666666666667)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.3, 3.45, 2.666842105263158)","(31.0, 340.0, 170.0)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:32.311102,"(7.5, 28.0, 14.933333333333334)","(26.0, 200.0, 111.0)","(13.0, 50.0, 41.66666666666667)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.3, 3.45, 2.6256)","(31.0, 340.0, 85.0)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:33.440610,"(7.5, 28.0, 14.933333333333334)","(26.0, 200.0, 111.0)","(13.0, 50.0, 41.66666666666667)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.3, 3.4, 2.6871428571428573)","(31.0, 340.0, 83.33333333333334)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:34.474958,"(7.5, 28.0, 14.933333333333334)","(26.0, 200.0, 111.0)","(13.0, 50.0, 41.66666666666667)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.3, 3.3, 2.6871428571428573)","(31.0, 340.0, 83.33333333333334)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:35.570298,"(7.5, 28.0, 14.933333333333334)","(26.0, 200.0, 111.0)","(13.0, 50.0, 41.66666666666667)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.3, 3.3, 2.6871428571428573)","(31.0, 340.0, 83.33333333333334)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:36.604589,"(7.5, 28.0, 14.933333333333334)","(26.0, 200.0, 111.0)","(13.0, 50.0, 41.66666666666667)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.3, 3.3, 2.6871428571428573)","(31.0, 340.0, 83.33333333333334)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:37.767607,"(7.5, 28.0, 14.933333333333334)","(26.0, 200.0, 111.0)","(13.0, 50.0, 41.66666666666667)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.3, 3.3, 2.6871428571428573)","(31.0, 340.0, 83.33333333333334)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:38.944497,"(7.5, 28.0, 14.933333333333334)","(26.0, 200.0, 111.0)","(13.0, 50.0, 41.66666666666667)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.3, 3.3, 2.6871428571428573)","(31.0, 340.0, 83.33333333333334)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:40.170090,"(7.5, 28.0, 23.46666666666667)","(26.0, 200.0, 111.0)","(13.0, 50.0, 41.66666666666667)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.3, 3.3, 2.8328571428571427)","(31.0, 340.0, 83.33333333333334)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:41.390620,"(7.5, 28.0, 23.46666666666667)","(26.0, 200.0, 111.0)","(13.0, 50.0, 41.66666666666667)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.3, 3.25, 2.622)","(31.0, 340.0, 83.33333333333334)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:42.639275,"(7.5, 28.0, 23.46666666666667)","(26.0, 200.0, 111.0)","(13.0, 50.0, 41.66666666666667)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.3, 3.2, 2.622)","(31.0, 340.0, 83.33333333333334)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:43.819369,"(7.5, 28.0, 23.46666666666667)","(26.0, 200.0, 111.0)","(13.0, 50.0, 40.111111111111114)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.3, 3.2, 2.622)","(31.0, 340.0, 83.33333333333334)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:45.032793,"(7.5, 28.0, 23.46666666666667)","(26.0, 200.0, 111.0)","(13.0, 48.0, 40.111111111111114)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.3, 3.2, 2.622)","(31.0, 340.0, 83.33333333333334)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:46.276275,"(7.5, 28.0, 23.46666666666667)","(26.0, 200.0, 111.0)","(13.0, 48.0, 40.111111111111114)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.3, 3.2, 2.622)","(31.0, 340.0, 83.33333333333334)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:47.502083,"(7.5, 28.0, 23.46666666666667)","(26.0, 200.0, 111.0)","(13.0, 48.0, 40.111111111111114)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.3, 3.2, 2.6223529411764708)","(31.0, 340.0, 83.33333333333334)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:48.781549,"(7.5, 28.0, 23.46666666666667)","(26.0, 200.0, 111.0)","(13.0, 48.0, 40.111111111111114)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.3, 3.1, 2.838)","(31.0, 340.0, 83.33333333333334)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:50.102557,"(7.5, 28.0, 23.46666666666667)","(26.0, 200.0, 111.0)","(13.0, 48.0, 40.111111111111114)","(3.7, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.3, 3.05, 2.7960000000000003)","(31.0, 340.0, 83.33333333333334)","(31.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:51.523414,"(7.5, 28.0, 23.46666666666667)","(26.0, 200.0, 111.0)","(13.0, 48.0, 40.111111111111114)","(3.8, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.25, 2.98, 2.7960000000000003)","(31.0, 340.0, 83.33333333333334)","(26.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:52.824381,"(7.5, 28.0, 23.46666666666667)","(26.0, 200.0, 111.0)","(13.0, 50.0, 41.66666666666667)","(3.8, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.25, 2.98, 2.7960000000000003)","(31.0, 340.0, 83.33333333333334)","(26.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:54.245351,"(7.5, 28.0, 23.46666666666667)","(26.0, 200.0, 111.0)","(13.0, 50.0, 41.66666666666667)","(3.8, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.25, 2.98, 2.7960000000000003)","(31.0, 340.0, 83.33333333333334)","(26.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:55.412556,"(7.5, 28.0, 23.46666666666667)","(26.0, 200.0, 111.0)","(13.0, 50.0, 41.66666666666667)","(3.8, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.25, 2.98, 2.7960000000000003)","(31.0, 340.0, 200.0)","(26.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:56.583667,"(7.5, 28.0, 23.46666666666667)","(26.0, 200.0, 111.0)","(13.0, 50.0, 41.66666666666667)","(3.8, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.25, 2.98, 2.7960000000000003)","(31.0, 340.0, 200.0)","(26.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:57.772543,"(7.5, 28.0, 23.46666666666667)","(26.0, 200.0, 111.0)","(13.0, 50.0, 41.66666666666667)","(3.8, 7.0, 4.947368421052632)","(3.6, 5.2, 3.88)","(2.25, 2.98, 2.7960000000000003)","(31.0, 340.0, 200.0)","(26.0, 280.0, 119.28571428571429)"
09-01-2023 11:04:59.021724,"(7.5, 28.0, 23.46666666666667)","(26.0, 200.0, 111.0)","(13.0, 50.0, 41.66666666666667)","(3.8, 7.0, 4.947368421052632)","(3.6, 5.2, 4.54)","(2.25, 2.98, 2.6126315789473686)","(31.0, 340.0, 200.0)","(26.0, 280.0, 119.28571428571429)"
09-01-2023 11:05:00.225403,"(7.5, 28.0, 23.46666666666667)","(26.0, 200.0, 111.0)","(13.0, 50.0, 41.66666666666667)","(3.8, 7.0, 4.947368421052632)","(3.6, 5.2, 4.285714285714286)","(2.25, 2.96, 2.8)","(31.0, 340.0, 200.0)","(26.0, 280.0, 119.28571428571429)"
09-01-2023 11:05:01.369057,"(7.5, 28.0, 23.46666666666667)","(26.0, 200.0, 111.0)","(13.0, 50.0, 41.66666666666667)","(3.8, 7.0, 4.947368421052632)","(3.6, 5.2, 4.285714285714286)","(2.25, 2.94, 2.604)","(31.0, 340.0, 200.0)","(26.0, 280.0, 119.28571428571429)"
09-01-2023 11:05:02.505774,"(7.5, 28.0, 23.46666666666667)","(26.0, 200.0, 111.0)","(13.0, 50.0, 41.66666666666667)","(3.8, 7.0, 4.947368421052632)","(3.6, 5.2, 4.285714285714286)","(2.25, 2.94, 2.8133333333333335)","(31.0, 340.0, 200.0)","(26.0, 280.0, 119.28571428571429)"
09-01-2023 11:05:03.628020,"(7.5, 28.0, 23.46666666666667)","(26.0, 200.0, 111.0)","(13.0, 50.0, 41.66666666666667)","(3.8, 7.0, 5.3)","(3.6, 5.2, 4.506666666666667)","(2.25, 2.96, 2.7485714285714287)","(31.0, 340.0, 143.28571428571428)","(26.0, 280.0, 84.88888888888889)"
09-01-2023 11:05:04.737453,"(7.5, 28.0, 19.416666666666668)","(26.0, 190.0, 89.8)","(13.0, 50.0, 40.625)","(3.8, 6.8, 5.3)","(3.6, 5.2, 4.506666666666667)","(2.25, 2.92, 2.7485714285714287)","(31.0, 340.0, 143.28571428571428)","(26.0, 270.0, 84.88888888888889)"
09-01-2023 11:05:05.887053,"(7.5, 28.0, 18.727272727272727)","(26.0, 190.0, 89.8)","(13.0, 50.0, 35.2)","(3.8, 6.6, 4.08)","(3.6, 5.2, 4.759090909090909)","(2.25, 2.92, 2.7485714285714287)","(31.0, 340.0, 143.28571428571428)","(26.0, 270.0, 84.88888888888889)"
09-01-2023 11:05:06.938574,"(7.5, 28.0, 18.727272727272727)","(26.0, 190.0, 56.4)","(13.0, 50.0, 41.55555555555556)","(3.8, 6.2, 4.04)","(3.6, 5.1, 4.449999999999999)","(2.25, 2.92, 2.7485714285714287)","(31.0, 340.0, 143.28571428571428)","(26.0, 270.0, 190.66666666666666)"
09-01-2023 11:05:07.985746,"(7.5, 28.0, 18.727272727272727)","(26.0, 190.0, 56.4)","(13.0, 50.0, 40.75)","(3.8, 6.0, 4.02)","(3.6, 5.1, 4.449999999999999)","(2.25, 2.92, 2.7485714285714287)","(31.0, 340.0, 143.28571428571428)","(26.0, 270.0, 190.66666666666666)"
09-01-2023 11:05:09.086689,"(7.5, 28.0, 18.727272727272727)","(26.0, 190.0, 56.4)","(13.0, 50.0, 40.75)","(3.8, 6.0, 4.02)","(3.6, 5.1, 4.449999999999999)","(2.25, 2.92, 2.84)","(31.0, 340.0, 143.28571428571428)","(26.0, 270.0, 190.66666666666666)"
09-01-2023 11:05:10.163545,"(7.5, 28.0, 18.727272727272727)","(26.0, 190.0, 56.4)","(13.0, 50.0, 40.75)","(3.8, 6.0, 4.02)","(3.6, 5.1, 4.449999999999999)","(2.25, 2.92, 2.6141176470588237)","(31.0, 340.0, 143.28571428571428)","(26.0, 270.0, 190.66666666666666)"
09-01-2023 11:05:11.276305,"(7.5, 28.0, 18.727272727272727)","(26.0, 190.0, 56.4)","(13.0, 50.0, 40.75)","(3.8, 6.0, 4.02)","(3.6, 5.1, 4.449999999999999)","(2.25, 2.92, 2.64)","(31.0, 340.0, 143.28571428571428)","(26.0, 270.0, 190.66666666666666)"
09-01-2023 11:05:12.432838,"(7.5, 28.0, 18.727272727272727)","(26.0, 190.0, 56.4)","(13.0, 50.0, 40.75)","(3.8, 6.0, 4.433333333333334)","(3.6, 5.1, 4.449999999999999)","(2.25, 2.88, 2.776)","(31.0, 340.0, 143.28571428571428)","(26.0, 270.0, 84.88888888888889)"
09-01-2023 11:05:13.606119,"(7.5, 28.0, 18.727272727272727)","(26.0, 190.0, 56.4)","(13.0, 50.0, 40.75)","(3.8, 5.7, 3.9727272727272727)","(3.6, 5.1, 4.449999999999999)","(2.25, 2.84, 2.76)","(31.0, 340.0, 143.28571428571428)","(26.0, 270.0, 111.33333333333333)"
09-01-2023 11:05:14.739101,"(7.5, 28.0, 18.727272727272727)","(26.0, 190.0, 56.4)","(13.0, 50.0, 40.75)","(3.8, 5.7, 3.9727272727272727)","(3.6, 5.1, 4.35)","(2.25, 2.82, 2.76)","(31.0, 340.0, 225.25)","(26.0, 270.0, 111.33333333333333)"
09-01-2023 11:05:15.906391,"(7.5, 28.0, 15.375)","(26.0, 190.0, 56.4)","(13.0, 50.0, 41.0)","(3.8, 5.7, 4.0375)","(3.6, 5.1, 4.35)","(2.25, 2.82, 2.76)","(31.0, 340.0, 192.0)","(26.0, 270.0, 111.33333333333333)"
09-01-2023 11:05:17.108310,"(7.5, 28.0, 15.375)","(26.0, 190.0, 56.4)","(13.0, 55.0, 41.0)","(3.8, 5.7, 4.0375)","(3.6, 5.1, 4.35)","(2.25, 2.82, 2.76)","(31.0, 350.0, 209.55555555555557)","(26.0, 270.0, 190.66666666666666)"
09-01-2023 11:05:18.351870,"(7.5, 28.0, 15.375)","(26.0, 190.0, 56.4)","(13.0, 55.0, 41.0)","(3.8, 5.7, 4.261111111111111)","(3.6, 5.1, 4.466666666666667)","(2.25, 2.82, 2.7133333333333334)","(31.0, 350.0, 209.55555555555557)","(26.0, 270.0, 190.66666666666666)"
09-01-2023 11:05:19.522101,"(7.5, 28.0, 19.81818181818182)","(26.0, 190.0, 56.4)","(13.0, 55.0, 41.0)","(3.8, 5.7, 5.083333333333334)","(3.6, 4.8, 4.177777777777778)","(2.25, 2.82, 2.63)","(31.0, 350.0, 209.55555555555557)","(26.0, 270.0, 190.66666666666666)"
09-01-2023 11:05:20.638140,"(7.5, 15.5, 14.125)","(26.0, 160.0, 38.22222222222222)","(13.0, 55.0, 41.0)","(3.8, 5.7, 5.111363636363636)","(3.6, 4.8, 4.466666666666667)","(2.25, 2.82, 2.63)","(31.0, 350.0, 209.55555555555557)","(26.0, 270.0, 190.66666666666666)"
09-01-2023 11:05:21.736178,"(7.5, 15.5, 14.125)","(26.0, 160.0, 38.22222222222222)","(13.0, 55.0, 41.0)","(3.8, 5.7, 5.111363636363636)","(3.6, 4.8, 4.553333333333334)","(2.25, 2.82, 2.63)","(31.0, 350.0, 209.55555555555557)","(26.0, 270.0, 190.66666666666666)"
09-01-2023 11:05:22.861511,"(7.5, 15.5, 14.125)","(26.0, 160.0, 38.22222222222222)","(13.0, 55.0, 41.0)","(3.8, 5.7, 5.111363636363636)","(3.6, 4.7, 4.221739130434782)","(2.25, 2.82, 2.63)","(31.0, 350.0, 209.55555555555557)","(26.0, 270.0, 190.66666666666666)"
09-01-2023 11:05:24.012271,"(7.5, 15.5, 14.125)","(26.0, 160.0, 76.3076923076923)","(13.0, 55.0, 41.0)","(3.8, 5.7, 5.111363636363636)","(3.6, 4.7, 4.5285714285714285)","(2.25, 2.82, 2.6563636363636363)","(31.0, 350.0, 209.55555555555557)","(26.0, 270.0, 190.66666666666666)"
09-01-2023 11:05:25.128187,"(7.5, 15.0, 13.333333333333334)","(26.0, 160.0, 102.73684210526316)","(13.0, 55.0, 41.0)","(3.8, 5.7, 5.111363636363636)","(3.6, 5.1, 4.5285714285714285)","(2.25, 2.82, 2.56)","(31.0, 350.0, 209.55555555555557)","(26.0, 270.0, 190.66666666666666)"
09-01-2023 11:05:26.238877,"(7.5, 15.0, 12.727272727272727)","(26.0, 160.0, 122.48275862068965)","(13.0, 50.0, 33.18181818181819)","(3.8, 5.7, 4.7171875)","(3.6, 5.1, 4.5285714285714285)","(2.25, 2.8, 2.56)","(31.0, 350.0, 209.55555555555557)","(26.0, 270.0, 190.66666666666666)"
09-01-2023 11:05:27.372835,"(7.5, 15.0, 12.307692307692308)","(26.0, 160.0, 40.0)","(13.0, 50.0, 27.1875)","(3.8, 5.7, 4.94375)","(3.6, 5.1, 4.466666666666667)","(2.25, 2.8, 2.56)","(31.0, 350.0, 209.55555555555557)","(26.0, 270.0, 190.66666666666666)"
09-01-2023 11:05:28.521768,"(7.5, 15.0, 12.307692307692308)","(26.0, 160.0, 40.0)","(13.0, 50.0, 33.40909090909091)","(3.8, 5.6, 4.78)","(3.6, 4.6, 3.7291666666666665)","(2.25, 2.8, 2.56)","(31.0, 350.0, 209.55555555555557)","(26.0, 270.0, 190.66666666666666)"
09-01-2023 11:05:29.676551,"(7.5, 15.0, 12.307692307692308)","(26.0, 160.0, 40.0)","(13.0, 50.0, 27.8125)","(3.8, 5.4, 4.906818181818182)","(3.6, 4.6, 3.7363636363636363)","(2.25, 2.8, 2.56)","(31.0, 350.0, 283.47368421052636)","(26.0, 270.0, 190.66666666666666)"
09-01-2023 11:05:30.790650,"(7.5, 15.0, 12.307692307692308)","(26.0, 160.0, 40.0)","(13.0, 50.0, 27.8125)","(3.8, 5.4, 4.906818181818182)","(3.6, 4.6, 4.00625)","(2.25, 2.8, 2.513333333333333)","(31.0, 350.0, 171.71428571428572)","(26.0, 270.0, 190.66666666666666)"
09-01-2023 11:05:31.922607,"(7.5, 15.0, 12.307692307692308)","(26.0, 160.0, 40.0)","(13.0, 50.0, 33.63636363636364)","(3.8, 5.4, 4.7)","(3.6, 4.6, 4.260714285714285)","(2.25, 2.78, 2.513333333333333)","(31.0, 350.0, 171.71428571428572)","(26.0, 270.0, 190.66666666666666)"
09-01-2023 11:05:33.093974,"(7.5, 15.0, 12.307692307692308)","(26.0, 160.0, 40.0)","(13.0, 50.0, 33.63636363636364)","(3.8, 5.4, 4.7)","(3.6, 4.6, 3.7818181818181817)","(2.25, 2.78, 2.513333333333333)","(31.0, 350.0, 194.0)","(26.0, 270.0, 190.66666666666666)"
09-01-2023 11:05:34.220292,"(7.5, 15.0, 12.307692307692308)","(26.0, 160.0, 40.0)","(13.0, 50.0, 33.63636363636364)","(3.8, 5.4, 4.7)","(3.6, 4.6, 3.7818181818181817)","(2.25, 2.78, 2.513333333333333)","(31.0, 350.0, 194.0)","(26.0, 270.0, 190.66666666666666)"
09-01-2023 11:05:35.362573,"(7.5, 15.0, 12.307692307692308)","(26.0, 160.0, 40.0)","(13.0, 50.0, 33.63636363636364)","(3.8, 5.4, 4.7)","(3.6, 4.6, 3.7818181818181817)","(2.25, 2.78, 2.513333333333333)","(31.0, 350.0, 194.0)","(26.0, 270.0, 190.66666666666666)"
09-01-2023 11:05:36.511237,"(7.5, 15.0, 12.307692307692308)","(26.0, 160.0, 40.0)","(13.0, 50.0, 33.63636363636364)","(3.8, 5.4, 4.7)","(3.6, 4.6, 3.7818181818181817)","(2.25, 2.78, 2.513333333333333)","(31.0, 350.0, 142.0)","(26.0, 270.0, 190.66666666666666)"
09-01-2023 11:05:37.626720,"(7.5, 14.5, 11.5)","(26.0, 160.0, 40.0)","(13.0, 50.0, 33.63636363636364)","(3.8, 5.4, 4.7)","(3.6, 4.6, 3.7818181818181817)","(2.25, 2.78, 2.513333333333333)","(31.0, 350.0, 142.0)","(26.0, 270.0, 190.66666666666666)"
