,Betterthanfederer,Rocktagonal,Despondent,Gottashopearly,Geldof,Surf Ace,Hy Voltage,Boyzhavtime Nz,Portalegre Nz,Johnson Step Nz
10-01-2023 19:02:34.468795,"(31.0, 100.0, 77.14285714285714)","(7.5, 13.5, 12.375)","(16.0, 30.0, 24.833333333333336)","(91.0, 220.0, 106.66666666666666)","(20.0, 50.0, 40.0)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:02:35.953070,"(31.0, 100.0, 77.14285714285714)","(7.5, 13.5, 12.375)","(16.0, 30.0, 24.833333333333336)","(91.0, 220.0, 106.66666666666666)","(20.0, 50.0, 40.0)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:02:37.815779,"(31.0, 100.0, 77.14285714285714)","(7.5, 13.5, 12.375)","(16.0, 30.0, 24.833333333333336)","(91.0, 220.0, 106.66666666666666)","(20.0, 50.0, 40.0)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:02:39.650247,"(31.0, 100.0, 77.14285714285714)","(7.5, 13.5, 12.375)","(16.0, 30.0, 24.833333333333336)","(91.0, 220.0, 106.66666666666666)","(20.0, 50.0, 40.0)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:02:41.120618,"(31.0, 100.0, 60.5)","(7.5, 13.5, 12.375)","(16.0, 30.0, 24.833333333333336)","(91.0, 220.0, 135.0)","(20.0, 50.0, 40.0)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:02:42.557072,"(31.0, 100.0, 60.5)","(7.5, 13.5, 12.375)","(16.0, 30.0, 24.833333333333336)","(91.0, 220.0, 135.0)","(20.0, 50.0, 40.0)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:02:44.015595,"(31.0, 100.0, 60.5)","(7.5, 13.5, 12.375)","(16.0, 30.0, 21.38888888888889)","(91.0, 220.0, 135.0)","(20.0, 50.0, 40.0)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:02:45.610304,"(31.0, 100.0, 70.8)","(7.5, 13.5, 12.375)","(16.0, 30.0, 20.7)","(91.0, 220.0, 160.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:02:47.123022,"(31.0, 100.0, 70.8)","(7.5, 13.5, 12.375)","(16.0, 30.0, 20.7)","(91.0, 220.0, 160.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:02:48.629380,"(31.0, 100.0, 70.8)","(7.5, 13.5, 12.375)","(16.0, 30.0, 20.7)","(91.0, 220.0, 160.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:02:50.093020,"(31.0, 100.0, 70.8)","(7.5, 13.5, 12.375)","(16.0, 30.0, 20.7)","(91.0, 220.0, 160.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:02:51.614272,"(31.0, 100.0, 70.8)","(7.5, 13.5, 12.375)","(16.0, 30.0, 20.7)","(91.0, 220.0, 160.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:02:53.039878,"(31.0, 100.0, 70.8)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 20.7)","(91.0, 220.0, 160.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:02:54.475424,"(31.0, 100.0, 70.8)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 20.7)","(91.0, 220.0, 160.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:02:55.922274,"(31.0, 100.0, 70.8)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 20.7)","(91.0, 220.0, 160.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:02:57.340556,"(31.0, 100.0, 70.8)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 20.7)","(91.0, 220.0, 160.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:02:58.798740,"(31.0, 100.0, 70.8)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 20.7)","(91.0, 220.0, 160.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:00.311240,"(31.0, 100.0, 70.8)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 20.7)","(91.0, 220.0, 160.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:01.843223,"(31.0, 100.0, 70.8)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 20.7)","(91.0, 220.0, 160.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:03.278148,"(31.0, 100.0, 70.8)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 20.7)","(91.0, 220.0, 160.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:04.675692,"(31.0, 100.0, 70.8)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 20.7)","(91.0, 220.0, 160.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:06.083804,"(31.0, 100.0, 70.8)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 20.7)","(91.0, 220.0, 160.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:07.615988,"(31.0, 100.0, 70.8)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 20.7)","(91.0, 220.0, 164.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:10.005544,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 20.7)","(91.0, 220.0, 164.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:11.458275,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 20.7)","(91.0, 220.0, 164.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:13.037772,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 22.846153846153847)","(91.0, 220.0, 164.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:14.599434,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 22.846153846153847)","(91.0, 220.0, 164.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:16.126376,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 22.846153846153847)","(91.0, 220.0, 130.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:17.835254,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 22.846153846153847)","(91.0, 220.0, 130.0)","(20.0, 50.0, 31.333333333333336)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:19.554452,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 22.846153846153847)","(91.0, 220.0, 130.0)","(20.0, 50.0, 31.333333333333336)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:21.026969,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 22.846153846153847)","(91.0, 220.0, 130.0)","(20.0, 50.0, 31.333333333333336)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:22.469883,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 22.846153846153847)","(91.0, 220.0, 130.0)","(20.0, 50.0, 31.333333333333336)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:23.977286,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 22.846153846153847)","(91.0, 220.0, 130.0)","(20.0, 50.0, 31.333333333333336)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:25.474724,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 22.846153846153847)","(91.0, 220.0, 130.0)","(20.0, 50.0, 31.333333333333336)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:26.955694,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 22.846153846153847)","(91.0, 220.0, 130.0)","(20.0, 50.0, 31.333333333333336)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:28.393250,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 22.846153846153847)","(91.0, 220.0, 130.0)","(20.0, 50.0, 31.333333333333336)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:29.851097,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 22.846153846153847)","(91.0, 220.0, 130.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:31.314540,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 22.846153846153847)","(91.0, 220.0, 130.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:32.779767,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 22.846153846153847)","(91.0, 220.0, 130.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:34.285478,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 22.846153846153847)","(91.0, 220.0, 130.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:35.797906,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 22.846153846153847)","(91.0, 220.0, 130.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:37.244028,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 22.846153846153847)","(91.0, 220.0, 130.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:38.678515,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 22.846153846153847)","(91.0, 220.0, 130.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.166666666666668)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:40.077547,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 22.846153846153847)","(91.0, 220.0, 130.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 8.61111111111111)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:41.612835,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 22.846153846153847)","(91.0, 220.0, 130.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 10.7)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:44.066069,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 22.846153846153847)","(91.0, 220.0, 130.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.0, 10.7)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:45.490625,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 22.846153846153847)","(91.0, 220.0, 130.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.0, 10.7)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:46.878707,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 23.57142857142857)","(91.0, 220.0, 130.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.0, 10.7)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:48.286113,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 23.57142857142857)","(91.0, 220.0, 130.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.0, 10.7)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:49.726899,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 23.57142857142857)","(91.0, 220.0, 130.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.0, 10.7)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:51.108758,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 23.57142857142857)","(91.0, 220.0, 130.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.0, 10.7)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:52.637856,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 23.57142857142857)","(91.0, 220.0, 130.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.0, 11.071428571428571)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:54.120358,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 23.57142857142857)","(91.0, 220.0, 106.66666666666666)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.0, 11.071428571428571)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:55.585002,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 23.57142857142857)","(91.0, 220.0, 106.66666666666666)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.0, 11.071428571428571)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:57.244509,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 20.7)","(91.0, 220.0, 106.66666666666666)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.0, 11.071428571428571)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:03:58.940864,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 20.0)","(91.0, 220.0, 106.66666666666666)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.0, 11.071428571428571)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:04:00.375530,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 20.0)","(91.0, 220.0, 106.66666666666666)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.0, 11.071428571428571)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:04:01.768009,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 20.0)","(91.0, 220.0, 106.66666666666666)","(20.0, 50.0, 31.333333333333336)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.0, 11.071428571428571)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:04:03.155867,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 21.0)","(91.0, 220.0, 106.66666666666666)","(20.0, 50.0, 31.333333333333336)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.0, 11.071428571428571)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:04:04.521007,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 21.0)","(91.0, 220.0, 160.0)","(20.0, 50.0, 31.333333333333336)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.0, 11.071428571428571)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:04:05.907834,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 21.0)","(91.0, 220.0, 160.0)","(20.0, 50.0, 31.333333333333336)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.0, 11.071428571428571)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:04:07.263662,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 21.0)","(91.0, 220.0, 160.0)","(20.0, 50.0, 31.333333333333336)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.0, 11.071428571428571)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:04:08.590704,"(31.0, 100.0, 71.2)","(7.5, 13.5, 10.633333333333333)","(16.0, 30.0, 21.0)","(91.0, 220.0, 160.0)","(20.0, 50.0, 31.333333333333336)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.0, 11.071428571428571)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:04:09.952433,"(31.0, 100.0, 71.2)","(7.5, 12.5, 10.024999999999999)","(16.0, 30.0, 26.11111111111111)","(91.0, 220.0, 160.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.0, 11.071428571428571)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:04:11.428330,"(31.0, 100.0, 71.2)","(7.5, 12.5, 10.133333333333333)","(16.0, 40.0, 24.2)","(91.0, 220.0, 160.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.0, 11.071428571428571)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:04:12.880255,"(31.0, 100.0, 71.2)","(7.5, 12.0, 10.133333333333333)","(16.0, 38.0, 26.5)","(91.0, 220.0, 160.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.0, 11.071428571428571)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:04:14.287174,"(31.0, 100.0, 71.2)","(7.5, 12.0, 10.133333333333333)","(16.0, 38.0, 26.5)","(91.0, 220.0, 160.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.0, 11.071428571428571)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:04:15.714319,"(31.0, 100.0, 71.2)","(7.5, 12.0, 10.133333333333333)","(16.0, 38.0, 26.5)","(91.0, 220.0, 160.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.0, 11.071428571428571)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:04:17.114454,"(31.0, 100.0, 71.2)","(7.5, 12.0, 10.133333333333333)","(16.0, 48.0, 31.5)","(91.0, 220.0, 160.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.0, 11.071428571428571)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:04:18.511273,"(31.0, 100.0, 71.2)","(7.5, 12.0, 10.133333333333333)","(16.0, 46.0, 35.66666666666667)","(91.0, 220.0, 160.0)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.0, 11.071428571428571)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:04:19.924360,"(31.0, 100.0, 71.2)","(7.5, 12.0, 10.133333333333333)","(16.0, 46.0, 35.66666666666667)","(91.0, 220.0, 160.0)","(20.0, 50.0, 32.0)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.0, 11.071428571428571)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:04:21.379412,"(31.0, 100.0, 71.2)","(7.5, 12.0, 10.133333333333333)","(16.0, 46.0, 27.4)","(91.0, 220.0, 160.0)","(20.0, 50.0, 32.0)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.0, 11.071428571428571)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:04:22.909736,"(31.0, 100.0, 71.2)","(7.5, 12.0, 10.133333333333333)","(16.0, 46.0, 27.4)","(91.0, 220.0, 160.0)","(20.0, 50.0, 32.0)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.0, 11.071428571428571)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
