,Runaway To Mars,Fix You,Call Me Trinity,Canya Mia,Eugenius,Fortified Mack
07-12-2022 20:34:12.726011,"(1.9, 2.52, 2.4)","(61.0, 430.0, 354.0)","(91.0, 660.0, 310.0)","(3.3, 5.6, 5.0375)","(10.0, 20.0, 19.0625)","(3.1, 5.0, 4.7)"
07-12-2022 20:34:13.686229,"(1.9, 2.52, 2.1085714285714285)","(61.0, 430.0, 354.0)","(91.0, 660.0, 310.0)","(3.3, 5.6, 5.0375)","(10.0, 20.0, 19.0625)","(3.1, 5.0, 4.857692307692307)"
07-12-2022 20:34:14.629984,"(1.9, 2.54, 2.415)","(61.0, 430.0, 354.0)","(91.0, 660.0, 310.0)","(3.3, 5.6, 5.0375)","(10.0, 20.0, 19.0625)","(3.1, 5.0, 4.7)"
07-12-2022 20:34:15.505393,"(1.9, 2.54, 2.2275)","(61.0, 430.0, 354.0)","(91.0, 660.0, 310.0)","(3.3, 5.6, 4.133333333333333)","(10.0, 20.0, 19.0625)","(3.1, 5.0, 4.7)"
07-12-2022 20:34:16.428749,"(1.9, 2.52, 2.4)","(61.0, 430.0, 354.0)","(91.0, 660.0, 310.0)","(3.3, 5.6, 3.9461538461538463)","(10.0, 20.0, 19.0625)","(3.1, 5.0, 4.7)"
07-12-2022 20:34:17.401756,"(1.9, 2.52, 2.4)","(61.0, 430.0, 404.66666666666663)","(91.0, 660.0, 310.0)","(3.3, 5.6, 3.9461538461538463)","(10.0, 20.0, 19.0625)","(3.1, 5.0, 4.7)"
07-12-2022 20:34:18.325267,"(1.9, 2.48, 2.37)","(61.0, 430.0, 404.66666666666663)","(91.0, 660.0, 310.0)","(3.3, 5.6, 3.9461538461538463)","(10.0, 20.0, 19.0625)","(3.1, 5.0, 4.915909090909091)"
07-12-2022 20:34:19.207029,"(1.9, 2.44, 2.34)","(61.0, 430.0, 404.66666666666663)","(91.0, 660.0, 310.0)","(3.3, 5.6, 5.0625)","(10.0, 20.0, 19.0625)","(3.1, 5.0, 4.915909090909091)"
07-12-2022 20:34:20.108307,"(1.9, 2.44, 2.34)","(61.0, 430.0, 322.85714285714283)","(91.0, 660.0, 310.0)","(3.3, 5.6, 5.0375)","(10.0, 20.0, 19.0625)","(3.1, 5.0, 4.7)"
07-12-2022 20:34:21.019402,"(1.9, 2.44, 2.34)","(61.0, 430.0, 367.5)","(91.0, 660.0, 310.0)","(3.3, 5.6, 4.185714285714285)","(10.0, 20.0, 19.0625)","(3.1, 5.0, 4.7)"
07-12-2022 20:34:21.934105,"(1.9, 2.44, 2.34)","(61.0, 430.0, 282.0)","(91.0, 660.0, 310.0)","(3.3, 5.6, 3.9875)","(10.0, 20.0, 19.0625)","(3.1, 5.0, 4.7)"
07-12-2022 20:34:22.855781,"(1.9, 2.44, 2.34)","(61.0, 430.0, 282.0)","(91.0, 660.0, 310.0)","(3.3, 5.6, 3.9875)","(10.0, 20.0, 19.0625)","(3.1, 5.0, 4.7)"
07-12-2022 20:34:23.767340,"(1.9, 2.44, 2.34)","(61.0, 430.0, 282.0)","(91.0, 660.0, 310.0)","(3.3, 5.6, 3.9875)","(10.0, 20.0, 19.0625)","(3.1, 5.0, 4.918181818181818)"
07-12-2022 20:34:24.677868,"(1.9, 2.44, 2.110588235294118)","(61.0, 430.0, 282.0)","(91.0, 660.0, 310.0)","(3.3, 5.6, 3.9125)","(10.0, 20.0, 19.0625)","(3.1, 5.0, 4.915909090909091)"
07-12-2022 20:34:25.661734,"(1.9, 2.42, 2.091818181818182)","(61.0, 430.0, 282.0)","(91.0, 660.0, 310.0)","(3.3, 5.6, 5.264285714285714)","(10.0, 20.0, 19.0625)","(3.1, 5.0, 4.7)"
07-12-2022 20:34:26.682296,"(1.9, 2.44, 2.0945454545454547)","(61.0, 430.0, 280.0)","(91.0, 660.0, 310.0)","(3.3, 5.6, 5.216666666666667)","(10.0, 20.0, 19.0625)","(3.1, 5.0, 4.7)"
07-12-2022 20:34:27.744656,"(1.9, 2.38, 2.295)","(61.0, 430.0, 280.0)","(91.0, 660.0, 310.0)","(3.3, 5.6, 5.0375)","(10.0, 20.0, 19.0625)","(3.1, 5.0, 4.7)"
07-12-2022 20:34:28.650197,"(1.9, 2.38, 2.295)","(61.0, 430.0, 355.0)","(91.0, 660.0, 310.0)","(3.3, 5.6, 5.0375)","(10.0, 20.0, 19.0625)","(3.1, 5.0, 4.915909090909091)"
07-12-2022 20:34:29.562632,"(1.9, 2.34, 2.2649999999999997)","(61.0, 430.0, 324.2857142857143)","(91.0, 660.0, 310.0)","(3.3, 5.6, 3.8692307692307693)","(10.0, 20.0, 19.0625)","(3.1, 5.0, 4.915909090909091)"
07-12-2022 20:34:30.423215,"(1.9, 2.34, 2.2649999999999997)","(61.0, 430.0, 368.3333333333333)","(91.0, 660.0, 310.0)","(3.3, 5.6, 3.6714285714285717)","(10.0, 20.0, 19.0625)","(3.1, 5.0, 4.915909090909091)"
07-12-2022 20:34:31.278944,"(1.9, 2.34, 2.2649999999999997)","(61.0, 430.0, 284.0)","(91.0, 660.0, 310.0)","(3.3, 5.6, 3.6714285714285717)","(10.0, 20.0, 19.0625)","(3.1, 5.0, 4.915909090909091)"
07-12-2022 20:34:32.181809,"(1.9, 2.34, 2.09)","(61.0, 430.0, 284.0)","(91.0, 660.0, 310.0)","(3.3, 5.6, 4.185714285714285)","(10.0, 20.0, 19.0625)","(3.1, 5.0, 4.7)"
07-12-2022 20:34:33.164702,"(1.9, 2.34, 2.09)","(61.0, 430.0, 284.0)","(91.0, 660.0, 310.0)","(3.3, 5.6, 5.0625)","(10.0, 20.0, 19.0625)","(3.1, 5.0, 4.7)"
07-12-2022 20:34:34.115813,"(1.9, 2.34, 2.09)","(61.0, 430.0, 284.0)","(91.0, 660.0, 310.0)","(3.3, 5.6, 5.0625)","(10.0, 20.0, 19.0625)","(3.1, 5.0, 4.7)"
07-12-2022 20:34:35.036766,"(1.9, 2.34, 2.3024999999999998)","(61.0, 430.0, 284.0)","(91.0, 660.0, 310.0)","(3.3, 5.6, 3.9875)","(10.0, 20.0, 19.0625)","(3.1, 5.0, 4.915909090909091)"
07-12-2022 20:34:35.982555,"(1.9, 2.34, 2.3024999999999998)","(61.0, 410.0, 272.0)","(91.0, 660.0, 310.0)","(3.3, 5.6, 3.9875)","(10.0, 20.0, 19.0625)","(3.1, 5.0, 4.7)"
07-12-2022 20:34:36.931714,"(1.9, 2.34, 2.3024999999999998)","(61.0, 440.0, 286.0)","(91.0, 660.0, 310.0)","(3.3, 5.6, 4.25)","(10.0, 20.0, 19.0625)","(3.1, 5.0, 4.7)"
07-12-2022 20:34:37.951745,"(1.9, 2.34, 2.3024999999999998)","(61.0, 440.0, 286.0)","(91.0, 660.0, 475.45454545454544)","(3.3, 5.6, 5.0874999999999995)","(10.0, 20.0, 19.0625)","(3.1, 5.0, 4.7)"
07-12-2022 20:34:38.985927,"(1.9, 2.34, 2.3024999999999998)","(61.0, 440.0, 286.0)","(91.0, 660.0, 475.45454545454544)","(3.3, 5.6, 5.0874999999999995)","(10.0, 20.0, 19.0625)","(3.1, 5.0, 4.7)"
07-12-2022 20:34:40.004289,"(1.9, 2.34, 2.3024999999999998)","(61.0, 440.0, 331.42857142857144)","(91.0, 660.0, 475.45454545454544)","(3.3, 5.6, 4.0625)","(10.0, 20.0, 19.0625)","(3.1, 5.0, 4.915909090909091)"
07-12-2022 20:34:40.966167,"(1.9, 2.6, 2.5300000000000002)","(61.0, 440.0, 331.42857142857144)","(91.0, 660.0, 475.45454545454544)","(3.3, 5.6, 4.109090909090909)","(10.0, 20.0, 19.0625)","(3.1, 5.0, 4.629545454545455)"
07-12-2022 20:34:41.873070,"(1.9, 2.6, 2.1968)","(61.0, 440.0, 331.42857142857144)","(91.0, 660.0, 475.45454545454544)","(3.3, 5.4, 4.753846153846154)","(10.0, 20.0, 19.0625)","(3.1, 4.7, 5.005)"
07-12-2022 20:34:42.752303,"(1.9, 2.58, 2.175)","(61.0, 440.0, 311.6666666666667)","(91.0, 660.0, 475.45454545454544)","(3.3, 5.3, 5.216666666666667)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 5.005)"
07-12-2022 20:34:43.584717,"(1.9, 2.56, 2.1142857142857143)","(61.0, 440.0, 311.6666666666667)","(91.0, 660.0, 475.45454545454544)","(3.3, 5.3, 5.23103448275862)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 5.005)"
07-12-2022 20:34:44.479949,"(1.9, 2.56, 2.082162162162162)","(61.0, 440.0, 331.42857142857144)","(91.0, 660.0, 475.45454545454544)","(3.3, 5.3, 5.23103448275862)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 5.005)"
07-12-2022 20:34:45.541868,"(1.9, 2.56, 2.082162162162162)","(61.0, 440.0, 271.1111111111111)","(91.0, 650.0, 455.0)","(3.3, 5.3, 3.8)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 4.973333333333333)"
07-12-2022 20:34:46.430936,"(1.9, 2.54, 2.1553846153846155)","(61.0, 470.0, 287.77777777777777)","(91.0, 630.0, 455.0)","(3.3, 5.3, 3.8)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 4.791666666666666)"
07-12-2022 20:34:47.474445,"(1.9, 2.48, 2.37)","(61.0, 460.0, 345.7142857142857)","(91.0, 630.0, 455.0)","(3.3, 5.3, 3.876923076923077)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 4.915)"
07-12-2022 20:34:48.556280,"(1.9, 2.54, 2.1553846153846155)","(61.0, 460.0, 235.0)","(91.0, 630.0, 455.0)","(3.3, 5.3, 3.876923076923077)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 5.026)"
07-12-2022 20:34:49.549904,"(1.9, 2.52, 2.4)","(61.0, 460.0, 235.0)","(91.0, 630.0, 455.0)","(3.3, 5.3, 3.876923076923077)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 5.026)"
07-12-2022 20:34:50.541797,"(1.9, 2.54, 2.415)","(61.0, 460.0, 235.0)","(91.0, 630.0, 455.0)","(3.3, 5.3, 3.876923076923077)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 5.007499999999999)"
07-12-2022 20:34:51.664688,"(1.9, 2.56, 2.43)","(61.0, 450.0, 276.6666666666667)","(91.0, 630.0, 455.0)","(3.3, 5.3, 4.1)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 4.8)"
07-12-2022 20:34:52.625940,"(1.9, 2.32, 2.25)","(61.0, 440.0, 331.42857142857144)","(91.0, 630.0, 455.0)","(3.3, 5.3, 4.1)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 4.8)"
07-12-2022 20:34:53.471543,"(1.9, 2.32, 2.25)","(61.0, 440.0, 331.42857142857144)","(91.0, 630.0, 455.0)","(3.3, 5.3, 3.9538461538461536)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 4.8)"
07-12-2022 20:34:54.402508,"(1.9, 2.32, 2.25)","(61.0, 440.0, 331.42857142857144)","(91.0, 630.0, 455.0)","(3.3, 5.3, 4.027272727272727)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 4.8)"
07-12-2022 20:34:55.271838,"(1.9, 2.32, 2.25)","(61.0, 440.0, 311.6666666666667)","(91.0, 630.0, 455.0)","(3.3, 5.2, 4.0)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 4.8)"
07-12-2022 20:34:56.115735,"(1.9, 2.32, 2.25)","(61.0, 440.0, 376.6666666666667)","(91.0, 630.0, 455.0)","(3.3, 5.1, 4.7124999999999995)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 4.286)"
07-12-2022 20:34:56.988308,"(1.9, 2.32, 2.25)","(61.0, 440.0, 315.0)","(91.0, 630.0, 455.0)","(3.3, 5.1, 4.85)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 3.8625)"
07-12-2022 20:34:57.880921,"(1.9, 2.32, 2.25)","(61.0, 440.0, 371.81818181818187)","(91.0, 630.0, 455.0)","(3.3, 5.1, 4.85)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 3.8625)"
07-12-2022 20:34:58.826580,"(1.9, 2.32, 2.25)","(61.0, 440.0, 371.81818181818187)","(91.0, 630.0, 455.0)","(3.3, 5.1, 4.1)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 3.8625)"
07-12-2022 20:34:59.727664,"(1.9, 2.32, 2.25)","(61.0, 440.0, 371.81818181818187)","(91.0, 630.0, 455.0)","(3.3, 5.3, 4.1)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 3.8625)"
07-12-2022 20:35:00.691583,"(1.9, 2.32, 2.25)","(61.0, 440.0, 371.81818181818187)","(91.0, 630.0, 455.0)","(3.3, 5.2, 4.887499999999999)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 3.4499999999999997)"
07-12-2022 20:35:01.596625,"(1.9, 2.32, 2.25)","(61.0, 440.0, 371.81818181818187)","(91.0, 630.0, 455.0)","(3.3, 5.3, 4.8375)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 3.4499999999999997)"
07-12-2022 20:35:02.548760,"(1.9, 2.32, 2.086666666666667)","(61.0, 440.0, 370.90909090909093)","(91.0, 630.0, 455.0)","(3.3, 5.3, 5.0)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 4.557142857142857)"
07-12-2022 20:35:03.472145,"(1.9, 2.32, 2.06625)","(61.0, 440.0, 370.90909090909093)","(91.0, 630.0, 455.0)","(3.3, 5.3, 5.0)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 4.557142857142857)"
07-12-2022 20:35:04.406400,"(1.9, 2.3, 2.092)","(61.0, 440.0, 370.90909090909093)","(91.0, 630.0, 455.0)","(3.3, 5.3, 3.9875)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 4.783333333333333)"
07-12-2022 20:35:05.405448,"(1.9, 2.28, 2.2199999999999998)","(61.0, 440.0, 332.85714285714283)","(91.0, 630.0, 455.0)","(3.3, 5.3, 3.8125)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 4.557142857142857)"
07-12-2022 20:35:06.354916,"(1.9, 2.28, 2.2199999999999998)","(61.0, 440.0, 377.5)","(91.0, 630.0, 455.0)","(3.3, 5.3, 3.8125)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 4.557142857142857)"
07-12-2022 20:35:07.265008,"(1.9, 2.28, 2.2199999999999998)","(61.0, 440.0, 292.0)","(91.0, 630.0, 455.0)","(3.3, 5.3, 4.198148148148148)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 4.571428571428571)"
07-12-2022 20:35:08.225148,"(1.9, 2.28, 2.2199999999999998)","(61.0, 440.0, 292.0)","(91.0, 630.0, 455.0)","(3.3, 5.3, 4.207142857142857)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 4.571428571428571)"
07-12-2022 20:35:09.249112,"(1.9, 2.28, 2.2199999999999998)","(61.0, 440.0, 292.0)","(91.0, 630.0, 455.0)","(3.3, 5.3, 4.0625)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 4.571428571428571)"
07-12-2022 20:35:10.296351,"(1.9, 2.28, 2.08)","(61.0, 440.0, 292.0)","(91.0, 630.0, 455.0)","(3.3, 5.3, 4.887499999999999)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 4.571428571428571)"
07-12-2022 20:35:11.346169,"(1.9, 2.28, 2.08)","(61.0, 440.0, 292.0)","(91.0, 630.0, 455.0)","(3.3, 5.3, 4.85)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 4.828571428571428)"
07-12-2022 20:35:12.331425,"(1.9, 2.28, 2.08)","(61.0, 440.0, 292.0)","(91.0, 630.0, 455.0)","(3.3, 5.3, 4.85)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 4.571428571428571)"
07-12-2022 20:35:13.217606,"(1.9, 2.28, 2.08)","(61.0, 440.0, 364.0)","(91.0, 630.0, 455.0)","(3.3, 5.3, 5.008333333333333)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 4.571428571428571)"
07-12-2022 20:35:14.150211,"(1.9, 2.28, 2.2199999999999998)","(61.0, 440.0, 335.7142857142857)","(91.0, 630.0, 455.0)","(3.3, 5.3, 4.025)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 4.571428571428571)"
07-12-2022 20:35:15.116830,"(1.9, 2.28, 2.2199999999999998)","(61.0, 440.0, 335.7142857142857)","(91.0, 630.0, 455.0)","(3.3, 5.3, 3.855)","(10.0, 19.5, 17.4)","(3.1, 5.1, 4.571428571428571)"
07-12-2022 20:35:16.030268,"(1.9, 2.28, 2.2199999999999998)","(61.0, 440.0, 335.7142857142857)","(91.0, 630.0, 455.0)","(3.3, 5.3, 3.855)","(10.0, 19.5, 16.26923076923077)","(3.1, 5.1, 4.557142857142857)"
07-12-2022 20:35:16.917942,"(1.9, 2.28, 2.2199999999999998)","(61.0, 440.0, 335.7142857142857)","(91.0, 630.0, 455.0)","(3.3, 5.3, 3.855)","(10.0, 19.5, 17.944444444444443)","(3.1, 5.1, 4.616666666666667)"
07-12-2022 20:35:17.780152,"(1.9, 2.32, 2.25)","(61.0, 440.0, 365.0)","(91.0, 630.0, 455.0)","(3.3, 5.3, 4.16)","(10.0, 19.0, 17.555555555555557)","(3.1, 4.9, 4.616666666666667)"
07-12-2022 20:35:18.791807,"(1.9, 2.28, 2.2199999999999998)","(71.0, 440.0, 365.0)","(91.0, 630.0, 455.0)","(3.3, 5.3, 4.98)","(10.0, 19.0, 17.555555555555557)","(3.1, 4.9, 4.625)"
07-12-2022 20:35:19.882640,"(1.9, 2.0, 1.99)","(71.0, 440.0, 290.0)","(91.0, 630.0, 455.0)","(3.3, 5.3, 4.9)","(10.0, 19.0, 17.285714285714285)","(3.1, 4.9, 4.625)"
07-12-2022 20:35:20.822098,"(1.9, 2.28, 1.9906666666666666)","(71.0, 440.0, 290.0)","(91.0, 630.0, 455.0)","(3.3, 5.3, 4.9)","(10.0, 19.0, 17.285714285714285)","(3.1, 4.9, 4.852173913043478)"
07-12-2022 20:35:21.691271,"(1.9, 2.26, 2.00625)","(71.0, 440.0, 334.2857142857143)","(91.0, 630.0, 438.69565217391306)","(3.3, 5.3, 4.1)","(10.0, 19.0, 16.8)","(3.1, 5.1, 4.852173913043478)"
07-12-2022 20:35:22.644004,"(1.9, 2.26, 2.00625)","(71.0, 440.0, 334.2857142857143)","(91.0, 630.0, 438.69565217391306)","(3.3, 5.3, 3.9125)","(10.0, 19.0, 16.8)","(3.1, 5.1, 4.40625)"
07-12-2022 20:35:23.668525,"(1.9, 2.26, 2.00625)","(71.0, 440.0, 294.0)","(91.0, 630.0, 438.69565217391306)","(3.3, 5.3, 3.8125)","(10.0, 19.0, 16.8)","(3.1, 5.1, 4.40625)"
07-12-2022 20:35:24.669649,"(1.9, 2.26, 2.00625)","(71.0, 440.0, 294.0)","(91.0, 620.0, 556.4705882352941)","(3.3, 5.2, 4.7875)","(10.0, 19.0, 16.8)","(3.1, 5.1, 4.277777777777778)"
07-12-2022 20:35:25.547036,"(1.9, 2.26, 2.00625)","(71.0, 440.0, 366.0)","(91.0, 620.0, 556.4705882352941)","(3.3, 5.2, 4.7875)","(10.0, 19.0, 16.8)","(3.1, 5.1, 4.277777777777778)"
07-12-2022 20:35:26.429479,"(1.9, 2.26, 2.00625)","(71.0, 440.0, 366.0)","(91.0, 620.0, 467.14285714285717)","(3.3, 5.2, 4.7875)","(10.0, 19.0, 16.8)","(3.1, 5.1, 4.791666666666666)"
07-12-2022 20:35:27.419007,"(1.9, 2.26, 2.00625)","(71.0, 440.0, 366.0)","(91.0, 620.0, 467.14285714285717)","(3.3, 5.2, 4.7875)","(10.0, 19.0, 14.0)","(3.1, 5.1, 4.427272727272727)"
07-12-2022 20:35:28.456947,"(1.9, 2.26, 2.00625)","(71.0, 440.0, 292.0)","(91.0, 620.0, 501.1111111111111)","(3.3, 5.3, 4.716666666666667)","(10.0, 19.0, 14.0)","(3.1, 5.1, 4.427272727272727)"
07-12-2022 20:35:29.460067,"(1.9, 2.26, 2.00625)","(71.0, 440.0, 292.0)","(91.0, 620.0, 501.1111111111111)","(3.3, 5.3, 4.45)","(10.0, 19.0, 14.0)","(3.1, 5.1, 4.571428571428571)"
07-12-2022 20:35:30.365662,"(1.9, 2.26, 2.00625)","(71.0, 440.0, 290.0)","(91.0, 620.0, 501.1111111111111)","(3.3, 5.3, 4.45)","(10.0, 19.0, 14.0)","(3.1, 5.1, 4.571428571428571)"
07-12-2022 20:35:31.266771,"(1.9, 2.26, 2.064)","(71.0, 440.0, 335.7142857142857)","(91.0, 620.0, 501.1111111111111)","(3.3, 5.3, 4.0625)","(10.0, 19.0, 14.0)","(3.1, 5.1, 3.6599999999999997)"
07-12-2022 20:35:32.273086,"(1.9, 2.26, 2.064)","(71.0, 440.0, 335.7142857142857)","(91.0, 620.0, 501.1111111111111)","(3.3, 5.3, 4.0625)","(10.0, 19.0, 14.0)","(3.1, 5.1, 3.6599999999999997)"
07-12-2022 20:35:33.315760,"(1.9, 2.26, 2.02375)","(71.0, 440.0, 335.7142857142857)","(91.0, 620.0, 501.1111111111111)","(3.3, 5.4, 4.0875)","(10.0, 19.0, 14.0)","(3.1, 5.1, 4.322222222222222)"
07-12-2022 20:35:34.320673,"(1.9, 2.26, 2.02375)","(71.0, 440.0, 378.3333333333333)","(91.0, 620.0, 501.1111111111111)","(3.3, 5.2, 4.762499999999999)","(10.0, 19.0, 14.0)","(3.1, 5.1, 4.322222222222222)"
07-12-2022 20:35:35.205383,"(1.9, 2.26, 2.02375)","(71.0, 440.0, 294.0)","(91.0, 620.0, 501.1111111111111)","(3.3, 5.1, 4.762499999999999)","(10.0, 19.0, 14.0)","(3.1, 5.1, 3.9846153846153847)"
07-12-2022 20:35:36.072264,"(1.9, 2.24, 2.02125)","(71.0, 440.0, 294.0)","(91.0, 620.0, 501.1111111111111)","(3.3, 5.1, 4.762499999999999)","(10.0, 19.0, 14.0)","(3.1, 5.0, 3.9846153846153847)"
07-12-2022 20:35:37.070860,"(1.9, 2.24, 2.02125)","(71.0, 440.0, 366.0)","(91.0, 620.0, 501.1111111111111)","(3.3, 5.1, 4.425)","(10.0, 19.0, 14.0)","(3.1, 4.9, 4.66)"
07-12-2022 20:35:38.000767,"(1.9, 2.24, 2.02125)","(71.0, 440.0, 366.0)","(91.0, 620.0, 501.1111111111111)","(3.3, 5.1, 4.425)","(10.0, 19.0, 14.0)","(3.1, 4.9, 4.300000000000001)"
07-12-2022 20:35:38.946700,"(1.9, 2.24, 2.02125)","(71.0, 440.0, 366.0)","(91.0, 620.0, 467.14285714285717)","(3.3, 5.1, 4.6125)","(10.0, 19.0, 14.0)","(3.1, 4.9, 4.3187500000000005)"
07-12-2022 20:35:39.909148,"(1.9, 2.24, 2.02125)","(71.0, 440.0, 366.0)","(91.0, 620.0, 467.14285714285717)","(3.3, 5.1, 4.7875)","(10.0, 19.0, 13.833333333333334)","(3.1, 4.9, 4.322222222222222)"
07-12-2022 20:35:40.863491,"(1.9, 2.24, 2.02125)","(71.0, 440.0, 366.0)","(91.0, 620.0, 478.75)","(3.3, 5.3, 4.3)","(10.0, 18.5, 13.833333333333334)","(3.1, 5.1, 4.475)"
07-12-2022 20:35:41.868908,"(1.9, 2.24, 2.02125)","(71.0, 440.0, 366.0)","(91.0, 620.0, 478.75)","(3.3, 5.5, 5.0125)","(10.0, 18.5, 13.833333333333334)","(3.1, 4.7, 4.0)"
07-12-2022 20:35:42.906667,"(1.9, 2.24, 2.02125)","(71.0, 440.0, 366.0)","(91.0, 620.0, 478.75)","(3.3, 5.4, 5.0125)","(10.0, 18.5, 13.833333333333334)","(3.1, 4.7, 4.0)"
07-12-2022 20:35:43.894908,"(1.9, 2.24, 2.0455555555555556)","(71.0, 440.0, 366.0)","(91.0, 620.0, 478.75)","(3.3, 5.3, 4.475)","(10.0, 18.5, 15.833333333333332)","(3.1, 4.7, 4.44)"
07-12-2022 20:35:44.790083,"(1.9, 2.24, 2.0455555555555556)","(71.0, 440.0, 366.0)","(91.0, 620.0, 478.75)","(3.3, 5.3, 5.02)","(10.0, 18.5, 15.833333333333332)","(3.1, 4.7, 4.25)"
07-12-2022 20:35:45.651950,"(1.9, 2.22, 2.017058823529412)","(71.0, 440.0, 366.0)","(91.0, 620.0, 478.75)","(3.3, 5.5, 5.1125)","(10.0, 18.5, 16.166666666666668)","(3.1, 5.1, 4.25)"
07-12-2022 20:35:46.609023,"(1.9, 2.22, 2.017058823529412)","(71.0, 440.0, 366.0)","(91.0, 620.0, 478.75)","(3.3, 5.3, 4.191666666666666)","(10.0, 18.5, 16.166666666666668)","(3.1, 5.1, 4.25)"
07-12-2022 20:35:47.549997,"(1.9, 2.22, 2.017058823529412)","(71.0, 440.0, 366.0)","(91.0, 620.0, 478.75)","(3.3, 5.4, 4.191666666666666)","(10.0, 18.5, 16.166666666666668)","(3.1, 5.1, 4.25)"
07-12-2022 20:35:48.491228,"(1.9, 2.22, 2.017058823529412)","(71.0, 440.0, 366.0)","(91.0, 620.0, 478.75)","(3.3, 5.3, 4.97)","(10.0, 18.5, 16.166666666666668)","(3.1, 5.1, 4.366666666666666)"
07-12-2022 20:35:49.351086,"(1.9, 2.24, 2.0614285714285714)","(71.0, 440.0, 366.0)","(91.0, 620.0, 478.75)","(3.3, 5.3, 4.172727272727273)","(10.0, 18.5, 16.166666666666668)","(3.1, 5.1, 4.366666666666666)"
07-12-2022 20:35:50.324771,"(1.9, 2.24, 2.0614285714285714)","(71.0, 440.0, 366.0)","(91.0, 620.0, 478.75)","(3.3, 5.3, 4.172727272727273)","(10.0, 18.5, 13.5)","(3.1, 5.1, 4.5)"
07-12-2022 20:35:51.340191,"(1.9, 2.22, 2.0557142857142856)","(71.0, 440.0, 366.0)","(91.0, 620.0, 478.75)","(3.3, 5.3, 4.172727272727273)","(10.0, 18.5, 17.2)","(3.1, 5.1, 4.5)"
07-12-2022 20:35:52.337479,"(1.9, 2.22, 2.0557142857142856)","(71.0, 440.0, 366.0)","(91.0, 620.0, 478.75)","(3.3, 5.3, 4.55)","(10.0, 18.5, 17.31818181818182)","(3.1, 5.1, 3.82)"
07-12-2022 20:35:53.311174,"(1.9, 2.22, 2.0628571428571427)","(71.0, 440.0, 366.0)","(91.0, 620.0, 458.57142857142856)","(3.3, 5.3, 4.55)","(10.0, 18.5, 17.31818181818182)","(3.1, 5.1, 4.4111111111111105)"
07-12-2022 20:35:54.229077,"(1.9, 2.3, 2.085714285714286)","(71.0, 440.0, 366.0)","(91.0, 620.0, 246.66666666666666)","(3.3, 5.3, 5.058333333333334)","(10.0, 18.5, 17.31818181818182)","(3.1, 5.1, 4.4111111111111105)"
07-12-2022 20:35:55.131554,"(1.9, 2.3, 2.085714285714286)","(71.0, 440.0, 366.0)","(91.0, 620.0, 246.66666666666666)","(3.3, 5.3, 4.949999999999999)","(10.0, 18.5, 17.31818181818182)","(3.1, 5.1, 4.4111111111111105)"
07-12-2022 20:35:56.142352,"(1.9, 2.3, 2.085714285714286)","(71.0, 440.0, 366.0)","(91.0, 620.0, 246.66666666666666)","(3.3, 5.3, 4.121052631578947)","(10.0, 18.5, 16.333333333333332)","(3.1, 5.1, 4.4111111111111105)"
07-12-2022 20:35:57.125553,"(1.9, 2.28, 2.08)","(71.0, 440.0, 366.0)","(91.0, 630.0, 123.33333333333334)","(3.3, 5.3, 4.121052631578947)","(10.0, 18.5, 16.333333333333332)","(3.1, 5.1, 4.4111111111111105)"
