,Olympic Gaze,Zegalo,Villaden,Shafty,Endorphins,Just Business,Lumber Dream,Real Peace
04-01-2023 14:49:39.169685,"(10.0, 12.0, 11.752508361204013)","(19.0, 22.0, 20.714285714285715)","(2.0, 2.3, 2.2990049751243777)","(11.0, 17.5, 16.78)","(6.0, 7.2, 6.881118881118881)","(19.0, 21.0, 20.4)","(15.0, 22.0, 20.285714285714285)","(7.0, 9.2, 8.698039215686274)"
04-01-2023 14:49:40.375178,"(10.0, 12.0, 11.752508361204013)","(19.0, 22.0, 20.714285714285715)","(2.0, 2.3, 2.2990049751243777)","(11.0, 17.5, 16.78)","(6.0, 7.2, 6.881118881118881)","(19.0, 21.0, 20.4)","(15.0, 22.0, 20.285714285714285)","(7.0, 9.2, 8.698039215686274)"
04-01-2023 14:49:41.720043,"(10.0, 12.0, 11.760135135135135)","(19.0, 22.0, 20.714285714285715)","(2.0, 2.3, 2.2990049751243777)","(11.0, 17.5, 16.78)","(6.0, 7.2, 6.881118881118881)","(19.0, 21.0, 21.08)","(15.0, 22.0, 20.285714285714285)","(7.0, 9.2, 8.63111111111111)"
04-01-2023 14:49:42.929121,"(10.0, 12.0, 11.760135135135135)","(19.0, 22.0, 20.714285714285715)","(2.0, 2.3, 2.2988950276243094)","(11.0, 17.5, 16.78)","(6.0, 7.2, 6.881118881118881)","(19.0, 22.0, 21.0)","(15.0, 22.0, 20.285714285714285)","(7.0, 9.2, 8.63111111111111)"
04-01-2023 14:49:44.114361,"(10.0, 12.0, 11.760135135135135)","(19.0, 22.0, 20.714285714285715)","(2.0, 2.3, 2.2988950276243094)","(11.0, 17.5, 16.78)","(6.0, 7.2, 6.881118881118881)","(19.0, 22.0, 21.0)","(15.0, 22.0, 20.285714285714285)","(7.0, 9.2, 8.63111111111111)"
04-01-2023 14:49:45.233564,"(10.0, 12.0, 11.760135135135135)","(19.0, 22.0, 20.714285714285715)","(2.0, 2.3, 2.2988950276243094)","(11.0, 17.5, 16.78)","(6.0, 7.2, 6.881118881118881)","(19.0, 22.0, 21.0)","(15.0, 22.0, 19.5)","(7.0, 9.2, 8.63111111111111)"
04-01-2023 14:49:46.389076,"(10.0, 12.0, 11.75084175084175)","(19.0, 22.0, 20.714285714285715)","(2.0, 2.3, 2.2987341772151897)","(11.0, 17.5, 17.285714285714285)","(6.0, 7.2, 7.243076923076923)","(19.0, 22.0, 21.823529411764707)","(15.0, 21.0, 19.09090909090909)","(7.0, 9.2, 8.63111111111111)"
04-01-2023 14:49:47.657513,"(10.0, 12.0, 11.758503401360544)","(19.0, 22.0, 20.714285714285715)","(2.0, 2.3, 2.2987341772151897)","(11.0, 17.5, 17.285714285714285)","(6.0, 7.6, 7.15)","(19.0, 22.0, 21.823529411764707)","(15.0, 21.0, 19.09090909090909)","(7.0, 9.2, 8.707692307692307)"
04-01-2023 14:49:48.945353,"(10.0, 12.0, 11.758503401360544)","(19.0, 21.0, 19.80952380952381)","(2.0, 2.3, 2.2986754966887415)","(11.0, 17.5, 17.285714285714285)","(6.0, 7.6, 7.15)","(19.0, 22.0, 21.823529411764707)","(15.0, 21.0, 19.714285714285715)","(7.0, 9.2, 8.707692307692307)"
04-01-2023 14:49:50.076366,"(10.0, 12.0, 11.758503401360544)","(19.0, 21.0, 19.80952380952381)","(2.0, 2.3, 2.2986754966887415)","(11.0, 17.5, 17.285714285714285)","(6.0, 7.6, 7.15)","(19.0, 22.0, 21.823529411764707)","(15.0, 21.0, 19.714285714285715)","(7.0, 9.2, 8.707692307692307)"
04-01-2023 14:49:51.296399,"(10.0, 12.0, 11.758503401360544)","(19.0, 21.0, 19.80952380952381)","(2.0, 2.3, 2.2986754966887415)","(11.0, 17.5, 17.125)","(6.0, 7.6, 7.15)","(19.0, 22.0, 21.846153846153847)","(15.0, 21.0, 19.714285714285715)","(7.0, 9.2, 8.707692307692307)"
04-01-2023 14:49:52.682430,"(10.0, 12.0, 11.75084175084175)","(19.0, 21.0, 20.0625)","(2.0, 2.3, 2.2986754966887415)","(11.0, 17.5, 17.125)","(6.0, 7.6, 7.15)","(19.0, 22.0, 22.673684210526314)","(15.0, 21.0, 19.714285714285715)","(7.0, 9.2, 8.65531914893617)"
04-01-2023 14:49:53.856788,"(10.0, 12.0, 11.75084175084175)","(19.0, 21.0, 20.0625)","(2.0, 2.3, 2.297922077922078)","(11.0, 17.5, 17.125)","(6.0, 7.6, 7.15)","(19.0, 24.0, 21.8)","(15.0, 21.0, 18.727272727272727)","(7.0, 9.2, 8.65531914893617)"
04-01-2023 14:49:55.024609,"(10.0, 12.0, 11.75084175084175)","(19.0, 21.0, 20.0625)","(2.0, 2.3, 2.2967295597484276)","(11.0, 17.5, 17.125)","(6.0, 7.6, 7.432911392405063)","(19.0, 24.0, 21.8)","(15.0, 20.0, 18.727272727272727)","(7.0, 9.2, 8.65531914893617)"
04-01-2023 14:49:56.156187,"(10.0, 12.0, 11.75084175084175)","(19.0, 21.0, 20.0625)","(2.0, 2.3, 2.296413793103448)","(11.0, 17.5, 17.125)","(6.0, 7.6, 7.432911392405063)","(19.0, 24.0, 21.8)","(15.0, 20.0, 18.727272727272727)","(7.0, 9.2, 8.65531914893617)"
04-01-2023 14:49:57.275875,"(10.0, 12.0, 11.75084175084175)","(19.0, 21.0, 20.0625)","(2.0, 2.3, 2.289171270718232)","(11.0, 17.5, 17.125)","(6.0, 7.6, 7.404444444444445)","(19.0, 24.0, 21.8)","(15.0, 20.0, 19.142857142857142)","(7.0, 9.2, 8.775)"
04-01-2023 14:49:58.311257,"(10.0, 12.0, 11.723880597014926)","(19.0, 21.0, 19.65)","(2.0, 2.3, 2.289171270718232)","(11.0, 17.5, 17.125)","(6.0, 7.6, 7.404444444444445)","(19.0, 24.0, 21.8)","(15.0, 20.0, 19.142857142857142)","(7.0, 9.0, 8.813793103448276)"
04-01-2023 14:49:59.449240,"(10.0, 12.0, 11.723880597014926)","(19.0, 21.0, 19.65)","(2.0, 2.3, 2.283247863247863)","(11.0, 17.5, 17.0)","(6.0, 7.6, 7.392207792207792)","(19.0, 24.0, 22.84)","(15.0, 20.0, 18.75)","(7.0, 9.0, 8.833333333333334)"
04-01-2023 14:50:00.658882,"(10.0, 12.0, 11.717557251908397)","(19.0, 19.5, 19.2)","(2.0, 2.3, 2.2825531914893613)","(11.0, 17.5, 17.227272727272727)","(6.0, 7.6, 7.394736842105263)","(19.0, 23.0, 22.085714285714285)","(15.0, 19.5, 19.0)","(7.0, 9.0, 8.714285714285714)"
04-01-2023 14:50:01.812382,"(10.0, 12.0, 11.717557251908397)","(19.0, 19.5, 19.41176470588235)","(2.0, 2.3, 2.2840909090909087)","(11.0, 17.5, 17.227272727272727)","(6.0, 7.6, 7.394736842105263)","(19.0, 24.0, 22.085714285714285)","(15.0, 19.5, 19.0)","(7.0, 9.0, 8.714285714285714)"
04-01-2023 14:50:02.982357,"(10.0, 12.0, 11.72265625)","(19.0, 19.5, 19.41176470588235)","(2.0, 2.3, 2.2917460317460314)","(11.0, 17.5, 17.227272727272727)","(6.0, 7.6, 7.411428571428571)","(19.0, 24.0, 22.096153846153847)","(15.0, 19.5, 18.8)","(7.0, 9.0, 8.753488372093022)"
04-01-2023 14:50:04.138778,"(10.0, 12.0, 11.780185758513932)","(19.0, 21.0, 19.92)","(2.0, 2.3, 2.2917460317460314)","(11.0, 17.5, 17.0125)","(6.0, 7.6, 7.402739726027397)","(19.0, 24.0, 22.045871559633028)","(15.0, 20.0, 18.307692307692307)","(7.0, 9.2, 8.753488372093022)"
04-01-2023 14:50:05.361753,"(10.0, 12.0, 11.773006134969325)","(19.0, 20.0, 19.428571428571427)","(2.0, 2.3, 2.2910344827586204)","(11.0, 17.5, 17.0125)","(6.0, 7.6, 7.402739726027397)","(19.0, 24.0, 22.045871559633028)","(15.0, 20.0, 18.307692307692307)","(7.0, 9.2, 8.753488372093022)"
04-01-2023 14:50:06.492857,"(10.0, 12.0, 11.773006134969325)","(19.0, 20.0, 19.428571428571427)","(2.0, 2.3, 2.293333333333333)","(11.0, 17.5, 17.0125)","(6.0, 7.6, 7.402739726027397)","(19.0, 24.0, 22.045871559633028)","(15.0, 20.0, 18.307692307692307)","(7.0, 9.2, 8.753488372093022)"
04-01-2023 14:50:07.629363,"(10.0, 12.0, 11.773006134969325)","(19.0, 20.0, 19.176470588235293)","(2.0, 2.32, 2.2777777777777777)","(11.0, 17.5, 17.0125)","(6.0, 7.6, 7.402739726027397)","(19.0, 24.0, 22.045871559633028)","(15.0, 20.0, 18.307692307692307)","(7.0, 9.2, 8.753488372093022)"
04-01-2023 14:50:08.745465,"(10.0, 12.0, 11.768025078369906)","(19.0, 20.0, 19.25)","(2.0, 2.32, 2.2777777777777777)","(11.0, 17.5, 16.926470588235293)","(6.0, 7.6, 7.385)","(19.0, 24.0, 22.045871559633028)","(15.0, 20.0, 18.307692307692307)","(7.0, 9.2, 8.781132075471698)"
04-01-2023 14:50:09.905091,"(10.0, 12.0, 11.756172839506172)","(19.0, 20.0, 19.55)","(2.0, 2.3, 2.283880597014925)","(11.0, 17.5, 16.944444444444443)","(6.0, 7.6, 7.385)","(19.0, 24.0, 22.045871559633028)","(15.0, 20.0, 18.307692307692307)","(7.0, 9.2, 8.781132075471698)"
04-01-2023 14:50:11.139852,"(10.0, 12.0, 11.756172839506172)","(19.0, 20.0, 19.55)","(2.0, 2.3, 2.283880597014925)","(11.0, 17.5, 16.807692307692307)","(6.0, 7.6, 7.4959999999999996)","(19.0, 24.0, 22.045871559633028)","(15.0, 20.0, 18.307692307692307)","(7.0, 9.2, 8.781132075471698)"
04-01-2023 14:50:12.127153,"(10.0, 12.0, 11.756172839506172)","(19.0, 20.0, 19.55)","(2.0, 2.3, 2.2828571428571425)","(11.0, 17.5, 16.807692307692307)","(6.0, 7.6, 7.544186046511627)","(18.0, 24.0, 22.045871559633028)","(15.0, 20.0, 18.0)","(7.0, 9.2, 8.799999999999999)"
04-01-2023 14:50:13.195255,"(10.0, 12.0, 11.768025078369906)","(19.0, 20.0, 19.55)","(2.0, 2.3, 2.293333333333333)","(11.0, 17.5, 16.75)","(6.0, 7.6, 7.544186046511627)","(18.0, 24.0, 22.045871559633028)","(15.0, 18.5, 18.0)","(7.0, 9.2, 8.799999999999999)"
04-01-2023 14:50:14.282579,"(10.0, 12.0, 11.781065088757396)","(19.0, 20.0, 19.666666666666668)","(2.0, 2.3, 2.293333333333333)","(11.0, 17.5, 16.75)","(6.0, 7.6, 7.544186046511627)","(18.0, 24.0, 22.045871559633028)","(15.0, 18.5, 17.68918918918919)","(7.0, 9.2, 8.753488372093022)"
04-01-2023 14:50:15.310469,"(10.0, 12.0, 11.781065088757396)","(19.0, 20.0, 19.666666666666668)","(2.0, 2.3, 2.293333333333333)","(11.0, 17.5, 16.75)","(6.0, 7.6, 7.544186046511627)","(18.0, 24.0, 22.045871559633028)","(15.0, 18.5, 17.557142857142857)","(7.0, 9.2, 8.753488372093022)"
04-01-2023 14:50:16.482202,"(10.0, 12.0, 11.784256559766764)","(19.0, 20.0, 19.607142857142858)","(2.0, 2.3, 2.293333333333333)","(11.0, 17.5, 16.75)","(6.0, 7.6, 7.558620689655172)","(18.0, 24.0, 22.045871559633028)","(15.0, 18.5, 17.557142857142857)","(7.0, 9.2, 8.753488372093022)"
04-01-2023 14:50:17.632411,"(10.0, 12.0, 11.789317507418398)","(19.0, 21.0, 19.607142857142858)","(2.0, 2.3, 2.293333333333333)","(11.0, 17.5, 16.9375)","(6.0, 7.6, 7.561904761904762)","(18.0, 24.0, 22.045871559633028)","(15.0, 18.5, 17.557142857142857)","(7.0, 9.2, 8.837735849056603)"
04-01-2023 14:50:18.786534,"(10.0, 12.0, 11.795977011494253)","(19.0, 21.0, 19.583333333333332)","(2.0, 2.26, 2.240909090909091)","(11.0, 17.5, 16.9375)","(6.0, 7.6, 7.561904761904762)","(18.0, 24.0, 22.045871559633028)","(15.0, 18.5, 17.557142857142857)","(7.0, 9.2, 8.837735849056603)"
04-01-2023 14:50:19.846610,"(10.0, 12.0, 11.795977011494253)","(19.0, 21.0, 19.35483870967742)","(2.0, 2.26, 2.240909090909091)","(11.0, 17.5, 16.9375)","(6.0, 7.6, 7.561904761904762)","(18.0, 24.0, 22.045871559633028)","(15.0, 18.5, 17.630434782608695)","(7.0, 9.2, 8.837735849056603)"
04-01-2023 14:50:20.985873,"(10.0, 12.0, 11.795977011494253)","(19.0, 21.0, 19.35483870967742)","(2.0, 2.26, 2.240909090909091)","(11.0, 17.5, 17.22222222222222)","(6.0, 7.6, 7.561904761904762)","(18.0, 24.0, 22.045871559633028)","(15.0, 18.5, 17.630434782608695)","(7.0, 9.2, 8.837735849056603)"
04-01-2023 14:50:22.160822,"(10.0, 12.0, 11.795977011494253)","(18.0, 21.0, 19.35483870967742)","(2.0, 2.26, 2.240909090909091)","(11.0, 17.5, 17.22222222222222)","(6.0, 7.6, 7.561904761904762)","(18.0, 24.0, 22.045871559633028)","(15.0, 18.5, 17.630434782608695)","(7.0, 9.2, 8.837735849056603)"
04-01-2023 14:50:23.316246,"(10.0, 12.0, 11.796561604584527)","(18.0, 21.0, 19.35483870967742)","(2.0, 2.26, 2.240909090909091)","(11.0, 17.5, 17.22222222222222)","(6.0, 7.6, 7.561904761904762)","(18.0, 24.0, 22.045871559633028)","(15.0, 18.5, 17.630434782608695)","(7.0, 9.2, 8.837735849056603)"
04-01-2023 14:50:24.319546,"(10.0, 12.0, 11.796561604584527)","(18.0, 21.0, 19.35483870967742)","(2.0, 2.26, 2.240909090909091)","(11.0, 17.5, 17.22222222222222)","(6.0, 7.6, 7.561904761904762)","(18.0, 24.0, 22.045871559633028)","(15.0, 18.5, 17.630434782608695)","(7.0, 9.2, 8.837735849056603)"
04-01-2023 14:50:25.355284,"(10.0, 12.0, 11.796561604584527)","(18.0, 21.0, 19.35483870967742)","(2.0, 2.26, 2.240909090909091)","(11.0, 17.5, 17.22222222222222)","(6.0, 7.6, 7.561904761904762)","(18.0, 24.0, 22.045871559633028)","(15.0, 18.5, 17.630434782608695)","(7.0, 9.2, 8.837735849056603)"
04-01-2023 14:50:26.392206,"(10.0, 12.0, 11.796561604584527)","(18.0, 21.0, 18.571428571428573)","(2.0, 2.26, 2.240744186046512)","(11.0, 17.5, 17.142857142857142)","(6.0, 7.6, 7.558620689655172)","(18.0, 24.0, 22.045871559633028)","(15.0, 18.5, 17.630434782608695)","(7.0, 9.2, 8.837735849056603)"
04-01-2023 14:50:27.484797,"(10.0, 12.0, 11.812664907651715)","(18.0, 22.0, 18.652173913043477)","(2.0, 2.26, 2.240744186046512)","(11.0, 17.5, 17.22222222222222)","(6.0, 7.6, 7.561904761904762)","(18.0, 24.0, 22.13157894736842)","(15.0, 18.5, 17.630434782608695)","(7.0, 9.2, 8.837735849056603)"
04-01-2023 14:50:28.548333,"(10.0, 12.0, 11.81413612565445)","(18.0, 22.0, 19.265625)","(2.0, 2.26, 2.240744186046512)","(11.0, 17.5, 17.22222222222222)","(6.0, 7.6, 7.561904761904762)","(18.0, 24.0, 22.13157894736842)","(15.0, 18.5, 17.630434782608695)","(7.0, 9.2, 8.837735849056603)"
04-01-2023 14:50:29.701875,"(10.0, 12.0, 11.904069767441861)","(18.0, 22.0, 19.2)","(2.0, 2.26, 2.231932203389831)","(11.0, 17.5, 17.22222222222222)","(6.0, 7.6, 7.561904761904762)","(18.0, 24.0, 22.13157894736842)","(15.0, 18.5, 17.630434782608695)","(7.0, 9.2, 8.868965517241378)"
04-01-2023 14:50:30.821911,"(10.0, 12.0, 11.738095238095237)","(18.0, 21.0, 19.2)","(2.0, 2.26, 2.231932203389831)","(11.0, 17.5, 17.22222222222222)","(6.0, 7.6, 7.561904761904762)","(18.0, 24.0, 22.13157894736842)","(15.0, 18.5, 17.630434782608695)","(7.0, 9.2, 8.868965517241378)"
04-01-2023 14:50:31.960508,"(10.0, 12.0, 11.738095238095237)","(18.0, 21.0, 19.2)","(2.0, 2.26, 2.231932203389831)","(11.0, 17.5, 17.22222222222222)","(6.0, 7.6, 7.561904761904762)","(18.0, 24.0, 22.13157894736842)","(15.0, 18.5, 17.630434782608695)","(7.0, 9.2, 8.829411764705881)"
04-01-2023 14:50:33.091032,"(10.0, 12.0, 11.738095238095237)","(18.0, 21.0, 19.046875)","(2.0, 2.28, 2.2798996990972915)","(11.0, 17.5, 17.142857142857142)","(6.0, 7.6, 7.47012987012987)","(18.0, 24.0, 22.075)","(15.0, 18.5, 17.630434782608695)","(7.0, 9.0, 8.82)"
04-01-2023 14:50:34.323042,"(10.0, 12.0, 11.959876543209877)","(18.0, 21.0, 19.2)","(2.0, 2.3, 2.299536231884058)","(11.0, 17.5, 17.0)","(6.0, 7.6, 7.269444444444445)","(18.0, 24.0, 22.075)","(15.0, 18.5, 17.740506329113924)","(7.0, 9.0, 8.918181818181818)"
04-01-2023 14:50:35.550351,"(10.0, 12.0, 11.942857142857143)","(18.0, 19.5, 18.6)","(2.0, 2.3, 2.2967315175097274)","(11.0, 17.5, 17.357142857142858)","(6.0, 7.4, 7.269444444444445)","(18.0, 24.0, 22.121739130434783)","(15.0, 18.5, 17.740506329113924)","(7.0, 9.0, 8.918181818181818)"
04-01-2023 14:50:36.718902,"(10.0, 12.0, 11.948717948717949)","(18.0, 19.5, 18.6)","(2.0, 2.3, 2.2967315175097274)","(11.0, 17.5, 17.357142857142858)","(6.0, 7.4, 7.2684931506849315)","(18.0, 24.0, 22.036363636363635)","(15.0, 18.5, 17.740506329113924)","(7.0, 9.0, 8.918181818181818)"
04-01-2023 14:50:37.862768,"(10.0, 12.0, 11.948717948717949)","(18.0, 19.5, 18.6)","(2.0, 2.3, 2.2967315175097274)","(11.0, 17.5, 17.357142857142858)","(6.0, 7.4, 7.2684931506849315)","(18.0, 24.0, 22.036363636363635)","(15.0, 18.5, 17.740506329113924)","(7.0, 9.0, 8.918181818181818)"
04-01-2023 14:50:38.978858,"(10.0, 12.0, 11.948717948717949)","(18.0, 19.5, 18.6)","(2.0, 2.3, 2.2967315175097274)","(11.0, 17.5, 17.32758620689655)","(6.0, 7.4, 7.260975609756098)","(18.0, 24.0, 22.036363636363635)","(15.0, 18.5, 17.740506329113924)","(7.0, 9.0, 8.918181818181818)"
04-01-2023 14:50:40.100321,"(10.0, 12.0, 11.948717948717949)","(18.0, 19.5, 18.6)","(2.0, 2.3, 2.2967315175097274)","(11.0, 17.5, 17.32758620689655)","(6.0, 7.4, 7.260975609756098)","(18.0, 24.0, 22.045871559633028)","(15.0, 18.5, 17.740506329113924)","(7.0, 9.0, 8.918181818181818)"
04-01-2023 14:50:41.134843,"(10.0, 12.0, 11.948717948717949)","(18.0, 19.5, 18.857142857142858)","(2.0, 2.3, 2.2967315175097274)","(11.0, 17.5, 17.32758620689655)","(6.0, 7.4, 7.260975609756098)","(18.0, 24.0, 22.045871559633028)","(15.0, 18.5, 17.740506329113924)","(7.0, 9.0, 8.918181818181818)"
04-01-2023 14:50:42.223015,"(10.0, 12.0, 11.948717948717949)","(18.0, 19.5, 18.857142857142858)","(2.0, 2.3, 2.2967315175097274)","(11.0, 17.5, 17.14864864864865)","(6.0, 7.4, 7.24950495049505)","(18.0, 24.0, 22.75609756097561)","(15.0, 18.5, 17.680232558139537)","(7.0, 9.0, 8.833333333333334)"
04-01-2023 14:50:43.353155,"(10.0, 12.0, 11.843137254901961)","(18.0, 19.5, 18.642857142857142)","(2.0, 2.3, 2.288333333333333)","(11.0, 17.5, 17.14864864864865)","(6.0, 7.4, 7.24950495049505)","(18.0, 23.0, 22.75609756097561)","(15.0, 18.5, 17.707865168539325)","(7.0, 9.0, 8.805882352941177)"
04-01-2023 14:50:44.499463,"(10.0, 12.0, 11.843137254901961)","(18.0, 19.5, 18.75)","(2.0, 2.3, 2.2941176470588234)","(11.0, 17.5, 17.0)","(6.0, 7.4, 7.256179775280899)","(18.0, 23.0, 22.894736842105264)","(15.0, 18.5, 17.77777777777778)","(7.0, 9.0, 8.83728813559322)"
04-01-2023 14:50:45.614053,"(10.0, 12.0, 11.897727272727273)","(18.0, 19.5, 18.214285714285715)","(2.0, 2.3, 2.2941176470588234)","(11.0, 17.5, 17.166666666666668)","(6.0, 7.4, 7.256179775280899)","(18.0, 23.0, 22.894736842105264)","(15.0, 18.5, 17.77777777777778)","(7.0, 9.0, 8.879999999999999)"
04-01-2023 14:50:46.778461,"(10.0, 12.0, 11.897727272727273)","(18.0, 19.5, 18.25)","(2.0, 2.3, 2.299456635318704)","(11.0, 17.5, 16.8125)","(6.0, 7.4, 7.245569620253165)","(18.0, 23.0, 22.0)","(15.0, 18.5, 17.78)","(7.0, 9.0, 8.928)"
04-01-2023 14:50:47.987264,"(10.0, 13.0, 12.377358490566039)","(18.0, 19.5, 18.944444444444443)","(2.0, 2.3, 2.316491575817641)","(11.0, 19.0, 17.75)","(6.0, 7.4, 7.245569620253165)","(18.0, 24.0, 22.65)","(15.0, 18.5, 17.740506329113924)","(7.0, 9.0, 8.928)"
04-01-2023 14:50:49.188864,"(10.0, 13.0, 12.307692307692308)","(18.0, 19.5, 19.05)","(2.0, 2.32, 2.268205128205128)","(11.0, 19.0, 17.0)","(6.0, 7.4, 7.286153846153846)","(18.0, 23.0, 22.65)","(15.0, 18.5, 17.630434782608695)","(7.0, 9.0, 8.909433962264151)"
04-01-2023 14:50:50.292695,"(10.0, 12.5, 12.451219512195122)","(18.0, 19.0, 18.761904761904763)","(2.0, 2.32, 2.2854700854700853)","(11.0, 18.0, 16.714285714285715)","(6.0, 7.4, 7.286153846153846)","(18.0, 23.0, 22.65)","(15.0, 18.5, 17.630434782608695)","(7.0, 9.0, 8.909433962264151)"
04-01-2023 14:50:51.450887,"(10.0, 12.5, 12.329787234042554)","(18.0, 19.0, 18.761904761904763)","(2.0, 2.32, 2.293877551020408)","(11.0, 18.0, 16.714285714285715)","(6.0, 7.4, 7.286153846153846)","(18.0, 23.0, 22.65)","(15.0, 18.5, 17.630434782608695)","(7.0, 9.0, 8.909433962264151)"
04-01-2023 14:50:52.661536,"(10.0, 12.5, 12.329787234042554)","(18.0, 19.0, 18.761904761904763)","(2.0, 2.32, 2.298317757009346)","(11.0, 18.0, 16.75)","(6.0, 7.4, 7.286153846153846)","(18.0, 23.0, 22.65)","(15.0, 18.5, 17.75)","(7.0, 9.0, 8.92156862745098)"
04-01-2023 14:50:53.858355,"(10.0, 12.5, 12.475)","(18.0, 19.0, 18.804878048780488)","(2.0, 2.32, 2.295578947368421)","(12.0, 18.5, 16.6)","(6.0, 7.4, 7.286153846153846)","(19.0, 23.0, 20.679012345679013)","(15.0, 18.5, 17.630434782608695)","(7.0, 9.0, 8.928)"
04-01-2023 14:50:54.950866,"(10.0, 13.0, 12.241176470588236)","(18.0, 19.0, 18.906976744186046)","(2.0, 2.32, 2.295578947368421)","(12.0, 18.5, 16.6)","(6.0, 7.4, 7.286153846153846)","(19.0, 21.0, 22.426470588235293)","(15.0, 18.5, 17.75925925925926)","(7.0, 9.0, 8.928)"
04-01-2023 14:50:56.090942,"(10.0, 13.0, 12.241176470588236)","(18.0, 19.0, 18.902439024390244)","(2.0, 2.3, 2.2994736842105263)","(12.0, 18.5, 17.36904761904762)","(6.0, 7.4, 7.286153846153846)","(19.0, 23.0, 21.90909090909091)","(15.0, 18.5, 17.75925925925926)","(7.0, 9.0, 8.928)"
04-01-2023 14:50:57.227227,"(10.0, 13.0, 12.213414634146341)","(18.0, 19.0, 18.902439024390244)","(2.0, 2.3, 2.2906060606060605)","(12.0, 18.5, 17.38)","(6.0, 7.4, 7.286153846153846)","(19.0, 23.0, 21.90909090909091)","(15.0, 18.5, 17.75925925925926)","(7.0, 9.0, 8.928)"
04-01-2023 14:50:58.232245,"(10.0, 13.0, 12.222222222222221)","(18.0, 19.0, 18.625)","(2.0, 2.32, 2.2906060606060605)","(12.0, 17.5, 17.38)","(6.0, 7.4, 7.286153846153846)","(19.0, 23.0, 21.97872340425532)","(15.0, 18.5, 17.75925925925926)","(7.0, 9.0, 8.923404255319149)"
04-01-2023 14:50:59.332809,"(10.0, 13.0, 12.307692307692308)","(18.0, 19.0, 18.558823529411764)","(2.0, 2.28, 2.2856410256410253)","(12.0, 17.5, 17.232142857142858)","(6.0, 7.4, 7.286153846153846)","(19.0, 23.0, 21.90909090909091)","(15.0, 18.5, 17.73404255319149)","(7.0, 9.0, 8.923404255319149)"
04-01-2023 14:51:00.514019,"(10.0, 13.0, 12.268292682926829)","(18.0, 18.5, 18.045454545454547)","(2.0, 2.32, 2.2875862068965516)","(12.0, 17.5, 17.15909090909091)","(6.0, 7.4, 7.286153846153846)","(19.0, 23.0, 21.90909090909091)","(15.0, 18.5, 17.715686274509803)","(7.0, 9.0, 8.923404255319149)"
04-01-2023 14:51:01.686149,"(10.0, 13.0, 12.240506329113924)","(18.0, 18.5, 18.045454545454547)","(2.0, 2.3, 2.2875862068965516)","(12.0, 17.5, 17.15909090909091)","(6.0, 7.4, 7.286153846153846)","(19.0, 23.0, 21.90909090909091)","(15.0, 18.5, 17.715686274509803)","(7.0, 9.0, 8.866666666666667)"
04-01-2023 14:51:02.785723,"(10.0, 13.0, 12.240506329113924)","(18.0, 18.5, 18.045454545454547)","(2.0, 2.3, 2.284074074074074)","(12.0, 17.5, 17.275)","(6.0, 7.4, 7.395744680851064)","(19.0, 23.0, 21.90909090909091)","(15.0, 18.5, 17.715686274509803)","(7.0, 9.0, 8.866666666666667)"
04-01-2023 14:51:03.924119,"(10.0, 13.0, 12.240506329113924)","(18.0, 18.5, 18.045454545454547)","(2.0, 2.3, 2.2857142857142856)","(12.0, 17.5, 17.275)","(6.0, 7.4, 7.395744680851064)","(19.0, 23.0, 21.90909090909091)","(15.0, 18.5, 17.715686274509803)","(7.0, 9.0, 8.866666666666667)"
04-01-2023 14:51:05.068672,"(10.0, 13.0, 12.240506329113924)","(18.0, 18.5, 18.045454545454547)","(2.0, 2.3, 2.276341673856773)","(12.0, 17.5, 17.275)","(6.0, 7.4, 7.395744680851064)","(19.0, 23.0, 21.90909090909091)","(15.0, 18.5, 17.73404255319149)","(7.0, 9.0, 8.866666666666667)"
04-01-2023 14:51:06.229116,"(11.0, 13.0, 12.307692307692308)","(17.0, 18.5, 17.666666666666668)","(2.0, 2.28, 2.2762142857142855)","(12.0, 17.5, 17.275)","(6.0, 7.4, 7.395744680851064)","(19.0, 23.0, 21.90909090909091)","(15.0, 18.5, 17.73404255319149)","(7.0, 9.0, 8.933333333333334)"
04-01-2023 14:51:07.294454,"(11.0, 13.0, 12.307692307692308)","(17.0, 18.5, 17.666666666666668)","(2.0, 2.28, 2.2762142857142855)","(12.0, 17.5, 17.275)","(6.0, 7.4, 7.395744680851064)","(19.0, 23.0, 21.90909090909091)","(15.0, 18.5, 17.73404255319149)","(7.0, 9.0, 8.933333333333334)"
04-01-2023 14:51:08.411713,"(11.0, 13.0, 12.2875)","(17.0, 18.5, 18.045454545454547)","(2.0, 2.3, 2.2864197530864194)","(12.0, 17.5, 17.275)","(6.0, 7.4, 7.395744680851064)","(19.0, 23.0, 21.90909090909091)","(15.0, 18.5, 17.715686274509803)","(7.0, 9.0, 8.933333333333334)"
04-01-2023 14:51:09.547502,"(11.0, 13.0, 12.259036144578314)","(17.0, 18.5, 18.22222222222222)","(2.0, 2.3, 2.2916083916083916)","(12.0, 17.5, 17.21875)","(6.0, 7.4, 7.395744680851064)","(19.0, 23.0, 21.615384615384617)","(15.0, 18.5, 17.715686274509803)","(7.0, 9.0, 8.933333333333334)"
