,Evanlee,Mechanics Kismet,Lamont Bale,Our Watto,Forcefully,Sonic Sammy
12-01-2023 15:34:48.593675,"(16.0, 38.0, 37.111111111111114)","(5.5, 9.8, 9.694736842105264)","(4.6, 7.0, 6.533333333333333)","(3.3, 4.8, 4.633333333333334)","(2.35, 2.6, 2.52)","(10.0, 18.5, 17.31578947368421)"
12-01-2023 15:34:49.719107,"(16.0, 38.0, 37.111111111111114)","(5.5, 9.8, 9.694736842105264)","(4.6, 7.0, 6.533333333333333)","(3.3, 4.7, 4.633333333333334)","(2.35, 2.6, 2.52)","(10.0, 18.5, 17.31578947368421)"
12-01-2023 15:34:50.795262,"(16.0, 38.0, 37.111111111111114)","(5.5, 9.8, 9.694736842105264)","(4.6, 7.0, 6.533333333333333)","(3.3, 4.7, 4.633333333333334)","(2.35, 2.6, 2.52)","(10.0, 18.5, 17.31578947368421)"
12-01-2023 15:34:51.799366,"(16.0, 38.0, 37.111111111111114)","(5.5, 9.8, 9.694736842105264)","(4.6, 7.0, 6.533333333333333)","(3.3, 4.7, 4.625)","(2.35, 2.6, 2.52)","(10.0, 18.5, 16.892857142857142)"
12-01-2023 15:34:52.916936,"(16.0, 38.0, 37.111111111111114)","(5.5, 9.8, 9.694736842105264)","(4.6, 7.0, 6.533333333333333)","(3.3, 4.7, 4.625)","(2.35, 2.6, 2.5085714285714285)","(10.0, 18.5, 17.041666666666668)"
12-01-2023 15:34:54.008923,"(16.0, 38.0, 37.111111111111114)","(5.5, 9.8, 9.694736842105264)","(4.6, 7.0, 6.377777777777777)","(3.3, 4.7, 4.633333333333334)","(2.35, 2.6, 2.4628571428571426)","(10.0, 18.5, 17.041666666666668)"
12-01-2023 15:34:55.113863,"(16.0, 38.0, 36.666666666666664)","(5.5, 9.8, 9.694736842105264)","(4.6, 7.0, 6.138461538461538)","(3.3, 4.7, 4.633333333333334)","(2.35, 2.6, 2.457777777777778)","(10.0, 18.5, 16.842105263157894)"
12-01-2023 15:34:56.178386,"(16.0, 38.0, 37.111111111111114)","(5.5, 9.8, 9.71304347826087)","(4.6, 7.0, 6.138461538461538)","(3.3, 4.7, 4.633333333333334)","(2.35, 2.6, 2.457777777777778)","(10.0, 18.5, 16.842105263157894)"
12-01-2023 15:34:57.245410,"(16.0, 38.0, 37.111111111111114)","(5.5, 9.8, 9.71304347826087)","(4.6, 7.0, 6.138461538461538)","(3.3, 4.7, 4.633333333333334)","(2.35, 2.6, 2.457777777777778)","(10.0, 18.5, 16.842105263157894)"
12-01-2023 15:34:58.323776,"(16.0, 38.0, 37.111111111111114)","(5.5, 9.8, 9.716666666666667)","(4.6, 7.0, 6.138461538461538)","(3.3, 4.7, 4.633333333333334)","(2.35, 2.6, 2.457777777777778)","(10.0, 18.5, 16.25)"
12-01-2023 15:34:59.399311,"(16.0, 38.0, 37.111111111111114)","(5.5, 9.8, 9.716666666666667)","(4.6, 7.0, 6.138461538461538)","(3.3, 4.7, 4.625)","(2.35, 2.6, 2.453333333333333)","(10.0, 18.5, 17.535714285714285)"
12-01-2023 15:35:00.441723,"(16.0, 38.0, 37.111111111111114)","(5.5, 9.8, 9.716666666666667)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.7, 4.463157894736843)","(2.35, 2.58, 2.535)","(10.0, 18.5, 17.833333333333332)"
12-01-2023 15:35:01.560367,"(16.0, 38.0, 34.92307692307692)","(5.5, 9.8, 9.70909090909091)","(4.6, 7.0, 6.030769230769231)","(3.3, 4.8, 4.45)","(2.35, 2.56, 2.4872727272727273)","(10.0, 18.5, 18.428571428571427)"
12-01-2023 15:35:02.592489,"(16.0, 38.0, 34.92307692307692)","(5.5, 9.8, 9.70909090909091)","(4.6, 7.0, 6.030769230769231)","(3.3, 4.8, 4.45)","(2.35, 2.56, 2.4688235294117646)","(10.0, 19.0, 18.428571428571427)"
12-01-2023 15:35:03.583175,"(16.0, 38.0, 34.92307692307692)","(6.0, 9.8, 9.5)","(4.6, 7.0, 6.030769230769231)","(3.3, 4.8, 4.633333333333334)","(2.35, 2.56, 2.52)","(10.0, 19.0, 19.142857142857142)"
12-01-2023 15:35:04.672061,"(16.0, 38.0, 34.92307692307692)","(6.0, 9.8, 9.5)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.7, 4.658333333333333)","(2.35, 2.54, 2.52)","(10.0, 20.0, 18.363636363636363)"
12-01-2023 15:35:05.740394,"(16.0, 38.0, 34.92307692307692)","(6.0, 9.8, 9.200000000000001)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.7, 4.38)","(2.35, 2.54, 2.4688235294117646)","(10.0, 20.0, 16.25)"
12-01-2023 15:35:06.694064,"(16.0, 38.0, 37.111111111111114)","(6.0, 9.8, 9.575000000000001)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.7, 4.4)","(2.35, 2.56, 2.4688235294117646)","(10.0, 20.0, 18.333333333333332)"
12-01-2023 15:35:07.796946,"(16.0, 38.0, 37.111111111111114)","(6.0, 9.8, 9.575000000000001)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.7, 4.375)","(2.35, 2.56, 2.4688235294117646)","(10.0, 19.5, 17.944444444444443)"
12-01-2023 15:35:08.890284,"(16.0, 38.0, 37.111111111111114)","(6.0, 9.8, 9.575000000000001)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.7, 4.555555555555555)","(2.35, 2.56, 2.4688235294117646)","(10.0, 19.5, 17.59090909090909)"
12-01-2023 15:35:09.838004,"(16.0, 38.0, 37.111111111111114)","(6.0, 9.8, 9.575000000000001)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.6, 4.555555555555555)","(2.35, 2.56, 2.4688235294117646)","(10.0, 19.5, 17.59090909090909)"
12-01-2023 15:35:10.903609,"(16.0, 38.0, 37.111111111111114)","(6.0, 9.8, 9.65)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.6, 4.555555555555555)","(2.35, 2.56, 2.4688235294117646)","(10.0, 19.5, 18.0)"
12-01-2023 15:35:11.947278,"(16.0, 38.0, 37.111111111111114)","(6.0, 9.8, 9.65)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.6, 4.555555555555555)","(2.35, 2.56, 2.4688235294117646)","(10.0, 19.5, 17.59090909090909)"
12-01-2023 15:35:12.914906,"(16.0, 38.0, 37.111111111111114)","(6.0, 9.8, 9.65)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.6, 4.555555555555555)","(2.35, 2.56, 2.4688235294117646)","(10.0, 19.5, 16.125)"
12-01-2023 15:35:13.944145,"(16.0, 38.0, 37.111111111111114)","(6.0, 9.8, 9.65)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.6, 4.555555555555555)","(2.35, 2.56, 2.4688235294117646)","(10.0, 19.5, 18.928571428571427)"
12-01-2023 15:35:14.917885,"(16.0, 38.0, 37.111111111111114)","(6.0, 9.8, 9.65)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.6, 4.555555555555555)","(2.35, 2.56, 2.4688235294117646)","(10.0, 19.5, 18.928571428571427)"
12-01-2023 15:35:15.850448,"(16.0, 38.0, 34.92307692307692)","(6.0, 9.8, 9.65)","(4.6, 7.0, 6.030769230769231)","(3.3, 4.6, 4.5249999999999995)","(2.35, 2.56, 2.4683333333333333)","(10.0, 19.5, 18.928571428571427)"
12-01-2023 15:35:16.942616,"(16.0, 38.0, 34.92307692307692)","(6.0, 9.8, 9.65)","(4.6, 7.0, 6.030769230769231)","(3.3, 4.6, 4.5249999999999995)","(2.35, 2.56, 2.4683333333333333)","(10.0, 19.5, 18.928571428571427)"
12-01-2023 15:35:18.002463,"(16.0, 38.0, 34.92307692307692)","(6.0, 9.8, 9.65)","(4.6, 7.0, 6.030769230769231)","(3.3, 4.6, 4.555555555555555)","(2.35, 2.56, 2.4683333333333333)","(10.0, 19.5, 18.928571428571427)"
12-01-2023 15:35:19.149535,"(16.0, 38.0, 34.92307692307692)","(6.0, 9.8, 9.65)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.6, 4.555555555555555)","(2.35, 2.56, 2.52)","(10.0, 19.5, 19.285714285714285)"
12-01-2023 15:35:20.362827,"(16.0, 38.0, 37.111111111111114)","(6.0, 9.8, 9.65)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.6, 4.555555555555555)","(2.35, 2.54, 2.52)","(10.0, 20.0, 16.25)"
12-01-2023 15:35:21.424532,"(16.0, 38.0, 37.111111111111114)","(6.0, 9.8, 9.65)","(4.6, 7.0, 6.030769230769231)","(3.3, 4.6, 4.5249999999999995)","(2.35, 2.54, 2.4683333333333333)","(10.0, 20.0, 18.38888888888889)"
12-01-2023 15:35:22.565672,"(16.0, 38.0, 34.92307692307692)","(6.0, 9.8, 9.671428571428573)","(4.6, 7.0, 6.030769230769231)","(3.3, 4.6, 4.5249999999999995)","(2.35, 2.56, 2.4683333333333333)","(10.0, 19.5, 18.38888888888889)"
12-01-2023 15:35:23.674531,"(16.0, 38.0, 34.92307692307692)","(6.0, 9.8, 9.671428571428573)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.6, 4.555555555555555)","(2.35, 2.56, 2.4683333333333333)","(10.0, 19.5, 18.38888888888889)"
12-01-2023 15:35:24.762618,"(16.0, 38.0, 34.92307692307692)","(6.0, 9.8, 9.671428571428573)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.6, 4.555555555555555)","(2.35, 2.56, 2.4683333333333333)","(10.0, 19.5, 18.38888888888889)"
12-01-2023 15:35:25.922125,"(16.0, 38.0, 37.111111111111114)","(6.0, 9.8, 9.671428571428573)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.6, 4.555555555555555)","(2.35, 2.56, 2.4683333333333333)","(10.0, 19.5, 18.38888888888889)"
12-01-2023 15:35:26.976040,"(16.0, 38.0, 37.111111111111114)","(6.0, 9.8, 9.671428571428573)","(4.6, 7.0, 6.030769230769231)","(3.3, 4.6, 4.5249999999999995)","(2.35, 2.56, 2.4683333333333333)","(10.0, 19.5, 18.38888888888889)"
12-01-2023 15:35:28.055090,"(16.0, 38.0, 34.92307692307692)","(6.0, 9.8, 9.671428571428573)","(4.6, 7.0, 6.030769230769231)","(3.3, 4.6, 4.5249999999999995)","(2.35, 2.56, 2.4683333333333333)","(10.0, 19.5, 16.5)"
12-01-2023 15:35:29.177308,"(16.0, 38.0, 34.92307692307692)","(6.0, 9.8, 9.671428571428573)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.6, 4.5249999999999995)","(2.35, 2.56, 2.4683333333333333)","(10.0, 19.5, 17.72222222222222)"
12-01-2023 15:35:30.218937,"(16.0, 38.0, 37.111111111111114)","(6.0, 9.8, 9.671428571428573)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.6, 4.555555555555555)","(2.35, 2.56, 2.462941176470588)","(10.0, 19.5, 17.785714285714285)"
12-01-2023 15:35:31.257409,"(16.0, 38.0, 37.111111111111114)","(6.0, 9.8, 9.671428571428573)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.6, 4.555555555555555)","(2.35, 2.56, 2.4466666666666668)","(10.0, 19.5, 17.785714285714285)"
12-01-2023 15:35:32.301610,"(16.0, 38.0, 37.111111111111114)","(6.0, 9.8, 9.671428571428573)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.6, 4.566666666666666)","(2.35, 2.56, 2.4045714285714284)","(10.0, 19.5, 17.785714285714285)"
12-01-2023 15:35:33.397795,"(16.0, 38.0, 37.111111111111114)","(6.0, 9.8, 9.671428571428573)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.6, 4.5249999999999995)","(2.35, 2.56, 2.4051851851851853)","(10.0, 19.5, 17.785714285714285)"
12-01-2023 15:35:34.436765,"(16.0, 38.0, 37.111111111111114)","(6.0, 9.8, 9.671428571428573)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.6, 4.34)","(2.35, 2.54, 2.46)","(10.0, 19.5, 17.785714285714285)"
12-01-2023 15:35:35.542107,"(16.0, 38.0, 37.111111111111114)","(6.0, 9.8, 9.671428571428573)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.7, 4.34)","(2.35, 2.52, 2.46)","(10.0, 19.5, 16.833333333333332)"
12-01-2023 15:35:36.599727,"(16.0, 38.0, 37.111111111111114)","(6.0, 9.8, 9.671428571428573)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.7, 4.217857142857143)","(2.35, 2.52, 2.46)","(10.0, 19.5, 18.0)"
12-01-2023 15:35:37.620288,"(16.0, 38.0, 37.111111111111114)","(6.0, 9.8, 9.671428571428573)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.7, 4.217857142857143)","(2.35, 2.52, 2.4035294117647057)","(10.0, 19.5, 18.8)"
12-01-2023 15:35:38.698894,"(16.0, 38.0, 37.111111111111114)","(6.0, 9.8, 9.671428571428573)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.7, 4.217241379310345)","(2.35, 2.52, 2.403243243243243)","(10.0, 19.5, 18.8)"
12-01-2023 15:35:39.768896,"(16.0, 38.0, 37.111111111111114)","(6.0, 9.8, 9.671428571428573)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.7, 4.2625)","(2.35, 2.52, 2.403243243243243)","(10.0, 19.5, 18.0)"
12-01-2023 15:35:40.666080,"(16.0, 38.0, 37.111111111111114)","(6.0, 9.8, 9.671428571428573)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.7, 4.2625)","(2.35, 2.52, 2.403243243243243)","(10.0, 19.5, 19.2)"
12-01-2023 15:35:41.711898,"(16.0, 38.0, 37.111111111111114)","(6.0, 9.8, 9.671428571428573)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.7, 4.28)","(2.35, 2.52, 2.4043478260869566)","(10.0, 20.0, 17.375)"
12-01-2023 15:35:42.835425,"(16.0, 38.0, 37.111111111111114)","(6.0, 9.8, 9.671428571428573)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.7, 4.28)","(2.35, 2.5, 2.41)","(10.0, 20.0, 17.375)"
12-01-2023 15:35:43.803846,"(16.0, 38.0, 37.111111111111114)","(6.0, 9.8, 9.671428571428573)","(4.6, 7.0, 6.066666666666666)","(3.3, 4.7, 4.28)","(2.35, 2.48, 2.41)","(10.0, 20.0, 18.90909090909091)"
12-01-2023 15:35:44.820253,"(16.0, 38.0, 36.666666666666664)","(6.0, 9.8, 9.68)","(4.6, 7.0, 5.724444444444444)","(3.3, 4.7, 4.35)","(2.35, 2.48, 2.3575)","(10.0, 20.0, 19.428571428571427)"
12-01-2023 15:35:45.897051,"(16.0, 38.0, 36.666666666666664)","(6.0, 9.8, 9.68)","(4.6, 6.8, 6.56)","(3.3, 4.7, 4.35)","(2.35, 2.48, 2.4)","(10.0, 20.0, 20.142857142857142)"
12-01-2023 15:35:46.960194,"(16.0, 38.0, 36.666666666666664)","(6.0, 9.8, 9.68)","(4.6, 6.6, 5.699999999999999)","(3.3, 4.7, 4.35)","(2.35, 2.46, 2.4)","(10.0, 21.0, 19.363636363636363)"
12-01-2023 15:35:48.043440,"(16.0, 38.0, 36.666666666666664)","(6.0, 9.2, 8.622222222222222)","(4.6, 6.6, 5.7081081081081075)","(3.3, 4.7, 4.35)","(2.35, 2.46, 2.346315789473684)","(10.0, 21.0, 19.363636363636363)"
12-01-2023 15:35:49.159084,"(16.0, 38.0, 36.666666666666664)","(6.0, 9.2, 8.622222222222222)","(4.6, 6.6, 5.7081081081081075)","(3.3, 4.7, 4.35)","(2.35, 2.46, 2.346315789473684)","(10.0, 21.0, 19.363636363636363)"
12-01-2023 15:35:50.145935,"(16.0, 38.0, 36.666666666666664)","(6.0, 9.2, 8.622222222222222)","(4.6, 6.6, 5.7081081081081075)","(3.3, 4.7, 4.35)","(2.35, 2.46, 2.346315789473684)","(10.0, 21.0, 17.571428571428573)"
12-01-2023 15:35:51.434723,"(16.0, 38.0, 36.666666666666664)","(6.0, 9.2, 8.622222222222222)","(4.6, 6.6, 5.7081081081081075)","(3.3, 4.7, 4.352173913043478)","(2.35, 2.46, 2.3355555555555556)","(10.0, 21.0, 19.428571428571427)"
12-01-2023 15:35:52.559588,"(16.0, 38.0, 36.666666666666664)","(6.0, 9.2, 8.622222222222222)","(4.6, 6.6, 5.7081081081081075)","(3.3, 4.7, 4.352173913043478)","(2.35, 2.46, 2.42)","(10.0, 20.0, 19.428571428571427)"
12-01-2023 15:35:53.892297,"(16.0, 38.0, 36.666666666666664)","(6.0, 9.2, 8.622222222222222)","(4.6, 6.6, 5.7081081081081075)","(3.3, 4.7, 4.477777777777778)","(2.35, 2.44, 2.42)","(10.0, 20.0, 19.428571428571427)"
12-01-2023 15:35:54.866679,"(16.0, 38.0, 36.666666666666664)","(6.0, 9.2, 8.622222222222222)","(4.6, 6.6, 5.7081081081081075)","(3.3, 4.7, 4.477777777777778)","(2.35, 2.44, 2.393333333333333)","(10.0, 20.0, 19.428571428571427)"
12-01-2023 15:35:55.891596,"(16.0, 38.0, 36.666666666666664)","(6.0, 9.2, 8.622222222222222)","(4.6, 6.4, 5.955555555555556)","(3.3, 4.7, 4.477777777777778)","(2.35, 2.44, 2.3449999999999998)","(10.0, 20.0, 19.428571428571427)"
12-01-2023 15:35:56.928110,"(16.0, 38.0, 36.666666666666664)","(6.0, 9.2, 8.622222222222222)","(4.6, 6.2, 5.866666666666666)","(3.3, 4.7, 4.223809523809524)","(2.35, 2.44, 2.3449999999999998)","(10.0, 20.0, 20.142857142857142)"
12-01-2023 15:35:57.984485,"(16.0, 38.0, 36.666666666666664)","(6.0, 9.2, 8.622222222222222)","(4.6, 6.2, 5.866666666666666)","(3.3, 4.7, 4.2250000000000005)","(2.35, 2.44, 2.3707692307692305)","(10.0, 21.0, 17.625)"
12-01-2023 15:35:58.979071,"(16.0, 38.0, 36.666666666666664)","(6.0, 9.2, 8.622222222222222)","(4.6, 6.2, 5.866666666666666)","(3.3, 4.7, 4.2250000000000005)","(2.35, 2.44, 2.38)","(10.0, 21.0, 19.09090909090909)"
12-01-2023 15:35:59.978669,"(16.0, 38.0, 36.666666666666664)","(6.0, 9.2, 8.622222222222222)","(4.6, 6.2, 5.866666666666666)","(3.3, 4.7, 4.286956521739131)","(2.35, 2.44, 2.38)","(10.0, 21.0, 19.09090909090909)"
12-01-2023 15:36:00.981246,"(16.0, 38.0, 36.666666666666664)","(6.0, 9.2, 8.622222222222222)","(4.6, 6.2, 5.866666666666666)","(3.3, 4.7, 4.334615384615385)","(2.35, 2.44, 2.3728)","(10.0, 21.0, 19.09090909090909)"
12-01-2023 15:36:02.047903,"(16.0, 38.0, 36.666666666666664)","(6.0, 9.2, 8.622222222222222)","(4.6, 6.2, 5.866666666666666)","(3.3, 4.7, 4.334615384615385)","(2.35, 2.44, 2.3728)","(10.0, 21.0, 19.09090909090909)"
12-01-2023 15:36:03.091272,"(16.0, 38.0, 36.666666666666664)","(6.0, 9.2, 8.622222222222222)","(4.6, 6.2, 5.866666666666666)","(3.3, 4.7, 4.286956521739131)","(2.35, 2.44, 2.3728)","(10.0, 21.0, 19.09090909090909)"
12-01-2023 15:36:04.126197,"(16.0, 38.0, 36.666666666666664)","(6.0, 9.2, 8.622222222222222)","(4.6, 6.2, 5.866666666666666)","(3.3, 4.7, 4.286956521739131)","(2.35, 2.44, 2.3728)","(10.0, 21.0, 20.0)"
12-01-2023 15:36:05.057865,"(16.0, 38.0, 36.666666666666664)","(6.0, 9.2, 8.622222222222222)","(4.6, 6.2, 5.866666666666666)","(3.3, 4.7, 4.286956521739131)","(2.35, 2.44, 2.3728)","(10.0, 21.0, 18.75)"
12-01-2023 15:36:06.118376,"(16.0, 38.0, 36.666666666666664)","(6.0, 9.2, 8.622222222222222)","(4.6, 6.2, 5.818181818181818)","(3.3, 4.7, 4.3545454545454545)","(2.35, 2.44, 2.367142857142857)","(10.0, 21.0, 19.61111111111111)"
12-01-2023 15:36:07.246668,"(16.0, 38.0, 36.666666666666664)","(6.0, 9.2, 8.622222222222222)","(4.6, 6.2, 5.818181818181818)","(3.3, 4.7, 4.3545454545454545)","(2.35, 2.44, 2.367142857142857)","(10.0, 21.0, 19.61111111111111)"
12-01-2023 15:36:08.188115,"(16.0, 38.0, 36.666666666666664)","(6.0, 9.2, 8.622222222222222)","(4.6, 6.2, 5.818181818181818)","(3.3, 4.7, 4.3545454545454545)","(2.35, 2.44, 2.367142857142857)","(10.0, 21.0, 19.61111111111111)"
12-01-2023 15:36:09.177553,"(16.0, 38.0, 36.666666666666664)","(6.0, 9.0, 8.538461538461538)","(4.6, 6.2, 5.672727272727273)","(3.3, 4.7, 4.2250000000000005)","(2.35, 2.44, 2.367142857142857)","(10.0, 21.0, 19.214285714285715)"
12-01-2023 15:36:10.239050,"(16.0, 38.0, 36.666666666666664)","(6.0, 9.0, 8.538461538461538)","(4.6, 6.2, 5.672727272727273)","(3.3, 4.7, 4.2250000000000005)","(2.35, 2.44, 2.3728)","(10.0, 21.0, 19.40909090909091)"
12-01-2023 15:36:11.270854,"(16.0, 38.0, 36.666666666666664)","(6.0, 9.0, 8.538461538461538)","(4.6, 6.2, 5.672727272727273)","(3.3, 4.7, 4.2250000000000005)","(2.35, 2.44, 2.3175)","(10.0, 21.0, 20.444444444444443)"
12-01-2023 15:36:12.287322,"(16.0, 38.0, 36.666666666666664)","(6.0, 9.0, 8.5)","(4.6, 6.2, 5.672727272727273)","(3.3, 4.7, 4.286956521739131)","(2.35, 2.44, 2.3368421052631576)","(10.0, 21.0, 20.444444444444443)"
12-01-2023 15:36:13.357798,"(16.0, 38.0, 36.666666666666664)","(6.0, 9.0, 8.5)","(4.6, 6.2, 5.672727272727273)","(3.3, 4.7, 4.286956521739131)","(2.35, 2.44, 2.3318181818181816)","(10.0, 21.0, 20.571428571428573)"
12-01-2023 15:36:14.297630,"(16.0, 38.0, 36.666666666666664)","(6.0, 9.0, 8.481481481481481)","(4.6, 6.2, 5.672727272727273)","(3.3, 4.7, 4.286956521739131)","(2.35, 2.44, 2.3318181818181816)","(10.0, 24.0, 20.4)"
12-01-2023 15:36:15.313542,"(16.0, 38.0, 36.666666666666664)","(6.0, 9.0, 8.5)","(4.6, 6.2, 5.672727272727273)","(3.3, 4.7, 4.223809523809524)","(2.35, 2.44, 2.3318181818181816)","(10.0, 24.0, 20.4)"
12-01-2023 15:36:16.399065,"(16.0, 38.0, 36.666666666666664)","(6.0, 9.0, 8.5)","(4.6, 6.2, 5.672727272727273)","(3.3, 4.7, 4.223809523809524)","(2.35, 2.44, 2.3318181818181816)","(10.0, 24.0, 20.4)"
12-01-2023 15:36:17.408344,"(17.0, 38.0, 36.666666666666664)","(6.0, 9.0, 8.5)","(4.6, 6.2, 5.672727272727273)","(3.3, 4.7, 4.223809523809524)","(2.35, 2.44, 2.3368421052631576)","(10.0, 24.0, 20.444444444444443)"
12-01-2023 15:36:18.333931,"(17.0, 38.0, 36.666666666666664)","(6.0, 9.0, 8.5)","(4.6, 6.2, 5.672727272727273)","(3.3, 4.7, 4.223809523809524)","(2.35, 2.44, 2.3368421052631576)","(10.0, 24.0, 20.444444444444443)"
12-01-2023 15:36:19.425019,"(17.0, 38.0, 36.666666666666664)","(6.0, 9.0, 8.5)","(4.6, 6.2, 5.672727272727273)","(3.3, 4.7, 4.283333333333333)","(2.35, 2.44, 2.3368421052631576)","(10.0, 24.0, 20.444444444444443)"
12-01-2023 15:36:20.419886,"(17.0, 38.0, 36.666666666666664)","(6.0, 9.0, 8.5)","(4.6, 6.2, 5.672727272727273)","(3.3, 4.7, 4.283333333333333)","(2.35, 2.44, 2.3368421052631576)","(10.0, 24.0, 21.23076923076923)"
12-01-2023 15:36:21.467420,"(17.0, 38.0, 36.666666666666664)","(6.0, 9.0, 8.5)","(4.6, 6.2, 5.672727272727273)","(3.3, 4.7, 4.283333333333333)","(2.35, 2.44, 2.314736842105263)","(10.0, 24.0, 21.23076923076923)"
12-01-2023 15:36:22.403245,"(17.0, 38.0, 36.666666666666664)","(6.0, 9.0, 8.5)","(4.6, 6.2, 5.672727272727273)","(3.3, 4.7, 4.223809523809524)","(2.35, 2.44, 2.3175)","(10.0, 24.0, 21.23076923076923)"
12-01-2023 15:36:23.406774,"(17.0, 38.0, 36.666666666666664)","(6.0, 9.0, 8.5)","(4.6, 6.2, 5.672727272727273)","(3.3, 4.7, 4.223809523809524)","(2.35, 2.44, 2.356)","(10.0, 24.0, 21.23076923076923)"
12-01-2023 15:36:24.436958,"(17.0, 38.0, 36.666666666666664)","(6.0, 9.0, 8.44)","(4.6, 6.2, 5.672727272727273)","(3.3, 4.7, 4.223809523809524)","(2.35, 2.44, 2.354285714285714)","(10.0, 24.0, 21.23076923076923)"
12-01-2023 15:36:25.434092,"(17.0, 38.0, 36.666666666666664)","(6.0, 9.0, 8.44)","(4.6, 6.2, 5.672727272727273)","(3.3, 4.7, 4.223809523809524)","(2.35, 2.44, 2.354285714285714)","(10.0, 24.0, 21.23076923076923)"
12-01-2023 15:36:26.315442,"(17.0, 38.0, 36.666666666666664)","(6.0, 9.0, 8.44)","(4.6, 6.2, 5.672727272727273)","(3.3, 4.7, 4.241666666666667)","(2.35, 2.44, 2.354285714285714)","(10.0, 24.0, 21.23076923076923)"
12-01-2023 15:36:27.332343,"(17.0, 38.0, 36.666666666666664)","(6.0, 9.0, 8.461538461538462)","(4.6, 6.2, 5.672727272727273)","(3.3, 4.7, 4.333333333333334)","(2.35, 2.44, 2.354285714285714)","(10.0, 24.0, 19.333333333333332)"
12-01-2023 15:36:28.323690,"(17.0, 38.0, 36.666666666666664)","(6.0, 9.0, 8.481481481481481)","(4.6, 6.2, 5.672727272727273)","(3.3, 4.7, 4.410526315789474)","(2.35, 2.44, 2.354285714285714)","(10.0, 24.0, 20.923076923076923)"
12-01-2023 15:36:29.277053,"(17.0, 38.0, 36.666666666666664)","(6.0, 9.0, 8.481481481481481)","(4.6, 6.2, 5.672727272727273)","(3.3, 4.7, 4.410526315789474)","(2.35, 2.44, 2.354285714285714)","(10.0, 24.0, 20.923076923076923)"
12-01-2023 15:36:30.317979,"(17.0, 38.0, 36.666666666666664)","(6.0, 9.0, 8.416666666666666)","(4.6, 6.2, 5.672727272727273)","(3.3, 4.7, 4.333333333333334)","(2.35, 2.44, 2.354285714285714)","(10.0, 24.0, 20.923076923076923)"
12-01-2023 15:36:31.319414,"(17.0, 38.0, 36.666666666666664)","(6.0, 9.0, 8.416666666666666)","(4.6, 6.2, 5.672727272727273)","(3.3, 4.7, 4.333333333333334)","(2.35, 2.44, 2.354285714285714)","(10.0, 24.0, 20.923076923076923)"
12-01-2023 15:36:32.203369,"(17.0, 38.0, 36.666666666666664)","(6.0, 9.0, 8.416666666666666)","(4.6, 6.2, 5.672727272727273)","(3.3, 4.7, 4.333333333333334)","(2.35, 2.44, 2.354285714285714)","(10.0, 24.0, 20.923076923076923)"
12-01-2023 15:36:33.254866,"(17.0, 38.0, 36.666666666666664)","(6.0, 9.0, 8.416666666666666)","(4.6, 6.2, 5.672727272727273)","(3.3, 4.7, 4.385714285714285)","(2.35, 2.44, 2.354285714285714)","(10.0, 24.0, 20.923076923076923)"
12-01-2023 15:36:34.370554,"(17.0, 38.0, 36.666666666666664)","(6.0, 9.0, 8.481481481481481)","(4.6, 6.2, 5.672727272727273)","(3.3, 4.7, 4.392307692307692)","(2.35, 2.44, 2.3664516129032256)","(10.0, 24.0, 20.923076923076923)"
12-01-2023 15:36:35.321463,"(17.0, 38.0, 36.666666666666664)","(6.0, 8.8, 8.466666666666667)","(4.6, 6.2, 5.672727272727273)","(3.3, 4.7, 4.392307692307692)","(2.35, 2.44, 2.3777777777777778)","(10.0, 24.0, 20.615384615384617)"
