,Redwana,Flaming Homer,City Mission,Pretty Slick,Twisted Sister,Levalet,Kingmate,Mishani Jet,Mishani Merlot
06-01-2023 13:23:37.663383,"(9.0, 14.5, 14.3)","(7.0, 8.8, 8.358823529411765)","(8.0, 9.2, 8.8)","(2.0, 2.46, 2.3024999999999998)","(4.0, 5.6, 5.428571428571429)","(14.0, 28.0, 26.333333333333332)","(41.0, 50.0, 47.333333333333336)","(101.0, 200.0, 134.0)","(101.0, 400.0, 363.6363636363636)"
06-01-2023 13:23:38.883955,"(9.0, 14.5, 14.3)","(7.0, 8.8, 8.358823529411765)","(8.0, 9.2, 8.8)","(2.0, 2.46, 2.298)","(4.0, 5.6, 5.428571428571429)","(14.0, 28.0, 26.333333333333332)","(41.0, 50.0, 47.333333333333336)","(101.0, 200.0, 134.0)","(101.0, 400.0, 363.6363636363636)"
06-01-2023 13:23:40.084931,"(9.0, 14.5, 14.3)","(7.0, 8.8, 8.358823529411765)","(8.0, 9.2, 8.8)","(2.0, 2.46, 2.298)","(4.0, 5.6, 5.428571428571429)","(14.0, 28.0, 26.333333333333332)","(41.0, 50.0, 47.333333333333336)","(101.0, 200.0, 134.0)","(101.0, 400.0, 363.6363636363636)"
06-01-2023 13:23:41.265658,"(9.0, 14.5, 14.3)","(7.0, 8.8, 8.358823529411765)","(8.0, 9.2, 8.8)","(2.0, 2.46, 2.298)","(4.0, 5.6, 5.428571428571429)","(14.0, 28.0, 25.666666666666668)","(41.0, 50.0, 47.333333333333336)","(101.0, 200.0, 134.0)","(101.0, 400.0, 363.6363636363636)"
06-01-2023 13:23:42.444089,"(9.0, 14.0, 13.727272727272727)","(7.0, 8.8, 8.358823529411765)","(8.0, 9.2, 8.8)","(2.0, 2.46, 2.298)","(4.0, 5.6, 5.266666666666667)","(14.0, 27.0, 25.666666666666668)","(41.0, 50.0, 47.333333333333336)","(101.0, 200.0, 134.0)","(101.0, 400.0, 363.6363636363636)"
06-01-2023 13:23:43.632370,"(9.0, 14.0, 13.727272727272727)","(7.0, 8.8, 8.358823529411765)","(8.0, 9.2, 8.8)","(2.0, 2.46, 2.313333333333333)","(4.0, 5.3, 5.288888888888889)","(14.0, 27.0, 25.666666666666668)","(41.0, 50.0, 47.333333333333336)","(101.0, 200.0, 134.0)","(101.0, 400.0, 363.6363636363636)"
06-01-2023 13:23:44.834561,"(9.0, 14.0, 13.727272727272727)","(7.0, 8.8, 8.358823529411765)","(8.0, 9.2, 8.8)","(2.0, 2.44, 2.3674999999999997)","(4.0, 5.4, 5.288888888888889)","(14.0, 27.0, 25.666666666666668)","(41.0, 50.0, 47.333333333333336)","(101.0, 200.0, 145.0)","(101.0, 400.0, 363.6363636363636)"
06-01-2023 13:23:46.090161,"(9.0, 14.0, 13.727272727272727)","(7.0, 8.8, 8.358823529411765)","(8.0, 9.2, 8.8)","(2.0, 2.42, 2.3674999999999997)","(4.0, 5.4, 5.288888888888889)","(14.0, 27.0, 25.666666666666668)","(41.0, 50.0, 47.333333333333336)","(101.0, 200.0, 145.0)","(101.0, 400.0, 363.6363636363636)"
06-01-2023 13:23:47.314851,"(9.0, 14.0, 13.727272727272727)","(7.0, 8.8, 8.358823529411765)","(8.0, 9.2, 8.8)","(2.0, 2.42, 2.3345454545454545)","(4.0, 5.4, 5.288888888888889)","(14.0, 27.0, 25.666666666666668)","(41.0, 50.0, 47.333333333333336)","(101.0, 200.0, 145.0)","(101.0, 400.0, 389.0)"
06-01-2023 13:23:48.466912,"(9.0, 14.0, 13.727272727272727)","(7.0, 8.8, 8.358823529411765)","(8.0, 9.2, 8.8)","(2.0, 2.4, 2.3345454545454545)","(4.0, 5.4, 5.288888888888889)","(14.0, 27.0, 25.22222222222222)","(41.0, 50.0, 47.333333333333336)","(101.0, 200.0, 163.33333333333331)","(101.0, 410.0, 389.0)"
06-01-2023 13:23:49.615400,"(9.0, 14.5, 14.3)","(7.0, 8.8, 8.358823529411765)","(8.0, 9.2, 8.8)","(2.0, 2.4, 2.3345454545454545)","(4.0, 5.4, 5.288888888888889)","(14.0, 28.0, 25.22222222222222)","(41.0, 50.0, 48.666666666666664)","(101.0, 200.0, 163.33333333333331)","(101.0, 410.0, 389.0)"
06-01-2023 13:23:50.715537,"(9.0, 14.5, 14.3)","(7.0, 8.8, 8.358823529411765)","(8.0, 9.2, 8.8)","(2.0, 2.4, 2.3345454545454545)","(4.0, 5.4, 5.288888888888889)","(14.0, 28.0, 25.22222222222222)","(41.0, 50.0, 48.666666666666664)","(101.0, 200.0, 163.33333333333331)","(101.0, 410.0, 389.0)"
06-01-2023 13:23:51.874856,"(9.0, 14.5, 14.3)","(7.0, 8.8, 8.358823529411765)","(8.0, 9.2, 8.8)","(2.0, 2.4, 2.3345454545454545)","(4.0, 5.4, 5.288888888888889)","(14.0, 28.0, 25.666666666666668)","(41.0, 50.0, 48.666666666666664)","(101.0, 200.0, 163.33333333333331)","(101.0, 410.0, 389.0)"
06-01-2023 13:23:53.038568,"(9.0, 14.0, 13.727272727272727)","(7.0, 8.8, 8.358823529411765)","(8.0, 9.2, 8.8)","(2.0, 2.4, 2.3345454545454545)","(4.0, 5.4, 5.288888888888889)","(14.0, 27.0, 25.666666666666668)","(41.0, 50.0, 48.666666666666664)","(101.0, 200.0, 163.33333333333331)","(101.0, 410.0, 389.0)"
06-01-2023 13:23:54.208927,"(9.0, 14.0, 13.727272727272727)","(7.0, 8.8, 8.358823529411765)","(8.0, 9.2, 8.8)","(2.0, 2.4, 2.3345454545454545)","(4.0, 5.4, 5.288888888888889)","(14.0, 27.0, 25.666666666666668)","(41.0, 50.0, 48.666666666666664)","(101.0, 200.0, 163.33333333333331)","(101.0, 410.0, 389.0)"
06-01-2023 13:23:55.361107,"(9.0, 14.0, 13.727272727272727)","(7.0, 8.8, 8.358823529411765)","(8.0, 9.2, 8.8)","(2.0, 2.4, 2.3345454545454545)","(4.0, 5.4, 5.288888888888889)","(14.0, 27.0, 25.666666666666668)","(41.0, 50.0, 48.666666666666664)","(101.0, 200.0, 163.33333333333331)","(101.0, 410.0, 389.0)"
06-01-2023 13:23:56.579331,"(9.0, 14.0, 13.727272727272727)","(7.0, 8.8, 8.358823529411765)","(8.0, 9.2, 8.8)","(2.0, 2.4, 2.3345454545454545)","(4.0, 5.4, 5.288888888888889)","(14.0, 27.0, 25.666666666666668)","(41.0, 50.0, 48.666666666666664)","(101.0, 200.0, 163.33333333333331)","(101.0, 410.0, 389.0)"
06-01-2023 13:23:57.820003,"(9.0, 14.0, 13.727272727272727)","(7.0, 8.8, 8.358823529411765)","(8.0, 9.2, 8.68421052631579)","(2.0, 2.4, 2.3345454545454545)","(4.0, 5.4, 5.288888888888889)","(14.0, 27.0, 25.666666666666668)","(41.0, 50.0, 48.666666666666664)","(101.0, 200.0, 163.33333333333331)","(101.0, 410.0, 389.0)"
06-01-2023 13:23:59.112153,"(9.0, 14.0, 13.727272727272727)","(7.0, 8.8, 8.358823529411765)","(8.0, 9.4, 8.68421052631579)","(2.0, 2.4, 2.32)","(4.0, 5.4, 5.288888888888889)","(14.0, 27.0, 25.666666666666668)","(41.0, 50.0, 48.666666666666664)","(101.0, 200.0, 145.0)","(101.0, 410.0, 389.0)"
06-01-2023 13:24:00.434882,"(9.0, 14.0, 13.727272727272727)","(7.0, 8.8, 8.358823529411765)","(8.0, 9.4, 8.68421052631579)","(2.0, 2.4, 2.32)","(4.0, 5.4, 5.288888888888889)","(14.0, 27.0, 25.666666666666668)","(41.0, 50.0, 48.666666666666664)","(101.0, 200.0, 145.0)","(101.0, 410.0, 389.0)"
06-01-2023 13:24:01.738246,"(9.0, 14.0, 14.3)","(7.0, 8.8, 8.358823529411765)","(8.0, 9.4, 8.857142857142858)","(2.0, 2.4, 2.3485714285714283)","(4.0, 5.4, 5.288888888888889)","(14.0, 27.0, 25.666666666666668)","(41.0, 50.0, 48.666666666666664)","(101.0, 200.0, 145.0)","(101.0, 410.0, 389.0)"
06-01-2023 13:24:03.071847,"(9.0, 14.5, 14.3)","(7.0, 8.8, 8.358823529411765)","(8.0, 9.4, 8.857142857142858)","(2.0, 2.4, 2.3485714285714283)","(4.0, 5.4, 5.288888888888889)","(14.0, 27.0, 25.666666666666668)","(41.0, 50.0, 48.666666666666664)","(101.0, 200.0, 145.0)","(101.0, 410.0, 389.0)"
06-01-2023 13:24:04.362236,"(9.0, 14.5, 14.0)","(7.0, 8.8, 8.358823529411765)","(8.0, 9.4, 8.832258064516129)","(2.0, 2.4, 2.3485714285714283)","(4.0, 5.4, 5.288888888888889)","(14.0, 27.0, 25.0)","(41.0, 50.0, 48.666666666666664)","(101.0, 200.0, 130.0)","(101.0, 410.0, 389.0)"
06-01-2023 13:24:05.601791,"(9.0, 14.0, 13.727272727272727)","(7.0, 8.8, 8.383333333333333)","(8.0, 9.4, 8.825)","(2.0, 2.4, 2.3485714285714283)","(4.0, 5.4, 5.288888888888889)","(14.0, 26.0, 25.0)","(41.0, 50.0, 48.666666666666664)","(101.0, 200.0, 130.0)","(101.0, 410.0, 389.0)"
06-01-2023 13:24:06.860546,"(9.0, 14.0, 13.727272727272727)","(7.0, 8.8, 8.383333333333333)","(8.0, 9.4, 8.825)","(2.0, 2.4, 2.3485714285714283)","(4.0, 5.4, 5.288888888888889)","(14.0, 26.0, 25.0)","(41.0, 50.0, 48.666666666666664)","(101.0, 200.0, 130.0)","(101.0, 410.0, 389.0)"
06-01-2023 13:24:08.029910,"(9.0, 14.0, 13.727272727272727)","(7.0, 8.8, 8.383333333333333)","(8.0, 9.4, 8.825)","(2.0, 2.4, 2.3485714285714283)","(4.0, 5.4, 5.288888888888889)","(14.0, 26.0, 25.0)","(41.0, 50.0, 48.666666666666664)","(101.0, 200.0, 130.0)","(101.0, 410.0, 389.0)"
06-01-2023 13:24:09.233014,"(9.0, 14.0, 13.727272727272727)","(7.0, 8.8, 8.383333333333333)","(8.0, 9.4, 8.825)","(2.0, 2.4, 2.3485714285714283)","(4.0, 5.4, 5.288888888888889)","(14.0, 26.0, 25.0)","(41.0, 50.0, 47.714285714285715)","(101.0, 200.0, 130.0)","(101.0, 410.0, 389.0)"
06-01-2023 13:24:10.471137,"(9.0, 14.0, 13.727272727272727)","(7.0, 8.8, 8.383333333333333)","(8.0, 9.4, 8.825)","(2.0, 2.4, 2.3485714285714283)","(4.0, 5.4, 5.288888888888889)","(14.0, 26.0, 25.0)","(41.0, 50.0, 47.714285714285715)","(101.0, 200.0, 130.0)","(101.0, 410.0, 347.27272727272725)"
06-01-2023 13:24:11.711049,"(9.0, 14.0, 13.727272727272727)","(7.0, 8.8, 8.383333333333333)","(8.0, 9.4, 8.825)","(2.0, 2.4, 2.3485714285714283)","(4.0, 5.4, 5.288888888888889)","(14.0, 26.0, 25.666666666666668)","(41.0, 50.0, 47.714285714285715)","(101.0, 200.0, 130.0)","(101.0, 380.0, 303.8461538461538)"
06-01-2023 13:24:12.974822,"(9.0, 14.0, 13.625)","(7.0, 8.8, 8.383333333333333)","(8.0, 9.4, 8.825)","(2.0, 2.4, 2.3485714285714283)","(4.0, 5.4, 5.288888888888889)","(14.0, 27.0, 25.666666666666668)","(41.0, 50.0, 47.714285714285715)","(101.0, 200.0, 130.0)","(101.0, 350.0, 298.1818181818182)"
06-01-2023 13:24:14.265647,"(9.0, 14.0, 13.625)","(7.0, 8.8, 8.383333333333333)","(8.0, 9.4, 8.825)","(2.0, 2.4, 2.3485714285714283)","(4.0, 5.4, 5.288888888888889)","(14.0, 27.0, 25.666666666666668)","(41.0, 50.0, 47.714285714285715)","(101.0, 200.0, 130.0)","(101.0, 320.0, 330.9090909090909)"
06-01-2023 13:24:15.496787,"(9.0, 14.0, 13.625)","(7.0, 8.8, 8.383333333333333)","(8.0, 9.4, 8.832258064516129)","(2.0, 2.4, 2.3485714285714283)","(4.0, 5.4, 5.288888888888889)","(14.0, 27.0, 25.666666666666668)","(41.0, 50.0, 47.714285714285715)","(101.0, 200.0, 130.0)","(101.0, 360.0, 330.9090909090909)"
06-01-2023 13:24:16.656782,"(9.0, 14.0, 13.538461538461538)","(7.0, 8.8, 8.383333333333333)","(8.0, 9.4, 8.832258064516129)","(2.0, 2.4, 2.3485714285714283)","(4.0, 5.4, 5.288888888888889)","(14.0, 27.0, 25.666666666666668)","(41.0, 50.0, 47.714285714285715)","(101.0, 200.0, 130.0)","(101.0, 360.0, 330.9090909090909)"
06-01-2023 13:24:17.786638,"(9.0, 14.0, 13.538461538461538)","(7.0, 8.8, 8.383333333333333)","(8.0, 9.4, 8.825)","(2.0, 2.4, 2.3485714285714283)","(4.0, 5.4, 5.288888888888889)","(14.0, 27.0, 25.666666666666668)","(41.0, 50.0, 47.714285714285715)","(101.0, 200.0, 147.5)","(101.0, 360.0, 330.9090909090909)"
06-01-2023 13:24:18.977731,"(9.0, 14.0, 13.538461538461538)","(7.0, 8.8, 8.383333333333333)","(8.0, 9.4, 8.825)","(2.0, 2.4, 2.3485714285714283)","(4.0, 5.4, 5.288888888888889)","(14.0, 27.0, 25.0)","(41.0, 50.0, 47.714285714285715)","(101.0, 200.0, 152.0)","(101.0, 360.0, 363.6363636363636)"
06-01-2023 13:24:20.237924,"(9.0, 14.0, 13.538461538461538)","(7.0, 8.8, 8.383333333333333)","(8.0, 9.4, 8.825)","(2.0, 2.4, 2.3485714285714283)","(4.0, 5.4, 5.4)","(14.0, 26.0, 25.0)","(41.0, 50.0, 47.714285714285715)","(101.0, 190.0, 152.0)","(101.0, 400.0, 317.6923076923077)"
06-01-2023 13:24:21.513342,"(9.0, 14.0, 13.538461538461538)","(7.0, 8.8, 8.383333333333333)","(8.0, 9.4, 8.825)","(2.0, 2.4, 2.3485714285714283)","(4.0, 5.5, 5.4)","(14.0, 26.0, 25.0)","(41.0, 50.0, 47.714285714285715)","(101.0, 190.0, 158.33333333333334)","(101.0, 370.0, 363.6363636363636)"
06-01-2023 13:24:22.778939,"(9.0, 14.0, 13.727272727272727)","(7.0, 8.8, 8.383333333333333)","(8.0, 9.4, 8.825)","(2.0, 2.4, 2.3485714285714283)","(4.0, 5.5, 5.4)","(14.0, 26.0, 25.0)","(41.0, 50.0, 47.714285714285715)","(101.0, 190.0, 158.33333333333334)","(101.0, 400.0, 363.6363636363636)"
06-01-2023 13:24:24.015254,"(9.0, 14.0, 13.727272727272727)","(7.0, 8.8, 8.383333333333333)","(8.0, 9.4, 8.825)","(2.0, 2.4, 2.3485714285714283)","(4.0, 5.5, 5.4)","(14.0, 26.0, 25.0)","(41.0, 50.0, 47.714285714285715)","(101.0, 190.0, 158.33333333333334)","(101.0, 400.0, 363.6363636363636)"
06-01-2023 13:24:25.264579,"(9.0, 14.0, 13.727272727272727)","(7.0, 8.8, 8.383333333333333)","(8.0, 9.4, 8.825)","(2.0, 2.4, 2.3485714285714283)","(4.0, 5.5, 5.4)","(14.0, 26.0, 25.0)","(41.0, 50.0, 47.714285714285715)","(101.0, 190.0, 158.33333333333334)","(101.0, 400.0, 363.6363636363636)"
06-01-2023 13:24:26.476603,"(9.0, 14.0, 13.727272727272727)","(7.0, 8.8, 8.383333333333333)","(8.0, 9.4, 8.825)","(2.0, 2.4, 2.3485714285714283)","(4.0, 5.5, 5.4)","(14.0, 26.0, 25.0)","(41.0, 50.0, 47.714285714285715)","(101.0, 190.0, 158.33333333333334)","(101.0, 400.0, 363.6363636363636)"
06-01-2023 13:24:27.714199,"(9.0, 14.0, 13.727272727272727)","(7.0, 8.8, 8.383333333333333)","(8.0, 9.4, 8.825)","(2.0, 2.4, 2.3485714285714283)","(4.0, 5.5, 5.4)","(14.0, 26.0, 25.22222222222222)","(41.0, 50.0, 47.714285714285715)","(101.0, 190.0, 158.33333333333334)","(101.0, 400.0, 363.6363636363636)"
06-01-2023 13:24:28.962327,"(9.0, 14.0, 13.727272727272727)","(7.0, 8.8, 8.383333333333333)","(8.0, 9.4, 8.825)","(2.0, 2.4, 2.32)","(4.0, 5.5, 5.4)","(14.0, 28.0, 25.22222222222222)","(41.0, 50.0, 47.714285714285715)","(101.0, 190.0, 158.33333333333334)","(101.0, 400.0, 363.6363636363636)"
06-01-2023 13:24:30.258906,"(9.0, 14.0, 13.727272727272727)","(7.0, 8.8, 8.383333333333333)","(8.0, 9.4, 8.825)","(2.0, 2.4, 2.32)","(4.0, 5.5, 5.4)","(14.0, 28.0, 25.22222222222222)","(41.0, 50.0, 47.714285714285715)","(101.0, 190.0, 158.33333333333334)","(101.0, 400.0, 363.6363636363636)"
06-01-2023 13:24:31.559626,"(9.0, 14.0, 13.727272727272727)","(7.0, 8.8, 8.304761904761904)","(8.0, 9.4, 8.825)","(2.0, 2.4, 2.32)","(4.0, 5.5, 5.4)","(14.0, 28.0, 25.666666666666668)","(41.0, 50.0, 47.714285714285715)","(101.0, 190.0, 158.33333333333334)","(101.0, 400.0, 363.6363636363636)"
06-01-2023 13:24:32.804974,"(9.0, 14.0, 13.727272727272727)","(7.0, 8.8, 8.304761904761904)","(8.0, 9.4, 8.825)","(2.0, 2.4, 2.32)","(4.0, 5.5, 5.4)","(14.0, 27.0, 25.666666666666668)","(41.0, 50.0, 47.714285714285715)","(101.0, 190.0, 187.0)","(101.0, 400.0, 398.0)"
06-01-2023 13:24:34.041564,"(9.0, 14.0, 13.727272727272727)","(7.0, 8.8, 8.304761904761904)","(8.0, 9.4, 8.825)","(2.0, 2.4, 2.32)","(4.0, 5.5, 5.4)","(14.0, 27.0, 25.666666666666668)","(41.0, 50.0, 47.77777777777778)","(101.0, 210.0, 187.0)","(101.0, 420.0, 398.0)"
06-01-2023 13:24:35.126536,"(9.0, 14.0, 13.727272727272727)","(7.0, 8.8, 8.304761904761904)","(8.0, 9.4, 8.825)","(2.0, 2.4, 2.32)","(4.0, 5.5, 5.345454545454546)","(14.0, 27.0, 25.833333333333332)","(41.0, 50.0, 48.5)","(101.0, 210.0, 165.0)","(101.0, 420.0, 398.0)"
06-01-2023 13:24:36.292271,"(9.0, 14.0, 13.75)","(7.0, 8.8, 8.48955223880597)","(8.0, 9.2, 8.799999999999999)","(2.0, 2.36, 2.2904918032786883)","(4.0, 5.6, 5.574999999999999)","(14.0, 26.0, 25.833333333333332)","(41.0, 50.0, 48.5)","(101.0, 200.0, 165.0)","(101.0, 420.0, 398.0)"
06-01-2023 13:24:37.486264,"(9.0, 14.0, 13.75)","(7.0, 8.8, 8.48955223880597)","(8.0, 9.2, 8.799999999999999)","(2.0, 2.36, 2.2904918032786883)","(4.0, 5.6, 5.574999999999999)","(14.0, 26.0, 25.833333333333332)","(41.0, 50.0, 49.07692307692308)","(101.0, 200.0, 133.33333333333334)","(101.0, 420.0, 398.0)"
06-01-2023 13:24:38.714042,"(9.0, 14.0, 13.916666666666666)","(7.0, 8.8, 8.485714285714286)","(8.0, 9.2, 8.857142857142858)","(2.0, 2.36, 2.292307692307692)","(4.0, 5.6, 5.522222222222222)","(14.0, 26.0, 26.333333333333332)","(41.0, 50.0, 47.333333333333336)","(101.0, 200.0, 133.33333333333334)","(101.0, 420.0, 398.0)"
06-01-2023 13:24:39.958249,"(9.0, 14.0, 13.9)","(7.0, 8.8, 8.284374999999999)","(8.0, 9.0, 8.927272727272728)","(2.0, 2.34, 2.312)","(4.0, 5.6, 5.522222222222222)","(14.0, 27.0, 26.333333333333332)","(41.0, 50.0, 47.333333333333336)","(101.0, 200.0, 133.33333333333334)","(101.0, 420.0, 398.0)"
06-01-2023 13:24:41.142240,"(9.0, 14.0, 13.9)","(7.0, 8.8, 8.44)","(8.0, 9.0, 8.927272727272728)","(2.0, 2.34, 2.3028571428571425)","(4.0, 5.6, 5.522222222222222)","(14.0, 27.0, 27.666666666666668)","(41.0, 50.0, 47.333333333333336)","(101.0, 200.0, 133.33333333333334)","(101.0, 420.0, 398.0)"
06-01-2023 13:24:42.342654,"(9.0, 14.0, 13.9)","(7.0, 8.6, 8.458823529411765)","(8.0, 9.0, 8.927272727272728)","(2.0, 2.32, 2.3028571428571425)","(4.0, 5.6, 5.544)","(14.0, 29.0, 27.666666666666668)","(41.0, 50.0, 47.333333333333336)","(101.0, 200.0, 155.0)","(101.0, 420.0, 398.0)"
06-01-2023 13:24:43.501730,"(9.0, 14.0, 13.9)","(7.0, 8.6, 8.458823529411765)","(8.0, 9.0, 8.927272727272728)","(2.0, 2.32, 2.3028571428571425)","(4.0, 5.6, 5.544)","(14.0, 29.0, 27.666666666666668)","(41.0, 50.0, 47.333333333333336)","(101.0, 210.0, 155.0)","(101.0, 420.0, 398.0)"
06-01-2023 13:24:44.673586,"(9.0, 14.0, 13.9)","(7.0, 8.6, 8.458823529411765)","(8.0, 9.0, 8.927272727272728)","(2.0, 2.32, 2.3028571428571425)","(4.0, 5.6, 5.544)","(14.0, 29.0, 27.666666666666668)","(41.0, 50.0, 47.333333333333336)","(101.0, 210.0, 155.0)","(101.0, 420.0, 398.0)"
06-01-2023 13:24:45.871828,"(8.5, 14.0, 13.9)","(7.0, 8.6, 8.458823529411765)","(7.5, 9.0, 8.927272727272728)","(2.0, 2.32, 2.3028571428571425)","(4.2, 5.6, 5.544)","(15.0, 29.0, 27.666666666666668)","(31.0, 50.0, 47.333333333333336)","(91.0, 210.0, 155.0)","(101.0, 420.0, 398.0)"
06-01-2023 13:24:47.098736,"(8.5, 14.0, 13.9)","(7.0, 8.6, 8.458823529411765)","(7.5, 9.0, 8.927272727272728)","(2.0, 2.32, 2.3028571428571425)","(4.2, 5.6, 5.544)","(15.0, 29.0, 27.666666666666668)","(31.0, 50.0, 47.333333333333336)","(91.0, 210.0, 155.0)","(101.0, 420.0, 398.0)"
06-01-2023 13:24:48.405968,"(8.5, 14.0, 13.9)","(7.0, 8.6, 8.458823529411765)","(7.5, 9.0, 8.927272727272728)","(2.0, 2.32, 2.3028571428571425)","(4.2, 5.6, 5.544)","(15.0, 29.0, 27.666666666666668)","(31.0, 50.0, 47.333333333333336)","(91.0, 210.0, 155.0)","(101.0, 420.0, 398.0)"
06-01-2023 13:24:49.672032,"(8.5, 14.0, 13.9)","(7.0, 8.6, 8.458823529411765)","(7.5, 9.0, 8.927272727272728)","(2.0, 2.32, 2.3028571428571425)","(4.2, 5.6, 5.544)","(15.0, 29.0, 27.666666666666668)","(31.0, 50.0, 47.333333333333336)","(91.0, 210.0, 136.66666666666666)","(101.0, 420.0, 398.0)"
06-01-2023 13:24:51.397344,"(8.5, 14.0, 13.9)","(7.0, 8.6, 8.458823529411765)","(7.5, 9.0, 8.927272727272728)","(2.0, 2.32, 2.3028571428571425)","(4.2, 5.6, 5.544)","(15.0, 29.0, 27.666666666666668)","(31.0, 50.0, 47.333333333333336)","(91.0, 210.0, 136.66666666666666)","(101.0, 420.0, 398.0)"
06-01-2023 13:24:52.899181,"(8.5, 14.0, 13.9)","(7.0, 8.6, 8.458823529411765)","(7.5, 9.0, 8.927272727272728)","(2.0, 2.32, 2.3028571428571425)","(4.2, 5.6, 5.544)","(15.0, 29.0, 27.666666666666668)","(31.0, 50.0, 47.333333333333336)","(91.0, 210.0, 136.66666666666666)","(101.0, 420.0, 398.0)"
06-01-2023 13:24:54.362031,"(8.5, 14.0, 13.9)","(7.0, 8.6, 8.458823529411765)","(7.5, 9.0, 8.927272727272728)","(2.0, 2.32, 2.3028571428571425)","(4.2, 5.6, 5.544)","(15.0, 29.0, 27.666666666666668)","(31.0, 50.0, 47.333333333333336)","(91.0, 210.0, 136.66666666666666)","(101.0, 420.0, 398.0)"
06-01-2023 13:24:55.820554,"(8.5, 14.0, 13.9)","(7.0, 8.6, 8.458823529411765)","(7.5, 9.0, 8.927272727272728)","(2.0, 2.32, 2.3028571428571425)","(4.2, 5.6, 5.544)","(15.0, 29.0, 27.666666666666668)","(31.0, 50.0, 49.0)","(91.0, 210.0, 136.66666666666666)","(101.0, 420.0, 331.53846153846155)"
06-01-2023 13:24:57.177372,"(8.5, 14.0, 13.9)","(7.0, 8.6, 8.458823529411765)","(7.5, 9.0, 8.927272727272728)","(2.0, 2.32, 2.3028571428571425)","(4.2, 5.6, 5.544)","(15.0, 29.0, 27.666666666666668)","(31.0, 55.0, 49.0)","(91.0, 210.0, 136.66666666666666)","(101.0, 390.0, 331.53846153846155)"
06-01-2023 13:24:58.430842,"(8.5, 14.0, 13.9)","(7.0, 8.6, 8.458823529411765)","(7.5, 9.0, 8.927272727272728)","(2.0, 2.32, 2.3028571428571425)","(4.2, 5.6, 5.544)","(15.0, 29.0, 26.53846153846154)","(31.0, 55.0, 49.0)","(91.0, 210.0, 136.66666666666666)","(101.0, 390.0, 317.6923076923077)"
06-01-2023 13:24:59.693894,"(8.5, 14.0, 13.75)","(7.0, 8.6, 8.458823529411765)","(7.5, 9.0, 8.927272727272728)","(2.0, 2.32, 2.3028571428571425)","(4.2, 5.6, 5.544)","(15.0, 30.0, 28.333333333333332)","(31.0, 55.0, 49.0)","(91.0, 210.0, 136.66666666666666)","(101.0, 370.0, 303.8461538461538)"
06-01-2023 13:25:00.982454,"(8.5, 14.0, 13.75)","(7.0, 8.6, 8.458823529411765)","(7.5, 9.0, 8.9)","(2.0, 2.32, 2.296)","(4.2, 5.6, 5.544)","(15.0, 30.0, 28.333333333333332)","(31.0, 55.0, 49.0)","(91.0, 210.0, 136.66666666666666)","(101.0, 350.0, 371.8181818181818)"
06-01-2023 13:25:02.232785,"(8.5, 14.0, 13.75)","(7.0, 8.6, 8.458823529411765)","(7.5, 9.0, 8.9)","(2.0, 2.32, 2.296)","(4.2, 5.6, 5.544)","(15.0, 30.0, 28.333333333333332)","(31.0, 55.0, 49.0)","(91.0, 210.0, 136.66666666666666)","(101.0, 410.0, 371.8181818181818)"
06-01-2023 13:25:03.501266,"(8.5, 14.0, 13.75)","(7.0, 8.6, 8.458823529411765)","(7.5, 9.0, 8.9)","(2.0, 2.32, 2.296)","(4.2, 5.6, 5.544)","(15.0, 30.0, 28.333333333333332)","(31.0, 55.0, 49.0)","(91.0, 210.0, 136.66666666666666)","(101.0, 410.0, 347.27272727272725)"
06-01-2023 13:25:04.914214,"(8.5, 13.0, 12.941176470588236)","(7.0, 8.6, 8.458823529411765)","(7.5, 9.0, 8.9)","(2.0, 2.34, 2.296)","(4.2, 5.6, 5.544)","(15.0, 30.0, 28.333333333333332)","(31.0, 55.0, 49.0)","(91.0, 210.0, 155.0)","(101.0, 380.0, 371.8181818181818)"
06-01-2023 13:25:06.303522,"(8.5, 13.5, 13.083333333333334)","(7.0, 8.6, 8.458823529411765)","(7.5, 9.0, 8.9)","(2.0, 2.34, 2.296)","(4.2, 5.6, 5.6571428571428575)","(15.0, 30.0, 28.333333333333332)","(31.0, 55.0, 49.0)","(91.0, 210.0, 173.33333333333331)","(101.0, 410.0, 371.8181818181818)"
06-01-2023 13:25:07.616810,"(8.5, 13.5, 13.083333333333334)","(7.0, 8.6, 8.458823529411765)","(7.5, 9.0, 8.9)","(2.0, 2.34, 2.296)","(4.2, 5.7, 5.6571428571428575)","(15.0, 30.0, 28.333333333333332)","(31.0, 55.0, 49.0)","(91.0, 210.0, 173.33333333333331)","(101.0, 410.0, 371.8181818181818)"
06-01-2023 13:25:08.839390,"(8.5, 13.5, 13.083333333333334)","(7.0, 8.6, 8.458823529411765)","(7.5, 9.0, 8.9)","(2.0, 2.34, 2.296)","(4.2, 5.7, 5.6571428571428575)","(15.0, 30.0, 28.333333333333332)","(31.0, 55.0, 49.0)","(91.0, 210.0, 173.33333333333331)","(101.0, 410.0, 371.8181818181818)"
