,Yeva Bale,Jagora Bale,Blazing Tokyo,Under The Thumb,Mr Natural,Freeway Split,Zinnia Herrera
626,"[datetime.datetime(2022, 11, 28, 18, 6, 9, 505608), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 18, 6, 9, 505608), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 6, 9, 505608), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 6, 9, 505608), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 18, 6, 9, 505608), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 18, 6, 9, 505608), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 6, 9, 505608), 10.0, 21.0]"
627,"[datetime.datetime(2022, 11, 28, 18, 6, 10, 629522), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 18, 6, 10, 629522), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 6, 10, 629522), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 6, 10, 629522), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 18, 6, 10, 629522), 2.5, 3.05]","[datetime.datetime(2022, 11, 28, 18, 6, 10, 629522), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 6, 10, 629522), 10.0, 23.0]"
628,"[datetime.datetime(2022, 11, 28, 18, 6, 11, 750412), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 18, 6, 11, 750412), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 6, 11, 750412), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 6, 11, 750412), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 18, 6, 11, 750412), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 18, 6, 11, 750412), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 6, 11, 750412), 10.0, 25.0]"
629,"[datetime.datetime(2022, 11, 28, 18, 6, 12, 973933), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 18, 6, 12, 973933), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 18, 6, 12, 973933), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 6, 12, 973933), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 18, 6, 12, 973933), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 18, 6, 12, 973933), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 6, 12, 973933), 10.0, 25.0]"
630,"[datetime.datetime(2022, 11, 28, 18, 6, 14, 188010), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 18, 6, 14, 188010), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 6, 14, 188010), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 6, 14, 188010), 2.6, 3.6]","[datetime.datetime(2022, 11, 28, 18, 6, 14, 188010), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 18, 6, 14, 188010), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 6, 14, 188010), 10.0, 25.0]"
631,"[datetime.datetime(2022, 11, 28, 18, 6, 15, 326249), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 18, 6, 15, 326249), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 6, 15, 326249), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 6, 15, 326249), 2.6, 3.6]","[datetime.datetime(2022, 11, 28, 18, 6, 15, 326249), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 18, 6, 15, 326249), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 6, 15, 326249), 10.0, 25.0]"
632,"[datetime.datetime(2022, 11, 28, 18, 6, 16, 474262), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 18, 6, 16, 474262), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 6, 16, 474262), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 6, 16, 474262), 2.6, 3.6]","[datetime.datetime(2022, 11, 28, 18, 6, 16, 474262), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 18, 6, 16, 474262), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 6, 16, 474262), 10.0, 25.0]"
633,"[datetime.datetime(2022, 11, 28, 18, 6, 17, 609444), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 18, 6, 17, 609444), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 6, 17, 609444), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 6, 17, 609444), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 18, 6, 17, 609444), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 18, 6, 17, 609444), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 6, 17, 609444), 10.0, 25.0]"
634,"[datetime.datetime(2022, 11, 28, 18, 6, 18, 743176), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 18, 6, 18, 743176), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 6, 18, 743176), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 6, 18, 743176), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 6, 18, 743176), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 18, 6, 18, 743176), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 6, 18, 743176), 10.0, 25.0]"
635,"[datetime.datetime(2022, 11, 28, 18, 6, 19, 888718), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 18, 6, 19, 888718), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 6, 19, 888718), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 6, 19, 888718), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 6, 19, 888718), 2.5, 2.98]","[datetime.datetime(2022, 11, 28, 18, 6, 19, 888718), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 6, 19, 888718), 10.0, 25.0]"
636,"[datetime.datetime(2022, 11, 28, 18, 6, 21, 43576), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 18, 6, 21, 43576), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 6, 21, 43576), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 6, 21, 43576), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 6, 21, 43576), 2.5, 2.98]","[datetime.datetime(2022, 11, 28, 18, 6, 21, 43576), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 6, 21, 43576), 10.0, 25.0]"
637,"[datetime.datetime(2022, 11, 28, 18, 6, 22, 180612), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 18, 6, 22, 180612), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 6, 22, 180612), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 6, 22, 180612), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 6, 22, 180612), 2.5, 2.98]","[datetime.datetime(2022, 11, 28, 18, 6, 22, 180612), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 6, 22, 180612), 10.0, 25.0]"
638,"[datetime.datetime(2022, 11, 28, 18, 6, 23, 313677), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 18, 6, 23, 313677), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 6, 23, 313677), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 6, 23, 313677), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 6, 23, 313677), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 6, 23, 313677), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 6, 23, 313677), 10.0, 21.0]"
639,"[datetime.datetime(2022, 11, 28, 18, 6, 24, 460674), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 18, 6, 24, 460674), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 6, 24, 460674), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 6, 24, 460674), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 6, 24, 460674), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 6, 24, 460674), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 6, 24, 460674), 10.0, 21.0]"
640,"[datetime.datetime(2022, 11, 28, 18, 6, 25, 607630), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 18, 6, 25, 607630), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 6, 25, 607630), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 6, 25, 607630), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 6, 25, 607630), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 6, 25, 607630), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 6, 25, 607630), 10.0, 21.0]"
641,"[datetime.datetime(2022, 11, 28, 18, 6, 26, 810448), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 18, 6, 26, 810448), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 6, 26, 810448), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 6, 26, 810448), 2.6, 3.55]","[datetime.datetime(2022, 11, 28, 18, 6, 26, 810448), 2.5, 2.98]","[datetime.datetime(2022, 11, 28, 18, 6, 26, 810448), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 6, 26, 810448), 10.0, 24.0]"
642,"[datetime.datetime(2022, 11, 28, 18, 6, 27, 977444), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 18, 6, 27, 977444), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 6, 27, 977444), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 6, 27, 977444), 2.6, 3.55]","[datetime.datetime(2022, 11, 28, 18, 6, 27, 977444), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 6, 27, 977444), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 6, 27, 977444), 10.0, 24.0]"
643,"[datetime.datetime(2022, 11, 28, 18, 6, 29, 181986), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 18, 6, 29, 181986), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 6, 29, 181986), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 6, 29, 181986), 2.6, 3.55]","[datetime.datetime(2022, 11, 28, 18, 6, 29, 181986), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 6, 29, 181986), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 6, 29, 181986), 11.0, 24.0]"
644,"[datetime.datetime(2022, 11, 28, 18, 6, 30, 302700), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 18, 6, 30, 302700), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 6, 30, 302700), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 6, 30, 302700), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 18, 6, 30, 302700), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 6, 30, 302700), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 6, 30, 302700), 11.0, 21.0]"
645,"[datetime.datetime(2022, 11, 28, 18, 6, 31, 457381), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 18, 6, 31, 457381), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 6, 31, 457381), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 6, 31, 457381), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 18, 6, 31, 457381), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 6, 31, 457381), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 6, 31, 457381), 11.0, 21.0]"
646,"[datetime.datetime(2022, 11, 28, 18, 6, 32, 580871), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 18, 6, 32, 580871), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 6, 32, 580871), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 6, 32, 580871), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 18, 6, 32, 580871), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 6, 32, 580871), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 6, 32, 580871), 11.0, 21.0]"
647,"[datetime.datetime(2022, 11, 28, 18, 6, 33, 716327), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 18, 6, 33, 716327), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 6, 33, 716327), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 6, 33, 716327), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 18, 6, 33, 716327), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 6, 33, 716327), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 6, 33, 716327), 11.0, 21.0]"
648,"[datetime.datetime(2022, 11, 28, 18, 6, 34, 860731), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 18, 6, 34, 860731), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 6, 34, 860731), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 6, 34, 860731), 2.6, 3.6]","[datetime.datetime(2022, 11, 28, 18, 6, 34, 860731), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 6, 34, 860731), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 6, 34, 860731), 11.0, 21.0]"
649,"[datetime.datetime(2022, 11, 28, 18, 6, 36, 7773), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 18, 6, 36, 7773), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 6, 36, 7773), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 6, 36, 7773), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 18, 6, 36, 7773), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 18, 6, 36, 7773), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 6, 36, 7773), 11.0, 21.0]"
650,"[datetime.datetime(2022, 11, 28, 18, 6, 37, 157687), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 18, 6, 37, 157687), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 6, 37, 157687), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 6, 37, 157687), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 18, 6, 37, 157687), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 18, 6, 37, 157687), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 6, 37, 157687), 11.0, 21.0]"
651,"[datetime.datetime(2022, 11, 28, 18, 6, 38, 308329), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 18, 6, 38, 308329), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 6, 38, 308329), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 6, 38, 308329), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 18, 6, 38, 308329), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 18, 6, 38, 308329), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 6, 38, 308329), 11.0, 21.0]"
652,"[datetime.datetime(2022, 11, 28, 18, 6, 39, 440710), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 18, 6, 39, 440710), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 6, 39, 440710), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 6, 39, 440710), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 18, 6, 39, 440710), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 18, 6, 39, 440710), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 6, 39, 440710), 11.0, 21.0]"
653,"[datetime.datetime(2022, 11, 28, 18, 6, 40, 586961), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 18, 6, 40, 586961), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 6, 40, 586961), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 6, 40, 586961), 2.7, 3.8]","[datetime.datetime(2022, 11, 28, 18, 6, 40, 586961), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 18, 6, 40, 586961), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 6, 40, 586961), 11.0, 21.0]"
654,"[datetime.datetime(2022, 11, 28, 18, 6, 41, 752467), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 18, 6, 41, 752467), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 6, 41, 752467), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 6, 41, 752467), 2.7, 3.8]","[datetime.datetime(2022, 11, 28, 18, 6, 41, 752467), 2.6, 2.94]","[datetime.datetime(2022, 11, 28, 18, 6, 41, 752467), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 6, 41, 752467), 11.0, 21.0]"
655,"[datetime.datetime(2022, 11, 28, 18, 6, 42, 957887), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 18, 6, 42, 957887), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 6, 42, 957887), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 6, 42, 957887), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 18, 6, 42, 957887), 2.6, 2.94]","[datetime.datetime(2022, 11, 28, 18, 6, 42, 957887), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 6, 42, 957887), 11.0, 21.0]"
656,"[datetime.datetime(2022, 11, 28, 18, 6, 44, 191094), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 18, 6, 44, 191094), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 6, 44, 191094), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 6, 44, 191094), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 18, 6, 44, 191094), 2.6, 2.94]","[datetime.datetime(2022, 11, 28, 18, 6, 44, 191094), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 6, 44, 191094), 11.0, 21.0]"
657,"[datetime.datetime(2022, 11, 28, 18, 6, 45, 370807), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 18, 6, 45, 370807), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 6, 45, 370807), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 6, 45, 370807), 2.7, 3.8]","[datetime.datetime(2022, 11, 28, 18, 6, 45, 370807), 2.6, 2.92]","[datetime.datetime(2022, 11, 28, 18, 6, 45, 370807), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 6, 45, 370807), 11.0, 21.0]"
658,"[datetime.datetime(2022, 11, 28, 18, 6, 46, 588598), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 18, 6, 46, 588598), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 6, 46, 588598), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 6, 46, 588598), 2.7, 3.8]","[datetime.datetime(2022, 11, 28, 18, 6, 46, 588598), 2.6, 2.92]","[datetime.datetime(2022, 11, 28, 18, 6, 46, 588598), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 6, 46, 588598), 11.0, 21.0]"
659,"[datetime.datetime(2022, 11, 28, 18, 6, 47, 781736), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 18, 6, 47, 781736), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 6, 47, 781736), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 6, 47, 781736), 2.7, 3.8]","[datetime.datetime(2022, 11, 28, 18, 6, 47, 781736), 2.6, 2.92]","[datetime.datetime(2022, 11, 28, 18, 6, 47, 781736), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 6, 47, 781736), 11.0, 21.0]"
660,"[datetime.datetime(2022, 11, 28, 18, 6, 48, 925386), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 18, 6, 48, 925386), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 6, 48, 925386), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 6, 48, 925386), 2.7, 3.8]","[datetime.datetime(2022, 11, 28, 18, 6, 48, 925386), 2.6, 2.9]","[datetime.datetime(2022, 11, 28, 18, 6, 48, 925386), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 6, 48, 925386), 11.0, 24.0]"
661,"[datetime.datetime(2022, 11, 28, 18, 6, 50, 96410), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 18, 6, 50, 96410), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 6, 50, 96410), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 6, 50, 96410), 2.7, 3.8]","[datetime.datetime(2022, 11, 28, 18, 6, 50, 96410), 2.6, 2.9]","[datetime.datetime(2022, 11, 28, 18, 6, 50, 96410), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 6, 50, 96410), 11.0, 24.0]"
662,"[datetime.datetime(2022, 11, 28, 18, 6, 51, 293643), 5.5, 6.0]","[datetime.datetime(2022, 11, 28, 18, 6, 51, 293643), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 6, 51, 293643), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 6, 51, 293643), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 18, 6, 51, 293643), 2.6, 2.8]","[datetime.datetime(2022, 11, 28, 18, 6, 51, 293643), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 6, 51, 293643), 11.0, 24.0]"
663,"[datetime.datetime(2022, 11, 28, 18, 6, 52, 489305), 5.5, 6.0]","[datetime.datetime(2022, 11, 28, 18, 6, 52, 489305), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 6, 52, 489305), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 6, 52, 489305), 2.7, 3.85]","[datetime.datetime(2022, 11, 28, 18, 6, 52, 489305), 2.6, 2.82]","[datetime.datetime(2022, 11, 28, 18, 6, 52, 489305), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 18, 6, 52, 489305), 11.0, 24.0]"
664,"[datetime.datetime(2022, 11, 28, 18, 6, 53, 660142), 5.5, 6.0]","[datetime.datetime(2022, 11, 28, 18, 6, 53, 660142), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 6, 53, 660142), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 6, 53, 660142), 2.7, 3.85]","[datetime.datetime(2022, 11, 28, 18, 6, 53, 660142), 2.6, 2.82]","[datetime.datetime(2022, 11, 28, 18, 6, 53, 660142), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 18, 6, 53, 660142), 11.0, 24.0]"
665,"[datetime.datetime(2022, 11, 28, 18, 6, 54, 792943), 5.5, 6.0]","[datetime.datetime(2022, 11, 28, 18, 6, 54, 792943), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 6, 54, 792943), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 6, 54, 792943), 2.7, 3.9]","[datetime.datetime(2022, 11, 28, 18, 6, 54, 792943), 2.6, 2.82]","[datetime.datetime(2022, 11, 28, 18, 6, 54, 792943), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 18, 6, 54, 792943), 11.0, 24.0]"
666,"[datetime.datetime(2022, 11, 28, 18, 6, 55, 909507), 5.5, 6.0]","[datetime.datetime(2022, 11, 28, 18, 6, 55, 909507), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 6, 55, 909507), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 6, 55, 909507), 2.7, 3.85]","[datetime.datetime(2022, 11, 28, 18, 6, 55, 909507), 2.6, 2.82]","[datetime.datetime(2022, 11, 28, 18, 6, 55, 909507), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 18, 6, 55, 909507), 11.0, 24.0]"
667,"[datetime.datetime(2022, 11, 28, 18, 6, 57, 22397), 5.5, 6.0]","[datetime.datetime(2022, 11, 28, 18, 6, 57, 22397), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 6, 57, 22397), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 6, 57, 22397), 2.7, 3.85]","[datetime.datetime(2022, 11, 28, 18, 6, 57, 22397), 2.6, 2.82]","[datetime.datetime(2022, 11, 28, 18, 6, 57, 22397), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 18, 6, 57, 22397), 11.0, 24.0]"
668,"[datetime.datetime(2022, 11, 28, 18, 6, 58, 150759), 5.5, 6.0]","[datetime.datetime(2022, 11, 28, 18, 6, 58, 150759), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 6, 58, 150759), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 6, 58, 150759), 2.7, 3.85]","[datetime.datetime(2022, 11, 28, 18, 6, 58, 150759), 2.6, 2.8]","[datetime.datetime(2022, 11, 28, 18, 6, 58, 150759), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 18, 6, 58, 150759), 11.0, 24.0]"
669,"[datetime.datetime(2022, 11, 28, 18, 6, 59, 294400), 5.5, 6.0]","[datetime.datetime(2022, 11, 28, 18, 6, 59, 294400), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 6, 59, 294400), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 6, 59, 294400), 2.7, 4.0]","[datetime.datetime(2022, 11, 28, 18, 6, 59, 294400), 2.6, 2.76]","[datetime.datetime(2022, 11, 28, 18, 6, 59, 294400), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 18, 6, 59, 294400), 11.0, 24.0]"
670,"[datetime.datetime(2022, 11, 28, 18, 7, 0, 418251), 5.5, 6.0]","[datetime.datetime(2022, 11, 28, 18, 7, 0, 418251), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 7, 0, 418251), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 7, 0, 418251), 2.7, 4.0]","[datetime.datetime(2022, 11, 28, 18, 7, 0, 418251), 2.6, 2.76]","[datetime.datetime(2022, 11, 28, 18, 7, 0, 418251), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 18, 7, 0, 418251), 11.0, 24.0]"
671,"[datetime.datetime(2022, 11, 28, 18, 7, 1, 535348), 5.5, 6.0]","[datetime.datetime(2022, 11, 28, 18, 7, 1, 535348), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 7, 1, 535348), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 7, 1, 535348), 2.7, 4.0]","[datetime.datetime(2022, 11, 28, 18, 7, 1, 535348), 2.6, 2.76]","[datetime.datetime(2022, 11, 28, 18, 7, 1, 535348), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 18, 7, 1, 535348), 11.0, 24.0]"
