,Over The Bridge,Sambuca Talks,Stimulus Package,Influencer,Chief In Charge,Lektra Asha
14-12-2022 14:11:21.453225,"(2.9, 4.4, 3.4147368421052633)","(4.2, 8.6, 8.21)","(17.0, 65.0, 50.375)","(2.6, 3.2, 2.963636363636364)","(3.9, 6.4, 4.970000000000001)","(17.0, 90.0, 65.625)"
14-12-2022 14:11:22.671814,"(2.9, 4.4, 3.4147368421052633)","(4.2, 8.6, 7.82)","(17.0, 65.0, 50.375)","(2.6, 3.2, 2.963636363636364)","(3.9, 6.4, 4.970000000000001)","(17.0, 90.0, 65.625)"
14-12-2022 14:11:23.633513,"(2.9, 4.4, 3.4147368421052633)","(4.2, 8.6, 7.82)","(17.0, 65.0, 50.375)","(2.6, 3.2, 2.963636363636364)","(3.9, 6.4, 4.970000000000001)","(17.0, 90.0, 71.42857142857143)"
14-12-2022 14:11:24.548401,"(2.9, 4.4, 3.4147368421052633)","(4.2, 8.6, 7.82)","(17.0, 65.0, 50.375)","(2.6, 3.2, 2.963636363636364)","(3.9, 6.4, 4.970000000000001)","(17.0, 90.0, 71.42857142857143)"
14-12-2022 14:11:25.396714,"(2.9, 4.4, 3.4147368421052633)","(4.2, 8.6, 8.219999999999999)","(17.0, 65.0, 56.230769230769226)","(2.6, 3.2, 2.981818181818182)","(3.9, 6.4, 4.9)","(17.0, 90.0, 65.625)"
14-12-2022 14:11:26.221012,"(2.9, 4.4, 3.4147368421052633)","(4.2, 8.6, 8.219999999999999)","(17.0, 65.0, 56.230769230769226)","(2.6, 3.2, 2.981818181818182)","(3.9, 6.4, 4.9)","(17.0, 90.0, 65.625)"
14-12-2022 14:11:27.075756,"(2.9, 4.4, 3.4147368421052633)","(4.2, 8.6, 8.219999999999999)","(17.0, 65.0, 56.230769230769226)","(2.6, 3.2, 2.981818181818182)","(3.9, 6.4, 4.9)","(17.0, 90.0, 65.625)"
14-12-2022 14:11:27.924518,"(2.9, 4.4, 3.4147368421052633)","(4.2, 8.6, 7.84)","(17.0, 100.0, 67.55555555555556)","(2.6, 3.2, 2.981818181818182)","(3.9, 6.4, 4.9)","(17.0, 120.0, 72.5)"
14-12-2022 14:11:28.823218,"(2.9, 4.4, 3.192258064516129)","(4.2, 8.6, 7.84)","(17.0, 100.0, 67.55555555555556)","(2.6, 3.2, 2.981818181818182)","(3.9, 6.4, 4.9)","(17.0, 120.0, 72.5)"
14-12-2022 14:11:29.697968,"(2.9, 4.4, 3.192258064516129)","(4.2, 8.6, 7.84)","(17.0, 100.0, 67.55555555555556)","(2.6, 3.2, 2.981818181818182)","(3.9, 6.4, 4.9)","(17.0, 120.0, 72.5)"
14-12-2022 14:11:30.611606,"(2.9, 4.3, 3.6916666666666664)","(4.2, 8.6, 6.485714285714286)","(17.0, 100.0, 67.55555555555556)","(2.6, 3.15, 3.0035714285714286)","(3.9, 6.2, 5.075)","(17.0, 120.0, 72.5)"
14-12-2022 14:11:31.490633,"(2.9, 4.3, 3.626153846153846)","(4.2, 8.6, 6.485714285714286)","(17.0, 100.0, 67.55555555555556)","(2.6, 3.15, 2.9727272727272727)","(3.9, 6.2, 5.075)","(17.0, 120.0, 72.5)"
14-12-2022 14:11:32.379996,"(2.9, 4.3, 3.626153846153846)","(4.2, 8.6, 6.485714285714286)","(17.0, 100.0, 67.55555555555556)","(2.6, 3.15, 2.9727272727272727)","(3.9, 6.2, 5.075)","(17.0, 120.0, 78.57142857142857)"
14-12-2022 14:11:33.310678,"(2.9, 4.3, 3.626153846153846)","(4.2, 8.6, 6.485714285714286)","(17.0, 100.0, 61.76190476190476)","(2.6, 3.15, 2.9727272727272727)","(3.9, 6.2, 5.075)","(17.0, 100.0, 78.57142857142857)"
14-12-2022 14:11:34.259102,"(2.9, 4.3, 3.626153846153846)","(4.2, 8.6, 5.825)","(17.0, 100.0, 61.76190476190476)","(2.6, 3.15, 2.9727272727272727)","(3.9, 6.2, 5.075)","(17.0, 100.0, 78.57142857142857)"
14-12-2022 14:11:35.158693,"(2.9, 4.3, 3.626153846153846)","(4.2, 8.6, 5.825)","(17.0, 100.0, 61.76190476190476)","(2.6, 3.15, 2.9727272727272727)","(3.9, 6.2, 5.075)","(17.0, 100.0, 78.57142857142857)"
14-12-2022 14:11:36.078297,"(2.9, 4.3, 3.626153846153846)","(4.2, 8.6, 5.825)","(17.0, 100.0, 61.76190476190476)","(2.6, 3.15, 2.9727272727272727)","(3.9, 6.2, 5.075)","(17.0, 100.0, 78.57142857142857)"
14-12-2022 14:11:36.956170,"(2.9, 4.3, 3.626153846153846)","(4.2, 8.6, 5.825)","(17.0, 100.0, 61.76190476190476)","(2.6, 3.15, 2.9727272727272727)","(3.9, 6.2, 5.075)","(17.0, 100.0, 78.57142857142857)"
14-12-2022 14:11:37.847701,"(2.9, 4.3, 3.626153846153846)","(4.2, 8.6, 6.542857142857143)","(17.0, 100.0, 61.76190476190476)","(2.6, 3.15, 2.9909090909090907)","(3.9, 6.2, 5.075)","(17.0, 100.0, 78.57142857142857)"
14-12-2022 14:11:38.704112,"(2.9, 4.3, 3.626153846153846)","(4.2, 8.6, 6.542857142857143)","(17.0, 100.0, 61.76190476190476)","(2.6, 3.15, 2.9909090909090907)","(3.9, 6.2, 5.075)","(17.0, 100.0, 78.57142857142857)"
14-12-2022 14:11:39.571526,"(2.9, 4.3, 3.626153846153846)","(4.2, 8.6, 6.542857142857143)","(17.0, 100.0, 61.76190476190476)","(2.6, 3.15, 2.9909090909090907)","(3.9, 6.2, 5.075)","(17.0, 100.0, 78.57142857142857)"
14-12-2022 14:11:40.494038,"(2.9, 4.3, 3.626153846153846)","(4.2, 8.6, 6.542857142857143)","(17.0, 100.0, 61.76190476190476)","(2.6, 3.15, 2.9909090909090907)","(3.9, 6.2, 5.075)","(17.0, 100.0, 78.57142857142857)"
14-12-2022 14:11:41.377551,"(2.9, 4.2, 3.435)","(4.2, 8.6, 5.9)","(17.0, 100.0, 61.76190476190476)","(2.6, 3.1, 2.9636363636363634)","(3.9, 6.2, 5.075)","(17.0, 100.0, 78.57142857142857)"
14-12-2022 14:11:42.282332,"(2.9, 4.2, 3.435)","(4.2, 8.6, 5.9)","(17.0, 100.0, 61.76190476190476)","(2.6, 3.1, 2.9636363636363634)","(3.9, 6.2, 5.276923076923078)","(17.0, 100.0, 78.28571428571429)"
14-12-2022 14:11:43.192975,"(2.9, 4.2, 3.435)","(4.2, 8.6, 8.25)","(17.0, 100.0, 61.76190476190476)","(2.6, 3.1, 2.9375)","(3.9, 6.4, 5.384615384615385)","(17.0, 100.0, 78.28571428571429)"
14-12-2022 14:11:44.044473,"(2.9, 4.2, 3.435)","(4.2, 8.6, 8.25)","(17.0, 100.0, 61.76190476190476)","(2.6, 3.1, 2.981818181818182)","(3.9, 6.4, 5.384615384615385)","(17.0, 100.0, 78.28571428571429)"
14-12-2022 14:11:44.894052,"(2.9, 4.2, 3.435)","(4.2, 8.6, 8.25)","(17.0, 100.0, 61.76190476190476)","(2.6, 3.1, 2.981818181818182)","(3.9, 6.4, 5.384615384615385)","(17.0, 100.0, 78.28571428571429)"
14-12-2022 14:11:45.755750,"(2.9, 4.2, 3.435)","(4.2, 8.6, 8.25)","(17.0, 100.0, 61.76190476190476)","(2.6, 3.1, 2.981818181818182)","(3.9, 6.4, 5.384615384615385)","(17.0, 100.0, 78.85714285714286)"
14-12-2022 14:11:46.686861,"(2.9, 4.2, 3.435)","(4.2, 8.6, 7.8999999999999995)","(17.0, 100.0, 61.76190476190476)","(2.6, 3.1, 2.981818181818182)","(3.9, 6.4, 6.125)","(17.0, 100.0, 78.85714285714286)"
14-12-2022 14:11:47.941626,"(2.9, 4.2, 3.435)","(4.2, 8.6, 8.26)","(17.0, 100.0, 61.76190476190476)","(2.6, 3.1, 3.0076923076923077)","(3.9, 6.4, 6.125)","(17.0, 100.0, 87.83333333333333)"
14-12-2022 14:11:48.807169,"(2.9, 4.2, 3.435)","(4.2, 8.6, 8.26)","(17.0, 100.0, 61.76190476190476)","(2.6, 3.1, 3.0)","(3.9, 6.4, 6.125)","(17.0, 100.0, 87.83333333333333)"
14-12-2022 14:11:49.670968,"(2.9, 4.2, 3.435)","(4.2, 8.6, 8.26)","(17.0, 100.0, 61.76190476190476)","(2.6, 3.1, 3.0)","(3.9, 6.4, 6.125)","(17.0, 100.0, 87.83333333333333)"
14-12-2022 14:11:50.568499,"(2.9, 4.2, 3.435)","(4.2, 8.6, 8.26)","(17.0, 100.0, 61.76190476190476)","(2.6, 3.1, 3.0)","(3.9, 6.4, 6.125)","(17.0, 100.0, 87.83333333333333)"
14-12-2022 14:11:51.504765,"(2.9, 4.2, 3.435)","(4.2, 8.6, 6.5600000000000005)","(17.0, 100.0, 61.76190476190476)","(2.6, 3.05, 2.9727272727272727)","(3.9, 6.4, 6.125)","(17.0, 100.0, 87.83333333333333)"
14-12-2022 14:11:52.534747,"(2.9, 4.2, 3.435)","(4.2, 8.6, 6.5600000000000005)","(17.0, 100.0, 61.76190476190476)","(2.6, 3.05, 2.9727272727272727)","(3.9, 6.4, 6.125)","(17.0, 100.0, 87.83333333333333)"
14-12-2022 14:11:53.460125,"(2.9, 4.2, 3.7054545454545456)","(4.2, 8.6, 6.8)","(17.0, 100.0, 61.76190476190476)","(2.6, 3.05, 2.9749999999999996)","(3.9, 6.4, 6.125)","(17.0, 100.0, 87.83333333333333)"
14-12-2022 14:11:54.451536,"(2.9, 4.2, 3.7054545454545456)","(4.2, 8.6, 7.279999999999999)","(17.0, 100.0, 61.76190476190476)","(2.6, 3.05, 2.9909090909090907)","(3.9, 6.4, 6.125)","(17.0, 100.0, 87.83333333333333)"
14-12-2022 14:11:55.365417,"(2.9, 4.2, 3.7054545454545456)","(4.2, 8.6, 7.279999999999999)","(17.0, 100.0, 61.76190476190476)","(2.6, 3.05, 2.9909090909090907)","(3.9, 6.4, 6.125)","(17.0, 100.0, 87.83333333333333)"
14-12-2022 14:11:56.442463,"(2.9, 4.2, 3.7054545454545456)","(4.2, 8.6, 7.279999999999999)","(17.0, 100.0, 62.285714285714285)","(2.6, 3.05, 2.9909090909090907)","(3.9, 6.4, 6.125)","(17.0, 100.0, 87.83333333333333)"
14-12-2022 14:11:57.344289,"(2.9, 4.2, 3.7054545454545456)","(4.2, 8.6, 6.619999999999999)","(17.0, 100.0, 62.285714285714285)","(2.6, 3.05, 2.9909090909090907)","(3.9, 6.4, 6.125)","(17.0, 100.0, 87.83333333333333)"
14-12-2022 14:11:58.455456,"(2.9, 4.2, 3.7054545454545456)","(4.2, 8.6, 6.619999999999999)","(17.0, 100.0, 62.285714285714285)","(2.6, 3.05, 3.0041666666666664)","(3.9, 6.4, 6.15)","(17.0, 100.0, 87.83333333333333)"
14-12-2022 14:11:59.470468,"(2.9, 4.2, 3.7054545454545456)","(4.2, 8.6, 6.771428571428571)","(17.0, 100.0, 62.285714285714285)","(2.6, 3.05, 2.975)","(3.9, 6.4, 6.15)","(17.0, 100.0, 87.83333333333333)"
14-12-2022 14:12:00.386862,"(2.9, 4.2, 3.7054545454545456)","(4.2, 8.6, 6.771428571428571)","(17.0, 100.0, 62.285714285714285)","(2.6, 3.05, 2.975)","(4.0, 6.4, 6.15)","(17.0, 100.0, 87.83333333333333)"
14-12-2022 14:12:01.453960,"(2.8, 4.2, 3.7054545454545456)","(4.2, 8.6, 6.771428571428571)","(17.0, 100.0, 62.285714285714285)","(2.6, 3.05, 3.005)","(4.0, 6.4, 6.15)","(17.0, 100.0, 87.83333333333333)"
14-12-2022 14:12:02.537995,"(2.8, 4.2, 3.7054545454545456)","(4.2, 8.6, 6.771428571428571)","(17.0, 100.0, 62.285714285714285)","(2.6, 3.05, 3.005)","(4.0, 6.4, 6.15)","(17.0, 100.0, 87.83333333333333)"
14-12-2022 14:12:03.480891,"(2.8, 4.2, 3.7054545454545456)","(4.2, 8.6, 6.2)","(17.0, 100.0, 62.285714285714285)","(2.6, 3.05, 3.005)","(4.0, 6.4, 6.15)","(17.0, 100.0, 87.83333333333333)"
14-12-2022 14:12:04.383083,"(2.8, 4.2, 3.7054545454545456)","(4.2, 8.6, 7.24375)","(17.0, 100.0, 62.285714285714285)","(2.6, 3.55, 3.493)","(4.0, 6.4, 6.15)","(17.0, 100.0, 79.14285714285714)"
14-12-2022 14:12:05.283117,"(2.8, 4.2, 3.7054545454545456)","(4.2, 8.6, 7.24375)","(17.0, 100.0, 62.285714285714285)","(2.6, 3.55, 3.493)","(4.0, 6.4, 6.15)","(17.0, 100.0, 79.14285714285714)"
14-12-2022 14:12:06.253259,"(2.8, 4.2, 3.7054545454545456)","(4.2, 8.6, 7.24375)","(17.0, 100.0, 62.285714285714285)","(2.6, 3.55, 3.493)","(4.0, 6.4, 6.15)","(17.0, 100.0, 79.14285714285714)"
14-12-2022 14:12:07.310785,"(2.8, 4.2, 3.7054545454545456)","(4.2, 8.6, 7.24375)","(17.0, 100.0, 62.285714285714285)","(2.6, 3.55, 3.493)","(4.0, 6.4, 6.15)","(17.0, 100.0, 79.14285714285714)"
14-12-2022 14:12:08.263231,"(2.8, 4.2, 3.7054545454545456)","(4.2, 8.6, 7.24375)","(17.0, 100.0, 62.285714285714285)","(2.6, 3.55, 3.471428571428571)","(4.0, 6.4, 6.15)","(17.0, 100.0, 79.14285714285714)"
14-12-2022 14:12:09.122990,"(2.8, 4.2, 3.7054545454545456)","(4.2, 8.6, 7.2875)","(17.0, 100.0, 73.0)","(2.6, 3.55, 3.5)","(4.0, 6.4, 6.15)","(17.0, 100.0, 79.14285714285714)"
14-12-2022 14:12:10.070552,"(2.8, 4.2, 3.7054545454545456)","(4.2, 8.6, 7.433333333333333)","(17.0, 100.0, 73.0)","(2.6, 3.55, 3.4375)","(4.0, 6.4, 6.15)","(17.0, 100.0, 79.14285714285714)"
14-12-2022 14:12:11.072292,"(2.8, 4.2, 3.7054545454545456)","(4.2, 8.6, 7.433333333333333)","(17.0, 100.0, 73.0)","(2.6, 3.55, 3.4857142857142858)","(4.0, 6.4, 6.15)","(17.0, 100.0, 79.14285714285714)"
14-12-2022 14:12:12.053049,"(2.8, 4.2, 3.7054545454545456)","(4.2, 8.6, 7.433333333333333)","(17.0, 100.0, 73.0)","(2.6, 3.55, 3.4857142857142858)","(4.0, 6.4, 6.15)","(17.0, 100.0, 79.14285714285714)"
14-12-2022 14:12:13.021247,"(2.8, 4.2, 3.7054545454545456)","(4.2, 8.6, 6.984615384615385)","(17.0, 100.0, 73.0)","(2.6, 3.55, 3.4857142857142858)","(4.0, 6.4, 6.15)","(17.0, 100.0, 79.14285714285714)"
14-12-2022 14:12:14.024829,"(2.8, 4.2, 3.7054545454545456)","(4.2, 8.6, 6.984615384615385)","(17.0, 100.0, 73.0)","(2.6, 3.55, 3.4857142857142858)","(4.0, 6.4, 6.15)","(17.0, 100.0, 79.14285714285714)"
14-12-2022 14:12:15.042656,"(2.8, 4.2, 3.7054545454545456)","(4.2, 8.6, 7.33125)","(17.0, 100.0, 73.0)","(2.6, 3.55, 3.5055555555555555)","(4.0, 6.4, 6.15)","(17.0, 100.0, 79.14285714285714)"
14-12-2022 14:12:15.987168,"(2.8, 4.2, 3.4228571428571426)","(4.2, 8.6, 7.33125)","(17.0, 100.0, 73.0)","(2.6, 3.55, 3.5055555555555555)","(4.0, 6.4, 6.15)","(17.0, 100.0, 79.14285714285714)"
14-12-2022 14:12:16.867876,"(2.8, 4.2, 3.4228571428571426)","(4.2, 8.6, 7.33125)","(17.0, 100.0, 73.375)","(2.6, 3.55, 3.5055555555555555)","(4.0, 6.4, 5.9)","(17.0, 100.0, 79.14285714285714)"
14-12-2022 14:12:17.777241,"(2.8, 4.2, 3.4228571428571426)","(4.2, 8.6, 7.33125)","(17.0, 100.0, 73.375)","(2.6, 3.55, 3.5055555555555555)","(4.0, 6.4, 5.9)","(17.0, 100.0, 79.14285714285714)"
14-12-2022 14:12:18.799247,"(2.8, 4.2, 3.7054545454545456)","(4.2, 8.6, 6.984615384615385)","(17.0, 100.0, 73.375)","(2.6, 3.55, 3.5)","(4.0, 6.4, 6.15)","(17.0, 100.0, 79.14285714285714)"
14-12-2022 14:12:19.832920,"(2.8, 4.2, 3.4228571428571426)","(4.2, 8.6, 6.984615384615385)","(17.0, 100.0, 73.375)","(2.6, 3.55, 3.433333333333333)","(4.0, 6.4, 6.15)","(17.0, 100.0, 79.14285714285714)"
14-12-2022 14:12:20.880700,"(2.8, 4.2, 3.4228571428571426)","(4.2, 8.6, 7.33125)","(17.0, 100.0, 73.375)","(2.6, 3.55, 3.507142857142857)","(4.0, 6.4, 5.9)","(17.0, 100.0, 79.14285714285714)"
14-12-2022 14:12:21.840801,"(2.8, 4.2, 3.4228571428571426)","(4.2, 8.6, 7.33125)","(17.0, 100.0, 73.375)","(2.6, 3.55, 3.507142857142857)","(4.0, 6.4, 5.9)","(17.0, 100.0, 79.14285714285714)"
14-12-2022 14:12:22.685450,"(2.8, 4.2, 3.4228571428571426)","(4.2, 8.6, 7.33125)","(17.0, 100.0, 73.375)","(2.6, 3.55, 3.507142857142857)","(4.0, 6.4, 5.9)","(17.0, 100.0, 79.14285714285714)"
14-12-2022 14:12:23.723870,"(2.8, 4.2, 3.4228571428571426)","(4.2, 8.6, 6.754545454545455)","(17.0, 100.0, 73.375)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.9)","(17.0, 100.0, 86.9090909090909)"
14-12-2022 14:12:24.777552,"(2.8, 4.2, 3.4228571428571426)","(4.2, 8.6, 6.984615384615385)","(17.0, 100.0, 73.375)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.9)","(17.0, 100.0, 86.9090909090909)"
14-12-2022 14:12:25.775869,"(2.8, 4.2, 3.4228571428571426)","(4.2, 8.6, 6.984615384615385)","(17.0, 100.0, 73.375)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.9)","(17.0, 100.0, 86.9090909090909)"
14-12-2022 14:12:26.781789,"(2.8, 4.2, 3.4228571428571426)","(4.2, 8.6, 6.984615384615385)","(17.0, 100.0, 73.375)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.9)","(17.0, 100.0, 91.0)"
14-12-2022 14:12:27.788976,"(2.8, 4.2, 3.4228571428571426)","(4.2, 8.6, 7.33125)","(17.0, 100.0, 73.375)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.9)","(17.0, 100.0, 91.0)"
14-12-2022 14:12:28.734732,"(2.8, 4.2, 3.4228571428571426)","(4.2, 8.6, 7.33125)","(17.0, 100.0, 73.375)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.9)","(17.0, 100.0, 91.0)"
14-12-2022 14:12:29.736289,"(2.8, 4.2, 3.4228571428571426)","(4.2, 8.6, 7.33125)","(17.0, 100.0, 73.375)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.9)","(17.0, 100.0, 91.0)"
14-12-2022 14:12:30.740695,"(2.8, 4.2, 3.4228571428571426)","(4.2, 8.6, 7.33125)","(17.0, 100.0, 73.375)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.066666666666667)","(17.0, 100.0, 123.2)"
14-12-2022 14:12:31.734321,"(2.8, 4.2, 3.4228571428571426)","(4.2, 8.6, 6.754545454545455)","(17.0, 100.0, 79.71428571428571)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.066666666666667)","(17.0, 130.0, 123.2)"
14-12-2022 14:12:32.598278,"(2.8, 4.2, 3.4228571428571426)","(4.2, 8.6, 7.375)","(17.0, 100.0, 83.61538461538461)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.066666666666667)","(17.0, 130.0, 123.2)"
14-12-2022 14:12:33.593862,"(2.8, 4.2, 3.4228571428571426)","(4.2, 8.6, 7.375)","(17.0, 100.0, 83.61538461538461)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.066666666666667)","(17.0, 130.0, 123.2)"
14-12-2022 14:12:34.636561,"(2.8, 4.2, 3.4228571428571426)","(4.2, 8.6, 7.375)","(17.0, 100.0, 83.61538461538461)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.066666666666667)","(17.0, 130.0, 91.0)"
14-12-2022 14:12:35.739098,"(2.8, 4.2, 3.4228571428571426)","(4.2, 8.6, 7.375)","(17.0, 100.0, 73.375)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.066666666666667)","(17.0, 100.0, 91.0)"
14-12-2022 14:12:36.786082,"(2.8, 4.2, 3.4228571428571426)","(4.2, 8.6, 6.754545454545455)","(17.0, 100.0, 73.375)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.066666666666667)","(17.0, 100.0, 86.9090909090909)"
14-12-2022 14:12:37.762333,"(2.8, 4.2, 3.4228571428571426)","(4.2, 8.6, 6.966666666666667)","(17.0, 100.0, 73.375)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.066666666666667)","(17.0, 100.0, 86.9090909090909)"
14-12-2022 14:12:38.748652,"(2.8, 4.2, 3.4228571428571426)","(4.2, 8.6, 6.966666666666667)","(17.0, 100.0, 73.375)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.066666666666667)","(17.0, 100.0, 86.9090909090909)"
14-12-2022 14:12:39.756471,"(2.8, 4.2, 3.4228571428571426)","(4.2, 8.6, 6.966666666666667)","(17.0, 100.0, 73.375)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.066666666666667)","(17.0, 100.0, 86.9090909090909)"
14-12-2022 14:12:40.735447,"(2.8, 4.2, 3.4228571428571426)","(4.2, 8.6, 6.966666666666667)","(17.0, 100.0, 73.375)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.066666666666667)","(17.0, 100.0, 86.9090909090909)"
14-12-2022 14:12:41.687352,"(2.8, 4.2, 3.4228571428571426)","(4.2, 8.6, 6.754545454545455)","(17.0, 100.0, 73.375)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.066666666666667)","(17.0, 100.0, 86.9090909090909)"
14-12-2022 14:12:42.617059,"(2.8, 4.2, 3.4228571428571426)","(4.2, 8.6, 6.754545454545455)","(17.0, 100.0, 73.375)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.066666666666667)","(17.0, 100.0, 86.9090909090909)"
14-12-2022 14:12:43.558857,"(2.8, 4.2, 3.4228571428571426)","(4.2, 8.6, 6.966666666666667)","(17.0, 100.0, 73.375)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.066666666666667)","(17.0, 100.0, 86.9090909090909)"
14-12-2022 14:12:44.602398,"(2.8, 4.2, 3.4228571428571426)","(4.2, 8.6, 6.966666666666667)","(17.0, 100.0, 73.375)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.066666666666667)","(17.0, 100.0, 86.9090909090909)"
14-12-2022 14:12:45.565971,"(2.8, 4.2, 3.4228571428571426)","(4.2, 8.6, 6.966666666666667)","(17.0, 100.0, 73.375)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.066666666666667)","(17.0, 100.0, 86.9090909090909)"
14-12-2022 14:12:46.572545,"(2.8, 4.2, 3.4228571428571426)","(4.2, 8.6, 6.754545454545455)","(17.0, 100.0, 73.75)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.066666666666667)","(17.0, 100.0, 88.16666666666667)"
14-12-2022 14:12:47.513742,"(2.8, 4.2, 3.4228571428571426)","(3.9, 8.6, 6.754545454545455)","(20.0, 100.0, 73.75)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.066666666666667)","(20.0, 100.0, 88.16666666666667)"
14-12-2022 14:12:48.535364,"(2.8, 4.2, 3.4228571428571426)","(3.9, 8.6, 6.966666666666667)","(20.0, 100.0, 73.75)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.066666666666667)","(20.0, 100.0, 88.16666666666667)"
14-12-2022 14:12:49.520976,"(2.8, 4.2, 3.4228571428571426)","(3.9, 8.6, 6.966666666666667)","(20.0, 100.0, 73.75)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.066666666666667)","(20.0, 100.0, 88.16666666666667)"
14-12-2022 14:12:50.538661,"(2.8, 4.2, 3.4228571428571426)","(3.9, 8.6, 6.966666666666667)","(20.0, 100.0, 73.75)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.066666666666667)","(20.0, 100.0, 88.16666666666667)"
14-12-2022 14:12:51.438804,"(2.8, 4.2, 3.4228571428571426)","(3.9, 8.6, 6.966666666666667)","(20.0, 100.0, 73.75)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.066666666666667)","(20.0, 100.0, 88.16666666666667)"
14-12-2022 14:12:52.511139,"(2.8, 4.2, 3.4228571428571426)","(3.9, 8.6, 6.754545454545455)","(20.0, 100.0, 73.75)","(2.6, 3.55, 3.507142857142857)","(4.0, 6.4, 5.066666666666667)","(20.0, 100.0, 88.16666666666667)"
14-12-2022 14:12:53.584336,"(2.8, 4.2, 3.4228571428571426)","(3.9, 8.6, 6.966666666666667)","(20.0, 100.0, 73.75)","(2.6, 3.55, 3.507142857142857)","(4.0, 6.4, 5.9)","(20.0, 100.0, 88.16666666666667)"
14-12-2022 14:12:54.620071,"(2.8, 4.2, 3.4228571428571426)","(3.9, 8.6, 6.966666666666667)","(20.0, 100.0, 73.75)","(2.6, 3.55, 3.507142857142857)","(4.0, 6.4, 5.9)","(20.0, 100.0, 88.16666666666667)"
14-12-2022 14:12:55.661836,"(2.8, 4.2, 3.4228571428571426)","(3.9, 8.6, 6.966666666666667)","(20.0, 100.0, 73.75)","(2.6, 3.55, 3.507142857142857)","(4.0, 6.4, 5.9)","(20.0, 100.0, 88.16666666666667)"
14-12-2022 14:12:56.603253,"(2.8, 4.2, 3.4228571428571426)","(3.9, 8.6, 6.966666666666667)","(20.0, 100.0, 73.75)","(2.6, 3.55, 3.507142857142857)","(4.0, 6.4, 5.9)","(20.0, 100.0, 88.16666666666667)"
14-12-2022 14:12:57.642437,"(2.8, 4.2, 3.4228571428571426)","(3.9, 8.6, 6.754545454545455)","(20.0, 100.0, 73.75)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.9)","(20.0, 100.0, 88.16666666666667)"
14-12-2022 14:12:58.706865,"(2.8, 4.2, 3.4228571428571426)","(3.9, 8.6, 6.754545454545455)","(20.0, 100.0, 73.75)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.9)","(20.0, 100.0, 120.81818181818181)"
14-12-2022 14:12:59.906750,"(2.8, 4.2, 3.4228571428571426)","(3.9, 8.6, 6.966666666666667)","(20.0, 100.0, 83.84615384615385)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.9)","(20.0, 130.0, 120.81818181818181)"
14-12-2022 14:13:00.907923,"(2.8, 4.2, 3.4228571428571426)","(3.9, 8.6, 6.966666666666667)","(20.0, 100.0, 83.84615384615385)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.9)","(20.0, 130.0, 120.81818181818181)"
14-12-2022 14:13:01.981000,"(2.8, 4.2, 3.4228571428571426)","(3.9, 8.6, 6.966666666666667)","(20.0, 100.0, 83.84615384615385)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.9)","(20.0, 130.0, 120.81818181818181)"
14-12-2022 14:13:03.116969,"(2.8, 4.2, 3.4228571428571426)","(3.9, 8.6, 6.754545454545455)","(20.0, 100.0, 83.84615384615385)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.9)","(20.0, 130.0, 120.81818181818181)"
14-12-2022 14:13:04.272283,"(2.8, 4.2, 3.4228571428571426)","(3.9, 8.6, 6.966666666666667)","(20.0, 100.0, 83.84615384615385)","(2.6, 3.55, 3.4)","(4.0, 6.4, 5.9)","(20.0, 130.0, 120.81818181818181)"
