,Goldstar Toby,Gitan,Humbling,Goldstar Carlito,Opawa Conan,Opawa Kyle,Zipping Ontario,Epic Cruze
15-12-2022 15:46:56.141763,"(6.0, 12.5, 11.366666666666667)","(3.3, 6.4, 4.876923076923077)","(11.0, 29.0, 26.866666666666667)","(4.4, 10.5, 5.187096774193549)","(3.3, 9.8, 7.747727272727273)","(8.5, 15.5, 14.462500000000002)","(31.0, 340.0, 76.0)","(12.0, 26.0, 24.0625)"
15-12-2022 15:46:57.205404,"(6.0, 12.5, 11.366666666666667)","(3.3, 6.4, 4.876923076923077)","(11.0, 29.0, 26.866666666666667)","(4.4, 10.5, 5.187096774193549)","(3.3, 9.8, 7.747727272727273)","(8.5, 15.5, 14.462500000000002)","(31.0, 340.0, 76.0)","(12.0, 26.0, 24.0625)"
15-12-2022 15:46:58.193478,"(6.0, 12.5, 11.366666666666667)","(3.3, 6.4, 4.876923076923077)","(11.0, 29.0, 26.866666666666667)","(4.4, 10.5, 5.187096774193549)","(3.3, 9.8, 7.747727272727273)","(8.5, 15.5, 14.462500000000002)","(31.0, 340.0, 76.0)","(12.0, 26.0, 24.0625)"
15-12-2022 15:46:59.325861,"(6.0, 12.5, 11.366666666666667)","(3.3, 6.4, 4.876923076923077)","(11.0, 29.0, 26.866666666666667)","(4.4, 10.5, 5.187096774193549)","(3.3, 9.8, 7.747727272727273)","(8.5, 15.5, 14.462500000000002)","(31.0, 340.0, 76.0)","(12.0, 26.0, 24.0625)"
15-12-2022 15:47:00.425443,"(6.0, 12.5, 11.366666666666667)","(3.3, 6.4, 4.876923076923077)","(11.0, 29.0, 26.866666666666667)","(4.4, 10.5, 5.187096774193549)","(3.3, 9.8, 7.747727272727273)","(8.5, 15.5, 14.462500000000002)","(31.0, 340.0, 76.0)","(12.0, 26.0, 24.0625)"
15-12-2022 15:47:01.532811,"(6.0, 12.5, 11.366666666666667)","(3.3, 6.4, 4.876923076923077)","(11.0, 29.0, 26.866666666666667)","(4.4, 10.5, 5.187096774193549)","(3.3, 9.8, 7.747727272727273)","(8.5, 15.5, 14.462500000000002)","(31.0, 340.0, 76.0)","(12.0, 26.0, 24.0625)"
15-12-2022 15:47:02.671589,"(6.0, 12.5, 11.366666666666667)","(3.3, 6.4, 4.876923076923077)","(11.0, 29.0, 26.866666666666667)","(4.4, 10.5, 5.187096774193549)","(3.3, 9.8, 7.747727272727273)","(8.5, 15.5, 14.462500000000002)","(31.0, 340.0, 76.0)","(12.0, 26.0, 24.0625)"
15-12-2022 15:47:03.735288,"(6.0, 12.5, 11.366666666666667)","(3.3, 6.4, 4.876923076923077)","(11.0, 29.0, 26.866666666666667)","(4.4, 10.5, 5.187096774193549)","(3.3, 9.8, 7.747727272727273)","(8.5, 15.5, 14.462500000000002)","(31.0, 340.0, 76.0)","(12.0, 26.0, 24.0625)"
15-12-2022 15:47:04.743590,"(6.0, 12.5, 11.366666666666667)","(3.3, 6.4, 4.876923076923077)","(11.0, 29.0, 26.866666666666667)","(4.4, 10.5, 5.187096774193549)","(3.3, 9.8, 7.747727272727273)","(8.5, 15.5, 14.462500000000002)","(31.0, 340.0, 76.0)","(12.0, 26.0, 24.0625)"
15-12-2022 15:47:05.794162,"(6.0, 12.5, 11.366666666666667)","(3.3, 6.4, 4.876923076923077)","(11.0, 29.0, 26.866666666666667)","(4.4, 10.5, 5.187096774193549)","(3.3, 9.8, 7.747727272727273)","(8.5, 15.5, 14.462500000000002)","(31.0, 340.0, 76.0)","(12.0, 26.0, 24.0625)"
15-12-2022 15:47:06.827346,"(6.0, 12.5, 11.366666666666667)","(3.3, 6.4, 4.876923076923077)","(11.0, 29.0, 26.866666666666667)","(4.4, 10.5, 5.187096774193549)","(3.3, 9.8, 7.747727272727273)","(8.5, 15.5, 14.462500000000002)","(31.0, 340.0, 76.0)","(12.0, 26.0, 24.0625)"
15-12-2022 15:47:07.982872,"(6.0, 12.5, 11.366666666666667)","(3.3, 6.4, 4.876923076923077)","(11.0, 29.0, 26.866666666666667)","(4.4, 10.5, 5.187096774193549)","(3.3, 9.8, 7.747727272727273)","(8.5, 15.5, 14.462500000000002)","(31.0, 340.0, 76.0)","(12.0, 26.0, 24.0625)"
15-12-2022 15:47:09.202767,"(6.0, 12.5, 11.366666666666667)","(3.3, 6.4, 4.876923076923077)","(11.0, 29.0, 26.866666666666667)","(4.4, 10.5, 5.187096774193549)","(3.3, 9.8, 7.747727272727273)","(8.5, 15.5, 14.462500000000002)","(31.0, 340.0, 76.0)","(12.0, 26.0, 24.0625)"
15-12-2022 15:47:10.311926,"(6.0, 12.5, 11.366666666666667)","(3.3, 6.4, 4.876923076923077)","(11.0, 29.0, 26.866666666666667)","(4.4, 10.5, 5.187096774193549)","(3.3, 9.8, 7.747727272727273)","(8.5, 15.5, 14.462500000000002)","(31.0, 340.0, 76.0)","(12.0, 26.0, 24.0625)"
15-12-2022 15:47:11.435122,"(6.0, 12.5, 11.366666666666667)","(3.3, 6.4, 4.876923076923077)","(11.0, 29.0, 26.866666666666667)","(4.4, 10.5, 5.187096774193549)","(3.3, 9.8, 7.747727272727273)","(8.5, 15.5, 14.462500000000002)","(31.0, 340.0, 76.0)","(12.0, 26.0, 24.0625)"
15-12-2022 15:47:12.559584,"(6.0, 12.5, 11.366666666666667)","(3.3, 6.4, 4.876923076923077)","(11.0, 29.0, 26.866666666666667)","(4.4, 10.5, 5.187096774193549)","(3.3, 9.8, 6.237500000000001)","(8.5, 15.5, 14.462500000000002)","(31.0, 340.0, 76.0)","(12.0, 26.0, 24.0625)"
15-12-2022 15:47:13.590727,"(6.0, 12.5, 11.366666666666667)","(3.3, 6.4, 5.85)","(11.0, 29.0, 26.866666666666667)","(4.4, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 14.462500000000002)","(31.0, 340.0, 76.0)","(12.0, 26.0, 24.0625)"
15-12-2022 15:47:14.614362,"(6.0, 12.5, 11.366666666666667)","(3.3, 6.4, 5.85)","(11.0, 29.0, 26.866666666666667)","(4.4, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 14.462500000000002)","(31.0, 340.0, 76.0)","(12.0, 26.0, 24.0625)"
15-12-2022 15:47:15.681898,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.85)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 14.462500000000002)","(31.0, 340.0, 76.0)","(10.0, 26.0, 24.0625)"
15-12-2022 15:47:16.717450,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.85)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 14.462500000000002)","(31.0, 340.0, 179.0)","(10.0, 26.0, 24.0625)"
15-12-2022 15:47:17.811632,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.007142857142857)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 5.45)","(8.5, 15.5, 14.025)","(31.0, 330.0, 174.0)","(10.0, 26.0, 24.0625)"
15-12-2022 15:47:18.959921,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.007142857142857)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 5.45)","(8.5, 15.0, 13.1)","(31.0, 320.0, 84.72727272727272)","(10.0, 26.0, 24.0625)"
15-12-2022 15:47:20.081678,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.007142857142857)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 5.45)","(8.5, 15.0, 13.1)","(31.0, 340.0, 84.72727272727272)","(10.0, 26.0, 24.0625)"
15-12-2022 15:47:21.219462,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.007142857142857)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 5.45)","(8.5, 15.0, 13.1)","(31.0, 340.0, 84.72727272727272)","(10.0, 26.0, 24.0625)"
15-12-2022 15:47:22.332076,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.007142857142857)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 5.45)","(8.5, 15.0, 13.1)","(31.0, 340.0, 84.72727272727272)","(10.0, 26.0, 24.0625)"
15-12-2022 15:47:23.414697,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.007142857142857)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 5.45)","(8.5, 15.0, 13.1)","(31.0, 340.0, 84.72727272727272)","(10.0, 26.0, 24.0625)"
15-12-2022 15:47:24.476902,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.703571428571429)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.0, 13.1)","(31.0, 340.0, 84.72727272727272)","(10.0, 26.0, 24.0625)"
15-12-2022 15:47:25.559619,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.703571428571429)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.0, 13.1)","(31.0, 340.0, 84.72727272727272)","(10.0, 26.0, 24.0625)"
15-12-2022 15:47:26.663844,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.703571428571429)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.0, 13.1)","(31.0, 340.0, 84.72727272727272)","(10.0, 26.0, 24.0625)"
15-12-2022 15:47:27.796506,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.703571428571429)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.0, 13.1)","(31.0, 340.0, 84.72727272727272)","(10.0, 26.0, 24.0625)"
15-12-2022 15:47:28.920405,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.703571428571429)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.0, 13.1)","(31.0, 340.0, 84.72727272727272)","(10.0, 26.0, 24.0625)"
15-12-2022 15:47:30.008930,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.703571428571429)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.0, 13.1)","(31.0, 340.0, 84.72727272727272)","(10.0, 26.0, 24.0625)"
15-12-2022 15:47:31.107779,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.703571428571429)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.0, 13.1)","(31.0, 340.0, 84.72727272727272)","(10.0, 26.0, 24.0625)"
15-12-2022 15:47:32.270006,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.703571428571429)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.0, 13.475)","(31.0, 340.0, 84.72727272727272)","(10.0, 26.0, 23.1875)"
15-12-2022 15:47:33.421601,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.703571428571429)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 13.475)","(31.0, 340.0, 84.72727272727272)","(10.0, 25.0, 23.1875)"
15-12-2022 15:47:34.512371,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.703571428571429)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 13.475)","(31.0, 340.0, 84.72727272727272)","(10.0, 25.0, 23.1875)"
15-12-2022 15:47:35.656258,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.703571428571429)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 13.475)","(31.0, 340.0, 84.72727272727272)","(10.0, 25.0, 23.1875)"
15-12-2022 15:47:36.846612,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.703571428571429)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 13.475)","(31.0, 340.0, 84.72727272727272)","(10.0, 25.0, 23.1875)"
15-12-2022 15:47:37.994504,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.703571428571429)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 13.475)","(31.0, 340.0, 84.72727272727272)","(10.0, 25.0, 23.1875)"
15-12-2022 15:47:39.136007,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.703571428571429)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 5.45)","(8.5, 15.5, 13.475)","(31.0, 340.0, 84.72727272727272)","(10.0, 25.0, 23.1875)"
15-12-2022 15:47:40.318189,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.703571428571429)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 5.45)","(8.5, 15.5, 13.475)","(31.0, 340.0, 84.72727272727272)","(10.0, 25.0, 23.1875)"
15-12-2022 15:47:41.389235,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.703571428571429)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 5.45)","(8.5, 15.5, 13.475)","(31.0, 340.0, 84.72727272727272)","(10.0, 25.0, 23.1875)"
15-12-2022 15:47:42.437358,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.455)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 5.45)","(8.5, 15.5, 13.475)","(31.0, 330.0, 179.0)","(10.0, 25.0, 23.1875)"
15-12-2022 15:47:43.534143,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.455)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 5.45)","(8.5, 15.5, 13.475)","(31.0, 330.0, 179.0)","(10.0, 25.0, 23.1875)"
15-12-2022 15:47:44.607248,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.455)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 13.475)","(31.0, 330.0, 179.0)","(10.0, 25.0, 23.1875)"
15-12-2022 15:47:45.651140,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.455)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 13.475)","(31.0, 330.0, 179.0)","(10.0, 25.0, 23.1875)"
15-12-2022 15:47:46.843183,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.455)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 13.475)","(31.0, 330.0, 179.0)","(10.0, 25.0, 23.1875)"
15-12-2022 15:47:47.936175,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.455)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 13.475)","(31.0, 330.0, 179.0)","(10.0, 25.0, 23.1875)"
15-12-2022 15:47:49.024095,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.455)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 13.475)","(31.0, 330.0, 179.0)","(10.0, 25.0, 23.1875)"
15-12-2022 15:47:50.150309,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.455)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 13.475)","(31.0, 330.0, 179.0)","(10.0, 25.0, 23.1875)"
15-12-2022 15:47:51.162739,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.455)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 13.475)","(31.0, 330.0, 179.0)","(10.0, 25.0, 23.1875)"
15-12-2022 15:47:52.197375,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.237500000000001)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 13.475)","(31.0, 330.0, 179.0)","(10.0, 25.0, 23.1875)"
15-12-2022 15:47:53.211503,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.237500000000001)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 13.475)","(31.0, 330.0, 179.0)","(10.0, 25.0, 23.1875)"
15-12-2022 15:47:54.265127,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.237500000000001)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 13.475)","(31.0, 330.0, 179.0)","(10.0, 25.0, 23.1875)"
15-12-2022 15:47:55.306242,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.237500000000001)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 13.475)","(31.0, 330.0, 179.0)","(10.0, 25.0, 23.1875)"
15-12-2022 15:47:56.441056,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.237500000000001)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 13.475)","(31.0, 330.0, 179.0)","(10.0, 25.0, 23.1875)"
15-12-2022 15:47:57.501091,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.237500000000001)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 13.475)","(31.0, 330.0, 179.0)","(10.0, 25.0, 23.1875)"
15-12-2022 15:47:58.631600,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.237500000000001)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 13.475)","(31.0, 330.0, 179.0)","(10.0, 25.0, 23.1875)"
15-12-2022 15:47:59.796476,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.237500000000001)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 13.475)","(31.0, 330.0, 179.0)","(10.0, 25.0, 23.1875)"
15-12-2022 15:48:00.884881,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.237500000000001)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 13.475)","(31.0, 330.0, 179.0)","(10.0, 25.0, 23.1875)"
15-12-2022 15:48:01.917566,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.237500000000001)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 13.475)","(31.0, 330.0, 179.0)","(10.0, 25.0, 23.1875)"
15-12-2022 15:48:03.049951,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.237500000000001)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 13.475)","(31.0, 330.0, 179.0)","(10.0, 25.0, 23.1875)"
15-12-2022 15:48:04.133995,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.237500000000001)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 13.475)","(31.0, 330.0, 179.0)","(10.0, 25.0, 23.1875)"
15-12-2022 15:48:05.188071,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.237500000000001)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 13.475)","(31.0, 330.0, 179.0)","(10.0, 25.0, 23.1875)"
15-12-2022 15:48:06.325156,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.237500000000001)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 13.475)","(31.0, 330.0, 179.0)","(10.0, 25.0, 23.22222222222222)"
15-12-2022 15:48:07.438812,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.237500000000001)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 13.475)","(31.0, 330.0, 179.0)","(10.0, 25.0, 23.08888888888889)"
15-12-2022 15:48:08.478795,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.237500000000001)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 13.475)","(31.0, 330.0, 179.0)","(10.0, 25.0, 23.08888888888889)"
15-12-2022 15:48:09.562689,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.554545454545455)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 13.475)","(31.0, 330.0, 179.0)","(10.0, 25.0, 23.08888888888889)"
15-12-2022 15:48:10.664868,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.554545454545455)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 6.237500000000001)","(8.5, 15.5, 13.475)","(31.0, 330.0, 179.0)","(10.0, 25.0, 23.08888888888889)"
15-12-2022 15:48:11.653930,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.554545454545455)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 5.45)","(8.5, 15.5, 13.475)","(31.0, 330.0, 179.0)","(10.0, 25.0, 23.08888888888889)"
15-12-2022 15:48:12.721149,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.4, 5.554545454545455)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 5.45)","(8.5, 15.5, 13.475)","(31.0, 330.0, 179.0)","(10.0, 25.0, 23.08888888888889)"
15-12-2022 15:48:13.767701,"(6.5, 12.5, 11.366666666666667)","(3.3, 6.2, 5.877777777777778)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.5, 5.187096774193549)","(3.3, 7.2, 5.45)","(8.5, 15.5, 13.475)","(31.0, 330.0, 179.0)","(10.0, 25.0, 23.08888888888889)"
15-12-2022 15:48:14.785028,"(6.5, 12.0, 11.69)","(3.3, 6.2, 5.877777777777778)","(11.0, 29.0, 26.866666666666667)","(4.6, 10.0, 8.879999999999999)","(3.3, 7.0, 6.0875)","(8.5, 15.5, 12.8)","(31.0, 330.0, 179.0)","(10.0, 25.0, 21.56)"
15-12-2022 15:48:15.895203,"(6.5, 12.0, 11.69)","(3.3, 6.2, 5.877777777777778)","(11.0, 29.0, 25.16)","(4.6, 10.0, 8.879999999999999)","(3.3, 7.0, 6.0875)","(8.5, 15.5, 12.8)","(31.0, 330.0, 179.0)","(10.0, 25.0, 21.56)"
15-12-2022 15:48:16.939668,"(6.5, 12.0, 11.69)","(3.3, 6.2, 5.877777777777778)","(11.0, 29.0, 25.16)","(4.6, 10.0, 6.1230769230769235)","(3.3, 7.0, 6.0875)","(8.5, 15.5, 12.8)","(31.0, 330.0, 179.0)","(10.0, 25.0, 21.56)"
15-12-2022 15:48:17.895437,"(6.5, 12.0, 11.69)","(3.3, 6.2, 5.475)","(11.0, 29.0, 25.16)","(4.6, 9.8, 7.1000000000000005)","(3.3, 7.0, 6.570588235294117)","(8.5, 15.5, 12.8)","(31.0, 330.0, 179.0)","(10.0, 25.0, 21.56)"
15-12-2022 15:48:18.899226,"(6.5, 12.0, 11.69)","(3.3, 6.2, 5.475)","(11.0, 29.0, 25.16)","(4.6, 9.8, 7.1000000000000005)","(3.3, 7.0, 6.570588235294117)","(8.5, 15.5, 12.8)","(31.0, 330.0, 179.0)","(10.0, 25.0, 21.56)"
15-12-2022 15:48:19.858344,"(6.5, 12.0, 11.69)","(3.3, 6.2, 5.475)","(11.0, 29.0, 25.16)","(4.6, 9.8, 7.1000000000000005)","(3.3, 7.0, 6.570588235294117)","(8.5, 15.5, 12.8)","(31.0, 330.0, 179.0)","(10.0, 25.0, 21.56)"
15-12-2022 15:48:20.836180,"(6.5, 12.0, 11.69)","(3.3, 6.2, 5.475)","(11.0, 29.0, 25.16)","(4.6, 9.8, 7.1000000000000005)","(3.3, 7.0, 6.570588235294117)","(8.5, 15.5, 12.8)","(31.0, 330.0, 179.0)","(10.0, 25.0, 21.56)"
15-12-2022 15:48:21.843853,"(6.5, 12.0, 11.69)","(3.3, 6.2, 5.475)","(11.0, 29.0, 25.16)","(4.6, 9.8, 7.1000000000000005)","(3.3, 7.0, 6.570588235294117)","(8.5, 15.5, 12.8)","(31.0, 330.0, 179.0)","(10.0, 25.0, 21.56)"
15-12-2022 15:48:22.846039,"(6.5, 12.0, 11.69)","(3.3, 6.2, 5.475)","(11.0, 29.0, 25.16)","(4.6, 9.8, 7.1000000000000005)","(3.3, 7.0, 6.570588235294117)","(8.5, 15.5, 12.8)","(31.0, 330.0, 179.0)","(10.0, 25.0, 21.56)"
15-12-2022 15:48:23.854444,"(6.5, 12.0, 11.69)","(3.3, 6.2, 5.475)","(11.0, 29.0, 25.16)","(4.6, 9.8, 7.1000000000000005)","(3.3, 7.0, 6.570588235294117)","(8.5, 15.5, 12.8)","(31.0, 330.0, 179.0)","(10.0, 25.0, 22.233333333333334)"
15-12-2022 15:48:24.936890,"(6.5, 12.0, 11.69)","(3.3, 6.2, 5.475)","(11.0, 29.0, 25.16)","(4.6, 9.8, 7.1000000000000005)","(3.3, 7.0, 6.570588235294117)","(8.5, 15.5, 12.8)","(31.0, 330.0, 179.0)","(10.0, 25.0, 22.233333333333334)"
