,Delightful Mia,Jilliby Willow,Ajay Breezy Rose,Story To Tell,Gossip Girl Nz,Lady Lani,Ruby Wingate,Celestialfragrance,Sassyola,Orbie
07-01-2023 17:17:09.358209,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 104.4)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:10.681121,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 104.4)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:12.054422,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 107.33333333333333)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:13.433922,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 80.25)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 107.33333333333333)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:14.762476,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 80.25)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 107.33333333333333)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:16.078769,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 80.25)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 107.33333333333333)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:17.383243,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 80.25)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 101.5)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:18.660417,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 80.25)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 101.5)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:19.883297,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 80.25)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 101.5)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:21.114412,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 80.25)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 101.5)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:22.491684,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 80.25)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 101.5)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:23.899406,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 80.25)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 101.5)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:25.276274,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 83.2)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 101.5)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:26.672812,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 83.2)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 105.2)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:28.147955,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 83.2)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 105.2)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:29.459054,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 83.2)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 105.2)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:30.765839,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 83.2)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 105.2)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:32.129367,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 83.2)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 105.2)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:33.547517,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 83.2)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 105.2)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:35.423539,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 83.2)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 105.2)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:36.824739,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 83.2)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 105.2)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:38.248992,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 83.2)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 105.2)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:39.610884,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 83.2)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 105.2)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:41.306210,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 83.2)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 105.2)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:43.025465,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 83.2)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 105.2)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:44.646837,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 83.2)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 105.2)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:46.344536,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 83.2)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 105.2)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:47.889834,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 83.2)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 105.2)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:49.280702,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 83.2)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 105.2)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:50.763722,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 86.28571428571428)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 109.14285714285714)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:52.002372,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:53.252967,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:54.515008,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:55.810989,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:57.091226,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:58.323433,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:17:59.525989,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:00.788138,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:02.067389,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:03.326967,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:04.611045,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:05.859825,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:07.084918,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:08.416929,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:09.695579,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:10.998807,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:12.318903,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:13.624350,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:15.065433,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:16.320610,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:17.450761,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:18.622479,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:19.874037,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:21.126098,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:22.400262,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:23.820689,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:25.255634,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:26.513228,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:27.729792,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:29.106434,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:30.286728,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:31.506095,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:32.707152,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:33.886403,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:35.071187,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:36.286367,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:37.477301,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:38.673241,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:39.848328,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:41.009850,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
07-01-2023 17:18:42.186019,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.1764705882352944)","(31.0, 95.0, 64.5)","(5.5, 8.4, 6.54)","(6.5, 99999, 99990)","(41.0, 120.0, 82.0)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 7.6000000000000005)","(14.0, 24.0, 13.714285714285714)"
