,Comical Cyndie,Go Hard Son,Thumbs Up,Mahuika,Once Again,Clever Eva,Trinity Ann,Shes A Cracker
11-01-2023 14:27:27.332300,"(1.35, 1.52, 1.516)","(31.0, 170.0, 102.0)","(8.5, 18.0, 12.533333333333333)","(4.6, 8.2, 6.475)","(18.0, 70.0, 38.4375)","(13.0, 32.0, 15.8125)","(101.0, 650.0, 385.0)","(14.0, 50.0, 22.083333333333332)"
11-01-2023 14:27:28.886284,"(1.35, 1.52, 1.505)","(31.0, 170.0, 102.0)","(8.5, 18.0, 12.533333333333333)","(4.6, 8.2, 6.475)","(18.0, 70.0, 38.4375)","(13.0, 32.0, 15.8125)","(101.0, 650.0, 385.0)","(14.0, 50.0, 22.083333333333332)"
11-01-2023 14:27:30.455253,"(1.35, 1.52, 1.5164285714285715)","(31.0, 170.0, 102.0)","(8.5, 18.0, 12.533333333333333)","(4.6, 8.2, 7.05)","(18.0, 70.0, 41.94444444444444)","(13.0, 32.0, 15.8125)","(101.0, 650.0, 385.0)","(14.0, 50.0, 22.083333333333332)"
11-01-2023 14:27:32.188424,"(1.35, 1.52, 1.5164285714285715)","(31.0, 170.0, 102.0)","(8.5, 18.0, 12.533333333333333)","(4.6, 8.2, 7.05)","(18.0, 70.0, 41.94444444444444)","(13.0, 32.0, 15.8125)","(101.0, 650.0, 385.0)","(14.0, 50.0, 22.083333333333332)"
11-01-2023 14:27:33.722517,"(1.35, 1.52, 1.4623809523809523)","(31.0, 170.0, 102.0)","(8.5, 18.0, 12.533333333333333)","(4.6, 8.2, 7.05)","(18.0, 70.0, 41.94444444444444)","(13.0, 32.0, 15.8125)","(101.0, 650.0, 385.0)","(14.0, 50.0, 22.083333333333332)"
11-01-2023 14:27:35.136652,"(1.35, 1.47, 1.4623214285714285)","(31.0, 170.0, 102.0)","(8.5, 18.0, 12.533333333333333)","(4.6, 8.2, 7.05)","(18.0, 70.0, 41.94444444444444)","(13.0, 32.0, 15.8125)","(101.0, 650.0, 385.0)","(14.0, 50.0, 22.083333333333332)"
11-01-2023 14:27:36.550555,"(1.35, 1.47, 1.4623214285714285)","(31.0, 170.0, 117.0)","(8.5, 18.0, 12.533333333333333)","(4.6, 8.2, 7.05)","(18.0, 70.0, 41.94444444444444)","(13.0, 32.0, 15.8125)","(101.0, 650.0, 430.0)","(14.0, 50.0, 22.083333333333332)"
11-01-2023 14:27:37.937738,"(1.35, 1.47, 1.4623214285714285)","(31.0, 200.0, 117.0)","(8.5, 18.0, 12.533333333333333)","(4.6, 8.2, 7.05)","(18.0, 70.0, 41.94444444444444)","(13.0, 32.0, 15.8125)","(101.0, 740.0, 430.0)","(14.0, 50.0, 22.083333333333332)"
11-01-2023 14:27:39.456682,"(1.35, 1.47, 1.4514285714285713)","(31.0, 200.0, 117.0)","(8.5, 18.0, 12.533333333333333)","(4.6, 8.2, 7.05)","(18.0, 70.0, 41.94444444444444)","(13.0, 32.0, 15.8125)","(101.0, 740.0, 430.0)","(14.0, 50.0, 22.083333333333332)"
11-01-2023 14:27:40.824467,"(1.35, 1.46, 1.4514285714285713)","(31.0, 200.0, 117.0)","(8.5, 18.0, 12.666666666666666)","(4.6, 8.2, 7.05)","(18.0, 70.0, 38.4375)","(13.0, 32.0, 15.8125)","(101.0, 740.0, 430.0)","(14.0, 50.0, 22.083333333333332)"
11-01-2023 14:27:42.444499,"(1.35, 1.46, 1.4527272727272726)","(31.0, 200.0, 117.0)","(8.5, 18.0, 12.666666666666666)","(4.6, 8.2, 7.05)","(18.0, 70.0, 41.94444444444444)","(13.0, 32.0, 16.25)","(101.0, 740.0, 430.0)","(14.0, 50.0, 26.07142857142857)"
11-01-2023 14:27:44.181991,"(1.35, 1.46, 1.4527272727272726)","(31.0, 200.0, 46.769230769230774)","(8.5, 18.0, 12.333333333333334)","(4.6, 8.2, 6.6125)","(18.0, 70.0, 36.33333333333333)","(13.0, 32.0, 16.666666666666668)","(101.0, 740.0, 430.0)","(14.0, 50.0, 23.5)"
11-01-2023 14:27:45.700193,"(1.35, 1.46, 1.4527272727272726)","(31.0, 200.0, 113.67999999999999)","(8.5, 17.0, 15.25)","(4.6, 7.8, 6.6125)","(18.0, 70.0, 36.33333333333333)","(13.0, 30.0, 16.666666666666668)","(101.0, 740.0, 430.0)","(14.0, 48.0, 21.346153846153847)"
11-01-2023 14:27:47.446163,"(1.35, 1.46, 1.5133333333333334)","(31.0, 200.0, 159.53846153846155)","(8.5, 17.0, 12.666666666666666)","(4.6, 7.8, 6.6125)","(18.0, 70.0, 36.33333333333333)","(13.0, 30.0, 19.333333333333332)","(101.0, 740.0, 385.0)","(14.0, 48.0, 21.346153846153847)"
11-01-2023 14:27:49.036384,"(1.35, 1.52, 1.5133333333333334)","(31.0, 170.0, 159.53846153846155)","(8.5, 17.0, 12.666666666666666)","(4.6, 7.8, 6.6125)","(18.0, 70.0, 36.33333333333333)","(13.0, 30.0, 19.666666666666668)","(101.0, 650.0, 385.0)","(14.0, 46.0, 21.416666666666668)"
11-01-2023 14:27:50.686302,"(1.35, 1.52, 1.5133333333333334)","(31.0, 170.0, 159.53846153846155)","(8.5, 17.0, 13.0)","(4.6, 7.8, 6.6125)","(18.0, 70.0, 36.33333333333333)","(13.0, 30.0, 19.666666666666668)","(101.0, 650.0, 395.0)","(14.0, 46.0, 21.416666666666668)"
11-01-2023 14:27:52.133532,"(1.35, 1.52, 1.5133333333333334)","(31.0, 170.0, 159.53846153846155)","(8.5, 17.0, 13.0)","(4.6, 7.8, 6.6125)","(18.0, 70.0, 36.33333333333333)","(13.0, 30.0, 19.666666666666668)","(101.0, 650.0, 395.0)","(14.0, 46.0, 21.416666666666668)"
11-01-2023 14:27:53.747531,"(1.35, 1.52, 1.505)","(31.0, 170.0, 159.53846153846155)","(8.5, 17.0, 13.0)","(4.6, 7.8, 6.6125)","(18.0, 70.0, 29.6)","(13.0, 30.0, 19.666666666666668)","(101.0, 650.0, 395.0)","(14.0, 46.0, 21.416666666666668)"
11-01-2023 14:27:55.149364,"(1.35, 1.52, 1.5133333333333334)","(31.0, 170.0, 159.53846153846155)","(8.5, 17.0, 13.0)","(4.6, 7.8, 6.470000000000001)","(18.0, 70.0, 29.6)","(13.0, 30.0, 19.666666666666668)","(101.0, 650.0, 395.0)","(14.0, 46.0, 21.416666666666668)"
11-01-2023 14:27:56.567594,"(1.35, 1.52, 1.5133333333333334)","(31.0, 170.0, 159.53846153846155)","(8.5, 17.0, 13.0)","(4.6, 7.8, 6.470000000000001)","(18.0, 70.0, 29.6)","(13.0, 30.0, 19.666666666666668)","(101.0, 650.0, 395.0)","(14.0, 46.0, 21.416666666666668)"
11-01-2023 14:27:57.912722,"(1.35, 1.52, 1.5133333333333334)","(31.0, 170.0, 159.53846153846155)","(8.5, 17.0, 13.0)","(4.6, 7.8, 6.470000000000001)","(18.0, 70.0, 29.6)","(13.0, 30.0, 19.666666666666668)","(101.0, 650.0, 395.0)","(14.0, 46.0, 21.416666666666668)"
11-01-2023 14:27:59.349228,"(1.35, 1.52, 1.5133333333333334)","(31.0, 170.0, 159.53846153846155)","(8.5, 17.0, 13.0)","(4.6, 7.8, 6.470000000000001)","(18.0, 70.0, 29.6)","(13.0, 30.0, 19.666666666666668)","(101.0, 650.0, 395.0)","(14.0, 46.0, 21.416666666666668)"
11-01-2023 14:28:00.757080,"(1.35, 1.52, 1.5133333333333334)","(31.0, 170.0, 159.53846153846155)","(8.5, 17.0, 13.0)","(4.6, 7.8, 6.470000000000001)","(18.0, 70.0, 29.6)","(13.0, 30.0, 19.666666666666668)","(101.0, 650.0, 395.0)","(14.0, 46.0, 21.416666666666668)"
11-01-2023 14:28:02.172289,"(1.35, 1.52, 1.505)","(31.0, 170.0, 50.90909090909091)","(8.5, 17.0, 13.0)","(4.6, 7.8, 6.470000000000001)","(18.0, 70.0, 29.583333333333336)","(13.0, 30.0, 19.666666666666668)","(101.0, 650.0, 440.0)","(14.0, 46.0, 21.416666666666668)"
11-01-2023 14:28:03.573995,"(1.35, 1.52, 1.505)","(31.0, 200.0, 61.66666666666667)","(8.5, 17.0, 13.0)","(4.6, 7.8, 6.470000000000001)","(18.0, 80.0, 29.583333333333336)","(13.0, 30.0, 19.666666666666668)","(101.0, 740.0, 440.0)","(14.0, 46.0, 24.357142857142858)"
11-01-2023 14:28:05.027753,"(1.35, 1.52, 1.505)","(31.0, 190.0, 47.166666666666664)","(8.5, 17.0, 13.0)","(4.6, 7.8, 6.470000000000001)","(18.0, 80.0, 29.583333333333336)","(13.0, 30.0, 19.666666666666668)","(101.0, 740.0, 440.0)","(14.0, 44.0, 21.416666666666668)"
11-01-2023 14:28:06.383077,"(1.35, 1.52, 1.5125)","(31.0, 170.0, 113.3076923076923)","(8.5, 17.0, 16.0)","(4.6, 7.8, 6.470000000000001)","(18.0, 80.0, 64.05882352941177)","(13.0, 30.0, 16.916666666666668)","(101.0, 740.0, 680.0)","(14.0, 46.0, 19.970588235294116)"
11-01-2023 14:28:07.788345,"(1.35, 1.52, 1.5150000000000001)","(31.0, 170.0, 113.3076923076923)","(8.5, 17.0, 16.0)","(4.6, 7.8, 6.470000000000001)","(18.0, 70.0, 55.57142857142857)","(13.0, 29.0, 16.916666666666668)","(101.0, 740.0, 680.0)","(14.0, 46.0, 19.970588235294116)"
11-01-2023 14:28:09.169135,"(1.35, 1.52, 1.5150000000000001)","(31.0, 170.0, 113.5)","(8.5, 17.0, 15.777777777777779)","(4.6, 7.8, 6.470000000000001)","(18.0, 70.0, 38.75)","(13.0, 29.0, 15.352941176470589)","(101.0, 740.0, 622.0)","(14.0, 46.0, 19.970588235294116)"
11-01-2023 14:28:10.521308,"(1.35, 1.52, 1.5150000000000001)","(31.0, 160.0, 110.4)","(8.5, 17.0, 15.9)","(4.6, 7.8, 6.2562500000000005)","(18.0, 70.0, 38.75)","(13.0, 29.0, 15.305555555555555)","(101.0, 740.0, 550.0)","(14.0, 46.0, 19.970588235294116)"
11-01-2023 14:28:11.875803,"(1.35, 1.52, 1.5150000000000001)","(31.0, 160.0, 118.10526315789474)","(8.5, 17.0, 13.666666666666666)","(4.6, 7.8, 6.2562500000000005)","(18.0, 70.0, 29.166666666666664)","(13.0, 29.0, 15.305555555555555)","(101.0, 750.0, 658.5714285714286)","(14.0, 46.0, 19.970588235294116)"
11-01-2023 14:28:13.245785,"(1.35, 1.52, 1.5066666666666666)","(31.0, 140.0, 106.5)","(8.5, 17.0, 13.666666666666666)","(4.6, 7.8, 6.2562500000000005)","(18.0, 70.0, 29.166666666666664)","(13.0, 29.0, 15.305555555555555)","(101.0, 740.0, 668.75)","(14.0, 46.0, 19.970588235294116)"
11-01-2023 14:28:14.905709,"(1.35, 1.52, 1.5066666666666666)","(31.0, 130.0, 88.5)","(8.5, 17.0, 13.666666666666666)","(4.6, 7.8, 6.2562500000000005)","(18.0, 70.0, 48.69565217391305)","(13.0, 29.0, 15.305555555555555)","(101.0, 740.0, 415.0)","(14.0, 46.0, 19.970588235294116)"
11-01-2023 14:28:16.464039,"(1.35, 1.52, 1.5066666666666666)","(31.0, 120.0, 90.78260869565217)","(8.5, 17.0, 13.666666666666666)","(4.6, 7.8, 6.2562500000000005)","(18.0, 70.0, 48.69565217391305)","(13.0, 29.0, 15.305555555555555)","(101.0, 650.0, 415.0)","(14.0, 46.0, 19.970588235294116)"
11-01-2023 14:28:17.974905,"(1.35, 1.52, 1.5066666666666666)","(31.0, 120.0, 92.0)","(8.5, 17.0, 13.666666666666666)","(4.6, 7.8, 6.2562500000000005)","(18.0, 70.0, 48.69565217391305)","(13.0, 29.0, 15.305555555555555)","(101.0, 650.0, 415.0)","(14.0, 46.0, 19.970588235294116)"
11-01-2023 14:28:19.598824,"(1.35, 1.52, 1.5066666666666666)","(31.0, 120.0, 92.0)","(8.5, 17.0, 13.666666666666666)","(4.6, 7.8, 6.2562500000000005)","(18.0, 70.0, 41.76470588235294)","(13.0, 29.0, 15.305555555555555)","(101.0, 650.0, 415.0)","(14.0, 46.0, 19.970588235294116)"
11-01-2023 14:28:21.450441,"(1.35, 1.52, 1.5066666666666666)","(31.0, 120.0, 89.75999999999999)","(8.5, 17.0, 13.666666666666666)","(4.6, 7.8, 6.2562500000000005)","(18.0, 70.0, 54.0)","(13.0, 28.0, 16.75)","(101.0, 650.0, 415.0)","(14.0, 44.0, 24.357142857142858)"
11-01-2023 14:28:23.161973,"(1.35, 1.52, 1.5199378881987577)","(31.0, 120.0, 47.111111111111114)","(8.5, 17.0, 13.666666666666666)","(4.6, 7.8, 6.2562500000000005)","(18.0, 60.0, 46.32)","(13.0, 28.0, 19.0)","(101.0, 650.0, 415.0)","(14.0, 44.0, 30.25)"
11-01-2023 14:28:24.757387,"(1.35, 1.52, 1.519516129032258)","(31.0, 120.0, 92.66666666666666)","(8.5, 17.0, 13.666666666666666)","(4.6, 7.8, 6.2562500000000005)","(18.0, 60.0, 42.96551724137931)","(13.0, 28.0, 15.464285714285714)","(101.0, 650.0, 415.0)","(14.0, 44.0, 20.75)"
11-01-2023 14:28:26.201973,"(1.35, 1.52, 1.519516129032258)","(31.0, 120.0, 92.66666666666666)","(8.5, 17.0, 13.666666666666666)","(4.6, 7.8, 6.235294117647059)","(18.0, 60.0, 42.96551724137931)","(13.0, 28.0, 15.4)","(101.0, 650.0, 415.0)","(14.0, 42.0, 20.423076923076923)"
11-01-2023 14:28:27.694543,"(1.35, 1.52, 1.519516129032258)","(31.0, 120.0, 95.6)","(8.5, 17.0, 13.666666666666666)","(4.6, 7.8, 6.235294117647059)","(18.0, 60.0, 42.96551724137931)","(13.0, 28.0, 15.4)","(101.0, 650.0, 415.0)","(14.0, 42.0, 19.184210526315788)"
11-01-2023 14:28:29.086808,"(1.35, 1.52, 1.5198884758364313)","(31.0, 110.0, 90.33333333333333)","(8.5, 17.0, 13.666666666666666)","(4.6, 7.8, 6.235294117647059)","(18.0, 60.0, 42.96551724137931)","(13.0, 28.0, 15.4)","(101.0, 650.0, 415.0)","(14.0, 42.0, 19.184210526315788)"
11-01-2023 14:28:30.567171,"(1.35, 1.52, 1.51988679245283)","(31.0, 100.0, 81.875)","(8.5, 17.0, 13.666666666666666)","(4.6, 7.8, 6.235294117647059)","(18.0, 60.0, 42.96551724137931)","(13.0, 28.0, 15.4)","(101.0, 650.0, 628.0)","(14.0, 42.0, 19.184210526315788)"
11-01-2023 14:28:31.931431,"(1.35, 1.52, 1.51988679245283)","(31.0, 100.0, 81.875)","(8.5, 17.0, 13.666666666666666)","(4.6, 7.8, 6.235294117647059)","(18.0, 60.0, 42.96551724137931)","(13.0, 28.0, 15.4)","(101.0, 740.0, 628.0)","(14.0, 42.0, 19.184210526315788)"
11-01-2023 14:28:33.140448,"(1.35, 1.52, 1.51988679245283)","(31.0, 100.0, 77.44444444444444)","(8.5, 17.0, 13.666666666666666)","(4.6, 7.8, 6.235294117647059)","(18.0, 60.0, 42.96551724137931)","(13.0, 28.0, 15.4)","(101.0, 740.0, 628.0)","(14.0, 42.0, 19.184210526315788)"
11-01-2023 14:28:34.419578,"(1.35, 1.52, 1.5133333333333334)","(31.0, 100.0, 78.22222222222223)","(8.5, 17.0, 13.666666666666666)","(4.6, 7.8, 6.018750000000001)","(18.0, 60.0, 29.75)","(13.0, 28.0, 18.357142857142858)","(101.0, 740.0, 560.0)","(14.0, 42.0, 24.954545454545453)"
11-01-2023 14:28:35.654350,"(1.35, 1.52, 1.5066666666666666)","(31.0, 100.0, 83.6923076923077)","(8.5, 17.0, 16.523809523809526)","(4.6, 7.8, 6.1125)","(18.0, 50.0, 39.39285714285714)","(13.0, 28.0, 18.357142857142858)","(101.0, 750.0, 556.0)","(14.0, 42.0, 32.20689655172414)"
11-01-2023 14:28:36.901776,"(1.35, 1.52, 1.5066666666666666)","(31.0, 95.0, 83.6923076923077)","(8.5, 17.0, 16.523809523809526)","(4.6, 7.8, 6.1125)","(18.0, 50.0, 39.39285714285714)","(13.0, 28.0, 18.357142857142858)","(101.0, 650.0, 556.0)","(14.0, 38.0, 29.6)"
11-01-2023 14:28:38.580443,"(1.35, 1.5, 1.4812121212121212)","(31.0, 95.0, 83.6923076923077)","(8.5, 17.0, 15.461538461538462)","(4.6, 7.8, 6.3)","(18.0, 50.0, 40.1)","(13.0, 28.0, 19.136363636363637)","(101.0, 650.0, 556.0)","(14.0, 38.0, 24.954545454545453)"
11-01-2023 14:28:39.889430,"(1.35, 1.5, 1.4812121212121212)","(31.0, 95.0, 86.0)","(8.5, 18.0, 16.77777777777778)","(4.6, 7.8, 6.3)","(18.0, 50.0, 30.357142857142858)","(13.0, 28.0, 20.2)","(101.0, 650.0, 556.0)","(14.0, 38.0, 28.5)"
11-01-2023 14:28:41.083233,"(1.35, 1.5, 1.4812121212121212)","(31.0, 90.0, 86.0)","(8.5, 18.0, 16.77777777777778)","(4.6, 7.8, 6.3)","(18.0, 50.0, 30.357142857142858)","(13.0, 28.0, 20.2)","(101.0, 650.0, 556.0)","(14.0, 36.0, 26.27777777777778)"
11-01-2023 14:28:42.309304,"(1.35, 1.5, 1.4812121212121212)","(31.0, 90.0, 86.0)","(8.5, 18.0, 16.77777777777778)","(4.6, 7.8, 6.3)","(18.0, 50.0, 36.904761904761905)","(13.0, 28.0, 20.2)","(101.0, 650.0, 556.0)","(14.0, 36.0, 27.764705882352942)"
11-01-2023 14:28:43.635819,"(1.35, 1.5, 1.4812121212121212)","(31.0, 90.0, 86.0)","(8.5, 18.0, 14.25)","(4.6, 7.8, 6.3)","(18.0, 50.0, 36.904761904761905)","(13.0, 28.0, 20.2)","(101.0, 650.0, 556.0)","(14.0, 36.0, 22.8)"
11-01-2023 14:28:45.207900,"(1.35, 1.5, 1.4718181818181817)","(31.0, 90.0, 86.0)","(8.5, 18.0, 15.5)","(4.6, 7.8, 6.3)","(18.0, 50.0, 34.470588235294116)","(13.0, 28.0, 20.2)","(101.0, 650.0, 556.0)","(14.0, 36.0, 22.8)"
11-01-2023 14:28:46.657822,"(1.35, 1.5, 1.4718181818181817)","(31.0, 90.0, 86.0)","(8.5, 18.0, 14.25)","(4.6, 7.8, 6.514285714285714)","(18.0, 50.0, 28.916666666666668)","(13.0, 28.0, 16.28125)","(101.0, 650.0, 598.8888888888889)","(14.0, 36.0, 20.941176470588236)"
11-01-2023 14:28:48.078479,"(1.35, 1.5, 1.4645714285714286)","(31.0, 90.0, 85.80000000000001)","(8.5, 18.0, 15.5)","(4.6, 7.8, 7.279999999999999)","(18.0, 50.0, 38.30769230769231)","(13.0, 28.0, 16.321428571428573)","(101.0, 650.0, 425.0)","(14.0, 36.0, 25.925925925925924)"
11-01-2023 14:28:49.410367,"(1.35, 1.5, 1.4645714285714286)","(31.0, 90.0, 70.0)","(8.5, 17.5, 14.25)","(4.6, 7.6, 6.3)","(18.0, 48.0, 30.571428571428573)","(13.0, 27.0, 16.8125)","(101.0, 650.0, 425.0)","(14.0, 36.0, 24.91304347826087)"
11-01-2023 14:28:50.768489,"(1.35, 1.5, 1.4645714285714286)","(31.0, 90.0, 70.0)","(8.5, 18.0, 14.25)","(4.6, 7.8, 6.3)","(18.0, 46.0, 30.571428571428573)","(13.0, 26.0, 16.8125)","(101.0, 650.0, 425.0)","(14.0, 36.0, 30.75)"
11-01-2023 14:28:51.919960,"(1.35, 1.5, 1.4645714285714286)","(31.0, 90.0, 70.0)","(8.5, 18.0, 14.25)","(4.6, 7.8, 6.3)","(18.0, 46.0, 38.0)","(13.0, 26.0, 16.025)","(101.0, 650.0, 425.0)","(14.0, 34.0, 29.105263157894736)"
11-01-2023 14:28:53.144126,"(1.35, 1.5, 1.4645714285714286)","(31.0, 90.0, 86.36363636363636)","(8.5, 18.0, 14.25)","(4.6, 7.8, 6.3)","(18.0, 46.0, 38.0)","(13.0, 26.0, 16.025)","(101.0, 650.0, 425.0)","(14.0, 32.0, 29.105263157894736)"
11-01-2023 14:28:54.375260,"(1.35, 1.5, 1.4645714285714286)","(31.0, 90.0, 86.36363636363636)","(8.5, 18.0, 14.25)","(4.6, 7.8, 6.3)","(18.0, 46.0, 38.0)","(13.0, 26.0, 16.025)","(101.0, 650.0, 425.0)","(14.0, 32.0, 29.105263157894736)"
11-01-2023 14:28:55.576840,"(1.35, 1.5, 1.4645714285714286)","(31.0, 90.0, 86.36363636363636)","(8.5, 18.0, 14.25)","(4.6, 7.8, 6.3)","(18.0, 46.0, 38.0)","(13.0, 26.0, 16.025)","(101.0, 650.0, 425.0)","(14.0, 32.0, 29.105263157894736)"
11-01-2023 14:28:56.799333,"(1.35, 1.5, 1.4645714285714286)","(31.0, 90.0, 86.36363636363636)","(8.5, 18.0, 14.25)","(4.6, 7.8, 6.3)","(18.0, 46.0, 38.0)","(13.0, 26.0, 16.025)","(101.0, 650.0, 425.0)","(14.0, 32.0, 29.105263157894736)"
11-01-2023 14:28:58.024052,"(1.35, 1.5, 1.4645714285714286)","(31.0, 90.0, 86.36363636363636)","(8.5, 18.0, 14.25)","(4.6, 7.8, 6.3)","(18.0, 46.0, 38.0)","(13.0, 26.0, 16.025)","(101.0, 650.0, 425.0)","(14.0, 32.0, 29.105263157894736)"
11-01-2023 14:28:59.240459,"(1.35, 1.5, 1.4645714285714286)","(31.0, 90.0, 86.36363636363636)","(8.5, 18.0, 15.0)","(4.6, 7.8, 6.4)","(18.0, 46.0, 38.0)","(13.0, 26.0, 16.083333333333332)","(101.0, 650.0, 425.0)","(14.0, 32.0, 29.105263157894736)"
11-01-2023 14:29:00.941864,"(1.35, 1.5, 1.4645714285714286)","(31.0, 90.0, 87.14285714285714)","(8.5, 18.0, 17.181818181818183)","(4.6, 7.8, 6.4)","(18.0, 46.0, 38.0)","(13.0, 26.0, 16.083333333333332)","(101.0, 650.0, 425.0)","(14.0, 32.0, 29.105263157894736)"
11-01-2023 14:29:02.243861,"(1.35, 1.5, 1.4645714285714286)","(31.0, 90.0, 87.14285714285714)","(8.5, 18.0, 16.857142857142858)","(4.6, 7.8, 6.470000000000001)","(18.0, 46.0, 38.0)","(13.0, 26.0, 19.074074074074073)","(101.0, 650.0, 537.5)","(14.0, 32.0, 29.105263157894736)"
11-01-2023 14:29:03.608778,"(1.35, 1.5, 1.4645714285714286)","(31.0, 90.0, 87.14285714285714)","(8.5, 18.0, 17.428571428571427)","(4.6, 7.8, 6.470000000000001)","(18.0, 46.0, 38.0)","(13.0, 26.0, 19.074074074074073)","(101.0, 650.0, 537.5)","(14.0, 32.0, 29.105263157894736)"
11-01-2023 14:29:05.107348,"(1.35, 1.5, 1.4645714285714286)","(31.0, 90.0, 87.33333333333333)","(8.5, 18.0, 17.428571428571427)","(4.6, 7.8, 6.470000000000001)","(18.0, 46.0, 38.0)","(13.0, 26.0, 19.074074074074073)","(101.0, 650.0, 537.5)","(14.0, 32.0, 29.105263157894736)"
11-01-2023 14:29:06.538233,"(1.35, 1.5, 1.4645714285714286)","(31.0, 90.0, 87.33333333333333)","(8.5, 18.0, 17.428571428571427)","(4.6, 7.8, 6.470000000000001)","(18.0, 46.0, 38.0)","(13.0, 26.0, 19.074074074074073)","(101.0, 650.0, 537.5)","(14.0, 32.0, 29.105263157894736)"
11-01-2023 14:29:07.899134,"(1.35, 1.5, 1.4645714285714286)","(31.0, 90.0, 72.5)","(8.5, 18.0, 17.428571428571427)","(4.6, 7.8, 6.470000000000001)","(18.0, 46.0, 38.0)","(13.0, 26.0, 19.074074074074073)","(101.0, 650.0, 537.5)","(14.0, 32.0, 29.105263157894736)"
11-01-2023 14:29:09.257292,"(1.35, 1.5, 1.4645714285714286)","(31.0, 90.0, 72.5)","(8.5, 18.0, 17.428571428571427)","(4.6, 7.8, 6.470000000000001)","(18.0, 46.0, 38.0)","(13.0, 26.0, 19.074074074074073)","(101.0, 650.0, 537.5)","(14.0, 32.0, 29.105263157894736)"
11-01-2023 14:29:10.723749,"(1.35, 1.5, 1.4645714285714286)","(31.0, 90.0, 72.5)","(8.5, 18.0, 17.428571428571427)","(4.6, 7.8, 6.470000000000001)","(18.0, 46.0, 38.0)","(13.0, 26.0, 19.074074074074073)","(101.0, 650.0, 537.5)","(14.0, 32.0, 29.105263157894736)"
11-01-2023 14:29:12.114627,"(1.35, 1.5, 1.4645714285714286)","(31.0, 90.0, 72.5)","(8.5, 18.0, 17.428571428571427)","(4.6, 7.8, 6.470000000000001)","(18.0, 46.0, 38.0)","(13.0, 26.0, 19.074074074074073)","(101.0, 650.0, 537.5)","(14.0, 32.0, 29.105263157894736)"
11-01-2023 14:29:13.656903,"(1.35, 1.5, 1.4645714285714286)","(31.0, 90.0, 86.11111111111111)","(8.5, 18.0, 17.428571428571427)","(4.6, 7.8, 6.322222222222223)","(18.0, 46.0, 38.0)","(13.0, 26.0, 19.074074074074073)","(101.0, 650.0, 537.5)","(14.0, 32.0, 29.105263157894736)"
11-01-2023 14:29:15.410579,"(1.35, 1.5, 1.4645714285714286)","(31.0, 90.0, 87.08333333333333)","(8.5, 18.0, 17.428571428571427)","(4.6, 7.8, 6.322222222222223)","(18.0, 46.0, 38.0)","(13.0, 26.0, 19.074074074074073)","(101.0, 650.0, 537.5)","(14.0, 32.0, 29.105263157894736)"
11-01-2023 14:29:16.932698,"(1.35, 1.5, 1.4645714285714286)","(31.0, 90.0, 87.08333333333333)","(8.5, 18.0, 17.428571428571427)","(4.6, 7.8, 6.322222222222223)","(18.0, 46.0, 38.0)","(13.0, 26.0, 16.083333333333332)","(101.0, 650.0, 537.5)","(14.0, 32.0, 27.454545454545453)"
11-01-2023 14:29:18.307641,"(1.35, 1.5, 1.4645714285714286)","(31.0, 90.0, 87.08333333333333)","(8.5, 18.0, 15.666666666666666)","(4.6, 7.8, 6.590909090909091)","(18.0, 46.0, 35.07142857142857)","(13.0, 26.0, 16.083333333333332)","(101.0, 650.0, 537.5)","(14.0, 32.0, 29.22222222222222)"
11-01-2023 14:29:19.743622,"(1.35, 1.5, 1.4645714285714286)","(31.0, 90.0, 87.08333333333333)","(8.5, 18.0, 15.666666666666666)","(4.6, 7.8, 6.590909090909091)","(18.0, 46.0, 37.5)","(13.0, 26.0, 16.083333333333332)","(101.0, 650.0, 537.5)","(14.0, 32.0, 29.22222222222222)"
11-01-2023 14:29:21.104872,"(1.35, 1.5, 1.4645714285714286)","(31.0, 90.0, 87.08333333333333)","(8.5, 18.0, 15.666666666666666)","(4.6, 7.8, 6.590909090909091)","(18.0, 46.0, 39.833333333333336)","(13.0, 26.0, 16.083333333333332)","(101.0, 650.0, 475.0)","(14.0, 32.0, 29.22222222222222)"
11-01-2023 14:29:22.358532,"(1.35, 1.5, 1.4645714285714286)","(31.0, 90.0, 86.66666666666667)","(8.5, 18.0, 15.666666666666666)","(4.6, 7.8, 6.590909090909091)","(18.0, 44.0, 39.833333333333336)","(13.0, 26.0, 16.083333333333332)","(101.0, 740.0, 563.3333333333333)","(14.0, 32.0, 29.22222222222222)"
11-01-2023 14:29:23.646058,"(1.35, 1.5, 1.4949593495934959)","(31.0, 90.0, 86.66666666666667)","(8.5, 18.0, 15.666666666666666)","(4.6, 7.8, 6.590909090909091)","(18.0, 44.0, 39.833333333333336)","(13.0, 26.0, 16.083333333333332)","(101.0, 740.0, 560.0)","(14.0, 32.0, 29.22222222222222)"
11-01-2023 14:29:24.891890,"(1.35, 1.5, 1.4949593495934959)","(31.0, 90.0, 86.66666666666667)","(8.5, 18.0, 15.666666666666666)","(4.6, 7.8, 6.590909090909091)","(18.0, 44.0, 40.470588235294116)","(13.0, 26.0, 16.083333333333332)","(101.0, 740.0, 480.0)","(14.0, 32.0, 29.22222222222222)"
