,Scarletts Gem,Raja Ampat,His Keen,Seabrook Baker,Tommy Tuna,Im Full On,Chilli Cherry
12-01-2023 14:18:08.147035,"(4.8, 14.5, 13.015625)","(61.0, 90.0, 84.23076923076923)","(1.5, 1.71, 1.7029411764705882)","(91.0, 430.0, 205.0)","(7.5, 8.8, 8.707692307692309)","(51.0, 180.0, 105.71428571428571)","(4.4, 5.2, 5.0875)"
12-01-2023 14:18:09.237501,"(4.8, 14.5, 13.5)","(61.0, 90.0, 84.23076923076923)","(1.5, 1.71, 1.6977272727272728)","(91.0, 430.0, 205.0)","(7.5, 8.8, 8.714285714285714)","(51.0, 180.0, 101.07142857142857)","(4.4, 5.2, 5.1000000000000005)"
12-01-2023 14:18:10.398814,"(4.8, 14.5, 13.5)","(61.0, 90.0, 80.625)","(1.5, 1.71, 1.7029411764705882)","(91.0, 430.0, 205.0)","(7.5, 9.0, 8.786666666666667)","(51.0, 180.0, 101.07142857142857)","(4.4, 5.2, 5.1000000000000005)"
12-01-2023 14:18:11.514192,"(4.8, 14.5, 13.521739130434783)","(61.0, 90.0, 80.625)","(1.5, 1.71, 1.7029411764705882)","(91.0, 430.0, 205.0)","(7.5, 9.0, 8.707692307692309)","(51.0, 180.0, 105.71428571428571)","(4.4, 5.2, 5.1000000000000005)"
12-01-2023 14:18:12.684545,"(4.8, 14.5, 13.75)","(61.0, 90.0, 80.625)","(1.5, 1.71, 1.6977272727272728)","(91.0, 430.0, 205.0)","(7.5, 8.8, 8.65)","(51.0, 180.0, 105.71428571428571)","(4.4, 5.2, 5.057894736842106)"
12-01-2023 14:18:13.871350,"(4.8, 14.5, 13.8125)","(61.0, 90.0, 80.625)","(1.5, 1.71, 1.7029411764705882)","(91.0, 430.0, 262.8571428571429)","(7.5, 8.8, 8.65)","(51.0, 180.0, 105.71428571428571)","(4.4, 5.2, 5.057894736842106)"
12-01-2023 14:18:15.040288,"(4.8, 14.5, 13.8125)","(61.0, 90.0, 80.625)","(1.5, 1.71, 1.7029411764705882)","(91.0, 430.0, 205.0)","(7.5, 8.8, 8.707692307692309)","(51.0, 180.0, 96.42857142857143)","(4.4, 5.2, 5.005)"
12-01-2023 14:18:16.257949,"(4.8, 14.5, 13.8125)","(61.0, 90.0, 80.625)","(1.5, 1.71, 1.6977272727272728)","(91.0, 430.0, 205.0)","(7.5, 8.8, 8.65)","(51.0, 180.0, 130.0)","(4.4, 5.2, 5.005)"
12-01-2023 14:18:17.479915,"(4.8, 14.5, 13.8125)","(61.0, 90.0, 80.625)","(1.5, 1.71, 1.6977272727272728)","(91.0, 430.0, 205.0)","(7.5, 8.8, 8.688888888888888)","(51.0, 170.0, 96.36363636363636)","(4.4, 5.2, 5.018604651162791)"
12-01-2023 14:18:18.693656,"(4.8, 14.5, 13.807692307692308)","(61.0, 90.0, 80.625)","(1.5, 1.71, 1.7029411764705882)","(91.0, 430.0, 205.0)","(7.5, 9.0, 8.666666666666666)","(51.0, 160.0, 96.36363636363636)","(4.4, 5.2, 5.018604651162791)"
12-01-2023 14:18:19.848090,"(4.8, 14.5, 13.9375)","(61.0, 90.0, 80.625)","(1.5, 1.71, 1.7029411764705882)","(91.0, 430.0, 205.0)","(7.5, 9.0, 8.76470588235294)","(51.0, 160.0, 95.38461538461539)","(4.4, 5.2, 5.018604651162791)"
12-01-2023 14:18:21.059120,"(4.8, 14.5, 13.9375)","(61.0, 90.0, 80.625)","(1.5, 1.71, 1.6977272727272728)","(91.0, 430.0, 205.0)","(7.5, 9.0, 8.68)","(51.0, 160.0, 95.38461538461539)","(4.4, 5.2, 5.018604651162791)"
12-01-2023 14:18:22.174214,"(4.8, 14.5, 14.0)","(61.0, 90.0, 80.625)","(1.5, 1.71, 1.6977272727272728)","(91.0, 430.0, 205.0)","(7.5, 8.8, 8.671428571428573)","(51.0, 160.0, 95.38461538461539)","(4.4, 5.2, 5.023076923076923)"
12-01-2023 14:18:23.253321,"(4.8, 14.5, 14.0)","(61.0, 90.0, 80.625)","(1.5, 1.71, 1.6977272727272728)","(91.0, 430.0, 205.0)","(7.5, 8.8, 8.607142857142858)","(51.0, 160.0, 95.38461538461539)","(4.4, 5.1, 5.023809523809524)"
12-01-2023 14:18:24.513548,"(4.8, 14.5, 13.772727272727273)","(61.0, 90.0, 80.625)","(1.5, 1.71, 1.7015624999999999)","(91.0, 430.0, 205.0)","(7.5, 8.8, 8.657894736842106)","(51.0, 160.0, 95.38461538461539)","(4.4, 5.1, 5.044444444444444)"
12-01-2023 14:18:25.642541,"(4.8, 14.5, 13.772727272727273)","(61.0, 90.0, 84.0)","(1.5, 1.71, 1.7015624999999999)","(91.0, 430.0, 205.0)","(7.5, 8.8, 8.727272727272728)","(51.0, 160.0, 95.38461538461539)","(4.4, 5.1, 4.996296296296296)"
12-01-2023 14:18:26.678236,"(4.8, 14.5, 13.456521739130435)","(61.0, 90.0, 84.0)","(1.5, 1.71, 1.7015624999999999)","(91.0, 430.0, 205.0)","(7.5, 8.8, 8.68)","(51.0, 160.0, 95.38461538461539)","(4.4, 5.1, 4.966666666666667)"
12-01-2023 14:18:27.907148,"(4.8, 14.5, 13.789473684210526)","(61.0, 90.0, 84.0)","(1.5, 1.71, 1.7015624999999999)","(91.0, 430.0, 205.0)","(7.5, 8.8, 8.704)","(51.0, 160.0, 95.38461538461539)","(4.4, 5.1, 4.966666666666667)"
12-01-2023 14:18:29.057410,"(4.8, 14.5, 13.789473684210526)","(61.0, 90.0, 84.0)","(1.5, 1.71, 1.7015624999999999)","(91.0, 430.0, 205.0)","(7.5, 8.8, 8.36551724137931)","(51.0, 160.0, 93.88888888888889)","(4.4, 5.1, 4.925000000000001)"
12-01-2023 14:18:30.108746,"(4.8, 14.5, 14.0)","(61.0, 90.0, 84.0)","(1.5, 1.71, 1.7015624999999999)","(91.0, 430.0, 205.0)","(7.5, 8.4, 8.36551724137931)","(51.0, 160.0, 93.88888888888889)","(4.4, 5.1, 4.966666666666667)"
12-01-2023 14:18:31.296657,"(4.8, 14.5, 14.0)","(61.0, 90.0, 84.0)","(1.5, 1.71, 1.69875)","(91.0, 430.0, 205.0)","(7.5, 8.4, 8.36551724137931)","(51.0, 160.0, 93.88888888888889)","(4.4, 5.1, 4.925000000000001)"
12-01-2023 14:18:32.606494,"(4.8, 14.5, 14.0)","(61.0, 90.0, 84.0)","(1.5, 1.71, 1.7025)","(91.0, 430.0, 205.0)","(7.5, 8.4, 8.344444444444445)","(51.0, 160.0, 93.88888888888889)","(4.4, 5.1, 4.925000000000001)"
12-01-2023 14:18:33.840665,"(4.8, 14.5, 14.0)","(61.0, 90.0, 84.0)","(1.5, 1.71, 1.7076470588235293)","(91.0, 430.0, 205.0)","(7.5, 8.4, 8.344444444444445)","(51.0, 160.0, 93.88888888888889)","(4.4, 5.1, 4.958333333333333)"
12-01-2023 14:18:35.019202,"(4.8, 14.5, 14.0)","(61.0, 90.0, 84.0)","(1.5, 1.71, 1.7020312499999999)","(91.0, 430.0, 205.0)","(7.5, 8.4, 8.714285714285715)","(51.0, 160.0, 93.88888888888889)","(4.4, 5.1, 4.954285714285714)"
12-01-2023 14:18:36.242348,"(4.8, 14.5, 13.789473684210526)","(61.0, 90.0, 84.0)","(1.5, 1.71, 1.7020312499999999)","(91.0, 430.0, 205.0)","(7.5, 8.8, 8.714285714285715)","(51.0, 160.0, 93.88888888888889)","(4.4, 5.1, 4.954285714285714)"
12-01-2023 14:18:37.400545,"(4.8, 14.5, 13.789473684210526)","(61.0, 90.0, 84.0)","(1.5, 1.71, 1.70325)","(91.0, 430.0, 205.0)","(7.5, 8.8, 8.571428571428571)","(51.0, 160.0, 93.88888888888889)","(4.4, 5.1, 4.982758620689655)"
12-01-2023 14:18:38.576460,"(4.8, 14.5, 14.0)","(61.0, 90.0, 84.0)","(1.5, 1.68, 1.663157894736842)","(91.0, 430.0, 205.0)","(7.5, 8.8, 8.71304347826087)","(51.0, 160.0, 93.88888888888889)","(4.4, 5.1, 4.978571428571429)"
12-01-2023 14:18:39.798689,"(4.8, 14.5, 14.0)","(61.0, 90.0, 84.0)","(1.5, 1.68, 1.663157894736842)","(91.0, 430.0, 214.0)","(7.5, 9.0, 8.71304347826087)","(51.0, 160.0, 93.88888888888889)","(4.4, 5.1, 4.978571428571429)"
12-01-2023 14:18:40.946224,"(4.8, 14.5, 14.0)","(61.0, 90.0, 84.0)","(1.5, 1.68, 1.663157894736842)","(91.0, 430.0, 223.0)","(7.5, 9.0, 8.71304347826087)","(51.0, 160.0, 93.88888888888889)","(4.4, 5.1, 4.952173913043478)"
12-01-2023 14:18:42.076627,"(4.8, 14.5, 14.0)","(61.0, 90.0, 84.0)","(1.5, 1.68, 1.663157894736842)","(91.0, 430.0, 223.0)","(7.5, 9.0, 8.633333333333333)","(51.0, 160.0, 93.88888888888889)","(4.4, 5.1, 4.978571428571429)"
12-01-2023 14:18:43.310480,"(4.8, 14.5, 14.0)","(61.0, 90.0, 84.0)","(1.5, 1.68, 1.66875)","(91.0, 430.0, 223.0)","(7.5, 9.0, 8.633333333333333)","(51.0, 160.0, 93.88888888888889)","(4.4, 5.1, 4.952173913043478)"
12-01-2023 14:18:44.455354,"(4.8, 14.5, 13.807692307692308)","(61.0, 90.0, 84.0)","(1.5, 1.68, 1.6716666666666666)","(91.0, 430.0, 223.0)","(7.5, 9.0, 8.492307692307692)","(51.0, 160.0, 93.88888888888889)","(4.4, 5.1, 4.938095238095238)"
12-01-2023 14:18:45.671090,"(4.8, 14.5, 13.807692307692308)","(61.0, 90.0, 84.0)","(1.5, 1.69, 1.6804761904761905)","(91.0, 430.0, 246.0)","(7.5, 9.0, 8.475)","(51.0, 160.0, 93.88888888888889)","(4.4, 5.1, 4.986666666666666)"
12-01-2023 14:18:46.883446,"(4.8, 14.5, 14.178571428571429)","(61.0, 90.0, 84.0)","(1.5, 1.69, 1.6804761904761905)","(91.0, 430.0, 246.0)","(7.5, 8.6, 8.457142857142857)","(51.0, 160.0, 93.88888888888889)","(4.4, 5.1, 4.986666666666666)"
12-01-2023 14:18:48.107192,"(4.8, 14.5, 14.2)","(61.0, 90.0, 84.0)","(1.5, 1.69, 1.6804761904761905)","(91.0, 430.0, 246.0)","(7.5, 8.6, 8.299999999999999)","(51.0, 160.0, 93.88888888888889)","(4.4, 5.1, 4.978571428571429)"
12-01-2023 14:18:49.386825,"(4.8, 14.5, 14.2)","(61.0, 90.0, 87.14285714285714)","(1.5, 1.69, 1.6804761904761905)","(91.0, 430.0, 246.0)","(7.5, 8.6, 8.299999999999999)","(51.0, 160.0, 93.88888888888889)","(4.4, 5.1, 5.034883720930233)"
12-01-2023 14:18:50.622124,"(4.8, 14.5, 14.2)","(61.0, 90.0, 87.14285714285714)","(1.5, 1.69, 1.6804761904761905)","(91.0, 430.0, 246.0)","(7.5, 8.6, 8.415384615384616)","(51.0, 160.0, 93.88888888888889)","(4.4, 5.1, 5.183333333333334)"
12-01-2023 14:18:51.875858,"(4.8, 14.5, 14.2)","(61.0, 90.0, 82.0)","(1.5, 1.69, 1.6832)","(91.0, 430.0, 246.0)","(7.5, 8.6, 8.549999999999999)","(51.0, 160.0, 93.88888888888889)","(4.4, 5.2, 5.223809523809524)"
12-01-2023 14:18:53.096015,"(5.5, 14.5, 14.05)","(51.0, 90.0, 82.0)","(1.45, 1.7, 1.6832)","(81.0, 430.0, 246.0)","(7.0, 8.6, 8.466666666666667)","(51.0, 160.0, 93.88888888888889)","(4.2, 5.3, 5.233333333333333)"
12-01-2023 14:18:54.347179,"(5.5, 14.5, 13.807692307692308)","(51.0, 90.0, 82.0)","(1.45, 1.7, 1.6832)","(81.0, 430.0, 246.0)","(7.0, 8.6, 8.466666666666667)","(51.0, 160.0, 93.88888888888889)","(4.2, 5.3, 5.26)"
12-01-2023 14:18:55.517574,"(5.5, 14.0, 13.821428571428571)","(51.0, 90.0, 82.0)","(1.45, 1.7, 1.6832)","(81.0, 430.0, 246.0)","(7.0, 8.6, 8.566666666666666)","(51.0, 160.0, 93.88888888888889)","(4.2, 5.3, 5.26)"
12-01-2023 14:18:56.661668,"(5.5, 14.0, 13.821428571428571)","(51.0, 90.0, 82.0)","(1.45, 1.7, 1.6832)","(81.0, 430.0, 246.0)","(7.0, 8.6, 8.566666666666666)","(51.0, 160.0, 93.88888888888889)","(4.2, 5.3, 5.26)"
12-01-2023 14:18:57.873801,"(5.5, 14.0, 13.821428571428571)","(51.0, 90.0, 82.0)","(1.45, 1.7, 1.6925)","(81.0, 430.0, 246.0)","(7.0, 8.6, 8.5)","(51.0, 160.0, 93.88888888888889)","(4.2, 5.3, 5.246666666666666)"
12-01-2023 14:18:59.037398,"(5.5, 14.0, 13.821428571428571)","(51.0, 90.0, 79.0909090909091)","(1.45, 1.7, 1.6925)","(81.0, 430.0, 236.66666666666666)","(7.0, 8.6, 8.5)","(51.0, 160.0, 93.88888888888889)","(4.2, 5.3, 5.246666666666666)"
12-01-2023 14:19:00.321038,"(5.5, 14.0, 13.791666666666666)","(51.0, 90.0, 86.0)","(1.45, 1.7, 1.69)","(81.0, 420.0, 222.0)","(7.0, 8.6, 8.555555555555555)","(51.0, 160.0, 93.88888888888889)","(4.2, 5.3, 5.246666666666666)"
12-01-2023 14:19:01.623474,"(5.5, 14.0, 13.583333333333334)","(51.0, 90.0, 86.0)","(1.45, 1.7, 1.6976923076923076)","(81.0, 420.0, 220.0)","(7.0, 8.6, 8.555555555555555)","(51.0, 160.0, 115.0)","(4.2, 5.3, 5.246666666666666)"
12-01-2023 14:19:02.936856,"(5.5, 14.0, 13.583333333333334)","(51.0, 90.0, 86.0)","(1.45, 1.7, 1.6976923076923076)","(81.0, 420.0, 220.0)","(7.0, 8.6, 8.35)","(51.0, 160.0, 115.0)","(4.2, 5.3, 5.165)"
12-01-2023 14:19:04.176971,"(5.5, 14.0, 13.75)","(51.0, 90.0, 86.0)","(1.45, 1.7, 1.6976923076923076)","(81.0, 420.0, 220.0)","(7.0, 8.4, 8.35)","(51.0, 160.0, 115.0)","(4.2, 5.3, 5.165)"
12-01-2023 14:19:05.435255,"(5.5, 14.0, 13.75)","(51.0, 90.0, 86.0)","(1.45, 1.7, 1.6976923076923076)","(81.0, 420.0, 220.0)","(7.0, 8.4, 8.377777777777778)","(51.0, 160.0, 115.0)","(4.2, 5.3, 5.165)"
12-01-2023 14:19:06.799838,"(5.5, 14.0, 13.75)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.7, 1.6976923076923076)","(81.0, 420.0, 220.0)","(7.0, 8.4, 8.377777777777778)","(51.0, 160.0, 110.0)","(4.2, 5.3, 5.165)"
12-01-2023 14:19:08.018854,"(5.5, 14.0, 13.75)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.7, 1.6976923076923076)","(81.0, 420.0, 220.0)","(7.0, 8.4, 8.16470588235294)","(51.0, 160.0, 110.0)","(4.2, 5.3, 5.107142857142857)"
12-01-2023 14:19:09.295666,"(5.5, 14.0, 13.75)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.7, 1.6976923076923076)","(81.0, 420.0, 235.0)","(7.0, 8.4, 8.175)","(51.0, 160.0, 110.0)","(4.2, 5.3, 5.177272727272727)"
12-01-2023 14:19:10.607581,"(5.5, 14.0, 13.583333333333334)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.7, 1.69)","(81.0, 410.0, 221.0)","(7.0, 8.4, 8.175)","(51.0, 160.0, 110.0)","(4.2, 5.3, 5.177272727272727)"
12-01-2023 14:19:11.769696,"(5.5, 14.0, 13.583333333333334)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.71, 1.700204081632653)","(81.0, 410.0, 221.0)","(7.0, 8.4, 8.149999999999999)","(51.0, 160.0, 110.0)","(4.2, 5.3, 5.220588235294118)"
12-01-2023 14:19:13.061462,"(5.5, 14.0, 13.75)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.71, 1.701111111111111)","(81.0, 410.0, 219.0909090909091)","(7.0, 8.2, 8.10909090909091)","(51.0, 160.0, 110.0)","(4.2, 5.3, 5.209302325581395)"
12-01-2023 14:19:14.274560,"(5.5, 14.0, 13.625)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.71, 1.697142857142857)","(81.0, 410.0, 219.0909090909091)","(7.0, 8.2, 8.133333333333333)","(51.0, 160.0, 110.0)","(4.2, 5.3, 5.209302325581395)"
12-01-2023 14:19:15.388001,"(5.5, 14.0, 13.625)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.71, 1.708)","(81.0, 410.0, 219.0909090909091)","(7.0, 8.2, 8.149999999999999)","(51.0, 160.0, 122.5)","(4.2, 5.3, 5.209302325581395)"
12-01-2023 14:19:16.574739,"(5.5, 14.0, 13.625)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.72, 1.708)","(81.0, 410.0, 219.0909090909091)","(7.0, 8.2, 8.149999999999999)","(51.0, 160.0, 122.5)","(4.2, 5.3, 5.188571428571429)"
12-01-2023 14:19:17.775034,"(5.5, 14.0, 13.625)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.72, 1.708)","(81.0, 410.0, 219.0909090909091)","(7.0, 8.2, 8.028571428571428)","(51.0, 160.0, 110.0)","(4.2, 5.3, 5.165)"
12-01-2023 14:19:19.018262,"(5.5, 14.0, 13.4375)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.72, 1.708)","(81.0, 410.0, 219.0909090909091)","(7.0, 8.4, 8.03076923076923)","(51.0, 160.0, 110.0)","(4.2, 5.3, 5.165)"
12-01-2023 14:19:20.280674,"(5.5, 14.0, 13.4375)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.72, 1.7109999999999999)","(81.0, 410.0, 220.0)","(7.0, 8.4, 7.984615384615385)","(51.0, 160.0, 110.0)","(4.2, 5.3, 5.165)"
12-01-2023 14:19:21.542479,"(5.5, 14.0, 13.692307692307692)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.72, 1.7109999999999999)","(81.0, 400.0, 266.6666666666667)","(7.0, 8.0, 7.984615384615385)","(51.0, 160.0, 110.0)","(4.2, 5.3, 5.165)"
12-01-2023 14:19:22.835017,"(5.5, 14.0, 13.692307692307692)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.72, 1.7149999999999999)","(81.0, 400.0, 266.6666666666667)","(7.0, 8.0, 7.925)","(51.0, 160.0, 110.0)","(4.2, 5.3, 5.165)"
12-01-2023 14:19:24.139652,"(6.0, 14.0, 13.714285714285714)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.72, 1.7266666666666666)","(81.0, 400.0, 266.6666666666667)","(7.0, 8.0, 7.925)","(41.0, 160.0, 110.0)","(4.2, 5.3, 5.1571428571428575)"
12-01-2023 14:19:25.348896,"(6.0, 14.0, 13.714285714285714)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.74, 1.7263157894736842)","(81.0, 400.0, 266.6666666666667)","(7.0, 8.0, 7.968421052631579)","(41.0, 160.0, 110.0)","(4.2, 5.2, 5.11)"
12-01-2023 14:19:26.596294,"(6.0, 14.0, 13.555555555555555)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.74, 1.7263157894736842)","(81.0, 400.0, 300.0)","(7.0, 8.0, 7.92)","(41.0, 160.0, 110.0)","(4.2, 5.2, 5.095652173913043)"
12-01-2023 14:19:27.809564,"(6.0, 14.0, 13.38888888888889)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.74, 1.7263157894736842)","(81.0, 400.0, 300.0)","(7.0, 8.0, 7.96)","(41.0, 160.0, 110.0)","(4.2, 5.2, 5.095652173913043)"
12-01-2023 14:19:29.046679,"(6.0, 14.0, 13.59090909090909)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.74, 1.7263157894736842)","(81.0, 400.0, 300.0)","(7.0, 8.0, 7.7368421052631575)","(41.0, 160.0, 110.0)","(4.2, 5.2, 5.095652173913043)"
12-01-2023 14:19:30.349000,"(6.0, 14.0, 13.666666666666666)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.74, 1.7263157894736842)","(81.0, 400.0, 300.0)","(7.0, 7.8, 7.745454545454545)","(41.0, 160.0, 110.0)","(4.2, 5.2, 5.095652173913043)"
12-01-2023 14:19:31.607060,"(6.0, 14.0, 13.666666666666666)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.74, 1.7310344827586206)","(81.0, 400.0, 300.0)","(7.0, 7.8, 7.745454545454545)","(41.0, 160.0, 102.64705882352942)","(4.2, 5.2, 5.095652173913043)"
12-01-2023 14:19:32.829610,"(6.0, 14.0, 13.666666666666666)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.74, 1.7351515151515151)","(81.0, 400.0, 300.0)","(7.0, 7.8, 7.7)","(41.0, 160.0, 95.0)","(4.2, 5.2, 5.095652173913043)"
12-01-2023 14:19:34.018481,"(6.0, 14.0, 13.7)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.74, 1.7327272727272727)","(81.0, 400.0, 300.0)","(7.0, 7.8, 7.6)","(41.0, 160.0, 95.0)","(4.2, 5.2, 5.095652173913043)"
12-01-2023 14:19:35.312468,"(6.0, 14.0, 13.538461538461538)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.74, 1.738125)","(81.0, 400.0, 267.8571428571429)","(7.0, 7.8, 7.9)","(41.0, 160.0, 95.0)","(4.2, 5.2, 5.095652173913043)"
12-01-2023 14:19:36.560772,"(6.0, 14.0, 13.538461538461538)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.74, 1.7466666666666666)","(81.0, 390.0, 267.8571428571429)","(7.0, 8.0, 7.95)","(41.0, 160.0, 93.88888888888889)","(4.2, 5.2, 5.095652173913043)"
12-01-2023 14:19:38.045731,"(6.0, 14.0, 13.8125)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.75, 1.7457894736842106)","(81.0, 390.0, 263.3333333333333)","(7.0, 8.0, 7.788235294117647)","(41.0, 160.0, 93.88888888888889)","(4.2, 5.2, 5.078571428571428)"
12-01-2023 14:19:39.355743,"(6.0, 14.0, 13.8125)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.75, 1.7457894736842106)","(81.0, 390.0, 263.3333333333333)","(7.0, 8.0, 7.788235294117647)","(41.0, 160.0, 93.88888888888889)","(4.2, 5.1, 5.078571428571428)"
12-01-2023 14:19:40.663623,"(6.5, 14.0, 13.8125)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.75, 1.742)","(81.0, 390.0, 263.3333333333333)","(7.0, 8.0, 7.788235294117647)","(41.0, 160.0, 93.88888888888889)","(4.2, 5.1, 5.095652173913043)"
12-01-2023 14:19:42.100212,"(6.5, 14.0, 13.8125)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.75, 1.745)","(81.0, 390.0, 263.3333333333333)","(7.0, 8.0, 7.788235294117647)","(41.0, 160.0, 93.88888888888889)","(4.2, 5.2, 5.084615384615384)"
12-01-2023 14:19:43.436044,"(6.5, 14.0, 13.8125)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.75, 1.745)","(81.0, 390.0, 263.3333333333333)","(7.0, 8.0, 7.82)","(41.0, 160.0, 93.88888888888889)","(4.2, 5.2, 4.995454545454546)"
12-01-2023 14:19:44.843451,"(6.5, 14.0, 13.571428571428571)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.75, 1.745)","(81.0, 390.0, 263.3333333333333)","(7.0, 8.0, 7.752941176470588)","(41.0, 160.0, 93.88888888888889)","(4.2, 5.2, 5.033333333333333)"
12-01-2023 14:19:46.047350,"(6.5, 14.0, 13.666666666666666)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.75, 1.745)","(81.0, 390.0, 263.3333333333333)","(7.0, 8.0, 7.729411764705882)","(41.0, 160.0, 94.28571428571429)","(4.2, 5.1, 5.033333333333333)"
12-01-2023 14:19:47.327161,"(6.5, 14.0, 13.833333333333334)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.75, 1.744375)","(81.0, 390.0, 263.3333333333333)","(7.0, 7.8, 7.6499999999999995)","(41.0, 150.0, 93.33333333333333)","(4.2, 5.1, 5.0636363636363635)"
12-01-2023 14:19:48.537918,"(6.5, 14.0, 13.833333333333334)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.75, 1.7469491525423728)","(81.0, 390.0, 263.3333333333333)","(7.0, 7.8, 7.72)","(41.0, 150.0, 121.66666666666666)","(4.2, 5.1, 5.0636363636363635)"
12-01-2023 14:19:50.134808,"(6.5, 14.0, 13.833333333333334)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.75, 1.7485185185185186)","(81.0, 390.0, 263.3333333333333)","(7.0, 7.8, 7.7)","(41.0, 140.0, 97.22222222222223)","(4.2, 5.1, 5.033333333333333)"
12-01-2023 14:19:51.840030,"(6.5, 14.0, 13.6)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.75, 1.7466666666666666)","(81.0, 390.0, 263.3333333333333)","(7.0, 7.8, 7.6499999999999995)","(41.0, 140.0, 90.5)","(4.2, 5.1, 5.033333333333333)"
12-01-2023 14:19:53.258666,"(6.5, 14.0, 13.6)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.76, 1.7595555555555555)","(81.0, 390.0, 226.36363636363637)","(7.0, 8.0, 7.7375)","(41.0, 140.0, 95.0)","(4.2, 5.1, 5.033333333333333)"
12-01-2023 14:19:54.618231,"(6.5, 14.0, 13.833333333333334)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.76, 1.7650000000000001)","(81.0, 390.0, 244.54545454545453)","(7.0, 8.0, 7.72)","(41.0, 140.0, 88.66666666666667)","(4.2, 5.1, 5.0636363636363635)"
12-01-2023 14:19:55.906829,"(6.5, 14.0, 13.833333333333334)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.77, 1.7675)","(81.0, 390.0, 244.54545454545453)","(7.0, 8.0, 7.7375)","(41.0, 140.0, 91.42857142857143)","(4.2, 5.1, 5.042857142857143)"
12-01-2023 14:19:57.263014,"(6.5, 14.0, 13.777777777777779)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.77, 1.7660655737704918)","(81.0, 390.0, 256.6666666666667)","(7.0, 8.0, 7.7375)","(41.0, 130.0, 89.5)","(4.2, 5.1, 5.086363636363636)"
12-01-2023 14:19:58.577898,"(6.5, 14.0, 13.777777777777779)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.77, 1.7660655737704918)","(81.0, 390.0, 256.6666666666667)","(7.0, 8.0, 7.7375)","(41.0, 130.0, 89.5)","(4.2, 5.1, 5.086363636363636)"
12-01-2023 14:19:59.959257,"(6.5, 14.0, 13.777777777777779)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.77, 1.7660655737704918)","(81.0, 390.0, 256.6666666666667)","(7.0, 8.0, 7.592857142857143)","(41.0, 130.0, 89.5)","(4.2, 5.1, 5.086363636363636)"
12-01-2023 14:20:01.278421,"(6.5, 14.0, 13.6)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.77, 1.7660655737704918)","(81.0, 390.0, 256.6666666666667)","(7.0, 8.0, 7.68)","(41.0, 130.0, 89.5)","(4.2, 5.1, 5.086363636363636)"
12-01-2023 14:20:02.484840,"(6.5, 14.0, 13.6)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.77, 1.7660655737704918)","(81.0, 390.0, 256.6666666666667)","(7.0, 7.8, 7.533333333333333)","(41.0, 130.0, 89.5)","(4.2, 5.1, 5.086363636363636)"
12-01-2023 14:20:03.703437,"(6.5, 14.0, 13.777777777777779)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.77, 1.7660655737704918)","(81.0, 390.0, 256.6666666666667)","(7.0, 7.6, 7.527272727272727)","(41.0, 130.0, 88.0)","(4.2, 5.1, 5.086363636363636)"
