,Peking Goose,Shutdown,Farmor Order,Free Drop,Just Like Honey,Money Tears,Skyline,Big Nose Ted
07-01-2023 17:38:19.715342,"(61.0, 100.0, 87.5)","(2.9, 3.35, 3.3425000000000002)","(17.0, 26.0, 23.6)","(7.0, 9.2, 8.7)","(4.2, 5.6, 5.55)","(5.5, 9.6, 9.066666666666666)","(9.0, 10.5, 10.045)","(6.0, 7.8, 6.942857142857143)"
07-01-2023 17:38:20.702112,"(61.0, 100.0, 87.5)","(2.9, 3.35, 3.3425000000000002)","(17.0, 26.0, 23.6)","(7.0, 9.2, 8.7)","(4.2, 5.6, 5.55)","(5.5, 9.6, 8.896)","(9.0, 10.5, 10.045)","(6.0, 7.8, 6.942857142857143)"
07-01-2023 17:38:21.641732,"(61.0, 100.0, 87.5)","(2.9, 3.35, 3.344827586206897)","(17.0, 26.0, 23.6)","(7.0, 9.2, 8.7)","(4.2, 5.6, 5.55)","(5.5, 9.6, 9.1)","(9.0, 10.5, 10.045)","(6.0, 7.8, 6.942857142857143)"
07-01-2023 17:38:22.620826,"(61.0, 95.0, 80.0)","(2.9, 3.3, 3.283333333333333)","(17.0, 26.0, 23.6)","(7.0, 9.2, 8.866666666666667)","(4.2, 5.6, 5.545454545454545)","(5.5, 9.2, 9.0)","(9.0, 10.5, 10.045)","(6.0, 7.8, 6.942857142857143)"
07-01-2023 17:38:23.612724,"(61.0, 95.0, 80.0)","(2.9, 3.4, 3.273076923076923)","(17.0, 26.0, 23.6)","(7.0, 9.2, 8.866666666666667)","(4.2, 5.6, 5.55)","(5.5, 9.2, 9.0)","(9.0, 10.5, 10.104347826086956)","(6.0, 7.8, 6.942857142857143)"
07-01-2023 17:38:24.609877,"(61.0, 95.0, 80.0)","(2.9, 3.35, 3.3)","(17.0, 26.0, 23.0)","(7.0, 9.2, 8.866666666666667)","(4.2, 5.6, 5.52)","(5.5, 9.2, 9.0)","(9.0, 10.5, 10.104347826086956)","(6.0, 7.8, 6.942857142857143)"
07-01-2023 17:38:25.627624,"(61.0, 95.0, 80.0)","(2.9, 3.35, 3.3)","(17.0, 26.0, 23.0)","(7.0, 9.2, 8.866666666666667)","(4.2, 5.6, 5.52)","(5.5, 9.2, 9.0)","(9.0, 10.5, 10.045)","(6.0, 7.8, 6.942857142857143)"
07-01-2023 17:38:26.612139,"(61.0, 95.0, 80.0)","(2.9, 3.4, 3.273076923076923)","(17.0, 26.0, 23.0)","(7.0, 9.2, 8.866666666666667)","(4.2, 5.7, 5.655555555555556)","(5.5, 9.2, 9.0)","(9.0, 10.5, 9.964705882352941)","(6.0, 7.8, 6.942857142857143)"
07-01-2023 17:38:27.585696,"(61.0, 95.0, 87.5)","(2.9, 3.35, 3.3411764705882354)","(17.0, 26.0, 23.0)","(7.0, 9.2, 8.623076923076923)","(4.4, 5.7, 5.655555555555556)","(5.5, 9.4, 9.25)","(9.0, 10.5, 9.893333333333333)","(6.0, 7.8, 6.942857142857143)"
07-01-2023 17:38:28.527959,"(61.0, 95.0, 87.5)","(2.9, 3.35, 3.3411764705882354)","(17.0, 26.0, 23.0)","(7.0, 9.2, 8.7)","(4.4, 5.8, 5.7)","(5.5, 9.4, 9.100000000000001)","(9.0, 10.5, 9.93125)","(6.0, 7.8, 6.942857142857143)"
07-01-2023 17:38:29.487115,"(61.0, 95.0, 87.5)","(2.9, 3.35, 3.3411764705882354)","(17.0, 26.0, 23.0)","(7.0, 9.2, 8.7)","(4.4, 5.8, 5.7)","(5.5, 9.4, 9.100000000000001)","(9.0, 10.5, 10.086363636363636)","(6.0, 7.8, 6.942857142857143)"
07-01-2023 17:38:30.424898,"(61.0, 95.0, 87.5)","(2.9, 3.35, 3.3411764705882354)","(17.0, 26.0, 23.0)","(7.0, 9.2, 8.77142857142857)","(4.4, 5.7, 5.7)","(5.5, 9.4, 9.3)","(9.0, 10.5, 10.086363636363636)","(6.0, 7.8, 6.942857142857143)"
07-01-2023 17:38:31.340705,"(61.0, 95.0, 87.5)","(2.9, 3.35, 3.3411764705882354)","(17.0, 26.0, 23.0)","(7.0, 9.2, 8.866666666666667)","(4.4, 5.8, 5.7)","(5.5, 9.4, 8.894736842105264)","(9.0, 10.5, 10.086363636363636)","(6.0, 7.8, 7.133333333333333)"
07-01-2023 17:38:32.271934,"(61.0, 95.0, 87.5)","(2.9, 3.35, 3.3411764705882354)","(17.0, 26.0, 23.0)","(7.0, 9.2, 8.914285714285715)","(4.4, 5.8, 5.578947368421052)","(5.5, 9.4, 8.810526315789474)","(9.0, 10.5, 10.086363636363636)","(6.0, 7.8, 7.133333333333333)"
07-01-2023 17:38:33.185647,"(61.0, 90.0, 84.0)","(2.9, 3.35, 3.3411764705882354)","(17.0, 25.0, 23.2)","(7.0, 9.2, 8.914285714285715)","(4.4, 5.9, 5.588888888888889)","(5.5, 9.4, 8.810526315789474)","(9.0, 10.5, 10.086363636363636)","(6.0, 7.8, 7.133333333333333)"
07-01-2023 17:38:34.107928,"(61.0, 90.0, 84.0)","(2.9, 3.35, 3.338)","(17.0, 25.0, 22.333333333333332)","(7.0, 9.2, 8.914285714285715)","(4.4, 5.8, 5.766666666666667)","(5.5, 9.4, 8.810526315789474)","(9.0, 10.5, 10.086363636363636)","(6.0, 7.8, 7.133333333333333)"
07-01-2023 17:38:35.041751,"(61.0, 90.0, 84.0)","(2.9, 3.35, 3.338)","(17.0, 25.0, 23.0)","(7.0, 9.2, 8.914285714285715)","(4.4, 5.8, 5.677777777777778)","(5.5, 9.4, 8.810526315789474)","(9.0, 10.5, 10.086363636363636)","(6.0, 7.8, 7.133333333333333)"
07-01-2023 17:38:35.962193,"(61.0, 90.0, 84.0)","(2.9, 3.35, 3.338)","(17.0, 25.0, 23.0)","(7.0, 9.2, 8.914285714285715)","(4.4, 5.7, 5.666666666666667)","(5.5, 9.4, 8.810526315789474)","(9.0, 10.5, 10.086363636363636)","(6.0, 7.8, 7.326315789473684)"
07-01-2023 17:38:36.901698,"(61.0, 90.0, 75.0)","(2.9, 3.35, 3.335714285714286)","(17.0, 25.0, 23.0)","(7.0, 9.2, 8.866666666666667)","(4.4, 5.7, 5.666666666666667)","(5.5, 9.4, 8.672727272727272)","(9.0, 10.5, 10.086363636363636)","(6.0, 7.8, 7.326315789473684)"
07-01-2023 17:38:37.902381,"(61.0, 90.0, 68.57142857142857)","(2.9, 3.35, 3.335714285714286)","(17.0, 25.0, 23.0)","(7.0, 9.2, 8.866666666666667)","(4.4, 5.7, 5.683333333333334)","(5.5, 9.4, 8.267924528301887)","(9.0, 10.5, 10.086363636363636)","(6.0, 7.8, 7.326315789473684)"
07-01-2023 17:38:38.822747,"(61.0, 90.0, 76.0)","(2.9, 3.35, 3.335714285714286)","(17.0, 25.0, 23.0)","(7.0, 9.2, 8.866666666666667)","(4.4, 5.7, 5.683333333333334)","(5.5, 9.4, 9.022222222222222)","(9.0, 10.5, 10.086363636363636)","(6.0, 7.8, 7.3310344827586205)"
07-01-2023 17:38:39.745462,"(61.0, 85.0, 73.46153846153847)","(2.9, 3.4, 3.3554054054054054)","(17.0, 25.0, 23.0)","(7.0, 9.2, 8.866666666666667)","(4.4, 5.7, 5.683333333333334)","(5.5, 9.2, 8.763636363636364)","(8.5, 10.5, 10.086363636363636)","(6.0, 7.8, 7.3310344827586205)"
07-01-2023 17:38:40.674673,"(61.0, 85.0, 71.76470588235294)","(2.9, 3.4, 3.3423076923076924)","(17.0, 25.0, 23.0)","(7.0, 9.2, 8.866666666666667)","(4.4, 5.7, 5.683333333333334)","(5.5, 9.2, 8.481632653061224)","(8.5, 10.5, 10.086363636363636)","(6.0, 7.8, 7.46)"
07-01-2023 17:38:41.619267,"(61.0, 85.0, 74.28571428571429)","(2.9, 3.4, 3.3423076923076924)","(17.0, 25.0, 23.0)","(7.0, 9.2, 8.866666666666667)","(4.4, 5.7, 5.68)","(5.5, 9.2, 8.266666666666667)","(8.5, 10.5, 9.5375)","(6.0, 7.8, 7.46)"
07-01-2023 17:38:42.546483,"(61.0, 80.0, 74.54545454545455)","(2.9, 3.4, 3.3423076923076924)","(17.0, 25.0, 23.0)","(7.0, 9.2, 8.866666666666667)","(4.4, 5.7, 5.666666666666667)","(5.5, 8.8, 8.309090909090909)","(8.5, 10.5, 9.5375)","(6.0, 7.8, 7.46)"
07-01-2023 17:38:43.463923,"(61.0, 80.0, 69.41176470588235)","(2.9, 3.4, 3.347674418604651)","(17.0, 25.0, 23.0)","(7.0, 9.2, 8.866666666666667)","(4.4, 5.7, 5.683333333333334)","(5.5, 8.8, 8.622222222222224)","(8.5, 10.5, 9.7125)","(6.0, 7.8, 7.533333333333333)"
07-01-2023 17:38:44.365881,"(61.0, 80.0, 71.42857142857143)","(2.9, 3.4, 3.325)","(17.0, 25.0, 23.0)","(7.0, 9.2, 8.866666666666667)","(4.4, 5.7, 5.683333333333334)","(5.5, 8.8, 8.622222222222224)","(8.5, 10.5, 9.7125)","(6.0, 7.8, 7.511111111111111)"
07-01-2023 17:38:45.290359,"(61.0, 75.0, 70.9090909090909)","(2.9, 3.35, 3.3394736842105264)","(17.0, 25.0, 23.0)","(7.0, 9.2, 8.430769230769231)","(4.4, 5.8, 5.699999999999999)","(5.5, 8.8, 8.622222222222224)","(8.5, 10.5, 9.7125)","(6.0, 7.8, 7.511111111111111)"
07-01-2023 17:38:46.220260,"(61.0, 75.0, 70.9090909090909)","(2.9, 3.35, 3.3394736842105264)","(17.0, 25.0, 23.0)","(7.0, 9.2, 8.366666666666665)","(4.4, 5.8, 5.699999999999999)","(5.5, 8.8, 8.622222222222224)","(8.5, 10.5, 9.7125)","(6.0, 7.8, 7.511111111111111)"
07-01-2023 17:38:47.146461,"(61.0, 75.0, 70.9090909090909)","(2.9, 3.35, 3.3375)","(17.0, 25.0, 23.0)","(7.0, 9.2, 8.34705882352941)","(4.4, 5.8, 5.699999999999999)","(5.5, 8.8, 8.622222222222224)","(8.5, 10.5, 9.566666666666666)","(6.0, 7.8, 7.384)"
07-01-2023 17:38:48.085749,"(61.0, 75.0, 70.9090909090909)","(2.9, 3.35, 3.3375)","(17.0, 25.0, 23.0)","(7.0, 9.2, 8.34705882352941)","(4.4, 5.8, 5.6909090909090905)","(5.5, 8.8, 8.64)","(8.5, 9.8, 10.185714285714285)","(6.0, 7.8, 7.384)"
07-01-2023 17:38:49.026328,"(51.0, 75.0, 67.0)","(2.9, 3.35, 3.3375)","(17.0, 25.0, 23.0)","(7.5, 9.2, 8.638709677419355)","(4.6, 5.8, 5.636363636363637)","(6.0, 8.8, 8.64)","(8.5, 10.5, 10.185714285714285)","(6.0, 7.8, 7.54)"
07-01-2023 17:38:49.937284,"(51.0, 75.0, 70.0)","(2.9, 3.35, 3.3433333333333333)","(17.0, 25.0, 23.0)","(7.5, 9.2, 8.644444444444444)","(4.6, 5.7, 5.683333333333334)","(6.0, 8.8, 8.566666666666666)","(8.5, 11.5, 10.655555555555555)","(6.0, 7.8, 7.54)"
07-01-2023 17:38:50.843395,"(51.0, 75.0, 70.0)","(2.9, 3.35, 3.34375)","(17.0, 25.0, 23.0)","(7.5, 9.2, 8.644444444444444)","(4.6, 5.7, 5.683333333333334)","(6.0, 8.8, 8.3)","(8.5, 11.5, 10.255172413793103)","(6.0, 7.8, 7.54)"
07-01-2023 17:38:51.787282,"(51.0, 75.0, 70.0)","(2.9, 3.35, 3.34375)","(17.0, 25.0, 23.0)","(7.5, 9.2, 8.638709677419355)","(4.6, 5.7, 5.683333333333334)","(6.0, 8.6, 8.3)","(8.5, 11.5, 10.255172413793103)","(6.0, 7.8, 7.54)"
07-01-2023 17:38:52.721785,"(51.0, 75.0, 70.0)","(2.9, 3.35, 3.34375)","(17.0, 25.0, 23.0)","(7.5, 9.2, 8.638709677419355)","(4.6, 5.7, 5.683333333333334)","(6.0, 8.6, 8.466666666666667)","(8.5, 11.5, 10.468571428571428)","(6.0, 7.8, 7.54)"
07-01-2023 17:38:53.640882,"(51.0, 75.0, 67.0)","(2.9, 3.35, 3.34375)","(17.0, 25.0, 24.09090909090909)","(7.5, 9.2, 8.644444444444444)","(4.6, 5.7, 5.68)","(6.0, 8.6, 8.450000000000001)","(8.5, 11.5, 10.468571428571428)","(6.0, 7.8, 7.533333333333333)"
07-01-2023 17:38:54.577263,"(51.0, 75.0, 70.0)","(2.9, 3.35, 3.34375)","(17.0, 25.0, 24.166666666666668)","(7.5, 9.0, 8.766666666666666)","(4.6, 5.7, 5.68)","(6.0, 8.8, 8.210169491525424)","(8.5, 11.5, 10.468571428571428)","(6.0, 7.8, 7.533333333333333)"
07-01-2023 17:38:55.493632,"(51.0, 75.0, 73.125)","(2.9, 3.35, 3.34375)","(17.0, 25.0, 24.09090909090909)","(7.5, 9.0, 8.8)","(4.6, 5.7, 5.68)","(6.0, 8.8, 8.266666666666666)","(8.5, 11.5, 10.468571428571428)","(6.0, 7.8, 7.231111111111112)"
07-01-2023 17:38:56.426364,"(51.0, 75.0, 73.33333333333333)","(2.9, 3.35, 3.34375)","(17.0, 25.0, 24.09090909090909)","(7.5, 9.0, 8.9)","(4.6, 5.8, 5.699999999999999)","(6.0, 8.6, 8.266666666666666)","(8.5, 11.5, 10.468571428571428)","(6.0, 7.4, 7.231111111111112)"
07-01-2023 17:38:57.374901,"(51.0, 75.0, 70.0)","(2.9, 3.4, 3.333333333333333)","(17.0, 25.0, 24.09090909090909)","(7.5, 9.2, 8.857142857142858)","(4.6, 5.7, 5.65)","(6.0, 8.6, 8.266666666666666)","(8.5, 11.5, 10.4)","(6.0, 7.4, 7.194594594594594)"
07-01-2023 17:38:58.290008,"(51.0, 75.0, 70.0)","(2.9, 3.4, 3.344444444444444)","(17.0, 25.0, 24.09090909090909)","(7.5, 9.0, 8.879999999999999)","(4.6, 5.7, 5.65)","(6.0, 8.6, 8.266666666666666)","(8.5, 11.0, 9.933333333333334)","(6.0, 7.4, 7.194594594594594)"
07-01-2023 17:38:59.218837,"(51.0, 85.0, 83.92857142857143)","(2.9, 3.4, 3.344444444444444)","(17.0, 25.0, 24.09090909090909)","(7.5, 9.0, 8.879999999999999)","(4.6, 5.7, 5.65)","(6.0, 8.4, 8.16)","(8.5, 11.0, 9.892307692307693)","(6.0, 7.4, 7.194594594594594)"
07-01-2023 17:39:00.150133,"(51.0, 110.0, 99.41176470588235)","(2.9, 3.4, 3.38)","(17.0, 25.0, 24.09090909090909)","(7.5, 9.0, 8.879999999999999)","(4.6, 5.7, 5.65)","(6.0, 8.4, 8.24)","(8.5, 11.0, 10.089655172413794)","(6.0, 7.4, 7.194594594594594)"
07-01-2023 17:39:01.108682,"(51.0, 85.0, 83.84615384615384)","(2.9, 3.4, 3.3576923076923078)","(17.0, 25.0, 24.09090909090909)","(7.5, 9.0, 8.84)","(4.6, 5.7, 5.678048780487805)","(6.0, 8.4, 8.311111111111112)","(8.5, 11.0, 10.266666666666667)","(6.0, 7.4, 7.203773584905661)"
07-01-2023 17:39:02.059353,"(51.0, 85.0, 83.84615384615384)","(2.9, 3.35, 3.3473684210526318)","(17.0, 25.0, 24.23076923076923)","(7.5, 9.0, 8.89090909090909)","(4.6, 5.8, 5.678048780487805)","(6.0, 8.4, 8.316666666666666)","(8.5, 10.5, 10.27659574468085)","(6.0, 7.4, 7.203773584905661)"
07-01-2023 17:39:02.985204,"(51.0, 85.0, 83.92857142857143)","(2.9, 3.35, 3.3472222222222223)","(17.0, 25.0, 24.285714285714285)","(7.5, 9.0, 8.907692307692308)","(4.6, 5.7, 5.694117647058824)","(6.0, 8.4, 8.316666666666666)","(8.5, 10.5, 10.27659574468085)","(6.0, 7.4, 7.036363636363636)"
07-01-2023 17:39:03.908499,"(51.0, 85.0, 83.92857142857143)","(2.9, 3.35, 3.3472222222222223)","(17.0, 25.0, 24.285714285714285)","(7.5, 9.0, 8.92)","(4.6, 5.7, 5.696)","(6.0, 8.4, 8.316666666666666)","(8.5, 10.5, 10.30188679245283)","(6.0, 7.2, 7.010810810810811)"
07-01-2023 17:39:04.825297,"(51.0, 85.0, 84.58333333333333)","(2.9, 3.35, 3.348076923076923)","(17.0, 25.0, 24.285714285714285)","(7.5, 9.0, 8.923076923076923)","(4.6, 5.8, 5.681967213114754)","(6.0, 8.4, 8.304761904761905)","(8.5, 10.5, 10.205882352941176)","(6.0, 7.2, 6.963636363636364)"
07-01-2023 17:39:05.736206,"(51.0, 85.0, 84.58333333333333)","(2.9, 3.3, 3.271153846153846)","(17.0, 25.0, 24.310344827586206)","(7.5, 9.2, 8.9)","(4.6, 5.8, 5.683333333333333)","(6.0, 8.4, 8.304761904761905)","(8.5, 10.5, 10.205882352941176)","(6.0, 7.0, 6.963636363636364)"
07-01-2023 17:39:06.650867,"(51.0, 85.0, 84.54545454545455)","(2.9, 3.3, 3.271153846153846)","(17.0, 25.0, 24.23076923076923)","(7.5, 9.6, 9.042857142857143)","(4.6, 5.8, 5.704166666666667)","(6.0, 8.4, 8.172413793103448)","(8.5, 10.5, 10.366666666666667)","(6.0, 7.0, 6.875)"
07-01-2023 17:39:07.570203,"(51.0, 85.0, 84.54545454545455)","(2.9, 3.3, 3.2895833333333333)","(17.0, 25.0, 24.23076923076923)","(7.5, 9.4, 9.218181818181817)","(4.6, 5.8, 5.725925925925925)","(6.0, 8.4, 8.172413793103448)","(8.5, 10.5, 10.38888888888889)","(6.0, 7.0, 6.931034482758621)"
07-01-2023 17:39:08.527763,"(51.0, 85.0, 84.54545454545455)","(2.9, 3.3, 3.2807692307692307)","(17.0, 25.0, 24.23076923076923)","(7.5, 9.4, 9.228571428571428)","(4.6, 5.8, 5.711475409836066)","(6.0, 8.4, 8.173333333333334)","(8.5, 10.5, 10.416666666666666)","(6.0, 7.0, 6.961702127659574)"
07-01-2023 17:39:09.467044,"(51.0, 85.0, 84.58333333333333)","(2.9, 3.35, 3.323469387755102)","(17.0, 25.0, 24.318181818181817)","(7.5, 9.4, 9.222222222222221)","(4.6, 5.8, 5.708474576271186)","(6.0, 8.4, 8.173333333333334)","(8.5, 10.5, 10.416666666666666)","(6.0, 7.0, 6.961702127659574)"
07-01-2023 17:39:10.415498,"(51.0, 85.0, 84.58333333333333)","(2.9, 3.35, 3.323469387755102)","(17.0, 25.0, 24.318181818181817)","(7.5, 9.4, 9.222222222222221)","(4.6, 5.8, 5.699999999999999)","(6.0, 8.4, 8.307692307692308)","(8.5, 10.5, 10.405405405405405)","(6.0, 7.0, 6.931034482758621)"
07-01-2023 17:39:11.316971,"(51.0, 85.0, 84.58333333333333)","(2.9, 3.35, 3.3229166666666665)","(17.0, 25.0, 24.318181818181817)","(7.5, 9.4, 9.25)","(4.6, 5.8, 5.699999999999999)","(6.0, 8.4, 8.307692307692308)","(8.5, 10.5, 10.416666666666666)","(6.0, 7.0, 6.9298245614035086)"
07-01-2023 17:39:12.253414,"(51.0, 85.0, 84.58333333333333)","(2.9, 3.35, 3.314814814814815)","(17.0, 25.0, 23.928571428571427)","(7.5, 9.4, 9.25)","(4.6, 5.8, 5.708474576271186)","(6.0, 8.4, 8.205)","(8.5, 10.5, 10.416666666666666)","(6.0, 7.0, 6.9298245614035086)"
07-01-2023 17:39:13.168054,"(51.0, 85.0, 84.54545454545455)","(2.9, 3.35, 3.3068181818181817)","(17.0, 25.0, 23.928571428571427)","(7.5, 9.4, 9.329411764705883)","(4.6, 5.8, 5.718518518518518)","(6.0, 8.4, 8.175438596491228)","(8.5, 10.5, 10.375)","(6.0, 7.0, 6.8826086956521735)"
07-01-2023 17:39:14.082721,"(51.0, 85.0, 84.54545454545455)","(2.9, 3.35, 3.3157894736842106)","(17.0, 25.0, 23.928571428571427)","(7.5, 9.4, 9.329411764705883)","(4.6, 5.8, 5.710204081632653)","(6.0, 8.4, 8.211764705882352)","(8.5, 10.5, 10.34375)","(6.0, 7.0, 6.824242424242424)"
07-01-2023 17:39:15.001953,"(51.0, 85.0, 84.54545454545455)","(2.9, 3.35, 3.3157894736842106)","(17.0, 25.0, 23.928571428571427)","(7.5, 9.4, 9.329411764705883)","(4.6, 5.8, 5.710204081632653)","(6.0, 8.4, 8.212121212121211)","(8.5, 10.5, 10.340909090909092)","(6.0, 7.0, 6.792857142857143)"
07-01-2023 17:39:15.926758,"(51.0, 90.0, 85.5)","(2.9, 3.0, 2.986153846153846)","(17.0, 29.0, 26.333333333333332)","(7.5, 9.8, 9.75)","(4.6, 5.9, 5.833333333333333)","(6.0, 8.4, 8.309090909090909)","(8.5, 11.5, 11.06)","(6.0, 7.0, 6.92)"
07-01-2023 17:39:16.843424,"(51.0, 90.0, 85.5)","(2.9, 3.2, 3.166666666666667)","(17.0, 28.0, 26.5)","(7.5, 10.0, 9.5875)","(4.6, 5.4, 5.305594405594405)","(6.0, 8.8, 8.745454545454546)","(8.5, 11.5, 11.15)","(6.0, 7.2, 6.984615384615385)"
07-01-2023 17:39:17.801007,"(51.0, 90.0, 85.5)","(2.9, 3.25, 3.208823529411765)","(17.0, 28.0, 27.1)","(7.5, 10.0, 9.7)","(4.6, 5.4, 5.207971014492754)","(6.0, 8.8, 8.447058823529412)","(8.5, 11.5, 11.029411764705882)","(6.0, 7.2, 7.011764705882353)"
07-01-2023 17:39:18.738743,"(51.0, 100.0, 96.66666666666667)","(2.9, 3.25, 3.216666666666667)","(17.0, 28.0, 26.928571428571427)","(7.5, 10.0, 9.7)","(4.6, 5.4, 5.210294117647059)","(6.0, 8.8, 8.592)","(8.5, 11.5, 11.029411764705882)","(6.0, 7.2, 7.047058823529412)"
07-01-2023 17:39:19.652011,"(51.0, 100.0, 90.52631578947368)","(2.9, 3.25, 3.216666666666667)","(17.0, 28.0, 27.4)","(7.5, 10.0, 9.76)","(4.6, 5.2, 5.135973597359736)","(6.0, 8.8, 8.642424242424243)","(8.5, 11.5, 11.023809523809524)","(6.0, 7.2, 7.04)"
07-01-2023 17:39:20.571838,"(51.0, 100.0, 90.52631578947368)","(2.9, 3.25, 3.157142857142857)","(17.0, 28.0, 26.5)","(7.5, 10.0, 9.68125)","(4.6, 5.2, 5.1647727272727275)","(6.0, 8.8, 8.707692307692309)","(8.5, 11.5, 11.023809523809524)","(6.0, 7.2, 7.11578947368421)"
07-01-2023 17:39:21.515021,"(51.0, 100.0, 90.52631578947368)","(2.9, 3.2, 3.1673076923076926)","(17.0, 28.0, 27.25)","(7.5, 10.0, 9.716666666666667)","(4.6, 5.5, 5.44)","(6.0, 8.8, 8.622222222222224)","(8.5, 11.5, 11.026315789473685)","(6.0, 7.2, 7.347368421052631)"
07-01-2023 17:39:22.442067,"(51.0, 100.0, 91.0)","(2.9, 3.2, 3.1714285714285717)","(17.0, 28.0, 27.75)","(7.5, 10.0, 9.77142857142857)","(4.6, 5.4, 5.366666666666667)","(6.0, 8.8, 8.593548387096774)","(8.5, 11.5, 11.022727272727273)","(6.0, 7.6, 7.325)"
07-01-2023 17:39:23.426495,"(51.0, 100.0, 91.0)","(2.9, 3.15, 3.142857142857143)","(17.0, 34.0, 27.806451612903224)","(7.5, 10.0, 9.754838709677419)","(4.6, 5.3, 5.283333333333333)","(6.0, 8.8, 8.533333333333333)","(8.5, 11.5, 11.08)","(6.0, 7.6, 7.430769230769231)"
07-01-2023 17:39:24.356008,"(51.0, 100.0, 91.0)","(2.9, 3.15, 3.1407894736842104)","(18.0, 34.0, 27.846153846153847)","(7.5, 10.0, 9.811764705882354)","(4.6, 5.3, 5.283333333333333)","(6.0, 8.8, 8.476190476190476)","(8.5, 11.5, 11.852173913043478)","(6.0, 7.6, 7.45)"
07-01-2023 17:39:25.279541,"(51.0, 95.0, 92.6923076923077)","(2.9, 3.2, 3.165686274509804)","(18.0, 32.0, 29.333333333333332)","(7.5, 10.0, 9.836363636363638)","(4.6, 5.3, 5.283333333333333)","(6.0, 8.8, 8.476190476190476)","(8.5, 12.0, 11.852173913043478)","(6.0, 7.6, 7.45)"
07-01-2023 17:39:26.188029,"(51.0, 95.0, 89.375)","(2.9, 3.2, 3.166666666666667)","(18.0, 32.0, 28.666666666666668)","(7.5, 10.0, 9.836363636363638)","(4.6, 5.4, 5.311111111111112)","(6.0, 8.0, 7.807339449541284)","(8.5, 12.0, 11.899038461538462)","(6.0, 7.6, 7.428571428571429)"
07-01-2023 17:39:27.127967,"(51.0, 95.0, 89.375)","(2.9, 3.2, 3.1554054054054053)","(18.0, 32.0, 29.333333333333332)","(7.5, 10.0, 9.930769230769231)","(4.6, 5.3, 5.2625)","(6.0, 8.0, 7.712328767123288)","(8.5, 12.0, 11.892857142857142)","(6.0, 7.6, 7.44)"
07-01-2023 17:39:28.100517,"(51.0, 95.0, 89.375)","(2.9, 3.2, 3.152)","(18.0, 32.0, 28.5)","(7.5, 10.5, 10.137037037037038)","(4.6, 5.3, 5.276923076923077)","(6.0, 8.0, 7.698630136986301)","(8.5, 12.0, 11.865671641791044)","(6.0, 7.6, 7.44)"
07-01-2023 17:39:29.112835,"(51.0, 95.0, 91.0)","(2.9, 3.15, 3.146875)","(18.0, 32.0, 29.333333333333332)","(7.5, 10.5, 10.13888888888889)","(4.6, 5.3, 5.2823529411764705)","(6.0, 8.0, 7.700680272108843)","(8.5, 12.0, 11.869565217391305)","(6.0, 7.6, 7.44)"
07-01-2023 17:39:30.070683,"(51.0, 90.0, 88.46153846153847)","(2.9, 3.15, 3.1416666666666666)","(18.0, 32.0, 29.333333333333332)","(7.5, 10.5, 10.172413793103448)","(4.6, 5.3, 5.2518518518518515)","(6.0, 8.0, 7.701910828025477)","(8.5, 12.0, 11.205882352941176)","(6.0, 7.6, 7.44)"
07-01-2023 17:39:31.007358,"(51.0, 90.0, 88.46153846153847)","(2.9, 3.15, 3.1416666666666666)","(18.0, 32.0, 29.75)","(7.5, 10.5, 10.151515151515152)","(4.6, 5.4, 5.281818181818182)","(6.0, 8.0, 7.701910828025477)","(8.5, 11.5, 11.205882352941176)","(6.0, 7.6, 7.44)"
07-01-2023 17:39:31.920685,"(51.0, 90.0, 88.33333333333333)","(2.9, 3.15, 3.113106796116505)","(18.0, 32.0, 29.75)","(7.5, 10.5, 10.18918918918919)","(4.6, 5.3, 5.2214285714285715)","(6.0, 8.0, 7.8116666666666665)","(8.5, 11.5, 11.107142857142858)","(6.0, 7.8, 7.658823529411765)"
07-01-2023 17:39:32.841448,"(51.0, 90.0, 88.33333333333333)","(2.9, 3.15, 3.121969696969697)","(18.0, 32.0, 29.75)","(7.5, 10.5, 10.226190476190476)","(4.6, 5.2, 5.193478260869566)","(6.0, 8.0, 7.826315789473684)","(8.5, 11.0, 10.895348837209303)","(6.0, 7.8, 7.779999999999999)"
07-01-2023 17:39:33.848466,"(51.0, 100.0, 94.28571428571429)","(2.9, 3.15, 3.1217557251908397)","(18.0, 32.0, 30.8)","(8.0, 10.5, 10.197368421052632)","(4.6, 5.3, 5.256)","(6.0, 8.0, 7.823913043478261)","(8.5, 11.0, 10.902173913043478)","(6.0, 7.8, 7.777777777777778)"
07-01-2023 17:39:34.775363,"(51.0, 100.0, 89.52380952380952)","(2.9, 3.15, 3.1221830985915493)","(18.0, 32.0, 30.8)","(8.0, 10.5, 10.236842105263158)","(4.6, 5.3, 5.233333333333333)","(6.0, 8.0, 7.823913043478261)","(8.5, 11.0, 10.902173913043478)","(6.0, 7.8, 7.777777777777778)"
07-01-2023 17:39:35.710664,"(51.0, 100.0, 95.83333333333333)","(2.9, 3.15, 3.123489932885906)","(18.0, 32.0, 31.0)","(8.0, 10.5, 10.1)","(4.6, 5.3, 5.241176470588235)","(6.0, 8.0, 7.8125)","(8.5, 11.0, 10.825)","(6.0, 8.0, 7.966666666666667)"
