,Divine Flirt,Blue Eyed Girl,Distorted Secrets,Scenic Eclipse,Startedwithakiss,Red Cadillac,See Ya Champ,Lady Tornado,Fire And Gold,Heartly,Luna Nobel
14-12-2022 19:01:58.887590,"(6.0, 7.4, 7.12)","(3.0, 3.9, 3.8586206896551722)","(51.0, 130.0, 78.57142857142857)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.25)","(5.0, 6.4, 5.838028169014085)","(19.0, 40.0, 31.428571428571427)","(5.5, 8.4, 8.2)","(101.0, 230.0, 215.55555555555554)","(51.0, 85.0, 78.75)","(71.0, 95.0, 82.14285714285714)"
14-12-2022 19:02:00.329923,"(6.0, 7.4, 7.12)","(3.0, 3.9, 3.8586206896551722)","(51.0, 130.0, 78.57142857142857)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.25)","(5.0, 6.4, 5.838028169014085)","(19.0, 40.0, 31.428571428571427)","(5.5, 8.4, 8.2)","(101.0, 230.0, 215.55555555555554)","(51.0, 85.0, 78.75)","(71.0, 95.0, 82.14285714285714)"
14-12-2022 19:02:01.788809,"(6.0, 7.4, 7.12)","(3.0, 3.9, 3.8586206896551722)","(51.0, 130.0, 78.57142857142857)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.25)","(5.0, 6.4, 6.085714285714285)","(19.0, 40.0, 31.428571428571427)","(5.5, 8.4, 8.085714285714285)","(101.0, 230.0, 215.55555555555554)","(51.0, 85.0, 78.75)","(71.0, 95.0, 82.14285714285714)"
14-12-2022 19:02:03.239244,"(6.0, 7.4, 7.12)","(3.0, 3.9, 3.8586206896551722)","(51.0, 130.0, 90.0)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.25)","(5.0, 6.2, 6.085714285714285)","(19.0, 40.0, 31.428571428571427)","(5.5, 8.6, 8.085714285714285)","(101.0, 230.0, 215.55555555555554)","(51.0, 85.0, 78.75)","(71.0, 95.0, 82.14285714285714)"
14-12-2022 19:02:04.799636,"(6.0, 7.4, 7.12)","(3.0, 3.9, 3.8586206896551722)","(51.0, 120.0, 112.85714285714286)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.25)","(5.0, 6.2, 5.878571428571429)","(19.0, 40.0, 32.5)","(5.5, 8.6, 8.081818181818182)","(101.0, 230.0, 215.55555555555554)","(51.0, 85.0, 78.75)","(71.0, 95.0, 82.14285714285714)"
14-12-2022 19:02:06.326394,"(6.0, 7.4, 7.12)","(3.0, 3.9, 3.8586206896551722)","(51.0, 120.0, 112.85714285714286)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.25)","(5.0, 6.2, 5.85625)","(19.0, 40.0, 32.5)","(5.5, 8.6, 8.081818181818182)","(101.0, 230.0, 220.0)","(51.0, 85.0, 78.75)","(71.0, 95.0, 82.14285714285714)"
14-12-2022 19:02:07.881451,"(6.0, 7.4, 7.12)","(3.0, 3.9, 3.8586206896551722)","(51.0, 120.0, 112.85714285714286)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.25)","(5.0, 6.2, 5.85625)","(19.0, 40.0, 32.5)","(5.5, 8.6, 8.081818181818182)","(101.0, 230.0, 215.55555555555554)","(51.0, 85.0, 78.75)","(71.0, 95.0, 82.14285714285714)"
14-12-2022 19:02:09.427053,"(6.0, 7.4, 7.12)","(3.0, 3.9, 3.8586206896551722)","(51.0, 120.0, 112.85714285714286)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.25)","(5.0, 6.2, 5.85625)","(19.0, 40.0, 32.5)","(5.5, 8.6, 8.081818181818182)","(101.0, 230.0, 215.55555555555554)","(51.0, 85.0, 78.75)","(71.0, 95.0, 82.14285714285714)"
14-12-2022 19:02:11.347359,"(6.0, 7.4, 7.12)","(3.0, 3.9, 3.8586206896551722)","(51.0, 120.0, 112.85714285714286)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.25)","(5.0, 6.2, 5.85625)","(19.0, 40.0, 32.5)","(5.5, 8.6, 8.081818181818182)","(101.0, 230.0, 219.16666666666669)","(51.0, 85.0, 78.75)","(71.0, 95.0, 82.14285714285714)"
14-12-2022 19:02:13.073104,"(6.0, 7.4, 7.12)","(3.0, 3.9, 3.8586206896551722)","(51.0, 120.0, 112.85714285714286)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.25)","(5.0, 6.2, 5.85625)","(19.0, 40.0, 32.5)","(5.5, 8.6, 8.081818181818182)","(101.0, 230.0, 215.55555555555554)","(51.0, 85.0, 78.75)","(71.0, 95.0, 82.14285714285714)"
14-12-2022 19:02:14.825266,"(6.0, 7.4, 7.12)","(3.0, 3.9, 3.8586206896551722)","(51.0, 120.0, 112.85714285714286)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.25)","(5.0, 6.2, 5.85625)","(19.0, 40.0, 32.5)","(5.5, 8.6, 8.081818181818182)","(101.0, 230.0, 219.16666666666669)","(51.0, 85.0, 78.75)","(71.0, 95.0, 82.14285714285714)"
14-12-2022 19:02:16.465626,"(6.0, 7.4, 7.12)","(3.0, 3.9, 3.8586206896551722)","(51.0, 120.0, 112.85714285714286)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.25)","(5.0, 6.2, 5.85625)","(19.0, 40.0, 32.5)","(5.5, 8.6, 8.081818181818182)","(101.0, 230.0, 219.16666666666669)","(51.0, 85.0, 78.75)","(71.0, 95.0, 82.14285714285714)"
14-12-2022 19:02:18.125153,"(6.0, 7.4, 7.12)","(3.0, 3.9, 3.8586206896551722)","(51.0, 120.0, 112.85714285714286)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.25)","(5.0, 6.2, 5.85625)","(19.0, 40.0, 32.5)","(5.5, 8.6, 8.069230769230769)","(101.0, 230.0, 217.0)","(51.0, 85.0, 78.75)","(71.0, 95.0, 82.14285714285714)"
14-12-2022 19:02:19.745518,"(6.0, 7.4, 7.12)","(3.0, 3.9, 3.8586206896551722)","(51.0, 130.0, 100.0)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.25)","(5.0, 6.2, 5.85625)","(19.0, 40.0, 32.5)","(5.5, 8.6, 8.069230769230769)","(101.0, 230.0, 220.0)","(51.0, 85.0, 78.75)","(71.0, 95.0, 82.14285714285714)"
14-12-2022 19:02:21.244235,"(6.0, 7.4, 7.1454545454545455)","(3.0, 3.9, 3.8586206896551722)","(51.0, 130.0, 100.0)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.0)","(5.0, 6.2, 5.85625)","(19.0, 40.0, 32.142857142857146)","(5.5, 8.6, 8.154838709677419)","(101.0, 230.0, 217.0)","(51.0, 85.0, 78.75)","(71.0, 95.0, 80.0)"
14-12-2022 19:02:22.803148,"(6.0, 7.4, 7.1454545454545455)","(3.0, 3.9, 3.8720930232558137)","(51.0, 130.0, 100.0)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.42857142857143)","(5.0, 6.2, 5.85625)","(19.0, 40.0, 32.142857142857146)","(5.5, 8.6, 8.154838709677419)","(101.0, 230.0, 217.0)","(51.0, 85.0, 78.75)","(71.0, 95.0, 90.71428571428571)"
14-12-2022 19:02:24.397936,"(6.0, 7.4, 7.1454545454545455)","(3.0, 3.9, 3.8720930232558137)","(51.0, 130.0, 100.0)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.42857142857143)","(5.0, 6.2, 5.85625)","(19.0, 40.0, 32.142857142857146)","(5.5, 8.6, 8.154838709677419)","(101.0, 230.0, 217.0)","(51.0, 85.0, 78.75)","(71.0, 95.0, 90.71428571428571)"
14-12-2022 19:02:25.963038,"(6.0, 7.4, 7.1454545454545455)","(3.0, 3.9, 3.8720930232558137)","(51.0, 130.0, 100.0)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.42857142857143)","(5.0, 6.2, 5.85625)","(19.0, 40.0, 32.142857142857146)","(5.5, 8.6, 8.154838709677419)","(101.0, 230.0, 217.0)","(51.0, 85.0, 78.75)","(71.0, 95.0, 90.71428571428571)"
14-12-2022 19:02:27.357367,"(6.0, 7.4, 7.1454545454545455)","(3.0, 3.9, 3.8720930232558137)","(51.0, 130.0, 100.0)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.42857142857143)","(5.0, 6.2, 5.866666666666667)","(19.0, 40.0, 32.142857142857146)","(5.5, 8.6, 8.154838709677419)","(101.0, 230.0, 193.33333333333331)","(51.0, 85.0, 78.75)","(71.0, 95.0, 90.71428571428571)"
14-12-2022 19:02:28.878290,"(6.0, 7.4, 7.1454545454545455)","(3.0, 3.9, 3.8720930232558137)","(51.0, 130.0, 100.0)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.42857142857143)","(5.0, 6.2, 5.866666666666667)","(19.0, 40.0, 32.142857142857146)","(5.5, 8.6, 8.177777777777777)","(101.0, 230.0, 193.33333333333331)","(51.0, 85.0, 78.75)","(71.0, 95.0, 90.71428571428571)"
14-12-2022 19:02:30.424157,"(6.0, 7.4, 7.1454545454545455)","(3.0, 3.9, 3.8720930232558137)","(51.0, 130.0, 100.0)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.42857142857143)","(5.0, 6.2, 6.004347826086956)","(19.0, 40.0, 32.142857142857146)","(5.5, 8.6, 8.177777777777777)","(101.0, 230.0, 193.33333333333331)","(51.0, 85.0, 78.75)","(71.0, 95.0, 90.71428571428571)"
14-12-2022 19:02:32.051143,"(6.0, 7.4, 7.1454545454545455)","(3.0, 3.9, 3.8720930232558137)","(51.0, 130.0, 100.0)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.42857142857143)","(5.0, 6.2, 6.004347826086956)","(19.0, 40.0, 32.142857142857146)","(5.5, 8.6, 8.177777777777777)","(101.0, 230.0, 193.33333333333331)","(51.0, 85.0, 78.75)","(71.0, 95.0, 90.71428571428571)"
14-12-2022 19:02:33.625298,"(6.0, 7.4, 7.1454545454545455)","(3.0, 3.9, 3.8720930232558137)","(51.0, 130.0, 97.27272727272727)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.42857142857143)","(5.0, 6.2, 6.004347826086956)","(19.0, 40.0, 32.142857142857146)","(5.5, 8.6, 8.177777777777777)","(101.0, 230.0, 193.33333333333331)","(51.0, 85.0, 78.75)","(71.0, 95.0, 90.71428571428571)"
14-12-2022 19:02:35.295013,"(6.0, 7.4, 7.1454545454545455)","(3.0, 3.9, 3.8720930232558137)","(51.0, 130.0, 97.27272727272727)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.42857142857143)","(5.0, 6.2, 5.785714285714286)","(19.0, 40.0, 29.357142857142858)","(5.5, 8.6, 8.177777777777777)","(101.0, 230.0, 212.0)","(51.0, 85.0, 71.25)","(71.0, 95.0, 93.5)"
14-12-2022 19:02:37.029625,"(6.0, 7.4, 7.1454545454545455)","(3.0, 3.75, 3.6666666666666665)","(51.0, 130.0, 106.92307692307692)","(4.4, 5.3, 5.124324324324324)","(21.0, 60.0, 51.75)","(5.0, 6.0, 5.785714285714286)","(19.0, 34.0, 29.357142857142858)","(5.5, 8.6, 8.177777777777777)","(101.0, 230.0, 212.0)","(51.0, 75.0, 71.25)","(71.0, 95.0, 93.5)"
14-12-2022 19:02:38.751659,"(6.0, 7.4, 7.1454545454545455)","(3.0, 3.75, 3.6666666666666665)","(51.0, 130.0, 106.92307692307692)","(4.4, 5.3, 5.124324324324324)","(21.0, 55.0, 51.75)","(5.0, 6.0, 5.785714285714286)","(19.0, 34.0, 29.357142857142858)","(5.5, 8.6, 8.177777777777777)","(101.0, 230.0, 212.0)","(51.0, 75.0, 71.25)","(71.0, 95.0, 93.5)"
14-12-2022 19:02:40.644304,"(6.0, 7.4, 7.1454545454545455)","(3.0, 3.75, 3.6666666666666665)","(51.0, 130.0, 106.92307692307692)","(4.4, 5.3, 5.124324324324324)","(21.0, 55.0, 51.75)","(5.0, 6.0, 5.785714285714286)","(19.0, 34.0, 29.357142857142858)","(5.5, 8.6, 8.177777777777777)","(101.0, 230.0, 212.0)","(51.0, 75.0, 71.25)","(71.0, 95.0, 93.5)"
14-12-2022 19:02:42.571122,"(6.0, 7.4, 7.1454545454545455)","(3.0, 3.75, 3.6666666666666665)","(51.0, 130.0, 106.92307692307692)","(4.4, 5.3, 5.124324324324324)","(21.0, 55.0, 51.75)","(5.0, 6.0, 5.785714285714286)","(19.0, 34.0, 29.357142857142858)","(5.5, 8.6, 8.177777777777777)","(101.0, 230.0, 212.0)","(51.0, 75.0, 71.25)","(71.0, 95.0, 93.5)"
14-12-2022 19:02:44.195454,"(6.0, 7.4, 7.1454545454545455)","(3.0, 3.75, 3.6666666666666665)","(51.0, 130.0, 106.92307692307692)","(4.4, 5.3, 5.124324324324324)","(21.0, 55.0, 51.75)","(5.0, 6.0, 5.785714285714286)","(19.0, 34.0, 29.357142857142858)","(5.5, 8.6, 8.177777777777777)","(101.0, 230.0, 212.0)","(51.0, 75.0, 71.25)","(71.0, 95.0, 93.5)"
14-12-2022 19:02:45.795979,"(6.0, 7.4, 7.1454545454545455)","(3.0, 3.75, 3.6666666666666665)","(51.0, 130.0, 118.88888888888889)","(4.4, 5.3, 5.124324324324324)","(21.0, 55.0, 53.470588235294116)","(5.0, 6.0, 5.785714285714286)","(19.0, 34.0, 30.57894736842105)","(5.5, 8.6, 8.2)","(101.0, 230.0, 250.0)","(51.0, 75.0, 77.5)","(71.0, 95.0, 99.0)"
14-12-2022 19:02:47.473996,"(6.0, 7.4, 7.1454545454545455)","(3.0, 3.75, 3.6666666666666665)","(51.0, 130.0, 118.88888888888889)","(4.4, 5.3, 5.163636363636363)","(21.0, 55.0, 52.291666666666664)","(5.0, 6.0, 5.732142857142858)","(19.0, 34.0, 30.57894736842105)","(5.5, 8.6, 8.2)","(101.0, 290.0, 245.0)","(51.0, 100.0, 87.22222222222223)","(71.0, 120.0, 86.66666666666667)"
14-12-2022 19:02:49.095737,"(6.0, 7.4, 7.1454545454545455)","(3.0, 3.75, 3.6666666666666665)","(51.0, 130.0, 118.88888888888889)","(4.4, 5.3, 5.163636363636363)","(21.0, 55.0, 52.291666666666664)","(5.0, 6.0, 5.7290322580645165)","(19.0, 34.0, 30.57894736842105)","(5.5, 8.6, 8.353846153846154)","(101.0, 280.0, 227.5)","(51.0, 95.0, 87.22222222222223)","(71.0, 110.0, 80.0)"
14-12-2022 19:02:50.686382,"(6.0, 7.4, 7.1454545454545455)","(3.0, 3.75, 3.6666666666666665)","(51.0, 130.0, 118.88888888888889)","(4.4, 5.3, 5.163636363636363)","(21.0, 55.0, 52.291666666666664)","(5.0, 6.0, 5.7290322580645165)","(19.0, 34.0, 30.57894736842105)","(5.5, 8.6, 8.353846153846154)","(101.0, 280.0, 227.5)","(51.0, 95.0, 87.22222222222223)","(71.0, 110.0, 80.0)"
14-12-2022 19:02:52.313504,"(6.0, 7.4, 7.1454545454545455)","(3.0, 3.75, 3.6666666666666665)","(51.0, 130.0, 118.88888888888889)","(4.4, 5.3, 5.163636363636363)","(21.0, 55.0, 49.2)","(5.0, 6.0, 5.7290322580645165)","(19.0, 34.0, 31.25)","(5.5, 8.6, 8.353846153846154)","(101.0, 280.0, 235.0)","(51.0, 95.0, 85.0)","(71.0, 110.0, 83.33333333333333)"
14-12-2022 19:02:53.999260,"(6.0, 7.4, 7.1454545454545455)","(3.0, 3.75, 3.6666666666666665)","(51.0, 130.0, 118.88888888888889)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 49.2)","(5.0, 6.0, 5.7290322580645165)","(19.0, 32.0, 31.25)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 222.5)","(51.0, 95.0, 85.0)","(71.0, 100.0, 81.66666666666667)"
14-12-2022 19:02:55.568156,"(6.0, 7.4, 7.1454545454545455)","(3.0, 3.75, 3.6666666666666665)","(51.0, 130.0, 118.88888888888889)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 49.2)","(5.0, 6.0, 5.7290322580645165)","(19.0, 32.0, 31.25)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 222.5)","(51.0, 95.0, 85.0)","(71.0, 95.0, 81.66666666666667)"
14-12-2022 19:02:57.248930,"(6.0, 7.4, 7.1454545454545455)","(3.0, 3.75, 3.6666666666666665)","(51.0, 130.0, 118.88888888888889)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 49.2)","(5.0, 6.0, 5.7290322580645165)","(19.0, 32.0, 31.25)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 222.5)","(51.0, 95.0, 85.0)","(71.0, 95.0, 81.66666666666667)"
14-12-2022 19:02:59.015955,"(6.0, 7.4, 7.228571428571429)","(3.0, 3.75, 3.6666666666666665)","(51.0, 130.0, 118.88888888888889)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 49.2)","(5.0, 5.7, 5.72)","(19.0, 32.0, 31.25)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 75.0)","(71.0, 95.0, 81.66666666666667)"
14-12-2022 19:03:00.628709,"(6.0, 7.4, 7.228571428571429)","(3.0, 3.75, 3.6666666666666665)","(51.0, 130.0, 118.88888888888889)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 49.2)","(5.0, 5.9, 5.72)","(19.0, 32.0, 31.25)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 75.0)","(71.0, 95.0, 81.66666666666667)"
14-12-2022 19:03:02.230701,"(6.0, 7.4, 7.228571428571429)","(3.0, 3.75, 3.6666666666666665)","(51.0, 130.0, 118.88888888888889)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 49.2)","(5.0, 5.9, 5.685714285714286)","(19.0, 32.0, 31.25)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 75.0)","(71.0, 95.0, 81.66666666666667)"
14-12-2022 19:03:03.778505,"(6.0, 7.4, 7.228571428571429)","(3.0, 3.75, 3.6666666666666665)","(51.0, 130.0, 100.0)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 49.23809523809524)","(5.0, 5.9, 5.685714285714286)","(19.0, 32.0, 31.25)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 75.0)","(71.0, 95.0, 81.66666666666667)"
14-12-2022 19:03:05.338834,"(6.0, 7.4, 7.228571428571429)","(3.0, 3.75, 3.6666666666666665)","(51.0, 130.0, 100.0)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 49.23809523809524)","(5.0, 5.9, 5.685714285714286)","(19.0, 32.0, 31.25)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 75.0)","(71.0, 95.0, 81.66666666666667)"
14-12-2022 19:03:06.890199,"(6.0, 7.4, 7.228571428571429)","(3.0, 3.75, 3.6666666666666665)","(51.0, 130.0, 100.0)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 44.666666666666664)","(5.0, 5.9, 5.685714285714286)","(19.0, 32.0, 31.25)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 75.0)","(71.0, 95.0, 81.66666666666667)"
14-12-2022 19:03:08.417357,"(6.0, 7.4, 7.228571428571429)","(3.0, 3.75, 3.6666666666666665)","(51.0, 130.0, 100.0)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 45.45454545454545)","(5.0, 5.9, 5.685714285714286)","(19.0, 32.0, 31.25)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 75.0)","(71.0, 95.0, 81.66666666666667)"
14-12-2022 19:03:09.951524,"(6.0, 7.4, 7.228571428571429)","(3.0, 3.75, 3.9282051282051285)","(51.0, 130.0, 107.5)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 45.45454545454545)","(5.0, 5.9, 5.72)","(19.0, 32.0, 31.25)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 235.0)","(51.0, 95.0, 75.0)","(71.0, 95.0, 81.66666666666667)"
14-12-2022 19:03:11.530100,"(6.0, 7.4, 7.228571428571429)","(3.0, 4.0, 3.7772727272727273)","(51.0, 130.0, 107.5)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 45.45454545454545)","(5.0, 5.9, 5.685714285714286)","(19.0, 32.0, 31.25)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 95.0, 81.66666666666667)"
14-12-2022 19:03:13.099383,"(6.0, 7.4, 7.228571428571429)","(3.0, 4.0, 3.7772727272727273)","(51.0, 130.0, 107.5)","(4.4, 5.3, 5.124324324324324)","(21.0, 50.0, 45.45454545454545)","(5.0, 5.9, 5.685714285714286)","(19.0, 32.0, 31.25)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 95.0, 81.66666666666667)"
14-12-2022 19:03:14.646791,"(6.0, 7.4, 7.228571428571429)","(3.0, 4.0, 3.7772727272727273)","(51.0, 130.0, 107.5)","(4.4, 5.3, 5.124324324324324)","(21.0, 50.0, 45.45454545454545)","(5.0, 5.9, 5.685714285714286)","(19.0, 32.0, 31.25)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 95.0, 81.66666666666667)"
14-12-2022 19:03:16.121968,"(6.0, 7.4, 7.228571428571429)","(3.0, 4.0, 3.7772727272727273)","(51.0, 130.0, 107.5)","(4.4, 5.3, 5.124324324324324)","(21.0, 50.0, 45.45454545454545)","(5.0, 5.9, 5.685714285714286)","(19.0, 32.0, 31.25)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 95.0, 81.66666666666667)"
14-12-2022 19:03:17.518888,"(6.0, 7.4, 7.228571428571429)","(3.0, 4.0, 3.7772727272727273)","(51.0, 130.0, 107.5)","(4.4, 5.3, 5.124324324324324)","(21.0, 50.0, 45.45454545454545)","(5.0, 5.9, 5.685714285714286)","(19.0, 32.0, 32.333333333333336)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 95.0, 81.66666666666667)"
14-12-2022 19:03:18.976133,"(6.0, 7.4, 7.228571428571429)","(3.0, 4.0, 3.7772727272727273)","(51.0, 130.0, 107.5)","(4.4, 5.3, 5.124324324324324)","(21.0, 50.0, 45.45454545454545)","(5.0, 5.9, 5.685714285714286)","(19.0, 34.0, 33.42857142857143)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 95.0, 81.66666666666667)"
14-12-2022 19:03:20.396548,"(6.0, 7.4, 7.228571428571429)","(3.0, 4.0, 3.7772727272727273)","(51.0, 130.0, 107.5)","(4.4, 5.3, 5.124324324324324)","(21.0, 50.0, 46.666666666666664)","(5.0, 5.9, 5.685714285714286)","(19.0, 42.0, 36.0)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 95.0, 81.66666666666667)"
14-12-2022 19:03:21.949381,"(6.0, 7.4, 7.228571428571429)","(3.0, 4.0, 3.7772727272727273)","(51.0, 130.0, 107.5)","(4.4, 5.3, 5.124324324324324)","(21.0, 50.0, 46.666666666666664)","(5.0, 5.9, 5.685714285714286)","(19.0, 42.0, 36.0)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 95.0, 81.66666666666667)"
14-12-2022 19:03:23.498404,"(6.0, 7.4, 7.228571428571429)","(3.0, 4.0, 3.7772727272727273)","(51.0, 130.0, 107.5)","(4.4, 5.3, 5.124324324324324)","(21.0, 50.0, 46.666666666666664)","(5.0, 5.9, 5.685714285714286)","(19.0, 42.0, 36.0)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 95.0, 81.66666666666667)"
14-12-2022 19:03:25.145323,"(6.0, 7.4, 7.228571428571429)","(3.1, 3.75, 3.683333333333333)","(51.0, 130.0, 107.5)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 46.666666666666664)","(5.0, 5.9, 5.72)","(19.0, 42.0, 36.0)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 95.0, 81.66666666666667)"
14-12-2022 19:03:26.732482,"(6.0, 7.4, 7.228571428571429)","(3.1, 3.75, 3.7071428571428573)","(51.0, 130.0, 107.5)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 46.666666666666664)","(5.0, 5.9, 5.72)","(19.0, 42.0, 36.0)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 95.0, 81.66666666666667)"
14-12-2022 19:03:28.267096,"(6.0, 7.4, 7.228571428571429)","(3.1, 3.75, 3.7071428571428573)","(51.0, 130.0, 107.5)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 46.666666666666664)","(5.0, 5.9, 5.72)","(19.0, 42.0, 36.0)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 95.0, 81.66666666666667)"
14-12-2022 19:03:29.813972,"(6.0, 7.4, 7.228571428571429)","(3.1, 3.75, 3.7071428571428573)","(51.0, 130.0, 107.5)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 46.666666666666664)","(5.0, 5.9, 5.72)","(19.0, 42.0, 36.0)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 95.0, 81.66666666666667)"
14-12-2022 19:03:31.450045,"(6.0, 7.4, 7.228571428571429)","(3.1, 3.75, 3.7071428571428573)","(51.0, 130.0, 107.5)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 46.666666666666664)","(5.0, 5.9, 5.72)","(19.0, 42.0, 36.0)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 95.0, 81.66666666666667)"
14-12-2022 19:03:32.943626,"(6.0, 7.4, 7.228571428571429)","(3.1, 3.75, 3.7071428571428573)","(51.0, 130.0, 108.57142857142857)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 46.666666666666664)","(5.0, 5.9, 5.72)","(19.0, 42.0, 36.0)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 95.0, 81.66666666666667)"
14-12-2022 19:03:34.451866,"(6.0, 7.4, 7.228571428571429)","(3.1, 3.75, 3.7071428571428573)","(51.0, 130.0, 83.33333333333333)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 46.666666666666664)","(5.0, 5.9, 5.72)","(19.0, 42.0, 36.0)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 95.0, 81.66666666666667)"
