,Golden Skyrocket,Deadly Rookie,Egyptian Tiger,Dundee Hornet,Pacific Rock,Bankrupt,Superior Tom,Glyos Move
05-01-2023 15:41:09.542826,"(5.0, 9.0, 6.085714285714285)","(1.65, 1.67, 1.6625714285714286)","(14.0, 34.0, 18.25)","(14.0, 36.0, 19.666666666666668)","(12.0, 26.0, 14.857142857142858)","(31.0, 210.0, 106.66666666666666)","(6.0, 11.0, 7.5)","(13.0, 60.0, 36.0)"
05-01-2023 15:41:10.618424,"(5.0, 9.0, 6.085714285714285)","(1.65, 1.67, 1.626)","(14.0, 32.0, 20.0)","(14.0, 36.0, 18.5)","(12.0, 26.0, 15.285714285714286)","(31.0, 210.0, 106.66666666666666)","(6.0, 11.0, 7.615384615384615)","(13.0, 50.0, 36.0)"
05-01-2023 15:41:11.704250,"(5.0, 9.0, 6.085714285714285)","(1.65, 1.67, 1.626)","(14.0, 32.0, 22.4)","(14.0, 36.0, 18.5)","(12.0, 26.0, 15.285714285714286)","(31.0, 210.0, 106.66666666666666)","(6.0, 11.0, 7.615384615384615)","(13.0, 50.0, 36.0)"
05-01-2023 15:41:12.784403,"(5.0, 9.0, 6.085714285714285)","(1.65, 1.67, 1.626)","(14.0, 32.0, 22.4)","(14.0, 36.0, 18.5)","(12.0, 26.0, 15.285714285714286)","(31.0, 210.0, 106.66666666666666)","(6.0, 11.0, 7.615384615384615)","(13.0, 50.0, 36.0)"
05-01-2023 15:41:13.830641,"(5.0, 9.0, 6.085714285714285)","(1.65, 1.67, 1.626)","(14.0, 32.0, 22.4)","(14.0, 36.0, 18.5)","(12.0, 26.0, 15.285714285714286)","(31.0, 210.0, 106.66666666666666)","(6.0, 11.0, 8.25)","(13.0, 50.0, 47.92857142857143)"
05-01-2023 15:41:14.861965,"(5.0, 9.0, 6.8)","(1.65, 1.67, 1.6455555555555554)","(14.0, 32.0, 22.4)","(14.0, 36.0, 18.5)","(12.0, 26.0, 15.285714285714286)","(31.0, 210.0, 106.66666666666666)","(6.0, 11.0, 8.25)","(13.0, 50.0, 36.5)"
05-01-2023 15:41:15.941363,"(5.0, 9.0, 7.171428571428571)","(1.65, 1.67, 1.6455555555555554)","(14.0, 32.0, 22.4)","(14.0, 36.0, 18.5)","(12.0, 26.0, 15.285714285714286)","(31.0, 210.0, 106.66666666666666)","(6.0, 11.0, 8.25)","(13.0, 50.0, 36.5)"
05-01-2023 15:41:17.041783,"(5.0, 9.0, 6.933333333333334)","(1.65, 1.67, 1.6455555555555554)","(14.0, 32.0, 22.4)","(14.0, 36.0, 18.5)","(12.0, 26.0, 15.285714285714286)","(31.0, 210.0, 106.66666666666666)","(6.0, 11.0, 8.25)","(13.0, 50.0, 36.5)"
05-01-2023 15:41:18.097756,"(5.0, 9.0, 6.933333333333334)","(1.65, 1.67, 1.6455555555555554)","(14.0, 32.0, 22.4)","(14.0, 36.0, 18.5)","(12.0, 26.0, 15.285714285714286)","(31.0, 210.0, 106.66666666666666)","(6.0, 11.0, 8.25)","(13.0, 50.0, 36.5)"
05-01-2023 15:41:19.166418,"(5.0, 9.0, 6.933333333333334)","(1.65, 1.67, 1.6455555555555554)","(14.0, 32.0, 22.4)","(14.0, 36.0, 18.5)","(12.0, 26.0, 15.285714285714286)","(31.0, 210.0, 106.66666666666666)","(6.0, 11.0, 8.25)","(13.0, 50.0, 36.5)"
05-01-2023 15:41:20.215677,"(5.0, 9.0, 6.933333333333334)","(1.65, 1.67, 1.6455555555555554)","(14.0, 32.0, 22.4)","(14.0, 36.0, 18.5)","(12.0, 26.0, 15.285714285714286)","(31.0, 210.0, 106.66666666666666)","(6.0, 11.0, 8.25)","(13.0, 50.0, 36.5)"
05-01-2023 15:41:21.271611,"(5.0, 9.0, 6.933333333333334)","(1.65, 1.67, 1.6455555555555554)","(14.0, 32.0, 22.4)","(14.0, 36.0, 18.5)","(12.0, 26.0, 15.285714285714286)","(31.0, 210.0, 106.66666666666666)","(6.0, 11.0, 8.25)","(13.0, 50.0, 36.5)"
05-01-2023 15:41:22.338864,"(5.0, 9.0, 6.933333333333334)","(1.65, 1.67, 1.6455555555555554)","(14.0, 32.0, 22.4)","(14.0, 36.0, 18.5)","(12.0, 26.0, 15.285714285714286)","(31.0, 210.0, 106.66666666666666)","(6.0, 11.0, 8.25)","(13.0, 50.0, 36.5)"
05-01-2023 15:41:23.437467,"(5.0, 9.0, 6.933333333333334)","(1.65, 1.67, 1.6455555555555554)","(14.0, 32.0, 22.4)","(14.0, 36.0, 18.5)","(12.0, 26.0, 15.285714285714286)","(31.0, 210.0, 106.66666666666666)","(6.0, 11.0, 8.25)","(13.0, 50.0, 36.5)"
05-01-2023 15:41:24.506713,"(5.0, 9.0, 6.933333333333334)","(1.65, 1.67, 1.6455555555555554)","(14.0, 32.0, 22.4)","(14.0, 36.0, 18.5)","(12.0, 26.0, 15.285714285714286)","(31.0, 210.0, 106.66666666666666)","(6.0, 11.0, 8.25)","(13.0, 50.0, 36.5)"
05-01-2023 15:41:25.571518,"(5.0, 9.0, 6.933333333333334)","(1.65, 1.67, 1.6455555555555554)","(14.0, 32.0, 22.4)","(14.0, 36.0, 18.5)","(12.0, 26.0, 15.285714285714286)","(31.0, 210.0, 106.66666666666666)","(6.0, 11.0, 8.25)","(13.0, 50.0, 36.5)"
05-01-2023 15:41:26.630032,"(5.0, 9.0, 6.933333333333334)","(1.65, 1.67, 1.6455555555555554)","(14.0, 32.0, 22.4)","(14.0, 36.0, 18.5)","(12.0, 26.0, 15.285714285714286)","(31.0, 210.0, 106.66666666666666)","(6.0, 11.0, 8.25)","(13.0, 50.0, 36.5)"
05-01-2023 15:41:27.691883,"(5.0, 9.0, 6.933333333333334)","(1.65, 1.67, 1.6455555555555554)","(14.0, 32.0, 22.4)","(14.0, 36.0, 18.5)","(12.0, 26.0, 15.285714285714286)","(31.0, 210.0, 106.66666666666666)","(6.0, 11.0, 8.25)","(13.0, 50.0, 36.5)"
05-01-2023 15:41:28.705285,"(5.0, 9.0, 6.933333333333334)","(1.65, 1.67, 1.6455555555555554)","(14.0, 32.0, 22.4)","(14.0, 36.0, 18.5)","(12.0, 26.0, 15.285714285714286)","(31.0, 210.0, 106.66666666666666)","(6.0, 11.0, 8.25)","(13.0, 50.0, 36.5)"
05-01-2023 15:41:29.677858,"(5.0, 9.0, 6.933333333333334)","(1.65, 1.67, 1.6455555555555554)","(14.0, 32.0, 22.4)","(14.0, 36.0, 18.5)","(12.0, 26.0, 15.285714285714286)","(31.0, 210.0, 106.66666666666666)","(6.0, 11.0, 8.25)","(13.0, 50.0, 36.5)"
05-01-2023 15:41:30.654192,"(5.0, 9.0, 6.933333333333334)","(1.65, 1.67, 1.6455555555555554)","(14.0, 32.0, 22.4)","(14.0, 36.0, 18.5)","(12.0, 26.0, 15.285714285714286)","(31.0, 210.0, 106.66666666666666)","(6.0, 11.0, 8.25)","(13.0, 50.0, 36.5)"
05-01-2023 15:41:31.682820,"(5.0, 9.0, 6.933333333333334)","(1.65, 1.67, 1.6455555555555554)","(14.0, 32.0, 22.4)","(14.0, 36.0, 18.5)","(12.0, 26.0, 15.285714285714286)","(31.0, 210.0, 106.66666666666666)","(6.0, 11.0, 8.25)","(13.0, 50.0, 36.5)"
05-01-2023 15:41:32.755458,"(5.0, 9.0, 6.933333333333334)","(1.65, 1.67, 1.6455555555555554)","(14.0, 32.0, 22.4)","(14.0, 36.0, 18.5)","(12.0, 26.0, 15.285714285714286)","(31.0, 210.0, 106.66666666666666)","(6.0, 11.0, 8.25)","(13.0, 50.0, 36.5)"
05-01-2023 15:41:33.841970,"(5.0, 9.0, 6.933333333333334)","(1.65, 1.67, 1.6455555555555554)","(14.0, 32.0, 22.4)","(14.0, 36.0, 18.5)","(12.0, 26.0, 15.285714285714286)","(31.0, 210.0, 106.66666666666666)","(6.0, 11.0, 8.25)","(13.0, 50.0, 36.5)"
05-01-2023 15:41:34.951892,"(5.0, 9.0, 6.933333333333334)","(1.65, 1.67, 1.6455555555555554)","(14.0, 32.0, 22.4)","(14.0, 36.0, 18.5)","(12.0, 26.0, 15.285714285714286)","(31.0, 210.0, 106.66666666666666)","(6.0, 11.0, 8.25)","(13.0, 50.0, 36.5)"
05-01-2023 15:41:36.088216,"(5.0, 9.0, 6.933333333333334)","(1.65, 1.67, 1.6455555555555554)","(14.0, 32.0, 22.4)","(14.0, 36.0, 18.5)","(12.0, 26.0, 15.285714285714286)","(31.0, 210.0, 106.66666666666666)","(6.0, 11.0, 8.25)","(13.0, 50.0, 36.5)"
05-01-2023 15:41:37.239925,"(5.0, 9.0, 6.933333333333334)","(1.65, 1.67, 1.6455555555555554)","(14.0, 32.0, 22.4)","(14.0, 36.0, 18.5)","(12.0, 26.0, 15.285714285714286)","(31.0, 210.0, 106.66666666666666)","(6.0, 11.0, 8.25)","(13.0, 50.0, 36.5)"
05-01-2023 15:41:38.367333,"(5.0, 9.6, 7.8)","(1.65, 1.67, 1.6455555555555554)","(14.0, 32.0, 22.4)","(14.0, 36.0, 25.333333333333332)","(12.0, 26.0, 15.583333333333334)","(31.0, 210.0, 113.33333333333334)","(6.0, 11.0, 8.25)","(13.0, 60.0, 42.5)"
05-01-2023 15:41:39.521248,"(5.0, 9.6, 7.8)","(1.65, 1.67, 1.6455555555555554)","(14.0, 32.0, 22.4)","(14.0, 36.0, 25.333333333333332)","(12.0, 26.0, 15.583333333333334)","(31.0, 210.0, 113.33333333333334)","(6.0, 11.0, 8.25)","(13.0, 60.0, 42.5)"
05-01-2023 15:41:40.686455,"(5.0, 9.6, 7.8)","(1.65, 1.67, 1.6695073891625616)","(14.0, 32.0, 22.4)","(14.0, 36.0, 25.333333333333332)","(12.0, 26.0, 15.166666666666666)","(31.0, 210.0, 113.33333333333334)","(6.0, 11.0, 8.25)","(13.0, 60.0, 42.5)"
05-01-2023 15:41:41.853711,"(5.0, 9.6, 7.8)","(1.65, 1.67, 1.6695073891625616)","(14.0, 32.0, 22.4)","(14.0, 36.0, 25.333333333333332)","(12.0, 26.0, 21.666666666666668)","(31.0, 210.0, 113.33333333333334)","(6.0, 11.0, 8.25)","(13.0, 65.0, 45.0)"
05-01-2023 15:41:43.006446,"(5.0, 9.6, 7.8)","(1.65, 1.67, 1.6695073891625616)","(14.0, 32.0, 22.4)","(14.0, 36.0, 25.333333333333332)","(12.0, 26.0, 21.666666666666668)","(31.0, 210.0, 113.33333333333334)","(6.0, 11.0, 9.545454545454545)","(13.0, 65.0, 45.0)"
05-01-2023 15:41:44.138744,"(5.0, 11.5, 10.163636363636364)","(1.65, 1.67, 1.6695073891625616)","(14.0, 32.0, 22.4)","(14.0, 36.0, 25.333333333333332)","(12.0, 26.0, 21.666666666666668)","(31.0, 210.0, 113.33333333333334)","(6.0, 12.0, 9.545454545454545)","(13.0, 65.0, 45.0)"
05-01-2023 15:41:45.222152,"(5.0, 11.5, 10.163636363636364)","(1.65, 1.67, 1.6695073891625616)","(14.0, 32.0, 22.4)","(14.0, 36.0, 25.333333333333332)","(12.0, 26.0, 21.666666666666668)","(31.0, 210.0, 113.33333333333334)","(6.0, 12.0, 9.545454545454545)","(13.0, 65.0, 45.0)"
05-01-2023 15:41:46.289482,"(5.0, 11.5, 10.163636363636364)","(1.65, 1.67, 1.6695073891625616)","(14.0, 32.0, 22.4)","(14.0, 36.0, 25.333333333333332)","(12.0, 26.0, 21.666666666666668)","(31.0, 210.0, 137.5)","(6.0, 12.0, 9.545454545454545)","(13.0, 65.0, 45.0)"
05-01-2023 15:41:47.329981,"(5.0, 11.5, 10.163636363636364)","(1.65, 1.67, 1.6691803278688524)","(14.0, 36.0, 19.333333333333332)","(14.0, 36.0, 25.333333333333332)","(12.0, 26.0, 21.666666666666668)","(31.0, 210.0, 137.5)","(6.0, 12.0, 9.545454545454545)","(13.0, 65.0, 45.0)"
05-01-2023 15:41:48.365082,"(5.0, 11.5, 10.163636363636364)","(1.65, 1.67, 1.6691803278688524)","(14.0, 36.0, 19.333333333333332)","(14.0, 36.0, 25.333333333333332)","(12.0, 26.0, 21.666666666666668)","(31.0, 210.0, 137.5)","(6.0, 12.0, 9.545454545454545)","(13.0, 65.0, 45.0)"
05-01-2023 15:41:49.414823,"(5.0, 11.5, 10.163636363636364)","(1.65, 1.67, 1.6691803278688524)","(14.0, 36.0, 19.333333333333332)","(14.0, 36.0, 25.333333333333332)","(12.0, 26.0, 21.666666666666668)","(31.0, 210.0, 137.5)","(6.0, 12.0, 9.545454545454545)","(13.0, 65.0, 45.0)"
05-01-2023 15:41:50.531251,"(5.0, 11.5, 10.163636363636364)","(1.65, 1.67, 1.6691803278688524)","(14.0, 36.0, 19.333333333333332)","(14.0, 36.0, 30.545454545454547)","(12.0, 26.0, 21.666666666666668)","(31.0, 210.0, 101.25)","(6.0, 12.0, 9.545454545454545)","(13.0, 65.0, 45.0)"
05-01-2023 15:41:51.585486,"(5.0, 11.5, 10.163636363636364)","(1.65, 1.67, 1.6691803278688524)","(14.0, 36.0, 19.333333333333332)","(14.0, 36.0, 30.545454545454547)","(12.0, 26.0, 21.666666666666668)","(31.0, 210.0, 101.25)","(6.0, 12.0, 9.545454545454545)","(13.0, 65.0, 45.0)"
05-01-2023 15:41:52.699440,"(5.0, 11.5, 10.163636363636364)","(1.65, 1.67, 1.6691803278688524)","(14.0, 36.0, 19.333333333333332)","(14.0, 36.0, 30.545454545454547)","(12.0, 26.0, 21.666666666666668)","(31.0, 210.0, 125.41666666666667)","(6.0, 12.0, 9.545454545454545)","(13.0, 65.0, 45.0)"
05-01-2023 15:41:53.868913,"(5.0, 11.5, 10.163636363636364)","(1.65, 1.67, 1.6691803278688524)","(14.0, 36.0, 19.333333333333332)","(14.0, 36.0, 28.57142857142857)","(12.0, 26.0, 21.666666666666668)","(31.0, 210.0, 117.72727272727272)","(6.0, 12.0, 9.545454545454545)","(13.0, 65.0, 28.333333333333332)"
05-01-2023 15:41:55.000180,"(5.0, 11.5, 10.163636363636364)","(1.65, 1.67, 1.6691803278688524)","(14.0, 36.0, 19.333333333333332)","(14.0, 38.0, 28.57142857142857)","(12.0, 26.0, 21.666666666666668)","(31.0, 210.0, 125.41666666666667)","(6.0, 12.0, 9.545454545454545)","(13.0, 65.0, 28.333333333333332)"
05-01-2023 15:41:56.126338,"(5.0, 11.5, 10.163636363636364)","(1.65, 1.67, 1.6691803278688524)","(14.0, 36.0, 19.333333333333332)","(14.0, 38.0, 28.57142857142857)","(12.0, 26.0, 25.727272727272727)","(31.0, 210.0, 125.41666666666667)","(6.0, 12.0, 9.545454545454545)","(13.0, 65.0, 28.333333333333332)"
05-01-2023 15:41:57.254029,"(5.0, 11.5, 10.163636363636364)","(1.65, 1.67, 1.6691803278688524)","(14.0, 36.0, 19.333333333333332)","(14.0, 38.0, 28.57142857142857)","(12.0, 27.0, 25.727272727272727)","(31.0, 210.0, 125.41666666666667)","(6.0, 12.0, 9.545454545454545)","(13.0, 65.0, 28.333333333333332)"
05-01-2023 15:41:58.335560,"(5.0, 11.5, 10.163636363636364)","(1.65, 1.67, 1.6691803278688524)","(14.0, 36.0, 19.333333333333332)","(14.0, 38.0, 28.57142857142857)","(12.0, 27.0, 25.727272727272727)","(31.0, 210.0, 91.875)","(6.0, 12.0, 9.545454545454545)","(13.0, 65.0, 28.333333333333332)"
05-01-2023 15:41:59.397280,"(5.0, 11.5, 10.163636363636364)","(1.65, 1.67, 1.6691803278688524)","(14.0, 36.0, 19.333333333333332)","(14.0, 38.0, 28.57142857142857)","(12.0, 27.0, 25.727272727272727)","(31.0, 210.0, 91.875)","(6.0, 12.0, 9.545454545454545)","(13.0, 65.0, 28.333333333333332)"
05-01-2023 15:42:00.408295,"(5.0, 11.5, 10.163636363636364)","(1.65, 1.67, 1.6691803278688524)","(14.0, 36.0, 26.0)","(14.0, 38.0, 28.57142857142857)","(12.0, 27.0, 25.727272727272727)","(31.0, 210.0, 91.875)","(6.0, 12.0, 9.545454545454545)","(13.0, 65.0, 28.333333333333332)"
05-01-2023 15:42:01.413942,"(5.0, 11.5, 10.163636363636364)","(1.65, 1.67, 1.6691803278688524)","(14.0, 36.0, 26.0)","(14.0, 38.0, 28.57142857142857)","(12.0, 27.0, 25.727272727272727)","(31.0, 210.0, 91.875)","(6.0, 12.0, 9.545454545454545)","(13.0, 65.0, 44.04761904761905)"
05-01-2023 15:42:02.429842,"(5.0, 11.5, 10.163636363636364)","(1.65, 1.67, 1.6691803278688524)","(14.0, 36.0, 26.0)","(14.0, 38.0, 28.57142857142857)","(12.0, 27.0, 25.727272727272727)","(31.0, 210.0, 91.875)","(6.0, 12.0, 9.545454545454545)","(13.0, 65.0, 44.04761904761905)"
05-01-2023 15:42:03.459543,"(5.0, 11.5, 10.163636363636364)","(1.65, 1.67, 1.6691803278688524)","(14.0, 36.0, 26.0)","(14.0, 38.0, 28.57142857142857)","(12.0, 27.0, 25.727272727272727)","(31.0, 210.0, 91.875)","(6.0, 12.0, 9.545454545454545)","(13.0, 65.0, 44.04761904761905)"
05-01-2023 15:42:04.530535,"(5.0, 11.5, 7.975)","(1.65, 1.67, 1.6433333333333333)","(14.0, 36.0, 26.0)","(14.0, 38.0, 28.57142857142857)","(12.0, 27.0, 25.727272727272727)","(31.0, 210.0, 91.875)","(6.0, 12.0, 9.11111111111111)","(13.0, 65.0, 44.04761904761905)"
05-01-2023 15:42:05.667007,"(5.0, 11.5, 7.975)","(1.65, 1.67, 1.6433333333333333)","(13.0, 36.0, 26.0)","(14.0, 38.0, 28.57142857142857)","(12.0, 27.0, 25.727272727272727)","(31.0, 210.0, 91.875)","(6.0, 12.0, 9.222222222222221)","(12.0, 65.0, 44.04761904761905)"
05-01-2023 15:42:06.691455,"(5.0, 11.5, 7.975)","(1.65, 1.67, 1.6433333333333333)","(13.0, 36.0, 26.0)","(14.0, 38.0, 28.57142857142857)","(12.0, 27.0, 25.727272727272727)","(31.0, 210.0, 91.875)","(6.0, 12.0, 8.0)","(12.0, 65.0, 44.04761904761905)"
05-01-2023 15:42:07.825878,"(5.0, 11.5, 7.975)","(1.65, 1.67, 1.6433333333333333)","(13.0, 36.0, 26.0)","(14.0, 38.0, 28.57142857142857)","(12.0, 27.0, 25.727272727272727)","(31.0, 210.0, 91.875)","(6.0, 12.0, 7.916666666666667)","(12.0, 65.0, 47.727272727272734)"
05-01-2023 15:42:08.886988,"(5.0, 11.5, 7.975)","(1.65, 1.67, 1.6646666666666665)","(13.0, 36.0, 26.0)","(14.0, 38.0, 28.57142857142857)","(12.0, 27.0, 25.727272727272727)","(31.0, 210.0, 91.875)","(6.0, 11.5, 7.916666666666667)","(12.0, 50.0, 47.727272727272734)"
05-01-2023 15:42:09.900541,"(5.0, 11.5, 10.56)","(1.65, 1.67, 1.6646666666666665)","(13.0, 36.0, 26.0)","(14.0, 38.0, 28.57142857142857)","(12.0, 27.0, 25.727272727272727)","(31.0, 210.0, 91.875)","(6.0, 11.5, 7.916666666666667)","(12.0, 50.0, 47.727272727272734)"
05-01-2023 15:42:10.929553,"(5.0, 11.5, 10.375)","(1.65, 1.67, 1.6646666666666665)","(13.0, 36.0, 26.0)","(14.0, 38.0, 28.57142857142857)","(12.0, 27.0, 25.727272727272727)","(31.0, 210.0, 91.875)","(6.0, 11.5, 7.916666666666667)","(12.0, 50.0, 47.727272727272734)"
05-01-2023 15:42:11.982637,"(5.0, 11.5, 8.275)","(1.65, 1.67, 1.6646666666666665)","(13.0, 36.0, 26.0)","(14.0, 38.0, 28.57142857142857)","(12.0, 27.0, 25.727272727272727)","(31.0, 210.0, 91.875)","(6.0, 11.5, 7.916666666666667)","(12.0, 50.0, 47.727272727272734)"
05-01-2023 15:42:13.000379,"(5.0, 11.5, 8.275)","(1.65, 1.67, 1.6646666666666665)","(13.0, 36.0, 26.0)","(14.0, 38.0, 28.57142857142857)","(12.0, 27.0, 25.727272727272727)","(31.0, 210.0, 91.875)","(6.0, 11.5, 7.916666666666667)","(12.0, 50.0, 47.727272727272734)"
05-01-2023 15:42:14.103366,"(5.0, 11.5, 8.275)","(1.65, 1.67, 1.6646666666666665)","(13.0, 36.0, 26.0)","(14.0, 38.0, 28.57142857142857)","(12.0, 27.0, 25.727272727272727)","(31.0, 210.0, 91.875)","(6.0, 11.5, 7.916666666666667)","(12.0, 50.0, 45.90909090909091)"
05-01-2023 15:42:15.172643,"(5.0, 11.5, 8.275)","(1.65, 1.67, 1.6646666666666665)","(13.0, 36.0, 26.0)","(14.0, 38.0, 28.57142857142857)","(12.0, 27.0, 25.727272727272727)","(31.0, 210.0, 91.875)","(6.0, 11.5, 7.916666666666667)","(12.0, 48.0, 45.90909090909091)"
05-01-2023 15:42:16.297139,"(5.0, 11.5, 8.275)","(1.65, 1.67, 1.6645454545454546)","(13.0, 36.0, 26.0)","(14.0, 38.0, 26.0)","(12.0, 27.0, 25.727272727272727)","(31.0, 210.0, 91.875)","(6.0, 11.5, 7.916666666666667)","(12.0, 48.0, 45.90909090909091)"
05-01-2023 15:42:17.428093,"(5.0, 11.5, 8.725)","(1.65, 1.67, 1.6566666666666665)","(13.0, 36.0, 26.0)","(14.0, 36.0, 26.0)","(12.0, 27.0, 25.727272727272727)","(31.0, 210.0, 91.875)","(6.0, 11.5, 7.916666666666667)","(12.0, 48.0, 45.90909090909091)"
05-01-2023 15:42:18.514356,"(5.0, 11.5, 8.725)","(1.65, 1.67, 1.6566666666666665)","(13.0, 36.0, 26.0)","(14.0, 36.0, 24.88888888888889)","(12.0, 27.0, 25.727272727272727)","(31.0, 210.0, 91.875)","(6.0, 11.5, 7.916666666666667)","(12.0, 48.0, 40.666666666666664)"
05-01-2023 15:42:19.560047,"(5.0, 11.5, 8.725)","(1.65, 1.67, 1.6566666666666665)","(13.0, 36.0, 26.0)","(14.0, 36.0, 25.166666666666664)","(12.0, 27.0, 25.727272727272727)","(31.0, 210.0, 91.875)","(6.0, 11.5, 7.916666666666667)","(12.0, 48.0, 37.5)"
05-01-2023 15:42:20.630200,"(5.0, 11.5, 8.725)","(1.65, 1.67, 1.6566666666666665)","(13.0, 36.0, 26.0)","(14.0, 36.0, 25.166666666666664)","(12.0, 27.0, 25.727272727272727)","(31.0, 210.0, 91.875)","(6.0, 11.5, 7.916666666666667)","(12.0, 48.0, 37.5)"
05-01-2023 15:42:21.629824,"(5.0, 11.5, 8.725)","(1.65, 1.67, 1.6566666666666665)","(13.0, 36.0, 26.0)","(14.0, 36.0, 25.166666666666664)","(12.0, 27.0, 25.727272727272727)","(31.0, 210.0, 91.875)","(6.0, 11.5, 7.916666666666667)","(12.0, 48.0, 30.454545454545453)"
05-01-2023 15:42:22.660025,"(5.0, 11.5, 8.725)","(1.65, 1.67, 1.667142857142857)","(13.0, 36.0, 26.0)","(14.0, 36.0, 25.166666666666664)","(12.0, 27.0, 25.727272727272727)","(31.0, 210.0, 91.875)","(6.0, 11.5, 7.916666666666667)","(12.0, 65.0, 30.454545454545453)"
05-01-2023 15:42:23.707679,"(5.0, 11.5, 8.725)","(1.65, 2.08, 1.9)","(13.0, 36.0, 26.0)","(14.0, 36.0, 26.0)","(12.0, 27.0, 25.727272727272727)","(31.0, 210.0, 91.875)","(6.0, 11.5, 7.27)","(12.0, 65.0, 30.454545454545453)"
05-01-2023 15:42:24.779916,"(5.0, 11.5, 9.024999999999999)","(1.65, 2.08, 1.875)","(13.0, 36.0, 26.0)","(14.0, 36.0, 26.0)","(12.0, 27.0, 25.727272727272727)","(31.0, 210.0, 91.875)","(6.0, 11.5, 7.654545454545454)","(12.0, 65.0, 30.454545454545453)"
05-01-2023 15:42:25.895579,"(5.0, 11.5, 10.2625)","(1.65, 2.08, 1.8563636363636364)","(13.0, 36.0, 26.0)","(14.0, 36.0, 26.0)","(12.0, 27.0, 25.727272727272727)","(31.0, 210.0, 91.875)","(6.0, 11.5, 7.654545454545454)","(12.0, 65.0, 30.454545454545453)"
05-01-2023 15:42:26.984388,"(5.0, 11.5, 10.2625)","(1.65, 2.08, 1.8563636363636364)","(13.0, 36.0, 26.0)","(14.0, 36.0, 26.0)","(12.0, 27.0, 25.727272727272727)","(31.0, 210.0, 91.875)","(6.0, 11.5, 7.654545454545454)","(12.0, 65.0, 30.454545454545453)"
05-01-2023 15:42:28.061971,"(5.0, 11.5, 10.2625)","(1.65, 2.08, 1.8563636363636364)","(13.0, 36.0, 26.0)","(14.0, 36.0, 26.0)","(12.0, 27.0, 21.75)","(31.0, 210.0, 91.875)","(6.0, 11.5, 9.6)","(12.0, 65.0, 43.5)"
05-01-2023 15:42:29.177953,"(5.0, 11.0, 10.533333333333333)","(1.65, 2.08, 1.8563636363636364)","(13.0, 36.0, 24.0)","(14.0, 34.0, 25.0)","(12.0, 27.0, 21.75)","(31.0, 210.0, 91.875)","(6.0, 11.0, 7.54)","(12.0, 60.0, 43.5)"
05-01-2023 15:42:30.280214,"(5.0, 11.0, 10.533333333333333)","(1.65, 2.08, 1.7725)","(13.0, 36.0, 24.0)","(14.0, 34.0, 25.0)","(12.0, 27.0, 21.75)","(31.0, 210.0, 91.875)","(6.0, 10.5, 8.933333333333334)","(12.0, 60.0, 43.5)"
05-01-2023 15:42:31.329158,"(5.0, 11.0, 10.566666666666666)","(1.65, 2.06, 1.7675)","(13.0, 36.0, 24.0)","(14.0, 34.0, 25.0)","(12.0, 27.0, 21.75)","(31.0, 210.0, 91.875)","(6.0, 10.0, 8.933333333333334)","(12.0, 60.0, 35.25)"
05-01-2023 15:42:32.356040,"(5.0, 11.0, 9.9)","(1.65, 2.04, 1.7625)","(13.0, 36.0, 24.0)","(14.0, 34.0, 25.0)","(12.0, 27.0, 21.75)","(31.0, 210.0, 91.875)","(6.0, 10.0, 8.933333333333334)","(12.0, 60.0, 32.5)"
05-01-2023 15:42:33.364989,"(5.0, 11.0, 9.9)","(1.65, 2.04, 1.7625)","(13.0, 36.0, 24.0)","(14.0, 34.0, 25.0)","(12.0, 27.0, 21.75)","(31.0, 210.0, 91.875)","(6.0, 10.0, 8.933333333333334)","(12.0, 60.0, 32.5)"
05-01-2023 15:42:34.374140,"(5.0, 11.0, 10.6)","(1.65, 2.06, 1.7675)","(13.0, 36.0, 24.0)","(14.0, 34.0, 25.0)","(12.0, 27.0, 21.75)","(31.0, 210.0, 91.875)","(6.0, 10.0, 8.3)","(12.0, 60.0, 32.5)"
05-01-2023 15:42:35.446471,"(5.0, 11.0, 9.8)","(1.65, 2.08, 1.834)","(13.0, 36.0, 24.0)","(14.0, 34.0, 25.0)","(12.0, 27.0, 21.75)","(31.0, 210.0, 91.875)","(6.0, 10.0, 8.3)","(12.0, 60.0, 32.5)"
05-01-2023 15:42:36.532927,"(5.0, 11.0, 9.8)","(1.65, 2.08, 1.834)","(13.0, 36.0, 24.0)","(14.0, 34.0, 25.0)","(12.0, 27.0, 21.75)","(31.0, 210.0, 94.28571428571428)","(6.0, 10.0, 8.5)","(12.0, 60.0, 32.5)"
05-01-2023 15:42:37.622008,"(5.0, 11.0, 9.8)","(1.65, 2.04, 1.7625)","(13.0, 36.0, 24.0)","(14.0, 34.0, 25.0)","(12.0, 27.0, 21.75)","(31.0, 210.0, 91.875)","(6.0, 10.0, 9.25)","(12.0, 60.0, 29.75)"
05-01-2023 15:42:38.738083,"(5.0, 11.5, 10.4875)","(1.65, 2.0, 1.89)","(13.0, 36.0, 24.0)","(14.0, 34.0, 25.0)","(12.0, 27.0, 21.75)","(31.0, 210.0, 91.875)","(6.0, 11.5, 9.25)","(12.0, 60.0, 29.75)"
