,Sweet Obsidian,Invisible Light,Team Staffing,Down Under Boy,Awe Shanks,Beans Multi,Dessert Girl,Arkansas Red
11-01-2023 21:35:48.994294,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.6, 3.9925925925925925)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 230.0, 129.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:35:50.098904,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.6, 3.9925925925925925)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 230.0, 129.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:35:51.262873,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.6, 3.9925925925925925)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 230.0, 129.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:35:52.422783,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.6, 3.9925925925925925)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 230.0, 129.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:35:53.557293,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.6, 3.9925925925925925)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 230.0, 129.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:35:54.705776,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.6, 3.9925925925925925)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 230.0, 129.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:35:55.824562,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.6, 3.9925925925925925)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 230.0, 129.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:35:56.953017,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.6, 3.9925925925925925)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 230.0, 129.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:35:58.061461,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.6, 3.9925925925925925)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 230.0, 129.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:35:59.135768,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.6, 3.9925925925925925)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 230.0, 129.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:00.249433,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.6, 3.9925925925925925)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 230.0, 129.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:01.297811,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.6, 3.9925925925925925)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 230.0, 129.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:02.328913,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.6, 3.9925925925925925)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 230.0, 129.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:03.406633,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.6, 3.9925925925925925)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 230.0, 129.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:04.391819,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.6, 3.9925925925925925)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 230.0, 129.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:05.382243,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.6, 3.9925925925925925)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 230.0, 129.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:06.372015,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.6, 3.9925925925925925)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 230.0, 129.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:07.365809,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.6, 3.9925925925925925)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 230.0, 129.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:08.408270,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.6, 3.9925925925925925)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 230.0, 129.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:09.508949,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.6, 3.9925925925925925)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 230.0, 129.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:10.583699,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.6, 3.9925925925925925)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 230.0, 129.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:11.689833,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.6, 5.685714285714285)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 230.0, 129.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:12.845954,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 230.0, 138.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:14.012555,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 160.0, 138.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:15.102843,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 160.0, 138.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:16.258192,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 160.0, 138.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:17.378488,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 160.0, 138.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:18.461198,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 160.0, 138.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:19.528030,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 160.0, 138.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:20.652081,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 160.0, 138.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:21.754511,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 160.0, 138.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:22.833481,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 160.0, 138.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:23.901831,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 160.0, 138.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:24.930259,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 160.0, 138.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:25.942431,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 160.0, 138.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:26.916995,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 160.0, 138.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:27.962785,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 160.0, 138.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:28.983610,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 160.0, 138.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:30.056407,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 160.0, 138.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:31.155191,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 160.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:32.219085,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:33.310870,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:34.399942,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:35.464070,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:36.531865,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.725)","(5.5, 9.6, 7.142857142857142)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:37.639016,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 16.3875)","(3.2, 5.3, 3.5571428571428574)","(5.5, 9.6, 7.142857142857142)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:38.673144,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 16.3875)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 7.142857142857142)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:39.682323,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 16.3875)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 7.142857142857142)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:40.665201,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 16.3875)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 7.142857142857142)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 25.0)"
11-01-2023 21:36:41.667479,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:36:42.691237,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:36:43.799721,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:36:44.913038,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:36:45.939174,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:36:47.028269,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:36:48.137289,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:36:49.178992,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:36:50.196555,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:36:51.277006,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:36:52.421995,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:36:53.603137,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:36:54.795096,"(3.9, 5.9, 4.769230769230769)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:36:55.938964,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:36:57.095574,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:36:58.175711,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:36:59.220988,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:37:00.268186,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:37:01.295912,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:37:02.351799,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:37:03.504803,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:37:04.793092,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:37:05.905150,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:37:07.010077,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 220.0, 188.0)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:37:08.097754,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 220.0, 171.33333333333334)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:37:09.214275,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 200.0, 171.33333333333334)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:37:10.304159,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 200.0, 171.33333333333334)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:37:11.337949,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 200.0, 171.33333333333334)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:37:12.440615,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 200.0, 171.33333333333334)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:37:13.519772,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 200.0, 171.33333333333334)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:37:14.646070,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 200.0, 171.33333333333334)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:37:15.723650,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 200.0, 171.33333333333334)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:37:16.805557,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 200.0, 171.33333333333334)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
11-01-2023 21:37:18.020437,"(3.9, 5.9, 5.126315789473685)","(3.4, 6.4, 5.542857142857143)","(9.0, 17.5, 11.700000000000001)","(3.2, 5.2, 3.5571428571428574)","(5.5, 9.6, 6.8)","(31.0, 200.0, 171.33333333333334)","(18.0, 70.0, 46.59090909090909)","(12.0, 32.0, 14.916666666666666)"
