,Cousteau,Chanelle,Diamond Blanco,Impressive Mario,Romeo,Fly High Buddy,Homebush Dove,Harry Baxter
06-01-2023 10:46:31.337378,"(3.5, 8.0, 4.520588235294118)","(6.5, 13.5, 12.77)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.934246575342465)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:46:32.749488,"(3.5, 8.0, 4.520588235294118)","(6.5, 13.5, 12.77)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 6.454545454545453)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:46:33.996047,"(3.5, 8.0, 4.520588235294118)","(6.5, 13.5, 12.77)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 6.454545454545453)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:46:35.209077,"(3.5, 8.0, 4.520588235294118)","(6.5, 13.5, 12.77)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 6.454545454545453)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:46:36.406005,"(3.5, 8.0, 4.520588235294118)","(6.5, 13.5, 12.77)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 6.454545454545453)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:46:37.583189,"(3.5, 8.0, 4.520588235294118)","(6.5, 13.5, 12.77)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 6.454545454545453)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:46:38.743857,"(3.5, 8.0, 4.520588235294118)","(6.5, 13.5, 12.77)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 6.454545454545453)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:46:39.923844,"(3.5, 8.0, 4.520588235294118)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 6.454545454545453)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:46:41.018181,"(3.5, 8.0, 4.520588235294118)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 6.454545454545453)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:46:42.088020,"(3.5, 8.0, 5.055882352941177)","(6.5, 13.5, 12.875)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.699999999999999)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:46:43.153100,"(3.5, 8.0, 5.055882352941177)","(6.5, 13.5, 12.875)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.699999999999999)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:46:44.175984,"(3.5, 8.0, 5.055882352941177)","(6.5, 13.5, 12.875)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.92876712328767)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:46:45.212667,"(3.5, 8.0, 5.055882352941177)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.92876712328767)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:46:46.314216,"(3.5, 8.0, 5.055882352941177)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.92876712328767)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:46:47.411565,"(3.5, 8.0, 5.055882352941177)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.689473684210526)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:46:48.487798,"(3.5, 8.0, 5.055882352941177)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.689473684210526)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:46:49.607652,"(3.5, 8.0, 5.055882352941177)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.689473684210526)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:46:50.681890,"(3.5, 8.0, 5.055882352941177)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.689473684210526)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:46:51.784613,"(3.5, 8.0, 5.055882352941177)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.689473684210526)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:46:52.843270,"(3.5, 8.0, 5.055882352941177)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.92876712328767)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:46:53.964835,"(3.5, 8.0, 5.055882352941177)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.694736842105263)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:46:55.050248,"(3.5, 8.0, 5.055882352941177)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.694736842105263)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:46:56.172421,"(3.5, 8.0, 5.055882352941177)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.694736842105263)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:46:57.319544,"(3.5, 8.0, 5.055882352941177)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.694736842105263)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:46:58.597601,"(3.5, 8.0, 5.055882352941177)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.8545454545454545)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:46:59.849850,"(3.5, 8.0, 5.055882352941177)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 6.49090909090909)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:47:01.130622,"(3.5, 8.0, 5.055882352941177)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 6.49090909090909)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:47:02.475370,"(3.5, 8.0, 4.425000000000001)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 6.49090909090909)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:47:03.781543,"(3.5, 8.0, 4.425000000000001)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 6.49090909090909)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:47:05.004488,"(3.5, 8.0, 4.425000000000001)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 6.49090909090909)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:47:06.112842,"(3.5, 8.0, 4.425000000000001)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 6.49090909090909)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:47:07.178349,"(3.5, 8.0, 4.425000000000001)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 6.49090909090909)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:47:08.318218,"(3.5, 8.0, 4.425000000000001)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.7105263157894735)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:47:09.390670,"(3.5, 8.0, 5.055882352941177)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.7105263157894735)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:47:10.744212,"(3.5, 8.0, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.7105263157894735)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:47:12.077629,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 6.527272727272727)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:47:13.370181,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 6.527272727272727)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:47:14.681174,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 6.527272727272727)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:47:15.941972,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 6.527272727272727)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:47:17.157594,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 6.527272727272727)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:47:18.301150,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.242105263157894)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:47:19.372559,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.242105263157894)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:47:20.463340,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.833333333333333)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:47:21.545217,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.1)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:47:22.664117,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.977528089887639)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:47:23.803464,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.111111111111111)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:47:25.007034,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.111111111111111)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:47:26.144883,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.111111111111111)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:47:27.275746,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.4461538461538455)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:47:28.383114,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.4461538461538455)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:47:29.515915,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.4461538461538455)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.555)"
06-01-2023 10:47:30.574945,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.4461538461538455)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.555)"
06-01-2023 10:47:31.669377,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.4461538461538455)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.555)"
06-01-2023 10:47:32.747799,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.689473684210526)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.555)"
06-01-2023 10:47:33.814615,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.689473684210526)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.555)"
06-01-2023 10:47:34.881039,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.689473684210526)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.555)"
06-01-2023 10:47:36.065900,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.111111111111111)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.555)"
06-01-2023 10:47:37.257970,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.111111111111111)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.555)"
06-01-2023 10:47:38.397503,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.111111111111111)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.555)"
06-01-2023 10:47:39.623761,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.823076923076922)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.555)"
06-01-2023 10:47:40.950243,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.823076923076922)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.555)"
06-01-2023 10:47:42.121912,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.823076923076922)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.555)"
06-01-2023 10:47:43.275078,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 6.436363636363636)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.555)"
06-01-2023 10:47:44.404400,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 6.436363636363636)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.555)"
06-01-2023 10:47:45.536895,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.694736842105263)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.555)"
06-01-2023 10:47:46.626387,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.694736842105263)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.555)"
06-01-2023 10:47:47.743531,"(3.5, 7.8, 6.35)","(6.5, 13.5, 12.5625)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.2, 7.694736842105263)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.555)"
06-01-2023 10:47:48.907635,"(3.5, 7.6, 7.280769230769231)","(6.5, 13.0, 12.5625)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 30.375)","(3.7, 8.2, 7.694736842105263)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 46.57142857142857)","(6.0, 11.5, 10.555)"
06-01-2023 10:47:49.991381,"(3.5, 7.6, 7.280769230769231)","(6.5, 13.0, 12.5625)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 30.375)","(3.7, 8.2, 7.694736842105263)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 46.57142857142857)","(6.0, 11.5, 10.677777777777777)"
06-01-2023 10:47:51.120721,"(3.5, 7.6, 7.280769230769231)","(6.5, 13.0, 12.5625)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 30.375)","(3.7, 8.2, 7.43125)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 46.57142857142857)","(6.0, 11.0, 10.677777777777777)"
06-01-2023 10:47:52.283824,"(3.5, 7.8, 6.35)","(6.5, 13.0, 12.5625)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 30.375)","(3.7, 8.0, 7.43125)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 46.57142857142857)","(6.0, 11.0, 10.677777777777777)"
06-01-2023 10:47:53.484386,"(3.5, 7.8, 6.35)","(6.5, 13.0, 12.5625)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 30.375)","(3.7, 8.0, 7.43125)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 46.57142857142857)","(6.0, 11.0, 10.677777777777777)"
06-01-2023 10:47:54.666556,"(3.5, 7.8, 6.197368421052632)","(6.5, 13.0, 12.5625)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 30.375)","(3.7, 8.0, 7.43125)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 46.57142857142857)","(6.0, 11.0, 10.677777777777777)"
06-01-2023 10:47:55.772491,"(3.5, 7.8, 6.197368421052632)","(6.5, 13.0, 12.5625)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 30.375)","(3.7, 8.0, 7.871428571428571)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 46.57142857142857)","(6.0, 11.0, 10.677777777777777)"
06-01-2023 10:47:56.913681,"(3.5, 7.8, 6.197368421052632)","(6.5, 13.0, 12.5625)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 30.375)","(3.7, 8.0, 7.671428571428571)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 46.57142857142857)","(6.0, 11.0, 10.677777777777777)"
06-01-2023 10:47:58.005120,"(3.5, 7.8, 6.197368421052632)","(6.5, 13.0, 12.5625)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 30.375)","(3.7, 8.0, 7.671428571428571)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 46.57142857142857)","(6.0, 11.0, 10.677777777777777)"
06-01-2023 10:47:59.184031,"(3.5, 7.8, 6.197368421052632)","(6.5, 13.0, 12.5625)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 30.375)","(3.7, 8.0, 7.671428571428571)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 46.57142857142857)","(6.0, 11.0, 10.677777777777777)"
06-01-2023 10:48:00.332430,"(3.5, 7.8, 6.197368421052632)","(6.5, 13.0, 12.5625)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 30.375)","(3.7, 8.0, 7.790909090909091)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 46.57142857142857)","(6.0, 11.0, 10.677777777777777)"
06-01-2023 10:48:01.420260,"(3.5, 7.8, 6.197368421052632)","(6.5, 13.0, 12.5625)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 30.375)","(3.7, 8.0, 7.790909090909091)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 46.57142857142857)","(6.0, 11.0, 10.677777777777777)"
06-01-2023 10:48:02.418886,"(3.5, 7.8, 6.197368421052632)","(6.5, 13.0, 12.5625)","(3.7, 5.3, 4.446666666666666)","(15.0, 36.0, 30.375)","(3.7, 8.0, 7.790909090909091)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 46.57142857142857)","(6.0, 11.0, 10.677777777777777)"
