,Zip Up Andy,Rigg,Smokin Charlie,Berns Ability,Nangar Troy,Gypsy Yankee,Rev Up Freddy
06-01-2023 15:29:45.019499,"(8.5, 16.5, 11.76)","(3.8, 6.4, 4.095652173913043)","(5.0, 8.8, 6.612500000000001)","(3.8, 5.4, 3.931818181818182)","(16.0, 42.0, 28.11111111111111)","(2.9, 4.5, 3.071428571428571)","(21.0, 160.0, 62.857142857142854)"
06-01-2023 15:29:46.016711,"(8.5, 16.5, 11.76)","(3.8, 6.4, 3.780952380952381)","(5.0, 8.8, 6.612500000000001)","(3.8, 5.4, 3.931818181818182)","(16.0, 42.0, 28.11111111111111)","(2.9, 4.5, 3.0925925925925926)","(21.0, 160.0, 62.857142857142854)"
06-01-2023 15:29:47.117770,"(8.5, 16.5, 11.76)","(3.8, 6.4, 3.780952380952381)","(5.0, 8.8, 6.612500000000001)","(3.8, 5.4, 3.69)","(16.0, 42.0, 28.11111111111111)","(2.9, 4.5, 3.0925925925925926)","(21.0, 160.0, 62.857142857142854)"
06-01-2023 15:29:48.131998,"(8.5, 16.5, 11.76)","(3.8, 6.4, 3.780952380952381)","(5.0, 8.8, 6.4875)","(3.8, 5.4, 3.69)","(16.0, 42.0, 28.11111111111111)","(2.9, 4.5, 3.0925925925925926)","(21.0, 160.0, 62.857142857142854)"
06-01-2023 15:29:49.193938,"(8.5, 16.5, 11.76)","(3.8, 6.4, 4.2846153846153845)","(5.0, 8.8, 6.4875)","(3.8, 5.4, 3.69)","(16.0, 42.0, 28.11111111111111)","(2.9, 4.5, 3.0925925925925926)","(21.0, 160.0, 62.857142857142854)"
06-01-2023 15:29:50.243495,"(8.5, 16.5, 11.76)","(3.8, 6.4, 4.052173913043479)","(5.0, 8.8, 6.4875)","(3.8, 5.4, 3.69)","(16.0, 42.0, 28.11111111111111)","(2.9, 4.5, 3.0925925925925926)","(21.0, 160.0, 62.857142857142854)"
06-01-2023 15:29:51.253855,"(8.5, 16.5, 11.76)","(3.8, 6.4, 4.052173913043479)","(5.0, 8.8, 6.4875)","(3.8, 5.4, 3.69)","(16.0, 42.0, 28.11111111111111)","(2.9, 4.5, 3.0925925925925926)","(21.0, 160.0, 62.857142857142854)"
06-01-2023 15:29:52.224388,"(8.5, 16.5, 11.76)","(3.8, 6.4, 3.780952380952381)","(5.0, 8.8, 6.800000000000001)","(3.8, 5.4, 3.975)","(16.0, 42.0, 28.11111111111111)","(2.9, 4.5, 3.0925925925925926)","(21.0, 160.0, 62.857142857142854)"
06-01-2023 15:29:53.219197,"(8.5, 16.5, 11.76)","(3.8, 6.4, 3.780952380952381)","(5.0, 8.8, 6.612500000000001)","(3.8, 5.4, 3.975)","(16.0, 42.0, 28.11111111111111)","(2.9, 4.5, 3.0925925925925926)","(21.0, 160.0, 62.857142857142854)"
06-01-2023 15:29:54.287933,"(8.5, 16.5, 11.76)","(3.8, 6.4, 3.780952380952381)","(5.0, 8.8, 6.612500000000001)","(3.8, 5.4, 3.975)","(16.0, 42.0, 28.11111111111111)","(2.9, 4.5, 3.0925925925925926)","(21.0, 160.0, 62.857142857142854)"
06-01-2023 15:29:55.392598,"(8.5, 16.5, 11.76)","(3.8, 6.4, 4.0086956521739125)","(5.0, 8.8, 6.4875)","(3.8, 5.4, 3.975)","(16.0, 42.0, 28.11111111111111)","(2.9, 4.5, 3.0925925925925926)","(21.0, 160.0, 62.857142857142854)"
06-01-2023 15:29:56.457429,"(8.5, 16.5, 11.76)","(3.8, 6.4, 4.052173913043479)","(5.0, 8.8, 6.4875)","(3.8, 5.4, 3.975)","(16.0, 42.0, 28.11111111111111)","(2.9, 4.5, 3.107142857142857)","(21.0, 160.0, 62.857142857142854)"
06-01-2023 15:29:57.554379,"(8.5, 16.5, 11.76)","(3.8, 6.4, 4.052173913043479)","(5.0, 8.8, 6.7444444444444445)","(3.8, 5.4, 3.9543478260869565)","(16.0, 42.0, 28.11111111111111)","(2.9, 4.5, 3.0357142857142856)","(21.0, 160.0, 62.857142857142854)"
06-01-2023 15:29:58.612107,"(8.5, 16.5, 11.76)","(3.8, 6.4, 3.780952380952381)","(5.0, 8.8, 6.800000000000001)","(3.8, 5.4, 3.931818181818182)","(16.0, 42.0, 28.11111111111111)","(2.9, 4.5, 3.0357142857142856)","(21.0, 160.0, 62.857142857142854)"
06-01-2023 15:29:59.592348,"(8.5, 16.5, 11.76)","(3.8, 6.4, 3.780952380952381)","(5.0, 8.8, 6.612500000000001)","(3.8, 5.4, 3.931818181818182)","(16.0, 42.0, 28.11111111111111)","(2.9, 4.5, 3.103448275862069)","(21.0, 160.0, 62.857142857142854)"
06-01-2023 15:30:00.619781,"(8.5, 16.5, 11.76)","(3.8, 6.4, 4.052173913043479)","(5.0, 8.8, 6.612500000000001)","(3.8, 5.4, 3.931818181818182)","(16.0, 42.0, 28.11111111111111)","(2.9, 4.5, 3.071428571428571)","(21.0, 160.0, 62.857142857142854)"
06-01-2023 15:30:01.637507,"(8.5, 16.5, 11.76)","(3.8, 6.4, 4.052173913043479)","(5.0, 8.8, 6.4875)","(3.8, 5.4, 3.69)","(16.0, 42.0, 28.11111111111111)","(2.9, 4.5, 3.071428571428571)","(21.0, 160.0, 62.857142857142854)"
06-01-2023 15:30:02.730994,"(8.5, 16.5, 11.76)","(3.8, 6.4, 3.780952380952381)","(5.0, 8.8, 6.4875)","(3.8, 5.4, 3.69)","(16.0, 42.0, 28.11111111111111)","(2.9, 4.5, 3.071428571428571)","(21.0, 160.0, 62.857142857142854)"
06-01-2023 15:30:03.979520,"(8.5, 16.5, 11.76)","(3.8, 6.4, 3.780952380952381)","(5.0, 8.8, 6.4875)","(3.8, 5.4, 3.69)","(16.0, 42.0, 28.11111111111111)","(2.9, 4.5, 3.071428571428571)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:05.141959,"(8.5, 16.5, 11.76)","(3.8, 6.4, 4.139130434782609)","(5.0, 8.8, 6.612500000000001)","(3.8, 5.4, 3.975)","(16.0, 42.0, 28.11111111111111)","(2.9, 4.5, 3.071428571428571)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:06.296799,"(8.5, 16.5, 11.76)","(3.8, 6.4, 4.139130434782609)","(5.0, 8.8, 6.612500000000001)","(3.8, 5.4, 3.975)","(16.0, 42.0, 28.11111111111111)","(2.9, 4.5, 3.0357142857142856)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:07.471849,"(8.5, 16.5, 11.76)","(3.8, 6.4, 4.139130434782609)","(5.0, 8.8, 6.612500000000001)","(3.8, 5.4, 3.975)","(16.0, 42.0, 28.11111111111111)","(2.9, 4.5, 3.103448275862069)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:08.601492,"(8.5, 16.5, 11.76)","(3.8, 6.4, 4.095652173913043)","(5.0, 8.8, 6.4875)","(3.8, 5.4, 3.975)","(16.0, 42.0, 28.11111111111111)","(2.9, 4.5, 3.2096774193548385)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:09.783854,"(8.5, 16.5, 11.76)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.800000000000001)","(3.8, 5.4, 3.9543478260869565)","(16.0, 42.0, 28.11111111111111)","(2.9, 4.5, 3.2096774193548385)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:10.993180,"(8.5, 16.5, 11.76)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.612500000000001)","(3.8, 5.4, 3.9543478260869565)","(16.0, 42.0, 28.11111111111111)","(2.9, 4.5, 3.2096774193548385)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:12.149990,"(8.5, 16.5, 11.76)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.612500000000001)","(3.8, 5.4, 3.931818181818182)","(16.0, 42.0, 28.11111111111111)","(2.9, 4.5, 3.2096774193548385)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:13.367998,"(8.5, 16.5, 9.9)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.4875)","(3.8, 5.4, 3.931818181818182)","(16.0, 42.0, 29.0)","(2.9, 4.5, 3.2096774193548385)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:14.439730,"(8.5, 16.5, 9.9)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.4875)","(3.8, 5.4, 3.931818181818182)","(16.0, 44.0, 29.0)","(2.9, 4.5, 3.2096774193548385)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:15.540923,"(8.5, 16.5, 9.9)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.4875)","(3.8, 5.4, 3.69)","(16.0, 44.0, 29.0)","(2.9, 4.5, 3.2096774193548385)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:16.545115,"(8.5, 16.5, 9.9)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.4875)","(3.8, 5.4, 3.69)","(16.0, 44.0, 29.0)","(2.9, 4.5, 3.2096774193548385)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:17.759189,"(8.5, 16.5, 9.9)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.4875)","(3.8, 5.4, 3.69)","(16.0, 44.0, 29.0)","(2.9, 4.5, 3.2096774193548385)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:18.831528,"(8.5, 16.5, 9.9)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.4875)","(3.8, 5.4, 3.69)","(16.0, 44.0, 29.0)","(2.9, 4.5, 3.2096774193548385)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:19.910740,"(8.5, 16.5, 9.9)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.4875)","(3.8, 5.4, 3.69)","(16.0, 44.0, 29.0)","(2.9, 4.5, 3.1379310344827585)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:21.003444,"(8.5, 16.5, 9.9)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.612500000000001)","(3.8, 5.4, 3.975)","(16.0, 44.0, 29.0)","(2.9, 4.5, 3.107142857142857)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:22.067453,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.612500000000001)","(3.8, 5.4, 3.975)","(16.0, 44.0, 21.916666666666668)","(2.9, 4.5, 3.107142857142857)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:23.125219,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.4875)","(3.8, 5.4, 3.975)","(16.0, 44.0, 21.916666666666668)","(2.9, 4.5, 3.071428571428571)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:24.171947,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.4875)","(3.8, 5.4, 3.975)","(16.0, 44.0, 22.8)","(2.9, 4.5, 3.071428571428571)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:25.189048,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.4875)","(3.8, 5.4, 3.975)","(16.0, 44.0, 22.8)","(2.9, 4.5, 3.071428571428571)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:26.301986,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.4875)","(3.8, 5.4, 3.975)","(16.0, 44.0, 22.8)","(2.9, 4.5, 3.071428571428571)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:27.468544,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.612500000000001)","(3.8, 5.4, 3.9543478260869565)","(16.0, 44.0, 22.8)","(2.9, 4.5, 3.1379310344827585)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:28.623920,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.612500000000001)","(3.8, 5.4, 3.931818181818182)","(16.0, 44.0, 22.8)","(2.9, 4.5, 3.125)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:29.738716,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.612500000000001)","(3.8, 5.4, 3.931818181818182)","(16.0, 44.0, 22.8)","(2.9, 4.5, 3.205357142857143)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:30.866333,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.612500000000001)","(3.8, 5.4, 3.931818181818182)","(16.0, 44.0, 22.8)","(2.9, 4.5, 3.25)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:32.048772,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.612500000000001)","(3.8, 5.4, 3.69)","(16.0, 44.0, 22.8)","(2.9, 4.5, 3.25)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:33.094547,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.4875)","(3.8, 5.4, 3.69)","(16.0, 44.0, 26.0)","(2.9, 4.5, 3.25)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:34.195708,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.800000000000001)","(3.8, 5.4, 3.69)","(16.0, 60.0, 26.0)","(2.9, 4.5, 3.336206896551724)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:35.603265,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.612500000000001)","(3.8, 5.4, 3.975)","(16.0, 60.0, 26.0)","(2.9, 4.5, 3.3392857142857144)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:36.910069,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.612500000000001)","(3.8, 5.4, 3.975)","(16.0, 60.0, 26.0)","(2.9, 4.5, 3.4285714285714284)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:38.008720,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.612500000000001)","(3.8, 5.4, 3.975)","(16.0, 60.0, 26.0)","(2.9, 4.5, 3.4285714285714284)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:39.640486,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.4875)","(3.8, 5.4, 3.975)","(16.0, 60.0, 26.0)","(2.9, 4.5, 3.4285714285714284)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:40.934809,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.4875)","(3.8, 5.4, 3.975)","(16.0, 60.0, 26.0)","(2.9, 4.5, 3.4285714285714284)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:42.142339,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.612500000000001)","(3.8, 5.4, 3.931818181818182)","(16.0, 60.0, 26.0)","(2.9, 4.5, 3.4285714285714284)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:43.321840,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.612500000000001)","(3.8, 5.4, 3.931818181818182)","(16.0, 60.0, 24.583333333333332)","(2.9, 4.5, 3.4285714285714284)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:44.447598,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.612500000000001)","(3.8, 5.4, 3.931818181818182)","(16.0, 60.0, 24.583333333333332)","(2.9, 4.5, 3.4285714285714284)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:45.658538,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.4875)","(3.8, 5.4, 3.931818181818182)","(16.0, 60.0, 24.583333333333332)","(2.9, 4.5, 3.4285714285714284)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:46.837664,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.4875)","(3.8, 5.4, 3.69)","(16.0, 60.0, 24.583333333333332)","(2.9, 4.5, 3.4285714285714284)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:47.878647,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.4875)","(3.8, 5.4, 3.69)","(16.0, 60.0, 24.583333333333332)","(2.9, 4.5, 3.4285714285714284)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:48.972204,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.4875)","(3.8, 5.4, 3.69)","(16.0, 60.0, 24.583333333333332)","(2.9, 4.5, 3.4285714285714284)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:50.153777,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 6.4875)","(3.8, 5.4, 3.69)","(16.0, 60.0, 24.583333333333332)","(2.9, 4.5, 3.4285714285714284)","(21.0, 160.0, 59.642857142857146)"
06-01-2023 15:30:51.308067,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.8, 7.725)","(3.8, 5.4, 3.69)","(16.0, 60.0, 24.583333333333332)","(2.9, 4.5, 3.4285714285714284)","(21.0, 160.0, 43.33333333333333)"
06-01-2023 15:30:52.464035,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.6, 7.725)","(3.8, 5.4, 3.69)","(16.0, 60.0, 24.583333333333332)","(2.9, 4.5, 3.4285714285714284)","(21.0, 160.0, 72.5)"
06-01-2023 15:30:53.644380,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.6, 7.725)","(3.8, 5.4, 3.69)","(16.0, 60.0, 36.111111111111114)","(2.9, 4.5, 3.4285714285714284)","(21.0, 160.0, 72.5)"
06-01-2023 15:30:54.836913,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.6, 7.725)","(3.8, 5.4, 3.69)","(16.0, 60.0, 24.583333333333332)","(2.9, 4.5, 3.4285714285714284)","(21.0, 160.0, 72.5)"
06-01-2023 15:30:55.938624,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.6, 7.725)","(3.8, 5.4, 3.69)","(16.0, 60.0, 24.583333333333332)","(2.9, 4.5, 3.4285714285714284)","(21.0, 160.0, 72.5)"
06-01-2023 15:30:57.062674,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.6, 7.725)","(3.8, 5.4, 3.69)","(16.0, 60.0, 24.583333333333332)","(2.9, 4.5, 3.4285714285714284)","(21.0, 160.0, 72.5)"
06-01-2023 15:30:58.186874,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.6, 7.725)","(3.8, 5.4, 3.69)","(16.0, 60.0, 24.583333333333332)","(2.9, 4.5, 3.4285714285714284)","(21.0, 160.0, 72.5)"
06-01-2023 15:30:59.305834,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.6, 7.725)","(3.8, 5.4, 3.69)","(16.0, 60.0, 24.583333333333332)","(2.9, 4.5, 3.4285714285714284)","(21.0, 160.0, 72.5)"
06-01-2023 15:31:00.475817,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.6, 7.725)","(3.8, 5.4, 3.69)","(16.0, 60.0, 24.583333333333332)","(2.9, 4.5, 3.4285714285714284)","(21.0, 160.0, 72.5)"
06-01-2023 15:31:01.640042,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.6, 7.725)","(3.8, 5.4, 3.69)","(16.0, 60.0, 24.583333333333332)","(2.9, 4.5, 3.4285714285714284)","(21.0, 160.0, 72.5)"
06-01-2023 15:31:02.766420,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.6, 7.725)","(3.8, 5.4, 3.69)","(16.0, 60.0, 24.583333333333332)","(2.9, 4.5, 3.4285714285714284)","(21.0, 160.0, 61.42857142857143)"
06-01-2023 15:31:03.843081,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.6, 7.725)","(3.8, 5.4, 3.69)","(16.0, 60.0, 24.583333333333332)","(2.9, 4.5, 3.4285714285714284)","(21.0, 160.0, 73.75)"
06-01-2023 15:31:04.925189,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.6, 7.92)","(3.8, 5.4, 3.69)","(16.0, 60.0, 24.583333333333332)","(2.9, 4.5, 3.5086206896551726)","(21.0, 160.0, 73.75)"
06-01-2023 15:31:05.912615,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.6, 7.92)","(3.8, 5.4, 3.69)","(16.0, 60.0, 24.583333333333332)","(2.9, 4.5, 3.517857142857143)","(21.0, 160.0, 73.75)"
06-01-2023 15:31:07.039193,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.6, 7.7749999999999995)","(3.8, 5.4, 3.975)","(16.0, 60.0, 24.583333333333332)","(2.9, 4.5, 3.607142857142857)","(21.0, 160.0, 73.75)"
06-01-2023 15:31:08.150714,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.4, 4.507142857142857)","(5.0, 8.6, 7.7749999999999995)","(3.8, 5.4, 3.975)","(16.0, 60.0, 24.583333333333332)","(2.9, 4.5, 3.651785714285714)","(21.0, 160.0, 73.75)"
06-01-2023 15:31:09.195652,"(8.5, 16.5, 9.762500000000001)","(3.8, 6.2, 5.71)","(5.0, 8.6, 5.63)","(3.8, 5.4, 3.975)","(16.0, 60.0, 22.22222222222222)","(2.9, 4.5, 3.651785714285714)","(21.0, 160.0, 81.14285714285714)"
06-01-2023 15:31:10.200895,"(8.5, 16.0, 10.24)","(3.8, 6.2, 5.71)","(5.0, 6.4, 5.49)","(3.8, 5.4, 3.975)","(16.0, 60.0, 22.22222222222222)","(2.9, 4.5, 3.651785714285714)","(21.0, 160.0, 81.14285714285714)"
06-01-2023 15:31:11.216128,"(8.5, 16.0, 10.24)","(3.8, 6.2, 5.71)","(5.0, 6.4, 5.49)","(3.8, 5.4, 3.975)","(16.0, 60.0, 22.22222222222222)","(2.9, 4.5, 3.651785714285714)","(21.0, 160.0, 81.14285714285714)"
06-01-2023 15:31:12.161194,"(8.5, 16.0, 10.24)","(3.8, 6.2, 5.71)","(5.0, 6.4, 5.49)","(3.8, 5.4, 3.9543478260869565)","(16.0, 60.0, 22.22222222222222)","(2.9, 4.5, 3.651785714285714)","(21.0, 160.0, 81.14285714285714)"
06-01-2023 15:31:13.204314,"(8.5, 16.0, 10.24)","(3.8, 6.2, 5.71)","(5.0, 6.4, 5.49)","(3.8, 5.4, 3.931818181818182)","(16.0, 60.0, 22.22222222222222)","(2.9, 4.5, 3.651785714285714)","(21.0, 160.0, 81.14285714285714)"
06-01-2023 15:31:14.549306,"(8.5, 16.0, 10.24)","(3.8, 6.2, 5.71)","(5.0, 6.4, 5.49)","(3.8, 5.4, 3.931818181818182)","(16.0, 60.0, 22.22222222222222)","(2.9, 4.5, 3.651785714285714)","(21.0, 160.0, 81.14285714285714)"
06-01-2023 15:31:15.681372,"(8.5, 16.0, 10.24)","(3.8, 6.2, 5.71)","(5.0, 6.4, 5.533333333333333)","(3.8, 5.4, 3.69)","(16.0, 60.0, 22.22222222222222)","(2.9, 4.5, 3.651785714285714)","(21.0, 160.0, 81.14285714285714)"
06-01-2023 15:31:16.769178,"(8.5, 16.0, 10.24)","(3.8, 6.2, 5.71)","(5.0, 8.6, 6.266666666666667)","(3.8, 5.4, 3.69)","(16.0, 60.0, 22.22222222222222)","(2.9, 4.5, 3.651785714285714)","(21.0, 160.0, 81.14285714285714)"
06-01-2023 15:31:17.752369,"(8.5, 16.0, 10.24)","(3.8, 6.2, 5.71)","(5.0, 8.6, 6.266666666666667)","(3.8, 5.4, 3.69)","(16.0, 60.0, 22.22222222222222)","(2.9, 4.5, 3.651785714285714)","(21.0, 160.0, 81.14285714285714)"
06-01-2023 15:31:18.687664,"(8.5, 16.0, 12.342857142857142)","(3.8, 6.2, 5.71)","(5.0, 8.6, 6.5600000000000005)","(3.8, 5.3, 3.6447368421052633)","(16.0, 60.0, 22.22222222222222)","(2.9, 4.5, 3.651785714285714)","(21.0, 160.0, 81.14285714285714)"
06-01-2023 15:31:19.788143,"(8.5, 16.0, 12.342857142857142)","(3.8, 6.2, 5.71)","(5.0, 8.6, 6.3999999999999995)","(3.8, 5.3, 3.8023809523809526)","(16.0, 60.0, 22.22222222222222)","(2.9, 4.5, 3.651785714285714)","(21.0, 160.0, 81.14285714285714)"
06-01-2023 15:31:21.185441,"(8.5, 16.0, 12.342857142857142)","(3.8, 6.2, 5.71)","(5.0, 8.6, 6.3999999999999995)","(3.8, 5.3, 3.8023809523809526)","(16.0, 60.0, 37.06666666666666)","(2.9, 4.5, 3.651785714285714)","(21.0, 160.0, 81.14285714285714)"
06-01-2023 15:31:22.163580,"(8.5, 16.0, 12.342857142857142)","(3.8, 6.2, 5.71)","(5.0, 8.6, 6.3999999999999995)","(3.8, 5.3, 4.266666666666667)","(16.0, 60.0, 22.22222222222222)","(2.9, 4.5, 3.651785714285714)","(21.0, 160.0, 81.14285714285714)"
06-01-2023 15:31:23.154724,"(8.5, 16.0, 12.342857142857142)","(3.8, 6.2, 5.71)","(5.0, 8.6, 6.266666666666667)","(3.8, 5.2, 4.266666666666667)","(16.0, 60.0, 22.22222222222222)","(2.9, 4.5, 3.651785714285714)","(21.0, 160.0, 81.14285714285714)"
06-01-2023 15:31:24.159135,"(8.5, 16.0, 12.342857142857142)","(3.8, 6.2, 5.71)","(5.0, 8.6, 6.266666666666667)","(3.8, 5.2, 4.266666666666667)","(16.0, 60.0, 22.22222222222222)","(2.9, 4.5, 3.651785714285714)","(21.0, 160.0, 81.14285714285714)"
06-01-2023 15:31:25.170689,"(8.5, 16.0, 12.342857142857142)","(3.8, 6.2, 5.71)","(5.0, 8.6, 6.266666666666667)","(3.8, 5.2, 4.266666666666667)","(16.0, 60.0, 22.22222222222222)","(2.9, 4.5, 3.651785714285714)","(21.0, 160.0, 81.14285714285714)"
06-01-2023 15:31:26.192426,"(8.5, 16.0, 12.342857142857142)","(3.8, 6.2, 5.71)","(5.0, 8.6, 6.266666666666667)","(3.8, 5.2, 4.266666666666667)","(16.0, 60.0, 22.22222222222222)","(2.9, 4.5, 3.651785714285714)","(21.0, 160.0, 81.14285714285714)"
06-01-2023 15:31:27.302093,"(8.5, 16.0, 12.342857142857142)","(3.8, 6.2, 5.71)","(5.0, 8.6, 6.266666666666667)","(3.8, 5.2, 4.135714285714286)","(16.0, 60.0, 22.22222222222222)","(2.9, 4.5, 3.651785714285714)","(21.0, 160.0, 81.14285714285714)"
