,Velocity Alexa,Heslea,Emerald Swift,Systems Down,Broombrae Blaze,Zipping Mork,Lektra Left
11-01-2023 19:49:38.170381,"(21.0, 55.0, 30.833333333333332)","(1.85, 2.36, 2.3114285714285714)","(10.0, 19.0, 16.333333333333332)","(10.0, 16.5, 12.833333333333334)","(19.0, 44.0, 24.166666666666668)","(4.0, 5.7, 5.266666666666667)","(4.8, 5.7, 5.5200000000000005)"
11-01-2023 19:49:39.351161,"(21.0, 55.0, 30.833333333333332)","(1.85, 2.34, 2.2649999999999997)","(10.0, 20.0, 16.333333333333332)","(10.0, 16.5, 12.833333333333334)","(19.0, 44.0, 24.166666666666668)","(4.0, 5.7, 5.266666666666667)","(4.8, 5.7, 5.5200000000000005)"
11-01-2023 19:49:40.606185,"(21.0, 55.0, 30.833333333333332)","(1.85, 2.34, 2.2649999999999997)","(10.0, 20.0, 18.428571428571427)","(10.0, 16.5, 13.75)","(19.0, 44.0, 24.166666666666668)","(4.0, 5.7, 5.266666666666667)","(4.8, 5.7, 5.5200000000000005)"
11-01-2023 19:49:41.800201,"(21.0, 55.0, 30.833333333333332)","(1.85, 2.34, 2.2649999999999997)","(10.0, 20.0, 18.428571428571427)","(10.0, 16.5, 13.75)","(19.0, 44.0, 24.166666666666668)","(4.0, 5.7, 4.9125)","(4.8, 5.7, 5.5200000000000005)"
11-01-2023 19:49:43.027547,"(21.0, 55.0, 30.833333333333332)","(1.85, 2.34, 2.2649999999999997)","(10.0, 20.0, 18.428571428571427)","(10.0, 16.5, 12.625)","(19.0, 44.0, 24.166666666666668)","(4.0, 5.7, 5.3999999999999995)","(4.8, 5.7, 5.5200000000000005)"
11-01-2023 19:49:44.183418,"(21.0, 55.0, 30.142857142857142)","(1.85, 2.34, 2.2649999999999997)","(10.0, 20.0, 18.428571428571427)","(10.0, 17.5, 12.625)","(19.0, 44.0, 24.166666666666668)","(4.0, 5.6, 5.3999999999999995)","(4.8, 5.7, 5.433333333333334)"
11-01-2023 19:49:45.372859,"(21.0, 55.0, 30.142857142857142)","(1.85, 2.3, 2.235)","(10.0, 20.0, 18.071428571428573)","(10.0, 17.5, 12.625)","(19.0, 44.0, 24.166666666666668)","(4.0, 5.6, 5.3999999999999995)","(4.8, 5.7, 5.433333333333334)"
11-01-2023 19:49:46.607556,"(21.0, 55.0, 30.142857142857142)","(1.85, 2.3, 2.17)","(10.0, 19.5, 17.714285714285715)","(10.0, 17.5, 12.833333333333334)","(19.0, 44.0, 24.166666666666668)","(4.0, 5.6, 5.25)","(4.8, 5.7, 5.35)"
11-01-2023 19:49:47.887342,"(21.0, 55.0, 30.142857142857142)","(1.85, 2.3, 2.1799999999999997)","(10.0, 19.0, 16.166666666666668)","(10.0, 16.5, 12.833333333333334)","(19.0, 44.0, 24.166666666666668)","(4.0, 5.6, 5.25)","(4.8, 5.7, 5.35)"
11-01-2023 19:49:49.171748,"(21.0, 55.0, 30.142857142857142)","(1.85, 2.3, 2.1799999999999997)","(10.0, 19.5, 16.166666666666668)","(10.0, 16.5, 12.833333333333334)","(19.0, 44.0, 24.166666666666668)","(4.0, 5.6, 5.35)","(4.8, 5.7, 5.35)"
11-01-2023 19:49:50.530203,"(21.0, 55.0, 30.142857142857142)","(1.85, 2.3, 2.1799999999999997)","(10.0, 19.5, 16.166666666666668)","(10.0, 16.5, 12.833333333333334)","(19.0, 44.0, 24.166666666666668)","(4.0, 5.8, 5.4)","(4.8, 5.7, 5.35)"
11-01-2023 19:49:51.903716,"(21.0, 55.0, 30.142857142857142)","(1.85, 2.3, 2.16)","(10.0, 19.5, 16.166666666666668)","(10.0, 16.5, 12.833333333333334)","(19.0, 44.0, 24.166666666666668)","(4.0, 5.8, 5.4)","(4.8, 5.7, 5.35)"
11-01-2023 19:49:53.388948,"(21.0, 55.0, 30.142857142857142)","(1.85, 2.26, 2.16)","(10.0, 19.5, 16.166666666666668)","(10.0, 16.5, 12.833333333333334)","(19.0, 44.0, 24.166666666666668)","(4.0, 5.8, 5.4)","(4.8, 5.7, 5.35)"
11-01-2023 19:49:54.578536,"(21.0, 55.0, 30.142857142857142)","(1.85, 2.26, 2.16)","(10.0, 19.5, 16.166666666666668)","(10.0, 16.5, 14.25)","(19.0, 44.0, 24.166666666666668)","(4.0, 5.8, 5.4)","(4.8, 5.7, 5.35)"
11-01-2023 19:49:55.874609,"(21.0, 55.0, 30.142857142857142)","(1.85, 2.26, 2.16)","(10.0, 19.5, 16.166666666666668)","(10.0, 17.5, 14.25)","(19.0, 44.0, 24.166666666666668)","(4.0, 5.8, 5.4)","(4.8, 5.7, 5.8)"
11-01-2023 19:49:57.075868,"(21.0, 55.0, 30.142857142857142)","(1.85, 2.26, 2.16)","(10.0, 19.5, 16.166666666666668)","(10.0, 17.5, 12.833333333333334)","(19.0, 44.0, 24.166666666666668)","(4.0, 5.8, 5.449999999999999)","(4.8, 6.2, 5.52)"
11-01-2023 19:49:58.330415,"(21.0, 55.0, 30.142857142857142)","(1.85, 2.26, 2.09)","(10.0, 19.5, 16.166666666666668)","(10.0, 16.5, 12.5)","(19.0, 44.0, 24.166666666666668)","(4.0, 5.8, 5.449999999999999)","(4.8, 6.0, 5.5)"
11-01-2023 19:49:59.552101,"(21.0, 55.0, 30.142857142857142)","(1.85, 2.24, 2.14)","(10.0, 19.5, 16.166666666666668)","(10.0, 17.0, 12.375)","(19.0, 44.0, 24.166666666666668)","(4.0, 5.8, 5.449999999999999)","(4.8, 6.0, 5.266666666666667)"
11-01-2023 19:50:00.807575,"(21.0, 55.0, 30.142857142857142)","(1.85, 2.22, 2.14)","(10.0, 19.5, 16.166666666666668)","(10.0, 16.5, 12.5)","(19.0, 44.0, 24.166666666666668)","(4.0, 5.8, 5.449999999999999)","(4.8, 6.0, 5.266666666666667)"
11-01-2023 19:50:01.998433,"(21.0, 55.0, 30.142857142857142)","(1.85, 2.22, 2.14)","(10.0, 19.5, 16.166666666666668)","(10.0, 17.0, 13.166666666666666)","(19.0, 44.0, 21.6875)","(4.0, 5.8, 5.449999999999999)","(4.8, 6.0, 5.266666666666667)"
11-01-2023 19:50:03.132661,"(21.0, 55.0, 30.142857142857142)","(1.85, 2.22, 2.14)","(10.0, 19.5, 16.166666666666668)","(10.0, 17.5, 12.2)","(19.0, 44.0, 21.6875)","(4.0, 5.8, 5.449999999999999)","(4.8, 6.0, 5.266666666666667)"
11-01-2023 19:50:04.313168,"(21.0, 55.0, 30.142857142857142)","(1.85, 2.22, 2.1)","(10.0, 19.5, 16.166666666666668)","(10.0, 17.0, 11.6875)","(19.0, 44.0, 21.6875)","(4.0, 5.8, 5.666666666666667)","(4.8, 6.0, 5.550000000000001)"
11-01-2023 19:50:05.496038,"(21.0, 55.0, 30.142857142857142)","(1.85, 2.22, 2.0183333333333335)","(10.0, 19.5, 16.166666666666668)","(10.0, 16.5, 11.6875)","(19.0, 44.0, 21.6875)","(4.0, 5.8, 5.666666666666667)","(4.8, 6.2, 5.88421052631579)"
11-01-2023 19:50:07.170883,"(21.0, 55.0, 30.142857142857142)","(1.85, 2.16, 2.0275)","(10.0, 19.5, 16.166666666666668)","(10.0, 16.5, 11.6875)","(19.0, 44.0, 21.6875)","(4.0, 5.8, 5.666666666666667)","(4.8, 6.0, 5.5)"
11-01-2023 19:50:08.526351,"(21.0, 55.0, 30.142857142857142)","(1.85, 2.14, 2.0275)","(10.0, 19.5, 16.166666666666668)","(10.0, 16.5, 11.6875)","(19.0, 44.0, 21.6875)","(4.0, 5.8, 5.666666666666667)","(4.8, 6.0, 5.5)"
11-01-2023 19:50:09.762615,"(21.0, 55.0, 30.142857142857142)","(1.85, 2.14, 2.0006896551724136)","(10.0, 19.5, 16.166666666666668)","(10.0, 16.5, 11.6875)","(19.0, 44.0, 21.6875)","(4.0, 5.8, 5.666666666666667)","(4.8, 6.0, 5.5)"
11-01-2023 19:50:11.007021,"(21.0, 55.0, 30.142857142857142)","(1.85, 2.3, 2.0933333333333333)","(10.0, 19.5, 16.166666666666668)","(10.0, 16.5, 11.6875)","(19.0, 44.0, 21.6875)","(4.0, 5.8, 5.566666666666667)","(4.8, 6.0, 5.5)"
11-01-2023 19:50:12.185817,"(21.0, 55.0, 30.142857142857142)","(1.85, 2.3, 2.1999999999999997)","(10.0, 19.5, 16.166666666666668)","(10.0, 16.5, 11.6875)","(19.0, 44.0, 21.6875)","(4.0, 5.9, 5.4)","(4.8, 6.0, 5.5)"
11-01-2023 19:50:13.498204,"(21.0, 55.0, 30.142857142857142)","(1.85, 2.3, 2.06)","(10.0, 19.5, 16.166666666666668)","(10.0, 16.5, 11.6875)","(19.0, 44.0, 21.6875)","(4.0, 5.9, 5.4)","(4.8, 6.0, 5.5)"
11-01-2023 19:50:14.717659,"(21.0, 55.0, 30.142857142857142)","(1.85, 2.3, 2.06)","(10.0, 19.5, 16.166666666666668)","(10.0, 16.5, 11.6875)","(19.0, 44.0, 21.6875)","(4.0, 5.9, 5.4)","(4.8, 6.0, 5.5)"
11-01-2023 19:50:15.933459,"(21.0, 55.0, 30.142857142857142)","(1.85, 2.3, 2.06)","(10.0, 19.5, 16.166666666666668)","(10.0, 16.5, 14.166666666666666)","(19.0, 44.0, 21.6875)","(4.0, 5.9, 5.783333333333333)","(4.8, 6.0, 5.511111111111111)"
11-01-2023 19:50:17.043096,"(21.0, 55.0, 30.142857142857142)","(1.85, 2.3, 2.06)","(10.0, 19.5, 16.166666666666668)","(10.0, 16.5, 14.166666666666666)","(19.0, 44.0, 21.6875)","(4.0, 5.9, 5.7)","(4.8, 6.0, 5.4625)"
11-01-2023 19:50:18.217670,"(21.0, 55.0, 30.142857142857142)","(1.85, 2.3, 2.0566666666666666)","(10.0, 19.5, 16.166666666666668)","(10.0, 16.5, 14.166666666666666)","(19.0, 44.0, 21.6875)","(4.0, 5.9, 5.7)","(4.8, 5.8, 5.511111111111111)"
11-01-2023 19:50:19.438036,"(21.0, 55.0, 30.142857142857142)","(1.85, 2.24, 2.0566666666666666)","(10.0, 19.5, 16.166666666666668)","(10.0, 16.5, 14.166666666666666)","(19.0, 44.0, 21.6875)","(4.0, 5.9, 5.7)","(4.8, 6.0, 5.542857142857143)"
11-01-2023 19:50:20.556709,"(21.0, 55.0, 30.142857142857142)","(1.85, 2.24, 2.0566666666666666)","(10.0, 19.5, 16.166666666666668)","(10.0, 16.5, 14.166666666666666)","(19.0, 44.0, 21.6875)","(4.0, 5.9, 5.7)","(4.8, 5.8, 5.284615384615385)"
11-01-2023 19:50:21.752242,"(21.0, 55.0, 30.142857142857142)","(1.85, 2.24, 2.0566666666666666)","(10.0, 19.5, 16.166666666666668)","(10.0, 16.5, 13.583333333333334)","(19.0, 44.0, 21.6875)","(4.0, 5.9, 5.7)","(4.8, 5.9, 5.511111111111111)"
11-01-2023 19:50:22.949741,"(21.0, 50.0, 28.18181818181818)","(1.85, 2.24, 2.0566666666666666)","(10.0, 19.5, 16.166666666666668)","(10.0, 16.5, 13.583333333333334)","(19.0, 44.0, 21.6875)","(4.0, 5.9, 5.816666666666667)","(4.8, 6.0, 5.542857142857143)"
11-01-2023 19:50:24.155168,"(21.0, 46.0, 41.25)","(1.85, 2.24, 2.2133333333333334)","(10.0, 19.5, 16.0)","(10.0, 16.5, 14.90909090909091)","(19.0, 44.0, 21.6875)","(4.0, 5.9, 5.7)","(4.8, 5.8, 5.685714285714286)"
11-01-2023 19:50:25.268172,"(21.0, 46.0, 41.25)","(1.85, 2.3, 2.2133333333333334)","(10.0, 19.0, 15.4)","(10.0, 16.5, 14.90909090909091)","(19.0, 44.0, 28.517857142857142)","(4.0, 5.9, 5.7)","(4.8, 6.0, 5.133333333333333)"
11-01-2023 19:50:26.358285,"(21.0, 46.0, 41.25)","(1.85, 2.26, 2.1028571428571428)","(10.0, 19.0, 15.4)","(10.0, 16.5, 14.90909090909091)","(19.0, 44.0, 21.63157894736842)","(4.0, 5.9, 5.527272727272727)","(4.8, 5.8, 5.9)"
11-01-2023 19:50:27.845191,"(21.0, 46.0, 41.25)","(1.85, 2.26, 2.1475)","(10.0, 19.0, 15.4)","(10.0, 16.5, 14.90909090909091)","(19.0, 44.0, 21.63157894736842)","(4.0, 5.8, 5.533333333333333)","(4.8, 6.0, 5.9)"
11-01-2023 19:50:28.960567,"(21.0, 46.0, 41.25)","(1.85, 2.26, 2.1475)","(10.0, 19.0, 15.4)","(10.0, 16.5, 14.90909090909091)","(19.0, 44.0, 21.63157894736842)","(4.0, 5.8, 5.533333333333333)","(4.8, 6.0, 5.9)"
11-01-2023 19:50:30.152628,"(21.0, 46.0, 41.25)","(1.85, 2.26, 2.185)","(10.0, 19.0, 15.4)","(10.0, 16.5, 14.775862068965518)","(19.0, 44.0, 25.52173913043478)","(4.0, 5.8, 5.59375)","(4.8, 6.0, 5.521739130434783)"
11-01-2023 19:50:31.535094,"(21.0, 46.0, 41.25)","(1.85, 2.26, 2.190769230769231)","(10.0, 19.0, 15.4)","(10.0, 16.5, 13.642857142857142)","(19.0, 44.0, 26.291666666666668)","(4.0, 5.8, 5.59375)","(4.8, 6.0, 5.627272727272727)"
11-01-2023 19:50:32.845836,"(21.0, 46.0, 41.25)","(1.85, 2.26, 2.190769230769231)","(10.0, 19.0, 15.4)","(10.0, 16.5, 14.147058823529411)","(19.0, 44.0, 26.291666666666668)","(4.0, 5.8, 5.59375)","(4.8, 5.7, 5.433333333333334)"
11-01-2023 19:50:34.048341,"(21.0, 46.0, 41.25)","(1.85, 2.26, 2.190769230769231)","(10.0, 19.0, 15.4)","(10.0, 16.5, 14.147058823529411)","(19.0, 44.0, 26.291666666666668)","(4.0, 5.8, 5.59375)","(4.8, 5.7, 5.366666666666666)"
11-01-2023 19:50:35.169149,"(21.0, 44.0, 42.45454545454545)","(1.85, 2.26, 2.190769230769231)","(10.0, 19.0, 15.4)","(10.0, 16.5, 14.147058823529411)","(19.0, 44.0, 26.291666666666668)","(4.0, 5.8, 5.59375)","(4.8, 5.6, 5.642857142857143)"
11-01-2023 19:50:36.277430,"(21.0, 44.0, 41.16666666666667)","(1.85, 2.26, 2.220869565217391)","(11.0, 19.0, 16.5)","(10.0, 16.5, 15.018518518518519)","(18.0, 44.0, 26.291666666666668)","(4.2, 5.8, 4.9750000000000005)","(4.8, 5.7, 5.627272727272727)"
11-01-2023 19:50:37.380437,"(21.0, 44.0, 41.16666666666667)","(1.85, 2.26, 2.126666666666667)","(11.0, 18.5, 16.5)","(10.0, 16.5, 15.333333333333332)","(18.0, 44.0, 31.5)","(4.2, 5.8, 5.45625)","(4.8, 5.7, 5.627272727272727)"
11-01-2023 19:50:38.565680,"(21.0, 44.0, 42.45454545454545)","(1.85, 2.26, 2.1933333333333334)","(11.0, 18.5, 16.5)","(10.0, 16.5, 15.018518518518519)","(18.0, 44.0, 30.71875)","(4.2, 5.8, 5.477777777777778)","(4.8, 5.7, 5.627272727272727)"
11-01-2023 19:50:39.721421,"(21.0, 44.0, 42.45454545454545)","(1.85, 2.26, 2.1933333333333334)","(11.0, 18.5, 16.5)","(10.0, 16.5, 15.018518518518519)","(18.0, 44.0, 30.71875)","(4.2, 5.7, 5.477777777777778)","(4.8, 5.7, 5.627272727272727)"
11-01-2023 19:50:40.793549,"(21.0, 44.0, 40.0)","(1.85, 2.26, 2.1725)","(11.0, 18.5, 15.166666666666666)","(10.0, 16.5, 15.018518518518519)","(18.0, 44.0, 30.71875)","(4.2, 5.7, 5.433333333333334)","(4.8, 5.7, 5.627272727272727)"
11-01-2023 19:50:42.047829,"(21.0, 44.0, 40.0)","(1.85, 2.26, 2.206153846153846)","(11.0, 18.5, 15.666666666666666)","(10.0, 16.5, 15.018518518518519)","(18.0, 44.0, 30.363636363636363)","(4.2, 5.7, 5.433333333333334)","(4.8, 5.7, 5.627272727272727)"
11-01-2023 19:50:43.246648,"(21.0, 44.0, 40.0)","(1.85, 2.26, 2.206153846153846)","(11.0, 18.0, 15.666666666666666)","(10.0, 16.5, 15.018518518518519)","(18.0, 44.0, 30.363636363636363)","(4.2, 5.7, 4.972727272727273)","(4.8, 5.7, 5.642857142857143)"
11-01-2023 19:50:44.388251,"(21.0, 44.0, 40.0)","(1.85, 2.26, 2.206153846153846)","(11.0, 18.0, 15.666666666666666)","(10.0, 16.5, 14.833333333333332)","(18.0, 44.0, 30.363636363636363)","(4.2, 5.7, 5.413333333333333)","(4.8, 5.7, 5.642857142857143)"
11-01-2023 19:50:45.507073,"(21.0, 44.0, 40.0)","(1.85, 2.26, 2.206153846153846)","(11.0, 18.0, 15.666666666666666)","(10.0, 16.5, 14.833333333333332)","(18.0, 44.0, 30.363636363636363)","(4.2, 5.6, 5.366666666666666)","(4.8, 5.7, 5.642857142857143)"
11-01-2023 19:50:46.615133,"(21.0, 42.0, 40.72727272727273)","(1.85, 2.28, 2.2333333333333334)","(11.0, 18.0, 15.666666666666666)","(10.0, 16.5, 14.833333333333332)","(18.0, 44.0, 30.363636363636363)","(4.2, 5.6, 5.366666666666667)","(4.8, 5.7, 5.642857142857143)"
11-01-2023 19:50:47.609381,"(21.0, 42.0, 40.72727272727273)","(1.85, 2.28, 2.1942857142857144)","(11.0, 18.5, 15.3)","(10.0, 16.5, 14.833333333333332)","(18.0, 44.0, 34.0)","(4.2, 5.7, 5.366666666666667)","(4.8, 5.7, 5.593333333333334)"
11-01-2023 19:50:48.661991,"(21.0, 42.0, 40.72727272727273)","(1.85, 2.28, 2.233846153846154)","(11.0, 17.5, 16.0)","(10.0, 16.5, 14.833333333333332)","(18.0, 42.0, 33.31818181818182)","(4.2, 5.7, 5.333333333333333)","(4.8, 5.7, 5.5600000000000005)"
11-01-2023 19:50:49.826002,"(21.0, 42.0, 40.72727272727273)","(1.85, 2.28, 2.2536842105263157)","(11.0, 17.5, 15.1)","(10.0, 16.5, 15.078947368421053)","(18.0, 40.0, 33.0)","(4.2, 5.6, 5.3)","(4.8, 5.7, 5.352941176470588)"
11-01-2023 19:50:50.955640,"(21.0, 42.0, 41.125)","(1.85, 2.28, 2.222857142857143)","(11.0, 17.5, 15.5)","(10.0, 16.0, 14.727272727272727)","(18.0, 40.0, 28.725)","(4.2, 5.6, 5.211111111111111)","(4.8, 5.5, 5.553846153846154)"
11-01-2023 19:50:52.080399,"(21.0, 42.0, 40.7)","(1.85, 2.28, 2.23)","(11.0, 17.5, 17.0)","(10.0, 15.5, 14.970588235294118)","(18.0, 40.0, 28.725)","(4.2, 5.3, 4.916)","(4.8, 5.6, 5.553846153846154)"
11-01-2023 19:50:53.202752,"(21.0, 42.0, 39.4)","(1.85, 2.34, 2.28)","(11.0, 17.5, 16.5)","(10.0, 15.5, 14.409090909090908)","(18.0, 40.0, 29.523809523809526)","(4.2, 5.3, 4.95)","(4.8, 5.6, 5.5249999999999995)"
11-01-2023 19:50:54.404772,"(21.0, 42.0, 39.0)","(1.85, 2.28, 2.2466666666666666)","(11.0, 17.5, 16.0)","(10.0, 15.5, 14.970588235294118)","(18.0, 40.0, 26.18181818181818)","(4.2, 5.2, 4.915384615384616)","(4.8, 5.6, 5.553846153846154)"
11-01-2023 19:50:55.576650,"(21.0, 42.0, 39.0)","(1.85, 2.28, 2.256470588235294)","(11.0, 17.5, 16.0)","(10.0, 15.5, 14.970588235294118)","(18.0, 40.0, 32.421052631578945)","(4.2, 5.3, 5.0058823529411764)","(4.8, 5.6, 5.514285714285714)"
11-01-2023 19:50:56.731086,"(21.0, 42.0, 35.05263157894737)","(1.85, 2.28, 2.256470588235294)","(11.0, 17.5, 16.0)","(10.0, 15.5, 14.409090909090908)","(18.0, 40.0, 32.421052631578945)","(4.2, 5.3, 5.0058823529411764)","(4.8, 5.6, 5.553846153846154)"
11-01-2023 19:50:57.881237,"(21.0, 42.0, 32.76923076923077)","(1.85, 2.34, 2.31)","(11.0, 17.5, 14.7)","(10.0, 15.5, 14.409090909090908)","(18.0, 40.0, 28.82758620689655)","(4.2, 5.3, 5.0058823529411764)","(4.8, 5.6, 5.553846153846154)"
11-01-2023 19:50:58.999787,"(21.0, 42.0, 32.76923076923077)","(1.85, 2.28, 2.26)","(11.0, 17.5, 14.875)","(10.0, 15.5, 14.970588235294118)","(18.0, 40.0, 31.0)","(4.2, 5.3, 5.0058823529411764)","(4.8, 5.6, 5.5777777777777775)"
11-01-2023 19:51:00.083959,"(21.0, 42.0, 35.333333333333336)","(1.85, 2.28, 2.2666666666666666)","(11.0, 17.5, 14.7)","(10.0, 15.5, 14.54)","(18.0, 40.0, 32.285714285714285)","(4.2, 5.3, 5.0125)","(4.8, 5.6, 5.569999999999999)"
11-01-2023 19:51:01.181045,"(21.0, 42.0, 32.76923076923077)","(1.85, 2.28, 2.2514285714285713)","(11.0, 17.5, 14.7)","(10.0, 15.5, 15.05)","(18.0, 40.0, 31.29032258064516)","(4.2, 5.2, 4.963157894736843)","(4.8, 5.6, 5.7953488372093025)"
11-01-2023 19:51:02.286995,"(21.0, 42.0, 32.76923076923077)","(1.85, 2.28, 2.237142857142857)","(11.0, 17.5, 14.7)","(10.0, 15.5, 15.05)","(18.0, 40.0, 33.45454545454545)","(4.2, 5.2, 5.05)","(4.8, 5.9, 5.670588235294118)"
11-01-2023 19:51:03.438081,"(21.0, 42.0, 35.333333333333336)","(1.85, 2.28, 2.2466666666666666)","(11.0, 17.5, 14.7)","(10.0, 15.5, 14.54)","(18.0, 40.0, 26.285714285714285)","(4.2, 5.2, 5.05)","(4.8, 5.9, 5.670588235294118)"
11-01-2023 19:51:04.468909,"(21.0, 42.0, 32.76923076923077)","(1.85, 2.28, 2.249230769230769)","(11.0, 17.5, 14.7)","(10.0, 15.5, 15.05)","(18.0, 40.0, 30.4)","(4.2, 5.2, 5.069565217391305)","(4.8, 5.9, 5.6000000000000005)"
11-01-2023 19:51:05.495047,"(21.0, 42.0, 35.333333333333336)","(1.85, 2.34, 2.3244444444444445)","(11.0, 17.5, 14.75)","(10.0, 15.5, 15.0)","(18.0, 40.0, 30.4)","(4.2, 5.2, 5.069565217391305)","(4.8, 5.9, 5.64)"
11-01-2023 19:51:06.556602,"(21.0, 42.0, 35.333333333333336)","(1.85, 2.36, 2.335384615384615)","(11.0, 17.5, 14.75)","(10.0, 15.5, 14.61111111111111)","(18.0, 40.0, 30.4)","(4.2, 5.2, 5.033333333333333)","(4.8, 5.8, 5.5600000000000005)"
11-01-2023 19:51:07.712299,"(21.0, 42.0, 32.76923076923077)","(1.85, 2.34, 2.3184615384615386)","(11.0, 17.5, 14.75)","(10.0, 15.5, 15.09090909090909)","(18.0, 40.0, 36.6)","(4.2, 5.2, 4.966666666666667)","(4.8, 5.7, 5.56)"
11-01-2023 19:51:08.786738,"(21.0, 42.0, 32.76923076923077)","(1.85, 2.34, 2.327272727272727)","(11.0, 17.5, 14.75)","(10.0, 15.5, 13.961538461538462)","(18.0, 38.0, 35.45454545454545)","(4.2, 5.1, 4.933333333333333)","(4.8, 5.6, 5.56)"
11-01-2023 19:51:09.873677,"(21.0, 42.0, 32.76923076923077)","(1.85, 2.36, 2.3444444444444446)","(11.0, 17.5, 15.0)","(10.0, 15.5, 14.5625)","(18.0, 38.0, 34.08)","(4.2, 5.1, 4.88421052631579)","(4.8, 5.6, 5.708571428571428)"
11-01-2023 19:51:11.117954,"(21.0, 42.0, 35.333333333333336)","(1.85, 2.3, 2.276)","(11.0, 17.0, 15.0)","(10.0, 15.5, 13.961538461538462)","(18.0, 38.0, 34.08)","(4.2, 5.2, 4.9)","(4.8, 5.8, 5.5636363636363635)"
11-01-2023 19:51:12.609776,"(21.0, 42.0, 31.565217391304348)","(1.85, 2.28, 2.275)","(11.0, 17.0, 15.75)","(10.0, 15.5, 13.961538461538462)","(18.0, 38.0, 34.08)","(4.2, 5.2, 4.95)","(4.8, 5.8, 5.96875)"
11-01-2023 19:51:13.944364,"(21.0, 42.0, 31.565217391304348)","(1.85, 2.3, 2.275)","(11.0, 17.0, 14.666666666666666)","(10.0, 15.5, 14.630434782608695)","(18.0, 38.0, 34.08)","(4.2, 5.2, 4.95)","(4.8, 6.0, 5.4)"
11-01-2023 19:51:15.233293,"(21.0, 42.0, 33.333333333333336)","(1.85, 2.3, 2.2857142857142856)","(11.0, 17.0, 14.613636363636363)","(10.0, 15.5, 15.232142857142858)","(18.0, 38.0, 35.2)","(4.2, 5.2, 4.9125)","(4.8, 6.0, 5.721739130434782)"
11-01-2023 19:51:16.552515,"(21.0, 40.0, 38.166666666666664)","(1.85, 2.3, 2.320625)","(11.0, 17.0, 14.613636363636363)","(10.0, 15.5, 15.232142857142858)","(18.0, 38.0, 26.625)","(4.2, 5.1, 4.858064516129032)","(4.8, 6.0, 5.4399999999999995)"
11-01-2023 19:51:17.738586,"(21.0, 40.0, 38.166666666666664)","(1.85, 2.36, 2.2857142857142856)","(11.0, 17.0, 14.596153846153847)","(10.0, 15.5, 15.232142857142858)","(18.0, 38.0, 27.6)","(4.2, 5.1, 4.858064516129032)","(4.8, 6.0, 6.066666666666666)"
11-01-2023 19:51:18.979952,"(21.0, 40.0, 38.166666666666664)","(1.85, 2.3, 2.2857142857142856)","(11.0, 17.0, 14.613636363636363)","(10.0, 15.5, 14.785714285714286)","(18.0, 38.0, 27.6)","(4.2, 5.1, 4.811538461538461)","(4.8, 6.2, 5.573684210526316)"
11-01-2023 19:51:20.309415,"(21.0, 40.0, 39.0)","(1.85, 2.3, 2.2775)","(11.0, 17.0, 14.613636363636363)","(10.0, 15.5, 15.173913043478262)","(18.0, 38.0, 29.333333333333332)","(4.2, 5.1, 4.814285714285714)","(4.8, 6.2, 5.552380952380953)"
11-01-2023 19:51:21.595369,"(21.0, 40.0, 38.166666666666664)","(1.85, 2.28, 2.279285714285714)","(11.0, 17.0, 14.613636363636363)","(10.0, 15.5, 15.173913043478262)","(18.0, 38.0, 29.333333333333332)","(4.2, 5.1, 4.814285714285714)","(4.8, 6.2, 5.552380952380953)"
11-01-2023 19:51:22.938926,"(21.0, 40.0, 38.166666666666664)","(1.85, 2.28, 2.279285714285714)","(11.0, 17.0, 14.613636363636363)","(10.0, 15.5, 14.785714285714286)","(18.0, 38.0, 34.53333333333333)","(4.2, 5.1, 4.814285714285714)","(4.8, 6.2, 5.633333333333334)"
11-01-2023 19:51:24.139925,"(21.0, 40.0, 34.5)","(1.85, 2.28, 2.3457142857142856)","(11.0, 17.0, 14.785714285714286)","(10.0, 15.5, 15.173913043478262)","(18.0, 38.0, 34.57142857142857)","(4.2, 5.1, 4.814285714285714)","(4.8, 6.2, 5.7592592592592595)"
11-01-2023 19:51:25.321716,"(21.0, 40.0, 31.2)","(1.85, 2.36, 2.291578947368421)","(11.0, 16.5, 15.25)","(10.0, 15.5, 15.173913043478262)","(18.0, 38.0, 35.6)","(4.2, 5.1, 4.81875)","(4.8, 6.2, 5.7555555555555555)"
11-01-2023 19:51:26.367744,"(21.0, 40.0, 31.2)","(1.85, 2.38, 2.312173913043478)","(11.0, 16.0, 15.25)","(10.0, 15.5, 14.785714285714286)","(18.0, 38.0, 34.0)","(4.2, 5.1, 4.81875)","(4.8, 6.2, 5.72)"
11-01-2023 19:51:27.535213,"(21.0, 40.0, 32.666666666666664)","(1.85, 2.38, 2.3242857142857143)","(11.0, 16.0, 15.25)","(10.0, 15.5, 14.785714285714286)","(18.0, 38.0, 34.0)","(4.2, 5.1, 4.81875)","(4.8, 6.2, 5.72)"
11-01-2023 19:51:28.622774,"(21.0, 40.0, 34.23809523809524)","(1.85, 2.38, 2.3242857142857143)","(11.0, 16.0, 15.25)","(10.0, 15.5, 15.173913043478262)","(18.0, 38.0, 35.6)","(4.2, 5.1, 4.81875)","(4.8, 6.2, 5.72)"
