,Idealrockidealroll,Southshore Nz,Stormy Sanz,Military Man Nz,Kenya Nz,Cheddar Valley Nz,Sharmey,Rocks Arnt Pets,Kiavino Stride,Where Ya Bin Nz,Believe In Forever
08-01-2023 20:00:00.265939,"(1.07, 1.19, 1.1850865051903114)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 46.90909090909091)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:01.346407,"(1.07, 1.19, 1.184204081632653)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 50.0)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:02.438296,"(1.07, 1.19, 1.184204081632653)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 50.0)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:03.514630,"(1.07, 1.19, 1.184204081632653)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 50.0)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:04.616280,"(1.07, 1.19, 1.184204081632653)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 50.0)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:05.721421,"(1.07, 1.19, 1.184204081632653)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 50.0)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:06.816298,"(1.07, 1.19, 1.184204081632653)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 50.0)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:07.889773,"(1.07, 1.19, 1.184204081632653)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 50.0)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:08.998708,"(1.07, 1.19, 1.184204081632653)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 53.07692307692308)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 46.857142857142854)"
08-01-2023 20:00:10.067556,"(1.07, 1.19, 1.184204081632653)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 53.07692307692308)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 46.857142857142854)"
08-01-2023 20:00:11.185496,"(1.07, 1.19, 1.184204081632653)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 48.57142857142857)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 46.857142857142854)"
08-01-2023 20:00:12.277548,"(1.07, 1.19, 1.1824468085106383)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 48.57142857142857)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 46.857142857142854)"
08-01-2023 20:00:13.373463,"(1.07, 1.19, 1.1824468085106383)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 46.90909090909091)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 46.857142857142854)"
08-01-2023 20:00:14.528502,"(1.07, 1.19, 1.1824468085106383)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 46.90909090909091)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 46.857142857142854)"
08-01-2023 20:00:15.649827,"(1.07, 1.19, 1.1824468085106383)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 46.90909090909091)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 46.857142857142854)"
08-01-2023 20:00:16.773335,"(1.07, 1.19, 1.1824468085106383)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 53.07692307692308)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 46.857142857142854)"
08-01-2023 20:00:17.855376,"(1.07, 1.19, 1.1836036036036035)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 53.07692307692308)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 46.857142857142854)"
08-01-2023 20:00:18.947370,"(1.07, 1.19, 1.184204081632653)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 53.07692307692308)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:20.095308,"(1.07, 1.19, 1.184204081632653)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 48.57142857142857)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:21.248414,"(1.07, 1.19, 1.184204081632653)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 48.57142857142857)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:22.338646,"(1.07, 1.19, 1.184204081632653)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 48.57142857142857)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:23.417642,"(1.07, 1.19, 1.184204081632653)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 48.57142857142857)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:24.498984,"(1.07, 1.19, 1.184204081632653)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 50.0)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:25.596070,"(1.07, 1.19, 1.184204081632653)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 50.0)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:26.685196,"(1.07, 1.19, 1.184204081632653)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 50.0)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:27.764473,"(1.07, 1.19, 1.184204081632653)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 50.0)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:28.852741,"(1.07, 1.19, 1.184204081632653)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 53.07692307692308)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:29.992761,"(1.07, 1.19, 1.184204081632653)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 53.07692307692308)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:31.074970,"(1.07, 1.19, 1.184204081632653)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 53.07692307692308)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:32.170526,"(1.07, 1.19, 1.184204081632653)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 53.07692307692308)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:33.248813,"(1.07, 1.19, 1.184204081632653)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 48.57142857142857)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:34.340239,"(1.07, 1.19, 1.184204081632653)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 48.57142857142857)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:35.439960,"(1.07, 1.19, 1.184204081632653)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 48.54545454545455)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:36.527247,"(1.07, 1.19, 1.1851304347826086)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 50.0)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:37.619000,"(1.07, 1.19, 1.1851304347826086)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 50.0)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:38.703817,"(1.07, 1.19, 1.1851304347826086)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 50.0)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:39.805378,"(1.07, 1.19, 1.1851304347826086)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 50.0)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:40.900146,"(1.07, 1.19, 1.1851304347826086)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 50.0)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:41.998953,"(1.07, 1.19, 1.1851304347826086)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 53.07692307692308)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:43.133143,"(1.07, 1.19, 1.1851304347826086)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 53.07692307692308)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:44.237953,"(1.07, 1.19, 1.1854471544715446)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 53.07692307692308)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:45.364085,"(1.07, 1.19, 1.184074074074074)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 53.07692307692308)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:46.454216,"(1.07, 1.19, 1.184074074074074)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 46.90909090909091)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:47.570778,"(1.07, 1.19, 1.184074074074074)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 46.90909090909091)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:48.707900,"(1.07, 1.19, 1.184074074074074)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 50.0)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:49.790453,"(1.07, 1.19, 1.184074074074074)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 50.0)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:50.886257,"(1.07, 1.19, 1.184074074074074)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 50.0)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:52.041222,"(1.07, 1.19, 1.184074074074074)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 50.0)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:53.175657,"(1.07, 1.19, 1.184074074074074)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 50.0)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:54.257962,"(1.07, 1.19, 1.184074074074074)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 50.0)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:55.365047,"(1.07, 1.19, 1.184074074074074)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 53.07692307692308)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:56.455831,"(1.07, 1.19, 1.184074074074074)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 53.07692307692308)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:57.565547,"(1.07, 1.19, 1.184074074074074)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 53.07692307692308)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:58.674974,"(1.07, 1.19, 1.184074074074074)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 48.57142857142857)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:00:59.764394,"(1.07, 1.19, 1.184074074074074)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 48.57142857142857)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:01:00.867699,"(1.07, 1.19, 1.184074074074074)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 48.57142857142857)","(51.0, 190.0, 185.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:01:01.969589,"(1.07, 1.19, 1.184074074074074)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 56.0)","(16.0, 60.0, 50.0)","(51.0, 190.0, 211.25)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:01:03.076303,"(1.07, 1.19, 1.184074074074074)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 60.0, 62.5)","(16.0, 60.0, 50.0)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:01:04.170457,"(1.07, 1.19, 1.184074074074074)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 65.0, 66.66666666666667)","(16.0, 60.0, 50.0)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:01:05.275821,"(1.07, 1.19, 1.184074074074074)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 80.0, 66.66666666666667)","(16.0, 60.0, 50.0)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:01:06.365635,"(1.07, 1.19, 1.184074074074074)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 80.0, 66.66666666666667)","(16.0, 60.0, 50.0)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:01:07.470685,"(1.07, 1.19, 1.184074074074074)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 80.0, 66.66666666666667)","(16.0, 60.0, 50.0)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:01:08.561929,"(1.07, 1.19, 1.1849606299212598)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 80.0, 66.66666666666667)","(16.0, 60.0, 50.0)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:01:09.654762,"(1.07, 1.19, 1.1849606299212598)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 80.0, 66.66666666666667)","(16.0, 60.0, 50.470588235294116)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:01:10.750278,"(1.07, 1.19, 1.1849606299212598)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 80.0, 66.66666666666667)","(16.0, 60.0, 50.470588235294116)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:01:11.834008,"(1.07, 1.19, 1.1849606299212598)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 80.0, 66.66666666666667)","(16.0, 60.0, 46.90909090909091)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:01:12.946438,"(1.07, 1.19, 1.1849606299212598)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 80.0, 66.66666666666667)","(16.0, 60.0, 46.90909090909091)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:01:14.045611,"(1.07, 1.19, 1.1849606299212598)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 80.0, 66.66666666666667)","(16.0, 60.0, 46.90909090909091)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:01:15.133288,"(1.07, 1.19, 1.1849606299212598)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 80.0, 66.66666666666667)","(16.0, 60.0, 48.54545454545455)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:01:16.229251,"(1.07, 1.19, 1.185187969924812)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 80.0, 66.66666666666667)","(16.0, 60.0, 48.54545454545455)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
08-01-2023 20:01:17.315255,"(1.07, 1.19, 1.185187969924812)","(31.0, 99999, 99990)","(21.0, 75.0, 67.5)","(91.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(19.0, 80.0, 66.66666666666667)","(16.0, 60.0, 48.54545454545455)","(51.0, 220.0, 199.0)","(19.0, 99999, 99990)","(18.0, 48.0, 45.86666666666667)"
