,Weblec Star,Windy Storm,Fernandos Quest,Beatrix Bale,Extreme Rock,Black Compass
11-01-2023 12:03:15.435314,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:16.391945,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:17.396514,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:18.317765,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:19.197709,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:20.100502,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:21.019137,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:21.976873,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:22.895489,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:23.805438,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:24.707311,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:25.631890,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:26.579187,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:27.567086,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:28.557293,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:29.486006,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:30.377197,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:31.267235,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:32.165111,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:33.129653,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:34.064844,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:35.029193,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:35.983948,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:36.854378,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:37.747506,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:38.670719,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:39.657553,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:40.650654,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:41.610368,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:42.581687,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:43.447623,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:44.400585,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:45.340882,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:46.291969,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:47.221377,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:48.134785,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:49.022465,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:49.915531,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:50.877945,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:51.866859,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:52.764502,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:53.757579,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:54.680979,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:55.547506,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:56.487366,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:57.415408,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:58.342161,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:03:59.299602,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:04:00.231950,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 49.75)","(4.6, 5.6, 5.075)"
11-01-2023 12:04:01.144915,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.457692307692308)","(14.0, 32.0, 22.625)","(31.0, 160.0, 62.0)","(4.6, 5.6, 5.075)"
11-01-2023 12:04:02.052214,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.4576724137931034)","(14.0, 32.0, 22.625)","(31.0, 160.0, 62.0)","(4.6, 5.6, 5.075)"
11-01-2023 12:04:03.043269,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.4576724137931034)","(14.0, 32.0, 22.625)","(31.0, 160.0, 53.25)","(4.6, 5.6, 5.075)"
11-01-2023 12:04:03.983183,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.45764192139738)","(14.0, 32.0, 22.625)","(31.0, 160.0, 53.25)","(4.6, 5.6, 5.075)"
11-01-2023 12:04:04.950901,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.45764192139738)","(14.0, 32.0, 22.625)","(31.0, 160.0, 53.25)","(4.6, 5.6, 5.075)"
11-01-2023 12:04:05.930499,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.45764192139738)","(14.0, 32.0, 22.625)","(31.0, 160.0, 53.25)","(4.6, 5.6, 5.075)"
11-01-2023 12:04:06.893241,"(3.2, 6.8, 6.35)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.4576211453744494)","(14.0, 32.0, 22.625)","(31.0, 160.0, 53.25)","(4.6, 5.6, 5.075)"
11-01-2023 12:04:07.811612,"(3.2, 6.8, 6.3875)","(4.6, 7.0, 6.507692307692308)","(2.35, 2.46, 2.4567713004484304)","(14.0, 32.0, 21.583333333333332)","(31.0, 160.0, 53.25)","(4.6, 5.6, 5.366666666666666)"
11-01-2023 12:04:08.679079,"(3.2, 6.8, 6.3875)","(4.6, 7.0, 6.507692307692308)","(2.35, 2.46, 2.4567713004484304)","(14.0, 32.0, 21.583333333333332)","(31.0, 160.0, 53.25)","(4.6, 5.6, 5.366666666666666)"
11-01-2023 12:04:09.577742,"(3.2, 6.8, 6.3875)","(4.6, 7.0, 6.507692307692308)","(2.35, 2.46, 2.4567713004484304)","(14.0, 32.0, 21.583333333333332)","(31.0, 160.0, 53.25)","(4.6, 5.6, 5.366666666666666)"
11-01-2023 12:04:10.502548,"(3.2, 6.8, 6.3875)","(4.6, 7.0, 6.542857142857143)","(2.35, 2.46, 2.4567713004484304)","(14.0, 32.0, 21.583333333333332)","(31.0, 160.0, 53.25)","(4.6, 5.6, 5.366666666666666)"
11-01-2023 12:04:11.455779,"(3.2, 6.8, 6.3875)","(4.6, 7.0, 6.542857142857143)","(2.35, 2.46, 2.4567713004484304)","(14.0, 32.0, 21.583333333333332)","(31.0, 160.0, 53.25)","(4.6, 5.6, 5.366666666666666)"
11-01-2023 12:04:12.468492,"(3.2, 6.8, 6.3875)","(4.6, 7.0, 6.542857142857143)","(2.35, 2.46, 2.4567420814479637)","(14.0, 32.0, 21.583333333333332)","(31.0, 160.0, 53.25)","(4.6, 5.6, 5.366666666666666)"
11-01-2023 12:04:13.423495,"(3.2, 6.8, 6.3875)","(4.6, 7.0, 6.542857142857143)","(2.35, 2.46, 2.4567420814479637)","(14.0, 32.0, 21.583333333333332)","(31.0, 160.0, 55.42857142857143)","(4.6, 5.6, 5.075)"
11-01-2023 12:04:14.331217,"(3.2, 6.8, 6.3125)","(4.6, 7.0, 6.127272727272727)","(2.35, 2.46, 2.4567420814479637)","(14.0, 32.0, 21.583333333333332)","(31.0, 160.0, 55.42857142857143)","(4.6, 5.6, 5.288888888888889)"
11-01-2023 12:04:15.295679,"(3.2, 6.8, 6.444444444444445)","(4.6, 6.8, 6.3)","(2.35, 2.46, 2.454285714285714)","(14.0, 30.0, 26.5)","(31.0, 160.0, 53.25)","(4.6, 5.6, 5.4222222222222225)"
11-01-2023 12:04:16.245511,"(3.2, 6.8, 6.444444444444445)","(4.6, 6.8, 6.3)","(2.35, 2.46, 2.4542105263157894)","(14.0, 30.0, 26.5)","(31.0, 160.0, 53.25)","(4.6, 5.6, 5.4222222222222225)"
11-01-2023 12:04:17.162376,"(3.2, 6.8, 6.444444444444445)","(4.6, 6.8, 6.3)","(2.35, 2.46, 2.4542105263157894)","(14.0, 30.0, 26.5)","(31.0, 160.0, 53.25)","(4.6, 5.6, 5.4222222222222225)"
11-01-2023 12:04:18.091831,"(3.2, 6.8, 6.444444444444445)","(4.6, 6.8, 6.3)","(2.35, 2.46, 2.4542105263157894)","(14.0, 30.0, 26.5)","(31.0, 160.0, 53.25)","(4.6, 5.6, 5.4222222222222225)"
11-01-2023 12:04:19.022220,"(3.2, 6.8, 6.444444444444445)","(4.6, 6.8, 6.3)","(2.35, 2.46, 2.4541592920353983)","(14.0, 30.0, 26.5)","(31.0, 160.0, 53.25)","(4.6, 5.6, 5.4222222222222225)"
11-01-2023 12:04:19.928475,"(3.2, 6.8, 6.444444444444445)","(4.6, 6.8, 6.3)","(2.35, 2.46, 2.4541592920353983)","(14.0, 30.0, 26.5)","(31.0, 160.0, 53.25)","(4.6, 5.6, 5.4222222222222225)"
11-01-2023 12:04:20.796115,"(3.2, 6.8, 6.444444444444445)","(4.6, 6.8, 6.3)","(2.35, 2.46, 2.4541592920353983)","(14.0, 30.0, 26.5)","(31.0, 160.0, 53.25)","(4.6, 5.6, 5.466666666666667)"
11-01-2023 12:04:21.677317,"(3.2, 6.8, 6.333333333333333)","(4.6, 6.6, 6.142857142857142)","(2.35, 2.42, 2.4195098039215686)","(14.0, 30.0, 26.5)","(31.0, 160.0, 53.25)","(4.6, 5.6, 5.466666666666667)"
11-01-2023 12:04:22.639941,"(3.2, 6.8, 6.333333333333333)","(4.6, 6.6, 6.142857142857142)","(2.35, 2.42, 2.4195049504950497)","(14.0, 30.0, 26.5)","(31.0, 160.0, 53.25)","(4.6, 5.6, 5.466666666666667)"
11-01-2023 12:04:23.589010,"(3.2, 6.8, 6.333333333333333)","(4.6, 6.6, 6.142857142857142)","(2.35, 2.42, 2.4195049504950497)","(14.0, 30.0, 26.5)","(31.0, 160.0, 53.25)","(4.6, 5.6, 5.4714285714285715)"
11-01-2023 12:04:24.560058,"(3.2, 6.8, 6.363636363636363)","(4.6, 6.6, 6.12)","(2.35, 2.42, 2.4192118226600985)","(14.0, 30.0, 23.0)","(31.0, 160.0, 49.09090909090909)","(4.6, 5.6, 5.4714285714285715)"
11-01-2023 12:04:25.556282,"(3.2, 6.8, 6.363636363636363)","(4.6, 6.4, 6.316666666666667)","(2.35, 2.42, 2.4192118226600985)","(14.0, 30.0, 23.0)","(31.0, 160.0, 46.714285714285715)","(4.6, 5.6, 5.4714285714285715)"
11-01-2023 12:04:26.521545,"(3.2, 6.8, 6.363636363636363)","(4.6, 6.4, 6.316666666666667)","(2.35, 2.42, 2.4192)","(14.0, 30.0, 21.6)","(31.0, 160.0, 46.714285714285715)","(4.6, 5.6, 5.45)"
11-01-2023 12:04:27.468625,"(3.2, 6.8, 6.275)","(4.6, 6.4, 6.257142857142857)","(2.35, 2.42, 2.4192)","(14.0, 30.0, 20.8125)","(31.0, 160.0, 46.714285714285715)","(4.6, 5.6, 5.5)"
11-01-2023 12:04:28.349622,"(3.2, 6.8, 6.5)","(4.6, 6.4, 6.2)","(2.35, 2.42, 2.4196791443850265)","(14.0, 30.0, 20.8125)","(31.0, 160.0, 46.714285714285715)","(4.6, 5.7, 5.800000000000001)"
11-01-2023 12:04:29.242401,"(3.2, 6.8, 6.542857142857143)","(4.6, 6.4, 5.8)","(2.35, 2.42, 2.4196791443850265)","(14.0, 30.0, 20.8125)","(31.0, 160.0, 62.5)","(4.6, 6.2, 5.800000000000001)"
11-01-2023 12:04:30.175576,"(3.2, 6.8, 6.542857142857143)","(4.6, 6.4, 6.175000000000001)","(2.35, 2.42, 2.4196756756756757)","(14.0, 29.0, 21.4)","(31.0, 160.0, 91.75)","(4.6, 6.2, 5.4526315789473685)"
11-01-2023 12:04:31.079979,"(3.2, 6.8, 6.542857142857143)","(4.6, 6.4, 6.271428571428571)","(2.35, 2.42, 2.4196756756756757)","(14.0, 28.0, 23.75)","(31.0, 160.0, 91.75)","(4.6, 6.0, 5.285)"
11-01-2023 12:04:32.031732,"(3.2, 6.8, 6.542857142857143)","(4.6, 6.4, 6.318181818181818)","(2.35, 2.46, 2.455431472081218)","(14.0, 28.0, 20.916666666666668)","(31.0, 160.0, 91.75)","(4.6, 6.0, 4.991666666666667)"
11-01-2023 12:04:32.921650,"(3.2, 6.8, 6.542857142857143)","(4.6, 6.4, 6.318181818181818)","(2.35, 2.46, 2.455431472081218)","(14.0, 28.0, 20.916666666666668)","(31.0, 160.0, 91.75)","(4.6, 6.0, 4.991666666666667)"
11-01-2023 12:04:33.773080,"(3.2, 6.8, 6.542857142857143)","(4.6, 6.4, 6.318181818181818)","(2.35, 2.44, 2.4389304812834225)","(14.0, 28.0, 20.916666666666668)","(31.0, 160.0, 91.75)","(4.6, 6.0, 5.288235294117647)"
11-01-2023 12:04:34.685940,"(3.2, 6.8, 6.542857142857143)","(4.6, 6.4, 6.318181818181818)","(2.35, 2.44, 2.4389304812834225)","(14.0, 28.0, 20.916666666666668)","(31.0, 160.0, 91.75)","(4.6, 6.0, 5.3950000000000005)"
11-01-2023 12:04:35.585498,"(3.2, 6.8, 6.472727272727273)","(4.6, 6.4, 6.271428571428571)","(2.35, 2.44, 2.438913043478261)","(14.0, 28.0, 20.916666666666668)","(31.0, 160.0, 91.75)","(4.6, 6.0, 5.3950000000000005)"
11-01-2023 12:04:36.541540,"(3.2, 6.8, 6.542857142857143)","(4.6, 6.4, 6.25)","(2.35, 2.44, 2.438913043478261)","(14.0, 28.0, 20.916666666666668)","(31.0, 160.0, 91.75)","(4.6, 6.0, 5.3950000000000005)"
11-01-2023 12:04:37.497618,"(3.2, 6.8, 6.47)","(4.6, 6.4, 6.283333333333333)","(2.35, 2.44, 2.438913043478261)","(14.0, 28.0, 21.625)","(31.0, 160.0, 91.75)","(4.6, 6.0, 5.3950000000000005)"
11-01-2023 12:04:38.439702,"(3.2, 6.8, 6.5)","(4.6, 6.4, 6.283333333333333)","(2.35, 2.44, 2.438901098901099)","(14.0, 28.0, 21.625)","(31.0, 160.0, 60.875)","(4.6, 6.0, 5.3950000000000005)"
11-01-2023 12:04:39.358666,"(3.2, 6.8, 6.5)","(4.6, 6.4, 6.283333333333333)","(2.35, 2.44, 2.438901098901099)","(14.0, 28.0, 21.625)","(31.0, 160.0, 60.875)","(4.6, 6.0, 5.193333333333333)"
11-01-2023 12:04:40.228465,"(3.2, 6.8, 6.5)","(4.6, 6.8, 6.3875)","(2.35, 2.46, 2.4570967741935483)","(14.0, 28.0, 21.625)","(31.0, 160.0, 60.875)","(4.6, 6.0, 5.2384615384615385)"
11-01-2023 12:04:41.115260,"(3.2, 6.6, 6.18)","(4.6, 6.6, 6.518181818181818)","(2.35, 2.44, 2.4388888888888887)","(14.0, 27.0, 25.125)","(31.0, 160.0, 48.57142857142857)","(4.6, 6.0, 5.223076923076923)"
11-01-2023 12:04:42.067586,"(3.2, 6.6, 6.05)","(4.6, 6.6, 6.518181818181818)","(2.35, 2.44, 2.4382513661202183)","(14.0, 27.0, 25.125)","(31.0, 150.0, 95.0)","(4.6, 5.9, 5.194117647058823)"
11-01-2023 12:04:42.968468,"(3.2, 6.6, 6.05)","(4.6, 6.6, 6.449999999999999)","(2.35, 2.44, 2.4388888888888887)","(14.0, 27.0, 23.25)","(31.0, 150.0, 95.0)","(4.6, 5.9, 5.194117647058823)"
11-01-2023 12:04:43.888295,"(3.2, 6.6, 6.33)","(4.6, 6.6, 6.449999999999999)","(2.35, 2.44, 2.438876404494382)","(14.0, 27.0, 20.571428571428573)","(31.0, 150.0, 128.4)","(4.6, 5.9, 5.18)"
11-01-2023 12:04:44.831366,"(3.2, 6.6, 6.33)","(4.6, 6.6, 6.449999999999999)","(2.35, 2.44, 2.438876404494382)","(14.0, 27.0, 20.571428571428573)","(31.0, 150.0, 128.4)","(4.6, 5.9, 5.18)"
11-01-2023 12:04:45.759007,"(3.2, 6.6, 6.15)","(4.6, 6.6, 6.449999999999999)","(2.35, 2.44, 2.438876404494382)","(14.0, 25.0, 22.25)","(31.0, 150.0, 128.4)","(4.6, 5.9, 5.194117647058823)"
11-01-2023 12:04:46.656436,"(3.2, 6.6, 6.15)","(4.6, 6.6, 6.449999999999999)","(2.35, 2.44, 2.438876404494382)","(14.0, 25.0, 22.25)","(31.0, 150.0, 128.4)","(4.6, 5.9, 5.194117647058823)"
11-01-2023 12:04:47.594537,"(3.2, 6.6, 6.45)","(4.6, 6.6, 6.2625)","(2.35, 2.42, 2.419431818181818)","(14.0, 25.0, 20.416666666666668)","(31.0, 140.0, 59.63636363636364)","(4.6, 5.8, 5.3)"
11-01-2023 12:04:48.581218,"(3.2, 6.6, 6.45)","(4.6, 6.6, 6.2625)","(2.35, 2.42, 2.419425287356322)","(14.0, 25.0, 20.875)","(31.0, 130.0, 59.63636363636364)","(4.6, 5.8, 5.3)"
11-01-2023 12:04:49.587521,"(3.2, 6.6, 6.45)","(4.6, 6.6, 6.2625)","(2.35, 2.42, 2.419425287356322)","(14.0, 25.0, 20.875)","(31.0, 130.0, 59.63636363636364)","(4.6, 5.8, 5.233333333333333)"
11-01-2023 12:04:50.623059,"(3.2, 6.6, 6.45)","(4.6, 6.6, 6.171428571428571)","(2.35, 2.42, 2.419425287356322)","(14.0, 25.0, 20.25)","(31.0, 130.0, 59.63636363636364)","(4.6, 5.9, 5.233333333333333)"
11-01-2023 12:04:51.619595,"(3.2, 6.6, 6.45)","(4.6, 6.6, 6.171428571428571)","(2.35, 2.42, 2.4194186046511628)","(14.0, 24.0, 20.142857142857142)","(31.0, 130.0, 59.63636363636364)","(4.6, 5.9, 5.233333333333333)"
11-01-2023 12:04:52.540163,"(3.2, 6.6, 6.45)","(4.6, 6.6, 6.171428571428571)","(2.35, 2.42, 2.4193827160493826)","(14.0, 24.0, 20.142857142857142)","(31.0, 130.0, 59.63636363636364)","(4.6, 5.9, 5.233333333333333)"
11-01-2023 12:04:53.383328,"(3.2, 6.6, 6.45)","(4.6, 6.6, 6.171428571428571)","(2.35, 2.42, 2.4193827160493826)","(14.0, 24.0, 20.142857142857142)","(31.0, 110.0, 88.0)","(4.6, 5.9, 5.277777777777778)"
11-01-2023 12:04:54.268826,"(3.2, 6.6, 6.375)","(4.6, 6.6, 6.266666666666667)","(2.35, 2.48, 2.476121212121212)","(14.0, 24.0, 20.4)","(31.0, 110.0, 72.0)","(4.6, 5.9, 5.277777777777778)"
11-01-2023 12:04:55.132906,"(3.2, 6.6, 6.375)","(4.6, 6.6, 6.266666666666667)","(2.35, 2.44, 2.4387499999999998)","(14.0, 24.0, 20.4)","(31.0, 100.0, 72.0)","(4.6, 5.9, 5.277777777777778)"
11-01-2023 12:04:56.042856,"(3.2, 6.6, 6.375)","(4.6, 6.6, 6.266666666666667)","(2.35, 2.44, 2.438036809815951)","(14.0, 24.0, 20.4)","(31.0, 100.0, 58.0)","(4.6, 5.9, 5.277777777777778)"
11-01-2023 12:04:56.943388,"(3.2, 6.6, 6.375)","(4.6, 6.6, 6.266666666666667)","(2.35, 2.44, 2.438012422360248)","(14.0, 24.0, 20.4)","(31.0, 100.0, 58.0)","(4.6, 5.9, 5.277777777777778)"
