,Ms Lucky Leaves,Hillbilly Joker,Bad Bailey,Real Talent,Tysons Typhoon,Darley Dynamo,Lala Que,Earn The Fizz
09-01-2023 11:05:01.545691,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:02.721655,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:03.922466,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:05.102622,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:06.329083,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:07.523670,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:08.698882,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:09.817988,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:10.999370,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:12.205195,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:13.410089,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:14.566524,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:15.727875,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:16.901307,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:18.075861,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:19.224137,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:20.339762,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:21.381906,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:22.419183,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:23.387803,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:24.381375,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:25.420292,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:26.524023,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:27.621386,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:28.714455,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:29.841064,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:30.927854,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:32.037621,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:33.179005,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:34.294652,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:35.431578,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:36.553237,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:37.646730,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:38.751883,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:39.824287,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:40.932910,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:42.060706,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:43.142669,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:44.192990,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:45.287426,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:46.390437,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:47.481371,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:48.629430,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:49.720134,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:50.781643,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:51.848597,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:52.840567,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:53.807340,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:54.808506,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:55.805053,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:56.869954,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:58.029007,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:05:59.139159,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:06:00.239497,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:06:01.357183,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:06:02.437265,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:06:03.498135,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:06:04.647419,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 5.7)"
09-01-2023 11:06:05.756942,"(4.8, 12.0, 5.3538461538461535)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 2.7290909090909095)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 5.7)"
09-01-2023 11:06:06.874113,"(4.8, 12.0, 5.3538461538461535)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 2.7290909090909095)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 5.7)"
09-01-2023 11:06:07.964877,"(4.8, 12.0, 5.3538461538461535)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 2.7290909090909095)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 5.7)"
09-01-2023 11:06:09.062608,"(4.8, 12.0, 5.3538461538461535)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 2.7290909090909095)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 5.7)"
09-01-2023 11:06:10.135904,"(4.8, 12.0, 5.3538461538461535)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 2.7290909090909095)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 5.7)"
09-01-2023 11:06:11.237875,"(4.8, 12.0, 5.3538461538461535)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 2.7290909090909095)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 5.7)"
09-01-2023 11:06:12.394904,"(4.8, 12.0, 5.3538461538461535)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 2.7290909090909095)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 5.7)"
09-01-2023 11:06:13.521540,"(4.8, 12.0, 5.3538461538461535)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 2.7290909090909095)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 5.7)"
09-01-2023 11:06:14.642746,"(4.8, 12.0, 5.3538461538461535)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 2.7290909090909095)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 5.7)"
09-01-2023 11:06:15.716099,"(4.8, 12.0, 5.3538461538461535)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 24.68181818181818)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 2.7290909090909095)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 5.7)"
09-01-2023 11:06:16.831316,"(4.8, 12.0, 5.3538461538461535)","(12.0, 30.0, 24.411764705882355)","(11.0, 24.0, 20.11111111111111)","(15.0, 34.0, 24.68181818181818)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 2.7290909090909095)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 5.7)"
09-01-2023 11:06:17.935338,"(4.8, 12.0, 5.3538461538461535)","(12.0, 30.0, 24.411764705882355)","(11.0, 24.0, 20.11111111111111)","(15.0, 34.0, 24.68181818181818)","(10.0, 20.0, 16.214285714285715)","(2.8, 4.3, 2.7290909090909095)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 5.7)"
09-01-2023 11:06:19.012100,"(4.8, 12.0, 5.3538461538461535)","(12.0, 30.0, 24.411764705882355)","(11.0, 24.0, 20.11111111111111)","(15.0, 34.0, 24.68181818181818)","(10.0, 20.0, 16.214285714285715)","(2.8, 4.3, 2.7290909090909095)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 5.7)"
09-01-2023 11:06:20.120584,"(4.8, 12.0, 5.3538461538461535)","(12.0, 30.0, 24.411764705882355)","(11.0, 24.0, 20.11111111111111)","(15.0, 34.0, 24.68181818181818)","(10.0, 20.0, 16.214285714285715)","(2.8, 4.3, 2.7290909090909095)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 5.7)"
09-01-2023 11:06:21.159154,"(4.8, 12.0, 5.3538461538461535)","(12.0, 30.0, 24.411764705882355)","(11.0, 24.0, 20.11111111111111)","(15.0, 34.0, 24.68181818181818)","(10.0, 20.0, 16.214285714285715)","(2.8, 4.3, 2.7290909090909095)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 5.7)"
09-01-2023 11:06:22.182853,"(4.8, 12.0, 5.3538461538461535)","(12.0, 30.0, 24.411764705882355)","(11.0, 24.0, 20.11111111111111)","(15.0, 34.0, 24.68181818181818)","(10.0, 20.0, 16.214285714285715)","(2.8, 4.3, 2.7290909090909095)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 5.7)"
09-01-2023 11:06:23.185860,"(4.8, 12.0, 5.3538461538461535)","(12.0, 30.0, 24.411764705882355)","(11.0, 24.0, 20.11111111111111)","(15.0, 34.0, 24.68181818181818)","(10.0, 20.0, 16.214285714285715)","(2.8, 4.3, 2.7290909090909095)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 5.7)"
09-01-2023 11:06:24.191263,"(4.8, 12.0, 5.3538461538461535)","(12.0, 30.0, 24.411764705882355)","(11.0, 24.0, 20.11111111111111)","(15.0, 34.0, 24.68181818181818)","(10.0, 20.0, 16.214285714285715)","(2.8, 4.3, 2.7290909090909095)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 5.7)"
09-01-2023 11:06:25.195496,"(4.8, 12.0, 5.3538461538461535)","(12.0, 30.0, 24.411764705882355)","(11.0, 24.0, 20.11111111111111)","(15.0, 34.0, 24.68181818181818)","(10.0, 20.0, 16.845454545454544)","(2.8, 4.3, 2.77)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 5.7)"
09-01-2023 11:06:26.212781,"(4.8, 12.0, 5.3538461538461535)","(12.0, 30.0, 24.411764705882355)","(11.0, 21.0, 20.214285714285715)","(15.0, 34.0, 24.68181818181818)","(10.0, 18.5, 16.68)","(2.8, 3.85, 2.77)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 5.11578947368421)"
09-01-2023 11:06:27.214822,"(4.8, 12.0, 7.2)","(12.0, 30.0, 18.4375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 24.68181818181818)","(10.0, 18.5, 16.68)","(2.8, 3.85, 2.77)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 5.11578947368421)"
09-01-2023 11:06:28.269019,"(4.8, 12.0, 7.2)","(12.0, 30.0, 18.4375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 24.68181818181818)","(10.0, 18.5, 16.68)","(2.8, 3.85, 2.77)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 5.11578947368421)"
09-01-2023 11:06:29.324943,"(4.8, 12.0, 7.2)","(12.0, 30.0, 18.4375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 24.68181818181818)","(10.0, 18.5, 16.68)","(2.8, 3.85, 2.77)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 5.11578947368421)"
