,East On Henry,Chi Foose,Sidewinder,Darnum Blaze,Sir Les,My Girl Whizbang,Lofty
05-01-2023 14:50:13.775224,"(6.0, 8.6, 8.430769230769231)","(41.0, 95.0, 86.66666666666667)","(51.0, 200.0, 197.5)","(81.0, 170.0, 165.3846153846154)","(2.4, 3.2, 3.1772727272727272)","(12.0, 17.0, 16.545454545454547)","(1.8, 2.08, 2.086666666666667)"
05-01-2023 14:50:14.961945,"(6.0, 8.6, 8.447619047619048)","(41.0, 95.0, 86.66666666666667)","(51.0, 200.0, 197.5)","(81.0, 170.0, 165.3846153846154)","(2.4, 3.2, 3.1772727272727272)","(12.0, 17.0, 16.545454545454547)","(1.8, 2.1, 2.072777777777778)"
05-01-2023 14:50:16.117484,"(6.0, 8.6, 8.408)","(41.0, 95.0, 86.66666666666667)","(51.0, 200.0, 197.5)","(81.0, 170.0, 165.3846153846154)","(2.4, 3.2, 3.1204545454545456)","(12.0, 17.0, 16.615384615384617)","(1.8, 2.08, 2.1100000000000003)"
05-01-2023 14:50:17.284069,"(6.0, 8.4, 8.352941176470589)","(41.0, 95.0, 88.25)","(51.0, 200.0, 197.5)","(81.0, 170.0, 165.3846153846154)","(2.4, 3.15, 3.0861111111111112)","(12.0, 17.0, 16.545454545454547)","(1.8, 2.12, 2.118823529411765)"
05-01-2023 14:50:18.491021,"(6.0, 8.6, 8.436363636363636)","(41.0, 95.0, 86.0)","(51.0, 200.0, 197.5)","(81.0, 170.0, 165.3846153846154)","(2.4, 3.1, 3.0625)","(12.0, 17.0, 16.545454545454547)","(1.8, 2.12, 2.118823529411765)"
05-01-2023 14:50:19.751039,"(6.0, 8.6, 8.436363636363636)","(41.0, 95.0, 86.0)","(51.0, 200.0, 197.5)","(81.0, 170.0, 165.3846153846154)","(2.4, 3.1, 3.030508474576271)","(12.0, 17.0, 17.278688524590162)","(1.8, 2.12, 2.106666666666667)"
05-01-2023 14:50:21.001870,"(6.0, 8.8, 8.64375)","(41.0, 95.0, 86.0)","(51.0, 200.0, 197.5)","(81.0, 170.0, 162.5)","(2.4, 3.05, 3.0362068965517244)","(12.0, 17.5, 19.470588235294116)","(1.8, 2.12, 2.0782608695652174)"
05-01-2023 14:50:22.211608,"(6.0, 8.8, 8.581818181818182)","(41.0, 95.0, 86.66666666666667)","(51.0, 200.0, 197.5)","(81.0, 180.0, 165.3846153846154)","(2.4, 3.1, 3.020652173913043)","(12.0, 20.0, 19.470588235294116)","(1.8, 2.08, 2.08062893081761)"
05-01-2023 14:50:23.453476,"(6.0, 8.8, 8.581818181818182)","(41.0, 95.0, 86.66666666666667)","(51.0, 200.0, 197.27272727272728)","(81.0, 170.0, 165.3846153846154)","(2.4, 3.05, 3.0214285714285714)","(12.0, 20.0, 19.470588235294116)","(1.8, 2.1, 2.081951219512195)"
05-01-2023 14:50:24.701858,"(6.0, 8.8, 8.566666666666666)","(41.0, 95.0, 86.66666666666667)","(51.0, 200.0, 197.5)","(81.0, 170.0, 165.3846153846154)","(2.4, 3.05, 3.0116666666666667)","(12.0, 20.0, 19.5)","(1.8, 2.1, 2.0733333333333333)"
05-01-2023 14:50:26.025941,"(6.0, 9.0, 8.706666666666667)","(41.0, 95.0, 88.6842105263158)","(51.0, 200.0, 197.5)","(81.0, 170.0, 165.3846153846154)","(2.4, 3.05, 3.0035714285714286)","(12.0, 20.0, 19.470588235294116)","(1.8, 2.08, 2.0836521739130434)"
05-01-2023 14:50:27.288239,"(6.0, 9.0, 8.719999999999999)","(41.0, 95.0, 81.66666666666667)","(51.0, 200.0, 197.5)","(81.0, 170.0, 165.3846153846154)","(2.4, 3.05, 3.0088235294117647)","(12.0, 20.0, 19.608695652173914)","(1.8, 2.1, 2.0846017699115045)"
05-01-2023 14:50:28.683405,"(6.0, 9.0, 8.719999999999999)","(41.0, 95.0, 86.11111111111111)","(51.0, 200.0, 197.5)","(81.0, 170.0, 165.3846153846154)","(2.4, 3.05, 3.0136363636363637)","(12.0, 20.0, 19.77777777777778)","(1.8, 2.1, 2.0710526315789473)"
05-01-2023 14:50:30.090704,"(6.0, 9.0, 8.737142857142857)","(51.0, 95.0, 89.28571428571429)","(61.0, 200.0, 197.5)","(81.0, 170.0, 165.3846153846154)","(2.45, 3.05, 3.0246153846153847)","(12.0, 20.0, 19.666666666666668)","(1.8, 2.08, 2.0594594594594593)"
05-01-2023 14:50:31.423343,"(6.0, 9.0, 8.81904761904762)","(51.0, 95.0, 86.11111111111111)","(61.0, 200.0, 197.5)","(81.0, 170.0, 165.3846153846154)","(2.45, 3.1, 2.9808450704225353)","(12.0, 20.0, 19.785714285714285)","(1.8, 2.08, 2.0723943661971833)"
05-01-2023 14:50:32.729389,"(6.0, 9.0, 8.83529411764706)","(51.0, 95.0, 85.625)","(61.0, 200.0, 197.5)","(81.0, 170.0, 165.3846153846154)","(2.45, 3.0, 2.9425)","(13.0, 20.0, 19.8)","(1.85, 2.08, 2.085176470588235)"
05-01-2023 14:50:34.063479,"(6.0, 9.4, 9.08)","(51.0, 95.0, 86.42857142857143)","(61.0, 200.0, 197.5)","(81.0, 170.0, 165.3846153846154)","(2.45, 2.96, 2.933846153846154)","(13.0, 20.0, 19.7)","(1.85, 2.1, 2.1081250000000002)"
05-01-2023 14:50:35.545085,"(6.0, 9.2, 9.149999999999999)","(51.0, 95.0, 81.15384615384616)","(61.0, 200.0, 197.5)","(81.0, 170.0, 165.3846153846154)","(2.45, 2.96, 2.937297297297297)","(13.0, 20.0, 19.727272727272727)","(1.85, 2.12, 2.1072727272727274)"
05-01-2023 14:50:37.024731,"(6.0, 9.2, 9.173333333333334)","(51.0, 95.0, 81.15384615384616)","(61.0, 200.0, 197.27272727272728)","(81.0, 170.0, 160.0)","(2.45, 2.96, 2.9324324324324325)","(13.0, 20.0, 19.727272727272727)","(1.85, 2.12, 2.0995121951219513)"
05-01-2023 14:50:38.226128,"(6.0, 9.4, 9.173333333333334)","(51.0, 95.0, 81.15384615384616)","(61.0, 200.0, 197.77777777777777)","(81.0, 170.0, 163.75)","(2.45, 2.96, 2.9504761904761905)","(13.0, 20.0, 19.916666666666668)","(1.85, 2.12, 2.062929292929293)"
05-01-2023 14:50:39.434477,"(6.0, 9.4, 9.229999999999999)","(51.0, 95.0, 86.57894736842105)","(61.0, 200.0, 197.77777777777777)","(81.0, 170.0, 155.0)","(2.45, 2.96, 2.9553846153846153)","(13.0, 20.0, 20.25)","(1.85, 2.08, 2.0554545454545456)"
05-01-2023 14:50:40.642123,"(6.0, 9.8, 9.566666666666666)","(51.0, 95.0, 86.57894736842105)","(61.0, 200.0, 197.77777777777777)","(81.0, 180.0, 146.66666666666666)","(2.45, 2.98, 2.9504347826086956)","(13.0, 21.0, 20.4)","(1.85, 2.06, 2.060120481927711)"
05-01-2023 14:50:41.870801,"(6.0, 9.8, 9.566666666666666)","(51.0, 95.0, 86.57894736842105)","(61.0, 200.0, 197.77777777777777)","(81.0, 180.0, 146.66666666666666)","(2.45, 2.98, 2.9482758620689653)","(13.0, 21.0, 20.34375)","(1.85, 2.08, 2.063815789473684)"
05-01-2023 14:50:42.961171,"(6.0, 9.8, 9.444444444444445)","(51.0, 95.0, 86.57894736842105)","(61.0, 200.0, 197.77777777777777)","(81.0, 180.0, 152.22222222222223)","(2.45, 2.98, 2.96)","(13.0, 21.0, 20.34375)","(1.85, 2.08, 2.0894444444444447)"
05-01-2023 14:50:44.144839,"(6.0, 9.6, 9.45)","(51.0, 95.0, 86.57894736842105)","(61.0, 200.0, 197.77777777777777)","(81.0, 180.0, 152.22222222222223)","(2.45, 2.98, 2.968)","(13.0, 21.0, 20.5)","(1.85, 2.1, 2.0691428571428574)"
05-01-2023 14:50:45.372164,"(6.0, 9.4, 9.276923076923078)","(51.0, 95.0, 86.57894736842105)","(61.0, 200.0, 197.77777777777777)","(81.0, 180.0, 159.16666666666666)","(2.45, 2.98, 2.9699999999999998)","(13.0, 21.0, 20.5)","(1.85, 2.08, 2.078867924528302)"
05-01-2023 14:50:46.637961,"(6.0, 9.4, 9.305882352941177)","(51.0, 95.0, 86.11111111111111)","(61.0, 200.0, 197.77777777777777)","(81.0, 180.0, 152.22222222222223)","(2.45, 2.98, 2.9699999999999998)","(13.0, 21.0, 20.272727272727273)","(1.85, 2.08, 2.0854545454545454)"
05-01-2023 14:50:47.876129,"(6.0, 9.4, 9.275)","(51.0, 95.0, 86.11111111111111)","(61.0, 200.0, 197.77777777777777)","(81.0, 180.0, 152.22222222222223)","(2.45, 2.98, 2.9683333333333333)","(13.0, 21.0, 20.333333333333332)","(1.85, 2.1, 2.0829268292682928)"
05-01-2023 14:50:49.007272,"(6.0, 9.4, 9.275)","(51.0, 95.0, 86.11111111111111)","(61.0, 200.0, 197.77777777777777)","(81.0, 180.0, 152.22222222222223)","(2.45, 2.98, 2.9658064516129032)","(13.0, 21.0, 20.333333333333332)","(1.85, 2.1, 2.0774117647058823)"
05-01-2023 14:50:50.220624,"(6.0, 9.4, 9.2)","(51.0, 95.0, 86.11111111111111)","(61.0, 200.0, 197.14285714285714)","(81.0, 180.0, 160.76923076923077)","(2.45, 2.98, 2.9435087719298245)","(13.0, 21.0, 20.363636363636363)","(1.85, 2.1, 2.086478873239437)"
05-01-2023 14:50:51.461982,"(6.0, 9.4, 9.218181818181819)","(51.0, 95.0, 88.6842105263158)","(61.0, 200.0, 197.14285714285714)","(81.0, 180.0, 152.22222222222223)","(2.45, 2.96, 2.9185159010600707)","(13.0, 21.0, 20.583333333333332)","(1.85, 2.1, 2.1197424892703864)"
05-01-2023 14:50:52.721447,"(6.0, 9.4, 9.100000000000001)","(51.0, 95.0, 88.6842105263158)","(61.0, 200.0, 161.42857142857142)","(81.0, 180.0, 152.22222222222223)","(2.45, 2.92, 2.932)","(13.0, 21.0, 20.571428571428573)","(1.85, 2.12, 2.1194444444444445)"
05-01-2023 14:50:53.766143,"(6.0, 9.4, 9.064)","(51.0, 95.0, 88.6842105263158)","(61.0, 180.0, 161.42857142857142)","(81.0, 180.0, 152.22222222222223)","(2.45, 2.94, 2.9221052631578948)","(13.0, 21.0, 20.19047619047619)","(1.85, 2.12, 2.1194570135746607)"
05-01-2023 14:50:54.798202,"(6.0, 9.4, 9.114285714285714)","(51.0, 95.0, 86.11111111111111)","(61.0, 180.0, 153.0)","(81.0, 180.0, 159.16666666666666)","(2.45, 2.94, 2.9272727272727272)","(13.0, 21.0, 19.52173913043478)","(1.85, 2.12, 2.1198198198198197)"
05-01-2023 14:50:55.952872,"(6.0, 9.4, 8.950000000000001)","(51.0, 95.0, 86.11111111111111)","(61.0, 180.0, 153.0)","(81.0, 180.0, 144.28571428571428)","(2.45, 2.94, 2.9354397394136806)","(13.0, 21.0, 19.5)","(1.85, 2.12, 2.119815668202765)"
05-01-2023 14:50:57.171307,"(6.0, 9.4, 9.16)","(51.0, 95.0, 86.11111111111111)","(61.0, 180.0, 154.0)","(81.0, 180.0, 144.28571428571428)","(2.45, 2.94, 2.8891999999999998)","(13.0, 21.0, 19.88888888888889)","(1.85, 2.12, 2.1198340248962655)"
05-01-2023 14:50:58.379731,"(6.0, 9.4, 9.24)","(51.0, 95.0, 86.11111111111111)","(61.0, 180.0, 152.14285714285714)","(81.0, 180.0, 121.66666666666667)","(2.45, 2.9, 2.8764285714285713)","(13.0, 20.0, 19.571428571428573)","(1.85, 2.12, 2.1286486486486487)"
05-01-2023 14:50:59.504902,"(6.0, 9.6, 9.333333333333332)","(51.0, 95.0, 86.66666666666667)","(61.0, 180.0, 162.66666666666666)","(81.0, 180.0, 121.66666666666667)","(2.45, 2.88, 2.8853061224489793)","(13.0, 20.0, 19.25)","(1.85, 2.14, 2.1286486486486487)"
05-01-2023 14:51:00.706803,"(6.0, 9.6, 9.3)","(51.0, 95.0, 90.3125)","(61.0, 180.0, 161.42857142857142)","(81.0, 180.0, 135.0)","(2.45, 2.9, 2.8697435897435897)","(13.0, 20.0, 19.25)","(1.85, 2.14, 2.148823529411765)"
05-01-2023 14:51:01.933466,"(6.0, 9.6, 9.248275862068965)","(51.0, 95.0, 90.3125)","(61.0, 180.0, 142.85714285714286)","(81.0, 160.0, 135.0)","(2.45, 2.88, 2.8950943396226414)","(13.0, 20.0, 19.38235294117647)","(1.85, 2.16, 2.1366101694915254)"
05-01-2023 14:51:03.139709,"(6.5, 9.4, 9.31578947368421)","(51.0, 95.0, 90.3125)","(61.0, 180.0, 160.71428571428572)","(81.0, 160.0, 140.0)","(2.45, 2.9, 2.8962962962962964)","(14.0, 20.0, 19.44736842105263)","(1.85, 2.14, 2.1187772925764192)"
05-01-2023 14:51:04.256648,"(6.5, 9.4, 9.253333333333332)","(51.0, 95.0, 90.83333333333333)","(61.0, 170.0, 163.33333333333334)","(81.0, 170.0, 140.0)","(2.45, 2.9, 2.8905882352941177)","(14.0, 19.5, 19.261904761904763)","(1.85, 2.12, 2.1354761904761905)"
05-01-2023 14:51:05.405752,"(6.5, 9.4, 9.28)","(51.0, 95.0, 90.83333333333333)","(61.0, 170.0, 156.66666666666666)","(81.0, 170.0, 121.66666666666667)","(2.45, 2.9, 2.895)","(14.0, 19.5, 19.261904761904763)","(1.85, 2.14, 2.127936507936508)"
05-01-2023 14:51:06.615011,"(6.5, 9.4, 9.34)","(51.0, 95.0, 90.83333333333333)","(61.0, 170.0, 151.8181818181818)","(81.0, 180.0, 121.66666666666667)","(2.45, 2.9, 2.8946666666666667)","(14.0, 19.5, 19.25)","(1.85, 2.14, 2.1313157894736845)"
05-01-2023 14:51:07.901084,"(6.5, 9.6, 9.272727272727272)","(51.0, 95.0, 91.875)","(61.0, 170.0, 132.66666666666666)","(81.0, 180.0, 121.66666666666667)","(2.45, 2.9, 2.904)","(14.0, 19.5, 19.115384615384617)","(1.85, 2.14, 2.11593137254902)"
05-01-2023 14:51:08.982543,"(6.5, 9.4, 9.272727272727272)","(51.0, 95.0, 91.875)","(61.0, 170.0, 132.66666666666666)","(81.0, 180.0, 121.66666666666667)","(2.45, 2.92, 2.908)","(14.0, 19.5, 19.1)","(1.85, 2.12, 2.116842105263158)"
05-01-2023 14:51:10.210823,"(6.5, 9.6, 9.326315789473684)","(51.0, 95.0, 93.66666666666667)","(61.0, 170.0, 142.0)","(81.0, 180.0, 121.66666666666667)","(2.45, 2.92, 2.9464864864864864)","(14.0, 19.5, 19.142857142857142)","(1.85, 2.12, 2.0564601769911506)"
05-01-2023 14:51:11.316006,"(6.5, 9.8, 9.630188679245283)","(51.0, 95.0, 93.57142857142857)","(61.0, 170.0, 142.0)","(81.0, 180.0, 121.66666666666667)","(2.45, 2.96, 2.9420224719101125)","(14.0, 19.5, 18.87837837837838)","(1.85, 2.06, 2.065242718446602)"
05-01-2023 14:51:12.426270,"(6.5, 9.8, 9.625641025641025)","(51.0, 95.0, 93.57142857142857)","(61.0, 170.0, 141.66666666666666)","(81.0, 180.0, 121.66666666666667)","(2.45, 2.96, 2.99)","(14.0, 19.5, 18.86842105263158)","(1.85, 2.08, 2.061860465116279)"
05-01-2023 14:51:13.581522,"(6.5, 9.8, 9.552380952380952)","(51.0, 95.0, 93.57142857142857)","(61.0, 170.0, 141.66666666666666)","(81.0, 180.0, 122.0)","(2.45, 3.0, 2.996)","(14.0, 19.5, 18.9)","(1.85, 2.08, 2.0615652173913044)"
05-01-2023 14:51:14.764786,"(6.5, 9.8, 9.494915254237288)","(51.0, 95.0, 93.46153846153847)","(61.0, 170.0, 141.66666666666666)","(81.0, 170.0, 122.0)","(2.45, 3.0, 2.9655172413793105)","(14.0, 19.0, 18.703703703703702)","(1.85, 2.08, 2.0698305084745763)"
05-01-2023 14:51:15.939646,"(6.5, 9.8, 9.573333333333334)","(51.0, 95.0, 93.57142857142857)","(61.0, 170.0, 141.66666666666666)","(81.0, 170.0, 122.0)","(2.45, 2.98, 2.9548148148148146)","(14.0, 19.0, 18.714285714285715)","(1.85, 2.08, 2.0748201438848923)"
05-01-2023 14:51:17.076554,"(6.5, 9.8, 9.590769230769231)","(51.0, 95.0, 93.57142857142857)","(61.0, 170.0, 141.66666666666666)","(81.0, 170.0, 122.0)","(2.45, 2.96, 2.9410852713178293)","(14.0, 19.0, 18.714285714285715)","(1.85, 2.08, 2.06990099009901)"
05-01-2023 14:51:18.168302,"(6.5, 10.0, 9.702564102564102)","(51.0, 95.0, 93.57142857142857)","(61.0, 170.0, 141.66666666666666)","(81.0, 170.0, 145.0)","(2.45, 2.96, 2.9346859903381644)","(14.0, 19.0, 18.64516129032258)","(1.85, 2.08, 2.0687234042553193)"
05-01-2023 14:51:19.224433,"(6.5, 10.0, 9.857142857142858)","(51.0, 95.0, 93.57142857142857)","(61.0, 170.0, 141.66666666666666)","(81.0, 170.0, 158.46153846153845)","(2.45, 2.96, 2.8887649402390436)","(14.0, 19.0, 18.9375)","(1.85, 2.08, 2.0763934426229507)"
05-01-2023 14:51:20.402116,"(6.5, 10.5, 9.954411764705883)","(51.0, 95.0, 93.46153846153847)","(61.0, 170.0, 141.66666666666666)","(81.0, 170.0, 156.36363636363637)","(2.45, 2.92, 2.897560975609756)","(14.0, 19.5, 18.970588235294116)","(1.85, 2.08, 2.0679575596816977)"
05-01-2023 14:51:21.566332,"(6.5, 10.5, 10.006818181818183)","(51.0, 95.0, 93.46153846153847)","(61.0, 170.0, 141.66666666666666)","(81.0, 160.0, 156.36363636363637)","(2.45, 2.9, 2.884722222222222)","(14.0, 19.5, 19.316326530612244)","(1.85, 2.1, 2.071841491841492)"
05-01-2023 14:51:22.720430,"(6.5, 10.5, 9.97906976744186)","(51.0, 95.0, 93.46153846153847)","(61.0, 170.0, 141.66666666666666)","(81.0, 160.0, 156.36363636363637)","(2.45, 2.92, 2.8991803278688524)","(14.0, 19.5, 19.48936170212766)","(1.85, 2.1, 2.0716781609195403)"
05-01-2023 14:51:23.713665,"(6.5, 10.5, 9.990909090909092)","(51.0, 95.0, 93.57142857142857)","(61.0, 170.0, 141.66666666666666)","(81.0, 160.0, 156.36363636363637)","(2.45, 2.92, 2.8991803278688524)","(14.0, 19.5, 19.76923076923077)","(1.85, 2.1, 2.0662857142857143)"
05-01-2023 14:51:24.749585,"(6.5, 10.5, 10.134328358208956)","(51.0, 95.0, 91.84210526315789)","(61.0, 170.0, 141.66666666666666)","(81.0, 160.0, 156.36363636363637)","(2.45, 2.92, 2.9297142857142857)","(14.0, 20.0, 19.785714285714285)","(1.85, 2.08, 2.0492424242424243)"
05-01-2023 14:51:25.795918,"(6.5, 10.5, 10.105633802816902)","(51.0, 95.0, 91.84210526315789)","(61.0, 170.0, 141.66666666666666)","(81.0, 160.0, 156.66666666666669)","(2.45, 2.94, 2.934054054054054)","(14.0, 20.0, 19.8125)","(1.85, 2.06, 2.045714285714286)"
05-01-2023 14:51:26.922540,"(6.5, 10.5, 10.053333333333335)","(51.0, 95.0, 91.47058823529412)","(61.0, 170.0, 141.66666666666666)","(81.0, 160.0, 156.66666666666669)","(2.45, 2.94, 2.9386666666666668)","(14.0, 20.0, 19.763157894736842)","(1.85, 2.06, 2.065299145299145)"
05-01-2023 14:51:28.050743,"(6.5, 10.5, 10.044660194174758)","(51.0, 95.0, 91.47058823529412)","(61.0, 170.0, 141.66666666666666)","(81.0, 160.0, 156.36363636363637)","(2.45, 2.94, 2.913333333333333)","(14.0, 20.0, 19.763157894736842)","(1.85, 2.08, 2.0654545454545454)"
05-01-2023 14:51:29.285966,"(6.5, 10.5, 10.035643564356436)","(51.0, 95.0, 91.84210526315789)","(61.0, 170.0, 141.66666666666666)","(81.0, 160.0, 145.0)","(2.45, 2.94, 2.9157894736842103)","(14.0, 20.0, 19.7972972972973)","(1.85, 2.08, 2.0637254901960786)"
05-01-2023 14:51:30.464286,"(6.5, 10.5, 10.041666666666666)","(51.0, 95.0, 91.84210526315789)","(61.0, 170.0, 141.66666666666666)","(81.0, 160.0, 143.33333333333334)","(2.45, 2.94, 2.945359477124183)","(14.0, 20.0, 19.8125)","(1.85, 2.08, 2.082408026755853)"
05-01-2023 14:51:31.603379,"(6.5, 9.0, 8.923809523809524)","(51.0, 95.0, 92.22222222222223)","(61.0, 170.0, 141.66666666666666)","(81.0, 170.0, 143.33333333333334)","(2.45, 2.96, 2.946823529411765)","(14.0, 20.0, 19.91780821917808)","(1.85, 2.1, 2.0839830508474577)"
05-01-2023 14:51:33.088435,"(6.5, 9.0, 8.896)","(51.0, 95.0, 94.16666666666667)","(61.0, 170.0, 142.14285714285714)","(81.0, 160.0, 145.0)","(2.45, 2.96, 2.94128)","(14.0, 20.0, 20.285714285714285)","(1.85, 2.1, 2.08476821192053)"
05-01-2023 14:51:34.637642,"(6.5, 9.0, 8.853521126760564)","(51.0, 95.0, 94.28571428571429)","(61.0, 170.0, 142.14285714285714)","(81.0, 160.0, 145.0)","(2.45, 2.96, 2.9335802469135803)","(14.0, 21.0, 20.275862068965516)","(1.85, 2.1, 2.096279069767442)"
