,Pokerjack,Pretty Woman,Valiant,Proverbial,Ticket To Anywhere,Auzstar,Vilified,Hardy,Volterra,Iconic Dame,Overextend,Our Boy Ollie,Behind The Storm,Devine Miss
07-01-2023 11:05:21.658823,"(12.0, 14.5, 14.852941176470589)","(11.0, 17.0, 16.72)","(41.0, 75.0, 72.5)","(4.4, 5.1, 5.0237837837837835)","(9.0, 12.0, 11.75)","(26.0, 40.0, 42.8)","(26.0, 36.0, 31.13888888888889)","(26.0, 32.0, 31.413333333333334)","(21.0, 44.0, 39.55555555555556)","(7.0, 7.8, 7.986159169550173)","(5.5, 6.8, 6.777653631284916)","(9.0, 11.0, 10.794871794871796)","(21.0, 30.0, 27.6)","(18.0, 27.0, 25.25)"
07-01-2023 11:05:23.173426,"(12.0, 15.0, 14.852941176470589)","(11.0, 17.0, 16.72)","(41.0, 75.0, 64.8780487804878)","(4.4, 5.1, 5.0237837837837835)","(9.0, 12.0, 11.75)","(26.0, 44.0, 42.8)","(26.0, 36.0, 33.375)","(26.0, 32.0, 31.413333333333334)","(21.0, 44.0, 39.55555555555556)","(7.0, 8.0, 7.988704318936877)","(5.5, 6.8, 6.777653631284916)","(9.0, 11.0, 10.885714285714286)","(21.0, 30.0, 27.6)","(18.0, 27.0, 25.25)"
07-01-2023 11:05:24.728460,"(12.0, 15.0, 14.852941176470589)","(11.0, 17.0, 16.72)","(41.0, 80.0, 64.8780487804878)","(4.4, 5.1, 5.0237837837837835)","(9.0, 12.0, 11.75)","(26.0, 44.0, 42.8)","(26.0, 34.0, 33.375)","(26.0, 32.0, 31.413333333333334)","(21.0, 44.0, 39.55555555555556)","(7.0, 8.0, 7.988704318936877)","(5.5, 6.8, 6.777653631284916)","(9.0, 11.0, 10.885714285714286)","(21.0, 30.0, 27.6)","(18.0, 27.0, 25.25)"
07-01-2023 11:05:26.308206,"(12.0, 15.0, 14.852941176470589)","(11.0, 17.0, 16.72)","(41.0, 80.0, 64.8780487804878)","(4.4, 5.1, 5.0237837837837835)","(9.0, 12.0, 11.833333333333334)","(26.0, 44.0, 42.8)","(26.0, 34.0, 33.375)","(26.0, 32.0, 31.413333333333334)","(21.0, 44.0, 39.55555555555556)","(7.0, 8.0, 7.988704318936877)","(5.5, 6.8, 6.777653631284916)","(9.0, 11.0, 10.885714285714286)","(21.0, 30.0, 27.6)","(18.0, 27.0, 25.25)"
07-01-2023 11:05:27.857598,"(12.0, 15.0, 14.852941176470589)","(11.0, 17.0, 16.72)","(41.0, 80.0, 64.8780487804878)","(4.4, 5.1, 5.0295)","(9.0, 12.0, 11.833333333333334)","(26.0, 44.0, 42.8)","(26.0, 34.0, 33.375)","(26.0, 32.0, 31.413333333333334)","(21.0, 44.0, 39.55555555555556)","(7.0, 8.0, 7.988704318936877)","(5.5, 6.8, 6.777653631284916)","(9.0, 11.0, 10.885714285714286)","(21.0, 30.0, 27.6)","(18.0, 27.0, 25.25)"
07-01-2023 11:05:29.430344,"(12.0, 15.0, 14.852941176470589)","(11.0, 17.0, 16.65)","(41.0, 80.0, 64.8780487804878)","(4.4, 5.1, 4.996710526315789)","(9.0, 12.0, 11.833333333333334)","(26.0, 44.0, 42.8)","(26.0, 34.0, 31.51282051282051)","(26.0, 32.0, 31.413333333333334)","(21.0, 44.0, 39.55555555555556)","(7.0, 8.0, 7.988704318936877)","(5.5, 6.8, 6.777653631284916)","(9.0, 11.0, 10.885714285714286)","(21.0, 30.0, 27.6)","(18.0, 27.0, 25.25)"
07-01-2023 11:05:31.027977,"(12.0, 15.0, 14.852941176470589)","(11.0, 17.0, 16.65)","(41.0, 80.0, 64.8780487804878)","(4.4, 5.0, 4.996710526315789)","(9.0, 12.0, 11.833333333333334)","(26.0, 44.0, 42.8)","(26.0, 36.0, 31.51282051282051)","(26.0, 32.0, 31.413333333333334)","(21.0, 44.0, 39.55555555555556)","(7.0, 8.0, 7.988704318936877)","(5.5, 6.8, 6.777653631284916)","(9.0, 11.0, 10.885714285714286)","(21.0, 30.0, 27.6)","(18.0, 27.0, 25.25)"
07-01-2023 11:05:32.538177,"(12.0, 15.0, 14.852941176470589)","(11.0, 17.0, 16.65)","(41.0, 80.0, 64.8780487804878)","(4.4, 5.0, 5.0)","(9.0, 12.0, 11.833333333333334)","(26.0, 44.0, 42.8)","(26.0, 36.0, 31.51282051282051)","(26.0, 32.0, 31.413333333333334)","(21.0, 44.0, 39.55555555555556)","(7.0, 8.0, 7.9901734104046245)","(5.5, 6.8, 6.777653631284916)","(9.0, 11.0, 10.896103896103897)","(21.0, 30.0, 27.333333333333332)","(18.0, 27.0, 25.25)"
07-01-2023 11:05:34.188036,"(12.0, 15.0, 14.761904761904763)","(12.0, 17.0, 16.65)","(41.0, 80.0, 64.8780487804878)","(4.4, 5.1, 5.013761467889908)","(9.0, 12.0, 11.833333333333334)","(31.0, 44.0, 42.8)","(26.0, 36.0, 31.13888888888889)","(26.0, 32.0, 31.413333333333334)","(21.0, 44.0, 39.55555555555556)","(7.0, 8.0, 7.9901734104046245)","(5.5, 6.8, 7.194444444444445)","(8.5, 11.0, 10.896103896103897)","(21.0, 30.0, 27.333333333333332)","(19.0, 27.0, 25.25)"
07-01-2023 11:05:35.805469,"(12.0, 15.0, 14.761904761904763)","(12.0, 17.0, 16.65)","(41.0, 80.0, 72.5)","(4.4, 5.1, 5.013761467889908)","(9.0, 12.0, 11.833333333333334)","(31.0, 44.0, 42.8)","(26.0, 36.0, 33.23076923076923)","(26.0, 32.0, 31.413333333333334)","(21.0, 44.0, 39.55555555555556)","(7.0, 8.0, 7.9901734104046245)","(5.5, 7.2, 7.194444444444445)","(8.5, 11.0, 10.896103896103897)","(21.0, 29.0, 28.4)","(19.0, 27.0, 25.25)"
07-01-2023 11:05:37.333689,"(12.0, 15.0, 14.761904761904763)","(12.0, 17.0, 16.65)","(41.0, 75.0, 72.5)","(4.4, 5.1, 5.013761467889908)","(9.0, 12.0, 11.833333333333334)","(31.0, 44.0, 40.857142857142854)","(26.0, 34.0, 33.375)","(26.0, 32.0, 31.413333333333334)","(21.0, 44.0, 39.55555555555556)","(7.0, 8.0, 7.9901734104046245)","(5.5, 7.2, 7.194444444444445)","(8.5, 11.0, 10.896103896103897)","(21.0, 29.0, 28.4)","(19.0, 27.0, 25.25)"
07-01-2023 11:05:38.913048,"(12.0, 15.0, 14.761904761904763)","(12.0, 17.0, 16.65)","(41.0, 75.0, 72.5)","(4.4, 5.1, 5.084313725490196)","(9.0, 12.0, 11.833333333333334)","(31.0, 48.0, 40.857142857142854)","(26.0, 34.0, 33.411764705882355)","(26.0, 32.0, 31.413333333333334)","(21.0, 44.0, 39.55555555555556)","(7.0, 8.0, 7.991279069767442)","(5.5, 7.2, 7.194444444444445)","(8.5, 11.0, 10.89873417721519)","(21.0, 29.0, 27.8)","(19.0, 27.0, 25.444444444444443)"
07-01-2023 11:05:40.583547,"(12.0, 15.0, 14.761904761904763)","(12.0, 17.0, 16.65)","(41.0, 75.0, 72.5)","(4.4, 5.1, 5.084313725490196)","(9.0, 12.0, 11.833333333333334)","(31.0, 48.0, 40.857142857142854)","(26.0, 34.0, 33.375)","(26.0, 32.0, 31.42105263157895)","(21.0, 44.0, 39.55555555555556)","(7.0, 8.0, 7.991279069767442)","(5.5, 7.2, 7.194444444444445)","(8.5, 11.0, 10.89873417721519)","(21.0, 29.0, 27.8)","(19.0, 27.0, 25.444444444444443)"
07-01-2023 11:05:42.238371,"(12.0, 15.0, 14.761904761904763)","(12.0, 17.0, 16.65)","(41.0, 75.0, 65.0)","(4.4, 5.1, 5.084313725490196)","(9.0, 12.0, 11.833333333333334)","(31.0, 48.0, 40.857142857142854)","(26.0, 34.0, 31.51282051282051)","(26.0, 32.0, 31.42105263157895)","(21.0, 44.0, 39.55555555555556)","(7.0, 8.0, 7.991279069767442)","(5.5, 7.2, 7.194444444444445)","(8.5, 11.0, 10.89873417721519)","(21.0, 29.0, 26.63157894736842)","(19.0, 27.0, 25.444444444444443)"
07-01-2023 11:05:43.969520,"(12.0, 15.0, 14.761904761904763)","(12.0, 17.0, 16.65)","(41.0, 80.0, 65.0)","(4.4, 5.1, 5.084313725490196)","(9.0, 12.0, 11.833333333333334)","(31.0, 48.0, 40.857142857142854)","(26.0, 36.0, 31.13888888888889)","(26.0, 32.0, 31.42105263157895)","(21.0, 44.0, 39.55555555555556)","(7.0, 8.0, 7.991279069767442)","(5.5, 7.2, 7.194444444444445)","(8.5, 11.0, 10.89873417721519)","(21.0, 30.0, 26.63157894736842)","(19.0, 27.0, 25.444444444444443)"
07-01-2023 11:05:45.836983,"(12.0, 15.0, 14.545454545454545)","(12.0, 17.0, 16.65)","(41.0, 80.0, 65.0)","(4.4, 5.1, 5.015789473684211)","(9.0, 12.0, 11.833333333333334)","(31.0, 48.0, 40.857142857142854)","(26.0, 36.0, 31.13888888888889)","(26.0, 32.0, 31.42105263157895)","(21.0, 44.0, 39.55555555555556)","(7.0, 8.0, 7.991279069767442)","(5.5, 7.2, 7.193939393939394)","(8.5, 11.0, 10.89873417721519)","(21.0, 30.0, 26.952380952380953)","(19.0, 27.0, 25.444444444444443)"
07-01-2023 11:05:47.571958,"(12.0, 15.0, 14.545454545454545)","(12.0, 17.0, 16.65)","(41.0, 80.0, 65.0)","(4.4, 5.1, 4.996907216494845)","(9.0, 12.0, 11.833333333333334)","(31.0, 48.0, 40.857142857142854)","(26.0, 36.0, 30.35483870967742)","(26.0, 32.0, 31.42105263157895)","(21.0, 44.0, 39.55555555555556)","(7.0, 8.0, 7.991279069767442)","(5.5, 7.2, 7.193939393939394)","(8.5, 11.0, 10.89873417721519)","(21.0, 30.0, 26.952380952380953)","(19.0, 27.0, 25.444444444444443)"
07-01-2023 11:05:49.123076,"(12.0, 15.0, 14.545454545454545)","(12.0, 17.0, 16.65)","(41.0, 80.0, 72.5)","(4.4, 5.0, 4.996907216494845)","(9.0, 12.0, 11.833333333333334)","(31.0, 48.0, 40.857142857142854)","(26.0, 36.0, 32.75)","(26.0, 32.0, 31.42105263157895)","(21.0, 44.0, 39.55555555555556)","(7.0, 8.0, 7.991279069767442)","(5.5, 7.2, 7.193939393939394)","(8.5, 11.0, 10.89873417721519)","(21.0, 30.0, 28.142857142857142)","(19.0, 27.0, 25.444444444444443)"
07-01-2023 11:05:50.896376,"(12.0, 15.0, 14.545454545454545)","(12.0, 17.0, 16.65)","(41.0, 75.0, 72.5)","(4.4, 5.0, 4.996907216494845)","(9.0, 12.0, 11.833333333333334)","(31.0, 48.0, 40.857142857142854)","(26.0, 34.0, 32.75)","(26.0, 32.0, 31.42105263157895)","(21.0, 44.0, 39.55555555555556)","(7.0, 8.0, 7.991279069767442)","(5.5, 7.2, 7.193939393939394)","(8.5, 11.0, 10.89873417721519)","(21.0, 29.0, 28.142857142857142)","(19.0, 27.0, 25.444444444444443)"
07-01-2023 11:05:52.616496,"(12.0, 15.0, 14.545454545454545)","(12.0, 17.0, 16.65)","(41.0, 75.0, 72.5)","(4.4, 5.0, 4.996907216494845)","(9.0, 12.0, 11.75294117647059)","(31.0, 48.0, 40.857142857142854)","(26.0, 32.0, 31.25)","(26.0, 32.0, 31.42105263157895)","(21.0, 44.0, 39.55555555555556)","(7.0, 8.0, 7.991279069767442)","(5.5, 7.2, 7.193939393939394)","(8.5, 11.0, 10.89873417721519)","(21.0, 29.0, 28.142857142857142)","(19.0, 27.0, 25.444444444444443)"
07-01-2023 11:05:54.196118,"(12.0, 15.0, 14.545454545454545)","(12.0, 17.0, 16.65)","(41.0, 75.0, 72.5)","(4.4, 5.0, 4.996907216494845)","(9.0, 12.0, 11.75294117647059)","(31.0, 48.0, 40.857142857142854)","(26.0, 32.0, 31.25)","(26.0, 32.0, 31.42105263157895)","(21.0, 44.0, 39.55555555555556)","(7.0, 8.0, 7.991279069767442)","(5.5, 7.2, 7.193939393939394)","(8.5, 11.0, 10.89873417721519)","(21.0, 29.0, 28.142857142857142)","(19.0, 27.0, 25.444444444444443)"
07-01-2023 11:05:55.891642,"(12.0, 15.0, 14.545454545454545)","(12.0, 17.0, 16.65)","(41.0, 75.0, 65.0)","(4.4, 5.0, 4.996907216494845)","(9.0, 12.0, 11.75294117647059)","(31.0, 48.0, 40.857142857142854)","(26.0, 32.0, 31.25)","(26.0, 32.0, 31.42105263157895)","(21.0, 44.0, 39.55555555555556)","(7.0, 8.0, 7.991279069767442)","(5.5, 7.2, 7.166197183098592)","(8.5, 11.0, 9.905882352941177)","(21.0, 29.0, 26.952380952380953)","(19.0, 27.0, 25.444444444444443)"
07-01-2023 11:05:57.533709,"(12.0, 15.0, 14.545454545454545)","(12.0, 17.0, 16.65)","(41.0, 80.0, 65.0)","(4.4, 5.0, 4.996907216494845)","(9.0, 12.0, 11.75294117647059)","(31.0, 48.0, 40.857142857142854)","(26.0, 32.0, 31.454545454545453)","(26.0, 32.0, 31.42105263157895)","(21.0, 44.0, 39.55555555555556)","(7.0, 8.0, 7.991279069767442)","(5.5, 7.2, 7.163636363636364)","(8.5, 11.0, 10.2)","(21.0, 30.0, 26.90909090909091)","(19.0, 27.0, 25.444444444444443)"
07-01-2023 11:05:59.133237,"(12.0, 15.0, 14.166666666666666)","(12.0, 17.0, 16.65)","(41.0, 80.0, 65.0)","(4.4, 5.0, 4.996907216494845)","(9.0, 12.0, 11.75294117647059)","(31.0, 48.0, 40.857142857142854)","(26.0, 32.0, 31.454545454545453)","(26.0, 32.0, 31.42105263157895)","(21.0, 44.0, 39.55555555555556)","(7.0, 8.0, 7.991689750692521)","(5.5, 7.2, 7.163636363636364)","(8.5, 11.0, 10.44)","(21.0, 30.0, 26.90909090909091)","(19.0, 27.0, 25.444444444444443)"
07-01-2023 11:06:00.640516,"(12.0, 15.0, 14.166666666666666)","(12.0, 17.0, 16.65)","(41.0, 80.0, 65.0)","(4.4, 5.0, 4.996907216494845)","(9.0, 12.0, 11.75294117647059)","(31.0, 48.0, 40.857142857142854)","(26.0, 32.0, 31.454545454545453)","(26.0, 32.0, 31.42105263157895)","(21.0, 44.0, 39.55555555555556)","(7.0, 8.0, 7.991689750692521)","(5.5, 7.2, 7.163636363636364)","(8.5, 11.0, 10.3)","(21.0, 30.0, 26.90909090909091)","(19.0, 27.0, 25.444444444444443)"
07-01-2023 11:06:02.199067,"(12.0, 15.0, 14.166666666666666)","(12.0, 17.0, 16.65)","(41.0, 80.0, 72.5)","(4.4, 5.0, 4.997222222222222)","(9.0, 12.0, 11.75)","(31.0, 48.0, 40.857142857142854)","(26.0, 32.0, 31.454545454545453)","(26.0, 32.0, 31.42105263157895)","(21.0, 44.0, 39.55555555555556)","(7.0, 8.0, 7.991689750692521)","(5.5, 7.2, 7.163636363636364)","(8.5, 11.0, 10.4)","(21.0, 30.0, 28.142857142857142)","(19.0, 27.0, 25.444444444444443)"
07-01-2023 11:06:03.775543,"(12.0, 15.0, 14.166666666666666)","(12.0, 17.0, 16.65)","(41.0, 75.0, 72.5)","(4.4, 5.0, 4.997619047619048)","(9.0, 12.0, 11.75)","(31.0, 48.0, 39.5)","(26.0, 32.0, 31.454545454545453)","(26.0, 32.0, 31.463414634146343)","(21.0, 44.0, 42.421052631578945)","(7.0, 8.0, 7.991150442477876)","(5.5, 7.2, 7.163636363636364)","(8.5, 10.5, 10.4)","(21.0, 29.0, 28.5)","(19.0, 27.0, 25.22222222222222)"
07-01-2023 11:06:05.352474,"(12.0, 15.0, 14.166666666666666)","(12.0, 17.0, 16.65)","(41.0, 75.0, 72.5)","(4.4, 5.0, 4.997619047619048)","(9.0, 12.0, 11.75)","(31.0, 44.0, 39.5)","(26.0, 32.0, 31.454545454545453)","(26.0, 32.0, 31.463414634146343)","(21.0, 44.0, 42.69565217391305)","(7.0, 8.0, 7.991150442477876)","(5.5, 7.2, 7.163636363636364)","(8.5, 10.5, 10.430769230769231)","(21.0, 29.0, 28.5)","(19.0, 26.0, 25.22222222222222)"
07-01-2023 11:06:06.970482,"(12.0, 15.0, 14.166666666666666)","(12.0, 17.0, 16.65)","(41.0, 75.0, 72.5)","(4.4, 5.0, 4.99620253164557)","(9.0, 12.0, 11.75)","(31.0, 44.0, 39.5)","(26.0, 32.0, 31.25)","(26.0, 32.0, 31.463414634146343)","(21.0, 44.0, 42.69565217391305)","(7.0, 8.0, 7.991150442477876)","(5.5, 7.2, 7.163636363636364)","(8.5, 10.5, 10.430769230769231)","(21.0, 29.0, 28.8)","(19.0, 26.0, 25.22222222222222)"
07-01-2023 11:06:08.504409,"(12.0, 15.0, 14.166666666666666)","(12.0, 17.0, 16.65)","(41.0, 75.0, 65.0)","(4.4, 5.0, 5.076744186046511)","(9.0, 12.0, 11.75)","(31.0, 44.0, 39.5)","(26.0, 32.0, 31.25)","(26.0, 32.0, 33.07692307692308)","(21.0, 44.0, 42.69565217391305)","(7.0, 8.0, 7.991150442477876)","(5.5, 7.2, 7.163636363636364)","(8.5, 10.5, 10.08695652173913)","(21.0, 29.0, 28.542857142857144)","(19.0, 26.0, 25.22222222222222)"
07-01-2023 11:06:10.025238,"(12.0, 15.0, 14.166666666666666)","(12.0, 17.0, 16.65)","(41.0, 80.0, 65.0)","(4.4, 5.1, 5.076744186046511)","(9.0, 12.0, 11.75)","(31.0, 44.0, 39.5)","(26.0, 32.0, 31.25)","(26.0, 36.0, 33.75)","(21.0, 44.0, 42.69565217391305)","(7.0, 8.0, 7.991150442477876)","(5.5, 7.2, 7.163636363636364)","(8.5, 11.0, 10.08695652173913)","(21.0, 30.0, 28.542857142857144)","(19.0, 26.0, 25.22222222222222)"
07-01-2023 11:06:11.605372,"(12.0, 15.0, 14.166666666666666)","(12.0, 17.0, 16.65)","(41.0, 80.0, 65.0)","(4.4, 5.1, 5.076744186046511)","(9.0, 12.0, 11.75)","(31.0, 44.0, 39.5)","(26.0, 32.0, 31.25)","(26.0, 34.0, 33.75)","(21.0, 44.0, 42.69565217391305)","(7.0, 8.0, 7.991150442477876)","(5.5, 7.2, 7.163636363636364)","(8.5, 11.0, 10.08695652173913)","(21.0, 30.0, 28.542857142857144)","(19.0, 26.0, 25.22222222222222)"
07-01-2023 11:06:13.481393,"(12.0, 15.0, 14.0625)","(12.0, 17.0, 16.65)","(41.0, 80.0, 65.0)","(4.4, 5.1, 5.076744186046511)","(9.0, 12.0, 11.931372549019608)","(31.0, 44.0, 39.5)","(26.0, 32.0, 29.066666666666666)","(26.0, 34.0, 33.75)","(21.0, 44.0, 42.69565217391305)","(7.0, 8.0, 7.991150442477876)","(5.5, 7.2, 7.163636363636364)","(8.5, 11.0, 10.08695652173913)","(21.0, 30.0, 28.542857142857144)","(19.0, 26.0, 25.22222222222222)"
07-01-2023 11:06:15.622456,"(12.0, 15.0, 14.0625)","(12.0, 17.0, 16.65)","(41.0, 80.0, 72.5)","(4.4, 5.1, 5.076744186046511)","(9.0, 12.0, 11.931372549019608)","(31.0, 44.0, 39.5)","(26.0, 30.0, 29.066666666666666)","(26.0, 34.0, 33.81818181818182)","(21.0, 44.0, 42.69565217391305)","(7.0, 8.0, 7.991150442477876)","(5.5, 7.2, 7.163636363636364)","(8.5, 10.5, 10.371428571428572)","(21.0, 30.0, 28.542857142857144)","(19.0, 26.0, 25.22222222222222)"
07-01-2023 11:06:17.465967,"(12.0, 15.0, 14.0625)","(12.0, 17.0, 16.65)","(41.0, 75.0, 72.5)","(4.4, 5.1, 5.076744186046511)","(9.0, 12.0, 11.931372549019608)","(31.0, 44.0, 39.5)","(26.0, 30.0, 29.44)","(26.0, 34.0, 33.81818181818182)","(21.0, 44.0, 42.69565217391305)","(7.0, 8.0, 7.991150442477876)","(5.5, 7.2, 7.163636363636364)","(8.5, 10.5, 10.371428571428572)","(21.0, 30.0, 28.542857142857144)","(19.0, 26.0, 25.22222222222222)"
07-01-2023 11:06:19.446657,"(12.0, 15.0, 14.0625)","(12.0, 17.0, 16.65)","(41.0, 75.0, 72.5)","(4.4, 5.1, 4.960162601626016)","(9.0, 12.0, 11.931372549019608)","(31.0, 44.0, 39.5)","(26.0, 30.0, 29.44)","(26.0, 34.0, 33.81818181818182)","(21.0, 44.0, 42.69565217391305)","(7.0, 8.0, 7.9907407407407405)","(5.5, 7.2, 7.138028169014085)","(8.5, 10.5, 10.371428571428572)","(21.0, 30.0, 28.542857142857144)","(19.0, 26.0, 25.22222222222222)"
07-01-2023 11:06:21.293649,"(12.0, 15.0, 14.0625)","(12.0, 17.0, 16.65)","(41.0, 75.0, 65.0)","(4.4, 5.1, 5.026495726495726)","(9.0, 12.0, 11.931372549019608)","(31.0, 44.0, 39.5)","(26.0, 30.0, 29.44)","(26.0, 34.0, 33.81818181818182)","(21.0, 44.0, 42.69565217391305)","(7.0, 8.0, 7.9907120743034055)","(5.5, 7.2, 7.138028169014085)","(8.5, 11.0, 10.222222222222221)","(21.0, 30.0, 28.542857142857144)","(19.0, 26.0, 25.22222222222222)"
07-01-2023 11:06:22.856204,"(12.0, 15.0, 14.0625)","(12.0, 17.0, 16.65)","(41.0, 80.0, 65.0)","(4.4, 5.1, 5.026495726495726)","(9.0, 12.0, 11.931372549019608)","(31.0, 44.0, 39.5)","(26.0, 30.0, 29.44)","(26.0, 34.0, 33.9375)","(21.0, 44.0, 42.69565217391305)","(7.0, 8.0, 7.9907120743034055)","(5.5, 7.2, 7.138028169014085)","(8.5, 11.0, 10.08695652173913)","(21.0, 30.0, 28.542857142857144)","(19.0, 26.0, 25.22222222222222)"
07-01-2023 11:06:24.445617,"(12.0, 15.0, 14.0625)","(12.0, 17.0, 16.65)","(41.0, 80.0, 65.0)","(4.4, 5.1, 5.026495726495726)","(9.0, 12.0, 11.931372549019608)","(31.0, 44.0, 39.5)","(26.0, 30.0, 29.44)","(26.0, 34.0, 33.9375)","(21.0, 44.0, 42.69565217391305)","(7.0, 8.0, 7.9907120743034055)","(5.5, 7.2, 7.138028169014085)","(8.5, 11.0, 10.08695652173913)","(21.0, 30.0, 28.542857142857144)","(19.0, 26.0, 25.22222222222222)"
07-01-2023 11:06:25.991364,"(12.0, 15.0, 14.0625)","(12.0, 17.0, 16.72)","(41.0, 80.0, 65.0)","(4.4, 5.1, 5.026495726495726)","(9.0, 12.0, 11.931372549019608)","(31.0, 44.0, 39.5)","(26.0, 30.0, 29.44)","(26.0, 34.0, 34.609756097560975)","(21.0, 44.0, 42.69565217391305)","(7.0, 8.0, 7.9907120743034055)","(5.5, 7.2, 7.138028169014085)","(8.5, 11.0, 10.08695652173913)","(21.0, 30.0, 28.542857142857144)","(19.0, 26.0, 25.22222222222222)"
07-01-2023 11:06:27.659308,"(12.0, 15.0, 14.0625)","(12.0, 17.0, 16.72)","(41.0, 80.0, 72.5)","(4.4, 5.1, 5.026495726495726)","(9.0, 12.0, 11.931372549019608)","(31.0, 44.0, 39.5)","(26.0, 30.0, 29.44)","(26.0, 36.0, 34.609756097560975)","(21.0, 44.0, 42.69565217391305)","(7.0, 8.0, 8.244155844155845)","(5.5, 7.2, 7.138028169014085)","(8.5, 11.0, 10.32)","(21.0, 30.0, 28.542857142857144)","(19.0, 26.0, 25.22222222222222)"
07-01-2023 11:06:29.298078,"(12.0, 15.0, 14.0625)","(12.0, 17.0, 16.72)","(41.0, 75.0, 72.5)","(4.4, 5.1, 5.026495726495726)","(9.0, 12.0, 11.931372549019608)","(31.0, 44.0, 39.5)","(26.0, 30.0, 30.32)","(26.0, 36.0, 34.609756097560975)","(21.0, 44.0, 42.69565217391305)","(7.0, 8.4, 8.244155844155845)","(5.5, 7.2, 7.138028169014085)","(8.5, 10.5, 10.32)","(21.0, 30.0, 28.542857142857144)","(19.0, 26.0, 25.22222222222222)"
07-01-2023 11:06:30.962568,"(12.0, 15.0, 14.0625)","(12.0, 17.0, 16.72)","(41.0, 75.0, 72.5)","(4.4, 5.1, 5.026495726495726)","(9.0, 12.0, 11.931372549019608)","(31.0, 44.0, 39.5)","(26.0, 32.0, 30.32)","(26.0, 36.0, 34.609756097560975)","(21.0, 44.0, 42.69565217391305)","(7.0, 8.4, 8.244155844155845)","(5.5, 7.2, 7.138028169014085)","(8.5, 10.5, 10.32)","(21.0, 30.0, 28.542857142857144)","(19.0, 26.0, 25.22222222222222)"
07-01-2023 11:06:33.071102,"(12.0, 15.0, 14.0625)","(12.0, 17.0, 16.72)","(41.0, 75.0, 72.5)","(4.4, 5.1, 5.026495726495726)","(9.0, 12.0, 11.931372549019608)","(31.0, 44.0, 39.5)","(26.0, 32.0, 30.32)","(26.0, 36.0, 34.609756097560975)","(21.0, 44.0, 42.69565217391305)","(7.0, 8.4, 8.244155844155845)","(5.5, 7.2, 7.138028169014085)","(8.5, 10.5, 10.32)","(21.0, 30.0, 28.542857142857144)","(19.0, 26.0, 25.22222222222222)"
07-01-2023 11:06:35.612825,"(12.0, 15.0, 14.0625)","(12.0, 17.0, 16.65)","(41.0, 75.0, 65.0)","(4.4, 5.1, 5.026495726495726)","(9.0, 12.0, 11.931372549019608)","(31.0, 44.0, 39.5)","(26.0, 32.0, 30.32)","(26.0, 36.0, 34.609756097560975)","(21.0, 44.0, 42.69565217391305)","(7.0, 8.4, 8.244155844155845)","(5.5, 7.2, 7.138028169014085)","(8.5, 11.0, 10.08695652173913)","(21.0, 30.0, 28.542857142857144)","(19.0, 26.0, 25.22222222222222)"
07-01-2023 11:06:37.581535,"(12.0, 15.0, 14.0625)","(12.0, 17.0, 16.65)","(41.0, 80.0, 65.0)","(4.4, 5.1, 5.002272727272727)","(9.0, 12.0, 11.931372549019608)","(31.0, 44.0, 39.5)","(26.0, 32.0, 30.32)","(26.0, 36.0, 34.609756097560975)","(21.0, 44.0, 42.69565217391305)","(7.0, 8.4, 8.244155844155845)","(5.5, 7.2, 7.138028169014085)","(8.5, 11.0, 10.08695652173913)","(21.0, 30.0, 28.542857142857144)","(19.0, 26.0, 25.22222222222222)"
07-01-2023 11:06:39.502526,"(12.0, 15.0, 14.0625)","(12.0, 17.0, 16.8)","(41.0, 80.0, 65.0)","(4.4, 5.1, 5.028925619834711)","(9.0, 12.0, 11.931372549019608)","(31.0, 44.0, 39.5)","(26.0, 32.0, 30.32)","(26.0, 36.0, 34.609756097560975)","(21.0, 44.0, 42.69565217391305)","(7.0, 8.4, 8.244155844155845)","(5.5, 7.2, 7.138028169014085)","(8.5, 11.0, 10.08695652173913)","(21.0, 30.0, 27.96)","(19.0, 26.0, 25.22222222222222)"
07-01-2023 11:06:41.338026,"(12.0, 15.0, 14.0625)","(12.0, 17.0, 16.8)","(41.0, 80.0, 72.5)","(4.4, 5.1, 5.028925619834711)","(9.0, 12.0, 11.931372549019608)","(31.0, 44.0, 39.5)","(21.0, 32.0, 30.32)","(26.0, 36.0, 34.55696202531646)","(21.0, 44.0, 42.69565217391305)","(7.0, 8.4, 8.244155844155845)","(5.5, 7.2, 7.138028169014085)","(8.5, 11.0, 9.959999999999999)","(21.0, 30.0, 27.96)","(19.0, 26.0, 25.22222222222222)"
07-01-2023 11:06:43.046661,"(12.0, 15.0, 14.0625)","(12.0, 17.0, 16.8)","(41.0, 75.0, 72.5)","(4.4, 5.1, 5.028925619834711)","(9.0, 12.0, 11.931372549019608)","(31.0, 44.0, 38.0)","(21.0, 32.0, 29.825)","(26.0, 36.0, 33.46666666666667)","(21.0, 44.0, 42.69565217391305)","(7.0, 8.4, 8.338144329896908)","(5.5, 7.2, 7.138028169014085)","(8.5, 10.5, 9.959999999999999)","(21.0, 30.0, 29.330708661417322)","(19.0, 26.0, 25.08695652173913)"
