,Micajah,Oak Hill Lg,Wise Guy,Grief,Bet Again,Hostile Afleet
16-12-2022 09:57:51.748685,"(1.85, 2.32, 2.2199999999999998)","(7.5, 11.0, 8.2)","(5.5, 11.5, 11.057142857142857)","(4.6, 8.0, 7.544444444444444)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:57:52.697354,"(1.8, 2.32, 2.17)","(6.5, 11.0, 8.2)","(6.5, 11.5, 11.057142857142857)","(5.0, 8.0, 7.544444444444444)","(17.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:57:53.574050,"(1.8, 2.32, 2.17)","(6.5, 10.5, 7.991666666666667)","(6.5, 11.5, 11.057142857142857)","(5.0, 8.0, 7.544444444444444)","(17.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:57:54.506371,"(1.8, 2.32, 2.17)","(6.5, 10.5, 7.991666666666667)","(6.5, 11.5, 11.057142857142857)","(5.0, 8.4, 7.51)","(17.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:57:55.444132,"(1.8, 2.32, 2.17)","(6.5, 10.5, 7.991666666666667)","(6.5, 11.5, 11.057142857142857)","(5.0, 8.4, 5.568181818181818)","(17.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:57:56.469245,"(1.8, 2.32, 2.2199999999999998)","(6.5, 10.5, 7.991666666666667)","(6.5, 12.5, 10.45)","(5.0, 11.0, 9.18)","(17.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:57:57.407125,"(1.8, 2.32, 2.2199999999999998)","(6.5, 10.5, 7.991666666666667)","(6.5, 12.5, 10.45)","(5.0, 11.0, 9.266666666666667)","(17.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:57:58.392230,"(1.8, 2.32, 2.2199999999999998)","(6.5, 10.5, 7.991666666666667)","(6.5, 12.5, 10.45)","(5.0, 11.5, 9.433333333333334)","(17.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:57:59.305945,"(1.75, 2.32, 2.2199999999999998)","(5.5, 10.5, 7.991666666666667)","(7.5, 12.5, 10.45)","(6.5, 11.5, 9.433333333333334)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:00.247372,"(1.75, 2.32, 2.2199999999999998)","(5.5, 10.5, 7.991666666666667)","(7.5, 12.5, 10.45)","(6.5, 11.5, 9.433333333333334)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:01.127041,"(1.75, 2.32, 2.2199999999999998)","(5.5, 10.5, 7.991666666666667)","(7.5, 12.5, 10.45)","(6.5, 11.5, 9.433333333333334)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:02.011108,"(1.75, 2.32, 2.2199999999999998)","(5.5, 10.5, 7.155555555555556)","(7.5, 12.5, 10.45)","(6.5, 11.5, 9.433333333333334)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:02.888405,"(1.75, 2.32, 2.2199999999999998)","(5.5, 10.5, 6.37)","(7.5, 12.5, 10.45)","(6.5, 11.5, 9.433333333333334)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:03.796277,"(1.75, 2.32, 2.2222222222222223)","(5.5, 10.5, 6.37)","(7.5, 12.5, 10.45)","(6.5, 11.5, 9.433333333333334)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:04.795589,"(1.75, 2.32, 2.2222222222222223)","(5.5, 10.0, 8.65)","(7.5, 12.5, 10.45)","(6.5, 11.5, 9.433333333333334)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:05.849165,"(1.75, 2.32, 2.2222222222222223)","(5.5, 10.0, 8.65)","(7.5, 12.0, 11.485714285714286)","(6.5, 11.5, 9.433333333333334)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:06.843478,"(1.75, 2.32, 2.2222222222222223)","(5.5, 10.0, 8.65)","(7.5, 12.0, 11.485714285714286)","(6.5, 11.5, 9.433333333333334)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:07.804844,"(1.75, 2.32, 2.2222222222222223)","(5.5, 10.0, 8.65)","(7.5, 12.0, 11.485714285714286)","(6.5, 11.5, 9.433333333333334)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:08.871454,"(1.75, 2.32, 2.1766666666666667)","(5.5, 10.0, 8.675)","(7.5, 12.0, 11.485714285714286)","(6.5, 11.0, 10.35)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:09.757979,"(1.75, 2.32, 2.1766666666666667)","(5.5, 10.0, 9.47)","(7.5, 12.0, 11.485714285714286)","(6.5, 11.0, 10.35)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:10.707092,"(1.75, 2.32, 2.1766666666666667)","(5.5, 10.0, 9.47)","(7.5, 12.0, 11.485714285714286)","(6.5, 11.0, 10.35)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:11.731217,"(1.75, 2.32, 2.1766666666666667)","(5.5, 10.0, 9.47)","(7.5, 12.0, 11.485714285714286)","(6.5, 11.0, 10.35)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:12.711831,"(1.75, 2.32, 2.1766666666666667)","(5.5, 10.0, 8.7)","(7.5, 12.0, 11.485714285714286)","(6.5, 11.0, 10.35)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:13.640161,"(1.75, 2.32, 2.1799999999999997)","(5.5, 10.0, 8.7)","(7.5, 12.0, 11.485714285714286)","(6.5, 11.0, 10.35)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:14.604981,"(1.75, 2.32, 2.2266666666666666)","(5.5, 10.0, 8.7)","(7.5, 13.0, 10.24)","(6.5, 11.0, 10.35)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:15.673635,"(1.75, 2.32, 2.2266666666666666)","(5.5, 10.0, 8.7)","(7.5, 13.0, 10.24)","(6.5, 11.0, 10.35)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:16.762571,"(1.75, 2.32, 2.2266666666666666)","(5.5, 10.0, 8.7)","(7.5, 13.0, 10.666666666666668)","(6.5, 11.0, 10.725)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:17.683738,"(1.75, 2.32, 2.2266666666666666)","(5.5, 9.0, 7.95)","(7.5, 13.5, 10.666666666666668)","(6.5, 11.5, 10.725)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:18.538721,"(1.75, 2.32, 2.2266666666666666)","(5.5, 9.0, 7.95)","(7.5, 13.5, 10.666666666666668)","(6.5, 11.5, 10.725)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:19.432176,"(1.75, 2.32, 2.2266666666666666)","(5.5, 9.0, 7.95)","(7.5, 13.5, 10.666666666666668)","(6.5, 11.5, 10.725)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:20.329195,"(1.75, 2.32, 2.2266666666666666)","(5.5, 9.0, 7.95)","(7.5, 13.5, 10.666666666666668)","(6.5, 11.5, 10.725)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:21.278359,"(1.75, 2.32, 2.2266666666666666)","(5.5, 9.0, 7.95)","(7.5, 13.5, 10.6875)","(6.5, 11.5, 10.525)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:22.152473,"(1.75, 2.32, 2.2266666666666666)","(5.5, 9.0, 7.95)","(7.5, 13.5, 10.6875)","(6.5, 11.5, 10.525)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:23.086725,"(1.75, 2.32, 2.183333333333333)","(5.5, 9.0, 7.95)","(7.5, 13.0, 10.333333333333334)","(6.5, 11.5, 10.525)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:23.967965,"(1.75, 2.32, 2.183333333333333)","(5.5, 9.2, 6.0)","(7.5, 13.0, 10.333333333333334)","(6.5, 11.5, 10.525)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:24.817500,"(1.75, 2.32, 2.183333333333333)","(5.5, 9.2, 6.0)","(7.5, 13.0, 10.333333333333334)","(6.5, 11.5, 10.525)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:25.770656,"(1.75, 2.32, 2.183333333333333)","(5.5, 9.2, 6.0)","(7.5, 13.0, 10.333333333333334)","(6.5, 11.5, 10.525)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:26.700631,"(1.75, 2.32, 2.183333333333333)","(5.5, 9.2, 6.072727272727272)","(7.5, 13.0, 10.333333333333334)","(6.5, 11.5, 10.525)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:27.683592,"(1.75, 2.32, 2.183333333333333)","(5.5, 9.0, 7.975)","(7.5, 13.0, 10.333333333333334)","(6.5, 11.5, 10.525)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:28.778747,"(1.75, 2.32, 2.183333333333333)","(5.5, 9.0, 6.6571428571428575)","(7.5, 13.0, 10.333333333333334)","(6.5, 11.5, 10.525)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:29.727715,"(1.75, 2.32, 2.183333333333333)","(5.5, 9.0, 6.6571428571428575)","(7.5, 13.0, 10.333333333333334)","(6.5, 11.5, 10.525)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:30.599097,"(1.75, 2.32, 2.1866666666666665)","(5.5, 9.0, 6.6571428571428575)","(7.5, 13.0, 10.333333333333334)","(6.5, 11.5, 10.525)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:31.484464,"(1.75, 2.32, 2.1866666666666665)","(5.5, 9.0, 6.6)","(7.5, 13.0, 10.333333333333334)","(6.5, 11.5, 10.525)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:32.498743,"(1.75, 2.32, 2.1866666666666665)","(5.5, 9.0, 6.6)","(7.5, 13.0, 10.333333333333334)","(6.5, 11.5, 10.525)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:33.510924,"(1.75, 2.32, 2.1866666666666665)","(5.5, 9.0, 6.6)","(7.5, 13.0, 10.333333333333334)","(6.5, 11.5, 10.525)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:34.466997,"(1.75, 2.32, 2.1866666666666665)","(5.5, 9.0, 6.6)","(7.5, 13.0, 10.333333333333334)","(6.5, 11.5, 10.525)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:35.414506,"(1.75, 2.32, 2.1866666666666665)","(5.5, 9.0, 6.6)","(7.5, 13.0, 10.333333333333334)","(6.5, 11.5, 9.27142857142857)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:36.393047,"(1.75, 2.32, 2.1866666666666665)","(5.5, 9.0, 6.6)","(7.5, 13.0, 10.333333333333334)","(6.5, 11.5, 9.27142857142857)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:37.373964,"(1.75, 2.32, 2.1866666666666665)","(5.5, 9.0, 6.6)","(7.5, 13.0, 10.333333333333334)","(6.5, 11.5, 9.27142857142857)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:38.319208,"(1.75, 2.32, 2.1866666666666665)","(5.5, 9.0, 6.6)","(7.5, 13.0, 10.333333333333334)","(6.5, 11.5, 9.27142857142857)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:39.194438,"(1.75, 2.32, 2.1866666666666665)","(5.5, 9.0, 6.6)","(7.5, 13.0, 10.333333333333334)","(6.5, 11.5, 9.27142857142857)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:40.155042,"(1.75, 2.32, 2.231111111111111)","(5.5, 9.0, 6.6)","(7.5, 13.0, 10.333333333333334)","(6.5, 11.5, 9.27142857142857)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:41.182368,"(1.75, 2.32, 2.231111111111111)","(5.5, 9.0, 6.6)","(7.5, 13.0, 10.333333333333334)","(6.5, 11.5, 9.27142857142857)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:42.136242,"(1.75, 2.32, 2.231111111111111)","(5.5, 9.0, 6.6)","(7.5, 13.0, 10.333333333333334)","(6.5, 11.5, 9.27142857142857)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:43.269758,"(1.75, 2.32, 2.231111111111111)","(5.5, 9.0, 6.6)","(7.5, 12.5, 11.625)","(6.5, 11.5, 6.16)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:44.305175,"(1.75, 2.32, 2.231111111111111)","(5.5, 9.0, 6.6)","(7.5, 12.5, 11.625)","(6.5, 7.6, 6.16)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:45.268359,"(1.75, 2.32, 2.19)","(5.5, 9.0, 6.6)","(7.5, 12.5, 11.625)","(6.5, 7.6, 6.16)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:46.169912,"(1.75, 2.32, 2.19)","(5.5, 9.0, 6.6571428571428575)","(7.5, 12.5, 11.625)","(6.5, 7.4, 6.5200000000000005)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:47.136004,"(1.75, 2.32, 2.19)","(5.5, 9.0, 6.6571428571428575)","(7.5, 12.5, 11.625)","(6.5, 7.4, 6.5200000000000005)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:48.193511,"(1.75, 2.32, 2.1933333333333334)","(5.5, 9.0, 6.6571428571428575)","(7.5, 12.5, 11.625)","(6.5, 7.4, 6.5200000000000005)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:49.172892,"(1.75, 2.32, 2.1933333333333334)","(5.5, 9.0, 6.6571428571428575)","(7.5, 12.5, 11.625)","(6.5, 7.4, 6.5200000000000005)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:50.103077,"(1.75, 2.32, 2.1933333333333334)","(5.5, 9.0, 6.6571428571428575)","(7.5, 12.5, 11.625)","(6.5, 7.4, 6.5200000000000005)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:51.026134,"(1.75, 2.32, 2.1933333333333334)","(5.5, 9.0, 6.6571428571428575)","(7.5, 12.5, 11.625)","(6.5, 11.5, 10.600000000000001)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:51.979383,"(1.75, 2.32, 2.1933333333333334)","(5.5, 9.0, 6.6571428571428575)","(7.5, 12.5, 11.625)","(6.5, 11.5, 10.600000000000001)","(19.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:52.891544,"(1.75, 2.32, 2.1933333333333334)","(5.5, 9.0, 6.6571428571428575)","(7.5, 12.5, 11.625)","(6.5, 11.5, 10.600000000000001)","(19.0, 40.0, 23.2)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:53.864768,"(1.75, 2.32, 2.1933333333333334)","(5.5, 9.0, 6.6571428571428575)","(7.5, 12.5, 11.625)","(6.5, 11.5, 10.600000000000001)","(19.0, 40.0, 23.2)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:54.756753,"(1.75, 2.32, 2.1933333333333334)","(5.5, 9.0, 6.6571428571428575)","(7.5, 12.5, 11.625)","(6.5, 11.5, 10.600000000000001)","(19.0, 40.0, 23.2)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:55.723678,"(1.75, 2.32, 2.1933333333333334)","(5.5, 9.0, 6.6571428571428575)","(7.5, 12.5, 11.625)","(6.5, 11.5, 10.600000000000001)","(19.0, 40.0, 23.2)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:56.672336,"(1.75, 2.32, 2.1933333333333334)","(5.5, 9.0, 6.6571428571428575)","(7.5, 12.5, 11.625)","(6.5, 11.5, 10.600000000000001)","(19.0, 40.0, 23.2)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:57.579032,"(1.75, 2.32, 2.1933333333333334)","(5.5, 9.0, 6.6571428571428575)","(7.5, 12.5, 11.625)","(6.5, 11.5, 10.600000000000001)","(19.0, 40.0, 23.2)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:58.509053,"(1.75, 2.32, 2.1933333333333334)","(5.5, 9.0, 6.6571428571428575)","(7.5, 12.5, 11.625)","(6.5, 11.5, 10.600000000000001)","(19.0, 40.0, 23.2)","(11.0, 13.5, 12.1)"
16-12-2022 09:58:59.362341,"(1.75, 2.32, 2.1933333333333334)","(5.5, 9.0, 6.6571428571428575)","(7.5, 12.5, 11.625)","(6.5, 11.5, 10.600000000000001)","(19.0, 40.0, 23.2)","(11.0, 13.5, 12.1)"
16-12-2022 09:59:00.308392,"(1.75, 2.32, 2.1933333333333334)","(5.5, 9.0, 6.6571428571428575)","(7.5, 12.5, 11.625)","(6.5, 11.5, 10.600000000000001)","(19.0, 40.0, 23.2)","(11.0, 13.5, 12.52)"
16-12-2022 09:59:01.226955,"(1.75, 2.32, 2.1933333333333334)","(5.5, 9.0, 6.6571428571428575)","(7.5, 12.5, 11.625)","(6.5, 11.5, 10.600000000000001)","(19.0, 40.0, 23.2)","(11.0, 13.5, 12.52)"
16-12-2022 09:59:02.153369,"(1.75, 2.32, 2.1933333333333334)","(5.5, 8.6, 8.24)","(7.5, 12.5, 10.5)","(6.5, 11.5, 8.636363636363637)","(19.0, 40.0, 23.2)","(11.0, 13.5, 11.78)"
16-12-2022 09:59:03.085488,"(1.75, 2.32, 2.1933333333333334)","(5.5, 8.6, 7.725)","(7.5, 12.5, 10.5)","(6.5, 11.5, 8.636363636363637)","(19.0, 40.0, 23.2)","(11.0, 13.5, 11.78)"
16-12-2022 09:59:03.979767,"(1.75, 2.32, 2.1933333333333334)","(5.5, 8.6, 7.725)","(7.5, 12.5, 10.5)","(6.5, 11.5, 8.636363636363637)","(19.0, 40.0, 23.2)","(11.0, 13.5, 11.78)"
16-12-2022 09:59:04.900492,"(1.75, 2.32, 2.1933333333333334)","(5.5, 8.6, 6.6)","(7.5, 12.5, 10.5)","(6.5, 11.5, 8.636363636363637)","(19.0, 40.0, 23.2)","(11.0, 13.5, 11.86)"
16-12-2022 09:59:05.857710,"(1.75, 2.32, 2.1933333333333334)","(5.5, 8.6, 6.85)","(7.5, 12.5, 10.5)","(6.5, 11.5, 8.181818181818182)","(19.0, 40.0, 23.2)","(11.0, 13.5, 11.86)"
16-12-2022 09:59:06.716436,"(1.75, 2.32, 2.1933333333333334)","(5.5, 8.6, 6.85)","(7.5, 12.5, 10.5)","(6.5, 11.5, 8.5625)","(19.0, 40.0, 23.2)","(11.0, 13.5, 11.86)"
16-12-2022 09:59:07.646752,"(1.75, 2.32, 2.1933333333333334)","(5.5, 8.6, 6.85)","(7.5, 12.5, 10.5)","(6.5, 11.5, 8.5625)","(19.0, 40.0, 23.2)","(11.0, 13.5, 11.86)"
16-12-2022 09:59:08.597618,"(1.75, 2.32, 2.1933333333333334)","(5.5, 8.6, 6.85)","(7.5, 12.5, 10.5)","(6.5, 11.5, 8.5625)","(19.0, 40.0, 23.2)","(11.0, 13.5, 11.86)"
16-12-2022 09:59:09.555826,"(1.75, 2.32, 2.1933333333333334)","(5.5, 8.6, 6.85)","(7.5, 12.5, 10.5)","(6.5, 11.5, 8.5625)","(19.0, 40.0, 23.2)","(11.0, 13.5, 11.86)"
16-12-2022 09:59:10.491237,"(1.75, 2.32, 2.1933333333333334)","(5.5, 8.6, 7.6499999999999995)","(7.5, 12.5, 10.5)","(6.5, 11.5, 8.5625)","(19.0, 40.0, 23.2)","(11.0, 13.5, 11.86)"
16-12-2022 09:59:11.416060,"(1.75, 2.32, 2.1933333333333334)","(5.5, 8.6, 7.6499999999999995)","(7.5, 12.5, 10.5)","(6.5, 11.5, 10.325)","(19.0, 40.0, 23.2)","(11.0, 13.5, 11.86)"
16-12-2022 09:59:12.377375,"(1.75, 2.32, 2.1933333333333334)","(5.5, 9.0, 8.58)","(7.5, 12.5, 10.5)","(6.5, 15.5, 11.149999999999999)","(19.0, 40.0, 19.0)","(11.0, 13.5, 11.86)"
16-12-2022 09:59:13.304883,"(1.75, 2.32, 2.1933333333333334)","(5.5, 9.0, 7.975)","(7.5, 12.5, 10.5)","(6.5, 15.5, 11.149999999999999)","(19.0, 40.0, 19.0)","(11.0, 13.5, 11.86)"
16-12-2022 09:59:14.239229,"(1.75, 2.32, 2.1933333333333334)","(5.5, 9.0, 6.6571428571428575)","(7.5, 12.5, 10.5)","(6.5, 15.5, 11.149999999999999)","(19.0, 40.0, 19.0)","(11.0, 13.5, 11.86)"
16-12-2022 09:59:15.207212,"(1.75, 2.32, 2.1933333333333334)","(5.5, 8.8, 6.362500000000001)","(7.5, 12.5, 10.5)","(6.5, 15.5, 11.149999999999999)","(19.0, 40.0, 19.0)","(11.0, 13.5, 11.86)"
16-12-2022 09:59:16.133551,"(1.75, 2.32, 2.1933333333333334)","(5.5, 8.8, 6.362500000000001)","(7.5, 12.5, 10.5)","(6.5, 15.5, 11.149999999999999)","(19.0, 40.0, 19.0)","(11.0, 13.5, 11.86)"
16-12-2022 09:59:17.063928,"(1.75, 2.32, 2.1933333333333334)","(5.5, 8.8, 6.362500000000001)","(7.5, 25.0, 12.0)","(6.5, 15.5, 11.149999999999999)","(19.0, 40.0, 19.0)","(11.0, 13.5, 11.86)"
16-12-2022 09:59:18.057206,"(1.75, 2.32, 2.1933333333333334)","(5.5, 8.8, 6.362500000000001)","(7.5, 20.0, 14.5)","(6.5, 15.5, 13.49230769230769)","(19.0, 40.0, 19.0)","(11.0, 13.5, 11.86)"
16-12-2022 09:59:19.006285,"(1.75, 2.32, 2.1933333333333334)","(5.5, 8.8, 7.433333333333334)","(7.5, 20.0, 14.5)","(6.5, 15.5, 13.49230769230769)","(19.0, 40.0, 19.0)","(11.0, 13.5, 11.86)"
16-12-2022 09:59:19.970016,"(1.75, 2.32, 2.1933333333333334)","(5.5, 8.8, 6.300000000000001)","(7.5, 20.0, 14.5)","(6.5, 15.5, 13.49230769230769)","(19.0, 40.0, 19.0)","(11.0, 13.5, 11.86)"
16-12-2022 09:59:20.904360,"(1.75, 2.32, 2.1933333333333334)","(5.5, 8.8, 7.433333333333334)","(7.5, 20.0, 14.5)","(6.5, 15.5, 13.49230769230769)","(19.0, 40.0, 19.0)","(11.0, 13.5, 11.86)"
16-12-2022 09:59:21.813766,"(1.75, 2.32, 2.1933333333333334)","(5.5, 34.0, 14.151612903225807)","(7.5, 20.0, 14.5)","(6.5, 15.5, 13.49230769230769)","(19.0, 40.0, 19.0)","(11.0, 13.5, 11.86)"
16-12-2022 09:59:22.734821,"(1.75, 2.32, 2.1933333333333334)","(5.5, 22.0, 15.120000000000001)","(7.5, 21.0, 15.0)","(6.5, 15.5, 13.49230769230769)","(19.0, 40.0, 19.0)","(11.0, 13.5, 11.86)"
16-12-2022 09:59:23.677428,"(1.75, 2.32, 2.1933333333333334)","(5.5, 22.0, 15.120000000000001)","(7.5, 21.0, 15.0)","(6.5, 15.5, 13.49230769230769)","(19.0, 40.0, 19.0)","(11.0, 13.5, 11.86)"
16-12-2022 09:59:24.727346,"(1.75, 2.32, 2.1933333333333334)","(5.5, 22.0, 15.120000000000001)","(7.5, 21.0, 15.0)","(6.5, 15.5, 13.49230769230769)","(19.0, 40.0, 19.0)","(11.0, 13.5, 11.86)"
16-12-2022 09:59:25.664722,"(1.75, 2.32, 2.1933333333333334)","(5.5, 22.0, 18.909090909090907)","(7.5, 21.0, 15.0)","(6.5, 15.5, 13.49230769230769)","(19.0, 40.0, 19.0)","(11.0, 13.5, 11.86)"
16-12-2022 09:59:26.615907,"(1.75, 2.32, 2.1933333333333334)","(5.5, 22.0, 15.24)","(7.5, 21.0, 15.0)","(6.5, 15.5, 13.49230769230769)","(19.0, 40.0, 19.0)","(11.0, 13.5, 11.86)"
16-12-2022 09:59:27.579700,"(1.75, 2.32, 2.1933333333333334)","(5.5, 22.0, 15.2)","(7.5, 21.0, 15.0)","(7.0, 15.5, 13.49230769230769)","(18.0, 40.0, 19.0)","(11.0, 13.5, 11.86)"
16-12-2022 09:59:28.478666,"(1.75, 2.32, 2.1933333333333334)","(5.5, 22.0, 18.927272727272722)","(7.5, 21.0, 15.0)","(7.0, 15.5, 13.49230769230769)","(18.0, 40.0, 19.0)","(11.0, 13.5, 11.86)"
16-12-2022 09:59:29.540696,"(1.75, 2.32, 2.1933333333333334)","(5.5, 22.0, 15.280000000000001)","(7.5, 21.0, 15.0)","(7.0, 15.5, 13.49230769230769)","(18.0, 40.0, 19.0)","(11.0, 13.5, 13.265714285714285)"
16-12-2022 09:59:30.623944,"(1.75, 2.32, 2.1933333333333334)","(5.5, 22.0, 15.280000000000001)","(7.5, 21.0, 15.0)","(7.0, 15.5, 13.49230769230769)","(18.0, 40.0, 19.0)","(11.0, 13.5, 13.265714285714285)"
