,Our Patchy,Quimby Bale,Taking A Toll,Spolly Rock,Be Charming,Paris Designer
09-01-2023 16:34:51.410490,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:34:52.377959,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:34:53.307703,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:34:54.203676,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:34:55.117354,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:34:56.132276,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:34:57.099054,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:34:57.985112,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:34:58.895903,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:34:59.805276,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:00.800327,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:01.722601,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:02.664749,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:03.761911,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:04.956702,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:06.024230,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:07.049622,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:08.671164,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:10.226610,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:11.665168,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:13.003480,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:14.273941,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:15.245814,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:16.215476,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:17.163103,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:18.253648,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:19.357320,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:20.375301,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:21.369124,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:22.327723,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:23.415253,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:24.376529,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:25.337448,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:26.385067,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:27.503379,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:28.478856,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:29.377849,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:30.402825,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:31.500918,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:32.591172,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:33.585882,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:34.581911,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:35.610098,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:36.487386,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:37.528897,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:38.559804,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:39.538022,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:40.804791,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:41.721846,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:42.824761,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:43.889656,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:44.809524,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:45.734696,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:46.825080,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:47.914608,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:48.901140,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:49.911089,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:50.990618,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:52.035636,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:53.013731,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:54.100787,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:55.059527,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:56.136853,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:57.126484,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:58.258420,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:35:59.127525,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:36:00.068335,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:36:01.228288,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:36:02.277507,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 7.690909090909091)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:03.255410,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.786666666666667)","(4.8, 9.4, 7.7272727272727275)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:04.388975,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.786666666666667)","(4.8, 9.4, 7.7272727272727275)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:05.433207,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.786666666666667)","(4.8, 9.4, 7.7272727272727275)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:06.601782,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.786666666666667)","(4.8, 9.4, 7.7272727272727275)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:07.738924,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.786666666666667)","(4.8, 9.4, 7.7272727272727275)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:09.211496,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.786666666666667)","(4.8, 9.4, 8.015384615384615)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:10.294888,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.786666666666667)","(4.8, 9.4, 8.015384615384615)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:11.387101,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.786666666666667)","(4.8, 9.4, 8.015384615384615)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:12.640075,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.786666666666667)","(4.8, 9.4, 8.015384615384615)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:13.665097,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.786666666666667)","(4.8, 9.4, 8.015384615384615)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:14.611770,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.786666666666667)","(4.8, 9.4, 8.015384615384615)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:15.690264,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.786666666666667)","(4.8, 9.4, 8.015384615384615)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:16.735882,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.786666666666667)","(4.8, 9.4, 8.015384615384615)","(13.0, 28.0, 25.0)","(3.7, 7.2, 4.827083333333333)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:17.748179,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.786666666666667)","(4.8, 9.4, 8.015384615384615)","(13.0, 28.0, 25.0)","(3.7, 7.2, 4.827083333333333)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:18.790330,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.786666666666667)","(4.8, 9.4, 8.015384615384615)","(13.0, 28.0, 25.0)","(3.7, 7.2, 4.827083333333333)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:19.780113,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.786666666666667)","(4.8, 9.4, 8.015384615384615)","(13.0, 28.0, 25.0)","(3.7, 7.2, 4.827083333333333)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:20.759183,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.786666666666667)","(4.8, 9.4, 8.015384615384615)","(13.0, 28.0, 25.0)","(3.7, 7.2, 4.827083333333333)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:21.764240,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.786666666666667)","(4.8, 9.4, 8.015384615384615)","(13.0, 28.0, 25.0)","(3.7, 7.2, 4.827083333333333)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:22.652174,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.786666666666667)","(4.8, 9.4, 8.015384615384615)","(13.0, 28.0, 25.0)","(3.7, 7.2, 4.827083333333333)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:23.602201,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.786666666666667)","(4.8, 9.4, 8.015384615384615)","(13.0, 28.0, 25.0)","(3.7, 7.2, 4.827083333333333)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:24.502864,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.786666666666667)","(4.8, 9.4, 8.015384615384615)","(13.0, 28.0, 25.0)","(3.7, 7.2, 4.827083333333333)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:25.456411,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.786666666666667)","(4.8, 9.4, 8.015384615384615)","(13.0, 28.0, 25.0)","(3.7, 7.2, 4.827083333333333)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:26.566314,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.786666666666667)","(4.8, 9.4, 8.015384615384615)","(13.0, 28.0, 25.0)","(3.7, 7.2, 4.827083333333333)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:27.540712,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.786666666666667)","(4.8, 9.4, 8.015384615384615)","(13.0, 28.0, 25.0)","(3.7, 7.2, 4.395)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:28.490526,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 5.66875)","(4.8, 9.4, 6.885714285714286)","(13.0, 28.0, 25.0)","(3.7, 7.2, 4.395)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:29.524791,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 5.66875)","(4.8, 9.4, 8.31764705882353)","(13.0, 28.0, 25.0)","(3.7, 7.2, 4.395)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:30.395671,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 5.66875)","(4.8, 9.4, 8.31764705882353)","(13.0, 28.0, 25.0)","(3.7, 7.2, 4.395)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:31.332721,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 5.66875)","(4.8, 9.4, 8.31764705882353)","(13.0, 28.0, 25.0)","(3.7, 7.2, 4.395)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:32.376076,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 5.66875)","(4.8, 9.4, 8.31764705882353)","(13.0, 28.0, 25.0)","(3.7, 7.2, 4.395)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:33.350037,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 5.66875)","(4.8, 9.4, 8.31764705882353)","(13.0, 28.0, 25.0)","(3.7, 7.2, 4.395)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:34.330840,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 5.66875)","(4.8, 9.4, 8.31764705882353)","(13.0, 28.0, 25.0)","(3.7, 7.2, 4.31)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:35.235570,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 5.5875)","(4.8, 9.4, 8.31764705882353)","(13.0, 28.0, 25.0)","(3.7, 7.2, 4.31)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:36.155908,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 5.5875)","(4.8, 9.4, 8.31764705882353)","(13.0, 28.0, 25.0)","(3.7, 7.2, 4.31)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:37.060255,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 5.5875)","(4.8, 9.4, 8.31764705882353)","(13.0, 28.0, 25.0)","(3.7, 7.2, 4.31)","(4.8, 8.4, 7.268085106382979)"
09-01-2023 16:36:37.961135,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 5.5875)","(4.8, 9.4, 8.31764705882353)","(13.0, 28.0, 25.0)","(3.7, 7.2, 4.31)","(4.8, 8.4, 7.268085106382979)"
