,Feels Lika Boss,Doc Harvey,Waiting For You,Half Moon Beach,White Star Village,Im Alright Jack,Vieira,Mischievous Maggie,Our Modern Minnie,Impetuoso
32,"[datetime.datetime(2022, 11, 28, 17, 54, 46, 615661), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 54, 46, 615661), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 54, 46, 615661), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 46, 615661), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 54, 46, 615661), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 54, 46, 615661), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 54, 46, 615661), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 54, 46, 615661), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 54, 46, 615661), 3.0, 3.5]","[datetime.datetime(2022, 11, 28, 17, 54, 46, 615661), 15.0, 50.0]"
33,"[datetime.datetime(2022, 11, 28, 17, 54, 47, 853750), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 54, 47, 853750), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 54, 47, 853750), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 47, 853750), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 54, 47, 853750), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 54, 47, 853750), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 54, 47, 853750), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 54, 47, 853750), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 54, 47, 853750), 3.0, 3.5]","[datetime.datetime(2022, 11, 28, 17, 54, 47, 853750), 15.0, 50.0]"
34,"[datetime.datetime(2022, 11, 28, 17, 54, 49, 97159), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 54, 49, 97159), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 54, 49, 97159), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 49, 97159), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 54, 49, 97159), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 54, 49, 97159), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 54, 49, 97159), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 54, 49, 97159), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 54, 49, 97159), 3.0, 3.5]","[datetime.datetime(2022, 11, 28, 17, 54, 49, 97159), 15.0, 50.0]"
35,"[datetime.datetime(2022, 11, 28, 17, 54, 50, 403439), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 54, 50, 403439), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 54, 50, 403439), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 50, 403439), 6.5, 7.6]","[datetime.datetime(2022, 11, 28, 17, 54, 50, 403439), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 54, 50, 403439), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 54, 50, 403439), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 54, 50, 403439), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 54, 50, 403439), 3.0, 3.5]","[datetime.datetime(2022, 11, 28, 17, 54, 50, 403439), 15.0, 48.0]"
36,"[datetime.datetime(2022, 11, 28, 17, 54, 51, 641399), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 54, 51, 641399), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 54, 51, 641399), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 51, 641399), 6.5, 7.6]","[datetime.datetime(2022, 11, 28, 17, 54, 51, 641399), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 54, 51, 641399), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 54, 51, 641399), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 54, 51, 641399), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 54, 51, 641399), 3.0, 3.5]","[datetime.datetime(2022, 11, 28, 17, 54, 51, 641399), 15.0, 48.0]"
37,"[datetime.datetime(2022, 11, 28, 17, 54, 52, 899331), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 54, 52, 899331), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 54, 52, 899331), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 52, 899331), 6.5, 7.6]","[datetime.datetime(2022, 11, 28, 17, 54, 52, 899331), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 54, 52, 899331), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 54, 52, 899331), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 54, 52, 899331), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 54, 52, 899331), 3.0, 3.5]","[datetime.datetime(2022, 11, 28, 17, 54, 52, 899331), 15.0, 48.0]"
38,"[datetime.datetime(2022, 11, 28, 17, 54, 54, 166293), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 54, 54, 166293), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 54, 54, 166293), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 54, 166293), 6.5, 7.6]","[datetime.datetime(2022, 11, 28, 17, 54, 54, 166293), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 54, 54, 166293), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 54, 54, 166293), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 54, 54, 166293), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 54, 54, 166293), 3.0, 3.5]","[datetime.datetime(2022, 11, 28, 17, 54, 54, 166293), 15.0, 48.0]"
39,"[datetime.datetime(2022, 11, 28, 17, 54, 55, 413603), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 54, 55, 413603), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 54, 55, 413603), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 55, 413603), 6.5, 7.6]","[datetime.datetime(2022, 11, 28, 17, 54, 55, 413603), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 54, 55, 413603), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 54, 55, 413603), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 54, 55, 413603), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 54, 55, 413603), 3.0, 3.5]","[datetime.datetime(2022, 11, 28, 17, 54, 55, 413603), 15.0, 48.0]"
40,"[datetime.datetime(2022, 11, 28, 17, 54, 56, 746631), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 54, 56, 746631), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 54, 56, 746631), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 56, 746631), 6.5, 7.6]","[datetime.datetime(2022, 11, 28, 17, 54, 56, 746631), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 54, 56, 746631), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 54, 56, 746631), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 54, 56, 746631), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 54, 56, 746631), 3.0, 3.5]","[datetime.datetime(2022, 11, 28, 17, 54, 56, 746631), 15.0, 48.0]"
41,"[datetime.datetime(2022, 11, 28, 17, 54, 57, 990570), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 54, 57, 990570), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 54, 57, 990570), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 57, 990570), 6.5, 7.6]","[datetime.datetime(2022, 11, 28, 17, 54, 57, 990570), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 54, 57, 990570), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 54, 57, 990570), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 54, 57, 990570), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 54, 57, 990570), 3.0, 3.5]","[datetime.datetime(2022, 11, 28, 17, 54, 57, 990570), 15.0, 48.0]"
42,"[datetime.datetime(2022, 11, 28, 17, 54, 59, 259674), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 54, 59, 259674), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 54, 59, 259674), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 59, 259674), 6.5, 7.6]","[datetime.datetime(2022, 11, 28, 17, 54, 59, 259674), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 54, 59, 259674), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 54, 59, 259674), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 54, 59, 259674), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 54, 59, 259674), 3.0, 3.5]","[datetime.datetime(2022, 11, 28, 17, 54, 59, 259674), 15.0, 48.0]"
43,"[datetime.datetime(2022, 11, 28, 17, 55, 0, 529736), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 55, 0, 529736), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 55, 0, 529736), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 0, 529736), 6.5, 7.6]","[datetime.datetime(2022, 11, 28, 17, 55, 0, 529736), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 55, 0, 529736), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 55, 0, 529736), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 55, 0, 529736), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 55, 0, 529736), 3.0, 3.5]","[datetime.datetime(2022, 11, 28, 17, 55, 0, 529736), 15.0, 48.0]"
44,"[datetime.datetime(2022, 11, 28, 17, 55, 1, 784209), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 55, 1, 784209), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 55, 1, 784209), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 1, 784209), 6.5, 7.6]","[datetime.datetime(2022, 11, 28, 17, 55, 1, 784209), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 55, 1, 784209), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 55, 1, 784209), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 55, 1, 784209), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 55, 1, 784209), 3.0, 3.5]","[datetime.datetime(2022, 11, 28, 17, 55, 1, 784209), 15.0, 48.0]"
45,"[datetime.datetime(2022, 11, 28, 17, 55, 3, 21667), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 55, 3, 21667), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 55, 3, 21667), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 3, 21667), 6.5, 7.6]","[datetime.datetime(2022, 11, 28, 17, 55, 3, 21667), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 55, 3, 21667), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 55, 3, 21667), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 55, 3, 21667), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 55, 3, 21667), 3.0, 3.5]","[datetime.datetime(2022, 11, 28, 17, 55, 3, 21667), 15.0, 48.0]"
46,"[datetime.datetime(2022, 11, 28, 17, 55, 4, 322391), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 55, 4, 322391), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 55, 4, 322391), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 4, 322391), 6.5, 7.6]","[datetime.datetime(2022, 11, 28, 17, 55, 4, 322391), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 55, 4, 322391), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 55, 4, 322391), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 55, 4, 322391), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 55, 4, 322391), 3.0, 3.5]","[datetime.datetime(2022, 11, 28, 17, 55, 4, 322391), 15.0, 48.0]"
47,"[datetime.datetime(2022, 11, 28, 17, 55, 5, 691394), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 55, 5, 691394), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 55, 5, 691394), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 5, 691394), 6.5, 7.6]","[datetime.datetime(2022, 11, 28, 17, 55, 5, 691394), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 55, 5, 691394), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 55, 5, 691394), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 55, 5, 691394), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 55, 5, 691394), 3.0, 3.5]","[datetime.datetime(2022, 11, 28, 17, 55, 5, 691394), 15.0, 48.0]"
48,"[datetime.datetime(2022, 11, 28, 17, 55, 6, 954477), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 55, 6, 954477), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 55, 6, 954477), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 6, 954477), 6.5, 7.6]","[datetime.datetime(2022, 11, 28, 17, 55, 6, 954477), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 55, 6, 954477), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 55, 6, 954477), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 55, 6, 954477), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 55, 6, 954477), 3.0, 3.5]","[datetime.datetime(2022, 11, 28, 17, 55, 6, 954477), 15.0, 48.0]"
49,"[datetime.datetime(2022, 11, 28, 17, 55, 8, 229501), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 55, 8, 229501), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 55, 8, 229501), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 8, 229501), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 55, 8, 229501), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 55, 8, 229501), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 8, 229501), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 55, 8, 229501), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 55, 8, 229501), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 17, 55, 8, 229501), 15.0, 46.0]"
50,"[datetime.datetime(2022, 11, 28, 17, 55, 9, 491088), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 55, 9, 491088), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 55, 9, 491088), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 9, 491088), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 55, 9, 491088), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 55, 9, 491088), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 9, 491088), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 55, 9, 491088), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 55, 9, 491088), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 17, 55, 9, 491088), 15.0, 46.0]"
51,"[datetime.datetime(2022, 11, 28, 17, 55, 10, 744383), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 55, 10, 744383), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 55, 10, 744383), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 10, 744383), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 55, 10, 744383), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 55, 10, 744383), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 10, 744383), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 55, 10, 744383), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 55, 10, 744383), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 17, 55, 10, 744383), 15.0, 46.0]"
52,"[datetime.datetime(2022, 11, 28, 17, 55, 11, 986591), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 55, 11, 986591), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 55, 11, 986591), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 11, 986591), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 55, 11, 986591), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 55, 11, 986591), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 17, 55, 11, 986591), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 55, 11, 986591), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 55, 11, 986591), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 17, 55, 11, 986591), 15.0, 46.0]"
53,"[datetime.datetime(2022, 11, 28, 17, 55, 13, 388797), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 55, 13, 388797), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 55, 13, 388797), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 13, 388797), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 55, 13, 388797), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 55, 13, 388797), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 17, 55, 13, 388797), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 55, 13, 388797), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 55, 13, 388797), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 17, 55, 13, 388797), 15.0, 46.0]"
54,"[datetime.datetime(2022, 11, 28, 17, 55, 14, 648228), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 55, 14, 648228), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 55, 14, 648228), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 14, 648228), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 55, 14, 648228), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 55, 14, 648228), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 17, 55, 14, 648228), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 55, 14, 648228), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 55, 14, 648228), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 17, 55, 14, 648228), 15.0, 46.0]"
55,"[datetime.datetime(2022, 11, 28, 17, 55, 15, 926662), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 55, 15, 926662), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 55, 15, 926662), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 15, 926662), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 55, 15, 926662), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 55, 15, 926662), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 17, 55, 15, 926662), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 55, 15, 926662), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 55, 15, 926662), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 17, 55, 15, 926662), 15.0, 46.0]"
56,"[datetime.datetime(2022, 11, 28, 17, 55, 17, 194331), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 55, 17, 194331), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 55, 17, 194331), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 17, 194331), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 55, 17, 194331), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 55, 17, 194331), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 55, 17, 194331), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 55, 17, 194331), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 55, 17, 194331), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 17, 55, 17, 194331), 15.0, 46.0]"
57,"[datetime.datetime(2022, 11, 28, 17, 55, 18, 449506), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 55, 18, 449506), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 55, 18, 449506), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 18, 449506), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 55, 18, 449506), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 55, 18, 449506), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 18, 449506), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 55, 18, 449506), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 55, 18, 449506), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 17, 55, 18, 449506), 15.0, 46.0]"
58,"[datetime.datetime(2022, 11, 28, 17, 55, 19, 698647), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 55, 19, 698647), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 55, 19, 698647), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 19, 698647), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 55, 19, 698647), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 55, 19, 698647), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 19, 698647), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 55, 19, 698647), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 55, 19, 698647), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 17, 55, 19, 698647), 15.0, 46.0]"
59,"[datetime.datetime(2022, 11, 28, 17, 55, 20, 956193), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 55, 20, 956193), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 55, 20, 956193), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 20, 956193), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 55, 20, 956193), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 55, 20, 956193), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 55, 20, 956193), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 55, 20, 956193), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 55, 20, 956193), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 17, 55, 20, 956193), 15.0, 46.0]"
60,"[datetime.datetime(2022, 11, 28, 17, 55, 22, 208509), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 55, 22, 208509), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 55, 22, 208509), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 22, 208509), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 55, 22, 208509), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 55, 22, 208509), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 55, 22, 208509), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 55, 22, 208509), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 55, 22, 208509), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 17, 55, 22, 208509), 15.0, 44.0]"
61,"[datetime.datetime(2022, 11, 28, 17, 55, 23, 444638), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 55, 23, 444638), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 55, 23, 444638), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 23, 444638), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 55, 23, 444638), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 55, 23, 444638), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 55, 23, 444638), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 55, 23, 444638), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 55, 23, 444638), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 17, 55, 23, 444638), 15.0, 44.0]"
62,"[datetime.datetime(2022, 11, 28, 17, 55, 24, 700083), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 55, 24, 700083), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 55, 24, 700083), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 24, 700083), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 55, 24, 700083), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 55, 24, 700083), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 55, 24, 700083), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 55, 24, 700083), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 17, 55, 24, 700083), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 17, 55, 24, 700083), 15.0, 44.0]"
63,"[datetime.datetime(2022, 11, 28, 17, 55, 25, 963361), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 55, 25, 963361), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 55, 25, 963361), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 25, 963361), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 55, 25, 963361), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 55, 25, 963361), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 55, 25, 963361), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 55, 25, 963361), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 17, 55, 25, 963361), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 17, 55, 25, 963361), 15.0, 42.0]"
