,Another Spirit,Flash Point,Miss Arizona,Superstasia,Upside,All Beans,Timely Bel
09-01-2023 13:02:35.367456,"(6.0, 7.2, 6.902127659574468)","(19.0, 30.0, 27.25)","(4.6, 5.7, 5.385496183206107)","(7.0, 10.0, 9.818181818181818)","(4.8, 5.5, 5.479661016949152)","(7.0, 8.2, 8.004098360655737)","(3.8, 4.6, 4.472727272727273)"
09-01-2023 13:02:36.368169,"(6.0, 7.2, 7.027868852459016)","(19.0, 30.0, 26.333333333333332)","(4.6, 5.6, 5.5636363636363635)","(7.0, 12.0, 10.181818181818182)","(4.8, 5.5, 5.479661016949152)","(7.0, 8.2, 8.003891050583658)","(3.8, 4.6, 4.4837209302325585)"
09-01-2023 13:02:37.515933,"(6.0, 7.2, 7.027868852459016)","(19.0, 30.0, 26.333333333333332)","(4.6, 5.5, 5.328571428571428)","(7.0, 11.5, 10.305084745762711)","(4.8, 5.5, 5.423809523809524)","(7.0, 8.2, 8.003891050583658)","(3.8, 4.5, 4.4837209302325585)"
09-01-2023 13:02:38.674780,"(6.0, 7.2, 7.020967741935484)","(19.0, 30.0, 26.333333333333332)","(4.8, 5.5, 5.328571428571428)","(7.0, 11.5, 10.8)","(4.8, 5.6, 5.427777777777778)","(7.0, 8.2, 8.003891050583658)","(3.8, 4.5, 4.490140845070423)"
09-01-2023 13:02:39.877106,"(6.0, 7.2, 7.020967741935484)","(19.0, 30.0, 26.333333333333332)","(4.8, 5.5, 5.328571428571428)","(7.0, 11.0, 10.8)","(4.8, 5.6, 5.427777777777778)","(7.0, 8.2, 8.003891050583658)","(3.8, 4.5, 4.490140845070423)"
09-01-2023 13:02:40.941480,"(6.0, 7.2, 7.020967741935484)","(19.0, 30.0, 27.0)","(4.8, 5.5, 5.328571428571428)","(7.0, 11.0, 10.8)","(4.8, 5.6, 5.427777777777778)","(7.0, 8.2, 8.003891050583658)","(3.8, 4.5, 4.490140845070423)"
09-01-2023 13:02:41.933741,"(6.0, 7.2, 7.020967741935484)","(19.0, 30.0, 27.0)","(4.6, 5.5, 5.328571428571428)","(7.0, 11.0, 10.8)","(4.8, 5.6, 5.427777777777778)","(7.0, 8.2, 8.003891050583658)","(3.8, 4.5, 4.490140845070423)"
09-01-2023 13:02:43.022466,"(6.0, 7.2, 7.020967741935484)","(19.0, 30.0, 27.0)","(4.6, 5.5, 5.4875)","(7.0, 11.0, 10.64864864864865)","(4.8, 5.6, 5.506666666666667)","(7.0, 8.2, 8.004255319148935)","(3.8, 4.5, 4.490909090909091)"
09-01-2023 13:02:44.038695,"(6.0, 7.2, 7.014285714285714)","(19.0, 30.0, 27.0)","(4.6, 5.6, 5.482352941176471)","(7.0, 11.0, 10.64864864864865)","(4.8, 5.6, 5.540677966101695)","(7.0, 8.2, 8.004255319148935)","(3.8, 4.5, 4.490909090909091)"
09-01-2023 13:02:45.115855,"(6.0, 7.2, 7.087850467289719)","(19.0, 30.0, 27.0)","(4.6, 5.6, 5.491803278688525)","(7.0, 11.0, 10.64864864864865)","(4.8, 5.6, 5.541739130434783)","(7.0, 8.2, 8.004255319148935)","(3.8, 4.5, 4.490909090909091)"
09-01-2023 13:02:46.185820,"(6.0, 7.2, 7.08)","(19.0, 30.0, 27.0)","(4.6, 5.6, 5.491803278688525)","(7.0, 11.0, 10.64864864864865)","(4.8, 5.6, 5.541739130434783)","(7.0, 8.2, 8.004255319148935)","(3.8, 4.5, 4.695774647887324)"
09-01-2023 13:02:47.181876,"(6.0, 7.0, 6.876190476190476)","(19.0, 29.0, 28.666666666666664)","(4.6, 5.5, 5.3352941176470585)","(7.0, 11.0, 9.731034482758622)","(4.8, 5.5, 5.3513274336283185)","(7.0, 8.0, 7.84776119402985)","(3.8, 4.7, 4.440384615384616)"
09-01-2023 13:02:48.190391,"(6.0, 7.0, 6.881818181818182)","(19.0, 29.0, 26.40740740740741)","(4.6, 5.5, 5.335)","(7.0, 10.5, 10.2)","(4.8, 5.4, 5.391111111111112)","(7.0, 8.0, 7.84776119402985)","(3.8, 4.7, 4.440384615384616)"
09-01-2023 13:02:49.269880,"(6.0, 7.0, 6.881818181818182)","(19.0, 29.0, 26.083333333333332)","(4.6, 5.4, 5.251428571428572)","(7.0, 10.5, 10.0)","(4.8, 5.4, 5.390476190476191)","(7.0, 8.0, 7.84776119402985)","(3.8, 4.6, 4.4437500000000005)"
09-01-2023 13:02:50.379552,"(6.0, 7.0, 6.91875)","(19.0, 29.0, 26.083333333333332)","(4.6, 5.4, 5.251428571428572)","(7.0, 10.5, 10.266666666666667)","(4.8, 5.4, 5.313605442176871)","(7.0, 8.0, 7.84776119402985)","(3.8, 4.5, 4.473913043478261)"
09-01-2023 13:02:51.500454,"(6.0, 7.0, 6.925714285714285)","(19.0, 28.0, 26.2)","(4.6, 5.6, 5.393103448275862)","(7.0, 10.5, 10.266666666666667)","(4.8, 5.4, 5.313605442176871)","(7.0, 8.0, 7.84776119402985)","(3.8, 4.5, 4.473913043478261)"
09-01-2023 13:02:52.568064,"(6.0, 7.0, 6.91875)","(19.0, 28.0, 25.75)","(4.6, 5.6, 5.339473684210526)","(7.0, 10.5, 10.266666666666667)","(4.8, 5.4, 5.313605442176871)","(7.0, 8.0, 7.84776119402985)","(3.8, 4.5, 4.488235294117647)"
09-01-2023 13:02:53.604985,"(6.0, 7.0, 6.91875)","(19.0, 25.0, 24.833333333333332)","(4.6, 5.6, 5.364285714285714)","(7.0, 10.5, 10.181818181818182)","(4.8, 5.4, 5.283636363636363)","(7.0, 8.0, 7.84776119402985)","(3.8, 4.5, 4.4862068965517246)"
09-01-2023 13:02:54.634851,"(6.0, 7.0, 6.91875)","(19.0, 25.0, 24.833333333333332)","(4.6, 5.6, 5.390697674418605)","(7.0, 10.5, 10.181818181818182)","(4.8, 5.3, 5.235521235521236)","(7.0, 8.0, 7.84776119402985)","(3.8, 4.5, 4.4862068965517246)"
09-01-2023 13:02:55.631419,"(6.0, 7.0, 6.91875)","(19.0, 25.0, 24.833333333333332)","(4.6, 5.6, 5.4125)","(7.0, 10.5, 10.181818181818182)","(4.8, 5.4, 5.232941176470589)","(7.0, 8.0, 7.845070422535211)","(3.8, 4.5, 4.4731707317073175)"
09-01-2023 13:02:56.666703,"(6.0, 7.0, 6.925714285714285)","(19.0, 25.0, 24.833333333333332)","(4.6, 5.6, 5.369767441860465)","(7.0, 10.5, 10.181818181818182)","(4.8, 5.4, 5.232941176470589)","(7.0, 8.0, 7.869565217391305)","(3.9, 4.5, 4.4731707317073175)"
09-01-2023 13:02:57.638848,"(6.0, 7.0, 6.925714285714285)","(19.0, 25.0, 24.833333333333332)","(4.6, 5.6, 5.4096153846153845)","(7.0, 10.5, 10.181818181818182)","(4.8, 5.4, 5.232941176470589)","(7.0, 8.0, 7.869565217391305)","(3.8, 4.5, 4.4731707317073175)"
09-01-2023 13:02:58.691223,"(6.0, 7.0, 6.925714285714285)","(19.0, 25.0, 24.833333333333332)","(4.6, 5.5, 5.458333333333333)","(7.0, 10.5, 10.305555555555555)","(4.8, 5.4, 5.232941176470589)","(7.0, 8.0, 7.869565217391305)","(3.8, 4.5, 4.4731707317073175)"
09-01-2023 13:02:59.728814,"(6.0, 7.0, 6.925714285714285)","(19.0, 25.0, 24.833333333333332)","(4.6, 5.5, 5.377551020408164)","(7.0, 10.5, 10.305555555555555)","(4.8, 5.4, 5.232941176470589)","(7.0, 8.0, 7.853658536585366)","(3.8, 4.5, 4.4731707317073175)"
09-01-2023 13:03:00.859898,"(6.0, 7.0, 6.925714285714285)","(19.0, 25.0, 24.833333333333332)","(4.6, 5.6, 5.488888888888889)","(7.0, 10.5, 10.305555555555555)","(4.8, 5.4, 5.232941176470589)","(7.0, 8.0, 7.853658536585366)","(3.8, 4.5, 4.4731707317073175)"
09-01-2023 13:03:01.969913,"(6.0, 7.2, 7.026315789473684)","(19.0, 25.0, 24.833333333333332)","(4.6, 5.6, 5.488888888888889)","(7.0, 10.5, 10.305555555555555)","(4.8, 5.4, 5.226829268292683)","(7.0, 8.0, 7.853658536585366)","(3.8, 4.5, 4.4731707317073175)"
09-01-2023 13:03:03.122920,"(6.0, 7.2, 7.023809523809524)","(19.0, 25.0, 24.833333333333332)","(4.6, 5.6, 5.46)","(7.0, 10.5, 10.305555555555555)","(4.8, 5.4, 5.228947368421053)","(7.0, 8.0, 7.842105263157895)","(3.8, 4.5, 4.4731707317073175)"
09-01-2023 13:03:04.251649,"(6.0, 7.2, 7.023809523809524)","(19.0, 25.0, 24.833333333333332)","(4.6, 5.7, 5.46)","(7.0, 10.5, 10.305555555555555)","(4.8, 5.4, 5.228947368421053)","(7.0, 8.0, 7.84)","(3.8, 4.5, 4.452173913043478)"
09-01-2023 13:03:05.282730,"(6.0, 7.2, 7.023809523809524)","(19.0, 25.0, 24.833333333333332)","(4.6, 5.7, 5.46)","(7.0, 10.5, 10.305555555555555)","(4.8, 5.4, 5.228947368421053)","(7.0, 8.0, 7.839024390243902)","(3.8, 4.5, 4.452173913043478)"
09-01-2023 13:03:06.517998,"(6.0, 7.2, 7.034285714285715)","(19.0, 25.0, 24.833333333333332)","(4.6, 5.7, 5.458536585365854)","(7.0, 10.5, 10.032631578947369)","(4.8, 5.4, 5.228947368421053)","(7.0, 8.0, 7.839024390243902)","(3.9, 4.5, 4.452173913043478)"
09-01-2023 13:03:07.761305,"(6.0, 7.2, 7.034285714285715)","(19.0, 25.0, 24.5)","(4.6, 5.7, 5.46)","(7.0, 11.5, 10.771428571428572)","(4.8, 5.4, 5.256088560885609)","(7.0, 8.0, 7.839024390243902)","(3.9, 4.5, 4.4875)"
09-01-2023 13:03:08.966500,"(6.0, 7.2, 7.029411764705882)","(19.0, 25.0, 24.5)","(4.6, 5.7, 5.46)","(7.0, 11.0, 10.771428571428572)","(4.8, 5.4, 5.256088560885609)","(7.0, 8.0, 7.839024390243902)","(3.9, 4.5, 4.449411764705882)"
09-01-2023 13:03:10.120220,"(6.0, 7.2, 7.029411764705882)","(19.0, 25.0, 24.5)","(4.6, 5.7, 5.453846153846154)","(7.0, 11.0, 10.75)","(4.8, 5.3, 5.290566037735849)","(7.0, 8.0, 7.839024390243902)","(3.9, 4.6, 4.449411764705882)"
09-01-2023 13:03:11.283729,"(6.0, 7.2, 7.029411764705882)","(19.0, 25.0, 24.5)","(4.6, 5.7, 5.453846153846154)","(7.0, 11.0, 10.75)","(4.8, 5.3, 5.290566037735849)","(7.0, 8.0, 7.839024390243902)","(3.9, 4.6, 4.486725663716814)"
09-01-2023 13:03:12.390549,"(6.0, 7.2, 7.104918032786886)","(19.0, 25.0, 24.5)","(4.6, 5.7, 5.453846153846154)","(7.0, 11.0, 10.865671641791044)","(4.8, 5.4, 5.271129707112971)","(7.0, 8.2, 7.834632034632034)","(3.9, 4.6, 4.486725663716814)"
09-01-2023 13:03:13.542082,"(6.0, 7.2, 7.064646464646465)","(19.0, 25.0, 24.6)","(4.6, 5.7, 5.470000000000001)","(7.5, 11.0, 10.865671641791044)","(4.8, 5.4, 5.271129707112971)","(7.0, 8.2, 7.834632034632034)","(3.9, 4.6, 4.486725663716814)"
09-01-2023 13:03:14.690116,"(6.0, 7.2, 7.075925925925926)","(19.0, 25.0, 24.6)","(4.6, 5.7, 5.470000000000001)","(7.5, 11.0, 10.865671641791044)","(4.8, 5.4, 5.329032258064516)","(7.0, 8.2, 7.840201005025126)","(3.9, 4.6, 4.486725663716814)"
09-01-2023 13:03:15.807013,"(6.0, 7.2, 7.075925925925926)","(19.0, 25.0, 24.6)","(4.6, 5.7, 5.470000000000001)","(7.5, 11.0, 10.865671641791044)","(4.8, 5.4, 5.217582417582418)","(7.0, 8.2, 7.840201005025126)","(3.9, 4.6, 4.489655172413793)"
09-01-2023 13:03:16.933591,"(6.0, 7.2, 7.075925925925926)","(19.0, 25.0, 24.655172413793103)","(4.6, 5.8, 5.6875)","(7.5, 11.0, 10.857142857142858)","(4.8, 5.3, 5.114566929133858)","(7.0, 8.2, 7.840201005025126)","(3.9, 4.6, 4.489655172413793)"
09-01-2023 13:03:18.023823,"(6.0, 7.2, 7.075925925925926)","(19.0, 25.0, 24.655172413793103)","(4.6, 5.8, 5.6875)","(7.5, 11.0, 10.857142857142858)","(4.8, 5.2, 5.104824561403508)","(7.0, 8.2, 7.953846153846154)","(3.9, 4.6, 4.491228070175438)"
09-01-2023 13:03:19.115958,"(6.0, 7.2, 7.075925925925926)","(19.0, 25.0, 24.655172413793103)","(4.6, 5.8, 5.76)","(7.5, 11.0, 10.878378378378379)","(4.8, 5.2, 5.104824561403508)","(7.0, 8.0, 7.906666666666666)","(3.9, 4.6, 4.425352112676056)"
09-01-2023 13:03:20.275763,"(6.0, 7.2, 7.075925925925926)","(19.0, 25.0, 24.655172413793103)","(4.6, 5.8, 5.76)","(7.5, 11.0, 10.653846153846153)","(4.8, 5.2, 5.104824561403508)","(7.0, 8.0, 7.829824561403509)","(3.9, 4.6, 4.358139534883721)"
09-01-2023 13:03:21.375229,"(6.0, 7.2, 7.075925925925926)","(19.0, 25.0, 24.655172413793103)","(4.6, 5.8, 5.76)","(7.5, 11.0, 10.973684210526315)","(4.8, 5.2, 5.1031249999999995)","(7.0, 8.2, 7.840851063829787)","(3.9, 4.4, 4.366292134831461)"
09-01-2023 13:03:22.577853,"(6.0, 7.2, 7.10077519379845)","(19.0, 25.0, 24.655172413793103)","(4.8, 5.8, 5.76)","(7.5, 11.0, 10.973684210526315)","(4.8, 5.2, 5.012121212121212)","(7.0, 8.2, 7.9)","(3.9, 4.4, 4.367407407407407)"
09-01-2023 13:03:23.746888,"(6.0, 7.2, 7.118181818181818)","(19.0, 25.0, 24.655172413793103)","(4.8, 5.8, 5.709090909090909)","(7.5, 11.0, 10.973684210526315)","(4.8, 5.2, 5.140000000000001)","(7.0, 8.0, 7.845454545454546)","(3.9, 4.4, 4.3758333333333335)"
09-01-2023 13:03:24.849096,"(6.0, 7.2, 7.113043478260869)","(19.0, 25.0, 24.655172413793103)","(4.8, 5.8, 5.72)","(7.5, 11.0, 10.977272727272727)","(4.8, 5.1, 5.089090909090909)","(7.0, 8.0, 7.9363636363636365)","(3.9, 4.4, 4.376612903225807)"
09-01-2023 13:03:26.071716,"(6.0, 7.2, 7.1192660550458715)","(19.0, 25.0, 24.666666666666668)","(4.8, 5.8, 5.733333333333333)","(7.5, 11.0, 10.982142857142858)","(4.8, 5.1, 5.089090909090909)","(7.0, 8.0, 7.9363636363636365)","(3.9, 4.4, 4.376612903225807)"
09-01-2023 13:03:27.096374,"(6.0, 7.2, 7.1192660550458715)","(19.0, 25.0, 24.666666666666668)","(4.8, 5.8, 5.733333333333333)","(7.5, 11.0, 10.979166666666666)","(4.8, 5.1, 5.089090909090909)","(7.0, 8.0, 7.9363636363636365)","(3.9, 4.4, 4.3758333333333335)"
09-01-2023 13:03:28.108416,"(6.0, 7.2, 7.1192660550458715)","(19.0, 25.0, 24.666666666666668)","(4.8, 5.8, 5.733333333333333)","(7.5, 11.0, 10.979166666666666)","(4.8, 5.1, 5.089090909090909)","(7.0, 8.0, 7.9363636363636365)","(3.9, 4.4, 4.3768)"
09-01-2023 13:03:29.206698,"(6.0, 7.2, 7.1192660550458715)","(19.0, 25.0, 24.666666666666668)","(4.8, 5.8, 5.591304347826087)","(8.0, 11.0, 10.69626168224299)","(4.8, 5.1, 5.0279202279202275)","(7.0, 8.0, 7.64375)","(3.9, 4.4, 4.350672645739911)"
09-01-2023 13:03:30.299782,"(6.0, 7.6, 7.302564102564102)","(19.0, 24.0, 23.595238095238095)","(4.8, 5.8, 5.5777777777777775)","(8.0, 11.5, 10.622448979591837)","(4.8, 5.2, 5.109342560553633)","(7.0, 7.8, 7.642622950819672)","(3.9, 4.4, 4.352803738317757)"
09-01-2023 13:03:31.353522,"(6.0, 7.6, 7.302564102564102)","(19.0, 24.0, 23.595238095238095)","(4.8, 5.8, 5.6)","(8.0, 11.5, 10.621212121212121)","(4.8, 5.2, 5.140454545454546)","(7.0, 7.8, 7.662857142857143)","(3.9, 4.4, 4.354854368932039)"
09-01-2023 13:03:32.452162,"(6.0, 7.6, 7.2615384615384615)","(19.0, 24.0, 23.595238095238095)","(4.8, 5.7, 5.588888888888889)","(8.0, 11.5, 10.612244897959183)","(4.8, 5.2, 5.140454545454546)","(7.0, 7.8, 7.662857142857143)","(3.9, 4.4, 4.3539603960396045)"
09-01-2023 13:03:33.507520,"(6.0, 7.6, 7.387096774193548)","(19.0, 24.0, 23.595238095238095)","(4.8, 5.7, 5.588888888888889)","(8.0, 11.5, 10.612244897959183)","(4.8, 5.2, 5.115483870967742)","(7.0, 7.8, 7.662857142857143)","(3.9, 4.4, 4.3539603960396045)"
09-01-2023 13:03:34.683075,"(6.0, 7.6, 7.28)","(19.0, 24.0, 23.714285714285715)","(4.8, 5.7, 5.585714285714285)","(8.0, 11.5, 11.10958904109589)","(4.8, 5.2, 5.066261398176292)","(7.0, 7.8, 7.662857142857143)","(3.9, 4.4, 4.3545)"
09-01-2023 13:03:35.873821,"(6.0, 7.6, 7.333333333333333)","(19.0, 24.0, 23.714285714285715)","(4.8, 5.7, 5.562068965517241)","(8.0, 12.0, 11.393939393939394)","(4.8, 5.2, 5.1786885245901635)","(7.0, 7.8, 7.622222222222222)","(3.9, 4.4, 4.3545)"
09-01-2023 13:03:37.146640,"(6.0, 7.6, 7.333333333333333)","(19.0, 24.0, 23.6875)","(4.8, 5.7, 5.56)","(8.0, 12.0, 12.058823529411764)","(4.8, 5.3, 5.127225130890052)","(7.0, 7.8, 7.6038461538461535)","(3.9, 4.4, 4.352511415525115)"
09-01-2023 13:03:38.364847,"(6.0, 7.6, 7.293023255813954)","(19.0, 24.0, 23.6875)","(4.8, 5.6, 5.56)","(8.0, 12.5, 12.05)","(4.8, 5.3, 5.225)","(7.0, 7.8, 7.6038461538461535)","(3.9, 4.4, 4.354166666666667)"
09-01-2023 13:03:39.518632,"(6.0, 7.6, 7.434146341463414)","(19.0, 24.0, 23.80952380952381)","(4.8, 5.6, 5.56)","(8.0, 12.5, 12.049180327868852)","(4.8, 5.3, 5.224607329842932)","(7.0, 7.8, 7.6038461538461535)","(3.9, 4.4, 4.36051282051282)"
09-01-2023 13:03:40.632295,"(6.0, 7.6, 7.452173913043478)","(19.0, 24.0, 23.80952380952381)","(4.8, 5.6, 5.56)","(8.0, 12.5, 12.234939759036145)","(4.8, 5.3, 5.135374149659864)","(7.0, 7.8, 7.745454545454545)","(3.9, 4.4, 4.361139896373057)"
09-01-2023 13:03:41.792410,"(6.0, 7.6, 7.376146788990826)","(19.0, 24.0, 23.708333333333332)","(4.8, 5.6, 5.56)","(8.0, 12.5, 12.06)","(4.8, 5.3, 5.292307692307692)","(7.0, 7.8, 7.745454545454545)","(3.9, 4.4, 4.3556122448979595)"
09-01-2023 13:03:42.967257,"(6.0, 7.6, 7.357142857142857)","(19.0, 24.0, 23.5)","(4.8, 5.6, 5.4605263157894735)","(8.5, 12.5, 12.228395061728396)","(4.8, 5.4, 5.32)","(7.0, 7.8, 7.745454545454545)","(3.8, 4.4, 4.360526315789474)"
09-01-2023 13:03:44.075527,"(6.0, 7.6, 7.367619047619048)","(19.0, 24.0, 23.583333333333332)","(4.8, 5.5, 5.4605263157894735)","(8.5, 12.5, 12.171641791044776)","(4.8, 5.4, 5.32)","(7.0, 7.8, 7.74375)","(3.8, 4.4, 4.359677419354838)"
09-01-2023 13:03:45.183899,"(6.0, 7.6, 7.406349206349207)","(19.0, 24.0, 23.583333333333332)","(4.8, 5.5, 5.452272727272727)","(8.5, 12.5, 12.25)","(4.8, 5.4, 5.32)","(7.0, 7.8, 7.74375)","(3.8, 4.4, 4.358333333333333)"
09-01-2023 13:03:46.329278,"(6.0, 7.6, 7.406349206349207)","(18.0, 22.0, 21.533333333333335)","(4.8, 5.5, 5.458333333333334)","(8.5, 12.5, 12.217948717948717)","(4.8, 5.4, 5.32)","(7.0, 7.8, 7.639130434782609)","(3.8, 4.4, 4.365909090909091)"
09-01-2023 13:03:47.476712,"(6.5, 7.6, 7.406349206349207)","(18.0, 22.0, 23.285714285714285)","(4.8, 5.5, 5.458333333333334)","(8.5, 12.5, 11.783333333333333)","(4.8, 5.4, 5.333333333333334)","(7.0, 7.8, 7.655813953488372)","(3.8, 4.4, 4.365116279069768)"
09-01-2023 13:03:48.620212,"(6.5, 7.0, 6.938582677165354)","(18.0, 25.0, 23.714285714285715)","(4.8, 5.5, 5.458333333333334)","(8.5, 12.0, 11.842105263157896)","(4.8, 5.4, 5.369491525423729)","(7.0, 7.8, 7.676)","(3.8, 4.4, 4.407894736842105)"
09-01-2023 13:03:49.772983,"(6.5, 7.2, 7.148148148148148)","(18.0, 25.0, 24.05263157894737)","(4.8, 5.5, 5.483870967741936)","(8.5, 12.0, 11.91139240506329)","(4.8, 5.4, 5.383783783783784)","(7.0, 7.8, 7.732530120481927)","(3.8, 4.5, 4.428070175438597)"
09-01-2023 13:03:50.823099,"(6.5, 7.2, 7.15)","(18.0, 25.0, 24.25)","(4.8, 5.6, 5.473913043478261)","(8.5, 12.0, 12.135593220338983)","(4.8, 5.4, 5.383783783783784)","(7.0, 7.8, 7.644776119402985)","(3.8, 4.5, 4.425454545454546)"
09-01-2023 13:03:51.851165,"(6.5, 7.0, 6.9324324324324325)","(18.0, 25.0, 24.25)","(4.8, 5.6, 5.358333333333333)","(8.0, 12.5, 12.135593220338983)","(4.8, 5.4, 5.383783783783784)","(7.0, 8.0, 7.678378378378378)","(3.8, 4.5, 4.425454545454546)"
09-01-2023 13:03:52.912091,"(6.5, 7.0, 6.9291139240506325)","(18.0, 25.0, 24.25)","(4.8, 5.6, 5.3538461538461535)","(8.0, 12.5, 12.133333333333333)","(4.8, 5.4, 5.381818181818182)","(7.0, 8.0, 7.678378378378378)","(3.8, 4.5, 4.419607843137255)"
09-01-2023 13:03:54.006544,"(6.5, 6.8, 6.769811320754717)","(18.0, 25.0, 24.25)","(4.8, 5.6, 5.3538461538461535)","(8.0, 12.5, 12.042553191489361)","(4.8, 5.4, 5.381818181818182)","(7.0, 8.0, 7.678378378378378)","(3.8, 4.5, 4.419607843137255)"
09-01-2023 13:03:55.143443,"(6.5, 6.8, 6.746666666666666)","(18.0, 25.0, 22.869565217391305)","(4.8, 5.6, 5.336752136752136)","(8.5, 12.5, 11.656862745098039)","(4.8, 5.4, 5.381818181818182)","(7.0, 8.0, 7.678378378378378)","(3.8, 4.5, 4.58050139275766)"
09-01-2023 13:03:56.234002,"(6.5, 6.8, 6.7441860465116275)","(18.0, 26.0, 22.869565217391305)","(4.8, 5.6, 5.336752136752136)","(8.5, 12.5, 11.565217391304348)","(4.8, 5.4, 5.381818181818182)","(7.0, 8.0, 7.678378378378378)","(3.8, 4.6, 4.588923076923076)"
09-01-2023 13:03:57.282198,"(6.5, 6.8, 6.72)","(18.0, 26.0, 23.20689655172414)","(4.8, 5.6, 5.326470588235294)","(8.5, 12.5, 12.03191489361702)","(4.8, 5.4, 5.381818181818182)","(7.0, 8.0, 7.699999999999999)","(3.8, 4.6, 4.58875)"
09-01-2023 13:03:58.366311,"(6.5, 6.8, 6.769230769230769)","(18.0, 26.0, 24.307692307692307)","(4.8, 5.6, 5.326470588235294)","(8.5, 12.5, 11.928571428571429)","(4.8, 5.4, 5.373913043478261)","(7.0, 8.0, 7.697478991596638)","(3.8, 4.6, 4.659103641456583)"
09-01-2023 13:03:59.591267,"(6.5, 6.8, 6.685427135678392)","(18.0, 26.0, 24.307692307692307)","(4.8, 5.6, 5.326470588235294)","(8.5, 12.5, 11.95679012345679)","(4.6, 5.4, 5.373913043478261)","(7.0, 8.0, 7.699999999999999)","(3.8, 4.7, 4.65425219941349)"
09-01-2023 13:04:00.864463,"(6.5, 6.8, 6.704602510460251)","(18.0, 26.0, 24.666666666666668)","(4.8, 5.6, 5.33030303030303)","(8.5, 12.5, 11.935294117647059)","(4.6, 5.4, 5.254794520547946)","(7.0, 8.0, 7.699999999999999)","(3.8, 4.7, 4.636507936507936)"
09-01-2023 13:04:02.110680,"(6.5, 6.8, 6.708629441624366)","(18.0, 25.0, 24.142857142857142)","(4.6, 5.5, 5.3238095238095235)","(8.0, 12.5, 11.943037974683545)","(4.6, 5.4, 5.254794520547946)","(7.0, 8.0, 7.847619047619047)","(3.9, 4.7, 4.640298507462687)"
09-01-2023 13:04:03.398833,"(6.0, 6.8, 6.708629441624366)","(18.0, 25.0, 23.026315789473685)","(4.6, 5.5, 5.3238095238095235)","(8.0, 12.5, 11.96923076923077)","(4.6, 5.4, 5.245569620253165)","(7.0, 8.0, 7.870212765957446)","(3.9, 4.7, 4.62051282051282)"
09-01-2023 13:04:04.671976,"(6.0, 6.8, 6.751412429378531)","(18.0, 24.0, 22.80952380952381)","(4.6, 5.5, 5.3238095238095235)","(8.0, 12.5, 11.96923076923077)","(4.6, 5.4, 5.245569620253165)","(7.0, 8.0, 7.870212765957446)","(3.9, 4.7, 4.62051282051282)"
09-01-2023 13:04:05.857138,"(6.0, 6.8, 6.760869565217391)","(18.0, 24.0, 22.695652173913043)","(4.6, 5.5, 5.329166666666667)","(8.0, 12.0, 11.976744186046512)","(4.6, 5.4, 5.223853211009175)","(7.0, 7.8, 7.782608695652174)","(3.9, 4.7, 4.648648648648648)"
09-01-2023 13:04:06.963964,"(6.0, 6.8, 6.785401459854015)","(18.0, 24.0, 22.75)","(4.6, 5.5, 5.386315789473684)","(8.0, 12.0, 12.238095238095237)","(4.6, 5.4, 5.279999999999999)","(7.0, 7.8, 7.74949494949495)","(3.9, 4.7, 4.647368421052631)"
09-01-2023 13:04:08.113385,"(6.0, 6.8, 6.785401459854015)","(18.0, 24.0, 23.2)","(4.6, 5.5, 5.386315789473684)","(8.0, 12.5, 12.238095238095237)","(4.6, 5.3, 5.279999999999999)","(7.0, 8.0, 7.67578947368421)","(3.9, 4.7, 4.643925233644859)"
09-01-2023 13:04:09.262873,"(6.0, 6.8, 6.785401459854015)","(18.0, 24.0, 23.076923076923077)","(4.6, 5.5, 5.386315789473684)","(8.0, 12.5, 12.169230769230769)","(4.6, 5.3, 5.279999999999999)","(7.0, 8.0, 7.605128205128205)","(3.9, 4.7, 4.647474747474748)"
09-01-2023 13:04:10.339069,"(6.0, 6.8, 6.793939393939394)","(18.0, 24.0, 22.956521739130434)","(4.6, 5.5, 5.386315789473684)","(8.0, 12.5, 12.169230769230769)","(4.6, 5.3, 5.279999999999999)","(7.0, 8.0, 7.605128205128205)","(3.9, 4.7, 4.61551724137931)"
09-01-2023 13:04:11.372499,"(6.0, 6.8, 6.7937007874015745)","(18.0, 24.0, 22.956521739130434)","(4.6, 5.5, 5.386315789473684)","(8.0, 12.5, 12.107142857142858)","(4.6, 5.3, 5.209615384615384)","(7.0, 8.0, 7.698039215686274)","(3.9, 4.7, 4.670625)"
09-01-2023 13:04:12.408388,"(6.0, 6.8, 6.79375)","(18.0, 24.0, 22.956521739130434)","(4.6, 5.5, 5.386315789473684)","(8.0, 12.5, 12.107142857142858)","(4.6, 5.4, 5.252)","(7.0, 8.0, 7.643478260869565)","(3.9, 4.7, 4.592733564013841)"
09-01-2023 13:04:13.526475,"(6.0, 6.8, 6.777142857142857)","(18.0, 24.0, 22.76923076923077)","(4.6, 5.5, 5.463157894736843)","(8.0, 12.5, 12.1)","(4.6, 5.3, 5.128985507246377)","(7.0, 7.8, 7.61025641025641)","(3.9, 4.6, 4.471705426356589)"
09-01-2023 13:04:14.583484,"(6.0, 6.8, 6.6805194805194805)","(18.0, 24.0, 22.956521739130434)","(4.6, 5.5, 5.458252427184466)","(8.0, 12.5, 12.15)","(4.6, 5.2, 5.175)","(7.0, 8.0, 7.6695652173913045)","(3.9, 4.5, 4.4747524752475245)"
