,Im Ready Jet,Majestuoso Nz,Hopeful Beauty Fra,Always Ready,Aldebaran Zeus,Sleepee,Sundons Courage,Ollivici Nz,Nephew Of Sonoko,Keayang Livana
07-01-2023 18:57:59.926488,"(3.1, 4.3, 3.8000000000000003)","(1.95, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 70.0, 62.5)","(8.5, 15.0, 14.5)","(101.0, 210.0, 183.33333333333334)","(71.0, 95.0, 82.5)","(8.0, 99999, 99990)","(51.0, 100.0, 83.33333333333333)","(81.0, 140.0, 110.0)"
07-01-2023 18:58:01.234018,"(3.1, 4.3, 3.8000000000000003)","(1.95, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 70.0, 62.5)","(8.5, 15.0, 14.5)","(101.0, 210.0, 183.33333333333334)","(71.0, 95.0, 82.5)","(8.0, 99999, 99990)","(51.0, 100.0, 83.33333333333333)","(81.0, 140.0, 110.0)"
07-01-2023 18:58:02.534979,"(3.1, 4.0, 3.73)","(1.95, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 70.0, 62.5)","(8.5, 15.0, 14.5)","(101.0, 210.0, 183.33333333333334)","(71.0, 95.0, 82.5)","(8.0, 99999, 99990)","(51.0, 100.0, 83.33333333333333)","(81.0, 140.0, 110.0)"
07-01-2023 18:58:03.827804,"(3.1, 4.0, 3.73)","(1.95, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 70.0, 62.5)","(8.5, 15.0, 14.5)","(101.0, 210.0, 183.33333333333334)","(71.0, 95.0, 82.5)","(8.0, 99999, 99990)","(51.0, 100.0, 83.33333333333333)","(81.0, 140.0, 110.0)"
07-01-2023 18:58:05.029985,"(3.1, 4.0, 3.73)","(1.95, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 70.0, 62.5)","(8.5, 15.0, 14.2)","(101.0, 210.0, 183.33333333333334)","(71.0, 95.0, 82.5)","(8.0, 99999, 99990)","(51.0, 100.0, 83.33333333333333)","(81.0, 140.0, 110.0)"
07-01-2023 18:58:06.244074,"(3.1, 4.0, 3.742857142857143)","(1.95, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 70.0, 62.5)","(8.5, 15.0, 13.0)","(101.0, 210.0, 183.33333333333334)","(71.0, 95.0, 82.5)","(8.0, 99999, 99990)","(51.0, 100.0, 83.33333333333333)","(81.0, 140.0, 110.0)"
07-01-2023 18:58:07.557447,"(3.1, 4.0, 3.742857142857143)","(1.95, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 70.0, 62.5)","(8.5, 14.5, 12.2)","(101.0, 210.0, 183.33333333333334)","(71.0, 95.0, 82.5)","(8.0, 99999, 99990)","(51.0, 100.0, 83.33333333333333)","(81.0, 140.0, 110.0)"
07-01-2023 18:58:08.883468,"(3.1, 4.0, 3.742857142857143)","(1.95, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 70.0, 62.5)","(8.5, 14.0, 12.2)","(101.0, 210.0, 183.33333333333334)","(71.0, 95.0, 82.5)","(8.0, 99999, 99990)","(51.0, 100.0, 83.33333333333333)","(81.0, 140.0, 110.0)"
07-01-2023 18:58:10.283702,"(3.1, 4.0, 3.742857142857143)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 70.0, 63.333333333333336)","(8.5, 14.0, 12.714285714285714)","(101.0, 210.0, 190.0)","(71.0, 95.0, 82.5)","(8.0, 99999, 99990)","(61.0, 100.0, 83.33333333333333)","(91.0, 140.0, 125.0)"
07-01-2023 18:58:11.609293,"(3.1, 4.0, 3.742857142857143)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 70.0, 63.333333333333336)","(8.5, 14.0, 11.923076923076923)","(101.0, 210.0, 186.0)","(71.0, 95.0, 82.5)","(8.0, 99999, 99990)","(61.0, 100.0, 83.33333333333333)","(91.0, 140.0, 125.0)"
07-01-2023 18:58:12.899469,"(3.1, 4.0, 3.73)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 70.0, 63.333333333333336)","(8.5, 14.0, 12.714285714285714)","(101.0, 210.0, 186.0)","(71.0, 95.0, 82.5)","(8.0, 99999, 99990)","(61.0, 100.0, 83.33333333333333)","(91.0, 140.0, 125.0)"
07-01-2023 18:58:14.152142,"(3.1, 4.0, 3.73)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 70.0, 63.333333333333336)","(8.5, 14.0, 12.714285714285714)","(101.0, 210.0, 186.0)","(71.0, 95.0, 82.5)","(8.0, 99999, 99990)","(61.0, 100.0, 83.33333333333333)","(91.0, 140.0, 125.0)"
07-01-2023 18:58:15.425948,"(3.1, 4.0, 3.73)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 70.0, 63.333333333333336)","(8.5, 14.0, 12.714285714285714)","(101.0, 210.0, 186.0)","(71.0, 95.0, 82.5)","(8.0, 99999, 99990)","(61.0, 100.0, 83.33333333333333)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:16.658229,"(3.1, 4.0, 4.1)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 70.0, 63.333333333333336)","(8.5, 14.0, 12.714285714285714)","(101.0, 210.0, 186.0)","(71.0, 95.0, 82.5)","(8.0, 99999, 99990)","(61.0, 100.0, 83.33333333333333)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:17.960165,"(3.1, 4.3, 3.5444444444444443)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 70.0, 63.333333333333336)","(8.5, 14.0, 12.714285714285714)","(101.0, 210.0, 186.0)","(71.0, 95.0, 82.5)","(8.0, 99999, 99990)","(61.0, 100.0, 83.33333333333333)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:19.231850,"(3.1, 4.4, 3.5444444444444443)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 70.0, 63.333333333333336)","(8.5, 14.0, 12.714285714285714)","(101.0, 210.0, 186.66666666666666)","(71.0, 95.0, 87.5)","(8.0, 99999, 99990)","(61.0, 100.0, 83.33333333333333)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:20.517064,"(3.1, 4.4, 4.1875)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 70.0, 63.333333333333336)","(8.5, 14.0, 12.714285714285714)","(101.0, 210.0, 186.66666666666666)","(71.0, 95.0, 90.0)","(8.0, 99999, 99990)","(61.0, 100.0, 83.33333333333333)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:21.776110,"(3.1, 4.3, 4.1875)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 70.0, 63.333333333333336)","(8.5, 14.0, 12.714285714285714)","(101.0, 210.0, 186.66666666666666)","(71.0, 95.0, 90.0)","(8.0, 99999, 99990)","(61.0, 100.0, 83.33333333333333)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:22.979220,"(3.1, 4.3, 4.0)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 70.0, 63.333333333333336)","(8.5, 14.0, 12.714285714285714)","(101.0, 210.0, 186.66666666666666)","(71.0, 95.0, 140.0)","(8.0, 99999, 99990)","(61.0, 100.0, 83.33333333333333)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:24.187145,"(3.1, 3.7, 3.590909090909091)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 70.0, 63.333333333333336)","(8.5, 14.0, 12.928571428571429)","(101.0, 210.0, 186.66666666666666)","(71.0, 170.0, 122.5)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:25.374101,"(3.1, 3.7, 3.6090909090909093)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 70.0, 63.333333333333336)","(8.5, 14.0, 12.928571428571429)","(101.0, 210.0, 186.66666666666666)","(71.0, 160.0, 122.5)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:26.707654,"(3.1, 3.7, 3.6090909090909093)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 65.0)","(8.5, 14.0, 12.928571428571429)","(101.0, 210.0, 186.66666666666666)","(71.0, 160.0, 122.14285714285714)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:27.952626,"(3.1, 3.7, 3.6090909090909093)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 65.0)","(8.5, 14.0, 12.928571428571429)","(101.0, 210.0, 186.66666666666666)","(71.0, 150.0, 106.66666666666667)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:29.233982,"(3.1, 3.7, 3.6090909090909093)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 65.0)","(8.5, 14.0, 12.928571428571429)","(101.0, 210.0, 186.66666666666666)","(71.0, 150.0, 94.16666666666667)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:30.593508,"(3.1, 3.7, 3.5545454545454547)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 65.0)","(8.5, 14.0, 12.928571428571429)","(101.0, 210.0, 186.66666666666666)","(71.0, 140.0, 94.16666666666667)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:31.887375,"(3.1, 3.7, 3.5545454545454547)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 65.0)","(8.5, 14.0, 12.928571428571429)","(101.0, 210.0, 186.66666666666666)","(71.0, 140.0, 94.16666666666667)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:33.100513,"(3.1, 3.7, 3.5545454545454547)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 65.0)","(8.5, 14.0, 12.928571428571429)","(101.0, 210.0, 186.66666666666666)","(71.0, 140.0, 90.5)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:34.342017,"(3.1, 3.7, 3.5545454545454547)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 65.0)","(8.5, 14.0, 12.928571428571429)","(101.0, 210.0, 186.66666666666666)","(71.0, 140.0, 90.5)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:35.677419,"(3.1, 3.7, 3.5545454545454547)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 65.0)","(8.5, 14.0, 12.928571428571429)","(101.0, 210.0, 186.66666666666666)","(71.0, 140.0, 90.5)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:37.021208,"(3.1, 3.7, 3.5545454545454547)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 65.0)","(8.5, 14.0, 12.928571428571429)","(101.0, 210.0, 186.66666666666666)","(71.0, 140.0, 90.5)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:38.440631,"(3.1, 3.7, 3.5545454545454547)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 12.928571428571429)","(101.0, 210.0, 186.66666666666666)","(71.0, 140.0, 90.5)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:39.771683,"(3.1, 3.7, 3.5545454545454547)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 12.928571428571429)","(101.0, 210.0, 186.66666666666666)","(71.0, 140.0, 90.5)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:41.127404,"(3.1, 3.7, 3.5545454545454547)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 12.928571428571429)","(101.0, 210.0, 186.66666666666666)","(71.0, 140.0, 90.5)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:42.503433,"(3.1, 3.7, 3.5545454545454547)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 12.928571428571429)","(101.0, 210.0, 186.66666666666666)","(71.0, 140.0, 90.5)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:43.783002,"(3.1, 3.7, 3.5545454545454547)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 12.928571428571429)","(101.0, 210.0, 186.66666666666666)","(71.0, 140.0, 96.66666666666667)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:45.089248,"(3.1, 4.2, 4.15)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 12.928571428571429)","(101.0, 210.0, 186.66666666666666)","(71.0, 130.0, 93.33333333333333)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:46.405505,"(3.1, 4.2, 4.1)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 12.928571428571429)","(101.0, 210.0, 186.66666666666666)","(71.0, 120.0, 86.66666666666667)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:47.993844,"(3.1, 4.2, 3.9833333333333334)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 12.928571428571429)","(101.0, 210.0, 186.66666666666666)","(71.0, 120.0, 86.66666666666667)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:49.468000,"(3.1, 4.2, 3.875)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 12.928571428571429)","(101.0, 210.0, 186.66666666666666)","(71.0, 120.0, 84.44444444444444)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:50.913437,"(3.1, 4.2, 3.875)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 12.928571428571429)","(101.0, 210.0, 186.66666666666666)","(71.0, 120.0, 84.44444444444444)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:52.338527,"(3.1, 4.2, 3.875)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 12.928571428571429)","(101.0, 210.0, 186.66666666666666)","(71.0, 120.0, 84.44444444444444)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:53.791861,"(3.1, 4.2, 3.875)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 12.928571428571429)","(101.0, 210.0, 186.66666666666666)","(71.0, 120.0, 84.44444444444444)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:55.187532,"(3.1, 4.2, 3.875)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 12.928571428571429)","(101.0, 210.0, 186.66666666666666)","(71.0, 120.0, 83.33333333333333)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:56.545418,"(3.1, 4.2, 3.694444444444444)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 12.928571428571429)","(101.0, 210.0, 186.66666666666666)","(71.0, 110.0, 83.33333333333333)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:57.935173,"(3.1, 4.2, 3.7125)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 12.928571428571429)","(101.0, 210.0, 186.66666666666666)","(71.0, 110.0, 83.33333333333333)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:58:59.322102,"(3.1, 4.2, 3.9947368421052634)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 12.928571428571429)","(101.0, 210.0, 186.66666666666666)","(71.0, 110.0, 83.33333333333333)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:59:00.675140,"(3.1, 4.2, 3.9947368421052634)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 12.928571428571429)","(101.0, 210.0, 186.66666666666666)","(71.0, 110.0, 83.33333333333333)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:59:01.965149,"(3.1, 4.2, 3.9947368421052634)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 12.928571428571429)","(101.0, 210.0, 186.66666666666666)","(71.0, 110.0, 83.33333333333333)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:59:03.200343,"(3.1, 4.2, 4.1207317073170735)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 12.928571428571429)","(101.0, 210.0, 186.66666666666666)","(71.0, 110.0, 83.33333333333333)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:59:04.497739,"(3.1, 4.2, 4.1207317073170735)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 12.928571428571429)","(101.0, 210.0, 186.66666666666666)","(71.0, 110.0, 83.33333333333333)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:59:05.799935,"(3.1, 4.1, 3.8777777777777778)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 13.59090909090909)","(101.0, 210.0, 186.66666666666666)","(71.0, 110.0, 83.33333333333333)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:59:07.119484,"(3.1, 4.1, 3.808333333333333)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 13.59090909090909)","(101.0, 210.0, 186.66666666666666)","(71.0, 110.0, 87.5)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:59:08.486820,"(3.1, 3.95, 3.7944444444444447)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 13.59090909090909)","(101.0, 210.0, 186.66666666666666)","(71.0, 110.0, 87.5)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:59:09.858423,"(3.1, 3.9, 3.746153846153846)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 13.59090909090909)","(101.0, 210.0, 186.66666666666666)","(71.0, 110.0, 87.5)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:59:11.150779,"(3.1, 3.9, 3.7153846153846155)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 13.59090909090909)","(101.0, 210.0, 186.66666666666666)","(71.0, 110.0, 100.0)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:59:12.489401,"(3.1, 3.9, 3.7153846153846155)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 13.59090909090909)","(101.0, 210.0, 186.66666666666666)","(71.0, 140.0, 116.0)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:59:13.772588,"(3.1, 3.9, 3.7153846153846155)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 13.59090909090909)","(101.0, 210.0, 186.66666666666666)","(71.0, 140.0, 105.0)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:59:15.133639,"(3.1, 3.9, 3.7153846153846155)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 13.59090909090909)","(101.0, 210.0, 186.66666666666666)","(71.0, 130.0, 105.0)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:59:16.548719,"(3.1, 3.9, 3.7153846153846155)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 13.59090909090909)","(101.0, 210.0, 186.66666666666666)","(71.0, 130.0, 98.75)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:59:17.913281,"(3.1, 3.9, 3.7153846153846155)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 13.59090909090909)","(101.0, 210.0, 186.66666666666666)","(71.0, 130.0, 98.75)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:59:19.280008,"(3.1, 3.9, 3.7153846153846155)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 13.59090909090909)","(101.0, 210.0, 186.66666666666666)","(71.0, 130.0, 98.75)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:59:20.652429,"(3.1, 3.9, 3.7153846153846155)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 13.59090909090909)","(101.0, 210.0, 186.66666666666666)","(71.0, 130.0, 98.75)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:59:21.940338,"(3.1, 3.9, 3.7153846153846155)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 13.59090909090909)","(101.0, 210.0, 186.66666666666666)","(71.0, 130.0, 98.75)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:59:23.318934,"(3.1, 3.9, 3.7153846153846155)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 13.59090909090909)","(101.0, 210.0, 186.66666666666666)","(71.0, 130.0, 98.75)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:59:24.655197,"(3.1, 3.9, 3.7153846153846155)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 13.59090909090909)","(101.0, 210.0, 186.66666666666666)","(71.0, 130.0, 98.75)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:59:26.006037,"(3.1, 3.9, 3.7153846153846155)","(2.0, 99999, 99990)","(9.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 13.59090909090909)","(101.0, 210.0, 186.66666666666666)","(71.0, 130.0, 98.75)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:59:27.263992,"(3.1, 3.9, 3.7153846153846155)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 13.59090909090909)","(101.0, 210.0, 186.66666666666666)","(71.0, 130.0, 98.75)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:59:28.520129,"(3.1, 3.9, 3.7153846153846155)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 13.59090909090909)","(101.0, 210.0, 186.66666666666666)","(71.0, 130.0, 88.33333333333333)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:59:29.786045,"(3.1, 3.9, 3.75)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 13.59090909090909)","(101.0, 210.0, 186.66666666666666)","(71.0, 130.0, 88.33333333333333)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:59:31.073169,"(3.1, 3.9, 3.75)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 13.59090909090909)","(101.0, 210.0, 186.66666666666666)","(71.0, 130.0, 88.33333333333333)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:59:32.409442,"(3.1, 3.9, 3.75)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 13.59090909090909)","(101.0, 210.0, 170.0)","(71.0, 130.0, 88.33333333333333)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:59:33.790681,"(3.1, 3.9, 3.75)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 13.59090909090909)","(101.0, 210.0, 170.0)","(71.0, 130.0, 88.33333333333333)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
07-01-2023 18:59:35.157401,"(3.1, 3.9, 3.75)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 75.0, 62.5)","(8.5, 14.0, 13.59090909090909)","(101.0, 210.0, 170.0)","(71.0, 130.0, 88.33333333333333)","(8.0, 99999, 99990)","(61.0, 100.0, 92.85714285714286)","(91.0, 140.0, 110.0)"
