,Bye Bye Taipan,Devastator,Game One,Mr Savant,Smart And Classy,Lenny Rocks Out,Rubeson
11-01-2023 13:36:34.431112,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.8649999999999998)"
11-01-2023 13:36:35.505743,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.8649999999999998)"
11-01-2023 13:36:36.702355,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.8649999999999998)"
11-01-2023 13:36:37.939733,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.8649999999999998)"
11-01-2023 13:36:39.113377,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.8649999999999998)"
11-01-2023 13:36:40.237694,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.8649999999999998)"
11-01-2023 13:36:41.403026,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.8649999999999998)"
11-01-2023 13:36:42.513456,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.8649999999999998)"
11-01-2023 13:36:43.574892,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.8649999999999998)"
11-01-2023 13:36:44.638910,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.8649999999999998)"
11-01-2023 13:36:45.653125,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.8649999999999998)"
11-01-2023 13:36:46.701519,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.8649999999999998)"
11-01-2023 13:36:47.772876,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.8649999999999998)"
11-01-2023 13:36:48.741776,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.8649999999999998)"
11-01-2023 13:36:49.834027,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.8649999999999998)"
11-01-2023 13:36:50.971661,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.8649999999999998)"
11-01-2023 13:36:52.096281,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.8649999999999998)"
11-01-2023 13:36:53.274896,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.8649999999999998)"
11-01-2023 13:36:54.427635,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.8649999999999998)"
11-01-2023 13:36:55.556034,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.8649999999999998)"
11-01-2023 13:36:56.584100,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.8649999999999998)"
11-01-2023 13:36:57.734854,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.8649999999999998)"
11-01-2023 13:36:58.796488,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.8649999999999998)"
11-01-2023 13:36:59.967804,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.8649999999999998)"
11-01-2023 13:37:01.048086,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.8649999999999998)"
11-01-2023 13:37:02.130510,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.8649999999999998)"
11-01-2023 13:37:03.121070,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.8649999999999998)"
11-01-2023 13:37:04.163952,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.8649999999999998)"
11-01-2023 13:37:05.301273,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.8649999999999998)"
11-01-2023 13:37:06.473432,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.8649999999999998)"
11-01-2023 13:37:07.836603,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.8649999999999998)"
11-01-2023 13:37:09.372364,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 7.700000000000001)","(6.0, 11.0, 7.4)","(2.9, 3.45, 2.861428571428571)"
11-01-2023 13:37:10.673425,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 7.700000000000001)","(6.0, 11.0, 7.4)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:11.869552,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 7.700000000000001)","(6.0, 11.0, 7.4)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:13.118974,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 7.700000000000001)","(6.0, 11.0, 7.4)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:14.494301,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 7.700000000000001)","(6.0, 11.0, 7.4)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:15.708923,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 7.700000000000001)","(6.0, 11.0, 7.4)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:16.759212,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 7.700000000000001)","(6.0, 11.0, 7.4)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:17.779208,"(4.0, 6.2, 5.759375)","(4.2, 8.4, 5.04)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 7.700000000000001)","(6.0, 11.0, 7.4)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:18.759141,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.947368421052632)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.9714285714285715)","(6.0, 11.0, 7.4)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:19.825437,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.947368421052632)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 7.700000000000001)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:21.112310,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 5.123809523809523)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 7.700000000000001)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:22.299227,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 5.123809523809523)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 7.28888888888889)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:23.661101,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 5.123809523809523)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.9714285714285715)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:24.959112,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 5.123809523809523)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.9714285714285715)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:26.191809,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 5.123809523809523)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 7.28888888888889)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:27.340692,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 5.123809523809523)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 7.700000000000001)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:28.589032,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 5.123809523809523)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.9714285714285715)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:29.709088,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 5.123809523809523)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 7.28888888888889)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:30.861897,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 5.123809523809523)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 7.700000000000001)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:31.962157,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 5.123809523809523)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.9714285714285715)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:32.937901,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 5.123809523809523)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 7.700000000000001)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:34.067645,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.863157894736842)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.9714285714285715)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:35.257813,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.947368421052632)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 7.700000000000001)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:36.359660,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.947368421052632)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.9714285714285715)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:37.508805,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.947368421052632)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.9714285714285715)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:38.595756,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.947368421052632)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 7.700000000000001)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:39.681825,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.947368421052632)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 7.700000000000001)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:40.929423,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.947368421052632)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.9714285714285715)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:42.112631,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.947368421052632)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.9714285714285715)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:43.247531,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.947368421052632)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.9714285714285715)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:44.369927,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.5777777777777775)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.9714285714285715)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:45.536855,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 5.0476190476190474)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:46.863299,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 5.0476190476190474)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.9714285714285715)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:47.924337,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 5.0476190476190474)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.9714285714285715)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:48.963147,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 5.0476190476190474)","(7.5, 14.0, 10.0)","(91.0, 650.0, 539.0)","(5.5, 8.8, 6.9714285714285715)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:50.002742,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 5.0476190476190474)","(7.5, 14.0, 10.0)","(91.0, 650.0, 365.0)","(5.5, 8.8, 7.700000000000001)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:51.030316,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.778947368421052)","(7.5, 14.0, 10.0)","(91.0, 640.0, 543.3333333333334)","(5.5, 8.8, 7.700000000000001)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:52.164553,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.863157894736842)","(7.5, 14.0, 10.0)","(91.0, 640.0, 543.3333333333334)","(5.5, 8.8, 7.28888888888889)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:53.299465,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.863157894736842)","(7.5, 14.0, 10.0)","(91.0, 640.0, 543.3333333333334)","(5.5, 8.8, 7.28888888888889)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:54.556760,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.863157894736842)","(7.5, 14.0, 10.0)","(91.0, 640.0, 352.5)","(5.5, 8.8, 6.9714285714285715)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:56.038564,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.863157894736842)","(7.5, 14.0, 10.0)","(91.0, 640.0, 352.5)","(5.5, 8.8, 7.700000000000001)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:57.224902,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.863157894736842)","(7.5, 14.0, 10.0)","(91.0, 640.0, 352.5)","(5.5, 8.8, 7.28888888888889)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:58.370912,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.863157894736842)","(7.5, 14.0, 10.0)","(91.0, 640.0, 352.5)","(5.5, 8.8, 6.08)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:37:59.430455,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.863157894736842)","(7.5, 14.0, 10.0)","(91.0, 640.0, 352.5)","(5.5, 8.8, 6.9714285714285715)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:38:00.633340,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 5.0476190476190474)","(7.5, 14.0, 10.0)","(91.0, 640.0, 352.5)","(5.5, 8.8, 6.9714285714285715)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:38:01.825830,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 5.0476190476190474)","(7.5, 14.0, 10.0)","(91.0, 640.0, 352.5)","(5.5, 8.8, 6.9714285714285715)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:38:03.051968,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 5.0476190476190474)","(7.5, 14.0, 10.0)","(91.0, 640.0, 352.5)","(5.5, 8.8, 6.9714285714285715)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:38:04.222235,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 5.0476190476190474)","(7.5, 14.0, 10.0)","(91.0, 640.0, 352.5)","(5.5, 8.8, 7.700000000000001)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:38:05.555452,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 5.0476190476190474)","(7.5, 14.0, 10.0)","(91.0, 640.0, 357.5)","(5.5, 8.8, 7.28888888888889)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:38:06.772940,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 5.0476190476190474)","(7.5, 14.0, 10.0)","(91.0, 650.0, 357.5)","(5.5, 8.8, 6.9714285714285715)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:38:07.975154,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 5.0476190476190474)","(7.5, 14.0, 10.0)","(91.0, 650.0, 357.5)","(5.5, 8.8, 7.700000000000001)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:38:09.118224,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.863157894736842)","(7.5, 14.0, 10.0)","(91.0, 650.0, 357.5)","(5.5, 8.8, 7.700000000000001)","(6.0, 11.0, 8.942857142857143)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:38:10.135090,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.863157894736842)","(7.5, 14.0, 10.133333333333333)","(91.0, 650.0, 360.0)","(5.5, 8.8, 6.9714285714285715)","(6.0, 11.0, 8.24)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:38:11.229024,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.947368421052632)","(7.5, 14.0, 11.0)","(91.0, 640.0, 360.0)","(5.5, 8.8, 6.9714285714285715)","(6.0, 11.0, 8.24)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:38:12.378932,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.947368421052632)","(7.5, 14.0, 11.0)","(91.0, 640.0, 360.0)","(5.5, 8.8, 6.9714285714285715)","(6.0, 11.0, 8.24)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:38:13.403148,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.947368421052632)","(7.5, 14.0, 11.0)","(91.0, 640.0, 360.0)","(5.5, 8.8, 6.08)","(6.0, 11.0, 8.24)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:38:14.476214,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.947368421052632)","(7.5, 14.0, 11.0)","(91.0, 640.0, 360.0)","(5.5, 8.8, 6.9714285714285715)","(6.0, 11.0, 8.24)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:38:15.622068,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.947368421052632)","(7.5, 14.0, 11.0)","(91.0, 640.0, 360.0)","(5.5, 8.8, 7.700000000000001)","(6.0, 11.0, 8.24)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:38:16.743383,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.947368421052632)","(7.5, 14.0, 11.0)","(91.0, 640.0, 360.0)","(5.5, 8.8, 7.700000000000001)","(6.0, 11.0, 8.24)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:38:17.886107,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.947368421052632)","(7.5, 14.0, 11.0)","(91.0, 640.0, 360.0)","(5.5, 8.8, 7.700000000000001)","(6.0, 11.0, 8.24)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:38:19.037237,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.947368421052632)","(7.5, 14.0, 11.0)","(91.0, 640.0, 360.0)","(5.5, 8.8, 7.700000000000001)","(6.0, 11.0, 8.24)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:38:20.148069,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.947368421052632)","(7.5, 14.0, 11.0)","(91.0, 640.0, 360.0)","(5.5, 8.8, 7.700000000000001)","(6.0, 11.0, 8.24)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:38:21.242846,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.947368421052632)","(7.5, 14.0, 11.0)","(91.0, 640.0, 360.0)","(5.5, 8.8, 6.9714285714285715)","(6.0, 11.0, 8.24)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:38:22.310868,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.947368421052632)","(7.5, 14.0, 11.0)","(91.0, 640.0, 360.0)","(5.5, 8.8, 6.9714285714285715)","(6.0, 11.0, 8.24)","(2.9, 3.4, 2.861428571428571)"
11-01-2023 13:38:23.350091,"(4.0, 6.2, 4.666666666666667)","(4.2, 8.4, 4.947368421052632)","(7.5, 14.0, 11.0)","(91.0, 640.0, 360.0)","(5.5, 8.8, 7.28888888888889)","(6.0, 11.0, 8.24)","(2.9, 3.4, 2.861428571428571)"
