,Arnray,Blue Card,Bandalera Miss,Django Dream,Private Scene,Lady Duckworth,Woodruff,Universal Vain,Steak Night,Act Innocent,Masaru,Taxi
11-01-2023 19:19:04.801101,"(13.0, 19.5, 19.071428571428573)","(3.6, 4.2, 4.17872340425532)","(3.3, 3.75, 3.6705882352941175)","(31.0, 48.0, 38.0)","(12.0, 16.0, 15.330357142857142)","(9.0, 13.0, 11.981481481481481)","(20.0, 27.0, 24.375)","(19.0, 28.0, 25.9375)","(21.0, 42.0, 40.8)","(26.0, 36.0, 32.266666666666666)","(19.0, 22.0, 20.285714285714285)","(9.0, 12.0, 12.330769230769231)"
11-01-2023 19:19:06.292037,"(13.0, 19.5, 19.071428571428573)","(3.6, 4.2, 4.17872340425532)","(3.3, 3.75, 3.6705882352941175)","(31.0, 44.0, 39.0)","(12.0, 15.5, 15.330357142857142)","(9.0, 12.5, 11.981481481481481)","(20.0, 26.0, 24.375)","(19.0, 28.0, 25.9375)","(21.0, 42.0, 40.8)","(26.0, 34.0, 32.266666666666666)","(19.0, 22.0, 20.285714285714285)","(9.0, 12.5, 12.32089552238806)"
11-01-2023 19:19:07.679763,"(13.0, 19.5, 19.071428571428573)","(3.6, 4.2, 4.17872340425532)","(3.3, 3.75, 3.6705882352941175)","(31.0, 42.0, 39.0)","(12.0, 15.5, 15.330357142857142)","(9.0, 12.5, 11.981481481481481)","(20.0, 26.0, 24.186046511627907)","(19.0, 28.0, 25.9375)","(21.0, 42.0, 43.27272727272727)","(26.0, 34.0, 32.266666666666666)","(19.0, 22.0, 21.2)","(9.0, 12.5, 12.346774193548388)"
11-01-2023 19:19:09.008056,"(13.0, 19.5, 19.071428571428573)","(3.6, 4.2, 4.17872340425532)","(3.3, 3.75, 3.6705882352941175)","(31.0, 42.0, 39.0)","(12.0, 15.5, 15.330357142857142)","(9.0, 12.5, 11.981481481481481)","(20.0, 26.0, 24.05)","(19.0, 28.0, 25.9375)","(21.0, 44.0, 43.27272727272727)","(26.0, 34.0, 32.266666666666666)","(19.0, 23.0, 21.2)","(9.0, 12.5, 12.346774193548388)"
11-01-2023 19:19:10.367307,"(13.0, 19.5, 19.071428571428573)","(3.6, 4.2, 4.195348837209303)","(3.3, 3.75, 3.6705882352941175)","(31.0, 42.0, 39.0)","(12.0, 15.5, 15.330357142857142)","(9.0, 12.5, 11.981481481481481)","(20.0, 26.0, 24.05)","(19.0, 28.0, 25.9375)","(21.0, 44.0, 43.27272727272727)","(26.0, 34.0, 32.266666666666666)","(19.0, 23.0, 21.2)","(9.0, 12.5, 12.346774193548388)"
11-01-2023 19:19:11.665129,"(13.0, 19.5, 19.071428571428573)","(3.6, 4.2, 4.195348837209303)","(3.3, 3.75, 3.6705882352941175)","(31.0, 42.0, 39.0)","(12.0, 15.5, 15.330357142857142)","(9.0, 12.5, 11.981481481481481)","(20.0, 26.0, 24.05)","(19.0, 28.0, 25.9375)","(21.0, 44.0, 43.27272727272727)","(26.0, 34.0, 32.266666666666666)","(19.0, 23.0, 21.2)","(9.0, 12.5, 12.346774193548388)"
11-01-2023 19:19:13.037391,"(13.0, 19.5, 19.071428571428573)","(3.6, 4.2, 4.195348837209303)","(3.3, 3.75, 3.6705882352941175)","(31.0, 42.0, 39.0)","(12.0, 15.5, 15.330357142857142)","(9.0, 12.5, 11.981481481481481)","(20.0, 26.0, 24.05)","(19.0, 28.0, 25.9375)","(21.0, 44.0, 43.27272727272727)","(26.0, 34.0, 32.266666666666666)","(19.0, 23.0, 21.2)","(9.0, 12.5, 12.346774193548388)"
11-01-2023 19:19:14.556756,"(13.0, 19.5, 19.071428571428573)","(3.6, 4.2, 4.195348837209303)","(3.3, 3.75, 3.6705882352941175)","(31.0, 42.0, 39.0)","(12.0, 15.5, 15.330357142857142)","(9.0, 12.5, 11.981481481481481)","(20.0, 26.0, 24.05)","(19.0, 28.0, 25.9375)","(21.0, 44.0, 43.27272727272727)","(26.0, 34.0, 32.266666666666666)","(19.0, 23.0, 21.2)","(9.0, 12.5, 12.346774193548388)"
11-01-2023 19:19:15.923860,"(13.0, 19.5, 19.071428571428573)","(3.6, 4.2, 4.195348837209303)","(3.3, 3.75, 3.642857142857143)","(31.0, 42.0, 38.0)","(12.0, 15.5, 15.330357142857142)","(9.0, 12.5, 11.981481481481481)","(20.0, 26.0, 24.05)","(19.0, 28.0, 25.9375)","(21.0, 44.0, 43.27272727272727)","(26.0, 34.0, 32.25)","(19.0, 23.0, 21.2)","(9.0, 12.5, 12.356060606060606)"
11-01-2023 19:19:17.353301,"(13.0, 19.5, 19.071428571428573)","(3.6, 4.2, 4.147368421052632)","(3.3, 3.75, 3.642857142857143)","(31.0, 40.0, 38.0)","(12.0, 15.5, 15.330357142857142)","(9.0, 12.5, 11.981481481481481)","(20.0, 26.0, 24.05)","(19.0, 28.0, 25.9375)","(21.0, 44.0, 43.27272727272727)","(26.0, 34.0, 32.25)","(19.0, 23.0, 21.2)","(9.0, 12.5, 12.356060606060606)"
11-01-2023 19:19:18.680864,"(13.0, 19.5, 19.125)","(3.6, 4.2, 4.147368421052632)","(3.3, 3.75, 3.642857142857143)","(31.0, 40.0, 37.0)","(12.0, 15.5, 15.330357142857142)","(9.0, 12.5, 11.981481481481481)","(20.0, 26.0, 24.05)","(19.0, 28.0, 25.9375)","(21.0, 44.0, 43.27272727272727)","(26.0, 34.0, 32.25)","(19.0, 23.0, 21.2)","(9.0, 12.5, 12.356060606060606)"
11-01-2023 19:19:20.143348,"(13.0, 20.0, 19.125)","(3.6, 4.2, 4.147368421052632)","(3.3, 3.75, 3.642857142857143)","(31.0, 38.0, 37.0)","(12.0, 15.5, 15.330357142857142)","(9.0, 12.5, 11.981481481481481)","(20.0, 26.0, 24.05)","(19.0, 28.0, 25.9375)","(21.0, 44.0, 43.27272727272727)","(26.0, 34.0, 32.25)","(19.0, 23.0, 21.2)","(9.0, 12.5, 12.356060606060606)"
11-01-2023 19:19:21.604691,"(13.0, 20.0, 19.125)","(3.6, 4.2, 4.147368421052632)","(3.3, 3.75, 3.642857142857143)","(31.0, 38.0, 37.0)","(12.0, 15.5, 15.330357142857142)","(9.0, 12.5, 11.981481481481481)","(20.0, 26.0, 24.05)","(19.0, 28.0, 25.9375)","(21.0, 44.0, 43.27272727272727)","(26.0, 34.0, 32.25)","(19.0, 23.0, 21.2)","(9.0, 12.5, 12.330357142857142)"
11-01-2023 19:19:23.055618,"(13.0, 20.0, 19.125)","(3.6, 4.2, 4.147368421052632)","(3.3, 3.75, 3.642857142857143)","(31.0, 38.0, 37.0)","(12.0, 15.5, 15.330357142857142)","(9.0, 12.5, 11.981481481481481)","(20.0, 26.0, 24.05)","(19.0, 28.0, 25.9375)","(21.0, 44.0, 43.27272727272727)","(26.0, 34.0, 32.25)","(19.0, 23.0, 21.2)","(9.0, 12.5, 12.330357142857142)"
11-01-2023 19:19:24.424944,"(13.0, 20.0, 16.5)","(3.6, 4.2, 4.147368421052632)","(3.3, 3.75, 3.642857142857143)","(31.0, 38.0, 37.0)","(12.0, 15.5, 15.330357142857142)","(9.0, 12.5, 11.981481481481481)","(20.0, 26.0, 24.05)","(19.0, 28.0, 25.9375)","(21.0, 44.0, 43.27272727272727)","(26.0, 34.0, 32.25)","(19.0, 23.0, 22.0)","(9.0, 12.5, 12.327272727272728)"
11-01-2023 19:19:25.730189,"(13.0, 20.0, 16.85)","(3.6, 4.2, 4.147368421052632)","(3.3, 3.75, 3.642857142857143)","(31.0, 38.0, 37.0)","(12.0, 15.5, 15.330357142857142)","(9.0, 12.5, 11.981481481481481)","(20.0, 26.0, 24.05)","(19.0, 28.0, 25.9375)","(21.0, 44.0, 44.285714285714285)","(26.0, 34.0, 32.25)","(19.0, 23.0, 21.875)","(9.0, 12.5, 12.327272727272728)"
11-01-2023 19:19:27.070981,"(13.0, 20.0, 19.243243243243242)","(3.6, 4.2, 4.147368421052632)","(3.3, 3.75, 3.642857142857143)","(31.0, 38.0, 37.0)","(12.0, 15.5, 15.330357142857142)","(9.0, 12.5, 11.981481481481481)","(20.0, 26.0, 24.05)","(19.0, 28.0, 25.9375)","(21.0, 46.0, 44.285714285714285)","(26.0, 34.0, 32.25)","(19.0, 23.0, 21.875)","(9.0, 12.5, 12.327272727272728)"
11-01-2023 19:19:28.430242,"(13.0, 20.0, 17.27777777777778)","(3.6, 4.2, 4.147368421052632)","(3.3, 3.75, 3.642857142857143)","(31.0, 38.0, 37.0)","(12.0, 15.5, 15.330357142857142)","(9.0, 12.5, 11.981481481481481)","(20.0, 26.0, 24.05)","(19.0, 28.0, 25.9375)","(21.0, 46.0, 44.285714285714285)","(26.0, 34.0, 32.25)","(19.0, 23.0, 21.875)","(9.0, 12.5, 12.327272727272728)"
11-01-2023 19:19:29.788824,"(13.0, 20.0, 17.27777777777778)","(3.6, 4.2, 4.147368421052632)","(3.3, 3.75, 3.642857142857143)","(31.0, 38.0, 37.0)","(12.0, 15.5, 15.330357142857142)","(9.0, 12.5, 11.981481481481481)","(20.0, 26.0, 24.05)","(19.0, 28.0, 25.9375)","(21.0, 46.0, 44.285714285714285)","(26.0, 34.0, 32.25)","(19.0, 23.0, 21.875)","(9.0, 12.5, 12.327272727272728)"
11-01-2023 19:19:31.276411,"(13.0, 20.0, 17.27777777777778)","(3.6, 4.2, 4.147368421052632)","(3.3, 3.75, 3.642857142857143)","(31.0, 38.0, 37.0)","(12.0, 15.5, 15.330357142857142)","(9.0, 12.5, 11.981481481481481)","(20.0, 26.0, 24.05)","(19.0, 28.0, 25.9375)","(21.0, 46.0, 44.285714285714285)","(26.0, 34.0, 32.25)","(19.0, 23.0, 22.5)","(9.0, 12.5, 12.327272727272728)"
11-01-2023 19:19:32.751846,"(13.0, 20.0, 17.27777777777778)","(3.6, 4.2, 4.147368421052632)","(3.3, 3.75, 3.642857142857143)","(31.0, 38.0, 36.8)","(12.0, 15.5, 15.330357142857142)","(9.0, 12.5, 11.981481481481481)","(20.0, 26.0, 24.05)","(19.0, 28.0, 25.9375)","(21.0, 46.0, 44.285714285714285)","(26.0, 34.0, 32.56410256410256)","(19.0, 23.0, 22.571428571428573)","(9.0, 12.5, 12.327272727272728)"
11-01-2023 19:19:34.468003,"(13.0, 20.0, 17.27777777777778)","(3.6, 4.2, 4.147368421052632)","(3.3, 3.75, 3.642857142857143)","(31.0, 38.0, 37.4)","(12.0, 15.5, 15.4625)","(9.0, 12.5, 11.981481481481481)","(20.0, 26.0, 24.05)","(19.0, 28.0, 25.9375)","(21.0, 46.0, 44.285714285714285)","(26.0, 34.0, 32.56410256410256)","(19.0, 23.0, 22.571428571428573)","(9.0, 12.5, 12.434782608695652)"
11-01-2023 19:19:35.938859,"(13.0, 20.0, 18.25)","(3.6, 4.2, 4.118518518518519)","(3.3, 3.75, 3.674137931034483)","(31.0, 38.0, 37.4)","(12.0, 15.5, 15.6)","(9.0, 12.5, 11.984848484848484)","(20.0, 26.0, 24.956521739130434)","(19.0, 28.0, 27.142857142857142)","(21.0, 46.0, 44.285714285714285)","(26.0, 34.0, 32.6530612244898)","(19.0, 23.0, 22.363636363636363)","(9.0, 12.5, 12.2)"
11-01-2023 19:19:37.565176,"(13.0, 20.0, 18.25)","(3.6, 4.2, 4.118518518518519)","(3.3, 3.75, 3.674137931034483)","(31.0, 38.0, 37.4)","(12.0, 16.0, 15.6)","(9.0, 12.5, 11.984848484848484)","(20.0, 26.0, 25.384615384615383)","(19.0, 28.0, 27.142857142857142)","(21.0, 46.0, 43.6)","(26.0, 34.0, 32.6530612244898)","(19.0, 23.0, 22.363636363636363)","(9.0, 12.5, 12.2)"
11-01-2023 19:19:39.220212,"(13.0, 20.0, 18.25)","(3.6, 4.2, 4.118518518518519)","(3.3, 3.75, 3.674137931034483)","(31.0, 38.0, 37.333333333333336)","(12.0, 16.0, 15.6)","(9.0, 12.5, 11.984848484848484)","(20.0, 26.0, 25.384615384615383)","(19.0, 28.0, 27.142857142857142)","(21.0, 46.0, 43.6)","(26.0, 34.0, 32.77777777777778)","(19.0, 23.0, 22.48148148148148)","(9.0, 12.5, 12.2)"
11-01-2023 19:19:40.752092,"(13.0, 20.0, 18.710526315789473)","(3.6, 4.2, 4.118518518518519)","(3.3, 3.75, 3.674137931034483)","(31.0, 38.0, 37.333333333333336)","(12.0, 16.0, 15.625)","(9.0, 12.5, 11.984848484848484)","(20.0, 26.0, 25.384615384615383)","(19.0, 28.0, 27.142857142857142)","(21.0, 46.0, 43.6)","(26.0, 34.0, 32.6530612244898)","(19.0, 23.0, 22.48148148148148)","(9.0, 12.5, 12.2)"
11-01-2023 19:19:42.176080,"(13.0, 20.0, 18.710526315789473)","(3.6, 4.2, 4.118518518518519)","(3.3, 3.75, 3.674137931034483)","(31.0, 38.0, 37.6)","(12.0, 16.0, 15.625)","(9.0, 12.5, 11.984848484848484)","(20.0, 26.0, 25.27777777777778)","(19.0, 28.0, 27.142857142857142)","(21.0, 46.0, 43.25)","(26.0, 34.0, 32.6530612244898)","(19.0, 23.0, 22.48148148148148)","(9.0, 12.5, 12.2)"
11-01-2023 19:19:43.565474,"(13.0, 20.0, 18.710526315789473)","(3.6, 4.2, 4.118518518518519)","(3.3, 3.75, 3.674137931034483)","(31.0, 38.0, 37.6)","(12.0, 16.0, 15.625)","(9.0, 12.5, 11.984848484848484)","(20.0, 26.0, 25.27777777777778)","(19.0, 28.0, 27.142857142857142)","(21.0, 44.0, 43.25)","(26.0, 34.0, 32.6530612244898)","(19.0, 23.0, 22.48148148148148)","(9.0, 12.5, 12.265625)"
11-01-2023 19:19:45.000691,"(13.0, 20.0, 18.710526315789473)","(3.6, 4.2, 4.118518518518519)","(3.3, 3.75, 3.674137931034483)","(31.0, 38.0, 39.0)","(12.0, 16.0, 15.625)","(9.0, 12.5, 11.984848484848484)","(20.0, 26.0, 25.27777777777778)","(19.0, 28.0, 27.142857142857142)","(21.0, 44.0, 43.25)","(26.0, 34.0, 32.6530612244898)","(19.0, 23.0, 22.5625)","(9.0, 12.5, 12.265625)"
11-01-2023 19:19:46.574110,"(13.0, 20.0, 18.710526315789473)","(3.6, 4.2, 4.118518518518519)","(3.3, 3.75, 3.674137931034483)","(31.0, 42.0, 40.8)","(12.0, 16.0, 15.625)","(9.0, 12.5, 11.984848484848484)","(20.0, 26.0, 25.27777777777778)","(19.0, 28.0, 27.142857142857142)","(21.0, 44.0, 43.25)","(26.0, 34.0, 32.6530612244898)","(19.0, 23.0, 22.5625)","(9.0, 12.5, 12.265625)"
11-01-2023 19:19:48.061239,"(13.0, 20.0, 18.710526315789473)","(3.6, 4.2, 4.104918032786886)","(3.3, 3.75, 3.674137931034483)","(31.0, 42.0, 44.0)","(12.0, 16.0, 15.625)","(9.0, 12.5, 12.261904761904763)","(20.0, 26.0, 25.833333333333332)","(19.0, 28.0, 27.142857142857142)","(21.0, 44.0, 42.8)","(26.0, 34.0, 34.42857142857143)","(19.0, 23.0, 22.5625)","(9.0, 12.5, 12.105263157894736)"
11-01-2023 19:19:49.541882,"(13.0, 20.0, 18.710526315789473)","(3.6, 4.2, 4.104918032786886)","(3.3, 3.75, 3.674137931034483)","(31.0, 48.0, 44.0)","(12.0, 16.0, 15.625)","(9.0, 12.5, 12.261904761904763)","(20.0, 27.0, 25.833333333333332)","(19.0, 28.0, 27.142857142857142)","(21.0, 44.0, 42.8)","(26.0, 36.0, 34.42857142857143)","(19.0, 23.0, 22.5625)","(9.0, 12.5, 11.95)"
11-01-2023 19:19:50.974345,"(13.0, 20.0, 18.710526315789473)","(3.6, 4.2, 4.104918032786886)","(3.3, 3.75, 3.7)","(31.0, 48.0, 44.0)","(12.0, 16.0, 15.625)","(9.0, 12.5, 12.261904761904763)","(20.0, 27.0, 25.833333333333332)","(19.0, 28.0, 27.142857142857142)","(21.0, 44.0, 42.8)","(26.0, 36.0, 34.42857142857143)","(19.0, 23.0, 22.5625)","(9.0, 12.0, 11.95)"
11-01-2023 19:19:52.448816,"(13.0, 20.0, 18.558823529411764)","(3.6, 4.2, 4.104918032786886)","(3.3, 3.75, 3.7)","(31.0, 48.0, 44.5)","(12.0, 16.0, 15.625)","(9.0, 12.5, 12.261904761904763)","(20.0, 27.0, 25.833333333333332)","(19.0, 28.0, 27.142857142857142)","(21.0, 44.0, 42.8)","(26.0, 36.0, 34.42857142857143)","(19.0, 23.0, 22.5625)","(9.0, 12.0, 11.95)"
11-01-2023 19:19:53.927136,"(13.0, 20.0, 18.055555555555557)","(3.6, 4.2, 4.104918032786886)","(3.3, 3.75, 3.7)","(31.0, 48.0, 44.5)","(12.0, 16.0, 15.625)","(9.0, 12.5, 12.261904761904763)","(20.0, 27.0, 25.833333333333332)","(19.0, 28.0, 27.142857142857142)","(21.0, 44.0, 42.8)","(26.0, 36.0, 34.42857142857143)","(19.0, 23.0, 22.5625)","(9.0, 12.0, 11.95)"
11-01-2023 19:19:55.454519,"(13.0, 20.0, 18.055555555555557)","(3.6, 4.2, 4.104918032786886)","(3.3, 3.75, 3.7)","(31.0, 48.0, 42.0)","(12.0, 16.0, 15.625)","(9.0, 12.5, 12.261904761904763)","(20.0, 27.0, 25.833333333333332)","(19.0, 28.0, 27.142857142857142)","(21.0, 44.0, 42.8)","(26.0, 36.0, 34.42857142857143)","(19.0, 23.0, 22.48148148148148)","(9.0, 12.0, 11.95)"
11-01-2023 19:19:56.877585,"(13.0, 20.0, 18.25)","(3.6, 4.2, 4.104918032786886)","(3.3, 3.75, 3.7)","(31.0, 46.0, 42.0)","(12.0, 16.0, 15.625)","(9.0, 12.5, 12.261904761904763)","(20.0, 27.0, 25.833333333333332)","(19.0, 28.0, 27.142857142857142)","(21.0, 44.0, 42.8)","(26.0, 36.0, 34.42857142857143)","(19.0, 23.0, 22.48148148148148)","(9.0, 12.0, 11.95)"
11-01-2023 19:19:58.289087,"(13.0, 20.0, 18.25)","(3.6, 4.2, 4.104918032786886)","(3.3, 3.75, 3.7)","(31.0, 46.0, 42.0)","(12.0, 16.0, 15.625)","(9.0, 12.5, 12.261904761904763)","(20.0, 27.0, 25.833333333333332)","(19.0, 28.0, 27.142857142857142)","(21.0, 44.0, 42.8)","(26.0, 36.0, 34.0)","(19.0, 23.0, 22.176470588235293)","(9.0, 12.0, 11.95)"
11-01-2023 19:19:59.751807,"(13.0, 20.0, 18.444444444444443)","(3.6, 4.2, 4.104918032786886)","(3.3, 3.75, 3.7)","(31.0, 46.0, 43.23076923076923)","(12.0, 16.0, 15.625)","(9.0, 12.5, 12.261904761904763)","(20.0, 27.0, 25.833333333333332)","(19.0, 28.0, 27.142857142857142)","(21.0, 44.0, 42.8)","(26.0, 36.0, 34.0)","(19.0, 23.0, 22.176470588235293)","(9.0, 12.0, 11.95)"
11-01-2023 19:20:01.238744,"(13.0, 20.0, 18.444444444444443)","(3.6, 4.2, 4.104918032786886)","(3.3, 3.75, 3.7)","(31.0, 46.0, 43.23076923076923)","(12.0, 16.0, 15.625)","(9.0, 12.5, 12.261904761904763)","(20.0, 27.0, 26.416666666666668)","(19.0, 28.0, 27.142857142857142)","(21.0, 44.0, 42.8)","(26.0, 36.0, 34.48275862068966)","(19.0, 23.0, 22.48148148148148)","(9.0, 12.0, 11.95)"
11-01-2023 19:20:02.698109,"(13.0, 20.0, 18.444444444444443)","(3.6, 4.2, 4.104918032786886)","(3.3, 3.75, 3.7)","(31.0, 46.0, 41.5)","(12.0, 16.0, 15.625)","(10.0, 12.5, 12.261904761904763)","(20.0, 27.0, 26.416666666666668)","(19.0, 28.0, 27.142857142857142)","(26.0, 44.0, 42.8)","(31.0, 36.0, 34.48275862068966)","(19.0, 23.0, 22.48148148148148)","(10.0, 12.0, 11.95)"
11-01-2023 19:20:04.157535,"(13.0, 20.0, 18.444444444444443)","(3.6, 4.2, 4.104918032786886)","(3.3, 3.75, 3.7)","(31.0, 46.0, 41.5)","(12.0, 16.0, 15.625)","(10.0, 12.5, 12.261904761904763)","(20.0, 27.0, 26.263157894736842)","(19.0, 28.0, 27.142857142857142)","(26.0, 44.0, 42.8)","(31.0, 36.0, 34.48275862068966)","(19.0, 23.0, 22.48148148148148)","(10.0, 12.0, 11.95)"
11-01-2023 19:20:05.609091,"(13.0, 20.0, 18.444444444444443)","(3.6, 4.2, 4.118518518518519)","(3.3, 3.75, 3.7)","(31.0, 46.0, 41.82608695652174)","(12.0, 16.0, 15.625)","(10.0, 12.5, 12.166666666666666)","(20.0, 27.0, 26.263157894736842)","(19.0, 28.0, 26.0)","(26.0, 44.0, 43.333333333333336)","(31.0, 36.0, 34.58064516129032)","(19.0, 23.0, 22.62962962962963)","(10.0, 12.0, 11.95)"
11-01-2023 19:20:07.054873,"(13.0, 20.0, 18.444444444444443)","(3.6, 4.2, 4.118518518518519)","(3.3, 3.75, 3.7)","(31.0, 46.0, 41.714285714285715)","(12.0, 16.0, 15.805555555555555)","(10.0, 12.5, 12.166666666666666)","(20.0, 27.0, 26.263157894736842)","(19.0, 28.0, 26.0)","(26.0, 46.0, 43.333333333333336)","(31.0, 36.0, 34.58064516129032)","(19.0, 23.0, 22.62962962962963)","(10.0, 12.0, 11.95)"
11-01-2023 19:20:08.383580,"(13.0, 20.0, 18.444444444444443)","(3.6, 4.2, 4.118518518518519)","(3.3, 3.75, 3.6576923076923076)","(31.0, 46.0, 41.714285714285715)","(12.0, 16.0, 15.805555555555555)","(10.0, 12.5, 12.166666666666666)","(20.0, 27.0, 26.46153846153846)","(19.0, 28.0, 26.0)","(26.0, 46.0, 43.333333333333336)","(31.0, 36.0, 34.58064516129032)","(19.0, 23.0, 22.62962962962963)","(10.0, 12.0, 11.95)"
11-01-2023 19:20:09.792049,"(13.0, 19.5, 18.3)","(3.6, 4.2, 4.118518518518519)","(3.3, 3.75, 3.6576923076923076)","(31.0, 46.0, 41.714285714285715)","(12.0, 16.0, 15.805555555555555)","(10.0, 12.5, 12.166666666666666)","(20.0, 27.0, 26.22222222222222)","(19.0, 28.0, 26.0)","(26.0, 46.0, 43.333333333333336)","(31.0, 36.0, 34.166666666666664)","(19.0, 23.0, 22.41176470588235)","(10.0, 12.0, 11.95)"
11-01-2023 19:20:11.194571,"(13.0, 19.5, 18.3)","(3.6, 4.2, 4.15609756097561)","(3.3, 3.75, 3.6576923076923076)","(31.0, 46.0, 41.714285714285715)","(12.0, 16.0, 15.805555555555555)","(10.0, 12.5, 12.166666666666666)","(20.0, 27.0, 26.22222222222222)","(19.0, 28.0, 26.666666666666668)","(26.0, 46.0, 43.333333333333336)","(31.0, 36.0, 34.166666666666664)","(19.0, 23.0, 22.41176470588235)","(10.0, 12.0, 11.95)"
11-01-2023 19:20:12.686629,"(13.0, 19.5, 18.9)","(3.6, 4.2, 4.118181818181818)","(3.3, 3.75, 3.6576923076923076)","(31.0, 46.0, 41.714285714285715)","(12.0, 16.0, 15.805555555555555)","(10.0, 12.5, 12.166666666666666)","(20.0, 27.0, 26.22222222222222)","(19.0, 28.0, 26.666666666666668)","(26.0, 46.0, 43.333333333333336)","(31.0, 36.0, 34.166666666666664)","(19.0, 23.0, 22.41176470588235)","(10.0, 12.0, 11.95)"
11-01-2023 19:20:14.215563,"(13.0, 19.5, 18.9)","(3.6, 4.2, 4.118181818181818)","(3.3, 3.75, 3.653225806451613)","(31.0, 46.0, 41.714285714285715)","(13.0, 16.0, 15.805555555555555)","(10.0, 12.5, 12.166666666666666)","(21.0, 27.0, 26.22222222222222)","(19.0, 28.0, 26.666666666666668)","(26.0, 46.0, 43.333333333333336)","(31.0, 36.0, 34.857142857142854)","(19.0, 23.0, 22.62962962962963)","(10.0, 12.0, 11.95)"
11-01-2023 19:20:15.677542,"(13.0, 19.5, 18.9)","(3.6, 4.2, 4.118181818181818)","(3.3, 3.75, 3.653225806451613)","(31.0, 46.0, 41.714285714285715)","(13.0, 16.0, 15.805555555555555)","(10.0, 12.5, 12.166666666666666)","(21.0, 27.0, 26.22222222222222)","(19.0, 28.0, 26.666666666666668)","(26.0, 46.0, 43.333333333333336)","(31.0, 36.0, 34.857142857142854)","(19.0, 23.0, 22.62962962962963)","(10.0, 12.0, 11.95)"
11-01-2023 19:20:17.144303,"(13.0, 19.5, 18.9)","(3.6, 4.2, 4.121739130434783)","(3.3, 3.75, 3.654166666666667)","(31.0, 46.0, 41.714285714285715)","(13.0, 16.0, 15.805555555555555)","(10.0, 12.5, 12.166666666666666)","(21.0, 27.0, 26.22222222222222)","(19.0, 28.0, 26.666666666666668)","(26.0, 46.0, 43.333333333333336)","(31.0, 36.0, 34.857142857142854)","(19.0, 23.0, 22.62962962962963)","(10.0, 12.0, 11.95)"
11-01-2023 19:20:18.629325,"(13.0, 19.5, 18.9)","(3.6, 4.2, 4.121739130434783)","(3.3, 3.7, 3.654166666666667)","(31.0, 46.0, 41.714285714285715)","(13.0, 16.0, 15.805555555555555)","(10.0, 12.5, 12.166666666666666)","(21.0, 27.0, 26.22222222222222)","(19.0, 28.0, 26.666666666666668)","(26.0, 46.0, 42.57142857142857)","(31.0, 36.0, 34.666666666666664)","(19.0, 23.0, 22.62962962962963)","(10.0, 12.0, 11.95)"
11-01-2023 19:20:20.089551,"(13.0, 19.5, 18.782608695652172)","(3.6, 4.2, 4.121739130434783)","(3.3, 3.7, 3.6794117647058826)","(31.0, 46.0, 41.714285714285715)","(13.0, 16.0, 15.805555555555555)","(10.0, 12.5, 12.166666666666666)","(21.0, 27.0, 26.22222222222222)","(19.0, 28.0, 26.666666666666668)","(26.0, 46.0, 42.57142857142857)","(31.0, 36.0, 34.666666666666664)","(19.0, 23.0, 22.62962962962963)","(10.0, 12.0, 11.95)"
11-01-2023 19:20:21.610804,"(13.0, 19.5, 18.782608695652172)","(3.6, 4.2, 4.128)","(3.3, 3.7, 3.688888888888889)","(31.0, 46.0, 41.714285714285715)","(13.0, 16.0, 15.805555555555555)","(10.0, 12.5, 12.166666666666666)","(21.0, 27.0, 26.466666666666665)","(19.0, 28.0, 26.666666666666668)","(26.0, 46.0, 41.55555555555556)","(31.0, 36.0, 34.666666666666664)","(19.0, 23.0, 22.692307692307693)","(10.0, 12.0, 11.95)"
11-01-2023 19:20:23.068164,"(13.0, 19.5, 18.782608695652172)","(3.6, 4.2, 4.128)","(3.3, 3.7, 3.636036036036036)","(31.0, 46.0, 41.714285714285715)","(13.0, 16.0, 15.805555555555555)","(10.0, 12.5, 12.166666666666666)","(21.0, 27.0, 26.466666666666665)","(19.0, 28.0, 26.666666666666668)","(26.0, 46.0, 41.55555555555556)","(31.0, 36.0, 34.666666666666664)","(19.0, 23.0, 22.692307692307693)","(10.0, 12.0, 11.95)"
11-01-2023 19:20:24.496915,"(13.0, 19.5, 18.782608695652172)","(3.6, 4.2, 4.128)","(3.3, 3.7, 3.636036036036036)","(31.0, 46.0, 41.714285714285715)","(13.0, 16.0, 15.805555555555555)","(10.0, 12.5, 12.166666666666666)","(21.0, 27.0, 26.466666666666665)","(19.0, 28.0, 26.666666666666668)","(26.0, 46.0, 41.55555555555556)","(31.0, 36.0, 34.666666666666664)","(19.0, 23.0, 22.741935483870968)","(10.0, 12.0, 11.95)"
11-01-2023 19:20:25.958099,"(13.0, 19.5, 18.782608695652172)","(3.6, 4.2, 4.128)","(3.3, 3.7, 3.636036036036036)","(31.0, 46.0, 41.714285714285715)","(13.0, 16.0, 15.805555555555555)","(10.0, 12.5, 12.166666666666666)","(21.0, 27.0, 26.466666666666665)","(19.0, 28.0, 26.666666666666668)","(26.0, 46.0, 41.55555555555556)","(31.0, 36.0, 34.666666666666664)","(19.0, 23.0, 22.741935483870968)","(10.0, 12.0, 11.95)"
