,Skipover,Win For Laila,Asgata,Miss Conveyor,Crimson Lille,Elegant Taste,Jo Amy,Mischief Melody,Santafe Express,Awesome Tap
12-01-2023 10:55:16.337456,"(15.0, 26.0, 25.666666666666668)","(8.5, 11.0, 10.857142857142858)","(26.0, 34.0, 29.3125)","(7.0, 8.0, 7.8545454545454545)","(31.0, 40.0, 35.84615384615385)","(2.9, 4.3, 4.292753623188406)","(14.0, 24.0, 23.454545454545453)","(2.9, 3.55, 3.512295081967213)","(8.5, 9.2, 8.88)","(51.0, 140.0, 129.41176470588235)"
12-01-2023 10:55:17.681022,"(15.0, 26.0, 25.666666666666668)","(8.5, 11.0, 10.857142857142858)","(26.0, 34.0, 29.3125)","(7.0, 8.0, 7.8538461538461535)","(31.0, 40.0, 34.6)","(2.9, 4.3, 4.2140350877192985)","(14.0, 24.0, 23.454545454545453)","(2.9, 3.55, 3.488961038961039)","(8.5, 9.2, 8.88)","(51.0, 140.0, 132.17391304347825)"
12-01-2023 10:55:19.064125,"(15.0, 26.0, 25.6875)","(8.5, 11.0, 10.857142857142858)","(26.0, 34.0, 28.666666666666668)","(7.0, 8.0, 7.88125)","(31.0, 40.0, 34.6)","(2.9, 4.4, 4.217543859649123)","(14.0, 24.0, 23.454545454545453)","(2.9, 3.55, 3.5025)","(8.5, 9.2, 8.88)","(51.0, 140.0, 136.8421052631579)"
12-01-2023 10:55:20.503917,"(15.0, 26.0, 25.6875)","(8.5, 11.0, 10.857142857142858)","(26.0, 30.0, 28.88888888888889)","(7.0, 8.0, 7.88125)","(31.0, 40.0, 34.6)","(2.9, 4.4, 4.217543859649123)","(14.0, 24.0, 23.454545454545453)","(2.9, 3.6, 3.475714285714286)","(8.5, 9.2, 8.88)","(51.0, 140.0, 136.8421052631579)"
12-01-2023 10:55:21.834751,"(15.0, 26.0, 25.6875)","(8.5, 11.0, 11.14)","(26.0, 30.0, 22.333333333333332)","(7.0, 8.0, 8.210526315789474)","(26.0, 40.0, 34.6)","(2.9, 4.4, 4.214285714285714)","(14.0, 24.0, 23.333333333333332)","(2.9, 3.6, 3.4916666666666667)","(8.0, 9.2, 8.88)","(51.0, 140.0, 136.8421052631579)"
12-01-2023 10:55:23.185677,"(15.0, 26.0, 25.6875)","(8.5, 11.5, 11.166666666666666)","(26.0, 28.0, 25.857142857142858)","(7.0, 8.4, 8.74810810810811)","(26.0, 40.0, 34.6)","(2.9, 4.4, 4.214285714285714)","(14.0, 24.0, 22.470588235294116)","(2.9, 3.6, 3.4214285714285713)","(8.0, 9.2, 8.88)","(51.0, 140.0, 136.8421052631579)"
12-01-2023 10:55:24.514064,"(15.0, 26.0, 25.6875)","(8.5, 11.5, 11.166666666666666)","(26.0, 27.0, 21.233333333333334)","(7.0, 8.8, 8.469565217391304)","(26.0, 40.0, 34.6)","(2.9, 4.4, 4.216326530612245)","(14.0, 24.0, 22.470588235294116)","(2.9, 3.55, 3.439473684210526)","(8.0, 9.2, 8.88)","(51.0, 140.0, 136.8421052631579)"
12-01-2023 10:55:25.800347,"(15.0, 26.0, 25.741935483870968)","(8.5, 11.5, 11.166666666666666)","(26.0, 26.0, 19.068493150684933)","(7.0, 8.8, 8.8875)","(26.0, 40.0, 34.6)","(2.9, 4.4, 4.216326530612245)","(14.0, 24.0, 22.470588235294116)","(2.9, 3.55, 3.439473684210526)","(8.0, 9.2, 9.52)","(51.0, 140.0, 136.8421052631579)"
12-01-2023 10:55:27.079329,"(15.0, 27.0, 26.612903225806452)","(8.5, 11.5, 11.166666666666666)","(26.0, 20.0, 18.57777777777778)","(7.0, 9.0, 8.98032786885246)","(26.0, 40.0, 34.6)","(2.9, 4.4, 4.216326530612245)","(14.0, 24.0, 22.470588235294116)","(2.9, 3.55, 3.4555555555555557)","(8.0, 9.6, 9.12)","(51.0, 140.0, 127.5)"
12-01-2023 10:55:28.333541,"(15.0, 27.0, 26.2)","(8.5, 11.5, 11.166666666666666)","(26.0, 20.0, 18.57777777777778)","(7.0, 9.0, 9.346031746031747)","(26.0, 40.0, 34.6)","(2.9, 4.4, 4.253333333333334)","(14.0, 24.0, 22.8)","(2.9, 3.6, 3.4966666666666666)","(8.0, 9.6, 9.100000000000001)","(51.0, 140.0, 131.42857142857142)"
12-01-2023 10:55:29.558474,"(15.0, 27.0, 26.586206896551722)","(8.5, 11.5, 11.166666666666666)","(26.0, 20.0, 18.57777777777778)","(7.0, 9.4, 9.346031746031747)","(26.0, 40.0, 34.857142857142854)","(2.9, 4.4, 4.366666666666667)","(14.0, 24.0, 23.142857142857142)","(2.9, 3.55, 3.5416666666666665)","(8.0, 9.4, 8.653333333333332)","(51.0, 140.0, 131.42857142857142)"
12-01-2023 10:55:30.828127,"(15.0, 28.0, 25.5)","(8.5, 12.0, 11.152173913043478)","(26.0, 20.0, 18.65)","(7.0, 9.4, 9.242105263157896)","(26.0, 40.0, 37.88235294117647)","(2.9, 4.4, 4.384615384615385)","(14.0, 24.0, 23.23076923076923)","(2.9, 3.65, 3.5657894736842106)","(8.0, 9.4, 8.936842105263159)","(51.0, 140.0, 131.42857142857142)"
12-01-2023 10:55:32.078850,"(15.0, 28.0, 25.77777777777778)","(8.5, 12.0, 11.735294117647058)","(26.0, 19.5, 19.214285714285715)","(7.0, 9.0, 8.885714285714286)","(26.0, 40.0, 37.6)","(2.9, 4.4, 4.363636363636364)","(14.0, 24.0, 23.166666666666668)","(2.9, 3.6, 3.5783018867924525)","(8.0, 9.4, 8.314285714285715)","(51.0, 140.0, 131.42857142857142)"
12-01-2023 10:55:33.264176,"(15.0, 28.0, 25.77777777777778)","(8.5, 12.0, 11.653846153846153)","(26.0, 19.5, 19.152173913043477)","(7.0, 9.0, 8.428571428571429)","(26.0, 40.0, 37.6)","(2.9, 4.4, 4.371428571428572)","(14.0, 24.0, 22.571428571428573)","(2.9, 3.7, 3.6)","(8.0, 9.0, 8.042105263157895)","(51.0, 140.0, 135.0)"
12-01-2023 10:55:34.561169,"(15.0, 28.0, 25.77777777777778)","(8.5, 12.0, 11.757575757575758)","(26.0, 19.5, 19.152173913043477)","(7.0, 9.0, 8.514285714285714)","(26.0, 40.0, 43.0)","(2.9, 4.5, 4.46)","(14.0, 24.0, 22.666666666666668)","(2.9, 3.7, 3.8499999999999996)","(8.0, 8.8, 5.603333333333333)","(51.0, 140.0, 135.0)"
12-01-2023 10:55:35.800484,"(15.0, 28.0, 25.91304347826087)","(8.5, 13.5, 12.9)","(26.0, 20.0, 19.098360655737704)","(7.0, 9.2, 8.799999999999999)","(26.0, 46.0, 43.0)","(2.9, 4.5, 4.406666666666666)","(14.0, 24.0, 22.375)","(2.9, 3.9, 3.8022727272727272)","(8.0, 5.7, 6.484615384615385)","(51.0, 140.0, 135.0)"
12-01-2023 10:55:37.177518,"(15.0, 28.0, 25.91304347826087)","(8.5, 13.5, 12.5)","(26.0, 20.0, 19.1)","(7.0, 9.2, 8.977777777777778)","(26.0, 46.0, 41.09090909090909)","(2.9, 4.5, 4.448275862068965)","(14.0, 25.0, 22.375)","(2.9, 3.95, 3.9802631578947367)","(8.0, 7.4, 6.333333333333333)","(51.0, 140.0, 120.0)"
12-01-2023 10:55:38.594710,"(15.0, 28.0, 27.17241379310345)","(8.5, 13.5, 12.5)","(26.0, 20.0, 19.1)","(7.0, 9.2, 8.913793103448276)","(26.0, 46.0, 40.46153846153846)","(2.9, 4.5, 4.416666666666667)","(14.0, 25.0, 23.333333333333332)","(2.9, 4.1, 3.9)","(8.0, 7.4, 6.466666666666667)","(51.0, 140.0, 137.69230769230768)"
12-01-2023 10:55:39.926033,"(15.0, 28.0, 27.17241379310345)","(8.5, 13.0, 12.4)","(26.0, 20.0, 18.65)","(7.0, 9.4, 8.899999999999999)","(26.0, 46.0, 39.2)","(2.9, 4.5, 4.3125)","(14.0, 24.0, 21.818181818181817)","(2.9, 4.1, 3.9588235294117644)","(8.0, 6.8, 8.227586206896552)","(51.0, 140.0, 137.69230769230768)"
12-01-2023 10:55:41.339858,"(15.0, 28.0, 27.17241379310345)","(8.5, 13.0, 12.7)","(26.0, 20.0, 19.423076923076923)","(7.0, 9.2, 8.715384615384615)","(26.0, 44.0, 39.2)","(2.9, 4.5, 4.272727272727273)","(14.0, 22.0, 22.0)","(2.9, 4.1, 3.86)","(8.0, 8.6, 8.3)","(51.0, 140.0, 137.69230769230768)"
12-01-2023 10:55:42.597355,"(15.0, 28.0, 27.17241379310345)","(8.5, 13.0, 12.7)","(26.0, 19.5, 19.423076923076923)","(7.0, 9.2, 9.066666666666666)","(26.0, 44.0, 40.285714285714285)","(2.9, 4.4, 4.254545454545455)","(14.0, 23.0, 21.5)","(2.9, 4.1, 3.573684210526316)","(7.0, 8.6, 7.8)","(51.0, 140.0, 137.69230769230768)"
12-01-2023 10:55:43.853640,"(15.0, 28.0, 27.2)","(8.5, 13.5, 13.125)","(26.0, 19.5, 19.423076923076923)","(7.0, 9.2, 8.780645161290323)","(26.0, 42.0, 38.588235294117645)","(2.9, 4.4, 4.285714285714286)","(14.0, 23.0, 21.8)","(2.9, 3.7, 3.585714285714286)","(7.0, 8.6, 7.8)","(51.0, 140.0, 137.69230769230768)"
12-01-2023 10:55:45.154302,"(15.0, 28.0, 27.2)","(9.0, 13.5, 13.125)","(26.0, 19.5, 19.423076923076923)","(7.0, 9.4, 8.845283018867924)","(31.0, 40.0, 38.95238095238095)","(2.9, 4.4, 4.226315789473684)","(14.0, 22.0, 21.444444444444443)","(3.0, 3.7, 3.5324324324324325)","(9.0, 8.6, 8.0)","(51.0, 140.0, 136.0)"
12-01-2023 10:55:46.422090,"(15.0, 28.0, 27.2)","(9.0, 13.5, 13.125)","(26.0, 19.5, 19.423076923076923)","(7.0, 9.4, 8.845283018867924)","(31.0, 42.0, 35.4)","(2.9, 4.3, 4.279411764705882)","(14.0, 23.0, 21.444444444444443)","(3.0, 3.65, 3.5568965517241375)","(9.0, 8.4, 7.92)","(51.0, 140.0, 137.69230769230768)"
12-01-2023 10:55:47.711260,"(15.0, 28.0, 27.2)","(9.0, 13.5, 13.0)","(26.0, 19.5, 19.035714285714285)","(7.0, 9.4, 8.850000000000001)","(31.0, 38.0, 35.75)","(2.9, 4.3, 4.285714285714286)","(14.0, 23.0, 21.8)","(3.0, 3.65, 3.605102040816327)","(9.0, 8.4, 7.933333333333333)","(51.0, 140.0, 136.0)"
12-01-2023 10:55:48.913055,"(17.0, 28.0, 26.857142857142858)","(9.0, 14.5, 13.0)","(19.0, 20.0, 19.035714285714285)","(7.0, 9.4, 8.937704918032788)","(31.0, 38.0, 35.75)","(3.1, 4.4, 4.285714285714286)","(15.0, 23.0, 22.0)","(2.9, 3.65, 3.5614285714285714)","(6.5, 8.2, 7.763636363636364)","(61.0, 140.0, 136.0)"
12-01-2023 10:55:50.180504,"(17.0, 28.0, 26.857142857142858)","(9.0, 14.0, 13.2)","(19.0, 20.0, 19.035714285714285)","(7.0, 9.4, 8.937704918032788)","(31.0, 38.0, 35.75)","(3.1, 4.4, 4.285714285714286)","(15.0, 23.0, 21.444444444444443)","(2.9, 3.6, 3.5050000000000003)","(6.5, 8.2, 7.763636363636364)","(61.0, 140.0, 136.0)"
12-01-2023 10:55:51.488469,"(17.0, 28.0, 26.857142857142858)","(9.0, 14.0, 13.2)","(19.0, 20.0, 19.035714285714285)","(7.0, 9.4, 8.937704918032788)","(31.0, 38.0, 35.75)","(3.1, 4.4, 4.285714285714286)","(15.0, 23.0, 21.8)","(2.9, 3.6, 3.4734375)","(6.5, 8.2, 7.88)","(61.0, 140.0, 136.0)"
12-01-2023 10:55:52.774854,"(17.0, 28.0, 27.142857142857142)","(9.0, 14.0, 13.6)","(19.0, 20.0, 19.035714285714285)","(7.0, 9.4, 8.937704918032788)","(31.0, 38.0, 35.23076923076923)","(3.1, 4.4, 4.285714285714286)","(15.0, 23.0, 21.8)","(2.9, 3.6, 3.4714285714285715)","(6.5, 8.2, 7.88)","(61.0, 140.0, 136.0)"
12-01-2023 10:55:54.021528,"(17.0, 28.0, 27.142857142857142)","(9.0, 14.0, 13.6)","(19.0, 20.0, 19.076923076923077)","(7.0, 9.4, 9.002816901408451)","(31.0, 38.0, 36.2)","(3.1, 4.4, 4.352941176470589)","(15.0, 23.0, 22.142857142857142)","(2.9, 3.6, 3.51)","(6.5, 8.2, 8.04)","(61.0, 140.0, 136.66666666666666)"
12-01-2023 10:55:55.293741,"(17.0, 28.0, 27.25)","(9.0, 14.0, 13.6)","(19.0, 20.0, 19.07758620689655)","(7.0, 9.4, 9.024000000000001)","(31.0, 38.0, 36.2)","(3.1, 4.4, 4.352941176470589)","(15.0, 23.0, 22.142857142857142)","(2.9, 3.55, 3.51)","(6.5, 8.2, 8.04)","(61.0, 140.0, 136.66666666666666)"
12-01-2023 10:55:56.636553,"(17.0, 28.0, 27.25)","(9.0, 14.0, 13.6)","(19.0, 20.0, 22.166666666666668)","(7.0, 9.4, 9.341463414634147)","(31.0, 38.0, 35.6)","(3.1, 4.4, 4.342857142857143)","(15.0, 23.0, 21.526315789473685)","(2.9, 3.55, 3.5608695652173914)","(6.5, 8.2, 8.08)","(61.0, 140.0, 138.5)"
12-01-2023 10:55:57.887877,"(15.0, 28.0, 27.25)","(9.0, 14.0, 13.25)","(26.0, 23.0, 21.818181818181817)","(7.0, 9.4, 9.341463414634147)","(31.0, 38.0, 35.6)","(2.9, 4.4, 4.352941176470589)","(13.0, 23.0, 22.142857142857142)","(2.9, 3.6, 3.485483870967742)","(7.5, 8.2, 8.04)","(61.0, 140.0, 138.23529411764707)"
12-01-2023 10:55:59.164599,"(15.0, 28.0, 27.4)","(9.0, 14.0, 13.25)","(26.0, 22.0, 21.818181818181817)","(7.0, 9.4, 9.329411764705883)","(31.0, 38.0, 35.6)","(2.9, 4.4, 4.352941176470589)","(13.0, 23.0, 21.352941176470587)","(2.9, 3.55, 3.4833333333333334)","(7.5, 8.2, 8.08)","(61.0, 140.0, 138.23529411764707)"
12-01-2023 10:56:00.485548,"(15.0, 28.0, 27.4)","(9.0, 14.0, 13.25)","(26.0, 22.0, 21.333333333333332)","(7.0, 9.4, 9.200000000000001)","(31.0, 38.0, 35.6)","(2.9, 4.4, 4.366666666666667)","(13.0, 23.0, 21.352941176470587)","(2.9, 3.55, 3.4187499999999997)","(7.5, 8.2, 8.04)","(61.0, 140.0, 138.23529411764707)"
12-01-2023 10:56:01.788717,"(15.0, 28.0, 27.4)","(9.0, 14.0, 13.454545454545455)","(26.0, 22.0, 21.727272727272727)","(7.0, 9.4, 9.314285714285715)","(31.0, 38.0, 35.6)","(2.9, 4.4, 4.366666666666667)","(13.0, 23.0, 21.428571428571427)","(2.9, 3.55, 3.5188888888888887)","(7.5, 8.2, 8.04)","(61.0, 140.0, 138.23529411764707)"
12-01-2023 10:56:03.057403,"(15.0, 28.0, 27.4)","(9.0, 14.0, 13.142857142857142)","(26.0, 22.0, 21.727272727272727)","(7.0, 9.4, 9.141176470588235)","(31.0, 38.0, 35.6)","(2.9, 4.4, 4.366666666666667)","(13.0, 22.0, 21.529411764705884)","(2.9, 3.55, 3.514102564102564)","(7.5, 8.2, 8.04)","(61.0, 140.0, 138.23529411764707)"
12-01-2023 10:56:04.327738,"(17.0, 28.0, 27.4)","(9.0, 14.0, 13.142857142857142)","(21.0, 22.0, 21.88888888888889)","(7.0, 9.6, 9.10344827586207)","(31.0, 38.0, 35.6)","(2.9, 4.4, 4.372413793103449)","(13.0, 22.0, 21.428571428571427)","(2.9, 3.55, 3.4499999999999997)","(7.5, 8.2, 8.12)","(61.0, 140.0, 138.125)"
12-01-2023 10:56:05.518524,"(17.0, 28.0, 27.4)","(9.0, 14.0, 13.142857142857142)","(21.0, 22.0, 23.666666666666668)","(7.0, 9.6, 9.10344827586207)","(31.0, 38.0, 35.6)","(2.9, 4.4, 4.372413793103449)","(13.0, 22.0, 21.428571428571427)","(2.9, 3.55, 3.425)","(7.5, 8.2, 8.12)","(61.0, 140.0, 138.125)"
12-01-2023 10:56:06.714092,"(17.0, 28.0, 27.4)","(9.0, 14.0, 12.909090909090908)","(26.0, 26.0, 23.666666666666668)","(7.0, 9.6, 9.058823529411764)","(31.0, 38.0, 35.6)","(2.9, 4.4, 4.372413793103449)","(13.0, 22.0, 21.428571428571427)","(2.9, 3.5, 3.428125)","(7.5, 8.2, 8.12)","(61.0, 140.0, 138.125)"
12-01-2023 10:56:07.959402,"(17.0, 28.0, 27.4)","(9.0, 14.0, 12.909090909090908)","(26.0, 26.0, 23.4)","(7.0, 9.2, 9.058823529411764)","(31.0, 38.0, 35.6)","(2.9, 4.4, 4.369811320754717)","(13.0, 22.0, 21.428571428571427)","(2.9, 3.55, 3.4126984126984126)","(7.5, 8.2, 8.04)","(61.0, 140.0, 143.10344827586206)"
12-01-2023 10:56:09.184064,"(17.0, 28.0, 27.333333333333332)","(9.0, 14.0, 12.909090909090908)","(26.0, 25.0, 23.4)","(7.0, 9.2, 9.011764705882353)","(31.0, 38.0, 35.6)","(2.9, 4.4, 4.36923076923077)","(13.0, 22.0, 20.869565217391305)","(2.9, 3.6, 3.425)","(7.5, 8.2, 8.04)","(61.0, 150.0, 143.10344827586206)"
12-01-2023 10:56:10.441292,"(17.0, 28.0, 27.333333333333332)","(9.0, 14.0, 12.909090909090908)","(26.0, 25.0, 22.285714285714285)","(7.0, 9.2, 8.911111111111111)","(31.0, 38.0, 35.6)","(2.9, 4.4, 4.36923076923077)","(13.0, 22.0, 20.7)","(2.9, 3.6, 3.6384615384615384)","(7.5, 8.2, 8.12)","(61.0, 150.0, 137.69230769230768)"
12-01-2023 10:56:11.696771,"(17.0, 28.0, 27.333333333333332)","(9.0, 14.0, 12.909090909090908)","(26.0, 24.0, 22.2)","(7.0, 9.0, 8.911111111111111)","(31.0, 38.0, 35.6)","(2.9, 4.4, 4.36923076923077)","(13.0, 22.0, 21.127906976744185)","(2.9, 3.7, 3.674193548387097)","(7.5, 8.2, 8.12)","(61.0, 140.0, 137.69230769230768)"
12-01-2023 10:56:12.923938,"(17.0, 28.0, 27.333333333333332)","(9.0, 14.0, 12.909090909090908)","(26.0, 23.0, 22.2)","(7.0, 9.0, 8.84)","(31.0, 38.0, 35.6)","(2.9, 4.4, 4.3578947368421055)","(13.0, 22.0, 21.127906976744185)","(2.9, 3.7, 3.683783783783784)","(7.5, 8.2, 8.12)","(61.0, 140.0, 137.69230769230768)"
12-01-2023 10:56:14.171157,"(17.0, 28.0, 27.333333333333332)","(9.0, 14.0, 12.909090909090908)","(26.0, 23.0, 22.2)","(7.0, 9.0, 8.644444444444444)","(31.0, 38.0, 35.6)","(2.9, 4.4, 4.342857142857143)","(13.0, 22.0, 20.8125)","(2.9, 3.7, 3.677777777777778)","(7.5, 8.2, 8.12)","(61.0, 140.0, 137.69230769230768)"
12-01-2023 10:56:15.443828,"(17.0, 28.0, 26.76923076923077)","(9.0, 14.0, 12.857142857142858)","(26.0, 27.0, 26.428571428571427)","(7.0, 9.0, 8.68)","(31.0, 38.0, 35.6)","(2.9, 4.4, 4.3578947368421055)","(13.0, 21.0, 20.42105263157895)","(2.9, 3.7, 3.644444444444445)","(7.5, 8.2, 8.12)","(61.0, 140.0, 137.69230769230768)"
12-01-2023 10:56:16.685065,"(17.0, 28.0, 27.25)","(9.0, 14.0, 13.058823529411764)","(21.0, 27.0, 26.428571428571427)","(7.0, 9.0, 8.68)","(31.0, 38.0, 35.6)","(2.9, 4.4, 4.3578947368421055)","(13.0, 22.0, 20.8)","(2.9, 3.7, 3.661538461538462)","(7.5, 8.2, 8.12)","(61.0, 140.0, 148.4)"
12-01-2023 10:56:17.915104,"(17.0, 28.0, 27.25)","(9.0, 13.5, 13.227272727272727)","(21.0, 27.0, 26.11111111111111)","(7.0, 9.0, 8.719999999999999)","(31.0, 38.0, 35.75)","(2.9, 4.4, 4.362790697674419)","(13.0, 21.0, 20.8)","(2.9, 3.7, 3.519230769230769)","(7.5, 8.2, 8.12)","(61.0, 150.0, 147.89473684210526)"
12-01-2023 10:56:19.219514,"(17.0, 28.0, 27.414634146341463)","(9.0, 13.5, 12.9)","(21.0, 27.0, 26.0)","(7.0, 9.0, 8.719999999999999)","(31.0, 38.0, 35.75)","(2.9, 4.4, 4.362790697674419)","(13.0, 22.0, 20.42105263157895)","(2.9, 3.55, 3.5166666666666666)","(7.0, 8.2, 8.12)","(61.0, 150.0, 147.89473684210526)"
12-01-2023 10:56:20.564519,"(17.0, 28.0, 27.414634146341463)","(9.0, 13.5, 13.2)","(21.0, 26.0, 24.333333333333332)","(7.0, 9.0, 8.719999999999999)","(31.0, 38.0, 35.6)","(2.9, 4.4, 4.362790697674419)","(13.0, 22.0, 20.42105263157895)","(2.9, 3.55, 3.503846153846154)","(7.0, 8.2, 7.999999999999999)","(61.0, 150.0, 147.89473684210526)"
12-01-2023 10:56:21.907878,"(17.0, 28.0, 27.414634146341463)","(9.0, 13.5, 13.2)","(21.0, 26.0, 25.166666666666668)","(7.0, 9.0, 8.719999999999999)","(31.0, 38.0, 35.75)","(2.9, 4.4, 4.362790697674419)","(13.0, 22.0, 20.42105263157895)","(2.9, 3.55, 3.492857142857143)","(7.0, 8.2, 7.999999999999999)","(61.0, 150.0, 147.89473684210526)"
12-01-2023 10:56:23.209743,"(17.0, 28.0, 27.414634146341463)","(9.0, 13.5, 13.2)","(21.0, 26.0, 23.444444444444443)","(7.0, 9.0, 8.719999999999999)","(31.0, 38.0, 35.75)","(2.9, 4.4, 4.362790697674419)","(13.0, 22.0, 20.8)","(2.9, 3.55, 3.464285714285714)","(7.0, 8.2, 8.022727272727272)","(61.0, 150.0, 147.89473684210526)"
12-01-2023 10:56:24.435080,"(17.0, 28.0, 27.414634146341463)","(9.0, 13.5, 13.2)","(21.0, 24.0, 23.565217391304348)","(7.0, 9.0, 8.719999999999999)","(31.0, 38.0, 35.75)","(2.9, 4.4, 4.362790697674419)","(13.0, 22.0, 20.42105263157895)","(2.9, 3.55, 3.407142857142857)","(7.0, 8.2, 7.9263157894736835)","(61.0, 150.0, 147.89473684210526)"
12-01-2023 10:56:25.763898,"(17.0, 28.0, 27.414634146341463)","(9.0, 13.5, 13.2)","(21.0, 24.0, 23.5)","(7.0, 9.0, 8.719999999999999)","(31.0, 38.0, 35.75)","(2.9, 4.4, 4.362790697674419)","(13.0, 22.0, 20.928571428571427)","(2.9, 3.5, 3.4166666666666665)","(7.0, 8.2, 7.9263157894736835)","(61.0, 150.0, 147.89473684210526)"
12-01-2023 10:56:27.061583,"(17.0, 28.0, 27.414634146341463)","(9.0, 13.5, 13.2)","(21.0, 24.0, 23.5)","(7.0, 9.0, 8.65)","(31.0, 38.0, 35.75)","(2.9, 4.4, 4.362790697674419)","(13.0, 22.0, 21.4)","(2.9, 3.55, 3.4214285714285713)","(7.0, 8.2, 7.9263157894736835)","(61.0, 150.0, 142.0)"
12-01-2023 10:56:28.361659,"(17.0, 28.0, 27.333333333333332)","(9.0, 13.5, 13.2)","(21.0, 24.0, 24.11764705882353)","(7.0, 9.0, 8.636363636363637)","(31.0, 38.0, 36.2)","(2.9, 4.4, 4.362790697674419)","(13.0, 22.0, 21.31818181818182)","(2.9, 3.55, 3.5378787878787876)","(7.0, 8.2, 8.16)","(61.0, 150.0, 147.64705882352942)"
12-01-2023 10:56:29.573250,"(17.0, 28.0, 27.333333333333332)","(9.0, 13.5, 13.2)","(21.0, 26.0, 24.076923076923077)","(7.0, 9.0, 8.616666666666667)","(31.0, 38.0, 36.2)","(2.9, 4.4, 4.457142857142857)","(13.0, 22.0, 20.82857142857143)","(2.9, 3.55, 3.5043478260869563)","(7.0, 8.4, 8.56)","(61.0, 150.0, 147.64705882352942)"
12-01-2023 10:56:30.773346,"(17.0, 28.0, 27.333333333333332)","(9.0, 13.5, 13.2)","(21.0, 25.0, 24.238095238095237)","(7.0, 9.0, 8.733333333333333)","(31.0, 38.0, 36.15384615384615)","(2.9, 4.5, 4.457142857142857)","(13.0, 21.0, 20.823529411764707)","(2.9, 3.55, 3.4871794871794872)","(7.0, 9.0, 8.543589743589743)","(61.0, 150.0, 136.66666666666666)"
12-01-2023 10:56:31.949962,"(17.0, 28.0, 27.333333333333332)","(9.0, 13.5, 13.2)","(21.0, 25.0, 24.2)","(7.0, 9.0, 8.733333333333333)","(31.0, 38.0, 36.15384615384615)","(2.9, 4.5, 4.457142857142857)","(13.0, 21.0, 20.823529411764707)","(2.9, 3.6, 3.5171875)","(7.0, 8.8, 8.088888888888889)","(61.0, 140.0, 136.66666666666666)"
12-01-2023 10:56:33.149747,"(17.0, 28.0, 27.70967741935484)","(9.0, 13.5, 13.2)","(21.0, 25.0, 24.2)","(7.0, 9.0, 8.733333333333333)","(31.0, 38.0, 36.15384615384615)","(2.9, 4.5, 4.4678571428571425)","(13.0, 21.0, 20.823529411764707)","(2.9, 3.55, 3.463461538461538)","(7.0, 8.8, 8.281081081081082)","(61.0, 140.0, 136.66666666666666)"
12-01-2023 10:56:34.661234,"(17.0, 28.0, 27.1)","(9.0, 13.5, 13.0)","(21.0, 25.0, 24.46666666666667)","(7.0, 9.0, 8.733333333333333)","(31.0, 38.0, 36.15384615384615)","(2.9, 4.5, 4.466666666666667)","(13.0, 21.0, 20.823529411764707)","(2.9, 3.55, 3.463461538461538)","(7.0, 8.8, 8.458823529411765)","(61.0, 140.0, 136.66666666666666)"
12-01-2023 10:56:36.084793,"(17.0, 28.0, 27.1)","(9.0, 13.5, 12.75)","(21.0, 25.0, 24.46666666666667)","(7.0, 9.0, 8.733333333333333)","(31.0, 38.0, 36.15384615384615)","(2.9, 4.5, 4.466666666666667)","(13.0, 21.0, 20.823529411764707)","(2.9, 3.55, 3.4375)","(7.0, 8.6, 8.52)","(61.0, 140.0, 136.66666666666666)"
12-01-2023 10:56:37.491745,"(17.0, 28.0, 27.1)","(9.0, 13.5, 12.75)","(21.0, 25.0, 24.46666666666667)","(7.0, 9.0, 8.733333333333333)","(31.0, 38.0, 36.15384615384615)","(2.9, 4.5, 4.466666666666667)","(13.0, 21.0, 20.823529411764707)","(2.9, 3.55, 3.4802325581395346)","(7.0, 8.6, 8.54)","(61.0, 140.0, 141.30434782608697)"
12-01-2023 10:56:38.871628,"(17.0, 28.0, 27.608695652173914)","(9.0, 13.5, 12.75)","(21.0, 25.0, 24.46666666666667)","(7.0, 9.0, 8.635294117647058)","(31.0, 38.0, 36.15384615384615)","(2.9, 4.5, 4.466666666666667)","(13.0, 21.0, 20.823529411764707)","(2.9, 3.55, 3.46)","(7.0, 8.6, 8.261818181818182)","(61.0, 150.0, 141.30434782608697)"
12-01-2023 10:56:40.293078,"(17.0, 28.0, 27.608695652173914)","(9.0, 13.5, 13.1)","(21.0, 25.0, 24.46666666666667)","(7.0, 9.2, 8.795348837209302)","(31.0, 38.0, 36.15384615384615)","(2.9, 4.5, 4.466666666666667)","(13.0, 21.0, 20.806451612903224)","(2.9, 3.55, 3.45625)","(7.0, 8.4, 8.231111111111112)","(61.0, 150.0, 141.30434782608697)"
12-01-2023 10:56:41.644251,"(17.0, 28.0, 27.608695652173914)","(9.0, 13.5, 12.868421052631579)","(21.0, 25.0, 24.058823529411764)","(7.0, 9.2, 8.795348837209302)","(31.0, 38.0, 36.15384615384615)","(2.9, 4.5, 4.466666666666667)","(13.0, 21.0, 20.806451612903224)","(2.9, 3.5, 3.4272727272727272)","(7.0, 8.4, 8.52)","(61.0, 150.0, 141.30434782608697)"
