,Opawa Nicky,Homebush Benji,Elodie,Is That Toby,Homebush Matty,Hurunui Mouse,Go Again,Laxmans Ganguly
06-01-2023 09:40:45.703633,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.77, 1.7648275862068965)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 170.0, 118.83333333333333)","(3.6, 10.0, 9.3)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:40:46.725056,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.77, 1.7648275862068965)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 170.0, 118.83333333333333)","(3.6, 9.8, 9.3)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:40:47.718519,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.77, 1.7648275862068965)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 170.0, 118.83333333333333)","(3.6, 9.8, 9.3)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:40:48.715442,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.77, 1.7648275862068965)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 170.0, 118.83333333333333)","(3.6, 9.8, 8.262500000000001)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:40:49.725809,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.77, 1.7648275862068965)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 170.0, 118.83333333333333)","(3.6, 9.8, 8.262500000000001)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:40:50.713369,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7881967213114756)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 170.0, 118.83333333333333)","(3.6, 9.8, 8.262500000000001)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:40:51.684256,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7881967213114756)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 170.0, 118.83333333333333)","(3.6, 9.8, 8.262500000000001)","(10.0, 22.0, 19.48)"
06-01-2023 09:40:52.658954,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7559183673469387)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 170.0, 118.83333333333333)","(3.6, 9.8, 5.6)","(10.0, 22.0, 13.733333333333334)"
06-01-2023 09:40:53.619718,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7559183673469387)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 170.0, 118.83333333333333)","(3.6, 8.2, 5.6)","(10.0, 22.0, 14.0)"
06-01-2023 09:40:54.592372,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7881967213114756)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 170.0, 118.83333333333333)","(3.6, 8.2, 6.3999999999999995)","(10.0, 22.0, 14.0)"
06-01-2023 09:40:55.552909,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7881967213114756)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 170.0, 118.83333333333333)","(3.6, 8.2, 5.657142857142857)","(10.0, 22.0, 14.0)"
06-01-2023 09:40:56.544081,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7881967213114756)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 170.0, 118.83333333333333)","(3.6, 8.2, 5.657142857142857)","(10.0, 22.0, 14.0)"
06-01-2023 09:40:57.503015,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7881967213114756)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 170.0, 118.83333333333333)","(3.6, 8.2, 5.657142857142857)","(10.0, 22.0, 14.0)"
06-01-2023 09:40:58.477653,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7881967213114756)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 170.0, 118.83333333333333)","(3.6, 8.2, 5.657142857142857)","(10.0, 22.0, 14.0)"
06-01-2023 09:40:59.452847,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7881967213114756)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 170.0, 118.83333333333333)","(3.6, 8.2, 5.657142857142857)","(10.0, 22.0, 14.0)"
06-01-2023 09:41:00.412344,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7881967213114756)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 170.0, 118.83333333333333)","(3.6, 8.2, 5.657142857142857)","(10.0, 22.0, 14.0)"
06-01-2023 09:41:01.360344,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7881967213114756)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 170.0, 118.83333333333333)","(3.6, 8.2, 5.657142857142857)","(10.0, 22.0, 14.0)"
06-01-2023 09:41:02.335921,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7881967213114756)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 170.0, 118.83333333333333)","(3.6, 8.2, 5.6)","(10.0, 22.0, 14.0)"
06-01-2023 09:41:03.272456,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.82, 1.8052459016393443)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 170.0, 118.83333333333333)","(3.6, 8.2, 5.015)","(10.0, 22.0, 14.0)"
06-01-2023 09:41:04.216500,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.82, 1.8052459016393443)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 170.0, 118.83333333333333)","(3.6, 8.2, 5.015)","(10.0, 22.0, 14.0)"
06-01-2023 09:41:05.199509,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.82, 1.8052459016393443)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 170.0, 118.83333333333333)","(3.6, 8.2, 5.015)","(10.0, 22.0, 14.0)"
06-01-2023 09:41:06.159519,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.82, 1.8052459016393443)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 170.0, 118.83333333333333)","(3.6, 8.2, 5.015)","(10.0, 22.0, 14.0)"
06-01-2023 09:41:07.133501,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917241379310345)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 170.0, 118.83333333333333)","(3.6, 8.2, 5.015)","(10.0, 22.0, 14.0)"
06-01-2023 09:41:08.128315,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917241379310345)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 170.0, 118.83333333333333)","(3.6, 8.2, 5.015)","(10.0, 22.0, 14.0)"
06-01-2023 09:41:09.125080,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917241379310345)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 170.0, 118.83333333333333)","(3.6, 8.2, 5.015)","(10.0, 22.0, 14.0)"
06-01-2023 09:41:10.101101,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917241379310345)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 170.0, 118.83333333333333)","(3.6, 8.2, 5.776923076923077)","(10.0, 22.0, 14.0)"
06-01-2023 09:41:11.115719,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917241379310345)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 170.0, 118.83333333333333)","(3.6, 8.2, 5.776923076923077)","(10.0, 22.0, 14.0)"
06-01-2023 09:41:12.097725,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917241379310345)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 170.0, 118.83333333333333)","(3.6, 8.2, 5.776923076923077)","(10.0, 22.0, 14.0)"
06-01-2023 09:41:13.073805,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917241379310345)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 170.0, 118.83333333333333)","(3.6, 8.2, 5.776923076923077)","(10.0, 22.0, 14.0)"
06-01-2023 09:41:14.057561,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917241379310345)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 170.0, 118.83333333333333)","(3.6, 8.2, 5.368181818181818)","(10.0, 22.0, 14.0)"
06-01-2023 09:41:15.021665,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917241379310345)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 170.0, 118.83333333333333)","(3.6, 8.2, 5.368181818181818)","(10.0, 22.0, 14.0)"
06-01-2023 09:41:15.966065,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917241379310345)","(15.0, 140.0, 90.69565217391305)","(26.0, 230.0, 128.0)","(18.0, 150.0, 105.5)","(3.6, 8.2, 5.368181818181818)","(10.0, 22.0, 19.48)"
06-01-2023 09:41:16.924385,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917241379310345)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 150.0, 105.5)","(3.6, 8.2, 5.368181818181818)","(10.0, 22.0, 14.333333333333334)"
06-01-2023 09:41:17.900038,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7816296296296297)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 150.0, 105.5)","(3.6, 8.2, 5.368181818181818)","(10.0, 22.0, 14.333333333333334)"
06-01-2023 09:41:18.836545,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7816296296296297)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 150.0, 105.5)","(3.6, 8.2, 5.368181818181818)","(10.0, 22.0, 14.333333333333334)"
06-01-2023 09:41:19.802301,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7816296296296297)","(15.0, 140.0, 92.75)","(26.0, 230.0, 128.0)","(18.0, 150.0, 105.5)","(3.6, 8.2, 5.368181818181818)","(10.0, 22.0, 14.333333333333334)"
06-01-2023 09:41:20.756238,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7816296296296297)","(15.0, 140.0, 73.55882352941177)","(26.0, 230.0, 128.0)","(18.0, 150.0, 105.5)","(3.6, 8.2, 5.368181818181818)","(10.0, 22.0, 14.333333333333334)"
06-01-2023 09:41:21.722144,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7816296296296297)","(15.0, 140.0, 37.72727272727273)","(26.0, 230.0, 128.0)","(18.0, 150.0, 105.5)","(3.6, 8.2, 5.368181818181818)","(10.0, 22.0, 14.333333333333334)"
06-01-2023 09:41:22.661154,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7816296296296297)","(15.0, 140.0, 37.72727272727273)","(26.0, 230.0, 128.0)","(18.0, 150.0, 105.5)","(3.6, 8.2, 5.368181818181818)","(10.0, 22.0, 14.333333333333334)"
06-01-2023 09:41:23.631982,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7816296296296297)","(15.0, 140.0, 73.55882352941177)","(26.0, 230.0, 128.0)","(18.0, 150.0, 105.5)","(3.6, 8.2, 5.368181818181818)","(10.0, 22.0, 14.333333333333334)"
06-01-2023 09:41:24.581870,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7816296296296297)","(15.0, 140.0, 73.55882352941177)","(26.0, 230.0, 128.0)","(18.0, 150.0, 105.5)","(3.6, 8.2, 5.368181818181818)","(10.0, 22.0, 14.333333333333334)"
06-01-2023 09:41:25.541312,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7816296296296297)","(15.0, 140.0, 72.76470588235294)","(26.0, 230.0, 128.0)","(18.0, 150.0, 105.5)","(3.6, 8.2, 6.1466666666666665)","(10.0, 22.0, 14.333333333333334)"
06-01-2023 09:41:26.479038,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7816296296296297)","(15.0, 140.0, 72.76470588235294)","(26.0, 230.0, 128.0)","(18.0, 150.0, 105.5)","(3.6, 8.2, 6.1466666666666665)","(10.0, 22.0, 14.333333333333334)"
06-01-2023 09:41:27.444212,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7816296296296297)","(15.0, 140.0, 72.76470588235294)","(26.0, 230.0, 128.0)","(18.0, 150.0, 105.5)","(3.6, 8.2, 6.1466666666666665)","(10.0, 22.0, 14.333333333333334)"
06-01-2023 09:41:28.402098,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7816296296296297)","(15.0, 140.0, 72.76470588235294)","(26.0, 230.0, 128.0)","(18.0, 150.0, 105.5)","(3.6, 8.2, 6.1466666666666665)","(10.0, 22.0, 14.333333333333334)"
06-01-2023 09:41:29.360634,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7816296296296297)","(15.0, 140.0, 72.76470588235294)","(26.0, 230.0, 128.0)","(18.0, 150.0, 105.5)","(3.6, 8.2, 6.1466666666666665)","(10.0, 22.0, 14.333333333333334)"
06-01-2023 09:41:30.344824,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7816296296296297)","(15.0, 140.0, 45.5)","(26.0, 230.0, 128.0)","(18.0, 150.0, 105.5)","(3.6, 8.2, 6.1466666666666665)","(10.0, 22.0, 14.333333333333334)"
06-01-2023 09:41:31.299442,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7816296296296297)","(15.0, 140.0, 45.5)","(26.0, 230.0, 128.0)","(18.0, 150.0, 105.5)","(3.6, 8.2, 6.1466666666666665)","(10.0, 22.0, 14.333333333333334)"
06-01-2023 09:41:32.264454,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7816296296296297)","(15.0, 140.0, 45.5)","(26.0, 230.0, 128.0)","(18.0, 150.0, 105.5)","(3.6, 8.2, 6.1466666666666665)","(10.0, 22.0, 14.333333333333334)"
06-01-2023 09:41:33.222030,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7816296296296297)","(15.0, 140.0, 45.5)","(26.0, 230.0, 128.0)","(18.0, 150.0, 105.5)","(3.6, 8.2, 6.1466666666666665)","(10.0, 22.0, 14.333333333333334)"
06-01-2023 09:41:34.218204,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7816296296296297)","(15.0, 140.0, 45.5)","(26.0, 230.0, 128.0)","(18.0, 150.0, 105.5)","(3.6, 8.2, 6.1466666666666665)","(10.0, 22.0, 14.333333333333334)"
06-01-2023 09:41:35.178356,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7816296296296297)","(15.0, 140.0, 45.5)","(26.0, 230.0, 128.0)","(18.0, 150.0, 105.5)","(3.6, 8.2, 6.1466666666666665)","(10.0, 22.0, 14.333333333333334)"
06-01-2023 09:41:36.190793,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 72.76470588235294)","(26.0, 230.0, 128.0)","(18.0, 150.0, 105.5)","(3.6, 8.2, 5.015)","(10.0, 22.0, 14.333333333333334)"
06-01-2023 09:41:37.179390,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 72.76470588235294)","(26.0, 230.0, 128.0)","(18.0, 150.0, 105.5)","(3.6, 8.2, 6.1)","(10.0, 22.0, 14.333333333333334)"
06-01-2023 09:41:38.150024,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 72.76470588235294)","(26.0, 230.0, 128.0)","(18.0, 150.0, 105.5)","(3.6, 8.2, 6.1)","(10.0, 22.0, 14.333333333333334)"
06-01-2023 09:41:39.112474,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 72.76470588235294)","(26.0, 230.0, 128.0)","(18.0, 150.0, 105.5)","(3.6, 8.2, 6.1)","(10.0, 22.0, 14.333333333333334)"
06-01-2023 09:41:40.110868,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 72.76470588235294)","(26.0, 230.0, 128.0)","(18.0, 150.0, 127.75)","(3.6, 8.2, 6.1)","(10.0, 22.0, 14.333333333333334)"
06-01-2023 09:41:41.102274,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 72.76470588235294)","(26.0, 230.0, 128.0)","(18.0, 150.0, 127.75)","(3.6, 8.2, 6.1)","(10.0, 22.0, 14.333333333333334)"
06-01-2023 09:41:42.056652,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 72.76470588235294)","(26.0, 230.0, 128.0)","(18.0, 150.0, 127.75)","(3.6, 8.2, 6.1)","(10.0, 22.0, 14.333333333333334)"
06-01-2023 09:41:43.017492,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 72.76470588235294)","(26.0, 230.0, 128.0)","(18.0, 150.0, 127.75)","(3.6, 8.2, 5.119999999999999)","(10.0, 22.0, 14.333333333333334)"
06-01-2023 09:41:43.984886,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 128.0)","(18.0, 150.0, 127.75)","(3.6, 8.2, 5.119999999999999)","(10.0, 22.0, 14.333333333333334)"
06-01-2023 09:41:44.932229,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 128.0)","(18.0, 150.0, 127.75)","(3.6, 8.2, 5.119999999999999)","(10.0, 22.0, 14.333333333333334)"
06-01-2023 09:41:45.875847,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.5625)","(26.0, 230.0, 128.0)","(18.0, 150.0, 127.75)","(3.6, 8.2, 5.119999999999999)","(10.0, 22.0, 19.48)"
06-01-2023 09:41:46.828102,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.5625)","(26.0, 230.0, 128.0)","(18.0, 150.0, 127.75)","(3.6, 8.2, 5.119999999999999)","(10.0, 22.0, 19.48)"
06-01-2023 09:41:47.773641,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 128.0)","(18.0, 150.0, 127.75)","(3.6, 8.2, 5.119999999999999)","(10.0, 22.0, 19.48)"
06-01-2023 09:41:48.737687,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 128.0)","(18.0, 150.0, 127.75)","(3.6, 8.2, 5.015)","(10.0, 22.0, 19.48)"
06-01-2023 09:41:49.675881,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 128.0)","(18.0, 150.0, 127.75)","(3.6, 8.2, 5.015)","(10.0, 22.0, 19.48)"
06-01-2023 09:41:50.624579,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 128.0)","(18.0, 150.0, 127.75)","(3.6, 8.2, 5.015)","(10.0, 22.0, 19.48)"
06-01-2023 09:41:51.580960,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 126.5)","(18.0, 150.0, 127.75)","(3.6, 8.2, 5.015)","(10.0, 22.0, 19.48)"
06-01-2023 09:41:52.525344,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 126.5)","(18.0, 150.0, 127.75)","(3.6, 8.2, 4.7)","(10.0, 22.0, 19.48)"
06-01-2023 09:41:53.462783,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 126.5)","(18.0, 150.0, 127.75)","(3.6, 8.2, 4.7)","(10.0, 22.0, 19.48)"
06-01-2023 09:41:54.423942,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 126.5)","(18.0, 150.0, 127.75)","(3.6, 8.2, 4.7)","(10.0, 22.0, 19.48)"
06-01-2023 09:41:55.378982,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 126.5)","(18.0, 150.0, 127.75)","(3.6, 8.2, 4.7)","(10.0, 22.0, 19.48)"
06-01-2023 09:41:56.344406,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 126.5)","(18.0, 150.0, 127.75)","(3.6, 8.2, 5.085)","(10.0, 22.0, 19.48)"
06-01-2023 09:41:57.283429,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 126.5)","(18.0, 150.0, 127.75)","(3.6, 8.2, 5.085)","(10.0, 22.0, 19.48)"
06-01-2023 09:41:58.249420,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 126.5)","(18.0, 150.0, 127.75)","(3.6, 8.2, 5.085)","(10.0, 22.0, 19.48)"
06-01-2023 09:41:59.189885,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 126.5)","(18.0, 150.0, 127.75)","(3.6, 8.2, 5.085)","(10.0, 22.0, 19.48)"
06-01-2023 09:42:00.154279,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 126.5)","(18.0, 150.0, 110.59090909090908)","(3.6, 8.2, 5.085)","(10.0, 22.0, 19.48)"
06-01-2023 09:42:01.108198,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 126.5)","(18.0, 120.0, 110.59090909090908)","(3.6, 8.2, 5.085)","(10.0, 22.0, 19.48)"
06-01-2023 09:42:02.079505,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 126.5)","(18.0, 120.0, 110.59090909090908)","(3.6, 8.2, 4.7)","(10.0, 22.0, 19.48)"
06-01-2023 09:42:03.078995,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 102.61538461538461)","(18.0, 120.0, 94.375)","(3.6, 8.2, 5.015)","(10.0, 22.0, 19.48)"
06-01-2023 09:42:04.042225,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 103.23076923076923)","(18.0, 120.0, 94.375)","(3.6, 8.2, 5.015)","(10.0, 22.0, 19.48)"
06-01-2023 09:42:05.023800,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 103.23076923076923)","(18.0, 120.0, 94.375)","(3.6, 8.2, 5.015)","(10.0, 22.0, 19.48)"
06-01-2023 09:42:05.988185,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 103.23076923076923)","(18.0, 120.0, 94.375)","(3.6, 8.2, 5.015)","(10.0, 22.0, 19.48)"
06-01-2023 09:42:07.008790,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 103.23076923076923)","(18.0, 120.0, 94.375)","(3.6, 8.2, 5.015)","(10.0, 22.0, 19.48)"
06-01-2023 09:42:07.985734,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 103.23076923076923)","(18.0, 120.0, 94.375)","(3.6, 8.2, 5.015)","(10.0, 22.0, 19.48)"
06-01-2023 09:42:09.007757,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 103.23076923076923)","(18.0, 120.0, 94.375)","(3.6, 8.2, 4.7)","(10.0, 22.0, 19.48)"
06-01-2023 09:42:09.963896,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 103.23076923076923)","(18.0, 120.0, 94.375)","(3.6, 8.2, 6.1)","(10.0, 22.0, 19.48)"
