,Nightwatch Star,Eagle Uno,Parabellum,Knight Walker,Stilton,Laker,Pocket More For Less Nz,Happy As,Caesars Rockstar,Neville Shannon
10-01-2023 19:44:47.108444,"(2.0, 2.62, 2.4781818181818185)","(4.8, 8.2, 7.75)","(4.4, 8.8, 8.05)","(101.0, 220.0, 201.66666666666666)","(20.0, 30.0, 25.833333333333336)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 17.333333333333332)","(61.0, 95.0, 88.0)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:44:48.298551,"(2.0, 2.62, 2.4781818181818185)","(4.8, 8.2, 7.75)","(4.4, 8.8, 7.800000000000001)","(101.0, 220.0, 201.66666666666666)","(20.0, 30.0, 22.5)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 17.333333333333332)","(61.0, 95.0, 88.0)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:44:49.432268,"(2.0, 2.62, 2.4781818181818185)","(4.8, 8.2, 7.75)","(4.4, 8.8, 7.800000000000001)","(101.0, 220.0, 201.66666666666666)","(20.0, 29.0, 22.1)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 17.333333333333332)","(61.0, 95.0, 88.0)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:44:50.562697,"(2.0, 2.62, 2.4781818181818185)","(4.8, 8.2, 7.545454545454545)","(4.4, 8.4, 8.254545454545454)","(101.0, 220.0, 201.66666666666666)","(18.0, 28.0, 25.5)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 17.333333333333332)","(61.0, 95.0, 88.0)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:44:51.686279,"(2.0, 2.62, 2.4781818181818185)","(4.8, 8.2, 7.545454545454545)","(4.4, 8.4, 8.254545454545454)","(101.0, 220.0, 191.42857142857144)","(18.0, 27.0, 23.4)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 17.333333333333332)","(61.0, 95.0, 88.0)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:44:52.856788,"(2.0, 2.62, 2.4781818181818185)","(4.8, 8.2, 7.545454545454545)","(4.4, 8.4, 7.866666666666667)","(101.0, 220.0, 191.42857142857144)","(18.0, 27.0, 23.4)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 17.333333333333332)","(61.0, 95.0, 88.0)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:44:54.255514,"(2.0, 2.62, 2.4781818181818185)","(4.8, 8.2, 7.545454545454545)","(4.4, 8.4, 7.866666666666667)","(101.0, 220.0, 191.42857142857144)","(18.0, 27.0, 24.75)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 17.333333333333332)","(61.0, 95.0, 88.0)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:44:55.659073,"(2.0, 2.62, 2.4781818181818185)","(4.8, 8.2, 7.545454545454545)","(4.4, 8.4, 7.866666666666667)","(101.0, 220.0, 191.42857142857144)","(18.0, 27.0, 24.75)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 17.333333333333332)","(61.0, 95.0, 88.0)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:44:56.900170,"(2.0, 2.62, 2.3971428571428572)","(4.8, 8.2, 7.545454545454545)","(4.4, 8.4, 7.866666666666667)","(101.0, 220.0, 191.42857142857144)","(20.0, 27.0, 24.0)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 17.333333333333332)","(61.0, 95.0, 88.0)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:44:58.325148,"(2.0, 2.62, 2.436470588235294)","(4.8, 8.2, 7.545454545454545)","(4.4, 8.4, 7.866666666666667)","(101.0, 220.0, 191.42857142857144)","(20.0, 25.0, 22.5)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 17.333333333333332)","(61.0, 95.0, 88.0)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:44:59.621784,"(2.0, 2.62, 2.436470588235294)","(4.8, 8.2, 7.545454545454545)","(4.4, 8.4, 7.866666666666667)","(101.0, 220.0, 191.42857142857144)","(20.0, 24.0, 22.5)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 17.333333333333332)","(61.0, 95.0, 88.0)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:00.801320,"(2.0, 2.62, 2.436470588235294)","(4.8, 8.2, 7.545454545454545)","(4.4, 8.4, 7.866666666666667)","(101.0, 220.0, 191.42857142857144)","(20.0, 24.0, 22.5)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 17.333333333333332)","(61.0, 95.0, 88.0)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:02.042296,"(2.0, 2.62, 2.436470588235294)","(4.8, 8.2, 7.545454545454545)","(4.4, 8.4, 7.866666666666667)","(101.0, 220.0, 191.42857142857144)","(20.0, 24.0, 22.5)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 17.333333333333332)","(61.0, 95.0, 88.0)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:03.372178,"(2.0, 2.62, 2.436470588235294)","(4.8, 8.2, 7.699999999999999)","(4.4, 8.4, 7.866666666666667)","(101.0, 220.0, 191.42857142857144)","(20.0, 24.0, 22.5)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 17.333333333333332)","(61.0, 95.0, 88.0)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:04.631346,"(2.0, 2.64, 2.4914285714285715)","(4.8, 8.2, 7.3)","(4.4, 8.4, 7.7846153846153845)","(101.0, 220.0, 191.42857142857144)","(20.0, 24.0, 22.5)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 17.333333333333332)","(61.0, 95.0, 88.0)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:05.991225,"(2.0, 2.64, 2.533333333333333)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.7846153846153845)","(101.0, 220.0, 191.42857142857144)","(20.0, 23.0, 21.75)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 17.333333333333332)","(61.0, 95.0, 88.0)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:07.300336,"(2.0, 2.64, 2.3466666666666667)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.7846153846153845)","(101.0, 220.0, 191.42857142857144)","(20.0, 23.0, 21.75)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 17.333333333333332)","(61.0, 95.0, 88.0)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:08.527357,"(2.0, 2.64, 2.456666666666667)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.7846153846153845)","(101.0, 220.0, 191.42857142857144)","(20.0, 23.0, 21.75)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 17.333333333333332)","(61.0, 95.0, 88.0)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:09.720880,"(2.0, 2.64, 2.29)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.7846153846153845)","(101.0, 220.0, 191.42857142857144)","(20.0, 23.0, 21.75)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 17.333333333333332)","(61.0, 95.0, 88.0)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:10.973400,"(2.0, 2.62, 2.5854545454545454)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.7846153846153845)","(101.0, 220.0, 191.42857142857144)","(20.0, 23.0, 21.75)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 17.333333333333332)","(61.0, 95.0, 88.0)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:12.250285,"(2.0, 2.62, 2.5171428571428573)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(20.0, 23.0, 21.75)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 17.333333333333332)","(61.0, 95.0, 88.0)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:13.436071,"(2.0, 2.62, 2.393333333333333)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(20.0, 23.0, 21.75)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 17.0)","(61.0, 95.0, 88.0)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:14.684064,"(2.0, 2.62, 2.4066666666666667)","(4.8, 8.0, 7.285714285714286)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(20.0, 23.0, 21.75)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 16.5)","(61.0, 95.0, 88.0)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:15.915058,"(2.0, 2.62, 2.56)","(4.8, 8.0, 7.285714285714286)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(20.0, 23.0, 21.75)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 16.5)","(61.0, 95.0, 88.0)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:17.118770,"(2.0, 2.6, 2.525714285714286)","(4.8, 8.0, 7.285714285714286)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(20.0, 23.0, 21.75)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 16.5)","(61.0, 95.0, 88.0)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:18.380672,"(2.0, 2.6, 2.542222222222222)","(4.8, 8.0, 7.285714285714286)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(20.0, 23.0, 21.75)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 16.5)","(61.0, 95.0, 88.0)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:19.632811,"(2.0, 2.6, 2.5566666666666666)","(4.8, 8.0, 7.285714285714286)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(20.0, 23.0, 21.75)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 16.5)","(61.0, 95.0, 88.0)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:20.893366,"(2.0, 2.6, 2.5566666666666666)","(4.8, 8.0, 7.285714285714286)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(20.0, 23.0, 21.75)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 16.5)","(61.0, 95.0, 88.0)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:22.164855,"(2.0, 2.6, 2.5566666666666666)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(20.0, 23.0, 21.75)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 16.5)","(61.0, 95.0, 88.0)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:23.405107,"(2.0, 2.6, 2.5566666666666666)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(20.0, 23.0, 21.75)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 16.5)","(61.0, 95.0, 82.5)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:24.692741,"(2.0, 2.6, 2.5566666666666666)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(20.0, 23.0, 21.75)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 16.5)","(61.0, 100.0, 82.5)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:25.906715,"(2.0, 2.6, 2.535)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(20.0, 23.0, 21.75)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 16.5)","(61.0, 100.0, 83.75)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:27.118204,"(2.0, 2.6, 2.453333333333333)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(20.0, 23.0, 22.615384615384617)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 16.666666666666668)","(61.0, 95.0, 83.75)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:28.445372,"(2.0, 2.6, 2.453333333333333)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(20.0, 28.0, 21.692307692307693)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 16.666666666666668)","(61.0, 95.0, 93.33333333333334)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:29.699032,"(2.0, 2.6, 2.453333333333333)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(20.0, 26.0, 21.81818181818182)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 16.666666666666668)","(61.0, 100.0, 83.33333333333333)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:31.024621,"(2.0, 2.6, 2.4166666666666665)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(20.0, 25.0, 21.272727272727273)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 16.666666666666668)","(61.0, 100.0, 86.36363636363636)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:32.345917,"(2.0, 2.6, 2.4166666666666665)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(20.0, 24.0, 22.285714285714285)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 16.666666666666668)","(61.0, 100.0, 87.5)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:33.589974,"(2.0, 2.6, 2.4166666666666665)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(20.0, 23.0, 22.285714285714285)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 16.666666666666668)","(61.0, 100.0, 87.5)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:34.849516,"(2.0, 2.6, 2.4166666666666665)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(20.0, 25.0, 24.0)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 16.666666666666668)","(61.0, 100.0, 87.5)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:36.171863,"(2.0, 2.6, 2.4166666666666665)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(20.0, 25.0, 21.81818181818182)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 16.666666666666668)","(61.0, 100.0, 90.625)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:37.393437,"(2.0, 2.6, 2.3833333333333333)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(20.0, 25.0, 21.81818181818182)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 16.666666666666668)","(61.0, 100.0, 90.625)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:38.623862,"(2.0, 2.6, 2.3833333333333333)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(20.0, 25.0, 22.5)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 16.666666666666668)","(61.0, 100.0, 90.625)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:39.883557,"(2.0, 2.6, 2.3833333333333333)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(20.0, 24.0, 22.5)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 16.666666666666668)","(61.0, 100.0, 90.625)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:41.185688,"(2.0, 2.6, 2.3833333333333333)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(20.0, 23.0, 22.5)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 16.666666666666668)","(61.0, 100.0, 90.625)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:42.426857,"(2.0, 2.6, 2.3833333333333333)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(20.0, 24.0, 22.5)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 16.666666666666668)","(61.0, 100.0, 90.625)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:43.670539,"(2.0, 2.6, 2.3833333333333333)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(20.0, 24.0, 22.5)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 18.0)","(61.0, 100.0, 90.625)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:44.991173,"(2.0, 2.46, 2.3666666666666667)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(20.0, 24.0, 21.8)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 18.0)","(61.0, 100.0, 90.625)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:46.240338,"(2.0, 2.46, 2.3836363636363633)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(20.0, 24.0, 21.8)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 17.0)","(61.0, 100.0, 92.5)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:47.564926,"(2.0, 2.46, 2.376)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(20.0, 24.0, 21.8)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 20.0, 17.75)","(61.0, 100.0, 92.5)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:48.825810,"(2.0, 2.46, 2.3725)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(20.0, 24.0, 21.8)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 19.5, 17.75)","(61.0, 100.0, 92.5)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:50.188666,"(2.0, 2.46, 2.3725)","(4.8, 8.0, 7.333333333333333)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(20.0, 46.0, 28.0625)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 23.0, 18.333333333333332)","(61.0, 100.0, 88.75)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:51.546308,"(2.0, 2.46, 2.3725)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.933333333333334)","(101.0, 220.0, 191.42857142857144)","(20.0, 44.0, 31.4)","(101.0, 220.0, 194.28571428571428)","(4.8, 99999, 99990)","(16.0, 23.0, 18.333333333333332)","(61.0, 100.0, 88.75)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:52.894047,"(2.0, 2.46, 2.269090909090909)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(21.0, 40.0, 31.4)","(101.0, 220.0, 194.28571428571428)","(5.0, 99999, 99990)","(16.0, 23.0, 17.666666666666668)","(71.0, 100.0, 88.75)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:54.146906,"(2.0, 2.62, 2.3492307692307692)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(21.0, 40.0, 31.4)","(101.0, 220.0, 194.28571428571428)","(5.0, 99999, 99990)","(16.0, 21.0, 17.333333333333332)","(71.0, 100.0, 88.75)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:55.460662,"(2.0, 2.6, 2.453333333333333)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(21.0, 40.0, 31.4)","(101.0, 220.0, 194.28571428571428)","(5.0, 99999, 99990)","(16.0, 20.0, 16.5)","(71.0, 100.0, 88.75)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:56.842109,"(2.0, 2.6, 2.4166666666666665)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(21.0, 40.0, 31.4)","(101.0, 220.0, 194.28571428571428)","(5.0, 99999, 99990)","(16.0, 20.0, 16.5)","(71.0, 100.0, 88.75)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:58.182097,"(2.0, 2.6, 2.4166666666666665)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(21.0, 40.0, 31.4)","(101.0, 220.0, 194.28571428571428)","(5.0, 99999, 99990)","(16.0, 20.0, 16.5)","(71.0, 100.0, 88.75)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:45:59.499500,"(2.0, 2.6, 2.4166666666666665)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(21.0, 40.0, 31.4)","(101.0, 220.0, 194.28571428571428)","(5.0, 99999, 99990)","(16.0, 20.0, 16.5)","(71.0, 100.0, 88.75)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:46:00.892866,"(2.0, 2.6, 2.4166666666666665)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(21.0, 40.0, 31.4)","(101.0, 220.0, 194.28571428571428)","(5.0, 99999, 99990)","(16.0, 20.0, 16.666666666666668)","(71.0, 100.0, 88.75)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:46:02.175263,"(2.0, 2.6, 2.4166666666666665)","(4.8, 8.0, 7.2)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(21.0, 40.0, 31.4)","(101.0, 220.0, 194.28571428571428)","(5.0, 99999, 99990)","(16.0, 20.0, 16.666666666666668)","(71.0, 100.0, 88.75)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:46:03.506942,"(2.0, 2.6, 2.4166666666666665)","(4.8, 8.0, 7.285714285714286)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(21.0, 36.0, 26.6)","(101.0, 220.0, 194.28571428571428)","(5.0, 99999, 99990)","(16.0, 20.0, 16.666666666666668)","(71.0, 100.0, 88.75)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:46:04.768144,"(2.0, 2.5, 2.4)","(4.8, 8.0, 7.285714285714286)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(21.0, 32.0, 26.6)","(101.0, 220.0, 194.28571428571428)","(5.0, 99999, 99990)","(16.0, 20.0, 16.666666666666668)","(71.0, 100.0, 88.75)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:46:06.068634,"(2.0, 2.5, 2.4)","(4.8, 8.0, 7.285714285714286)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(21.0, 32.0, 25.4)","(101.0, 220.0, 194.28571428571428)","(5.0, 99999, 99990)","(16.0, 20.0, 16.666666666666668)","(71.0, 100.0, 88.75)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:46:07.371017,"(2.0, 2.5, 2.4)","(4.8, 8.0, 7.285714285714286)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(21.0, 30.0, 24.8)","(101.0, 220.0, 194.28571428571428)","(5.0, 99999, 99990)","(16.0, 20.0, 16.666666666666668)","(71.0, 100.0, 88.75)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:46:08.659264,"(2.0, 2.5, 2.4)","(4.8, 8.0, 7.285714285714286)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(21.0, 29.0, 24.8)","(101.0, 220.0, 194.28571428571428)","(5.0, 99999, 99990)","(16.0, 20.0, 16.666666666666668)","(71.0, 100.0, 88.75)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:46:09.949207,"(2.0, 2.5, 2.4)","(4.8, 8.0, 7.285714285714286)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(21.0, 29.0, 24.2)","(101.0, 220.0, 194.28571428571428)","(5.0, 99999, 99990)","(16.0, 20.0, 16.666666666666668)","(71.0, 100.0, 88.75)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:46:11.262120,"(2.0, 2.5, 2.4)","(4.8, 8.0, 7.285714285714286)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(21.0, 28.0, 23.6)","(101.0, 220.0, 194.28571428571428)","(5.0, 99999, 99990)","(16.0, 20.0, 16.666666666666668)","(71.0, 100.0, 88.75)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:46:12.537495,"(2.0, 2.5, 2.4)","(4.8, 8.0, 7.285714285714286)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(21.0, 27.0, 23.6)","(101.0, 220.0, 194.28571428571428)","(5.0, 99999, 99990)","(16.0, 20.0, 16.666666666666668)","(71.0, 100.0, 88.75)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:46:13.802243,"(2.0, 2.5, 2.433333333333333)","(4.8, 8.0, 7.285714285714286)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(21.0, 27.0, 23.0)","(101.0, 220.0, 194.28571428571428)","(5.0, 99999, 99990)","(16.0, 20.0, 16.666666666666668)","(71.0, 100.0, 88.75)","(31.0, 80.0, 54.666666666666664)"
10-01-2023 19:46:15.097561,"(2.0, 2.5, 2.4166666666666665)","(4.8, 8.0, 7.285714285714286)","(4.4, 8.4, 7.4)","(101.0, 220.0, 191.42857142857144)","(21.0, 26.0, 23.0)","(101.0, 220.0, 194.28571428571428)","(5.0, 99999, 99990)","(16.0, 20.0, 16.666666666666668)","(71.0, 100.0, 88.75)","(31.0, 80.0, 54.666666666666664)"
