,Yuri Magic,Sisu,Mexicali Jane,Be Like Oliver,Saron,Velocity Cazau,Angel Harks,Rybolt
11-01-2023 20:05:18.670669,"(2.6, 3.35, 3.279)","(5.5, 9.2, 7.6)","(16.0, 48.0, 40.375)","(26.0, 90.0, 49.375)","(21.0, 55.0, 46.0)","(31.0, 100.0, 66.0)","(11.0, 23.0, 20.8)","(2.15, 2.56, 2.35)"
11-01-2023 20:05:19.921394,"(2.6, 3.35, 3.279)","(5.5, 9.2, 7.6)","(16.0, 48.0, 40.375)","(26.0, 90.0, 49.375)","(21.0, 55.0, 46.0)","(31.0, 100.0, 66.0)","(11.0, 23.0, 20.8)","(2.15, 2.56, 2.35)"
11-01-2023 20:05:21.187219,"(2.6, 3.35, 3.279)","(5.5, 9.2, 7.6)","(16.0, 48.0, 40.375)","(26.0, 90.0, 49.375)","(21.0, 55.0, 46.0)","(31.0, 100.0, 66.0)","(11.0, 23.0, 20.8)","(2.15, 2.56, 2.35)"
11-01-2023 20:05:22.421979,"(2.6, 3.35, 3.279)","(5.5, 9.2, 7.6)","(16.0, 48.0, 40.375)","(26.0, 90.0, 49.375)","(21.0, 55.0, 46.0)","(31.0, 100.0, 66.0)","(11.0, 23.0, 20.8)","(2.15, 2.56, 2.35)"
11-01-2023 20:05:23.714800,"(2.6, 3.35, 3.279)","(5.5, 9.2, 7.6)","(16.0, 48.0, 40.375)","(26.0, 90.0, 49.375)","(21.0, 55.0, 46.0)","(31.0, 100.0, 66.0)","(11.0, 23.0, 20.8)","(2.15, 2.56, 2.35)"
11-01-2023 20:05:25.057860,"(2.6, 3.35, 3.279)","(5.5, 9.2, 7.6)","(16.0, 48.0, 40.375)","(26.0, 90.0, 68.33333333333334)","(21.0, 55.0, 46.0)","(31.0, 100.0, 88.0)","(11.0, 23.0, 20.8)","(2.15, 2.56, 2.35)"
11-01-2023 20:05:26.383066,"(2.6, 3.35, 3.2711111111111113)","(5.5, 9.2, 7.6)","(16.0, 48.0, 40.375)","(26.0, 90.0, 58.0)","(21.0, 55.0, 46.0)","(31.0, 100.0, 64.5)","(11.0, 23.0, 20.25)","(2.15, 2.56, 2.35)"
11-01-2023 20:05:27.619646,"(2.6, 3.35, 3.279)","(5.5, 9.2, 7.6)","(16.0, 48.0, 40.375)","(26.0, 90.0, 58.0)","(21.0, 55.0, 46.0)","(31.0, 100.0, 64.5)","(11.0, 23.0, 17.75)","(2.15, 2.56, 2.35)"
11-01-2023 20:05:29.099783,"(2.6, 3.35, 3.005)","(5.5, 9.2, 7.6)","(16.0, 48.0, 40.375)","(26.0, 90.0, 58.0)","(21.0, 55.0, 46.0)","(31.0, 100.0, 64.5)","(11.0, 23.0, 17.75)","(2.15, 2.56, 2.35)"
11-01-2023 20:05:30.435301,"(2.6, 3.35, 3.005)","(5.5, 9.2, 7.6)","(16.0, 48.0, 40.375)","(26.0, 90.0, 58.0)","(21.0, 55.0, 46.0)","(31.0, 100.0, 64.5)","(11.0, 23.0, 17.75)","(2.15, 2.56, 2.35)"
11-01-2023 20:05:31.821639,"(2.6, 3.35, 3.005)","(5.5, 9.2, 7.6)","(16.0, 48.0, 40.375)","(26.0, 90.0, 58.0)","(21.0, 55.0, 46.0)","(31.0, 100.0, 64.5)","(11.0, 23.0, 17.75)","(2.15, 2.56, 2.35)"
11-01-2023 20:05:33.148717,"(2.6, 3.35, 3.005)","(5.5, 9.2, 7.6)","(16.0, 48.0, 40.375)","(26.0, 90.0, 58.0)","(21.0, 55.0, 46.0)","(31.0, 100.0, 64.5)","(11.0, 23.0, 17.75)","(2.15, 2.56, 2.35)"
11-01-2023 20:05:34.506959,"(2.6, 3.35, 3.005)","(5.5, 9.2, 7.6)","(16.0, 48.0, 40.375)","(26.0, 90.0, 58.0)","(21.0, 55.0, 46.0)","(31.0, 100.0, 93.54545454545455)","(11.0, 23.0, 17.75)","(2.15, 2.56, 2.35)"
11-01-2023 20:05:35.741936,"(2.6, 3.35, 3.005)","(5.5, 9.2, 7.6)","(16.0, 48.0, 40.375)","(26.0, 90.0, 58.0)","(21.0, 55.0, 46.0)","(31.0, 100.0, 93.54545454545455)","(11.0, 23.0, 17.75)","(2.15, 2.56, 2.35)"
11-01-2023 20:05:36.973803,"(2.6, 3.35, 3.005)","(5.5, 9.2, 7.6)","(16.0, 48.0, 40.375)","(26.0, 90.0, 58.0)","(21.0, 55.0, 43.0)","(31.0, 100.0, 93.54545454545455)","(11.0, 23.0, 17.75)","(2.15, 2.56, 2.35)"
11-01-2023 20:05:38.212024,"(2.6, 3.35, 3.005)","(5.5, 9.2, 7.6)","(16.0, 48.0, 40.375)","(26.0, 90.0, 58.0)","(21.0, 55.0, 37.25)","(31.0, 100.0, 93.54545454545455)","(11.0, 23.0, 17.75)","(2.15, 2.56, 2.35)"
11-01-2023 20:05:39.459292,"(2.6, 3.35, 3.005)","(5.5, 9.2, 7.6)","(16.0, 48.0, 40.375)","(26.0, 90.0, 58.0)","(21.0, 55.0, 37.25)","(31.0, 100.0, 93.54545454545455)","(11.0, 23.0, 17.75)","(2.15, 2.56, 2.35)"
11-01-2023 20:05:40.736444,"(2.6, 3.35, 3.005)","(5.5, 9.2, 7.6)","(16.0, 48.0, 44.1875)","(26.0, 90.0, 58.0)","(21.0, 55.0, 37.25)","(31.0, 100.0, 95.26666666666667)","(11.0, 23.0, 20.25)","(2.15, 2.56, 2.35)"
11-01-2023 20:05:42.047728,"(2.6, 3.35, 3.005)","(5.5, 9.2, 7.6)","(16.0, 48.0, 44.1875)","(26.0, 90.0, 58.0)","(21.0, 55.0, 37.25)","(31.0, 100.0, 95.26666666666667)","(11.0, 23.0, 17.75)","(2.15, 2.56, 2.35)"
11-01-2023 20:05:43.320249,"(2.6, 3.35, 3.005)","(5.5, 9.2, 7.6)","(16.0, 48.0, 44.1875)","(26.0, 90.0, 58.0)","(21.0, 55.0, 37.25)","(31.0, 100.0, 95.26666666666667)","(11.0, 23.0, 17.75)","(2.15, 2.56, 2.35)"
11-01-2023 20:05:44.520403,"(2.6, 3.35, 3.005)","(5.5, 9.2, 7.6)","(16.0, 48.0, 44.1875)","(26.0, 90.0, 58.0)","(21.0, 55.0, 37.25)","(31.0, 100.0, 95.26666666666667)","(11.0, 23.0, 17.75)","(2.15, 2.56, 2.35)"
11-01-2023 20:05:45.775244,"(2.6, 3.35, 3.005)","(5.5, 9.2, 7.6)","(16.0, 48.0, 44.1875)","(26.0, 90.0, 33.111111111111114)","(21.0, 55.0, 49.083333333333336)","(31.0, 100.0, 95.26666666666667)","(11.0, 23.0, 17.75)","(2.15, 2.56, 2.35)"
11-01-2023 20:05:46.963379,"(2.6, 3.35, 3.005)","(5.5, 9.2, 7.6)","(16.0, 48.0, 44.1875)","(26.0, 90.0, 33.111111111111114)","(21.0, 55.0, 49.083333333333336)","(31.0, 100.0, 95.26666666666667)","(11.0, 23.0, 17.75)","(2.15, 2.56, 2.35)"
11-01-2023 20:05:48.257379,"(2.6, 3.35, 3.005)","(5.5, 9.2, 7.6)","(16.0, 48.0, 44.1875)","(26.0, 90.0, 33.111111111111114)","(21.0, 55.0, 49.083333333333336)","(31.0, 100.0, 95.26666666666667)","(11.0, 23.0, 17.75)","(2.15, 2.56, 2.35)"
11-01-2023 20:05:49.518705,"(2.6, 3.35, 3.005)","(5.5, 9.2, 7.6)","(16.0, 48.0, 44.1875)","(26.0, 90.0, 33.111111111111114)","(21.0, 55.0, 49.083333333333336)","(31.0, 100.0, 95.26666666666667)","(11.0, 23.0, 17.75)","(2.15, 2.56, 2.35)"
11-01-2023 20:05:50.835078,"(2.6, 3.35, 3.005)","(5.5, 9.2, 7.6)","(16.0, 48.0, 44.1875)","(26.0, 90.0, 33.111111111111114)","(21.0, 55.0, 49.083333333333336)","(31.0, 100.0, 95.26666666666667)","(11.0, 23.0, 17.75)","(2.15, 2.56, 2.35)"
11-01-2023 20:05:52.257580,"(2.6, 3.35, 3.005)","(5.5, 9.2, 7.6)","(16.0, 48.0, 44.1875)","(26.0, 90.0, 33.111111111111114)","(21.0, 55.0, 49.083333333333336)","(31.0, 100.0, 95.26666666666667)","(11.0, 23.0, 17.75)","(2.15, 2.56, 2.35)"
11-01-2023 20:05:53.678106,"(2.6, 3.35, 3.005)","(5.5, 9.2, 7.6)","(16.0, 48.0, 33.0)","(26.0, 90.0, 33.111111111111114)","(21.0, 55.0, 49.083333333333336)","(31.0, 100.0, 65.0)","(11.0, 23.0, 17.75)","(2.15, 2.56, 2.35)"
11-01-2023 20:05:55.021854,"(2.6, 3.35, 3.005)","(5.5, 9.2, 7.6)","(16.0, 48.0, 33.0)","(26.0, 90.0, 33.111111111111114)","(21.0, 55.0, 43.25)","(31.0, 100.0, 65.0)","(11.0, 23.0, 17.75)","(2.15, 2.56, 2.35)"
11-01-2023 20:05:56.356526,"(2.6, 3.35, 3.005)","(5.5, 9.2, 7.6)","(16.0, 48.0, 33.0)","(26.0, 90.0, 33.111111111111114)","(21.0, 48.0, 43.25)","(31.0, 100.0, 65.0)","(11.0, 23.0, 17.75)","(2.15, 2.56, 2.35)"
11-01-2023 20:05:57.655853,"(2.6, 3.35, 3.005)","(5.5, 9.2, 7.6)","(16.0, 48.0, 33.0)","(26.0, 90.0, 33.111111111111114)","(21.0, 48.0, 43.25)","(31.0, 100.0, 65.0)","(11.0, 23.0, 17.75)","(2.15, 2.56, 2.35)"
11-01-2023 20:05:58.906428,"(2.6, 3.35, 3.005)","(5.5, 9.2, 7.6)","(16.0, 48.0, 33.0)","(26.0, 90.0, 33.111111111111114)","(21.0, 48.0, 43.25)","(31.0, 100.0, 65.0)","(11.0, 23.0, 17.75)","(2.15, 2.56, 2.35)"
11-01-2023 20:06:00.216220,"(2.6, 3.35, 3.005)","(5.5, 9.2, 7.6)","(16.0, 48.0, 33.0)","(26.0, 90.0, 33.111111111111114)","(21.0, 48.0, 44.916666666666664)","(31.0, 100.0, 65.0)","(11.0, 23.0, 17.75)","(2.15, 2.56, 2.35)"
11-01-2023 20:06:01.529205,"(2.6, 3.35, 3.005)","(5.5, 9.2, 7.6)","(16.0, 48.0, 33.0)","(26.0, 90.0, 33.111111111111114)","(21.0, 50.0, 44.916666666666664)","(31.0, 100.0, 66.0)","(11.0, 23.0, 17.75)","(2.15, 2.56, 2.35)"
11-01-2023 20:06:02.760566,"(2.6, 3.35, 3.005)","(5.5, 9.2, 7.6)","(16.0, 48.0, 33.0)","(26.0, 90.0, 32.4)","(21.0, 50.0, 41.285714285714285)","(31.0, 100.0, 66.0)","(11.0, 23.0, 17.75)","(2.15, 2.56, 2.35)"
11-01-2023 20:06:04.037832,"(2.6, 3.35, 3.005)","(5.5, 9.2, 7.6)","(16.0, 48.0, 33.0)","(26.0, 90.0, 32.4)","(21.0, 50.0, 41.285714285714285)","(31.0, 100.0, 66.0)","(11.0, 23.0, 17.75)","(2.15, 2.56, 2.35)"
