,Spritz,Smooth Heaven,Prosecute,Robell Ruby,Our Sassy Nyrah,Fearless Levi,Double The Cash,Outbreak Bindi
10-01-2023 18:13:49.040360,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 312.8571428571429)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:13:50.288314,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 312.8571428571429)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:13:51.568781,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 312.8571428571429)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:13:52.808346,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:13:53.971989,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:13:55.139006,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:13:56.368628,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:13:57.587620,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:13:58.985527,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:00.264037,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:01.531895,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:02.783007,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:04.013770,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:05.254638,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:06.444508,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:07.704950,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:08.895227,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:10.175375,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:11.435985,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:12.561387,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:13.679367,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:14.923840,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:16.147940,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:17.378836,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:18.645351,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:19.821986,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:21.044393,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:22.220736,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:23.392016,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:24.623809,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:25.826303,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:27.025606,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:28.226072,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:29.402788,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:30.597619,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:31.796443,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:33.010713,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:34.179093,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:35.385488,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:36.559093,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:37.740444,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:38.924583,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:40.088780,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:41.289198,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:42.486614,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:43.697672,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:44.871324,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:46.074393,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:47.271493,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:48.579247,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:49.968356,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:51.223699,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:52.742486,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:54.703402,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:55.976614,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:57.188368,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:58.366324,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:14:59.509278,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:15:00.672425,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:15:01.764112,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:15:02.853108,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:15:03.897083,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:15:04.976177,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:15:06.007062,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:15:07.099894,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:15:08.185837,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:15:09.335604,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:15:10.446032,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:15:11.509503,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:15:12.615050,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:15:13.670498,"(2.4, 2.94, 2.5345945945945947)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:15:14.780293,"(2.4, 2.7, 2.591666666666667)","(18.0, 60.0, 30.18181818181818)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:15:15.892796,"(2.4, 2.7, 2.591666666666667)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:15:17.002264,"(2.4, 2.92, 2.8344444444444443)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:15:18.099530,"(2.4, 2.92, 2.8344444444444443)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:15:19.158758,"(2.4, 2.92, 2.68)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:15:20.203611,"(2.4, 2.92, 2.68)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:15:21.218522,"(2.4, 2.92, 2.68)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:15:22.252649,"(2.4, 2.92, 2.68)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:15:23.288420,"(2.4, 2.92, 2.68)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:15:24.309873,"(2.4, 2.92, 2.68)","(18.0, 60.0, 27.2)","(6.0, 9.8, 9.643298969072166)","(4.8, 8.6, 5.757894736842105)","(91.0, 610.0, 436.6666666666667)","(8.5, 17.0, 13.7)","(3.6, 5.1, 4.796551724137931)","(21.0, 65.0, 37.36363636363636)"
