,Shian Gizmo,Rosie Clare,Single Figures,Spring Oak,Our Opals,Thanks Mark,Spring Ethic,Big Apatite
10-01-2023 15:39:38.233310,"(5.5, 5.5, 5.4)","(18.0, 40.0, 39.125)","(11.0, 17.5, 11.852941176470589)","(6.5, 10.0, 9.02608695652174)","(1.85, 2.36, 2.2533333333333334)","(7.5, 28.0, 23.25)","(51.0, 290.0, 260.0)","(7.5, 11.5, 10.923076923076923)"
10-01-2023 15:39:39.302886,"(5.5, 5.5, 5.4)","(18.0, 40.0, 39.125)","(11.0, 17.5, 11.852941176470589)","(6.5, 10.0, 9.02608695652174)","(1.85, 2.36, 2.25)","(7.5, 28.0, 23.25)","(51.0, 290.0, 260.0)","(7.5, 11.5, 10.923076923076923)"
10-01-2023 15:39:40.382304,"(5.5, 5.5, 5.4)","(18.0, 40.0, 39.125)","(11.0, 17.5, 11.852941176470589)","(6.5, 10.0, 9.02608695652174)","(1.85, 2.36, 2.2520000000000002)","(7.5, 28.0, 23.25)","(51.0, 290.0, 260.0)","(7.5, 11.5, 10.923076923076923)"
10-01-2023 15:39:41.543604,"(5.5, 5.5, 5.4)","(18.0, 40.0, 39.125)","(11.0, 17.5, 11.852941176470589)","(6.5, 10.0, 9.36923076923077)","(1.85, 2.36, 2.2520000000000002)","(7.5, 28.0, 23.869565217391305)","(51.0, 290.0, 268.33333333333337)","(7.5, 11.5, 10.923076923076923)"
10-01-2023 15:39:42.773844,"(5.5, 5.5, 5.4)","(18.0, 40.0, 39.125)","(11.0, 17.5, 11.852941176470589)","(6.5, 9.8, 9.142857142857142)","(1.85, 2.36, 2.2520000000000002)","(7.5, 28.0, 23.869565217391305)","(51.0, 300.0, 268.33333333333337)","(7.5, 11.5, 10.923076923076923)"
10-01-2023 15:39:43.927081,"(5.5, 5.5, 5.4)","(18.0, 40.0, 39.125)","(11.0, 17.5, 12.11111111111111)","(6.5, 9.6, 9.142857142857142)","(1.85, 2.36, 2.3184615384615386)","(7.5, 28.0, 23.869565217391305)","(51.0, 300.0, 268.33333333333337)","(7.5, 11.5, 10.923076923076923)"
10-01-2023 15:39:45.014805,"(5.5, 5.5, 5.4)","(18.0, 40.0, 39.125)","(11.0, 17.0, 13.166666666666666)","(6.5, 9.6, 9.142857142857142)","(1.85, 2.36, 2.3214285714285716)","(7.5, 28.0, 23.869565217391305)","(51.0, 300.0, 185.0)","(7.5, 11.5, 10.923076923076923)"
10-01-2023 15:39:46.077459,"(5.5, 5.5, 5.433333333333334)","(18.0, 40.0, 39.125)","(11.0, 16.5, 13.166666666666666)","(6.5, 9.6, 9.142857142857142)","(1.85, 2.36, 2.3214285714285716)","(7.5, 28.0, 23.869565217391305)","(51.0, 290.0, 185.0)","(7.5, 11.5, 10.923076923076923)"
10-01-2023 15:39:47.222319,"(5.5, 5.5, 5.433333333333334)","(18.0, 40.0, 39.125)","(11.0, 16.5, 13.166666666666666)","(6.5, 9.6, 9.142857142857142)","(1.85, 2.36, 2.3214285714285716)","(7.5, 28.0, 23.869565217391305)","(51.0, 290.0, 185.0)","(7.5, 11.5, 10.923076923076923)"
10-01-2023 15:39:48.306179,"(5.5, 5.5, 5.433333333333334)","(18.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 9.142857142857142)","(1.85, 2.36, 2.3)","(7.5, 28.0, 23.869565217391305)","(51.0, 290.0, 251.66666666666666)","(7.5, 11.5, 10.923076923076923)"
10-01-2023 15:39:49.359401,"(5.5, 5.5, 5.433333333333334)","(18.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 9.142857142857142)","(1.85, 2.36, 2.3457142857142856)","(7.5, 28.0, 23.869565217391305)","(51.0, 280.0, 166.66666666666669)","(7.5, 11.5, 10.923076923076923)"
10-01-2023 15:39:50.457374,"(5.5, 5.5, 5.433333333333334)","(18.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 9.142857142857142)","(1.85, 2.36, 2.3457142857142856)","(7.5, 28.0, 23.869565217391305)","(51.0, 280.0, 176.66666666666669)","(7.5, 11.5, 10.923076923076923)"
10-01-2023 15:39:51.686797,"(5.5, 5.5, 5.433333333333334)","(18.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 9.142857142857142)","(1.85, 2.36, 2.3457142857142856)","(7.5, 28.0, 23.869565217391305)","(51.0, 270.0, 160.0)","(7.5, 11.5, 10.923076923076923)"
10-01-2023 15:39:52.856654,"(5.5, 5.5, 5.433333333333334)","(18.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 9.142857142857142)","(1.85, 2.36, 2.3457142857142856)","(7.5, 28.0, 23.869565217391305)","(51.0, 250.0, 160.0)","(7.5, 11.5, 10.923076923076923)"
10-01-2023 15:39:54.035585,"(5.5, 5.5, 5.433333333333334)","(18.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 9.142857142857142)","(1.85, 2.36, 2.3452459016393443)","(7.5, 28.0, 23.869565217391305)","(51.0, 250.0, 157.14285714285714)","(7.5, 11.5, 10.923076923076923)"
10-01-2023 15:39:55.515662,"(5.5, 5.5, 5.433333333333334)","(18.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 9.142857142857142)","(1.85, 2.36, 2.3452459016393443)","(7.5, 28.0, 23.869565217391305)","(51.0, 250.0, 150.58823529411765)","(7.5, 11.5, 10.724137931034482)"
10-01-2023 15:39:56.782711,"(5.5, 5.5, 5.433333333333334)","(18.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 9.142857142857142)","(1.85, 2.36, 2.3452459016393443)","(7.5, 28.0, 23.869565217391305)","(51.0, 250.0, 150.58823529411765)","(7.5, 11.5, 10.923076923076923)"
10-01-2023 15:39:58.101853,"(5.5, 5.5, 5.433333333333334)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 9.142857142857142)","(1.85, 2.36, 2.3452459016393443)","(8.0, 28.0, 23.869565217391305)","(51.0, 250.0, 150.58823529411765)","(7.5, 11.5, 10.923076923076923)"
10-01-2023 15:39:59.285811,"(5.5, 5.5, 5.433333333333334)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 9.142857142857142)","(1.85, 2.36, 2.3452459016393443)","(8.0, 28.0, 23.869565217391305)","(51.0, 250.0, 150.58823529411765)","(7.5, 11.5, 10.923076923076923)"
10-01-2023 15:40:00.510562,"(5.5, 5.5, 5.433333333333334)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 9.142857142857142)","(1.85, 2.36, 2.3452459016393443)","(8.0, 28.0, 23.869565217391305)","(51.0, 250.0, 150.58823529411765)","(7.5, 11.5, 10.923076923076923)"
10-01-2023 15:40:01.584239,"(5.5, 5.5, 5.433333333333334)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 9.142857142857142)","(1.85, 2.36, 2.3452459016393443)","(8.0, 28.0, 23.0)","(51.0, 250.0, 150.58823529411765)","(7.5, 11.5, 10.724137931034482)"
10-01-2023 15:40:02.811381,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 9.142857142857142)","(1.85, 2.36, 2.3452459016393443)","(8.0, 28.0, 23.0)","(51.0, 250.0, 150.58823529411765)","(7.5, 11.5, 10.724137931034482)"
10-01-2023 15:40:04.087923,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 9.142857142857142)","(1.85, 2.36, 2.3452459016393443)","(8.0, 28.0, 23.263157894736842)","(51.0, 250.0, 150.58823529411765)","(7.5, 11.5, 10.724137931034482)"
10-01-2023 15:40:05.236346,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 9.142857142857142)","(1.85, 2.36, 2.3452459016393443)","(8.0, 28.0, 23.0)","(51.0, 250.0, 150.58823529411765)","(7.5, 11.5, 10.724137931034482)"
10-01-2023 15:40:06.244379,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 8.94)","(1.85, 2.36, 2.3452459016393443)","(8.0, 28.0, 23.0)","(51.0, 250.0, 150.58823529411765)","(7.5, 11.5, 10.724137931034482)"
10-01-2023 15:40:07.470832,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 8.753846153846153)","(1.85, 2.36, 2.2957142857142854)","(8.0, 28.0, 23.0)","(51.0, 250.0, 150.58823529411765)","(7.5, 11.5, 10.724137931034482)"
10-01-2023 15:40:08.999349,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 8.753846153846153)","(1.85, 2.36, 2.3085714285714283)","(8.0, 28.0, 23.0)","(51.0, 250.0, 150.58823529411765)","(7.5, 11.5, 10.724137931034482)"
10-01-2023 15:40:10.319521,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 8.753846153846153)","(1.85, 2.36, 2.3035294117647056)","(8.0, 28.0, 23.0)","(51.0, 250.0, 158.23529411764707)","(7.5, 11.5, 10.724137931034482)"
10-01-2023 15:40:11.488862,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 8.753846153846153)","(1.85, 2.36, 2.3035294117647056)","(8.0, 28.0, 23.0)","(51.0, 250.0, 158.23529411764707)","(7.5, 11.5, 10.724137931034482)"
10-01-2023 15:40:12.637204,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 8.753846153846153)","(1.85, 2.36, 2.3035294117647056)","(8.0, 28.0, 23.0)","(51.0, 250.0, 158.23529411764707)","(7.5, 11.5, 10.724137931034482)"
10-01-2023 15:40:14.137981,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 8.753846153846153)","(1.85, 2.36, 2.3035294117647056)","(8.0, 28.0, 23.0)","(51.0, 250.0, 158.23529411764707)","(7.5, 11.5, 10.724137931034482)"
10-01-2023 15:40:15.468528,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 8.753846153846153)","(1.85, 2.36, 2.2914285714285714)","(8.0, 28.0, 23.0)","(51.0, 250.0, 158.23529411764707)","(7.5, 11.5, 10.724137931034482)"
10-01-2023 15:40:16.839112,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 8.753846153846153)","(1.85, 2.36, 2.2914285714285714)","(8.0, 28.0, 23.0)","(51.0, 250.0, 158.23529411764707)","(7.5, 11.5, 10.724137931034482)"
10-01-2023 15:40:18.498753,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 8.753846153846153)","(1.85, 2.36, 2.2914285714285714)","(8.0, 28.0, 23.0)","(51.0, 250.0, 158.23529411764707)","(7.5, 11.5, 10.724137931034482)"
10-01-2023 15:40:19.848486,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 8.753846153846153)","(1.85, 2.36, 2.3452307692307692)","(8.0, 28.0, 23.0)","(51.0, 250.0, 158.23529411764707)","(7.5, 11.5, 10.724137931034482)"
10-01-2023 15:40:21.062986,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 8.753846153846153)","(1.85, 2.36, 2.34125)","(8.0, 28.0, 23.0)","(51.0, 250.0, 158.23529411764707)","(7.5, 11.5, 10.724137931034482)"
10-01-2023 15:40:22.226839,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 8.753846153846153)","(1.85, 2.36, 2.34125)","(8.0, 28.0, 23.0)","(51.0, 250.0, 164.28571428571428)","(7.5, 11.5, 10.75)"
10-01-2023 15:40:23.447313,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 8.753846153846153)","(1.85, 2.36, 2.34125)","(8.0, 28.0, 23.0)","(51.0, 250.0, 166.9230769230769)","(7.5, 11.5, 10.75)"
10-01-2023 15:40:24.714332,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 8.753846153846153)","(1.85, 2.36, 2.3452459016393443)","(8.0, 28.0, 23.0)","(51.0, 250.0, 158.33333333333334)","(7.5, 11.5, 10.75)"
10-01-2023 15:40:25.963847,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 8.753846153846153)","(1.85, 2.36, 2.34125)","(8.0, 28.0, 23.0)","(51.0, 250.0, 160.0)","(7.5, 11.5, 10.75)"
10-01-2023 15:40:27.154530,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 8.753846153846153)","(1.85, 2.36, 2.34125)","(8.0, 28.0, 23.263157894736842)","(51.0, 260.0, 185.0)","(7.5, 11.5, 10.75)"
10-01-2023 15:40:28.348733,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 8.753846153846153)","(1.85, 2.36, 2.3452459016393443)","(8.0, 28.0, 23.8)","(51.0, 250.0, 175.0)","(7.5, 11.5, 10.75)"
10-01-2023 15:40:29.455842,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 8.753846153846153)","(1.85, 2.36, 2.3452459016393443)","(8.0, 28.0, 23.8)","(51.0, 250.0, 175.0)","(7.5, 11.5, 10.75)"
10-01-2023 15:40:30.865211,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 8.742857142857142)","(1.85, 2.36, 2.3452459016393443)","(8.0, 28.0, 23.8)","(51.0, 250.0, 175.0)","(7.5, 11.5, 10.75)"
10-01-2023 15:40:32.136444,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.6, 8.876190476190477)","(1.85, 2.36, 2.3452459016393443)","(8.0, 28.0, 23.8)","(51.0, 250.0, 175.0)","(7.5, 11.5, 10.75)"
10-01-2023 15:40:33.359041,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.3452459016393443)","(8.0, 28.0, 23.0)","(51.0, 250.0, 175.0)","(7.5, 11.5, 10.75)"
10-01-2023 15:40:34.687435,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.3452459016393443)","(8.0, 28.0, 23.0)","(51.0, 250.0, 175.0)","(7.5, 11.5, 10.944444444444445)"
10-01-2023 15:40:36.042253,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.3452459016393443)","(8.0, 28.0, 23.0)","(51.0, 250.0, 175.0)","(7.5, 11.5, 10.944444444444445)"
10-01-2023 15:40:37.316685,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.3452459016393443)","(8.0, 28.0, 23.0)","(51.0, 250.0, 175.0)","(7.5, 11.5, 10.944444444444445)"
10-01-2023 15:40:38.575003,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.3452459016393443)","(8.0, 28.0, 23.0)","(51.0, 250.0, 175.0)","(7.5, 11.5, 10.944444444444445)"
10-01-2023 15:40:39.789796,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.3444827586206896)","(8.0, 28.0, 23.0)","(51.0, 250.0, 183.33333333333334)","(7.5, 11.5, 10.944444444444445)"
10-01-2023 15:40:40.952551,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.821052631578947)","(1.85, 2.36, 2.343050847457627)","(8.0, 28.0, 23.0)","(51.0, 250.0, 175.0)","(7.5, 11.5, 10.944444444444445)"
10-01-2023 15:40:42.057352,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.343050847457627)","(8.0, 28.0, 23.0)","(51.0, 250.0, 175.0)","(7.5, 11.5, 10.944444444444445)"
10-01-2023 15:40:43.214407,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.343050847457627)","(8.0, 28.0, 23.0)","(51.0, 250.0, 175.0)","(7.5, 11.5, 10.944444444444445)"
10-01-2023 15:40:44.442625,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.343050847457627)","(8.0, 28.0, 23.0)","(51.0, 250.0, 175.0)","(7.5, 11.5, 10.944444444444445)"
10-01-2023 15:40:45.662125,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.339032258064516)","(8.0, 28.0, 23.0)","(51.0, 250.0, 175.0)","(7.5, 11.5, 10.944444444444445)"
10-01-2023 15:40:46.945108,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.339032258064516)","(8.0, 28.0, 23.0)","(51.0, 250.0, 175.0)","(7.5, 11.5, 10.944444444444445)"
10-01-2023 15:40:48.172771,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.339032258064516)","(8.0, 28.0, 23.0)","(51.0, 250.0, 175.0)","(7.5, 11.5, 10.944444444444445)"
10-01-2023 15:40:49.481945,"(5.5, 5.5, 5.4)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.3383333333333334)","(8.0, 28.0, 23.0)","(51.0, 250.0, 152.30769230769232)","(7.5, 11.5, 10.75)"
10-01-2023 15:40:50.615215,"(5.5, 5.5, 5.433333333333334)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.3383333333333334)","(8.0, 28.0, 23.0)","(51.0, 260.0, 169.0909090909091)","(7.5, 11.5, 10.944444444444445)"
10-01-2023 15:40:51.912451,"(5.5, 5.5, 5.433333333333334)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.3383333333333334)","(8.0, 28.0, 23.0)","(51.0, 260.0, 169.0909090909091)","(7.5, 11.5, 10.944444444444445)"
10-01-2023 15:40:53.137864,"(5.5, 5.5, 5.433333333333334)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.3383333333333334)","(8.0, 28.0, 23.0)","(51.0, 260.0, 169.0909090909091)","(7.5, 11.5, 10.944444444444445)"
10-01-2023 15:40:54.362988,"(5.5, 5.5, 5.433333333333334)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.3383333333333334)","(8.0, 28.0, 23.0)","(51.0, 260.0, 169.0909090909091)","(7.5, 11.5, 10.944444444444445)"
10-01-2023 15:40:55.481264,"(5.5, 5.5, 5.433333333333334)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.3383333333333334)","(8.0, 28.0, 23.0)","(51.0, 260.0, 169.0909090909091)","(7.5, 11.5, 10.944444444444445)"
10-01-2023 15:40:56.571184,"(5.5, 5.5, 5.433333333333334)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.3383333333333334)","(8.0, 28.0, 23.0)","(51.0, 260.0, 169.0909090909091)","(7.5, 11.5, 10.944444444444445)"
10-01-2023 15:40:57.721748,"(5.5, 5.5, 5.433333333333334)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.3375862068965514)","(8.0, 28.0, 23.0)","(51.0, 260.0, 169.0909090909091)","(7.5, 11.5, 10.944444444444445)"
10-01-2023 15:40:58.899426,"(5.5, 5.5, 5.433333333333334)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.3375862068965514)","(8.0, 28.0, 23.0)","(51.0, 260.0, 169.0909090909091)","(7.5, 11.5, 10.944444444444445)"
10-01-2023 15:41:00.051774,"(5.5, 5.5, 5.433333333333334)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.3375862068965514)","(8.0, 28.0, 23.0)","(51.0, 260.0, 169.0909090909091)","(7.5, 11.5, 10.944444444444445)"
10-01-2023 15:41:01.167731,"(5.5, 5.5, 5.433333333333334)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.821052631578947)","(1.85, 2.36, 2.329047619047619)","(8.0, 28.0, 23.0)","(51.0, 260.0, 169.0909090909091)","(7.5, 11.5, 10.944444444444445)"
10-01-2023 15:41:02.313554,"(5.5, 5.5, 5.433333333333334)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.329047619047619)","(8.0, 28.0, 23.0)","(51.0, 260.0, 169.0909090909091)","(7.5, 11.5, 10.944444444444445)"
10-01-2023 15:41:03.419339,"(5.5, 5.5, 5.433333333333334)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.329047619047619)","(8.0, 28.0, 23.0)","(51.0, 260.0, 169.0909090909091)","(7.5, 11.5, 10.944444444444445)"
10-01-2023 15:41:04.503206,"(5.5, 5.5, 5.433333333333334)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.329047619047619)","(8.0, 28.0, 23.0)","(51.0, 260.0, 169.0909090909091)","(7.5, 11.5, 10.944444444444445)"
10-01-2023 15:41:05.636527,"(5.5, 5.5, 5.433333333333334)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.821052631578947)","(1.85, 2.36, 2.329047619047619)","(8.0, 28.0, 23.0)","(51.0, 260.0, 132.72727272727272)","(7.5, 11.5, 10.75)"
10-01-2023 15:41:06.812789,"(5.5, 5.6, 5.506756756756756)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.329047619047619)","(8.0, 28.0, 23.0)","(51.0, 260.0, 178.1818181818182)","(7.5, 11.5, 10.944444444444445)"
10-01-2023 15:41:08.066293,"(5.5, 5.6, 5.50958904109589)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.329047619047619)","(8.0, 28.0, 23.0)","(51.0, 260.0, 178.1818181818182)","(7.5, 11.5, 10.944444444444445)"
10-01-2023 15:41:09.258506,"(5.5, 5.6, 5.5249999999999995)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.329047619047619)","(8.0, 28.0, 23.0)","(51.0, 260.0, 178.1818181818182)","(7.5, 11.5, 10.944444444444445)"
10-01-2023 15:41:10.448271,"(5.5, 5.6, 5.486666666666666)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.329047619047619)","(8.0, 28.0, 23.0)","(51.0, 260.0, 178.1818181818182)","(7.5, 11.5, 10.944444444444445)"
10-01-2023 15:41:11.592326,"(5.5, 5.6, 5.4714285714285715)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.329047619047619)","(8.0, 28.0, 23.0)","(51.0, 260.0, 178.1818181818182)","(7.5, 11.5, 10.944444444444445)"
10-01-2023 15:41:12.746025,"(5.5, 5.6, 5.4714285714285715)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.3266666666666667)","(8.0, 28.0, 23.0)","(51.0, 260.0, 178.1818181818182)","(7.5, 11.5, 10.75)"
10-01-2023 15:41:13.764389,"(5.5, 5.6, 5.486666666666666)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.3266666666666667)","(8.0, 28.0, 23.0)","(51.0, 260.0, 178.1818181818182)","(7.5, 11.5, 10.75)"
10-01-2023 15:41:14.925800,"(5.5, 5.6, 5.486666666666666)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.3266666666666667)","(8.0, 28.0, 23.0)","(51.0, 260.0, 178.1818181818182)","(7.5, 11.5, 10.75)"
10-01-2023 15:41:16.272034,"(5.5, 5.6, 5.486666666666666)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.3266666666666667)","(8.0, 28.0, 23.0)","(51.0, 260.0, 178.1818181818182)","(7.5, 11.5, 10.75)"
10-01-2023 15:41:17.700529,"(5.5, 5.6, 5.486666666666666)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.3266666666666667)","(8.0, 28.0, 23.8)","(51.0, 260.0, 178.1818181818182)","(7.5, 11.5, 10.75)"
10-01-2023 15:41:18.863107,"(5.5, 5.6, 5.486666666666666)","(19.0, 40.0, 39.125)","(11.0, 16.5, 11.954545454545455)","(6.5, 9.4, 8.9)","(1.85, 2.36, 2.3166666666666664)","(8.0, 28.0, 24.0625)","(51.0, 260.0, 178.1818181818182)","(7.5, 11.5, 10.75)"
