,Paramount Rush,Kahlua And Soda,Up There Millie,Magic Zimba,Destini Fresco,Up There Rocco
16-12-2022 11:01:45.918976,"(3.7, 5.0, 4.875)","(5.0, 7.2, 7.042857142857143)","(31.0, 95.0, 81.36363636363636)","(26.0, 60.0, 54.61538461538461)","(20.0, 48.0, 44.25)","(1.6, 1.66, 1.6554545454545453)"
16-12-2022 11:01:46.842855,"(3.7, 5.0, 4.875)","(5.0, 7.2, 7.042857142857143)","(31.0, 95.0, 83.0)","(26.0, 60.0, 50.0)","(20.0, 48.0, 44.4)","(1.6, 1.66, 1.6466666666666665)"
16-12-2022 11:01:47.805071,"(3.7, 5.0, 4.833333333333333)","(5.0, 7.2, 7.075)","(31.0, 95.0, 83.0)","(26.0, 60.0, 54.16666666666667)","(20.0, 48.0, 44.72727272727273)","(1.6, 1.66, 1.6628260869565217)"
16-12-2022 11:01:48.778667,"(3.7, 4.9, 4.861111111111112)","(5.0, 7.2, 7.075)","(31.0, 95.0, 75.0)","(26.0, 60.0, 54.16666666666667)","(20.0, 48.0, 44.72727272727273)","(1.6, 1.67, 1.6641558441558442)"
16-12-2022 11:01:49.679996,"(3.7, 4.9, 4.854285714285714)","(5.0, 7.2, 7.075)","(31.0, 95.0, 75.0)","(26.0, 60.0, 54.16666666666667)","(20.0, 48.0, 44.72727272727273)","(1.6, 1.67, 1.6641558441558442)"
16-12-2022 11:01:50.632593,"(3.7, 4.9, 4.854285714285714)","(5.0, 7.2, 7.075)","(31.0, 95.0, 75.0)","(26.0, 60.0, 54.16666666666667)","(20.0, 48.0, 44.72727272727273)","(1.6, 1.67, 1.652)"
16-12-2022 11:01:51.582781,"(3.7, 5.0, 4.884444444444444)","(5.0, 7.2, 7.006451612903226)","(31.0, 95.0, 75.0)","(26.0, 60.0, 54.16666666666667)","(20.0, 48.0, 44.72727272727273)","(1.6, 1.66, 1.6563636363636363)"
16-12-2022 11:01:52.538345,"(3.7, 5.0, 4.88)","(5.0, 7.2, 7.0285714285714285)","(31.0, 95.0, 75.0)","(26.0, 60.0, 54.16666666666667)","(20.0, 48.0, 44.72727272727273)","(1.6, 1.66, 1.6458823529411764)"
16-12-2022 11:01:53.450375,"(3.7, 5.0, 4.857142857142857)","(5.0, 7.2, 7.1375)","(31.0, 95.0, 75.0)","(26.0, 60.0, 54.16666666666667)","(20.0, 48.0, 44.72727272727273)","(1.6, 1.66, 1.6447999999999998)"
16-12-2022 11:01:54.320977,"(3.7, 5.0, 4.896551724137931)","(5.0, 7.2, 7.1375)","(31.0, 95.0, 81.66666666666667)","(26.0, 60.0, 54.16666666666667)","(20.0, 48.0, 44.72727272727273)","(1.6, 1.65, 1.6529411764705881)"
16-12-2022 11:01:55.202843,"(3.7, 5.0, 4.877419354838709)","(5.0, 7.2, 7.081818181818182)","(31.0, 95.0, 81.66666666666667)","(26.0, 60.0, 54.61538461538461)","(20.0, 48.0, 44.72727272727273)","(1.6, 1.66, 1.6486666666666665)"
16-12-2022 11:01:56.123445,"(3.7, 5.0, 4.857142857142857)","(5.0, 7.2, 7.081818181818182)","(31.0, 95.0, 75.0)","(26.0, 60.0, 54.61538461538461)","(20.0, 48.0, 44.72727272727273)","(1.6, 1.66, 1.641656050955414)"
16-12-2022 11:01:57.046473,"(3.7, 5.0, 4.88)","(5.0, 7.2, 7.081818181818182)","(31.0, 95.0, 75.0)","(26.0, 60.0, 54.61538461538461)","(20.0, 48.0, 44.72727272727273)","(1.6, 1.66, 1.6464999999999999)"
16-12-2022 11:01:57.956162,"(3.7, 5.0, 4.865454545454545)","(5.0, 7.2, 7.105882352941177)","(31.0, 95.0, 75.0)","(26.0, 60.0, 54.61538461538461)","(20.0, 48.0, 44.72727272727273)","(1.6, 1.65, 1.6454166666666665)"
16-12-2022 11:01:58.923013,"(3.7, 5.0, 4.863333333333333)","(5.0, 7.2, 7.1)","(31.0, 95.0, 75.0)","(26.0, 60.0, 54.61538461538461)","(20.0, 48.0, 44.72727272727273)","(1.6, 1.65, 1.6478846153846154)"
16-12-2022 11:01:59.861052,"(3.7, 4.9, 4.813157894736842)","(5.0, 7.2, 7.114285714285715)","(31.0, 95.0, 75.0)","(26.0, 60.0, 54.61538461538461)","(20.0, 48.0, 44.72727272727273)","(1.6, 1.65, 1.6478846153846154)"
16-12-2022 11:02:00.716375,"(3.7, 5.0, 4.891176470588235)","(5.0, 7.4, 7.3500000000000005)","(31.0, 95.0, 75.0)","(26.0, 60.0, 54.61538461538461)","(20.0, 48.0, 44.72727272727273)","(1.6, 1.64, 1.6333333333333333)"
16-12-2022 11:02:01.654608,"(3.6, 5.0, 4.878947368421053)","(5.0, 7.4, 7.321212121212121)","(31.0, 95.0, 75.0)","(26.0, 60.0, 54.61538461538461)","(21.0, 48.0, 44.0)","(1.6, 1.65, 1.6348275862068964)"
16-12-2022 11:02:02.587952,"(3.6, 5.0, 4.91864406779661)","(5.0, 7.4, 7.384615384615385)","(31.0, 90.0, 83.75)","(26.0, 60.0, 56.888888888888886)","(21.0, 46.0, 43.0)","(1.6, 1.65, 1.633478260869565)"
16-12-2022 11:02:03.524503,"(3.6, 5.0, 4.91864406779661)","(5.0, 7.6, 7.44)","(31.0, 90.0, 76.36363636363636)","(26.0, 60.0, 56.888888888888886)","(21.0, 46.0, 43.09090909090909)","(1.6, 1.64, 1.6360526315789472)"
16-12-2022 11:02:04.378341,"(3.6, 4.9, 4.8421686746987955)","(5.0, 7.6, 7.44)","(31.0, 90.0, 76.36363636363636)","(26.0, 60.0, 56.888888888888886)","(21.0, 48.0, 43.09090909090909)","(1.6, 1.64, 1.6345098039215684)"
16-12-2022 11:02:05.313751,"(3.5, 4.9, 4.8464285714285715)","(5.0, 7.6, 7.49)","(31.0, 90.0, 75.0)","(26.0, 60.0, 55.333333333333336)","(21.0, 48.0, 43.09090909090909)","(1.6, 1.64, 1.6342857142857141)"
16-12-2022 11:02:06.234331,"(3.5, 4.9, 4.842622950819672)","(5.0, 7.6, 7.485714285714286)","(31.0, 90.0, 75.0)","(26.0, 60.0, 55.333333333333336)","(21.0, 48.0, 44.142857142857146)","(1.6, 1.64, 1.633673469387755)"
16-12-2022 11:02:07.101168,"(3.5, 4.9, 4.85)","(5.0, 7.6, 7.490909090909091)","(31.0, 90.0, 76.36363636363636)","(26.0, 60.0, 57.565217391304344)","(21.0, 48.0, 45.23076923076923)","(1.6, 1.64, 1.63225)"
16-12-2022 11:02:07.992674,"(3.5, 4.9, 4.834328358208955)","(5.5, 7.6, 7.485714285714286)","(41.0, 90.0, 82.10526315789474)","(26.0, 60.0, 57.565217391304344)","(21.0, 48.0, 45.473684210526315)","(1.6, 1.64, 1.63225)"
16-12-2022 11:02:08.897245,"(3.5, 4.9, 4.829032258064516)","(5.5, 7.6, 7.485714285714286)","(41.0, 90.0, 76.66666666666667)","(26.0, 60.0, 57.45454545454545)","(21.0, 48.0, 46.2)","(1.6, 1.64, 1.6321875)"
16-12-2022 11:02:09.871449,"(3.5, 4.9, 4.82280701754386)","(5.5, 7.6, 7.473684210526316)","(41.0, 90.0, 80.76923076923077)","(26.0, 60.0, 56.705882352941174)","(21.0, 48.0, 46.2)","(1.6, 1.64, 1.6335897435897435)"
16-12-2022 11:02:10.819743,"(3.5, 4.9, 4.822413793103448)","(5.5, 7.6, 7.473684210526316)","(41.0, 90.0, 82.72727272727272)","(26.0, 60.0, 56.5)","(21.0, 48.0, 46.36363636363637)","(1.6, 1.64, 1.6316949152542373)"
16-12-2022 11:02:11.732569,"(3.5, 4.9, 4.836231884057971)","(5.5, 7.6, 7.477777777777778)","(41.0, 90.0, 82.72727272727272)","(26.0, 60.0, 56.5)","(21.0, 48.0, 46.36363636363637)","(1.6, 1.64, 1.6316949152542373)"
16-12-2022 11:02:12.636646,"(3.5, 4.9, 4.841333333333333)","(5.5, 7.6, 7.504347826086956)","(41.0, 90.0, 83.33333333333333)","(26.0, 60.0, 57.45454545454545)","(21.0, 48.0, 46.434782608695656)","(1.6, 1.64, 1.6319230769230768)"
16-12-2022 11:02:13.573223,"(3.5, 4.9, 4.841333333333333)","(5.5, 7.6, 7.504347826086956)","(41.0, 90.0, 83.33333333333333)","(26.0, 60.0, 56.36363636363636)","(21.0, 48.0, 46.434782608695656)","(1.6, 1.64, 1.6319230769230768)"
16-12-2022 11:02:14.525651,"(3.5, 4.9, 4.852083333333334)","(5.5, 7.6, 7.477777777777778)","(41.0, 90.0, 82.72727272727272)","(26.0, 60.0, 56.36363636363636)","(21.0, 48.0, 46.2)","(1.6, 1.64, 1.6251136363636363)"
16-12-2022 11:02:15.400291,"(3.5, 4.9, 4.871666666666667)","(5.5, 7.6, 7.526666666666666)","(41.0, 90.0, 82.72727272727272)","(26.0, 60.0, 56.666666666666664)","(21.0, 48.0, 46.2)","(1.6, 1.63, 1.6251136363636363)"
16-12-2022 11:02:16.292007,"(3.5, 5.1, 5.005)","(5.5, 7.0, 6.849122807017544)","(41.0, 90.0, 86.0)","(26.0, 60.0, 58.57142857142857)","(21.0, 48.0, 46.8)","(1.6, 1.64, 1.6685365853658536)"
16-12-2022 11:02:17.185466,"(3.5, 5.0, 4.9363636363636365)","(5.5, 6.8, 6.785)","(41.0, 100.0, 87.5)","(26.0, 70.0, 62.631578947368425)","(21.0, 48.0, 47.294117647058826)","(1.6, 1.67, 1.6795238095238094)"
16-12-2022 11:02:18.147344,"(3.5, 5.0, 4.9185185185185185)","(5.5, 6.8, 6.792207792207792)","(41.0, 100.0, 90.625)","(26.0, 70.0, 62.631578947368425)","(21.0, 48.0, 47.294117647058826)","(1.6, 1.69, 1.6783333333333332)"
16-12-2022 11:02:19.048947,"(3.5, 4.9, 4.82)","(5.5, 7.0, 6.774117647058823)","(41.0, 100.0, 90.625)","(26.0, 65.0, 63.0)","(21.0, 48.0, 47.294117647058826)","(1.6, 1.69, 1.682222222222222)"
16-12-2022 11:02:19.968290,"(3.5, 4.9, 4.751485148514852)","(5.5, 7.0, 6.766292134831461)","(41.0, 100.0, 90.0)","(26.0, 65.0, 57.0)","(21.0, 48.0, 47.142857142857146)","(1.6, 1.69, 1.6746341463414633)"
16-12-2022 11:02:20.944781,"(3.5, 4.9, 4.764912280701755)","(5.5, 7.0, 6.773262032085562)","(41.0, 100.0, 89.41176470588235)","(26.0, 65.0, 58.18181818181818)","(21.0, 48.0, 47.294117647058826)","(1.6, 1.68, 1.6783050847457626)"
16-12-2022 11:02:22.004771,"(3.5, 4.9, 4.7711538461538465)","(5.5, 7.0, 6.781005586592179)","(41.0, 100.0, 89.41176470588235)","(26.0, 65.0, 59.44444444444444)","(21.0, 48.0, 47.294117647058826)","(1.6, 1.69, 1.6821951219512195)"
16-12-2022 11:02:22.975258,"(3.5, 4.9, 4.768627450980392)","(5.5, 7.0, 6.772093023255814)","(41.0, 100.0, 89.41176470588235)","(26.0, 65.0, 60.2)","(21.0, 48.0, 46.666666666666664)","(1.6, 1.69, 1.7475)"
16-12-2022 11:02:23.916815,"(3.5, 4.7, 4.6902027027027025)","(5.5, 6.6, 6.442857142857143)","(41.0, 100.0, 77.5)","(26.0, 65.0, 48.111111111111114)","(21.0, 48.0, 53.375)","(1.6, 1.75, 1.6858333333333333)"
16-12-2022 11:02:24.907154,"(3.5, 4.8, 4.777551020408163)","(5.5, 6.6, 6.52972972972973)","(41.0, 100.0, 79.0)","(26.0, 65.0, 50.75)","(21.0, 55.0, 52.63636363636364)","(1.6, 1.69, 1.7)"
16-12-2022 11:02:25.824911,"(3.5, 4.9, 4.755172413793104)","(5.5, 6.8, 6.701639344262295)","(41.0, 110.0, 92.0)","(26.0, 65.0, 50.75)","(21.0, 55.0, 46.2)","(1.6, 1.71, 1.7011764705882353)"
16-12-2022 11:02:26.807543,"(3.5, 4.8, 4.768965517241379)","(5.5, 6.8, 6.623529411764705)","(41.0, 110.0, 92.0)","(26.0, 60.0, 54.0)","(21.0, 55.0, 45.77777777777778)","(1.6, 1.71, 1.6981818181818182)"
16-12-2022 11:02:27.759265,"(3.5, 4.8, 4.73768115942029)","(5.5, 6.8, 6.622222222222222)","(41.0, 110.0, 92.0)","(26.0, 60.0, 54.0)","(21.0, 60.0, 49.0)","(1.6, 1.71, 1.6981818181818182)"
16-12-2022 11:02:28.619724,"(3.5, 4.8, 4.732)","(5.5, 6.8, 6.524137931034483)","(41.0, 100.0, 98.23529411764706)","(26.0, 60.0, 54.0)","(21.0, 60.0, 49.0)","(1.6, 1.71, 1.6997297297297296)"
16-12-2022 11:02:29.533324,"(3.5, 4.8, 4.702272727272727)","(5.5, 6.8, 6.524137931034483)","(41.0, 100.0, 98.23529411764706)","(26.0, 60.0, 54.0)","(21.0, 60.0, 49.0)","(1.6, 1.71, 1.7392265193370167)"
16-12-2022 11:02:30.511600,"(3.5, 4.8, 4.771771771771771)","(5.5, 6.4, 6.35625)","(41.0, 100.0, 97.0)","(26.0, 60.0, 54.0)","(21.0, 60.0, 50.73684210526316)","(1.6, 1.74, 1.7355102040816326)"
16-12-2022 11:02:31.436144,"(3.5, 4.7, 4.698630136986302)","(5.5, 6.4, 6.351515151515152)","(41.0, 100.0, 97.0)","(26.0, 60.0, 54.0)","(21.0, 60.0, 48.15384615384615)","(1.6, 1.74, 1.7350537634408603)"
16-12-2022 11:02:32.369090,"(3.5, 4.7, 4.698275862068965)","(5.5, 6.4, 6.340845070422535)","(41.0, 100.0, 87.5)","(26.0, 60.0, 58.0)","(21.0, 60.0, 50.94117647058823)","(1.6, 1.74, 1.7313157894736841)"
16-12-2022 11:02:33.339251,"(3.5, 4.7, 4.698275862068965)","(5.5, 6.4, 6.297674418604651)","(41.0, 100.0, 97.22222222222223)","(26.0, 60.0, 58.25)","(21.0, 60.0, 50.94117647058823)","(1.6, 1.74, 1.731320754716981)"
16-12-2022 11:02:34.376886,"(3.5, 4.8, 4.755172413793104)","(5.5, 6.4, 6.297674418604651)","(41.0, 100.0, 97.22222222222223)","(26.0, 60.0, 59.0)","(21.0, 60.0, 54.90909090909091)","(1.6, 1.74, 1.728)"
16-12-2022 11:02:35.375472,"(3.5, 4.8, 4.762135922330097)","(5.5, 6.4, 6.302127659574468)","(41.0, 100.0, 97.5)","(26.0, 60.0, 59.0)","(21.0, 60.0, 54.23529411764706)","(1.6, 1.74, 1.7257971014492755)"
16-12-2022 11:02:36.296682,"(3.5, 4.8, 4.762135922330097)","(5.5, 6.4, 6.302127659574468)","(41.0, 100.0, 97.5)","(26.0, 60.0, 59.0)","(21.0, 60.0, 54.23529411764706)","(1.6, 1.74, 1.7290140845070423)"
16-12-2022 11:02:37.182345,"(3.5, 4.8, 4.756637168141593)","(5.5, 6.4, 6.160655737704918)","(41.0, 100.0, 97.22222222222223)","(26.0, 60.0, 58.25)","(21.0, 60.0, 53.0)","(1.6, 1.74, 1.7304918032786885)"
16-12-2022 11:02:38.056630,"(3.5, 4.8, 4.756637168141593)","(5.5, 6.2, 6.0875)","(41.0, 100.0, 97.22222222222223)","(26.0, 60.0, 58.25)","(21.0, 60.0, 53.0)","(1.6, 1.74, 1.7409615384615384)"
16-12-2022 11:02:38.980542,"(3.5, 4.8, 4.763888888888889)","(5.5, 6.2, 6.052380952380952)","(41.0, 100.0, 97.5)","(26.0, 60.0, 58.92307692307692)","(21.0, 60.0, 55.333333333333336)","(1.6, 1.75, 1.744891304347826)"
16-12-2022 11:02:39.902192,"(3.5, 4.8, 4.7519607843137255)","(5.5, 6.2, 6.045833333333333)","(41.0, 100.0, 97.5)","(26.0, 60.0, 58.92307692307692)","(21.0, 55.0, 52.0)","(1.6, 1.75, 1.7449462365591397)"
16-12-2022 11:02:40.750433,"(3.5, 4.8, 4.7519607843137255)","(5.5, 6.2, 6.045833333333333)","(41.0, 100.0, 97.5)","(26.0, 60.0, 58.92307692307692)","(21.0, 55.0, 51.785714285714285)","(1.6, 1.75, 1.7449462365591397)"
16-12-2022 11:02:41.702003,"(3.5, 4.8, 4.748958333333333)","(5.5, 6.2, 6.023809523809524)","(41.0, 100.0, 97.22222222222223)","(26.0, 60.0, 58.25)","(21.0, 55.0, 49.85714285714286)","(1.6, 1.75, 1.7292682926829268)"
16-12-2022 11:02:42.668901,"(3.5, 4.9, 4.825892857142857)","(5.5, 6.2, 6.115)","(41.0, 100.0, 96.42857142857143)","(26.0, 60.0, 58.25)","(21.0, 55.0, 51.785714285714285)","(1.6, 1.73, 1.7327272727272727)"
16-12-2022 11:02:43.642837,"(3.5, 4.9, 4.81006711409396)","(5.5, 6.2, 6.074285714285715)","(41.0, 100.0, 96.42857142857143)","(26.0, 60.0, 58.92307692307692)","(21.0, 55.0, 48.57142857142857)","(1.6, 1.74, 1.723157894736842)"
16-12-2022 11:02:44.582771,"(3.5, 4.9, 4.815723270440252)","(5.5, 6.2, 6.09)","(41.0, 100.0, 96.42857142857143)","(26.0, 60.0, 58.92307692307692)","(21.0, 50.0, 48.57142857142857)","(1.6, 1.74, 1.723157894736842)"
16-12-2022 11:02:45.479622,"(3.5, 4.9, 4.814102564102565)","(5.5, 6.2, 6.073469387755102)","(41.0, 100.0, 96.42857142857143)","(26.0, 60.0, 58.92307692307692)","(21.0, 50.0, 48.57142857142857)","(1.6, 1.74, 1.7313846153846153)"
16-12-2022 11:02:46.372407,"(3.5, 4.9, 4.811258278145695)","(5.5, 6.2, 6.0590909090909095)","(41.0, 100.0, 96.42857142857143)","(26.0, 60.0, 58.25)","(21.0, 50.0, 48.18181818181818)","(1.6, 1.74, 1.733623188405797)"
16-12-2022 11:02:47.298783,"(3.5, 4.9, 4.811258278145695)","(5.5, 6.2, 6.0590909090909095)","(41.0, 100.0, 96.42857142857143)","(26.0, 60.0, 58.25)","(21.0, 50.0, 48.46153846153846)","(1.6, 1.73, 1.7278095238095237)"
16-12-2022 11:02:48.133217,"(3.5, 4.9, 4.82108843537415)","(5.5, 6.2, 6.073469387755102)","(41.0, 100.0, 96.42857142857143)","(26.0, 60.0, 58.92307692307692)","(21.0, 50.0, 48.46153846153846)","(1.6, 1.74, 1.7278095238095237)"
16-12-2022 11:02:49.024765,"(3.5, 4.9, 4.8236842105263165)","(5.5, 6.2, 6.081818181818182)","(41.0, 100.0, 96.42857142857143)","(26.0, 60.0, 58.92307692307692)","(21.0, 50.0, 48.46153846153846)","(1.6, 1.74, 1.7262962962962962)"
16-12-2022 11:02:49.982792,"(3.5, 5.0, 4.9906735751295335)","(5.5, 6.2, 6.072)","(41.0, 100.0, 96.42857142857143)","(26.0, 60.0, 58.25)","(21.0, 50.0, 47.142857142857146)","(1.6, 1.74, 1.720508474576271)"
16-12-2022 11:02:50.923540,"(3.5, 5.1, 5.058798283261803)","(5.5, 6.0, 5.991489361702127)","(41.0, 100.0, 97.0)","(26.0, 60.0, 58.25)","(21.0, 50.0, 47.142857142857146)","(1.6, 1.73, 1.7241666666666666)"
16-12-2022 11:02:51.828483,"(3.5, 5.1, 5.0603524229074885)","(5.5, 6.2, 6.034285714285715)","(41.0, 100.0, 97.85714285714286)","(26.0, 60.0, 58.25)","(21.0, 50.0, 46.0)","(1.6, 1.73, 1.759090909090909)"
16-12-2022 11:02:52.769796,"(3.5, 4.9, 4.8612244897959185)","(5.5, 6.0, 5.947540983606557)","(41.0, 100.0, 82.5)","(26.0, 55.0, 48.583333333333336)","(21.0, 46.0, 43.88235294117647)","(1.6, 1.77, 1.7675471698113208)"
16-12-2022 11:02:53.762329,"(3.5, 4.8, 4.782727272727272)","(5.5, 6.2, 6.026562500000001)","(41.0, 100.0, 82.5)","(26.0, 55.0, 46.44444444444444)","(21.0, 46.0, 43.333333333333336)","(1.6, 1.77, 1.792857142857143)"
16-12-2022 11:02:54.661350,"(3.5, 4.7, 4.675)","(5.5, 6.0, 5.9675)","(41.0, 100.0, 80.0)","(26.0, 55.0, 46.44444444444444)","(21.0, 46.0, 43.333333333333336)","(1.6, 1.8, 1.753157894736842)"
16-12-2022 11:02:55.597278,"(3.5, 4.8, 4.707070707070707)","(5.5, 6.0, 5.987096774193549)","(41.0, 100.0, 95.0)","(26.0, 55.0, 46.75)","(21.0, 46.0, 43.4)","(1.6, 1.79, 1.7686725663716814)"
16-12-2022 11:02:56.466357,"(3.5, 4.8, 4.73953488372093)","(5.5, 6.2, 6.068181818181818)","(41.0, 100.0, 80.0)","(26.0, 50.0, 48.0)","(21.0, 46.0, 43.4)","(1.6, 1.78, 1.769375)"
16-12-2022 11:02:57.331378,"(3.5, 4.8, 4.704854368932039)","(5.5, 6.2, 6.044705882352941)","(41.0, 100.0, 80.0)","(26.0, 50.0, 48.0)","(21.0, 46.0, 43.4)","(1.6, 1.78, 1.7683760683760683)"
16-12-2022 11:02:58.228239,"(3.5, 4.8, 4.716129032258064)","(5.5, 6.2, 6.012844036697248)","(41.0, 100.0, 92.0)","(26.0, 50.0, 48.0)","(21.0, 46.0, 43.4)","(1.6, 1.78, 1.7679611650485436)"
16-12-2022 11:02:59.123618,"(3.5, 4.8, 4.704878048780488)","(5.5, 6.2, 6.012844036697248)","(41.0, 100.0, 92.0)","(26.0, 50.0, 48.0)","(21.0, 44.0, 42.4375)","(1.6, 1.78, 1.7678846153846155)"
16-12-2022 11:02:59.986908,"(3.5, 4.8, 4.703896103896104)","(5.5, 6.2, 6.023000000000001)","(41.0, 100.0, 92.0)","(26.0, 50.0, 48.0)","(21.0, 44.0, 42.4)","(1.6, 1.77, 1.7715625)"
16-12-2022 11:03:00.945722,"(3.5, 4.8, 4.683333333333333)","(5.5, 6.2, 6.023000000000001)","(41.0, 110.0, 74.28571428571429)","(26.0, 50.0, 47.0)","(21.0, 44.0, 42.34285714285714)","(1.6, 1.78, 1.7754166666666666)"
16-12-2022 11:03:01.852791,"(3.5, 4.8, 4.678651685393258)","(5.5, 6.2, 6.018811881188119)","(41.0, 100.0, 92.0)","(26.0, 50.0, 47.0)","(21.0, 44.0, 42.34285714285714)","(1.6, 1.78, 1.7802857142857142)"
16-12-2022 11:03:02.766860,"(3.5, 4.8, 4.683870967741935)","(5.5, 6.2, 6.030555555555556)","(41.0, 100.0, 92.0)","(26.0, 50.0, 47.0)","(21.0, 44.0, 42.32432432432432)","(1.6, 1.8, 1.7855)"
16-12-2022 11:03:03.650609,"(3.5, 4.8, 4.677272727272727)","(5.5, 6.2, 6.001086956521739)","(41.0, 100.0, 92.0)","(26.0, 50.0, 47.0)","(21.0, 44.0, 42.266666666666666)","(1.6, 1.79, 1.7870588235294118)"
16-12-2022 11:03:04.601821,"(3.5, 4.8, 4.64516129032258)","(5.5, 6.2, 6.001086956521739)","(41.0, 100.0, 96.66666666666667)","(26.0, 50.0, 44.54545454545455)","(21.0, 44.0, 42.266666666666666)","(1.6, 1.79, 1.785047619047619)"
16-12-2022 11:03:05.589202,"(3.5, 4.7, 4.6477272727272725)","(5.5, 6.2, 6.113924050632911)","(41.0, 100.0, 96.66666666666667)","(26.0, 50.0, 44.5)","(21.0, 44.0, 42.142857142857146)","(1.6, 1.79, 1.7834375)"
16-12-2022 11:03:06.452571,"(3.5, 4.7, 4.619354838709677)","(5.5, 6.2, 6.148484848484848)","(41.0, 100.0, 96.66666666666667)","(26.0, 50.0, 44.5)","(21.0, 44.0, 42.142857142857146)","(1.6, 1.79, 1.7834375)"
16-12-2022 11:03:07.335443,"(3.5, 4.7, 4.6171428571428565)","(5.5, 6.2, 6.0948717948717945)","(41.0, 100.0, 96.66666666666667)","(26.0, 50.0, 44.5)","(21.0, 44.0, 42.142857142857146)","(1.6, 1.79, 1.7842307692307693)"
16-12-2022 11:03:08.317744,"(3.5, 4.7, 4.6431818181818185)","(5.5, 6.2, 6.0633333333333335)","(41.0, 100.0, 96.66666666666667)","(31.0, 50.0, 44.333333333333336)","(26.0, 42.0, 41.833333333333336)","(1.55, 1.79, 1.7916)"
16-12-2022 11:03:09.197063,"(3.5, 4.7, 4.622292993630573)","(5.5, 6.2, 6.077611940298508)","(41.0, 100.0, 96.66666666666667)","(31.0, 46.0, 44.333333333333336)","(26.0, 42.0, 41.833333333333336)","(1.55, 1.81, 1.7958333333333334)"
16-12-2022 11:03:10.045191,"(3.5, 4.7, 4.628301886792453)","(5.5, 6.2, 6.0633333333333335)","(41.0, 100.0, 96.66666666666667)","(31.0, 46.0, 44.58064516129032)","(26.0, 42.0, 41.81818181818182)","(1.55, 1.8, 1.7958333333333334)"
16-12-2022 11:03:10.961096,"(3.5, 4.7, 4.636912751677852)","(5.5, 6.2, 6.0633333333333335)","(41.0, 100.0, 89.33333333333333)","(31.0, 46.0, 45.47826086956522)","(26.0, 42.0, 41.81818181818182)","(1.55, 1.8, 1.797037037037037)"
16-12-2022 11:03:11.917800,"(3.5, 4.7, 4.625153374233129)","(5.5, 6.2, 6.0633333333333335)","(41.0, 95.0, 82.6470588235294)","(31.0, 46.0, 45.2)","(26.0, 42.0, 41.833333333333336)","(1.55, 1.8, 1.805409836065574)"
16-12-2022 11:03:12.853983,"(3.5, 4.6, 4.577419354838709)","(5.5, 6.2, 6.0633333333333335)","(41.0, 95.0, 76.73913043478261)","(31.0, 46.0, 45.333333333333336)","(26.0, 42.0, 41.84615384615385)","(1.55, 1.81, 1.8197905759162305)"
16-12-2022 11:03:13.767649,"(3.5, 4.6, 4.552439024390243)","(5.5, 6.2, 6.025531914893617)","(41.0, 95.0, 68.75)","(31.0, 46.0, 45.333333333333336)","(26.0, 42.0, 41.84615384615385)","(1.55, 1.82, 1.819665071770335)"
16-12-2022 11:03:14.708925,"(3.5, 4.6, 4.554117647058823)","(5.5, 6.2, 6.019117647058824)","(41.0, 95.0, 68.75)","(31.0, 46.0, 44.94117647058823)","(26.0, 42.0, 41.333333333333336)","(1.55, 1.82, 1.8219298245614035)"
16-12-2022 11:03:15.614281,"(3.5, 4.6, 4.552941176470588)","(5.5, 6.2, 6.02089552238806)","(41.0, 90.0, 84.0)","(31.0, 46.0, 44.94117647058823)","(26.0, 42.0, 40.29090909090909)","(1.55, 1.83, 1.8005)"
16-12-2022 11:03:16.626543,"(3.5, 4.7, 4.563448275862069)","(5.5, 6.0, 5.989041095890411)","(41.0, 95.0, 72.77777777777777)","(31.0, 46.0, 45.27272727272727)","(26.0, 44.0, 41.65714285714286)","(1.55, 1.85, 1.7931818181818182)"
16-12-2022 11:03:17.589548,"(3.5, 4.6, 4.587037037037037)","(5.5, 6.4, 6.135652173913043)","(41.0, 85.0, 70.41666666666667)","(31.0, 50.0, 46.76923076923077)","(26.0, 42.0, 41.77777777777778)","(1.55, 1.8, 1.7772340425531916)"
16-12-2022 11:03:18.455826,"(3.5, 4.7, 4.618279569892473)","(5.5, 6.4, 6.132203389830509)","(41.0, 85.0, 66.25)","(31.0, 48.0, 47.42857142857143)","(26.0, 42.0, 41.77777777777778)","(1.55, 1.79, 1.7775)"
16-12-2022 11:03:19.424197,"(3.5, 4.7, 4.612903225806452)","(5.5, 6.2, 6.159183673469388)","(41.0, 85.0, 65.0)","(31.0, 48.0, 47.42857142857143)","(26.0, 42.0, 41.77777777777778)","(1.55, 1.8, 1.7864705882352943)"
16-12-2022 11:03:20.353561,"(3.5, 4.7, 4.6136)","(5.5, 6.2, 6.185714285714286)","(41.0, 85.0, 65.0)","(31.0, 48.0, 47.42857142857143)","(26.0, 42.0, 41.77777777777778)","(1.55, 1.79, 1.7864705882352943)"
16-12-2022 11:03:21.277723,"(3.5, 4.7, 4.626666666666667)","(5.5, 6.4, 6.148571428571429)","(41.0, 85.0, 65.0)","(31.0, 48.0, 47.42857142857143)","(26.0, 42.0, 41.77777777777778)","(1.55, 1.79, 1.7803703703703704)"
