,Our Girl Socks,Grants Treasure,Gerrys Gift,No Return,Dynamite Swan,Aston Cristiano,Boot A Dream,Lofty
10-01-2023 20:17:18.154053,"(4.8, 5.5, 5.361538461538462)","(21.0, 34.0, 33.627906976744185)","(18.0, 34.0, 30.91891891891892)","(19.0, 34.0, 33.6)","(2.35, 2.38, 2.375384615384615)","(5.0, 9.8, 9.4625)","(26.0, 36.0, 32.18181818181818)","(3.5, 6.8, 6.742857142857143)"
10-01-2023 20:17:19.214758,"(4.8, 5.5, 5.32)","(21.0, 34.0, 33.627906976744185)","(18.0, 34.0, 32.32)","(19.0, 34.0, 33.6)","(2.35, 2.38, 2.356969696969697)","(5.0, 9.8, 9.472727272727273)","(26.0, 36.0, 32.0)","(3.5, 6.8, 6.690909090909091)"
10-01-2023 20:17:20.339521,"(4.8, 5.5, 5.361538461538462)","(21.0, 34.0, 33.54545454545455)","(18.0, 36.0, 35.2)","(19.0, 34.0, 33.6)","(2.35, 2.36, 2.3557746478873236)","(5.0, 9.8, 9.575000000000001)","(26.0, 36.0, 33.473684210526315)","(3.5, 6.8, 6.666666666666667)"
10-01-2023 20:17:21.415958,"(4.8, 5.5, 5.361538461538462)","(21.0, 34.0, 33.54545454545455)","(18.0, 36.0, 34.769230769230774)","(19.0, 34.0, 33.6)","(2.35, 2.36, 2.3557746478873236)","(5.0, 9.8, 9.472727272727273)","(26.0, 36.0, 32.8)","(3.5, 6.8, 6.666666666666667)"
10-01-2023 20:17:22.566424,"(4.8, 5.5, 5.361538461538462)","(21.0, 34.0, 33.54545454545455)","(18.0, 32.0, 31.82608695652174)","(19.0, 34.0, 33.6)","(2.35, 2.36, 2.372682926829268)","(5.0, 9.8, 9.472727272727273)","(26.0, 36.0, 31.2)","(3.5, 6.8, 6.666666666666667)"
10-01-2023 20:17:23.596280,"(4.8, 5.4, 5.375757575757576)","(21.0, 34.0, 33.54545454545455)","(18.0, 32.0, 31.82608695652174)","(19.0, 34.0, 33.6)","(2.35, 2.38, 2.3705263157894736)","(5.0, 9.8, 8.65)","(26.0, 36.0, 31.5)","(3.5, 6.8, 6.688888888888888)"
10-01-2023 20:17:24.648186,"(4.8, 5.4, 5.365517241379311)","(21.0, 34.0, 33.629629629629626)","(18.0, 32.0, 31.87878787878788)","(19.0, 34.0, 33.6)","(2.35, 2.38, 2.3746666666666667)","(5.0, 9.0, 8.685714285714285)","(26.0, 36.0, 31.5)","(3.5, 6.8, 6.781818181818181)"
10-01-2023 20:17:25.664272,"(4.8, 5.4, 5.365517241379311)","(21.0, 34.0, 33.6)","(18.0, 32.0, 31.87878787878788)","(19.0, 34.0, 33.6)","(2.35, 2.4, 2.3757142857142854)","(5.0, 9.0, 8.5875)","(26.0, 36.0, 31.5)","(3.5, 6.8, 6.781818181818181)"
10-01-2023 20:17:26.747363,"(4.8, 5.4, 5.365517241379311)","(21.0, 34.0, 33.698113207547166)","(18.0, 36.0, 35.31428571428572)","(19.0, 34.0, 33.76)","(2.35, 2.4, 2.362)","(5.0, 9.0, 8.5875)","(26.0, 36.0, 31.5)","(3.5, 6.8, 6.766666666666667)"
10-01-2023 20:17:27.835171,"(4.8, 5.4, 5.365517241379311)","(21.0, 34.0, 33.698113207547166)","(18.0, 36.0, 35.31428571428572)","(19.0, 34.0, 33.76)","(2.35, 2.4, 2.362)","(5.0, 9.0, 8.633333333333333)","(26.0, 36.0, 33.81818181818182)","(3.5, 6.8, 6.766666666666667)"
10-01-2023 20:17:28.952289,"(4.8, 5.4, 5.365517241379311)","(21.0, 34.0, 33.629629629629626)","(18.0, 36.0, 35.31428571428572)","(19.0, 34.0, 33.76)","(2.35, 2.4, 2.362)","(5.0, 9.0, 8.657142857142857)","(26.0, 36.0, 33.81818181818182)","(3.5, 6.8, 6.76)"
10-01-2023 20:17:30.041812,"(4.8, 5.3, 5.2625)","(21.0, 34.0, 33.6)","(18.0, 36.0, 35.31428571428572)","(19.0, 34.0, 33.76)","(2.35, 2.38, 2.362)","(5.0, 9.0, 8.657142857142857)","(26.0, 36.0, 33.81818181818182)","(3.5, 7.0, 6.76)"
10-01-2023 20:17:31.189739,"(4.8, 5.3, 5.27)","(21.0, 34.0, 33.629629629629626)","(18.0, 36.0, 35.225806451612904)","(19.0, 34.0, 33.714285714285715)","(2.35, 2.38, 2.362222222222222)","(5.0, 9.0, 8.666666666666666)","(26.0, 36.0, 33.6)","(3.5, 7.0, 6.76)"
10-01-2023 20:17:32.293787,"(4.8, 5.3, 5.27)","(21.0, 34.0, 33.61538461538461)","(18.0, 36.0, 35.31428571428572)","(19.0, 34.0, 33.53846153846154)","(2.35, 2.38, 2.37)","(5.0, 9.0, 8.666666666666666)","(26.0, 36.0, 33.6)","(3.5, 7.0, 6.68)"
10-01-2023 20:17:33.416985,"(4.8, 5.3, 5.27)","(21.0, 32.0, 33.629629629629626)","(18.0, 36.0, 35.111111111111114)","(19.0, 34.0, 33.53846153846154)","(2.35, 2.38, 2.415)","(5.0, 9.0, 8.7)","(26.0, 36.0, 33.6)","(3.5, 7.0, 6.788571428571428)"
10-01-2023 20:17:34.465626,"(4.8, 5.3, 5.25)","(21.0, 34.0, 33.629629629629626)","(18.0, 36.0, 35.111111111111114)","(19.0, 34.0, 33.53846153846154)","(2.35, 2.42, 2.412857142857143)","(5.0, 9.0, 8.7)","(26.0, 36.0, 33.6)","(3.5, 6.8, 6.788571428571428)"
10-01-2023 20:17:35.533071,"(4.8, 5.2, 5.189830508474577)","(21.0, 34.0, 33.629629629629626)","(18.0, 36.0, 35.111111111111114)","(19.0, 34.0, 33.53846153846154)","(2.4, 2.42, 2.4128205128205127)","(5.0, 9.0, 8.85)","(26.0, 36.0, 33.6)","(3.5, 6.8, 6.779999999999999)"
10-01-2023 20:17:36.602795,"(4.8, 5.2, 5.189830508474577)","(21.0, 34.0, 33.629629629629626)","(18.0, 36.0, 35.111111111111114)","(19.0, 34.0, 33.53846153846154)","(2.4, 2.42, 2.3989473684210525)","(5.0, 9.0, 8.666666666666666)","(26.0, 36.0, 33.6)","(3.5, 6.8, 6.779999999999999)"
10-01-2023 20:17:37.706510,"(4.8, 5.2, 5.189830508474577)","(21.0, 32.0, 31.96)","(18.0, 36.0, 35.111111111111114)","(19.0, 34.0, 33.53846153846154)","(2.4, 2.42, 2.3989473684210525)","(5.0, 9.0, 8.666666666666666)","(26.0, 36.0, 33.6)","(3.5, 6.8, 6.779999999999999)"
10-01-2023 20:17:38.857654,"(4.8, 5.2, 5.189830508474577)","(21.0, 32.0, 31.956521739130434)","(19.0, 36.0, 35.31428571428572)","(20.0, 34.0, 33.53846153846154)","(2.3, 2.42, 2.4345762711864407)","(5.5, 9.0, 8.666666666666666)","(26.0, 36.0, 33.6)","(3.6, 6.8, 6.781818181818181)"
10-01-2023 20:17:39.991531,"(4.8, 5.2, 5.183333333333334)","(21.0, 40.0, 33.84615384615385)","(19.0, 36.0, 35.31428571428572)","(20.0, 34.0, 33.53846153846154)","(2.3, 2.44, 2.435686274509804)","(5.5, 9.0, 8.666666666666666)","(26.0, 36.0, 33.6)","(3.6, 7.0, 6.781818181818181)"
10-01-2023 20:17:41.147511,"(4.8, 5.2, 5.1421052631578945)","(21.0, 38.0, 36.0)","(19.0, 36.0, 35.5)","(20.0, 34.0, 33.53846153846154)","(2.3, 2.44, 2.433333333333333)","(5.5, 9.0, 8.666666666666666)","(26.0, 36.0, 33.6)","(3.6, 7.0, 6.748717948717949)"
10-01-2023 20:17:42.232734,"(4.8, 5.2, 5.1421052631578945)","(21.0, 38.0, 35.84)","(19.0, 36.0, 35.5)","(20.0, 34.0, 33.53846153846154)","(2.3, 2.44, 2.434285714285714)","(5.5, 9.0, 8.85)","(26.0, 36.0, 33.6)","(3.6, 6.8, 6.695652173913043)"
10-01-2023 20:17:43.262504,"(4.8, 5.2, 5.1421052631578945)","(21.0, 38.0, 35.84)","(19.0, 36.0, 35.3469387755102)","(20.0, 34.0, 33.53846153846154)","(2.3, 2.44, 2.434285714285714)","(5.5, 9.0, 8.85)","(26.0, 36.0, 33.6)","(3.6, 6.8, 6.7176470588235295)"
10-01-2023 20:17:44.329560,"(4.6, 5.2, 5.1421052631578945)","(21.0, 38.0, 34.46153846153846)","(20.0, 36.0, 35.48148148148148)","(20.0, 34.0, 33.53846153846154)","(2.15, 2.44, 2.3725)","(6.0, 9.0, 8.85)","(26.0, 36.0, 33.6)","(4.0, 6.8, 6.823529411764706)"
10-01-2023 20:17:45.319973,"(4.6, 5.2, 5.158823529411765)","(21.0, 38.0, 34.46153846153846)","(20.0, 36.0, 35.540983606557376)","(20.0, 34.0, 33.53846153846154)","(2.15, 2.4, 2.3725)","(6.0, 9.0, 8.85)","(26.0, 36.0, 33.6)","(4.0, 7.0, 6.823529411764706)"
10-01-2023 20:17:46.360764,"(4.6, 5.2, 5.158823529411765)","(21.0, 38.0, 34.46153846153846)","(20.0, 36.0, 35.540983606557376)","(20.0, 34.0, 33.53846153846154)","(2.15, 2.4, 2.3725)","(6.0, 9.0, 8.85)","(26.0, 36.0, 33.6)","(4.0, 7.0, 6.823529411764706)"
10-01-2023 20:17:47.504332,"(4.6, 5.2, 5.158823529411765)","(21.0, 38.0, 34.46153846153846)","(20.0, 36.0, 35.65)","(20.0, 34.0, 33.53846153846154)","(2.15, 2.4, 2.396)","(6.0, 9.0, 8.85)","(26.0, 36.0, 33.6)","(4.0, 7.0, 6.823529411764706)"
10-01-2023 20:17:48.602426,"(4.6, 5.2, 5.1421052631578945)","(21.0, 38.0, 34.55)","(20.0, 36.0, 35.65)","(20.0, 34.0, 33.53846153846154)","(2.15, 2.4, 2.396)","(6.0, 9.0, 8.85)","(26.0, 36.0, 33.6)","(4.0, 7.0, 6.8533333333333335)"
10-01-2023 20:17:49.698127,"(4.6, 5.2, 5.1421052631578945)","(21.0, 38.0, 34.55)","(20.0, 36.0, 35.68181818181818)","(20.0, 34.0, 33.53846153846154)","(2.15, 2.4, 2.3899999999999997)","(6.0, 9.0, 8.85)","(26.0, 36.0, 33.6)","(4.0, 7.0, 6.84516129032258)"
10-01-2023 20:17:50.739175,"(4.6, 5.2, 5.1421052631578945)","(21.0, 38.0, 34.55)","(20.0, 36.0, 35.68181818181818)","(20.0, 34.0, 33.53846153846154)","(2.15, 2.4, 2.3899999999999997)","(6.0, 9.0, 8.85)","(26.0, 36.0, 33.6)","(4.0, 7.0, 6.88)"
10-01-2023 20:17:51.824550,"(4.6, 5.2, 5.1421052631578945)","(21.0, 38.0, 34.55)","(20.0, 36.0, 35.68181818181818)","(20.0, 34.0, 33.53846153846154)","(2.15, 2.4, 2.3899999999999997)","(6.0, 9.0, 8.85)","(26.0, 36.0, 33.6)","(4.0, 7.0, 6.88)"
10-01-2023 20:17:52.847569,"(4.6, 5.2, 5.1421052631578945)","(21.0, 38.0, 34.55)","(20.0, 36.0, 35.68181818181818)","(20.0, 34.0, 33.53846153846154)","(2.15, 2.4, 2.3805555555555555)","(6.0, 9.0, 9.08)","(26.0, 36.0, 34.0)","(4.0, 7.0, 5.790909090909091)"
10-01-2023 20:17:53.924741,"(4.6, 5.4, 5.28)","(21.0, 38.0, 34.55)","(20.0, 36.0, 35.48529411764706)","(20.0, 34.0, 33.53846153846154)","(2.3, 2.44, 2.412)","(5.5, 9.2, 9.1)","(26.0, 36.0, 34.0)","(3.6, 5.9, 5.668181818181818)"
10-01-2023 20:17:54.975541,"(4.6, 5.4, 5.276470588235294)","(21.0, 38.0, 35.03703703703704)","(20.0, 36.0, 35.48529411764706)","(20.0, 34.0, 33.53846153846154)","(2.3, 2.44, 2.412)","(5.5, 9.2, 9.076923076923077)","(26.0, 36.0, 34.0)","(3.6, 5.9, 5.703846153846154)"
10-01-2023 20:17:56.119037,"(4.6, 5.3, 5.272222222222222)","(21.0, 38.0, 35.41935483870968)","(20.0, 36.0, 35.73913043478261)","(20.0, 34.0, 33.53846153846154)","(2.3, 2.44, 2.412)","(5.5, 9.2, 9.076923076923077)","(26.0, 36.0, 34.6)","(3.6, 5.9, 5.7178571428571425)"
10-01-2023 20:17:57.224474,"(4.6, 5.3, 5.282142857142857)","(21.0, 38.0, 35.9)","(20.0, 36.0, 35.73913043478261)","(20.0, 34.0, 33.53846153846154)","(2.3, 2.44, 2.4047619047619047)","(5.5, 9.2, 9.076923076923077)","(26.0, 36.0, 38.5)","(3.6, 5.9, 5.703846153846154)"
10-01-2023 20:17:58.361204,"(4.6, 5.4, 5.38)","(21.0, 38.0, 35.9)","(20.0, 42.0, 38.666666666666664)","(20.0, 34.0, 32.333333333333336)","(2.3, 2.42, 2.372)","(5.5, 9.2, 9.054545454545455)","(26.0, 42.0, 37.65217391304348)","(3.6, 5.9, 5.671428571428571)"
10-01-2023 20:17:59.421635,"(4.6, 5.5, 5.430434782608695)","(21.0, 38.0, 35.9)","(20.0, 42.0, 37.88235294117647)","(20.0, 34.0, 33.6)","(2.3, 2.42, 2.3615384615384616)","(5.5, 9.2, 9.054545454545455)","(26.0, 42.0, 40.94736842105263)","(3.6, 5.9, 5.707142857142857)"
10-01-2023 20:18:00.491807,"(4.6, 5.5, 5.4)","(21.0, 38.0, 35.9)","(20.0, 42.0, 37.88235294117647)","(20.0, 34.0, 33.6)","(2.2, 2.4, 2.3716666666666666)","(6.0, 9.2, 9.054545454545455)","(26.0, 42.0, 41.0)","(4.0, 5.9, 5.866666666666667)"
10-01-2023 20:18:01.569272,"(4.6, 5.5, 5.423076923076923)","(21.0, 38.0, 35.9)","(20.0, 42.0, 37.88235294117647)","(20.0, 34.0, 33.6)","(2.2, 2.38, 2.368235294117647)","(6.0, 9.2, 9.11111111111111)","(26.0, 42.0, 40.94736842105263)","(4.0, 5.9, 5.866666666666667)"
10-01-2023 20:18:02.590454,"(4.6, 5.5, 5.423076923076923)","(21.0, 38.0, 35.853658536585364)","(20.0, 42.0, 37.88235294117647)","(20.0, 34.0, 33.6)","(2.2, 2.38, 2.368235294117647)","(6.0, 9.2, 9.11111111111111)","(26.0, 42.0, 40.94736842105263)","(4.0, 5.9, 5.866666666666667)"
10-01-2023 20:18:03.646339,"(4.6, 5.5, 5.423076923076923)","(21.0, 38.0, 35.853658536585364)","(20.0, 42.0, 39.407407407407405)","(20.0, 34.0, 33.6)","(2.2, 2.38, 2.368235294117647)","(6.0, 9.2, 9.11111111111111)","(26.0, 42.0, 40.94736842105263)","(4.0, 5.9, 5.732608695652174)"
10-01-2023 20:18:04.797827,"(4.6, 5.6, 5.525)","(21.0, 38.0, 35.853658536585364)","(20.0, 40.0, 39.61904761904762)","(20.0, 34.0, 33.8)","(2.2, 2.38, 2.3857142857142857)","(6.0, 9.2, 9.11111111111111)","(26.0, 42.0, 40.94736842105263)","(4.0, 6.0, 5.726785714285715)"
10-01-2023 20:18:05.911797,"(4.6, 5.6, 5.54)","(21.0, 38.0, 35.95348837209302)","(20.0, 40.0, 39.61904761904762)","(20.0, 34.0, 33.8)","(2.2, 2.42, 2.3991304347826086)","(6.0, 9.2, 9.11111111111111)","(26.0, 42.0, 40.095238095238095)","(4.0, 6.0, 5.680769230769231)"
10-01-2023 20:18:07.038426,"(4.6, 5.5, 5.4625)","(21.0, 38.0, 35.95348837209302)","(20.0, 40.0, 39.69230769230769)","(20.0, 34.0, 33.8)","(2.2, 2.42, 2.3923076923076922)","(6.0, 9.2, 9.11111111111111)","(26.0, 42.0, 40.095238095238095)","(4.0, 5.9, 5.693333333333333)"
10-01-2023 20:18:08.089214,"(4.6, 5.5, 5.45)","(21.0, 38.0, 35.95348837209302)","(20.0, 40.0, 39.69230769230769)","(20.0, 34.0, 33.8)","(2.2, 2.42, 2.3991304347826086)","(6.0, 9.2, 9.11111111111111)","(26.0, 42.0, 40.095238095238095)","(4.0, 5.8, 5.656)"
10-01-2023 20:18:09.154662,"(4.6, 5.9, 5.614285714285715)","(21.0, 38.0, 35.95348837209302)","(20.0, 40.0, 38.90909090909091)","(20.0, 34.0, 33.8)","(2.2, 2.42, 2.3991304347826086)","(6.0, 9.2, 9.11111111111111)","(26.0, 42.0, 40.095238095238095)","(4.0, 5.8, 5.666666666666666)"
10-01-2023 20:18:10.154429,"(4.6, 5.7, 5.642857142857143)","(21.0, 38.0, 35.95348837209302)","(20.0, 40.0, 39.14285714285714)","(20.0, 34.0, 36.785714285714285)","(2.2, 2.42, 2.373333333333333)","(6.0, 9.2, 9.11111111111111)","(26.0, 42.0, 40.0)","(4.0, 5.8, 5.613333333333333)"
10-01-2023 20:18:11.323643,"(4.6, 5.8, 5.65)","(21.0, 38.0, 35.95348837209302)","(20.0, 38.0, 37.82608695652174)","(20.0, 40.0, 37.12)","(2.2, 2.4, 2.3649999999999998)","(6.0, 9.2, 9.11111111111111)","(26.0, 42.0, 40.0)","(4.0, 5.8, 5.613333333333333)"
10-01-2023 20:18:12.341251,"(4.6, 5.8, 5.65)","(21.0, 38.0, 35.95348837209302)","(20.0, 38.0, 37.82608695652174)","(20.0, 40.0, 36.266666666666666)","(2.2, 2.38, 2.3649999999999998)","(6.0, 9.2, 9.11111111111111)","(26.0, 42.0, 41.333333333333336)","(4.0, 5.8, 5.613333333333333)"
10-01-2023 20:18:13.422288,"(4.6, 5.8, 5.7)","(21.0, 38.0, 35.95348837209302)","(20.0, 38.0, 39.73913043478261)","(20.0, 40.0, 36.266666666666666)","(2.2, 2.38, 2.3649999999999998)","(6.0, 9.2, 9.11111111111111)","(26.0, 42.0, 41.5)","(4.0, 5.8, 5.640000000000001)"
10-01-2023 20:18:14.460065,"(4.6, 5.8, 5.68)","(21.0, 38.0, 36.339622641509436)","(20.0, 40.0, 39.81818181818182)","(20.0, 40.0, 36.266666666666666)","(2.2, 2.38, 2.3638095238095236)","(6.0, 9.2, 9.11111111111111)","(26.0, 42.0, 41.333333333333336)","(4.0, 5.7, 5.668)"
10-01-2023 20:18:15.511639,"(4.6, 5.8, 5.652631578947368)","(21.0, 38.0, 36.166666666666664)","(20.0, 38.0, 37.878787878787875)","(20.0, 40.0, 37.76)","(2.2, 2.38, 2.3638095238095236)","(6.0, 9.2, 9.11111111111111)","(26.0, 42.0, 41.68421052631579)","(4.0, 5.7, 5.6030303030303035)"
10-01-2023 20:18:16.535164,"(4.6, 5.8, 5.666666666666666)","(21.0, 38.0, 36.166666666666664)","(20.0, 38.0, 37.878787878787875)","(20.0, 40.0, 37.76)","(2.2, 2.38, 2.366315789473684)","(6.0, 9.2, 9.11111111111111)","(26.0, 42.0, 41.68421052631579)","(4.0, 5.7, 5.6030303030303035)"
10-01-2023 20:18:17.566646,"(4.6, 6.0, 5.779999999999999)","(21.0, 38.0, 36.212765957446805)","(20.0, 38.0, 37.878787878787875)","(20.0, 40.0, 37.76)","(2.2, 2.38, 2.360952380952381)","(6.0, 9.2, 9.11111111111111)","(26.0, 42.0, 41.68421052631579)","(4.0, 5.7, 5.6030303030303035)"
10-01-2023 20:18:18.581676,"(4.6, 5.9, 5.777272727272727)","(21.0, 36.0, 34.85245901639344)","(20.0, 36.0, 35.291666666666664)","(20.0, 40.0, 37.76)","(2.2, 2.38, 2.361333333333333)","(6.0, 9.2, 9.11111111111111)","(26.0, 42.0, 41.7)","(4.0, 5.7, 5.630769230769231)"
10-01-2023 20:18:19.560493,"(4.6, 5.9, 5.785714285714286)","(21.0, 36.0, 34.85245901639344)","(20.0, 38.0, 37.875)","(20.0, 40.0, 37.76)","(2.2, 2.38, 2.361333333333333)","(6.0, 9.2, 9.11111111111111)","(26.0, 42.0, 41.7)","(4.0, 5.7, 5.613333333333333)"
10-01-2023 20:18:20.678576,"(4.6, 5.9, 5.830769230769231)","(21.0, 36.0, 34.82539682539682)","(20.0, 40.0, 39.166666666666664)","(20.0, 40.0, 37.76)","(2.2, 2.38, 2.361333333333333)","(6.0, 9.2, 9.11111111111111)","(26.0, 42.0, 41.7)","(4.0, 5.7, 5.613333333333333)"
10-01-2023 20:18:21.828999,"(4.6, 5.9, 5.830769230769231)","(21.0, 36.0, 34.82539682539682)","(20.0, 40.0, 39.166666666666664)","(20.0, 40.0, 37.76)","(2.2, 2.38, 2.361333333333333)","(6.0, 9.2, 9.11111111111111)","(26.0, 42.0, 41.7)","(4.0, 5.7, 5.635)"
10-01-2023 20:18:22.851495,"(4.6, 5.8, 5.727272727272727)","(21.0, 36.0, 34.82539682539682)","(20.0, 40.0, 39.25)","(20.0, 40.0, 37.76)","(2.2, 2.38, 2.361333333333333)","(6.0, 9.2, 9.11111111111111)","(26.0, 42.0, 41.7)","(4.0, 5.7, 5.635)"
10-01-2023 20:18:23.837598,"(4.6, 5.8, 5.766666666666667)","(21.0, 36.0, 34.82539682539682)","(20.0, 40.0, 39.25)","(20.0, 40.0, 37.76)","(2.2, 2.38, 2.361333333333333)","(6.0, 9.2, 9.105882352941176)","(26.0, 42.0, 41.7)","(4.0, 5.7, 5.68)"
10-01-2023 20:18:24.849135,"(4.6, 5.8, 5.746666666666666)","(21.0, 36.0, 34.83870967741935)","(20.0, 40.0, 39.25)","(20.0, 40.0, 37.76)","(2.2, 2.38, 2.361333333333333)","(6.0, 9.2, 9.105882352941176)","(26.0, 42.0, 41.7)","(4.0, 5.7, 5.674193548387097)"
10-01-2023 20:18:25.863344,"(4.6, 5.9, 5.896666666666667)","(21.0, 36.0, 34.8)","(20.0, 40.0, 39.25)","(20.0, 40.0, 37.76)","(2.2, 2.36, 2.353333333333333)","(6.0, 9.2, 9.0)","(26.0, 42.0, 41.7)","(4.0, 5.7, 5.638461538461539)"
10-01-2023 20:18:27.023825,"(4.6, 6.0, 5.933333333333334)","(21.0, 36.0, 34.81967213114754)","(20.0, 40.0, 39.25)","(20.0, 40.0, 37.76)","(2.2, 2.36, 2.3426923076923076)","(6.0, 9.2, 9.0)","(26.0, 42.0, 41.7)","(4.0, 5.7, 5.638461538461539)"
10-01-2023 20:18:28.127274,"(4.6, 6.0, 5.970731707317073)","(21.0, 36.0, 34.81967213114754)","(20.0, 40.0, 39.285714285714285)","(20.0, 40.0, 37.76)","(2.2, 2.36, 2.3453061224489793)","(6.0, 9.2, 8.892307692307693)","(26.0, 42.0, 41.7)","(4.0, 5.7, 5.638461538461539)"
10-01-2023 20:18:29.118590,"(4.6, 6.0, 5.966666666666667)","(21.0, 36.0, 34.81967213114754)","(20.0, 40.0, 39.285714285714285)","(20.0, 40.0, 37.76)","(2.2, 2.36, 2.3453061224489793)","(6.0, 9.2, 8.892307692307693)","(26.0, 42.0, 41.7)","(4.0, 5.7, 5.663636363636364)"
10-01-2023 20:18:30.201378,"(4.6, 6.0, 5.946153846153846)","(21.0, 36.0, 34.81967213114754)","(20.0, 40.0, 39.285714285714285)","(20.0, 40.0, 37.76)","(2.2, 2.36, 2.34)","(6.0, 9.2, 8.892307692307693)","(26.0, 42.0, 41.7)","(4.0, 5.7, 5.6421052631578945)"
10-01-2023 20:18:31.182069,"(4.6, 6.0, 5.946153846153846)","(21.0, 36.0, 34.81967213114754)","(20.0, 40.0, 39.285714285714285)","(20.0, 40.0, 37.76)","(2.2, 2.36, 2.34)","(6.0, 9.2, 8.892307692307693)","(26.0, 42.0, 41.7)","(4.0, 5.7, 5.6421052631578945)"
10-01-2023 20:18:32.229303,"(4.6, 6.0, 5.946153846153846)","(21.0, 36.0, 34.81967213114754)","(20.0, 40.0, 39.285714285714285)","(20.0, 40.0, 37.76)","(2.2, 2.36, 2.34)","(6.0, 9.2, 8.892307692307693)","(26.0, 42.0, 41.7)","(4.0, 5.7, 5.6421052631578945)"
10-01-2023 20:18:33.409706,"(4.6, 6.0, 5.946153846153846)","(21.0, 36.0, 34.81967213114754)","(20.0, 40.0, 39.285714285714285)","(20.0, 40.0, 37.714285714285715)","(2.2, 2.36, 2.3272)","(6.0, 9.2, 8.892307692307693)","(26.0, 42.0, 41.333333333333336)","(4.0, 5.7, 5.6421052631578945)"
10-01-2023 20:18:34.606975,"(4.6, 6.0, 5.946153846153846)","(21.0, 36.0, 34.81967213114754)","(20.0, 40.0, 39.285714285714285)","(20.0, 40.0, 37.714285714285715)","(2.2, 2.36, 2.3273170731707316)","(6.0, 9.2, 9.0)","(26.0, 42.0, 41.333333333333336)","(4.0, 5.7, 5.675)"
10-01-2023 20:18:35.673263,"(4.6, 6.0, 5.861538461538461)","(21.0, 36.0, 34.81967213114754)","(20.0, 40.0, 39.285714285714285)","(20.0, 40.0, 37.714285714285715)","(2.2, 2.34, 2.3273170731707316)","(6.0, 9.2, 9.00952380952381)","(26.0, 42.0, 41.75)","(4.0, 5.7, 5.69375)"
10-01-2023 20:18:36.704406,"(4.6, 6.0, 5.857142857142857)","(21.0, 36.0, 34.81967213114754)","(20.0, 40.0, 39.285714285714285)","(20.0, 40.0, 37.714285714285715)","(2.2, 2.34, 2.3273170731707316)","(6.0, 9.2, 9.00952380952381)","(26.0, 42.0, 41.75)","(4.0, 5.8, 5.719047619047619)"
10-01-2023 20:18:37.715489,"(4.6, 6.0, 5.857142857142857)","(21.0, 36.0, 34.81967213114754)","(20.0, 40.0, 39.5609756097561)","(20.0, 40.0, 37.714285714285715)","(2.2, 2.34, 2.3273170731707316)","(6.0, 9.2, 9.00952380952381)","(26.0, 42.0, 41.75)","(4.0, 5.8, 5.719047619047619)"
10-01-2023 20:18:38.759490,"(4.6, 6.0, 5.857142857142857)","(21.0, 36.0, 34.81967213114754)","(20.0, 42.0, 41.351351351351354)","(20.0, 40.0, 37.714285714285715)","(2.2, 2.34, 2.327)","(6.0, 9.2, 9.00952380952381)","(26.0, 42.0, 41.75)","(4.0, 5.8, 5.731578947368421)"
10-01-2023 20:18:39.777730,"(4.6, 6.0, 5.857142857142857)","(21.0, 36.0, 34.81967213114754)","(20.0, 42.0, 41.0)","(20.0, 40.0, 37.714285714285715)","(2.2, 2.34, 2.3163636363636364)","(6.0, 9.2, 9.00952380952381)","(26.0, 42.0, 41.75)","(4.0, 5.8, 5.731578947368421)"
10-01-2023 20:18:40.820613,"(4.6, 5.9, 5.876470588235295)","(21.0, 36.0, 34.81967213114754)","(20.0, 42.0, 41.0)","(20.0, 40.0, 37.714285714285715)","(2.2, 2.32, 2.315862068965517)","(6.0, 9.2, 9.00952380952381)","(26.0, 42.0, 41.75)","(4.0, 5.8, 5.726666666666667)"
10-01-2023 20:18:41.857571,"(4.6, 6.0, 5.94)","(21.0, 36.0, 34.81967213114754)","(20.0, 42.0, 41.09090909090909)","(20.0, 40.0, 37.61702127659574)","(2.2, 2.26, 2.26)","(6.0, 9.2, 9.093333333333334)","(26.0, 42.0, 41.75)","(4.0, 5.8, 5.728571428571429)"
10-01-2023 20:18:42.943655,"(4.6, 6.0, 5.973333333333334)","(21.0, 36.0, 34.81967213114754)","(20.0, 42.0, 41.09090909090909)","(20.0, 40.0, 37.61702127659574)","(2.2, 2.28, 2.2736842105263158)","(6.0, 9.2, 9.093333333333334)","(26.0, 42.0, 41.75)","(4.0, 5.8, 5.758333333333333)"
10-01-2023 20:18:44.003003,"(4.6, 6.2, 5.92608695652174)","(21.0, 36.0, 34.81967213114754)","(20.0, 38.0, 37.888888888888886)","(20.0, 40.0, 37.61702127659574)","(2.2, 2.28, 2.224)","(6.0, 9.2, 9.130434782608695)","(26.0, 42.0, 41.75)","(4.0, 5.8, 5.829090909090909)"
10-01-2023 20:18:45.096236,"(4.6, 6.2, 5.9375)","(21.0, 36.0, 34.81967213114754)","(20.0, 42.0, 41.0)","(20.0, 40.0, 37.61702127659574)","(2.2, 2.26, 2.2072727272727275)","(6.0, 9.2, 9.48)","(26.0, 42.0, 41.75)","(4.0, 6.0, 5.836)"
