,Marinus,Choose Well,Demon Kingsbrae,Magic Secret,Amber Jack,Magic Charm,Paxton Dutton
05-01-2023 13:24:13.199897,"(2.9, 4.8, 4.713333333333333)","(4.8, 8.8, 7.8133333333333335)","(5.5, 13.0, 12.345454545454544)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 54.375)","(71.0, 580.0, 325.0)","(4.6, 6.8, 5.466666666666667)"
05-01-2023 13:24:14.230537,"(2.9, 4.8, 4.713333333333333)","(4.8, 8.8, 7.8133333333333335)","(5.5, 13.0, 12.345454545454544)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 54.375)","(71.0, 580.0, 325.0)","(4.6, 6.8, 5.466666666666667)"
05-01-2023 13:24:15.197593,"(2.9, 4.8, 4.713333333333333)","(4.8, 8.8, 7.8133333333333335)","(5.5, 13.0, 12.345454545454544)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 54.375)","(71.0, 580.0, 325.0)","(4.6, 6.8, 5.466666666666667)"
05-01-2023 13:24:16.160300,"(2.9, 4.8, 3.95)","(4.8, 8.8, 7.8133333333333335)","(5.5, 13.0, 12.345454545454544)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 54.375)","(71.0, 580.0, 325.0)","(4.6, 6.8, 5.466666666666667)"
05-01-2023 13:24:17.148343,"(2.9, 4.8, 3.95)","(4.8, 8.8, 7.8133333333333335)","(5.5, 13.0, 12.345454545454544)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 54.375)","(71.0, 580.0, 325.0)","(4.6, 6.8, 5.466666666666667)"
05-01-2023 13:24:18.115667,"(2.9, 4.8, 3.95)","(4.8, 8.8, 7.8133333333333335)","(5.5, 13.0, 12.345454545454544)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 54.375)","(71.0, 580.0, 325.0)","(4.6, 6.8, 5.466666666666667)"
05-01-2023 13:24:19.065152,"(2.9, 4.8, 3.95)","(4.8, 8.8, 7.8133333333333335)","(5.5, 13.0, 12.345454545454544)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 54.375)","(71.0, 580.0, 325.0)","(4.6, 6.8, 5.466666666666667)"
05-01-2023 13:24:19.993022,"(2.9, 4.8, 3.95)","(4.8, 8.8, 7.8133333333333335)","(5.5, 13.0, 12.345454545454544)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 54.375)","(71.0, 580.0, 325.0)","(4.6, 6.8, 5.466666666666667)"
05-01-2023 13:24:21.199223,"(2.9, 4.8, 3.95)","(4.8, 8.8, 7.8133333333333335)","(5.5, 13.0, 12.345454545454544)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 54.375)","(71.0, 580.0, 325.0)","(4.6, 6.8, 5.466666666666667)"
05-01-2023 13:24:22.266742,"(2.9, 4.8, 3.95)","(4.8, 8.8, 7.8133333333333335)","(5.5, 13.0, 12.345454545454544)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 54.375)","(71.0, 580.0, 325.0)","(4.6, 6.8, 5.466666666666667)"
05-01-2023 13:24:23.264503,"(2.9, 4.8, 3.95)","(4.8, 8.6, 8.308333333333334)","(5.5, 13.0, 12.345454545454544)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 54.375)","(71.0, 580.0, 325.0)","(4.6, 6.8, 5.466666666666667)"
05-01-2023 13:24:24.204713,"(2.9, 4.8, 3.95)","(4.8, 8.6, 8.308333333333334)","(5.5, 13.0, 12.345454545454544)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 54.375)","(71.0, 580.0, 325.0)","(4.6, 6.8, 5.466666666666667)"
05-01-2023 13:24:25.211517,"(2.9, 4.8, 3.95)","(4.8, 8.6, 8.308333333333334)","(5.5, 13.0, 12.345454545454544)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 54.375)","(71.0, 580.0, 325.0)","(4.6, 6.8, 5.466666666666667)"
05-01-2023 13:24:26.121507,"(2.9, 4.8, 3.95)","(4.8, 8.6, 8.308333333333334)","(5.5, 13.0, 12.345454545454544)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 54.375)","(71.0, 580.0, 325.0)","(4.6, 6.8, 5.466666666666667)"
05-01-2023 13:24:27.045882,"(2.9, 4.8, 3.95)","(4.8, 8.6, 8.308333333333334)","(5.5, 13.0, 12.345454545454544)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 54.375)","(71.0, 580.0, 325.0)","(4.6, 6.8, 5.466666666666667)"
05-01-2023 13:24:27.964879,"(2.9, 4.8, 3.95)","(4.8, 8.6, 8.308333333333334)","(5.5, 13.0, 12.345454545454544)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 54.375)","(71.0, 580.0, 325.0)","(4.6, 6.8, 5.466666666666667)"
05-01-2023 13:24:28.972753,"(2.9, 4.8, 3.95)","(4.8, 8.6, 8.308333333333334)","(5.5, 13.0, 12.345454545454544)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 54.375)","(71.0, 580.0, 325.0)","(4.6, 6.8, 5.2)"
05-01-2023 13:24:30.044490,"(2.9, 4.8, 3.95)","(4.8, 8.6, 7.92)","(5.5, 13.0, 12.1125)","(3.3, 5.1, 4.033333333333333)","(21.0, 100.0, 54.375)","(71.0, 580.0, 325.0)","(4.6, 6.8, 5.054545454545455)"
05-01-2023 13:24:31.041215,"(2.9, 4.8, 3.95)","(4.8, 8.6, 7.433333333333334)","(5.5, 13.0, 11.816666666666666)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 54.375)","(71.0, 580.0, 325.0)","(4.6, 6.8, 5.2)"
05-01-2023 13:24:32.098768,"(2.9, 4.8, 3.95)","(4.8, 8.6, 7.92)","(5.5, 13.0, 11.225)","(3.3, 5.1, 4.033333333333333)","(21.0, 100.0, 54.375)","(71.0, 580.0, 325.0)","(4.6, 6.8, 5.2)"
05-01-2023 13:24:33.197620,"(2.9, 4.8, 3.95)","(4.8, 8.6, 7.92)","(5.5, 13.0, 11.2)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 54.375)","(71.0, 580.0, 325.0)","(4.6, 6.8, 5.466666666666667)"
05-01-2023 13:24:34.296470,"(2.9, 4.8, 3.95)","(4.8, 8.6, 8.25)","(5.5, 13.0, 11.2)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 54.375)","(71.0, 580.0, 325.0)","(4.6, 6.8, 5.466666666666667)"
05-01-2023 13:24:35.403342,"(2.9, 4.8, 3.95)","(4.8, 8.6, 8.308333333333334)","(5.5, 13.0, 11.2)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 54.375)","(71.0, 580.0, 325.0)","(4.6, 6.8, 5.466666666666667)"
05-01-2023 13:24:36.404907,"(2.9, 4.8, 3.95)","(4.8, 8.6, 8.308333333333334)","(5.5, 13.0, 11.2)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 54.375)","(71.0, 580.0, 325.0)","(4.6, 6.8, 5.466666666666667)"
05-01-2023 13:24:37.374599,"(2.9, 4.8, 3.95)","(4.8, 8.6, 8.308333333333334)","(5.5, 13.0, 11.2)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 54.375)","(71.0, 580.0, 325.0)","(4.6, 6.8, 5.466666666666667)"
05-01-2023 13:24:38.325981,"(2.9, 4.8, 3.95)","(4.8, 8.6, 8.308333333333334)","(5.5, 13.0, 11.2)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 54.375)","(71.0, 580.0, 325.0)","(4.6, 6.8, 5.466666666666667)"
05-01-2023 13:24:39.245550,"(2.9, 4.8, 3.95)","(4.8, 8.6, 8.308333333333334)","(5.5, 13.0, 11.2)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 54.375)","(71.0, 580.0, 325.0)","(4.6, 6.4, 5.636363636363637)"
05-01-2023 13:24:40.164529,"(2.9, 4.8, 3.95)","(4.8, 8.6, 8.308333333333334)","(5.5, 13.0, 11.2)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 54.375)","(71.0, 580.0, 325.0)","(4.6, 6.4, 5.636363636363637)"
05-01-2023 13:24:41.106648,"(2.9, 4.8, 3.95)","(4.8, 8.6, 7.92)","(5.5, 11.5, 9.1)","(3.3, 4.8, 4.02)","(21.0, 100.0, 63.0)","(71.0, 580.0, 325.0)","(4.6, 6.4, 5.4)"
05-01-2023 13:24:42.095866,"(2.9, 4.8, 4.387499999999999)","(4.8, 9.0, 8.24)","(5.5, 11.5, 8.85)","(3.3, 4.7, 4.5285714285714285)","(21.0, 100.0, 63.0)","(71.0, 580.0, 325.0)","(4.6, 6.4, 5.4)"
05-01-2023 13:24:43.089654,"(2.9, 4.8, 4.387499999999999)","(4.8, 9.0, 8.26)","(5.5, 11.5, 8.85)","(3.3, 4.7, 4.5285714285714285)","(21.0, 100.0, 63.0)","(71.0, 580.0, 325.0)","(4.6, 6.4, 5.4)"
05-01-2023 13:24:44.117827,"(2.9, 4.8, 3.95)","(4.8, 9.0, 8.26)","(5.5, 11.5, 8.85)","(3.3, 4.7, 4.5285714285714285)","(21.0, 100.0, 63.0)","(71.0, 580.0, 495.83333333333337)","(4.6, 6.4, 5.4)"
05-01-2023 13:24:45.220223,"(2.9, 4.8, 3.95)","(4.8, 9.0, 8.26)","(5.5, 11.5, 10.3)","(3.3, 4.7, 4.5285714285714285)","(21.0, 100.0, 63.0)","(71.0, 580.0, 495.83333333333337)","(4.6, 6.4, 5.4)"
05-01-2023 13:24:46.202172,"(2.9, 4.8, 3.95)","(4.8, 9.0, 8.2)","(5.5, 11.5, 10.3)","(3.3, 4.7, 4.5285714285714285)","(21.0, 100.0, 63.0)","(71.0, 580.0, 495.83333333333337)","(4.6, 6.4, 5.4)"
05-01-2023 13:24:47.238593,"(2.9, 4.8, 4.516666666666667)","(4.8, 9.2, 8.858333333333333)","(5.5, 11.5, 9.1)","(3.3, 4.7, 4.5285714285714285)","(21.0, 100.0, 63.0)","(71.0, 580.0, 495.83333333333337)","(4.6, 6.4, 5.4)"
05-01-2023 13:24:48.579385,"(2.9, 4.8, 4.4)","(4.8, 9.2, 8.858333333333333)","(5.5, 11.5, 8.75)","(3.3, 4.7, 4.5285714285714285)","(21.0, 100.0, 63.0)","(71.0, 580.0, 495.83333333333337)","(4.6, 6.4, 5.4)"
05-01-2023 13:24:49.690199,"(2.9, 4.8, 4.387499999999999)","(4.8, 9.2, 8.399999999999999)","(5.5, 11.5, 8.75)","(3.3, 4.7, 4.5285714285714285)","(21.0, 100.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 6.4, 5.4)"
05-01-2023 13:24:50.724670,"(2.9, 4.8, 3.95)","(4.8, 9.2, 8.399999999999999)","(5.5, 11.5, 10.278571428571428)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 6.4, 5.4)"
05-01-2023 13:24:51.704967,"(2.9, 4.8, 3.95)","(4.8, 9.2, 8.399999999999999)","(5.5, 11.5, 10.43125)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 6.4, 5.4)"
05-01-2023 13:24:52.808131,"(2.9, 4.8, 3.95)","(4.8, 9.2, 8.399999999999999)","(5.5, 11.0, 9.98)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 6.4, 5.4)"
05-01-2023 13:24:54.113619,"(2.9, 4.8, 4.516666666666667)","(4.8, 9.2, 8.399999999999999)","(5.5, 11.0, 9.75)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 6.4, 5.4)"
05-01-2023 13:24:55.230466,"(2.9, 4.8, 4.516666666666667)","(4.8, 9.2, 8.399999999999999)","(5.5, 11.0, 9.75)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 6.4, 5.4)"
05-01-2023 13:24:56.327363,"(2.9, 4.8, 4.516666666666667)","(4.8, 9.2, 8.399999999999999)","(5.5, 11.0, 9.75)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 6.4, 5.4)"
05-01-2023 13:24:57.402202,"(2.9, 4.8, 4.516666666666667)","(4.8, 9.2, 8.399999999999999)","(5.5, 11.0, 9.7)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 6.4, 5.4)"
05-01-2023 13:24:58.545132,"(2.9, 4.8, 4.47)","(4.8, 9.2, 8.399999999999999)","(5.5, 11.0, 9.85)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 6.4, 5.4)"
05-01-2023 13:24:59.682773,"(2.9, 4.8, 4.4)","(4.8, 9.2, 8.399999999999999)","(5.5, 11.0, 9.85)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 487.5)","(4.6, 6.4, 5.4)"
05-01-2023 13:25:00.777529,"(2.9, 4.8, 4.4)","(4.8, 9.2, 8.399999999999999)","(5.5, 11.0, 9.85)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 570.0, 487.5)","(4.6, 6.4, 5.4)"
05-01-2023 13:25:01.791270,"(2.9, 4.8, 3.95)","(4.8, 9.2, 8.399999999999999)","(5.5, 11.0, 9.675)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 570.0, 487.5)","(4.6, 6.4, 5.4)"
05-01-2023 13:25:02.854873,"(2.9, 4.8, 4.557142857142857)","(4.8, 9.2, 8.399999999999999)","(5.5, 11.0, 9.7)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 570.0, 487.5)","(4.6, 6.4, 5.4)"
05-01-2023 13:25:03.888465,"(2.9, 4.8, 4.387499999999999)","(4.8, 9.2, 8.399999999999999)","(5.5, 11.0, 9.7)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 570.0, 487.5)","(4.6, 6.4, 5.4)"
05-01-2023 13:25:04.973175,"(2.9, 4.8, 4.387499999999999)","(4.8, 9.2, 8.399999999999999)","(5.5, 11.0, 9.7)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 570.0, 487.5)","(4.6, 6.4, 5.4)"
05-01-2023 13:25:06.032710,"(2.9, 4.8, 3.95)","(4.8, 9.2, 8.399999999999999)","(5.5, 11.0, 9.7)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 570.0, 487.5)","(4.6, 6.4, 5.4)"
05-01-2023 13:25:07.076535,"(2.9, 4.8, 3.95)","(4.8, 9.2, 8.399999999999999)","(5.5, 11.0, 9.75)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 570.0, 487.5)","(4.6, 6.4, 5.4)"
05-01-2023 13:25:08.147712,"(2.9, 4.8, 3.95)","(4.8, 9.2, 8.399999999999999)","(5.5, 11.0, 9.75)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 570.0, 487.5)","(4.6, 6.4, 5.4)"
05-01-2023 13:25:09.215426,"(2.9, 4.8, 4.557142857142857)","(4.8, 9.2, 8.399999999999999)","(5.5, 11.0, 9.75)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 570.0, 487.5)","(4.6, 7.8, 6.342857142857143)"
05-01-2023 13:25:10.192483,"(2.9, 4.8, 4.387499999999999)","(4.8, 9.2, 8.399999999999999)","(5.5, 11.0, 10.566666666666666)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 570.0, 487.5)","(4.6, 7.8, 6.342857142857143)"
05-01-2023 13:25:11.244632,"(2.9, 4.8, 4.387499999999999)","(4.8, 9.2, 8.399999999999999)","(5.5, 11.0, 10.566666666666666)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 570.0, 487.5)","(4.6, 7.8, 5.333333333333334)"
05-01-2023 13:25:12.246764,"(2.9, 4.8, 4.387499999999999)","(4.8, 9.2, 8.399999999999999)","(5.5, 11.0, 10.62857142857143)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 570.0, 487.5)","(4.6, 7.2, 5.333333333333334)"
05-01-2023 13:25:13.235191,"(2.9, 4.8, 4.387499999999999)","(4.8, 9.2, 8.399999999999999)","(5.5, 11.0, 10.025)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 570.0, 487.5)","(4.6, 7.0, 5.885714285714286)"
05-01-2023 13:25:14.306177,"(2.9, 4.8, 3.95)","(4.8, 9.2, 8.399999999999999)","(5.5, 11.0, 8.5)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 570.0, 487.5)","(4.6, 7.0, 5.885714285714286)"
05-01-2023 13:25:15.355485,"(2.9, 4.8, 3.95)","(4.8, 9.2, 8.399999999999999)","(5.5, 11.0, 8.5)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 570.0, 487.5)","(4.6, 7.0, 5.885714285714286)"
05-01-2023 13:25:16.392344,"(2.9, 4.8, 4.557142857142857)","(4.8, 9.2, 8.399999999999999)","(5.5, 11.0, 8.5)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 570.0, 487.5)","(4.6, 7.0, 5.885714285714286)"
05-01-2023 13:25:17.489323,"(2.9, 4.8, 4.387499999999999)","(4.8, 9.2, 8.399999999999999)","(5.5, 11.0, 8.4)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 570.0, 487.5)","(4.6, 7.0, 5.885714285714286)"
05-01-2023 13:25:18.493238,"(2.9, 4.8, 4.387499999999999)","(4.8, 9.2, 7.8999999999999995)","(5.5, 11.0, 8.7)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 570.0, 487.5)","(4.6, 7.0, 5.885714285714286)"
05-01-2023 13:25:19.558505,"(2.9, 4.8, 3.95)","(4.8, 9.2, 7.8999999999999995)","(5.5, 11.0, 9.275)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 570.0, 487.5)","(4.6, 7.0, 5.885714285714286)"
05-01-2023 13:25:20.573676,"(2.9, 4.8, 4.557142857142857)","(4.8, 9.2, 7.8999999999999995)","(5.5, 11.0, 9.275)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 570.0, 495.83333333333337)","(4.6, 7.0, 5.885714285714286)"
05-01-2023 13:25:21.521038,"(2.9, 4.8, 4.387499999999999)","(4.8, 9.2, 7.8999999999999995)","(5.5, 11.0, 9.275)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 7.0, 5.885714285714286)"
05-01-2023 13:25:22.612627,"(2.9, 4.8, 4.387499999999999)","(4.8, 9.2, 7.8999999999999995)","(5.5, 11.0, 9.275)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 7.0, 5.885714285714286)"
05-01-2023 13:25:23.668458,"(2.9, 4.8, 4.387499999999999)","(4.8, 9.2, 7.8999999999999995)","(5.5, 11.5, 9.5875)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 7.0, 5.885714285714286)"
05-01-2023 13:25:24.682973,"(2.9, 4.8, 4.387499999999999)","(4.8, 9.2, 7.8999999999999995)","(5.5, 11.0, 10.233333333333334)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 7.0, 5.885714285714286)"
05-01-2023 13:25:25.782106,"(2.9, 4.8, 3.95)","(4.8, 9.2, 7.8999999999999995)","(5.5, 11.0, 10.233333333333334)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 7.0, 5.885714285714286)"
05-01-2023 13:25:26.836520,"(2.9, 4.8, 4.557142857142857)","(4.8, 9.2, 7.8999999999999995)","(5.5, 11.0, 10.233333333333334)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 7.0, 5.885714285714286)"
05-01-2023 13:25:27.859808,"(2.9, 4.8, 4.387499999999999)","(4.8, 9.2, 7.8999999999999995)","(5.5, 11.0, 10.233333333333334)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 7.0, 5.885714285714286)"
05-01-2023 13:25:28.930883,"(2.9, 4.8, 4.387499999999999)","(4.8, 9.2, 7.8999999999999995)","(5.5, 11.0, 10.233333333333334)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 7.0, 5.885714285714286)"
05-01-2023 13:25:29.926943,"(2.9, 4.8, 3.95)","(4.8, 9.2, 7.8999999999999995)","(5.5, 11.0, 10.233333333333334)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 7.0, 5.885714285714286)"
05-01-2023 13:25:30.950301,"(2.9, 4.8, 3.95)","(4.8, 9.2, 7.8999999999999995)","(5.5, 11.0, 10.233333333333334)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 7.0, 5.885714285714286)"
05-01-2023 13:25:32.029933,"(2.9, 4.8, 3.95)","(4.8, 9.2, 7.8999999999999995)","(5.5, 11.0, 10.233333333333334)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 7.0, 5.885714285714286)"
05-01-2023 13:25:32.995770,"(2.9, 4.8, 4.387499999999999)","(4.8, 9.2, 7.8999999999999995)","(5.5, 11.0, 10.233333333333334)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 7.0, 5.885714285714286)"
05-01-2023 13:25:34.111738,"(2.9, 4.8, 4.387499999999999)","(4.8, 9.2, 7.8999999999999995)","(5.5, 11.0, 10.233333333333334)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 7.0, 5.885714285714286)"
05-01-2023 13:25:35.231545,"(2.9, 4.8, 4.387499999999999)","(4.8, 9.2, 7.8999999999999995)","(5.5, 11.0, 10.233333333333334)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 7.0, 5.885714285714286)"
05-01-2023 13:25:36.305681,"(2.9, 4.8, 4.387499999999999)","(4.8, 9.2, 7.8999999999999995)","(5.5, 11.0, 10.233333333333334)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 7.0, 5.885714285714286)"
05-01-2023 13:25:37.418049,"(2.9, 4.8, 3.95)","(4.8, 9.2, 7.8999999999999995)","(5.5, 11.0, 10.233333333333334)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 7.0, 5.885714285714286)"
05-01-2023 13:25:38.520673,"(2.9, 4.8, 3.95)","(4.8, 9.2, 7.8999999999999995)","(5.5, 11.0, 10.233333333333334)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 7.0, 5.885714285714286)"
05-01-2023 13:25:39.534764,"(2.9, 4.8, 4.387499999999999)","(4.8, 9.2, 7.8999999999999995)","(5.5, 11.0, 10.233333333333334)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 7.0, 5.885714285714286)"
05-01-2023 13:25:40.560877,"(2.9, 4.8, 4.387499999999999)","(4.8, 9.2, 7.8999999999999995)","(5.5, 11.0, 10.233333333333334)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 7.0, 5.885714285714286)"
05-01-2023 13:25:41.752903,"(2.9, 4.8, 4.387499999999999)","(4.8, 9.2, 7.8999999999999995)","(5.5, 11.0, 10.233333333333334)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 7.0, 5.5)"
05-01-2023 13:25:42.777886,"(2.9, 4.8, 3.95)","(4.8, 9.2, 7.8999999999999995)","(5.5, 11.0, 10.233333333333334)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 6.6, 5.5)"
05-01-2023 13:25:43.927345,"(2.9, 4.8, 4.557142857142857)","(4.8, 9.2, 7.8999999999999995)","(5.5, 11.0, 10.233333333333334)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 6.6, 5.5)"
05-01-2023 13:25:45.061512,"(2.9, 4.8, 4.387499999999999)","(4.8, 9.2, 7.8999999999999995)","(5.5, 11.0, 10.233333333333334)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 6.6, 5.5)"
05-01-2023 13:25:46.152523,"(2.9, 4.8, 4.387499999999999)","(4.8, 9.2, 7.8999999999999995)","(5.5, 11.0, 10.233333333333334)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 6.6, 5.5)"
05-01-2023 13:25:47.317745,"(2.9, 4.8, 4.387499999999999)","(4.8, 9.2, 7.8999999999999995)","(5.5, 11.0, 10.233333333333334)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 495.83333333333337)","(4.6, 6.6, 5.5)"
05-01-2023 13:25:48.457663,"(2.9, 4.8, 3.95)","(4.8, 9.2, 7.8999999999999995)","(5.5, 11.0, 10.233333333333334)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 580.0, 487.5)","(4.6, 6.6, 5.5)"
05-01-2023 13:25:49.590024,"(2.9, 4.8, 3.95)","(4.8, 9.2, 7.8999999999999995)","(5.5, 11.0, 10.233333333333334)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 570.0, 487.5)","(4.6, 6.6, 5.5)"
05-01-2023 13:25:50.755917,"(2.9, 4.8, 4.387499999999999)","(4.8, 9.2, 7.8999999999999995)","(5.5, 11.0, 10.233333333333334)","(3.3, 4.7, 4.5285714285714285)","(21.0, 95.0, 83.5)","(71.0, 570.0, 487.5)","(4.6, 6.6, 5.5)"
