,Chip Rock,Arrogant Benji,Spanish Sundance,Five Mile Rose,Sassy Sal,Go Forward Ray,Rutland Georgia,Sketchy Combat
12-01-2023 17:21:26.188605,"(3.1, 4.6, 4.422222222222222)","(7.0, 9.8, 9.757894736842106)","(17.0, 27.0, 24.321428571428573)","(3.0, 3.5, 3.4224137931034484)","(8.5, 9.2, 8.866666666666667)","(8.0, 11.5, 10.556451612903226)","(61.0, 75.0, 62.142857142857146)","(6.0, 8.8, 8.64)"
12-01-2023 17:21:27.287264,"(3.1, 4.5, 4.478947368421053)","(7.0, 9.8, 9.757894736842106)","(17.0, 27.0, 24.321428571428573)","(3.0, 3.5, 3.4224137931034484)","(8.5, 9.2, 8.88)","(8.0, 11.5, 10.556451612903226)","(61.0, 75.0, 62.142857142857146)","(6.0, 8.8, 8.666666666666666)"
12-01-2023 17:21:28.385907,"(3.1, 4.5, 4.454545454545454)","(7.0, 9.8, 9.757894736842106)","(17.0, 27.0, 24.321428571428573)","(3.0, 3.5, 3.4224137931034484)","(8.5, 9.2, 8.84)","(8.0, 11.5, 10.556451612903226)","(61.0, 75.0, 62.142857142857146)","(6.0, 8.8, 8.64)"
12-01-2023 17:21:29.413451,"(3.2, 4.5, 4.454545454545454)","(7.0, 9.8, 9.757894736842106)","(17.0, 27.0, 24.321428571428573)","(3.0, 3.5, 3.4224137931034484)","(8.0, 9.2, 8.88)","(8.0, 11.5, 10.639705882352942)","(61.0, 75.0, 61.875)","(6.0, 8.8, 8.64)"
12-01-2023 17:21:30.512221,"(3.2, 4.6, 4.546666666666667)","(7.0, 9.8, 9.757142857142858)","(17.0, 27.0, 24.321428571428573)","(3.0, 3.5, 3.4224137931034484)","(8.0, 9.2, 8.866666666666667)","(8.0, 11.5, 10.639705882352942)","(61.0, 75.0, 61.875)","(6.0, 8.8, 8.64)"
12-01-2023 17:21:31.663856,"(3.2, 4.6, 4.57391304347826)","(7.0, 9.8, 9.76842105263158)","(17.0, 27.0, 24.321428571428573)","(3.0, 3.5, 3.415625)","(8.0, 9.0, 8.733333333333333)","(8.0, 11.5, 10.639705882352942)","(61.0, 75.0, 61.875)","(6.0, 8.8, 8.673684210526316)"
12-01-2023 17:21:32.783799,"(3.2, 4.6, 4.576)","(7.0, 9.8, 9.68)","(17.0, 26.0, 24.90909090909091)","(3.0, 3.5, 3.415625)","(8.0, 9.0, 9.0125)","(8.0, 11.5, 10.639705882352942)","(61.0, 75.0, 63.333333333333336)","(6.0, 8.8, 8.695652173913043)"
12-01-2023 17:21:33.926373,"(3.2, 4.6, 4.576)","(7.0, 9.8, 9.608)","(17.0, 26.0, 24.08)","(3.0, 3.5, 3.4224137931034484)","(8.0, 9.2, 9.0125)","(8.0, 11.5, 10.639705882352942)","(61.0, 70.0, 61.42857142857143)","(6.0, 8.8, 8.695652173913043)"
12-01-2023 17:21:34.968726,"(3.2, 4.6, 4.576)","(7.0, 9.8, 9.608)","(17.0, 26.0, 24.08)","(3.0, 3.5, 3.4224137931034484)","(8.0, 9.2, 8.857142857142856)","(8.0, 11.5, 10.639705882352942)","(61.0, 70.0, 61.42857142857143)","(6.0, 8.8, 8.695652173913043)"
12-01-2023 17:21:35.990562,"(3.2, 4.6, 4.576)","(7.0, 9.8, 9.51764705882353)","(17.0, 26.0, 23.79310344827586)","(3.0, 3.5, 3.4224137931034484)","(8.0, 9.2, 8.927272727272726)","(8.0, 11.5, 10.639705882352942)","(61.0, 70.0, 61.42857142857143)","(6.0, 8.8, 8.695652173913043)"
12-01-2023 17:21:37.079811,"(3.2, 4.6, 4.576)","(7.0, 9.8, 9.565217391304348)","(17.0, 26.0, 23.79310344827586)","(3.0, 3.5, 3.4224137931034484)","(8.0, 9.0, 8.666666666666666)","(8.0, 11.5, 10.639705882352942)","(61.0, 70.0, 66.53846153846153)","(6.0, 8.8, 8.68)"
12-01-2023 17:21:38.141063,"(3.2, 4.6, 4.576)","(7.0, 9.8, 9.620000000000001)","(17.0, 26.0, 23.79310344827586)","(3.0, 3.5, 3.4224137931034484)","(8.0, 9.0, 8.666666666666666)","(8.0, 11.5, 10.639705882352942)","(61.0, 70.0, 66.08695652173913)","(6.0, 8.8, 8.571428571428571)"
12-01-2023 17:21:39.112448,"(3.2, 4.6, 4.576)","(7.0, 9.8, 9.690909090909091)","(17.0, 26.0, 23.79310344827586)","(3.0, 3.5, 3.4224137931034484)","(8.0, 9.0, 8.8)","(8.0, 11.5, 10.5859375)","(61.0, 70.0, 66.08695652173913)","(6.0, 8.8, 8.591304347826087)"
12-01-2023 17:21:40.198714,"(3.2, 4.6, 4.571428571428571)","(7.0, 9.8, 9.666666666666668)","(17.0, 26.0, 23.79310344827586)","(3.0, 3.5, 3.480769230769231)","(8.0, 9.0, 9.057142857142857)","(8.0, 11.5, 10.777777777777779)","(61.0, 70.0, 66.08695652173913)","(6.0, 8.8, 9.333333333333334)"
12-01-2023 17:21:41.283601,"(3.2, 4.4, 4.24179104477612)","(7.0, 9.8, 9.690909090909091)","(17.0, 26.0, 24.571428571428573)","(3.0, 3.55, 3.4699999999999998)","(8.0, 9.2, 8.975)","(8.0, 11.5, 10.777777777777779)","(61.0, 70.0, 65.26315789473685)","(6.0, 9.4, 9.04)"
12-01-2023 17:21:42.366940,"(3.2, 4.4, 4.246376811594203)","(7.0, 9.8, 9.690909090909091)","(17.0, 26.0, 25.333333333333332)","(3.0, 3.55, 3.4699999999999998)","(8.0, 9.0, 9.085714285714285)","(8.0, 11.5, 10.777777777777779)","(61.0, 70.0, 66.08695652173913)","(6.0, 9.4, 9.04)"
12-01-2023 17:21:43.440062,"(3.2, 4.4, 4.246376811594203)","(7.0, 9.8, 9.690909090909091)","(17.0, 26.0, 25.333333333333332)","(3.0, 3.55, 3.4699999999999998)","(8.0, 9.2, 9.085714285714285)","(8.0, 11.5, 10.777777777777779)","(61.0, 70.0, 66.08695652173913)","(6.0, 9.4, 9.04)"
12-01-2023 17:21:44.456518,"(3.2, 4.4, 4.246376811594203)","(7.0, 9.8, 9.690909090909091)","(17.0, 26.0, 25.666666666666668)","(3.0, 3.55, 3.4699999999999998)","(8.0, 9.2, 9.075)","(8.0, 11.5, 10.764150943396226)","(61.0, 70.0, 66.08695652173913)","(6.0, 9.4, 9.04)"
12-01-2023 17:21:45.524151,"(3.2, 4.4, 4.246376811594203)","(7.0, 10.0, 9.927272727272728)","(17.0, 26.0, 25.304347826086957)","(3.0, 3.55, 3.4699999999999998)","(8.0, 9.2, 8.8)","(8.0, 11.5, 10.764150943396226)","(61.0, 70.0, 66.08695652173913)","(6.0, 9.4, 8.875)"
12-01-2023 17:21:46.623537,"(3.2, 4.4, 4.2823529411764705)","(7.0, 10.5, 10.257692307692308)","(17.0, 26.0, 25.428571428571427)","(3.0, 3.55, 3.4699999999999998)","(8.0, 9.2, 8.988235294117647)","(8.0, 11.5, 10.764150943396226)","(61.0, 70.0, 65.26315789473685)","(6.0, 9.4, 8.875)"
12-01-2023 17:21:47.751624,"(3.2, 4.4, 4.245161290322581)","(7.0, 10.5, 10.382608695652173)","(17.0, 26.0, 25.428571428571427)","(3.0, 3.55, 3.4699999999999998)","(8.0, 9.2, 8.988235294117647)","(8.0, 11.5, 10.764150943396226)","(61.0, 70.0, 65.26315789473685)","(6.0, 9.4, 8.875)"
12-01-2023 17:21:48.771949,"(3.2, 4.4, 4.2620689655172415)","(7.0, 10.5, 10.382608695652173)","(17.0, 26.0, 25.428571428571427)","(3.0, 3.55, 3.4699999999999998)","(8.0, 9.2, 8.875)","(8.0, 11.5, 10.764150943396226)","(61.0, 70.0, 65.26315789473685)","(6.0, 9.4, 8.875)"
12-01-2023 17:21:49.931450,"(3.2, 4.4, 4.2620689655172415)","(7.0, 10.5, 10.382608695652173)","(17.0, 26.0, 25.73913043478261)","(3.0, 3.55, 3.4538461538461536)","(8.0, 9.2, 8.875)","(8.0, 11.5, 10.764150943396226)","(51.0, 70.0, 65.26315789473685)","(6.5, 9.4, 8.875)"
12-01-2023 17:21:51.011391,"(3.2, 4.4, 4.2620689655172415)","(7.5, 10.5, 10.382608695652173)","(18.0, 26.0, 25.73913043478261)","(3.0, 3.55, 3.458333333333333)","(7.5, 9.2, 8.942857142857143)","(8.0, 11.5, 10.82857142857143)","(51.0, 70.0, 65.26315789473685)","(6.5, 9.4, 8.875)"
12-01-2023 17:21:52.157489,"(3.2, 4.4, 4.252631578947368)","(7.5, 10.5, 10.1625)","(18.0, 26.0, 25.483870967741936)","(3.0, 3.55, 3.485135135135135)","(7.5, 9.0, 8.942857142857143)","(8.0, 11.5, 10.82857142857143)","(51.0, 70.0, 66.84210526315789)","(6.5, 9.4, 8.875)"
12-01-2023 17:21:53.237653,"(3.2, 4.4, 4.252631578947368)","(7.5, 10.5, 10.292307692307693)","(18.0, 26.0, 25.625)","(3.0, 3.55, 3.4954545454545456)","(7.5, 9.0, 8.942857142857143)","(8.0, 11.5, 10.82857142857143)","(51.0, 70.0, 66.84210526315789)","(6.5, 9.4, 8.875)"
12-01-2023 17:21:54.210168,"(3.2, 4.4, 4.252631578947368)","(7.5, 10.5, 10.275)","(18.0, 26.0, 25.666666666666668)","(3.0, 3.55, 3.4954545454545456)","(7.5, 9.0, 8.77142857142857)","(8.0, 11.5, 10.82857142857143)","(51.0, 70.0, 66.84210526315789)","(6.5, 9.4, 8.16)"
12-01-2023 17:21:55.183202,"(3.2, 4.4, 4.252631578947368)","(7.5, 10.5, 10.288235294117648)","(18.0, 26.0, 25.529411764705884)","(3.0, 3.55, 3.51)","(7.5, 9.0, 8.818181818181818)","(8.0, 11.5, 10.838028169014084)","(51.0, 70.0, 67.5)","(6.5, 8.4, 8.55)"
12-01-2023 17:21:56.222350,"(3.2, 4.4, 4.2727272727272725)","(7.5, 10.5, 10.32)","(18.0, 26.0, 25.75)","(3.0, 3.55, 3.5051020408163267)","(7.5, 9.0, 8.741176470588234)","(8.0, 11.5, 10.838028169014084)","(51.0, 70.0, 66.66666666666667)","(6.5, 8.6, 8.48)"
12-01-2023 17:21:57.407918,"(3.2, 4.4, 4.300000000000001)","(7.5, 10.5, 10.32)","(18.0, 26.0, 25.75)","(3.0, 3.55, 3.5051020408163267)","(7.5, 9.0, 8.733333333333333)","(8.0, 11.5, 10.838028169014084)","(51.0, 70.0, 66.66666666666667)","(6.5, 8.8, 8.586666666666668)"
12-01-2023 17:21:58.505337,"(3.2, 4.4, 4.300000000000001)","(7.5, 10.5, 10.285714285714285)","(18.0, 26.0, 25.75)","(3.0, 3.55, 3.5051020408163267)","(7.5, 9.0, 8.741176470588234)","(8.0, 11.5, 10.838028169014084)","(51.0, 70.0, 66.66666666666667)","(6.5, 8.8, 8.586666666666668)"
12-01-2023 17:21:59.649106,"(3.2, 4.4, 4.300000000000001)","(7.5, 10.5, 10.285714285714285)","(18.0, 26.0, 25.529411764705884)","(3.0, 3.55, 3.5051020408163267)","(7.5, 9.0, 8.623529411764705)","(8.0, 11.5, 10.838028169014084)","(51.0, 70.0, 66.66666666666667)","(6.5, 8.8, 8.48)"
12-01-2023 17:22:00.828983,"(3.2, 4.4, 4.300000000000001)","(7.5, 10.5, 10.344827586206897)","(18.0, 26.0, 25.75)","(3.0, 3.55, 3.51)","(7.5, 9.0, 8.514285714285714)","(8.0, 11.5, 10.838028169014084)","(51.0, 70.0, 63.333333333333336)","(6.5, 8.8, 8.654545454545454)"
12-01-2023 17:22:01.965467,"(3.2, 4.4, 4.300000000000001)","(7.5, 10.5, 10.371428571428572)","(18.0, 26.0, 25.529411764705884)","(3.0, 3.55, 3.51)","(7.5, 8.8, 8.58095238095238)","(8.0, 11.5, 10.880952380952381)","(51.0, 70.0, 64.54545454545455)","(6.5, 8.8, 8.9)"
12-01-2023 17:22:03.046395,"(3.2, 4.4, 4.300000000000001)","(7.5, 10.5, 10.15)","(18.0, 26.0, 25.529411764705884)","(3.0, 3.55, 3.51)","(7.5, 8.6, 8.555555555555555)","(8.0, 11.5, 10.880952380952381)","(51.0, 70.0, 64.54545454545455)","(6.5, 9.2, 8.763636363636364)"
12-01-2023 17:22:04.142103,"(3.2, 4.4, 4.300000000000001)","(7.5, 10.5, 10.18888888888889)","(18.0, 26.0, 27.25)","(3.0, 3.55, 3.523636363636364)","(7.5, 8.6, 8.555555555555555)","(8.0, 11.5, 10.875)","(51.0, 70.0, 84.21052631578948)","(6.5, 9.2, 8.707692307692307)"
12-01-2023 17:22:05.339942,"(3.2, 4.4, 4.300000000000001)","(7.5, 10.5, 10.325)","(18.0, 29.0, 27.166666666666668)","(3.0, 3.6, 3.54)","(7.5, 8.6, 8.569230769230769)","(8.0, 11.5, 10.852941176470589)","(51.0, 100.0, 68.84615384615384)","(6.5, 9.2, 8.844444444444445)"
12-01-2023 17:22:06.449076,"(3.2, 4.4, 4.31764705882353)","(7.5, 10.5, 10.325)","(18.0, 29.0, 25.764705882352942)","(3.0, 3.6, 3.54)","(7.5, 8.8, 8.434782608695652)","(8.0, 11.5, 10.852941176470589)","(51.0, 95.0, 70.71428571428572)","(6.5, 9.2, 8.707692307692307)"
12-01-2023 17:22:07.572526,"(3.2, 4.4, 4.300000000000001)","(7.5, 10.5, 10.325)","(18.0, 26.0, 25.045454545454547)","(3.0, 3.6, 3.54)","(7.5, 8.8, 8.434782608695652)","(8.0, 11.5, 10.852941176470589)","(51.0, 95.0, 75.26315789473685)","(6.5, 9.2, 8.921739130434782)"
12-01-2023 17:22:08.599465,"(3.2, 4.4, 4.311111111111112)","(7.5, 10.5, 10.325)","(18.0, 26.0, 25.045454545454547)","(3.0, 3.6, 3.54)","(7.5, 8.8, 8.379999999999999)","(8.0, 11.5, 10.852941176470589)","(51.0, 95.0, 80.9375)","(6.5, 9.2, 8.921739130434782)"
12-01-2023 17:22:09.675952,"(3.2, 4.4, 4.311111111111112)","(7.5, 10.5, 10.325)","(18.0, 27.0, 26.8)","(3.0, 3.6, 3.538235294117647)","(7.5, 8.8, 8.418181818181818)","(8.0, 11.5, 10.852941176470589)","(51.0, 95.0, 80.9375)","(6.5, 9.2, 8.921739130434782)"
12-01-2023 17:22:10.782595,"(3.2, 4.4, 4.311111111111112)","(7.5, 10.5, 10.325)","(18.0, 27.0, 26.8)","(3.0, 3.6, 3.533333333333333)","(7.5, 8.8, 8.514285714285714)","(8.0, 11.5, 10.852941176470589)","(51.0, 95.0, 80.9375)","(6.5, 9.2, 8.861538461538462)"
12-01-2023 17:22:11.930873,"(3.2, 4.4, 4.326666666666667)","(7.5, 10.5, 10.325)","(18.0, 27.0, 26.8)","(3.0, 3.55, 3.4785714285714286)","(7.5, 8.8, 8.514285714285714)","(8.0, 11.5, 10.852941176470589)","(51.0, 95.0, 80.9375)","(6.5, 9.2, 8.861538461538462)"
12-01-2023 17:22:13.027460,"(3.2, 4.4, 4.288888888888889)","(7.5, 10.5, 10.325)","(18.0, 27.0, 26.8)","(3.0, 3.55, 3.492857142857143)","(7.5, 8.8, 8.514285714285714)","(8.0, 11.5, 10.852941176470589)","(51.0, 95.0, 80.9375)","(6.5, 9.2, 8.861538461538462)"
12-01-2023 17:22:14.115887,"(3.2, 4.4, 4.2628571428571425)","(7.5, 10.5, 10.325)","(18.0, 27.0, 26.4)","(3.0, 3.55, 3.4840909090909093)","(7.5, 8.8, 8.48)","(8.0, 11.5, 10.875)","(51.0, 95.0, 80.9375)","(6.5, 9.2, 8.6)"
12-01-2023 17:22:15.261731,"(3.2, 4.2, 4.175)","(7.5, 10.5, 10.313333333333334)","(18.0, 27.0, 26.142857142857142)","(3.0, 3.6, 3.513953488372093)","(7.5, 8.8, 8.622222222222224)","(8.0, 11.5, 10.852941176470589)","(51.0, 95.0, 80.9375)","(6.5, 9.2, 8.8)"
12-01-2023 17:22:16.390885,"(3.2, 4.2, 4.157894736842105)","(7.5, 10.5, 10.313333333333334)","(18.0, 28.0, 26.714285714285715)","(3.0, 3.6, 3.524489795918367)","(7.5, 8.8, 8.742857142857144)","(8.0, 11.5, 10.852941176470589)","(51.0, 95.0, 80.9375)","(6.5, 9.0, 8.7)"
12-01-2023 17:22:17.441655,"(3.2, 4.2, 4.157894736842105)","(7.5, 10.5, 10.313333333333334)","(18.0, 28.0, 26.714285714285715)","(3.0, 3.6, 3.524489795918367)","(7.5, 8.8, 8.755555555555556)","(8.0, 11.5, 10.852941176470589)","(51.0, 95.0, 80.9375)","(6.5, 9.0, 8.563636363636364)"
12-01-2023 17:22:18.485896,"(3.2, 4.2, 4.157894736842105)","(7.5, 10.5, 10.18888888888889)","(18.0, 28.0, 26.875)","(3.0, 3.6, 3.524489795918367)","(7.5, 8.8, 8.755555555555556)","(8.0, 11.5, 10.852941176470589)","(51.0, 95.0, 80.9375)","(6.5, 9.0, 8.7)"
12-01-2023 17:22:19.534353,"(3.2, 4.2, 4.157894736842105)","(7.5, 10.5, 10.3)","(18.0, 28.0, 26.153846153846153)","(3.0, 3.6, 3.524489795918367)","(7.5, 8.8, 8.755555555555556)","(8.0, 11.5, 10.852941176470589)","(51.0, 95.0, 76.25)","(6.5, 9.0, 8.771428571428572)"
12-01-2023 17:22:20.630391,"(3.2, 4.2, 4.157894736842105)","(7.5, 10.5, 10.3)","(18.0, 28.0, 26.875)","(3.0, 3.6, 3.524489795918367)","(7.5, 8.8, 8.755555555555556)","(8.0, 11.5, 10.852941176470589)","(51.0, 95.0, 76.25)","(6.5, 9.0, 8.771428571428572)"
12-01-2023 17:22:21.708212,"(3.2, 4.2, 4.133333333333333)","(7.5, 10.5, 10.18888888888889)","(18.0, 28.0, 26.153846153846153)","(3.0, 3.6, 3.524489795918367)","(7.5, 8.8, 8.755555555555556)","(8.0, 11.5, 10.852941176470589)","(51.0, 95.0, 76.25)","(6.5, 9.0, 8.771428571428572)"
12-01-2023 17:22:22.763025,"(3.2, 4.2, 4.1421052631578945)","(7.5, 10.5, 10.3)","(18.0, 28.0, 26.153846153846153)","(3.0, 3.6, 3.526086956521739)","(7.5, 8.8, 8.755555555555556)","(8.0, 11.5, 10.852941176470589)","(51.0, 95.0, 76.25)","(6.5, 9.0, 8.771428571428572)"
12-01-2023 17:22:23.778494,"(3.2, 4.2, 4.121428571428571)","(7.5, 10.5, 10.18888888888889)","(18.0, 28.0, 27.307692307692307)","(3.0, 3.6, 3.526086956521739)","(7.5, 8.8, 8.755555555555556)","(8.0, 11.5, 10.852941176470589)","(51.0, 95.0, 81.0)","(6.5, 9.0, 8.771428571428572)"
12-01-2023 17:22:24.839830,"(3.2, 4.2, 4.1421052631578945)","(7.5, 10.5, 10.18888888888889)","(18.0, 28.0, 26.5)","(3.0, 3.6, 3.5362068965517244)","(7.5, 8.8, 8.618181818181819)","(8.0, 11.5, 10.852941176470589)","(51.0, 90.0, 81.81818181818181)","(6.5, 9.0, 8.771428571428572)"
12-01-2023 17:22:25.957420,"(3.2, 4.1, 4.094117647058823)","(7.5, 10.5, 10.266666666666667)","(18.0, 28.0, 27.0)","(3.0, 3.6, 3.5413793103448277)","(7.5, 9.0, 8.71304347826087)","(8.0, 11.5, 10.875)","(51.0, 90.0, 81.81818181818181)","(6.5, 9.0, 8.63076923076923)"
12-01-2023 17:22:27.058026,"(3.2, 4.0, 3.975)","(7.5, 10.5, 10.266666666666667)","(18.0, 28.0, 27.0)","(3.0, 3.6, 3.533333333333333)","(7.5, 9.0, 8.652631578947368)","(8.0, 11.5, 10.87037037037037)","(51.0, 90.0, 81.81818181818181)","(6.5, 9.0, 9.215384615384615)"
12-01-2023 17:22:28.161733,"(3.3, 4.0, 3.9705882352941178)","(7.5, 10.5, 10.313333333333334)","(18.0, 28.0, 27.5)","(3.0, 3.6, 3.548979591836735)","(7.5, 9.0, 8.71304347826087)","(8.5, 11.5, 10.903508771929825)","(51.0, 90.0, 81.81818181818181)","(6.5, 9.4, 8.96)"
12-01-2023 17:22:29.314131,"(3.3, 4.0, 3.9705882352941178)","(7.5, 10.5, 10.352631578947369)","(18.0, 28.0, 26.153846153846153)","(3.0, 3.6, 3.548979591836735)","(7.5, 9.0, 8.71304347826087)","(8.5, 11.5, 10.903508771929825)","(51.0, 90.0, 81.81818181818181)","(6.5, 9.2, 9.0)"
12-01-2023 17:22:30.457573,"(3.3, 4.0, 3.9705882352941178)","(7.5, 10.5, 10.352631578947369)","(18.0, 28.0, 27.714285714285715)","(3.0, 3.6, 3.548979591836735)","(7.5, 9.0, 8.71304347826087)","(8.5, 11.5, 10.903508771929825)","(51.0, 90.0, 81.81818181818181)","(6.5, 9.2, 8.899999999999999)"
12-01-2023 17:22:31.571020,"(3.3, 4.0, 3.9705882352941178)","(7.5, 10.5, 10.352631578947369)","(18.0, 28.0, 27.714285714285715)","(3.0, 3.6, 3.548979591836735)","(7.5, 9.0, 8.71304347826087)","(8.5, 11.5, 10.903508771929825)","(51.0, 90.0, 81.81818181818181)","(6.5, 9.2, 8.899999999999999)"
12-01-2023 17:22:32.729737,"(3.3, 4.0, 3.9705882352941178)","(7.5, 10.5, 10.352631578947369)","(18.0, 28.0, 27.727272727272727)","(3.0, 3.6, 3.5404761904761903)","(7.5, 9.0, 8.652631578947368)","(8.5, 11.5, 10.87037037037037)","(51.0, 90.0, 81.81818181818181)","(6.5, 9.2, 8.719999999999999)"
12-01-2023 17:22:33.791819,"(3.3, 4.0, 3.9705882352941178)","(7.5, 10.5, 10.313333333333334)","(18.0, 28.0, 27.22222222222222)","(3.0, 3.6, 3.55)","(7.5, 9.0, 8.75)","(8.5, 11.5, 10.89655172413793)","(51.0, 90.0, 81.81818181818181)","(6.5, 9.2, 8.776470588235293)"
12-01-2023 17:22:34.821330,"(3.3, 4.0, 3.9705882352941178)","(7.5, 10.5, 10.3)","(18.0, 28.0, 27.727272727272727)","(3.0, 3.7, 3.632)","(7.5, 8.8, 8.75)","(8.5, 11.5, 10.89655172413793)","(51.0, 90.0, 82.03125)","(6.5, 9.2, 8.776470588235293)"
12-01-2023 17:22:35.824273,"(3.3, 4.0, 3.9705882352941178)","(7.5, 10.5, 10.284615384615385)","(18.0, 28.0, 27.727272727272727)","(3.0, 3.7, 3.6433333333333335)","(7.5, 8.8, 8.575)","(8.5, 11.5, 10.918181818181818)","(51.0, 90.0, 82.03125)","(6.5, 9.2, 8.776470588235293)"
12-01-2023 17:22:36.880498,"(3.3, 4.0, 3.9705882352941178)","(7.5, 10.5, 10.15)","(18.0, 28.0, 27.045454545454547)","(3.0, 3.7, 3.646153846153846)","(7.5, 8.8, 8.575)","(8.5, 11.5, 10.918181818181818)","(51.0, 90.0, 82.03125)","(6.5, 9.2, 8.975)"
12-01-2023 17:22:37.927453,"(3.3, 4.0, 3.9705882352941178)","(7.5, 10.5, 10.284615384615385)","(18.0, 28.0, 27.647058823529413)","(3.0, 3.7, 3.655813953488372)","(7.5, 8.8, 8.575)","(8.5, 11.5, 10.918181818181818)","(51.0, 90.0, 82.03125)","(6.5, 9.2, 8.83076923076923)"
12-01-2023 17:22:38.976199,"(3.3, 4.0, 3.92)","(7.5, 10.5, 10.284615384615385)","(18.0, 28.0, 27.045454545454547)","(3.0, 3.7, 3.6673913043478263)","(7.5, 8.8, 8.575)","(8.5, 11.5, 10.918181818181818)","(51.0, 90.0, 82.03125)","(6.5, 9.2, 9.049999999999999)"
12-01-2023 17:22:39.979441,"(3.3, 3.85, 3.8195652173913044)","(7.5, 10.5, 10.15)","(18.0, 28.0, 27.045454545454547)","(3.0, 3.7, 3.6673913043478263)","(7.5, 8.8, 8.661538461538463)","(8.5, 11.5, 10.957627118644067)","(51.0, 90.0, 82.03125)","(6.5, 9.2, 8.91764705882353)"
12-01-2023 17:22:41.009375,"(3.3, 4.0, 3.9571428571428573)","(7.5, 10.5, 10.352631578947369)","(18.0, 28.0, 27.647058823529413)","(3.0, 3.7, 3.6673913043478263)","(7.5, 8.8, 8.575)","(8.5, 11.5, 10.918181818181818)","(51.0, 90.0, 82.03125)","(6.5, 9.2, 9.015384615384615)"
12-01-2023 17:22:42.018795,"(3.3, 4.0, 3.9285714285714284)","(7.5, 10.5, 10.352631578947369)","(18.0, 28.0, 26.956521739130434)","(3.0, 3.7, 3.6673913043478263)","(7.5, 8.8, 8.575)","(8.5, 11.5, 10.89655172413793)","(51.0, 90.0, 82.03125)","(6.5, 9.2, 8.899999999999999)"
12-01-2023 17:22:43.021052,"(3.3, 4.0, 3.9761904761904763)","(7.5, 10.5, 10.352631578947369)","(18.0, 28.0, 27.59090909090909)","(3.0, 3.7, 3.6673913043478263)","(7.5, 8.8, 8.575)","(8.5, 11.5, 10.89655172413793)","(51.0, 90.0, 82.03125)","(6.5, 9.2, 8.978947368421053)"
12-01-2023 17:22:44.050445,"(3.3, 4.0, 3.9761904761904763)","(7.5, 10.5, 10.33529411764706)","(18.0, 28.0, 27.192307692307693)","(3.0, 3.7, 3.663265306122449)","(7.5, 8.8, 8.575)","(8.5, 11.5, 10.883333333333333)","(51.0, 90.0, 82.03125)","(6.5, 9.4, 9.023529411764706)"
12-01-2023 17:22:45.149183,"(3.3, 4.0, 3.9454545454545453)","(7.5, 10.5, 10.33529411764706)","(18.0, 28.0, 27.759999999999998)","(3.0, 3.7, 3.663265306122449)","(7.5, 8.8, 8.575)","(8.5, 11.5, 10.910714285714286)","(51.0, 90.0, 82.03125)","(6.5, 9.4, 9.044444444444444)"
12-01-2023 17:22:46.171277,"(3.3, 3.95, 3.941304347826087)","(7.5, 10.5, 10.15)","(18.0, 28.0, 27.32258064516129)","(3.0, 3.7, 3.6673913043478263)","(7.5, 8.8, 8.575)","(8.5, 11.5, 10.910714285714286)","(51.0, 90.0, 82.03125)","(6.5, 9.4, 8.971428571428572)"
12-01-2023 17:22:47.194856,"(3.3, 3.95, 3.941304347826087)","(7.5, 10.5, 10.18)","(18.0, 28.0, 27.32258064516129)","(3.0, 3.7, 3.6673913043478263)","(7.5, 8.8, 8.610526315789475)","(8.5, 11.5, 10.910714285714286)","(51.0, 90.0, 82.03125)","(6.5, 9.4, 8.92)"
12-01-2023 17:22:48.200151,"(3.3, 4.0, 3.9454545454545453)","(7.5, 10.5, 10.18)","(18.0, 28.0, 27.759999999999998)","(3.0, 3.7, 3.722972972972973)","(7.5, 8.8, 8.5)","(8.5, 11.5, 10.89655172413793)","(51.0, 90.0, 82.03125)","(6.5, 9.4, 8.896296296296295)"
12-01-2023 17:22:49.255200,"(3.3, 3.9, 3.833333333333333)","(7.5, 10.5, 10.271428571428572)","(18.0, 28.0, 27.647058823529413)","(3.0, 3.8, 3.722972972972973)","(7.5, 8.8, 8.5)","(8.5, 11.5, 10.89655172413793)","(51.0, 90.0, 82.03125)","(6.5, 9.4, 9.145454545454545)"
12-01-2023 17:22:50.372857,"(3.3, 3.9, 3.8499999999999996)","(7.5, 10.5, 10.18)","(18.0, 28.0, 27.0)","(3.0, 3.8, 3.714285714285714)","(7.5, 8.8, 8.5)","(8.5, 11.5, 10.918181818181818)","(51.0, 90.0, 112.28571428571429)","(6.5, 9.2, 9.1)"
12-01-2023 17:22:51.440899,"(3.3, 3.85, 3.83)","(7.5, 10.5, 10.18)","(18.0, 28.0, 27.0)","(3.0, 3.8, 3.7279999999999998)","(7.5, 8.8, 8.5)","(8.5, 11.5, 10.918181818181818)","(51.0, 120.0, 110.27027027027027)","(6.5, 9.2, 9.1)"
12-01-2023 17:22:52.569208,"(3.3, 3.9, 3.821428571428571)","(7.5, 10.5, 10.18)","(18.0, 28.0, 27.714285714285715)","(3.0, 3.8, 3.7279999999999998)","(7.5, 8.8, 8.5)","(8.5, 11.5, 10.918181818181818)","(51.0, 120.0, 110.27027027027027)","(6.5, 9.2, 8.899999999999999)"
